50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[117.1, 67.5]",,,,,,,,,,,,0.160504,,,,,,,,,,,,12df3e5b-26b0-4566-a830-31e68af9d68f,1525,,"[116.6, 66.3]",3879591,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Domenico Berardi,7131.0,Right Wing,87,Sassuolo,232,"['0130e797-d7b6-40a4-83e4-e230ab6598fc', 'd5bcbd33-e045-4019-933f-2115e5707f58']",5,,,,,,,,,,,,,,,,Sassuolo,232,00:41:05.469,Carry,
,,,,"[50.7, 6.8]",,,,,,,,,,,,0.017477,,,,,,,,,,,,eb19a876-b313-4b1d-bf37-f1a971fe3fe1,1529,,"[53.6, 8.5]",3879591,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paul Pogba,20004.0,Left Center Midfield,88,Juventus,224,"['1d38beb9-d5e6-48d3-ab46-bffc0981b0dd', 'ec9bc9a8-b270-40ff-85ce-8cc6800cbcba']",24,,,,,,,,,,,,,,,,Juventus,224,00:41:24.877,Carry,
,,,,"[26.4, 1.4]",,,,,,,,,,,,1.519315,,,,,,,,,,,,e09c2d63-696e-4eeb-919d-03f313027376,1538,,"[29.1, 5.3]",3879591,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Back,89,Sassuolo,232,"['1ab89afd-43ae-413e-89a1-0e0e44038fb7', '5d4fb781-a90d-4df7-b897-f436536a15e0', '68b89494-29e9-4ebf-ac75-960077702bfa', 'e766add3-df67-4318-9e64-410d16b1344b']",38,,,,,,,,,,,,,,,,Juventus,224,00:41:38.558,Carry,True
,,,,"[71.1, 17.9]",,,,,,,,,,,,0.285611,,,,,,,,,,,,70c7f8c0-8d55-4f0c-a04e-a48d30aea5c0,1542,,"[70.4, 15.8]",3879591,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Mandžukić,5472.0,Left Center Forward,89,Sassuolo,232,"['17360db7-70c1-426c-b8df-142c714beb1e', '4186256b-51a3-428e-b20c-2e4112f30b6d']",44,,,,,,,,,,,,,,,,Juventus,224,00:41:44.932,Carry,
,,,,"[36.1, 18.6]",,,,,,,,,,,,0.59592,,,,,,,,,,,,e2a71457-0f3b-47ea-a1b5-54884a617d6e,1551,,"[36.4, 16.9]",3879591,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Davide Biondini,10030.0,Left Center Midfield,89,Sassuolo,232,"['25d7d833-572e-47b6-84f7-31fa06bb01b2', 'fc3d4ab9-a838-4fc3-a5af-e18e36cc338e']",0,,,,,,,,,,,,,,,,Sassuolo,232,00:42:00.036,Carry,
,,,,"[47.5, 33.0]",,,,,,,,,,,,3.125181,,,,,,,,,,,,a5ed395c-8cc9-4ac0-89c5-5ab06093b999,1554,,"[43.4, 30.3]",3879591,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,89,Sassuolo,232,"['a8535344-a627-44ff-907c-91564f5a3aa1', 'f68fdf42-ae06-473c-bad8-44d9cc774452']",2,,,,,,,,,,,,,,,,Sassuolo,232,00:42:02.057,Carry,
,,,,"[84.7, 39.5]",,,,,,,,,,,,1.883556,,,,,,,,,,,,c73e2884-8f5f-48b3-9ae5-9672a0b06565,1559,,"[73.3, 42.7]",3879591,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simone Missiroli,7113.0,Right Center Midfield,89,Sassuolo,232,"['89feb2ab-d96f-448e-8848-4efa58e3d016', '9fa05415-3f87-48b9-8453-35d54989e4c3', 'b2ef1b55-c901-4ef5-a4d6-d0929c8dbbf6']",7,,,,,,,,,,,,,,,,Sassuolo,232,00:42:07.810,Carry,True
,,,,"[93.5, 11.1]",,,,,,,,,,,,3.864566,,,,,,,,,,,,8ee439b9-cc82-4914-9630-438e8245737d,1564,,"[91.5, 10.1]",3879591,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicola Sansone,6859.0,Left Wing,89,Sassuolo,232,"['7cc5482e-2e08-4d48-9f9e-b712ba8b599e', 'ced6d2c5-ee31-4476-a377-124dc673e264']",11,,,,,,,,,,,,,,,,Sassuolo,232,00:42:11.527,Carry,
,,,,"[11.3, 66.8]",,,,,,,,,,,,2.095449,,,,,,,,,,,,0bfc2c43-8e29-47b8-abf6-e874731107fb,1568,,"[13.3, 68.0]",3879591,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefano Sturaro,7013.0,Right Back,89,Sassuolo,232,"['2b67aa64-c0ef-40ad-8f80-efb40a554937', 'b30661f8-c546-43ac-a76e-a82ff9a3fbed', 'c3a887a4-b806-4a05-a380-3fc758e7be70']",17,,,,,,,,,,,,,,,,Juventus,224,00:42:17.110,Carry,True
,,,,"[98.1, 16.0]",,,,,,,,,,,,0.079999,,,,,,,,,,,,dbf09607-0343-4435-8f0a-582b96797761,1582,,"[97.6, 16.2]",3879591,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Davide Biondini,10030.0,Left Center Midfield,89,Sassuolo,232,"['11a2cf51-8944-45ef-b77b-dab1b3b43799', '54c1af86-644b-4fda-80ed-c81bf036d854', 'abed08bd-cf1b-4209-a206-957a3180b156']",24,,,,,,,,,,,,,,,,Sassuolo,232,00:42:24.701,Carry,True
,,,,"[101.4, 34.6]",,,,,,,,,,,,1.198491,,,,,,,,,,,,165770f4-cffc-4a07-b1e4-68904fa73258,1585,,"[104.4, 37.4]",3879591,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Floccari,6948.0,Center Forward,89,Sassuolo,232,"['87853e38-0182-4610-9b83-4cd2437f7320', 'c39b79d6-8f3c-4e5d-b233-36fd9af7b448', 'c55ea9ef-1c61-4212-afca-ee9d63f59162']",25,,,,,,,,,,,,,,,,Sassuolo,232,00:42:25.776,Carry,True
,,,,"[56.0, 34.0]",,,,,,,,,,,,1.084205,,,,,,,,,,,,4c1d3bac-d805-482b-b97b-eece1509cce6,1599,,"[56.3, 37.4]",3879591,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davide Biondini,10030.0,Left Center Midfield,91,Sassuolo,232,"['01daa8a6-9c85-4552-b4f7-97e588f3c1e4', '4c403dde-5c44-4bd3-9f10-aff5bc900410']",54,,,,,,,,,,,,,,,,Sassuolo,232,00:42:54.227,Carry,
,,,,"[85.0, 6.2]",,,,,,,,,,,,3.21422,,,,,,,,,,,,50af1430-871a-46ae-97b0-dc474d49f4c0,1602,,"[59.9, 14.3]",3879591,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Peluso,7118.0,Left Back,91,Sassuolo,232,"['54eb38af-8e1a-4bdc-927c-1c920c2b8ade', '666765ff-0d1b-4a7e-8eef-ff0dbe9210e0', 'b6c6aedb-53d7-4dbe-95b8-02a2055cf0ea']",57,,,,,,,,,,,,,,,,Sassuolo,232,00:42:57.343,Carry,True
,,,,"[111.5, 9.9]",,,,,,,,,,,,3.469947,,,,,,,,,,,,c901ea21-20f5-49cd-8a1a-36117d00a005,1606,,"[85.0, 6.2]",3879591,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Peluso,7118.0,Left Back,91,Sassuolo,232,"['092cd35b-0a4c-4412-aec4-e0b411a48a8a', '11dca41f-2d4d-44e9-85ce-6c4ae2b58a86', '9d295fe3-a78e-4611-b10c-4802101fdff9', 'b6c6aedb-53d7-4dbe-95b8-02a2055cf0ea']",0,,,,,,,,,,,,,,,,Sassuolo,232,00:43:00.558,Carry,True
,,,,"[108.8, 13.1]",,,,,,,,,,,,1.044271,,,,,,,,,,,,59ac0e9f-04b0-42c2-83f2-c40adec25403,1613,,"[106.1, 11.8]",3879591,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicola Sansone,6859.0,Left Wing,92,Sassuolo,232,"['82ef4cd0-9ad7-4779-8ea1-f045ae9c9cbc', '8bec96bc-60c3-46f8-8a3f-b44d2bd03c60', 'ce5866cf-782e-484f-b317-4398fbf22e41']",20,,,,,,,,,,,,,,,,Sassuolo,232,00:43:20.692,Carry,True
,,,,"[63.8, 4.6]",,,,,,,,,,,,0.011283001,,,,,,,,,,,,a725c4db-ea9f-458b-9740-d9a9ef1de19e,1626,,"[63.6, 5.3]",3879591,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paul Pogba,20004.0,Left Center Midfield,93,Juventus,224,"['45f3fc01-a132-4626-b486-139a5b9433a6', '8d6c03cf-4e16-4510-9f00-4698af2e2480', 'a3a9e8e7-aa97-4d7c-a9fe-3e6658f57493', 'd248a11e-739a-41f1-8449-5c92e78edc6b']",55,,,,,,,,,,,,,,,,Juventus,224,00:43:55.805,Carry,True
,,,,"[56.0, 6.3]",,,,,,,,,,,,0.622398,,,,,,,,,,,,6f328220-8704-4b94-9a53-d926eb71d916,1630,,"[55.1, 6.0]",3879591,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Sandro Lobo Silva,6945.0,Left Back,93,Juventus,224,"['23195ef8-ab1c-434c-9e60-e6bcd0ad4040', '8aa62416-affe-4a88-9723-b60fbc8ef1fe', 'f60c462b-095b-439f-88b4-bbd103e85941']",57,,,,,,,,,,,,,,,,Juventus,224,00:43:57.256,Carry,True
,,,,"[87.2, 68.7]",,,,,,,,,,,,2.459836,,,,,,,,,,,,2d8683f9-b86e-4eae-b161-47a9ab05b488,1635,,"[74.8, 73.1]",3879591,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Domenico Berardi,7131.0,Right Wing,93,Juventus,224,"['1c9dcf9f-74b1-4549-864a-af3e389eba72', 'e6066e46-343c-4063-b1f6-cb84e047049d']",59,,,,,,,,,,,,,,,,Sassuolo,232,00:43:59.724,Carry,
,,,,"[11.3, 14.8]",,,,,,,,,,,,2.072444,,,,,,,,,,,,580e227f-dec5-4ce3-a2e6-6d8ca9b2c38e,1639,,"[22.5, 15.0]",3879591,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Lemina,3951.0,Center Defensive Midfield,93,Juventus,224,"['10a8b51c-d2ec-475e-bfdd-b5d2f2e74c2d', '30414ae0-871d-4e87-b015-69e8e16c90bf', '3ede6ee6-3bf7-4ccc-8f05-5db5416c3ffc', 'eb9eef9a-f129-4fe0-a798-72ec096c7dcf']",3,,,,,,,,,,,,,,,,Juventus,224,00:44:03.586,Carry,True
,,,,"[98.1, 59.7]",,,,,,,,,,,,1.463892,,,,,,,,,,,,de71e4c8-57d9-4c71-81f6-4461b13440a4,1648,,"[98.8, 63.1]",3879591,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Missiroli,7113.0,Right Center Midfield,94,Sassuolo,232,"['5aee44ac-4d9c-4bdc-8c26-feba7a0ce70d', '83769701-38e7-4c22-aa92-5a11dd3c8484', '8426dbab-4fd3-4a5a-8629-8fe8166b7a8e']",8,,,,,,,,,,,,,,,,Sassuolo,232,00:44:08.430,Carry,True
,,,,"[98.1, 35.7]",,,,,,,,,,,,0.351567,,,,,,,,,,,,7401e3e7-cd04-4823-826f-0844e306a13e,1652,,"[98.1, 35.7]",3879591,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicola Sansone,6859.0,Left Wing,94,Sassuolo,232,"['91a6cf0e-7593-41bb-bcb9-50689be9a0ac', 'b2ff959c-2b55-4e92-ae2a-a456ee60db7f']",10,,,,,,,,,,,,,,,,Sassuolo,232,00:44:10.479,Carry,
,,,,"[54.8, 72.1]",,,,,,,,,,,,6.876484,,,,,,,,,,,,2d0c7bd1-b20f-4ffb-a46e-26ed35290e85,1656,,"[19.1, 44.9]",3879591,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefano Sturaro,7013.0,Right Back,94,Sassuolo,232,"['3e805f1c-240f-4c2c-8cdf-8ab796787574', '41b68cf2-4165-43c0-a486-c53d68f6044a', '9b5e060e-371d-4828-a23d-83b1dd135454']",11,,,,,,,,,,,,,,,,Juventus,224,00:44:11.200,Carry,True
,,,,"[83.5, 75.5]",,,,,,,,,,,,0.76862,,,,,,,,,,,,4b8da77c-4efb-4e4b-9e9e-1840695e9578,1670,,"[78.9, 74.1]",3879591,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Simone Missiroli,7113.0,Right Center Midfield,95,Sassuolo,232,"['4f272f0d-c945-487a-a86e-d93e87236ec5', '80411037-15ae-41a7-808b-3998c5a053f6']",47,,,,,,,,,,,,,,,,Sassuolo,232,00:44:47.946,Carry,
,,,,"[104.7, 75.8]",,,,,,,,,,,,1.152534,,,,,,,,,,,,18f0ca54-23ca-4d17-bedf-eb3cf638d8ce,1678,,"[104.2, 77.2]",3879591,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,96,Sassuolo,232,"['1c274439-db02-42bb-93e5-8049c737fc71', '68d6f0df-4822-4a96-b65f-bcd31d254df9']",57,,,,,,,,,,,,,,,,Sassuolo,232,00:44:57.490,Carry,
,,,,"[91.8, 73.6]",,,,,,,,,,,,1.814117,,,,,,,,,,,,7078025c-bb84-4a52-8591-582a8922682f,1683,,"[88.1, 73.1]",3879591,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simone Missiroli,7113.0,Right Center Midfield,96,Sassuolo,232,"['af463980-63af-41ff-9d44-fbb3ad4f2a32', 'fabf6df6-c55c-41f4-9d83-ce8689b0844b']",0,,,,,,,,,,,,,,,,Sassuolo,232,00:45:00.661,Carry,
,,,,"[97.3, 35.6]",,,,,,,,,,,,1.008179,,,,,,,,,,,,e3b74a37-1ec0-4384-8b42-65cb5e38b055,1688,,"[98.3, 36.9]",3879591,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicola Sansone,6859.0,Left Wing,96,Sassuolo,232,"['a84a6a50-cafc-4f08-8087-75e6b47bf521', 'cf6bd2d9-b55e-4f6a-9921-cbf439d83667']",4,,,,,,,,,,,,,,,,Sassuolo,232,00:45:04.630,Carry,
,,,,"[31.2, 50.8]",,,,,,,,,,,,1.83196,,,,,,,,,,,,6fa14ab7-b9ab-421a-bba6-6a422f2ae442,1693,,"[27.1, 42.3]",3879591,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mario Lemina,3951.0,Center Defensive Midfield,98,Juventus,224,"['7aac9322-399b-45be-befb-ae5c7a12a2ea', 'c448b10a-de83-49c0-81fd-5b4d176401a6']",15,,,,,,,,,,,,,,,,Juventus,224,00:45:15.571,Carry,
,,,,"[30.3, 66.8]",,,,,,,,,,,,1.371994,,,,,,,,,,,,ea26fee3-27aa-4a70-837e-27b98b6b8291,1696,,"[32.0, 70.7]",3879591,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefano Sturaro,7013.0,Right Back,99,Juventus,224,"['07cd9dff-33df-4525-aa19-d3924aa28c5f', '956d6147-43cb-4c19-9114-808fef49a236', 'b6978ea1-7d7d-4eaa-aa7f-cdb580c25ea2']",18,,,,,,,,,,,,,,,,Juventus,224,00:45:18.889,Carry,True
,,,,"[8.1, 35.9]",,,,,,,,,,,,1.03533,,,,,,,,,,,,6c67a8a6-3888-4106-841b-4d0d23daeac5,1700,,"[8.4, 37.9]",3879591,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluigi Buffon,6949.0,Goalkeeper,100,Juventus,224,"['80576881-1051-4914-b8fc-df676473cf39', '8e11a1e9-4bc3-4ded-aa9d-0ea31e41197d']",22,,,,,,,,,,,,,,,,Juventus,224,00:45:22.333,Carry,
,,,,"[19.1, 27.7]",,,,,,,,,,,,1.153084,,,,,,,,,,,,aca541ee-5492-4c05-8295-006e184a634c,1703,,"[16.7, 28.6]",3879591,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Left Center Back,101,Juventus,224,"['24e9b356-3215-4dbe-8279-3f369d3ebba7', '30a38d1a-754f-4471-934b-2e62cb68b60e']",24,,,,,,,,,,,,,,,,Juventus,224,00:45:24.230,Carry,
,,,,"[35.9, 26.0]",,,,,,,,,,,,1.804701,,,,,,,,,,,,f95cd01d-6860-45ca-868a-a4d3f805fa25,1706,,"[27.6, 29.6]",3879591,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Center Midfield,102,Juventus,224,"['080d69c5-3402-40d4-b4e4-88a971aca3aa', '9ba380c3-cea3-47ca-a26c-32b96a6b966f']",26,,,,,,,,,,,,,,,,Juventus,224,00:45:26.529,Carry,
,,,,"[85.4, 9.7]",,,,,,,,,,,,4.598346,,,,,,,,,,,,943b3c57-082f-497a-b0e4-e952ae38ff3a,1709,,"[48.7, 11.9]",3879591,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,103,Juventus,224,"['4189a274-34ed-4f16-8f71-3fc08c1dd245', '63bcb4f3-abd2-4f7e-97ca-1611705d2e81', 'a14bf02e-268f-4bc8-98c5-10d31be5ea38']",29,,,,,,,,,,,,,,,,Juventus,224,00:45:29.708,Carry,True
,,,,"[78.2, 22.3]",,,,,,,,,,,,3.425272,,,,,,,,,,,,1dbdda5d-219e-4816-a570-463feb45bc8f,1715,,"[77.7, 19.2]",3879591,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Center Midfield,103,Juventus,224,"['8bd8550a-c13c-4be9-9440-f66be1c3180b', 'a89197a5-4a74-4d6c-bf55-149c4542d2cb']",36,,,,,,,,,,,,,,,,Juventus,224,00:45:36.678,Carry,
,,,,"[93.7, 19.2]",,,,,,,,,,,,0.516082,,,,,,,,,,,,5ea51b90-62f9-4e6f-9ffa-b572394f13ea,1718,,"[92.2, 19.4]",3879591,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,103,Juventus,224,"['3839db40-1ff1-406f-8a31-1ad35593baaa', '9eb92acf-37fa-4406-bdac-8de83041d54e']",41,,,,,,,,,,,,,,,,Juventus,224,00:45:41.023,Carry,
,,,,"[90.5, 5.8]",,,,,,,,,,,,1.587409,,,,,,,,,,,,37b32cd5-2a92-491f-a7e9-7182fc7a3c22,1724,,"[90.8, 5.3]",3879591,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Sandro Lobo Silva,6945.0,Left Back,103,Juventus,224,"['cd578007-52da-4eb6-8513-141133547648', 'd52136f8-a78b-4a23-8731-f84fdf6955e1']",44,,,,,,,,,,,,,,,,Juventus,224,00:45:44.324,Carry,
,,,,"[78.6, 13.8]",,,,,,,,,,,,0.416239,,,,,,,,,,,,0125af68-ca46-4e7d-9134-451d11cb99b1,1727,,"[78.9, 11.6]",3879591,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Center Midfield,103,Juventus,224,"['223e9d97-3e09-422c-8453-061125456fdd', '7876d60f-d75e-4db5-9843-a06b4911a212']",46,,,,,,,,,,,,,,,,Juventus,224,00:45:46.904,Carry,
,,,,"[98.3, 7.2]",,,,,,,,,,,,8.318362,,,,,,,,,,,,99ade176-90af-4785-812f-7435ead3d156,1730,,"[84.0, 20.4]",3879591,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,103,Juventus,224,"['2b676dde-4a57-407f-8b7e-ffde7755e494', 'acd534c7-047f-43f4-9525-273fdda71443', 'bde1e6cc-be2c-404f-9c48-a04bec26548b']",48,,,,,,,,,,,,,,,,Juventus,224,00:45:48.229,Carry,True
,,,,"[99.3, 10.2]",,,,,,,,,,,,0.301411,,,,,,,,,,,,0f72768e-5ec1-46e2-92ef-a74951c9e7ba,1736,,"[98.3, 7.2]",3879591,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,103,Juventus,224,"['2b676dde-4a57-407f-8b7e-ffde7755e494', '2fce31b3-72fe-415a-8a5d-2cc9850579c2', 'a8ae5410-7a96-489c-a729-f9e933b0837a', 'b468ac5f-ef29-41e7-83de-f1261e65c092', 'fcb980e4-0089-4d8d-87c6-58ab45ba7d56']",56,,,,,,,,,,,,,,,,Juventus,224,00:45:56.547,Carry,True
,,,,"[104.4, 12.1]",,,,,,,,,,,,1.430753,,,,,,,,,,,,d80ca987-7f07-4a7c-99dd-2943d39da3d3,1739,,"[99.3, 10.2]",3879591,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,103,Juventus,224,"['2a024f76-e0db-43e7-bba4-b83a6ed56857', '2fce31b3-72fe-415a-8a5d-2cc9850579c2', 'a8ae5410-7a96-489c-a729-f9e933b0837a', 'cfb9eb83-6dc7-4a76-b9c1-2a00c46e26c0', 'fcb980e4-0089-4d8d-87c6-58ab45ba7d56']",56,,,,,,,,,,,,,,,,Juventus,224,00:45:56.849,Carry,True
,,,,"[63.6, 23.0]",,,,,,,,,,,,1.436595,,,,,,,,,,,,cdae6bc8-09e7-4b1f-a84c-5552438ed105,1746,,"[63.8, 21.1]",3879591,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Left Center Back,103,Juventus,224,"['1ed0a7a9-2bd5-4bb7-ac3a-586383021f98', 'f0e949db-83bd-4cb0-8e2a-03e7b9b6e894']",1,,,,,,,,,,,,,,,,Juventus,224,00:46:01.311,Carry,
,,,,"[68.4, 45.9]",,,,,,,,,,,,0.698927,,,,,,,,,,,,2cac421c-1543-4dd1-963b-d16b972608be,1749,,"[65.0, 42.5]",3879591,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Center Back,103,Juventus,224,"['7c422191-c0cd-4c00-bb00-88ab579d08a8', 'fc59b64d-1e92-4fe8-ba54-5a2fcaa1628a']",4,,,,,,,,,,,,,,,,Juventus,224,00:46:04.782,Carry,
,,,,"[78.2, 69.7]",,,,,,,,,,,,1.108959,,,,,,,,,,,,a3eb1a57-4155-4275-ad27-483c8750c3e6,1752,,"[77.4, 69.0]",3879591,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefano Sturaro,7013.0,Right Back,103,Juventus,224,"['2656eb7e-762e-4998-b250-08f38fb117bd', '6cf01e36-0686-4d4a-a652-0e64fa30a0ab', 'b73fbed0-52c7-4388-9dac-2850c5246534']",6,,,,,,,,,,,,,,,,Juventus,224,00:46:06.879,Carry,True
,,,,"[62.6, 61.5]",,,,,,,,,,,,1.128313,,,,,,,,,,,,f29058a7-5930-42b8-9997-81940aebc3a1,1756,,"[63.8, 64.9]",3879591,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Center Back,103,Juventus,224,"['8489c35d-d145-494e-9f2f-d669b49795d1', 'f2c3e74c-94a8-4e53-83d4-9a4023917597']",9,,,,,,,,,,,,,,,,Juventus,224,00:46:09.921,Carry,
,,,,"[52.4, 31.3]",,,,,,,,,,,,1.018536,,,,,,,,,,,,79b84e25-2406-4090-912f-570979662015,1759,,"[54.6, 32.3]",3879591,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Left Center Back,103,Juventus,224,"['5df0cdbb-939b-471b-a815-c81cc756df5f', '78d703b5-4de2-4f24-a882-62fa3cf9ceee', 'f624e647-f1a8-4599-bb78-9f1da8faad0c']",13,,,,,,,,,,,,,,,,Juventus,224,00:46:13.152,Carry,True
,,,,"[63.3, 24.3]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,e6fca6e2-592d-496b-a770-6075aa16e2b8,1764,,"[63.6, 25.0]",3879591,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Center Midfield,103,Juventus,224,"['6dfc8ac3-3aa0-42bc-9c7d-e763ae69573b', '79a6674b-3f6f-4afd-b7c5-1e2c94ad4895', 'b283f81b-46d0-48d1-868f-aeb4622bef10']",15,,,,,,,,,,,,,,,,Juventus,224,00:46:15.419,Carry,True
,,,,"[64.5, 6.3]",,,,,,,,,,,,2.147293,,,,,,,,,,,,42389ed6-b44d-4ada-a895-6071b245c002,1767,,"[56.3, 6.5]",3879591,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Sandro Lobo Silva,6945.0,Left Back,103,Juventus,224,"['676ba944-2211-4528-905f-11a8ee8e114c', 'dcaac44f-b611-4e2a-b26c-fb53eb7447b5']",17,,,,,,,,,,,,,,,,Juventus,224,00:46:17.108,Carry,
,,,,"[51.7, 50.3]",,,,,,,,,,,,1.388364,,,,,,,,,,,,b57ae596-7c82-44e7-a968-7b6d4ee0d167,1775,,"[50.4, 48.1]",3879591,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Center Back,103,Juventus,224,"['0502e73f-2e4d-4c28-8720-3b8e809c6b9b', 'da7a2676-bf2a-4f2f-84b1-cff8b4a4f871']",23,,,,,,,,,,,,,,,,Juventus,224,00:46:23.817,Carry,
,,,,"[90.8, 72.1]",,,,,,,,,,,,3.132326,,,,,,,,,,,,d0076218-379b-41d7-9086-09550423e1c7,1778,,"[72.3, 70.7]",3879591,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefano Sturaro,7013.0,Right Back,103,Juventus,224,"['2c6e74c3-be63-4116-a421-0ef99467e7e7', '71f0bd3c-bc9d-43ac-81a2-c893bc514b9f']",27,,,,,,,,,,,,,,,,Juventus,224,00:46:27.540,Carry,
,,,,"[85.4, 68.7]",,,,,,,,,,,,0.25898,,,,,,,,,,,,cc730a69-2b24-4694-a5ff-432f309aa06c,1782,,"[86.2, 69.0]",3879591,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,103,Juventus,224,"['1ed37139-8b4c-44d2-9867-dc5c871ac234', '309561a7-5db7-411d-aed5-3375a67dc78c', 'bee461f4-a761-4b72-8d40-cb0808686352']",31,,,,,,,,,,,,,,,,Juventus,224,00:46:31.539,Carry,True
