50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.8, 43.3]",,Set,,,Shot Faced,c8c8f641-2267-4d66-af26-1650cfc5e693,736,,"[2.8, 43.3]",3879635,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samir Handanovič,7001.0,Goalkeeper,24,Napoli,227,['6b0d9711-1b31-41da-a335-81b72d7adb00'],35,,,,,,,,,,,,,,,,,,Inter Milan,238,00:14:35.642,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.0, 36.9]",,Set,,,Shot Faced,a23919f5-cbc6-4e90-b865-939b155c4083,846,,"[2.0, 36.9]",3879635,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Reina Páez,7028.0,Goalkeeper,27,Inter Milan,238,['f8df30bb-2045-4dd3-83b7-06564b17b0ae'],26,,,,,,,,,,,,,,,,,,Napoli,227,00:16:26.897,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[3.1, 38.3]",,Set,,,Shot Faced,e6db904d-f9f8-4b1e-a5fe-74ded1b3aa00,1457,,"[3.1, 38.3]",3879635,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Reina Páez,7028.0,Goalkeeper,57,Inter Milan,238,['faffa48d-74f3-4baf-a279-87d605dc7564'],43,,,,,,,,,,,,,,,,,,Napoli,227,00:28:43.405,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.2, 39.3]",,Set,,,Shot Faced,a75174ea-a2b9-40d5-9791-6d28eb6fbb94,1597,,"[2.2, 39.3]",3879635,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Reina Páez,7028.0,Goalkeeper,63,Inter Milan,238,['1f1aa32a-58d8-40cc-8b19-1582c441a4e1'],0,,,,,,,,,,,,,,,,,,Napoli,227,00:32:00.853,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[4.7, 39.6]",,Set,,,Shot Faced,df5fc0a3-ecd9-4c80-9d4b-4e53662d7b22,1860,,"[4.7, 39.6]",3879635,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,77,Napoli,227,['a07f8e0f-7031-430f-ba36-20d00208be9a'],5,,,,,,,,,,,,,,,,,,Inter Milan,238,00:39:05.747,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.9, 38.2]",,Set,,,Shot Faced,58012c49-7623-4538-ac1c-936a3cdb3188,1890,,"[1.9, 38.2]",3879635,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Manuel Reina Páez,7028.0,Goalkeeper,78,Inter Milan,238,['659dfe8d-0cda-456a-868f-be6d27704d38'],57,,,,,,,,,,,,,,,,,,Napoli,227,00:39:57.234,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.6, 39.7]",,Set,,,Shot Faced,34e3361a-fbdc-4d24-95ee-c5ba327a067a,2233,,"[2.6, 39.7]",3879635,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Manuel Reina Páez,7028.0,Goalkeeper,94,Inter Milan,238,['899c627c-16d6-4c3c-be25-2d118d73cfc9'],22,,,,,,,,,,,,,,,,,,Napoli,227,00:00:22.742,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.1, 40.4]",,Set,,,Shot Faced,1b36885b-b9fc-4fe1-82f3-77b95b5ee1f8,2506,,"[2.1, 40.4]",3879635,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samir Handanovič,7001.0,Goalkeeper,108,Napoli,227,['ab52b757-0944-467c-92f4-15a41f7a313e'],25,,,,,,,,,,,,,,,,,,Inter Milan,238,00:07:25.350,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.5, 43.6]",,Set,,,Shot Faced,3b7d6297-c288-4b1f-b00b-41b685d6b2a4,2700,,"[2.5, 43.6]",3879635,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samir Handanovič,7001.0,Goalkeeper,118,Napoli,227,['565d1897-14b6-4ed3-97a8-b9d55879ae1d'],1,,,,,,,,,,,,,,,,,,Inter Milan,238,00:11:01.127,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.3, 42.4]",,Set,,,Shot Faced,8a64b0c6-1272-45fc-a779-6710d380946f,2827,,"[2.3, 42.4]",3879635,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Manuel Reina Páez,7028.0,Goalkeeper,124,Inter Milan,238,['93882a6b-8365-4251-bab7-31cc2e90092b'],58,,,,,,,,,,,,,,,,,,Napoli,227,00:13:58.068,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Success,Set,,Standing,Shot Saved,0abda914-40c2-4572-a40e-91b9299caa34,2878,,"[2.8, 42.7]",3879635,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samir Handanovič,7001.0,Goalkeeper,125,Napoli,227,['c44fc874-28e3-4a93-a80c-12d87db59f47'],49,,,,,,,,,,,,,,,,,,Inter Milan,238,00:14:49.586,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[4.3, 38.5]",,Set,,,Shot Faced,10614011-a0f3-4eb4-8484-a72a53f5df12,2924,,"[4.3, 38.5]",3879635,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samir Handanovič,7001.0,Goalkeeper,127,Napoli,227,['c189631a-d65f-427e-bc5a-2d45cf1a1a77'],36,,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:36.224,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,No Touch,Set,,Standing,Goal Conceded,29600f92-3b95-412e-87ab-908cefa579d7,2934,,"[5.2, 36.0]",3879635,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samir Handanovič,7001.0,Goalkeeper,129,Napoli,227,['628763eb-259f-475e-8287-02927edfbe09'],30,,,,,,,,,,,,,,,,,,Inter Milan,238,00:16:30.557,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.2, 39.3]",,Set,,,Shot Faced,dbbc5a7b-5cfa-4f78-880e-b786ad35b608,3042,,"[1.2, 39.3]",3879635,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Manuel Reina Páez,7028.0,Goalkeeper,135,Inter Milan,238,['5923b7fd-7195-4373-b48d-faeaf3c37e1f'],9,,,,,,,,,,,,,,,,,,Napoli,227,00:20:09.752,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,No Touch,Set,,Diving,Goal Conceded,c9b06f20-c41a-4aee-bc90-557dfb924f9e,3135,,"[2.6, 38.0]",3879635,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Manuel Reina Páez,7028.0,Goalkeeper,139,Inter Milan,238,['29025af6-7f33-4c04-be44-450c73fcc2c4'],35,,,,,,,,,,,,,,,,,,Napoli,227,00:21:35.042,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[3.0, 44.2]",,Set,,,Shot Faced,2136ecc8-11ee-488c-b8a6-c81ba5b2502f,3205,,"[3.0, 44.2]",3879635,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samir Handanovič,7001.0,Goalkeeper,142,Napoli,227,['43093cd4-4c27-4c31-95bc-372accea4083'],45,,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:45.581,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[3.2, 38.1]",,Set,,,Shot Faced,ec8ca9c3-6ab1-4b7e-a3a1-ee40c913a242,3687,,"[3.2, 38.1]",3879635,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Manuel Reina Páez,7028.0,Goalkeeper,164,Inter Milan,238,['97bf2e1e-4e27-4377-beb9-82d313aa1150'],40,,,,,,,,,,,,,,,,,,Napoli,227,00:32:40.282,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.6, 41.2]",,Set,,,Shot Faced,88deae53-c5aa-44ee-b2ee-05a05ff8789a,3996,,"[1.6, 41.2]",3879635,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Manuel Reina Páez,7028.0,Goalkeeper,178,Inter Milan,238,['42fc6aa0-2771-46a1-890e-7fd7b142f5fe'],40,,,,,,,,,,,,,,,,,,Napoli,227,00:39:40.942,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,Fail,,,,Collected,f58db98c-20e7-415f-a48c-374a522a30bf,4103,,"[8.6, 38.5]",3879635,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Manuel Reina Páez,7028.0,Goalkeeper,182,Inter Milan,238,['cebbd477-5309-4139-afaf-f229b580632c'],9,,,,,,,,,,,,,,,,,,Napoli,227,00:41:09.352,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,Left Hand,,Touched Out,Set,,Diving,Shot Saved,2f348565-be1c-451e-a3be-f856f430d47c,4245,,"[4.8, 43.4]",3879635,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samir Handanovič,7001.0,Goalkeeper,184,Napoli,227,['39e4b812-8d34-4813-8161-4727b489db10'],51,,,,,,,,,,,,,,,,,,Inter Milan,238,00:43:51.542,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.5, 40.5]",,Set,,,Shot Faced,d670c671-b49c-49b7-a2c7-98196bf3e223,4418,,"[2.5, 40.5]",3879635,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Manuel Reina Páez,7028.0,Goalkeeper,193,Inter Milan,238,['d1df73b0-2c25-4119-bba9-96053e279a92'],18,,,,,,,,,,,,,,,,,,Napoli,227,00:48:18.939,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,Right Hand,,In Play Danger,Set,True,Diving,Shot Saved to Post,877ef680-5817-42b1-885e-0fcff040c889,4440,,"[1.7, 39.2]",3879635,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Manuel Reina Páez,7028.0,Goalkeeper,194,Inter Milan,238,['add96803-c0a8-42cc-a0c4-77de968d76f1'],41,,,,,,,,,,,,,,,,,,Napoli,227,00:48:41.875,Goal Keeper,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0f793287-a876-4442-a8ee-561e4187f265,85,,"[53.6, 77.0]",3879635,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Danilo D''Ambrosio,6984.0,Right Back,6,Inter Milan,238,,18,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:18.916,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8a44cc5f-3635-4252-a7a1-b5022c0a7443,103,,"[10.6, 23.6]",3879635,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,7,Napoli,227,['1ab16090-9b42-4fd7-951f-d48383048629'],28,,,,,,,,,,,,,,,,,,Napoli,227,00:02:28.942,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,657a438a-a4e1-4eff-9901-661a45d9e4d2,184,,"[80.3, 76.0]",3879635,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo D''Ambrosio,6984.0,Right Back,9,Napoli,227,['b48607df-faa3-436b-9a9c-d6c070f56304'],39,,,,,,,,,,,,,,,,,,Inter Milan,238,00:03:39.598,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,11db75a1-4003-4184-8613-c82f58183e11,188,,"[5.2, 20.8]",3879635,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Reina Páez,7028.0,Goalkeeper,9,Napoli,227,['cfc6106a-1b2c-4cd8-8303-d7d4722aad87'],45,,,,,,,,,,,,,,,,,,Napoli,227,00:03:45.190,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b0ae361f-3af7-4944-9885-9450fdb64863,205,,"[56.4, 40.2]",3879635,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Left Center Midfield,9,Napoli,227,['26f09ca7-0c77-436e-9bb8-a0cb1b1fa841'],2,,,,,,,,,,,,,,,,,,Inter Milan,238,00:04:02.420,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,14afffc1-2ee2-488b-9b79-74a43ba7d18c,342,,"[40.8, 49.1]",3879635,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,13,Napoli,227,['98c3f2e4-a26b-447b-9c0b-0c0822bb1f43'],36,,,,,,,,,,,,,,,,,,Napoli,227,00:06:36.059,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,29ba12de-0787-46e5-87a9-39c22ca03e66,354,,"[68.3, 14.5]",3879635,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Yuto Nagatomo,5690.0,Left Back,14,Inter Milan,238,,7,,,,,,,,,,,,,,,,,,Inter Milan,238,00:07:07.324,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c0f1f6da-a5d3-435b-9819-feadc949e6b1,399,,"[69.9, 9.5]",3879635,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Left Center Midfield,16,Inter Milan,238,,53,,,,,,,,,,,,,,,,,,Inter Milan,238,00:07:53.104,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,41e09a5e-4de0-47b2-85c4-0233e430196f,514,,"[3.0, 20.3]",3879635,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samir Handanovič,7001.0,Goalkeeper,18,Inter Milan,238,,34,,,,,,,,,,,,,,,,,,Inter Milan,238,00:09:34.303,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3002d729-1732-4d79-ad38-e385efbb1f0a,553,,"[36.2, 21.5]",3879635,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,20,Inter Milan,238,['dce873ff-2629-43a9-ae15-3e1add18375e'],16,,,,,,,,,,,,,,,,,,Inter Milan,238,00:10:16.401,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2165bd92-e9d0-4955-baa9-7f38952804ff,586,,"[84.6, 3.2]",3879635,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Brozović,5469.0,Left Center Midfield,21,Inter Milan,238,['66371e90-f27f-4414-baea-42ed57b5f3c6'],21,,,,,,,,,,,,,,,,,,Inter Milan,238,00:11:21.575,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0f00163e-d0a3-4907-b23b-ebea4230da6a,635,,"[89.6, 36.3]",3879635,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,23,Napoli,227,,19,,,,,,,,,,,,,,,,,,Napoli,227,00:12:19.062,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fbdf8920-f530-46d3-a996-38ddccf5892a,684,,"[48.8, 44.6]",3879635,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,23,Napoli,227,,57,,,,,,,,,,,,,,,,,,Inter Milan,238,00:12:57.556,Ball Recovery,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,06575a10-da16-4d65-9660-0b4f92fa398b,793,,"[79.5, 22.8]",3879635,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lorenzo Insigne,7037.0,Left Wing,26,Napoli,227,['d5989ffe-ad71-4563-9609-d4c47d550eec'],38,,,,,,,,,,,,,,,,,,Napoli,227,00:15:38.649,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7aa0924b-fd43-4cc0-ad3c-d88e75a85115,794,,"[85.4, 21.4]",3879635,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Center Forward,26,Napoli,227,,40,,,,,,,,,,,,,,,,,,Napoli,227,00:15:40.543,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6f3a65d9-12de-4116-91f7-7691733cc901,801,,"[4.2, 43.6]",3879635,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,27,Inter Milan,238,['02dc1137-3265-4b60-8e5a-c87e98e5f537'],45,,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:45.380,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2a0ab21d-1fd0-419a-8eb5-1f4e9cbfe889,840,,"[68.3, 40.2]",3879635,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adem Ljajić,5587.0,Left Midfield,27,Inter Milan,238,,19,,,,,,,,,,,,,,,,,,Inter Milan,238,00:16:19.496,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,77e743df-43f3-48d4-a3be-49dfc8c22859,882,,"[5.8, 40.3]",3879635,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Reina Páez,7028.0,Goalkeeper,30,Inter Milan,238,['2f5094af-e3af-4ae4-9521-072788ff4999'],26,,,,,,,,,,,,,,,,,,Napoli,227,00:17:26.299,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a9ad36a6-8ecc-46bc-b665-aa7a3ddb67d7,893,,"[31.5, 9.4]",3879635,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,31,Napoli,227,,41,,,,,,,,,,,,,,,,,,Napoli,227,00:17:41.295,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f72cfc88-431b-47c3-9fb9-8a8b08028ade,927,,"[29.9, 9.9]",3879635,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,33,Inter Milan,238,,16,,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:16.084,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e73bc0b1-39fd-4735-8932-3f55090967f8,975,,"[7.4, 36.8]",3879635,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Samir Handanovič,7001.0,Goalkeeper,35,Inter Milan,238,['35884795-e267-466c-8d06-c9dd5a23ae0d'],47,,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:47.439,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8e781cf4-8f54-46a9-bbe8-6370d12ca5be,987,,"[25.7, 60.8]",3879635,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,36,Napoli,227,['69ad5115-221f-4fdb-9adb-dd2c06ba302f'],21,,,,,,,,,,,,,,,,,,Napoli,227,00:19:21.749,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,476958ff-0e69-439d-adb4-1c109dbe0be0,1043,,"[66.5, 49.0]",3879635,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fredy Alejandro Guarín Vásquez,32807.0,Right Center Midfield,39,Inter Milan,238,,33,,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:33.101,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,217ce39f-e988-4e52-86e5-c51c91585b4c,1047,,"[33.1, 29.8]",3879635,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,40,Napoli,227,['2d60a84a-8965-4301-a3ef-6a85a8bfd187'],37,,,,,,,,,,,,,,,,,,Napoli,227,00:20:37.824,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cdcd9bdb-1e02-4828-972e-34be637bbd19,1093,,"[31.9, 55.1]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,40,Napoli,227,['09e2c56f-da91-46a3-a1cf-749bfc29d814'],12,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:12.186,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,176a0438-4956-40c4-b1a3-ca2398313e36,1100,,"[60.0, 36.3]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,40,Napoli,227,['d6cf5711-c3f9-4ef4-8b62-d7b540318fae'],18,,,,,,,,,,,,,,,,,,Napoli,227,00:21:18.342,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f12a9d99-ee50-4f58-a51a-e21db3ad52ad,1121,,"[91.0, 51.7]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elseid Hysaj,7031.0,Right Back,40,Napoli,227,['be1b09d3-518f-474d-860c-ef296311dc96'],28,,,,,,,,,,,,,,,,,,Napoli,227,00:21:28.218,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f2b7c632-775d-438e-a0b3-1af83e57a49a,1187,,"[31.9, 13.5]",3879635,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Back,42,Inter Milan,238,['5784e3c1-200a-4096-8d6c-c71eb79cfc6e'],28,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:28.579,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c2b288d3-8c66-404f-98cd-4bb2d541f184,1204,,"[40.6, 3.2]",3879635,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,44,Inter Milan,238,['9db24aa1-7b60-437c-a0b6-fb84de05d7be'],15,,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:15.210,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4675e988-bee5-485c-933c-1e032abc6aa7,1226,,"[78.1, 51.7]",3879635,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fredy Alejandro Guarín Vásquez,32807.0,Right Center Midfield,47,Inter Milan,238,['7019abeb-a99e-48e5-904f-e25375f39bc0'],56,,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:56.386,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e8cd5827-6f93-473a-a061-c6d468084747,1251,,"[44.8, 42.3]",3879635,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,48,Napoli,227,['678a22e6-2a1f-4647-9aba-810bf6d87c23'],12,,,,,,,,,,,,,,,,,,Napoli,227,00:24:12.484,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fd97958a-e995-4263-95cf-14f070b4eb96,1332,,"[106.8, 68.6]",3879635,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,52,Napoli,227,,31,,,,,,,,,,,,,,,,,,Napoli,227,00:25:31.438,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4bfb93a8-5d50-481d-a9ef-05a1878fd45e,1410,,"[52.8, 56.7]",3879635,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,57,Inter Milan,238,,5,,,,,,,,,,,,,,,,,,Inter Milan,238,00:28:05.320,Ball Recovery,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,810d43ac-2d3c-4875-80d8-53d20029d2dc,1512,,"[83.7, 10.4]",3879635,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lorenzo Insigne,7037.0,Left Wing,61,Napoli,227,,10,,,,,,,,,,,,,,,,,,Napoli,227,00:30:10.805,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a177c48d-fd84-45e1-b258-56713fabc3cf,1514,,"[83.3, 2.9]",3879635,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marek Hamšík,7025.0,Left Center Midfield,61,Napoli,227,['c926efbd-b3e0-4356-b70e-adeeacdefc36'],12,,,,,,,,,,,,,,,,,,Napoli,227,00:30:12.326,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5fabcd0a-a008-40a8-a2e0-e15c64e55abf,1524,,"[70.9, 13.4]",3879635,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,62,Napoli,227,,37,,,,,,,,,,,,,,,,,,Napoli,227,00:30:37.820,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,546121e3-5a30-497f-bbea-0c2993cee9d4,1577,,"[7.6, 61.0]",3879635,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,62,Napoli,227,['57c56cc6-4151-485d-9228-15e689413dad'],37,,,,,,,,,,,,,,,,,,Napoli,227,00:31:37.216,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b8ad5003-a008-403a-9811-e7177858ed99,1609,,"[58.2, 43.4]",3879635,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fredy Alejandro Guarín Vásquez,32807.0,Right Center Midfield,64,Napoli,227,['22ce3251-882d-4188-b412-be3edece8ab9'],26,,,,,,,,,,,,,,,,,,Inter Milan,238,00:32:26.272,Ball Recovery,
