50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a80c410b-46bd-4ebd-95b6-3f02aa63b6fe,1018,,"[22.2, 12.4]",3879551,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Boško Janković,26442.0,Left Wing,60,Lazio,236,['07e2215f-37c4-45c2-ac10-73c65796eb91'],41,,,,,,,,,,,,,,,,Hellas Verona,226,00:27:41.708,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a27f0e92-85be-40e1-918e-1bdfae0ba0e8,1051,,"[9.6, 40.7]",3879551,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Filip Helander,7966.0,Left Center Back,62,Lazio,236,['b9f9c48e-9b2d-4758-a47d-1e715eb2f9ee'],48,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:48.678,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a59cc7ff-c7fe-4e9b-b257-23fc8b22f097,1191,,"[7.4, 36.3]",3879551,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,66,Hellas Verona,226,,7,,,,,,,,,,,,,,,,Lazio,236,00:32:07.773,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bdcee13e-9b4f-4978-b53d-c96909823d2e,1245,,"[45.3, 62.9]",3879551,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Viviani,7770.0,Center Defensive Midfield,69,Lazio,236,['3561ec24-28da-4267-b51c-462a789245ef'],29,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:29.920,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ba6b3514-873c-44d7-9432-a0b8f2cffa67,1421,,"[24.5, 12.4]",3879551,39,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boško Janković,26442.0,Left Wing,79,Lazio,236,['f50084c3-4ee9-4b56-a340-1ecddb7525c5'],0,,,,,,,,,,,,,,,,Hellas Verona,226,00:39:00.417,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,8b6a74d8-c723-4436-94f1-52d741eb8cad,1498,,"[98.8, 40.1]",3879551,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filip Đorđević,11427.0,Center Forward,83,Lazio,236,['0fa85f2e-f355-46d7-a51a-9503e4aa8dcd'],46,,,,,,,,,,,,,,,,Lazio,236,00:40:46.210,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fae26de2-8ea7-4d1b-b201-b096644f5c69,1511,,"[6.1, 34.2]",3879551,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,83,Lazio,236,['2758f82b-be16-4ef7-89fc-4f33179495c4'],53,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:53.446,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f0eb7e45-7881-4f31-a503-11e97832d28d,1544,,"[93.0, 69.0]",3879551,42,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,85,Hellas Verona,226,['ce6abe88-e5df-4508-8eaf-f80fb24c8bae'],5,,,,,,,,,,,,,,,,Lazio,236,00:42:05.636,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,c9b95a57-6cfe-4fe5-a647-ac8f0f8dda38,1665,,"[90.4, 33.7]",3879551,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,94,Hellas Verona,226,,47,,,,,,,,,,,,,,,,Lazio,236,00:44:47.086,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,93e422d9-3ed0-4b5e-8ef9-0db11f1a1a57,1676,,"[17.0, 30.3]",3879551,44,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,94,Hellas Verona,226,['aa0e8079-dcb2-4d5b-a8f5-e57d7952342c'],58,,,,,,,,,,,,,,,,Lazio,236,00:44:58.515,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3fcd7214-f029-4bdd-91d7-12b93b8fd439,1693,,"[43.6, 5.7]",3879551,45,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ricardo Kishna,22828.0,Left Wing,95,Hellas Verona,226,['04ee38a3-1a34-4551-8dcf-59b84fa34898'],46,,,,,,,,,,,,,,,,Lazio,236,00:45:46.434,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,edc952a3-1c34-4793-9e28-052789e6e033,1738,,"[67.1, 34.9]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Parolo,8173.0,Left Defensive Midfield,98,Hellas Verona,226,['83fd7455-a3ee-4394-985e-71793c8b0fdf'],34,,,,,,,,,,,,,,,,Lazio,236,00:00:34.641,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3b1847b0-3272-4569-8580-0f01aad20982,1739,,"[52.8, 45.9]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emil Hallfreðsson,5512.0,Left Center Midfield,98,Hellas Verona,226,,34,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:34.747,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eb9d8789-974e-468c-8540-b473e56a52ce,1879,,"[39.6, 73.0]",3879551,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eros Pisano,11342.0,Right Back,105,Hellas Verona,226,,50,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:50.706,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d7a8822f-bff2-4eac-864b-2b6b1a335331,1954,,"[18.5, 47.6]",3879551,50,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vangelis Moras,31488.0,Right Center Back,109,Lazio,236,['9162fa4c-7fd7-4ce1-9f2e-772a32951ff4'],9,,,,,,,,,,,,,,,,Hellas Verona,226,00:05:09.433,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,121dac25-c9e2-4315-90df-f6ed52d1aacf,1963,,"[4.8, 33.7]",3879551,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Samuel Souprayen,7695.0,Left Back,111,Lazio,236,['35af67ff-5de3-42e3-aac0-a9a601a4282a'],6,,,,,,,,,,,,,,,,Hellas Verona,226,00:06:06.270,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0daf520b-fb3a-4dc8-9f45-547ae2b0b234,1979,,"[8.9, 21.2]",3879551,51,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Filip Helander,7966.0,Left Center Back,111,Lazio,236,['439898a7-e7fa-43b7-b577-ad18bdd1aa24'],15,,,,,,,,,,,,,,,,Hellas Verona,226,00:06:15.381,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,341b5e38-035a-47a0-9546-a62080853908,2177,,"[3.7, 58.8]",3879551,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vangelis Moras,31488.0,Right Center Back,120,Lazio,236,['18f6a9db-f859-4697-9a2e-6cbab6cfb1e5'],30,,,,,,,,,,,,,,,,Hellas Verona,226,00:11:30.982,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,43d0ba3c-6a68-4e52-b145-764fca38fe09,2198,,"[100.7, 5.2]",3879551,57,,True,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Parolo,8173.0,Left Defensive Midfield,121,Hellas Verona,226,['f0361338-b95e-44aa-936a-c11950825d7e'],1,,,,,,,,,,,,,,,,Lazio,236,00:12:01.005,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,245234b8-203e-4e4d-92e6-80c46c318f2f,2226,,"[16.0, 52.4]",3879551,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Basta,8443.0,Right Back,121,Hellas Verona,226,['f092dc1e-ccfd-46cf-aada-db6f8d0f35ba'],26,,,,,,,,,,,,,,,,Lazio,236,00:12:26.969,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b55f4b99-9279-48f9-9c49-d3a1baabf321,2279,,"[3.2, 42.6]",3879551,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vangelis Moras,31488.0,Right Center Back,124,Lazio,236,['2c2e4e15-ec11-44e5-8fa1-afd41c77d319'],46,,,,,,,,,,,,,,,,Hellas Verona,226,00:13:46.082,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8ef9a4cf-65a0-46c6-ac4f-5a6a512d7a94,2296,,"[116.2, 24.8]",3879551,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Đorđević,11427.0,Center Forward,124,Lazio,236,,23,,,,,,,,,,,,,,,,Lazio,236,00:14:23.065,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d2767fc6-cf26-49cf-8d2e-43276b9c578d,2395,,"[56.9, 34.4]",3879551,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paweł Wszołek,11339.0,Right Center Forward,131,Lazio,236,['c346f5eb-a1ec-4064-871a-fbe10d8d7a62'],55,,,,,,,,,,,,,,,,Hellas Verona,226,00:18:55.545,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,56420ba6-7d6a-48b6-93b9-f4bdd398a6f8,2526,,"[14.9, 29.0]",3879551,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filip Helander,7966.0,Left Center Back,136,Lazio,236,['d426f7b3-7609-4321-9afe-3a36447c7b55'],40,,,,,,,,,,,,,,,,Hellas Verona,226,00:22:40.346,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c2743c5a-6bbb-4949-80c2-9bb98a29cde2,3107,,"[62.4, 24.3]",3879551,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Filip Helander,7966.0,Left Center Back,173,Lazio,236,['184438ea-c648-45b9-803a-fad35bb70c8d'],14,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:14.595,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1b43bc5b-008d-40c2-ac4a-0ba6238fe71d,3173,,"[12.4, 9.4]",3879551,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Senad Lulić,7785.0,Left Back,176,Hellas Verona,226,['4c530b59-1f5f-4417-8d44-c0673384ea02'],41,,,,,,,,,,,,,,,,Lazio,236,00:45:41.646,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dca2f154-de0e-40be-921f-5d3d767d5d96,162,Lost Out,"[4.8, 8.8]",3879551,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Boško Janković,26442.0,Left Wing,12,Lazio,236,['c79cae1b-1086-4804-bbb9-c1eb4a028bca'],49,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:49.635,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0183033b-ed39-4b8b-a471-56c675eac00e,312,Won,"[54.1, 7.1]",3879551,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lucas Rodrigo Biglia,5510.0,Right Defensive Midfield,23,Lazio,236,['06336b78-a208-4747-aa46-041d8a41e42a'],11,,,,,,,,,,,,,,,,Lazio,236,00:09:11.154,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1599a0c9-3790-4913-8370-b5dd2fab098f,412,Won,"[8.6, 12.7]",3879551,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filip Helander,7966.0,Left Center Back,31,Lazio,236,"['a68d6129-5432-4421-aeaf-82babacd6310', 'd1103b75-0dd1-488a-bedc-861624ed630e']",34,,,,,,,,,,,,,,,,Hellas Verona,226,00:12:34.695,Interception,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bca32448-27c4-4c06-9c12-a0f3b975c9fd,598,Success In Play,"[27.3, 26.7]",3879551,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,38,Hellas Verona,226,['12006704-491e-4b10-ba80-c047b605607d'],56,,,,,,,,,,,,,,,,Lazio,236,00:16:56.570,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6ab44219-a076-4f68-a7a0-a4421cb4c8dc,791,Lost Out,"[5.0, 28.3]",3879551,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filip Helander,7966.0,Left Center Back,48,Lazio,236,['d3b716ac-d2c5-40a6-af92-ed4790a57b2a'],26,,,,,,,,,,,,,,,,Hellas Verona,226,00:21:26.378,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,daca9364-f95d-4af9-b22d-441a8d528ec6,1097,Won,"[33.3, 12.5]",3879551,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,64,Lazio,236,['94ef4888-9efc-4250-85fd-7ba609894d68'],28,,,,,,,,,,,,,,,,Lazio,236,00:29:28.974,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0e4b7e40-6352-4779-bb52-a5ad556c4fd2,1146,Won,"[27.8, 34.9]",3879551,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ricardo Kishna,22828.0,Left Wing,65,Hellas Verona,226,"['3fade566-400d-446e-bf07-2a3e1fea32f5', 'e7c23433-6bd7-4ff7-9354-6d9a75a7737e']",28,,,,,,,,,,,,,,,,Lazio,236,00:30:28.685,Interception,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b058c29e-cbfc-44d9-860d-70d9eac5bf11,1163,Lost In Play,"[17.2, 27.2]",3879551,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,65,Hellas Verona,226,['146ef740-a094-4eaf-9f0f-e2f58a79f53a'],42,,,,,,,,,,,,,,,,Lazio,236,00:30:42.447,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,89047b03-9a73-4343-96ba-942613d0e19a,1274,Won,"[11.1, 78.5]",3879551,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,72,Hellas Verona,226,"['7acb5ada-6a7f-41a1-9072-416089cd34b1', '891f677b-73f5-4f08-9185-63d7eb47b124']",48,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:48.227,Interception,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1010654b-6cdb-4405-b5a5-e6d602ab857e,1413,Won,"[65.8, 56.8]",3879551,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,79,Lazio,236,['813cd4e1-be41-466a-93e3-12b94dd5cef4'],51,,,,,,,,,,,,,,,,Lazio,236,00:38:51.433,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,814dd36e-f877-458b-95cc-f9eaeadf8f3d,1644,Success In Play,"[57.9, 65.0]",3879551,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Basta,8443.0,Right Back,92,Hellas Verona,226,['8985c588-5a74-4230-960e-707154976b44'],26,,,,,,,,,,,,,,,,Lazio,236,00:44:26.582,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,bfab3e64-acb3-436c-b301-6b3918f48dac,1684,Success In Play,"[84.6, 63.8]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Emil Hallfreðsson,5512.0,Left Center Midfield,95,Hellas Verona,226,['9a5ebfa2-fd87-4b15-b4cf-fb5275f9cc02'],38,,,,,,,,,,,,,,,,Hellas Verona,226,00:45:38.176,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eebf76ee-9fcb-4c36-bae7-67bf10bd38e7,1727,Success In Play,"[36.9, 33.9]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Souprayen,7695.0,Left Back,97,Lazio,236,['0978335b-7856-4a53-a761-cae625ec2d87'],30,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:30.259,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9b9b0eaf-5275-428f-88d8-80733ef1e69f,1878,Lost In Play,"[76.6, 6.5]",3879551,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Left Wing,105,Hellas Verona,226,['d708d342-24db-469d-a8d3-9d07e17e76a8'],50,,,,,,,,,,,,,,,,Lazio,236,00:03:50.335,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,20e47a15-296e-44ab-84bc-c3e1b446495f,2043,Lost In Play,"[30.4, 17.9]",3879551,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,115,Lazio,236,['a27d0655-341d-4246-9c86-041f104c9afe'],8,,,,,,,,,,,,,,,,Hellas Verona,226,00:08:08.467,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,d69f4eca-852d-4b4a-aeb7-1940833e477c,2062,Won,"[100.9, 7.3]",3879551,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Left Wing,115,Lazio,236,['efdb3383-ae25-484b-9be1-098f41ea1ff0'],29,,,,,,,,,,,,,,,,Lazio,236,00:08:29.063,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,b2ded35d-0b1a-420b-92eb-0e6bf76501f4,2232,Won,"[23.3, 74.8]",3879551,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Dušan Basta,8443.0,Right Back,122,Lazio,236,['2e1ac0b2-7905-4aac-b0fc-b057f4e461d9'],31,,,,,,,,,,,,,,,,Lazio,236,00:12:31.231,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b6260560-2c09-42cf-9b0b-06255b1577cc,2564,Lost In Play,"[44.8, 30.5]",3879551,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maurício dos Santos Nascimento,9939.0,Right Center Back,137,Hellas Verona,226,,30,,,,,,,,,,,,,,,,Lazio,236,00:23:30.549,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9c264403-7b6d-4285-95b1-08220c9305d5,2842,Won,"[24.1, 4.5]",3879551,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Paweł Wszołek,11339.0,Right Center Forward,159,Lazio,236,"['33b4f7b3-c357-44f4-82ed-cfe7532cd08c', '74911df5-c269-476d-9f1b-98144d5b04b1']",18,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:18.100,Interception,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,713cfc80-c0d2-42e3-8d8a-b6f81fd61c56,3141,Lost In Play,"[48.4, 75.9]",3879551,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,175,Lazio,236,['c0d910c8-5f4e-483d-abe5-192671c2d4e7'],45,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:45.005,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,04663cd9-99fa-486f-b540-b0f863917173,3239,Won,"[50.1, 75.9]",3879551,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,180,Hellas Verona,226,['ecea4e18-1afb-4ac6-839a-1a3d776336b3'],5,,,,,,,,,,,,,,,,Hellas Verona,226,00:48:05.153,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Claim,,,Keeper Sweeper,14d402a8-0bfd-4dfc-87f1-881149bdc4bf,247,,"[14.1, 39.6]",3879551,7,,True,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rafael de Andrade Bittencourt Pinheiro,9887.0,Goalkeeper,19,Hellas Verona,226,['1e955920-db16-464f-af70-80dc82645be5'],19,,,,,,,,,,,,,,,,Hellas Verona,226,00:07:19.703,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Claim,,,Keeper Sweeper,61f6e919-55bd-4fff-9c2f-e81cc845789c,305,,"[4.1, 33.5]",3879551,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rafael de Andrade Bittencourt Pinheiro,9887.0,Goalkeeper,22,Hellas Verona,226,['c5fff20d-fa1b-423a-bce3-485cb5f31cef'],50,,,,,,,,,,,,,,,,Hellas Verona,226,00:08:50.154,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.3, 38.0]",,Set,,Shot Faced,10740745-b0d0-4f90-a5aa-fba9fd1bfc4c,322,,"[3.3, 38.0]",3879551,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael de Andrade Bittencourt Pinheiro,9887.0,Goalkeeper,24,Lazio,236,['e9a3ff49-dc72-4430-9535-b1917e07b76c'],59,,,,,,,,,,,,,,,,Hellas Verona,226,00:09:59.848,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.6, 40.3]",,Set,,Shot Faced,5e044597-c489-4897-8ad1-8b0829382e01,425,,"[3.6, 40.3]",3879551,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael de Andrade Bittencourt Pinheiro,9887.0,Goalkeeper,33,Lazio,236,['cda4f271-ae56-41fd-a0a3-ee91f001b624'],3,,,,,,,,,,,,,,,,Hellas Verona,226,00:14:03.894,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Safe,,,Punch,96f107b0-d0ed-484e-97dc-41d5759413e6,490,,"[5.2, 38.2]",3879551,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael de Andrade Bittencourt Pinheiro,9887.0,Goalkeeper,36,Lazio,236,['3ffac2d3-3c3b-495a-8326-c37c77bcdfa7'],20,,,,,,,,,,,,,,,,Hellas Verona,226,00:15:20.579,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.1, 42.2]",,Set,,Shot Faced,9aed72f1-71bf-4336-a460-f4e1c5235d60,682,,"[1.1, 42.2]",3879551,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael de Andrade Bittencourt Pinheiro,9887.0,Goalkeeper,41,Lazio,236,['9e34b706-f539-400b-8dc5-978f50eeee67'],43,,,,,,,,,,,,,,,,Hellas Verona,226,00:18:43.348,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[0.8, 39.5]",,Set,,Shot Faced,a2cc71ca-15dd-420b-b9ac-7a374f8e33c3,921,,"[0.8, 39.5]",3879551,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Marchetti,12491.0,Goalkeeper,54,Hellas Verona,226,['b73f139a-cacf-4b23-8086-1f743080b631'],18,,,,,,,,,,,,,,,,Lazio,236,00:25:18.908,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.3, 39.8]",,Set,,Shot Faced,e9b3cc24-1a32-451e-adf3-bf3f48f19155,1052,,"[2.3, 39.8]",3879551,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rafael de Andrade Bittencourt Pinheiro,9887.0,Goalkeeper,62,Lazio,236,['b9f9c48e-9b2d-4758-a47d-1e715eb2f9ee'],49,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:49.204,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Claim,,,Keeper Sweeper,6bd5a5e5-a8f2-4b63-87ee-7c1cc8b9d808,1119,,"[13.3, 47.0]",3879551,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rafael de Andrade Bittencourt Pinheiro,9887.0,Goalkeeper,65,Hellas Verona,226,['426d3100-7952-45dc-9a93-a3a9afce8925'],49,,,,,,,,,,,,,,,,Hellas Verona,226,00:29:49.386,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.2, 40.1]",,Set,,Shot Faced,d5f557ad-1985-4563-8560-2b5ae7d3471a,1190,,"[1.2, 40.1]",3879551,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Marchetti,12491.0,Goalkeeper,66,Hellas Verona,226,['1cf3fcb8-cfbc-40a0-ae29-ffb884024b10'],7,,,,,,,,,,,,,,,,Lazio,236,00:32:07.200,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Moving,Standing,Goal Conceded,d33bdea9-8b86-4a2a-aff1-932734a2bfcc,1194,,"[0.1, 40.2]",3879551,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Marchetti,12491.0,Goalkeeper,66,Hellas Verona,226,['99ef96f1-f56f-4204-a999-e73b4c2ff0da'],9,,,,,,,,,,,,,,,,Lazio,236,00:32:09.509,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[0.7, 39.1]",,Moving,,Shot Faced,090fe900-5ddc-4e15-8cd4-4150afe8e88f,1449,,"[0.7, 39.1]",3879551,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael de Andrade Bittencourt Pinheiro,9887.0,Goalkeeper,81,Lazio,236,['ae2ca5af-595c-4615-9646-cb581e7eb400'],49,,,,,,,,,,,,,,,,Hellas Verona,226,00:39:49.097,Goal Keeper,
