50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900e6ba1-27bd-4208-9f48-fefef7fbdab7,3185,,"[74.9, 8.1]",3879875,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Urby Emanuelson,8463.0,Left Back,163,Hellas Verona,226,['398e7edd-0b4e-4a49-aab8-ec72bbe20a92'],0,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:41:00.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21f16acb-89ef-4fd7-b7e3-13f983a66be4,3188,,"[81.1, 19.6]",3879875,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rômulo Souza Orestes Caldeira,7694.0,Left Defensive Midfield,163,Hellas Verona,226,['1c2879cb-2029-4fe9-9547-e6f6ec4b450e'],3,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:41:03.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c4ea972-f088-4622-9a21-2ad3777054bf,3192,,"[82.4, 6.4]",3879875,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Urby Emanuelson,8463.0,Left Back,163,Hellas Verona,226,['704b156b-02da-4974-a1fc-d3c9169a9f23'],5,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:41:05.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd112a2e-41d0-48ae-a6a9-87788c1daf28,3194,,"[99.9, 4.0]",3879875,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Checchin,386652.0,Left Midfield,163,Hellas Verona,226,['5f7b55d6-59e5-4b77-acce-c8aa4ae5ded1'],7,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:41:07.181,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,41b462ff-1f5b-4c8a-8fdc-c0048e232b15,3204,,"[95.9, 68.2]",3879875,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Gilardino,38389.0,Left Center Forward,164,Palermo,2256,['e89dfa2b-ab21-417a-8b7b-d3e51bcfc29f'],5,,,,,,,,,,,,,,,,,,Palermo,2256,00:42:05.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cc402ac-65e7-4fe2-bc70-9326c123bd05,3208,,"[17.2, 45.3]",3879875,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,165,Hellas Verona,226,['bcfa65ef-babf-4890-b01d-99ebfde3531f'],10,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:10.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63198220-c9be-4f21-bb0f-b55f58173d03,3211,,"[39.6, 50.2]",3879875,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,165,Hellas Verona,226,['8572aa40-d8d5-4761-9d3e-3e8b95d163e7'],14,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:14.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e99345b4-e0bc-4db7-9967-6061a3145b0c,3215,,"[39.0, 37.8]",3879875,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Helander,7966.0,Left Center Back,165,Hellas Verona,226,['9088336d-7fab-4fa4-b41c-97853bf7bfe2'],20,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:20.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5961a121-706b-40e7-8032-6881be67e826,3217,,"[50.3, 19.8]",3879875,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Checchin,386652.0,Left Midfield,165,Hellas Verona,226,['c000c1b2-65d0-49cc-a96d-cc20b9973ab0'],21,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:21.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4eeaf4d0-98ea-4f8f-baae-30014ad17c13,3220,,"[40.9, 55.6]",3879875,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,165,Hellas Verona,226,['73bb1780-650f-4b8e-b737-fdf1b2c09b7a'],25,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:25.468,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f572a323-fa1a-42d4-be81-26a436742bb6,3223,,"[48.8, 36.1]",3879875,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,165,Hellas Verona,226,['20cb2481-d2a6-4679-966b-a33192767bd9'],28,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:28.388,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50bb31df-9881-4950-a0f8-7801bcd9a3c6,3226,,"[63.1, 37.4]",3879875,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giampaolo Pazzini,6686.0,Center Forward,165,Hellas Verona,226,['a12d6a4a-cc2e-4c53-bc06-9867365739fa'],31,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:31.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c5f74ef-f2ff-497a-bf89-168a5d6f00c5,3229,,"[56.1, 18.1]",3879875,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Helander,7966.0,Left Center Back,165,Hellas Verona,226,['566ea798-4715-471b-96b4-626e376fab66'],34,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:34.106,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bda00320-df24-4f8c-a78c-ac23a4d10418,3232,,"[63.4, 7.0]",3879875,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Urby Emanuelson,8463.0,Left Back,165,Hellas Verona,226,['6f874d9a-7152-4cfc-a369-efc6627d03f0'],36,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:36.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31e938bf-fb68-4dd8-ae31-418ba2f9fd62,3234,,"[70.6, 22.0]",3879875,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giampaolo Pazzini,6686.0,Center Forward,165,Hellas Verona,226,['615b2889-576a-42e9-b3bd-097c4a023d2a'],37,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:37.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b276850d-98e3-43fb-b7b8-4ae727c955b7,3238,,"[56.1, 20.7]",3879875,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Helander,7966.0,Left Center Back,165,Hellas Verona,226,['892f4367-d914-4770-acea-28deaf9bdfde'],41,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:41.716,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a391d84-7adf-406d-a639-da28b579d0d5,3240,,"[56.7, 43.8]",3879875,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,165,Hellas Verona,226,['879e6ca0-1748-4884-abc0-75b927e3e3f8'],43,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:43.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7be19d29-6988-4e61-9aac-19c598b84b44,3243,,"[64.0, 40.0]",3879875,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,165,Hellas Verona,226,['822e381d-7359-489e-9a25-a64337578013'],45,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:45.408,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56c08ddf-970f-468f-9576-b2ed79b47b27,3249,,"[72.6, 60.7]",3879875,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rômulo Souza Orestes Caldeira,7694.0,Left Defensive Midfield,166,Hellas Verona,226,['b1ba8b48-59fa-464f-a67b-a3948b9c5f90'],53,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:53.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222fd52c-79c4-48b9-8795-5d6f953a9d3d,3254,,"[57.4, 7.0]",3879875,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enzo Maresca,25954.0,Left Defensive Midfield,167,Palermo,2256,['30495f48-2a95-41b6-aa8d-b6fcb86247e5'],34,,,,,,,,,,,,,,,,,,Palermo,2256,00:43:34.645,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfec0737-b69f-4342-940f-e0305f2b6999,3258,,"[27.8, 61.8]",3879875,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,168,Hellas Verona,226,['df78c21a-0282-48b3-8e7e-29a47d63f718'],43,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:43.044,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e38ee15-926f-4ba6-a44d-c1d63be8afb2,3261,,"[38.5, 35.7]",3879875,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Helander,7966.0,Left Center Back,168,Hellas Verona,226,['89846705-0b56-4e87-baea-2ad4df9b4527'],46,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:46.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27fbbbfc-e526-44b7-9fba-de9c0900af3c,3264,,"[56.5, 15.4]",3879875,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Checchin,386652.0,Left Midfield,168,Hellas Verona,226,['b4d425b8-daf2-4344-b316-7528589a155e'],49,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:49.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39958768-5a79-478a-b257-e734fa00041d,3267,,"[52.4, 45.1]",3879875,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,168,Hellas Verona,226,['809744eb-c0a1-4ef8-8d95-75e788e79a15'],54,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:54.624,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cdf1c06-22e5-412b-b7ad-1de1b241b11c,3270,,"[69.3, 42.1]",3879875,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giampaolo Pazzini,6686.0,Center Forward,168,Hellas Verona,226,['3aec8d0c-122a-43fd-a961-045237600402'],56,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:56.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001d684d-6cbd-495e-bb9e-fe8f3fd3235c,3273,,"[64.4, 64.1]",3879875,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Furman,8717.0,Right Midfield,168,Hellas Verona,226,['dffe4bbf-35d5-4ca1-a9a9-c6d33bfcd65e'],59,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:59.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24e08b9c-d75c-439b-9289-c270d2bdc940,3276,,"[69.3, 13.2]",3879875,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Checchin,386652.0,Left Midfield,168,Hellas Verona,226,['cee8b1e0-cbae-4cd1-8873-8998754fd3fa'],4,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:04.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5cc24c3-20ad-4da5-aceb-e202b6c70cd9,3279,,"[67.2, 28.8]",3879875,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,168,Hellas Verona,226,['55d68fe4-0969-4961-9cce-0cdeba8b03b8'],11,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:11.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a6ba2fe-981d-4292-ba28-564fa13a50c6,3282,,"[63.6, 48.7]",3879875,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,168,Hellas Verona,226,['7aa94d71-6766-4f07-ba0a-8816ee2eed47'],13,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:13.883,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,53dad981-d883-4909-8e10-f54c8b0c8004,3285,,"[98.6, 5.9]",3879875,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Urby Emanuelson,8463.0,Left Back,168,Hellas Verona,226,['8ebbc764-4a3b-4dd9-8683-fe0a64be48cb'],18,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:18.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb84cac6-d428-4509-af99-d5a7cb90e85c,3288,,"[75.8, 17.1]",3879875,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Furman,8717.0,Right Midfield,169,Hellas Verona,226,['da867f31-108f-4c33-a45b-52cc14b6ae29'],25,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:25.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9409956c-2144-41f0-98f5-8cd37fc41fa7,3290,,"[75.3, 45.5]",3879875,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Viviani,7770.0,Right Defensive Midfield,169,Hellas Verona,226,['7c03f2f1-40ba-4630-8693-6836606569a0'],28,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:28.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685bf7fb-9cc8-4208-95a2-278be2336a9b,3294,,"[92.9, 37.8]",3879875,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giampaolo Pazzini,6686.0,Center Forward,169,Hellas Verona,226,"['8c153d93-1531-46b6-b554-368419521845', 'e9e166c2-eba5-478c-9a37-68a7f4d2ca23']",30,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:30.849,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db7bf10e-a514-4393-9e39-f4e6b8958d07,3300,,"[38.3, 37.6]",3879875,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Gilardino,38389.0,Left Center Forward,170,Palermo,2256,['9ed63010-5541-4987-8361-6d61ddf4f70c'],33,,,,,,,,,,,,,,,,,,Palermo,2256,00:44:33.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ea19879-6f7d-451b-9530-9e3b3ee18ddb,3302,,"[33.0, 32.9]",3879875,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Maresca,25954.0,Left Defensive Midfield,170,Palermo,2256,['0fa18110-0524-4f9f-b1f1-222de72532ae'],34,,,,,,,,,,,,,,,,,,Palermo,2256,00:44:34.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89f9d4a2-4694-4e14-b4cc-e4ce569d21a0,3306,,"[53.1, 40.8]",3879875,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Damián Vázquez,6719.0,Right Center Forward,170,Palermo,2256,"['242914da-d1fd-446a-be46-2dfd0b195a42', '9b43c306-9809-4168-aca2-cdb5dbefb65c']",36,,,,,,,,,,,,,,,,,,Palermo,2256,00:44:36.510,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5793f5b5-fbae-475b-bfd7-02026fd64570,3310,,"[50.9, 58.6]",3879875,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eros Pisano,11342.0,Right Back,171,Hellas Verona,226,['a45dc6d0-1c63-423f-b550-f860781cd60b'],40,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:40.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989f5dd7-3aab-4554-ad6b-d13d91bb6597,3312,,"[56.7, 47.7]",3879875,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,171,Hellas Verona,226,['c20a1a1d-8a35-41cb-8c61-a9575e901ab5'],40,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:40.822,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241ee518-de1f-47ea-bc32-7a90005f96d8,3315,,"[74.5, 13.4]",3879875,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Checchin,386652.0,Left Midfield,171,Hellas Verona,226,['742c5d1a-54e9-49e8-95e2-4bc934b54e9b'],44,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:44.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f570c48-5fcd-475d-9f0c-7e3968b9c3ab,3319,,"[83.0, 6.2]",3879875,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Urby Emanuelson,8463.0,Left Back,171,Hellas Verona,226,"['bf10cca8-5416-4a33-a401-e3529d824ddc', 'c618f3b3-6682-40ad-ae40-066502f4f78d']",47,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:47.832,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ee1acb4-816a-430b-931e-1490bb026ab4,3322,,"[82.6, 19.4]",3879875,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Furman,8717.0,Right Midfield,171,Hellas Verona,226,['e7f3512b-455a-4737-80db-d729a36cd3fd'],50,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:50.576,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f83d4cc2-1165-4a9a-856a-e893c157358c,3336,,"[95.7, 71.2]",3879875,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Gilardino,38389.0,Left Center Forward,172,Palermo,2256,['e08e3349-1e5c-465d-bcd5-be949be4522a'],43,,,,,,,,,,,,,,,,,,Palermo,2256,00:46:43.421,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,890b5726-691c-4d7a-9dba-aaf5562208a7,3338,,"[26.6, 10.6]",3879875,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Urby Emanuelson,8463.0,Left Back,172,Palermo,2256,"['999b6441-14e7-4820-95ff-be7a5846f26c', 'c1ce8e9a-192b-4a46-8aeb-dcee1aa91450']",43,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:46:43.670,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070cd140-5cfa-4d08-ae95-8333b377dab0,3343,,"[34.3, 9.6]",3879875,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matteo Bianchetti,8421.0,Right Center Back,173,Hellas Verona,226,['c0fc13b9-f10b-4c1b-bcd6-3d5a67bb176a'],54,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:46:54.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73aa6017-0acc-4045-a085-dab7f1e41f88,3345,,"[34.7, 65.2]",3879875,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eros Pisano,11342.0,Right Back,173,Hellas Verona,226,['d6022068-eca2-4166-a5a0-169b088772b7'],56,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:46:56.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05fbd082-186a-449a-8eef-89fa7a09031b,3347,,"[46.5, 66.7]",3879875,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rômulo Souza Orestes Caldeira,7694.0,Left Defensive Midfield,173,Hellas Verona,226,['ede5e8c5-0e79-42b6-b783-bc72c43fe1bb'],58,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:46:58.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23e95933-3c7b-4329-9400-b87b092b596b,3353,,"[49.0, 70.3]",3879875,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eros Pisano,11342.0,Right Back,173,Hellas Verona,226,"['5a7f684d-c287-478c-bbf3-0f46f3084f76', 'dde0513c-6cac-4c9b-8d17-95145a2af38f']",1,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:47:01.404,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,18700a51-c9fd-4948-a147-4ffb6634f7a7,3355,,"[56.7, 68.6]",3879875,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rômulo Souza Orestes Caldeira,7694.0,Left Defensive Midfield,173,Hellas Verona,226,['2be6c069-6b07-4d6e-8dfc-d767e73e812d'],1,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:47:01.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026abf5-6189-4c6a-b5eb-fb11c6e5bd7a,3358,,"[57.4, 68.4]",3879875,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Viviani,7770.0,Right Defensive Midfield,174,Hellas Verona,226,['9fe5bc62-4f93-40fd-9c4c-a22e4cf70649'],10,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:47:10.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259c0e1b-7c76-49c2-b867-02d0d2f0d99f,3360,,"[56.9, 18.1]",3879875,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Checchin,386652.0,Left Midfield,174,Hellas Verona,226,['0b8cf996-b36c-4bb0-a67c-579e8e6e78bf'],16,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:47:16.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04f8eb0d-52da-4135-9c63-0074eb05f66a,3363,,"[62.5, 41.7]",3879875,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Viviani,7770.0,Right Defensive Midfield,174,Hellas Verona,226,['c0672508-87e4-469c-a286-2625e838afd3'],22,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:47:22.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94c69874-7063-499f-b9d8-63bbdef890a8,3366,,"[82.4, 33.3]",3879875,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giampaolo Pazzini,6686.0,Center Forward,174,Hellas Verona,226,['6f419a42-b5f3-4d30-b665-7ec496e750ae'],24,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:47:24.425,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d56b0b3-2833-4297-9912-a90723175405,3370,,"[80.9, 10.0]",3879875,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Checchin,386652.0,Left Midfield,174,Hellas Verona,226,['cfd058b7-2640-4be3-bd1f-4d68c980ec8c'],29,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:47:29.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559a1e15-2683-4eac-9d2d-93b0bcdbf98e,3374,,"[91.8, 4.4]",3879875,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Urby Emanuelson,8463.0,Left Back,174,Hellas Verona,226,['75a3c923-1123-43e3-98db-97ab0ac02257'],33,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:47:33.336,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9e4632c-8462-491f-8611-bad23c332496,3379,,"[87.1, 13.2]",3879875,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giampaolo Pazzini,6686.0,Center Forward,174,Hellas Verona,226,"['7a85d55c-3ecf-4bc5-a445-a74c31b6fa3f', 'b01d402a-b424-4949-b6db-d0fff7ffcdbe']",35,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:47:35.393,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37929bb4-4521-496b-9ae6-d9fbc35b3aa7,3382,,"[63.8, 42.9]",3879875,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matteo Bianchetti,8421.0,Right Center Back,174,Hellas Verona,226,['c29c97e8-4631-4f77-8e0f-8f5876667861'],39,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:47:39.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a409ccc-8e92-4ac9-afd7-7de74ec36d0d,3385,,"[69.8, 51.5]",3879875,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Viviani,7770.0,Right Defensive Midfield,174,Hellas Verona,226,['5e389142-0304-4347-90b1-f397d499dd60'],41,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:47:41.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d919ee8-1d3d-4b16-8f8e-ece94a50a084,3388,,"[99.5, 8.9]",3879875,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Urby Emanuelson,8463.0,Left Back,174,Hellas Verona,226,['6505da91-dfeb-4ec9-834c-4ae2c50719a7'],48,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:47:48.087,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7385570d-ad88-405d-9c81-cbf17e830289,3392,,"[88.4, 50.2]",3879875,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giampaolo Pazzini,6686.0,Center Forward,174,Hellas Verona,226,['9a8eee20-9d78-4776-8c58-078cc7a9ab90'],53,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:47:53.111,Ball Receipt*,
