50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,56b067e0-fa20-4b5d-896e-3011e0da1ed4,1661,,"[1.7, 25.1]",3879795,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pierluigi Gollini,8274.0,Goalkeeper,102,Carpi,1683,['a3266dd3-2234-4f10-913f-8d40ec6e929e'],14,,,,,,,,,,,,,,,,Hellas Verona,226,00:46:14.502,Ball Recovery,
,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,ab33b6ea-9147-43f6-84c4-7e9df51e70d7,1692,,"[50.2, 9.2]",3879795,45,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Salim Fares,7705.0,Left Back,104,Hellas Verona,226,['de7e2a26-be49-41c3-9357-ee9bc2ff6bc8'],19,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:19.946,Ball Recovery,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,22d4c6ee-4e77-4891-aaa3-4ba2f0329f08,1701,,"[30.6, 46.8]",3879795,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simone Romagnoli,7172.0,Right Center Back,107,Carpi,1683,,53,,,,,,,,,,,,,,,,Carpi,1683,00:00:53.007,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,08c4d16f-1f7c-48b0-a786-b19b18806f59,1744,,"[26.3, 12.5]",3879795,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Helander,7966.0,Left Center Back,110,Hellas Verona,226,,5,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:05.247,Ball Recovery,
,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,aed004df-89d1-4941-8b35-9299fa9a8edf,1754,,"[3.0, 20.0]",3879795,48,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Gagliolo,11499.0,Left Back,110,Hellas Verona,226,['082c726b-ce56-4d9d-b0a7-14a2ec11bf78'],19,,,,,,,,,,,,,,,,Carpi,1683,00:03:19.589,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d77a0745-f9af-47ec-9861-d01ad49d1f34,1769,,"[32.8, 68.8]",3879795,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eros Pisano,11342.0,Right Back,113,Hellas Verona,226,"['cf81ebfc-a3d3-47b3-a388-f2593d427405', 'ed4f2c9b-5122-48d2-9ca7-76e31ccc0e00']",5,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:05.347,Ball Recovery,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1dcbf6b5-0560-4349-af3f-f0bbc90dc0dc,1809,,"[115.8, 11.0]",3879795,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ante Rebić,5465.0,Left Wing,113,Hellas Verona,226,,48,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:48.351,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,870e8adf-be7f-4c96-a570-41f75eade377,1823,,"[54.1, 39.5]",3879795,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Simone Romagnoli,7172.0,Right Center Back,114,Carpi,1683,['429f5733-aae2-4a95-9a9f-046948510fa6'],17,,,,,,,,,,,,,,,,Carpi,1683,00:05:17.654,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a29efcb5-6c71-4615-8f50-1d88e12c1f06,1832,,"[63.5, 33.8]",3879795,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Artur Ioniţă,7949.0,Center Attacking Midfield,114,Carpi,1683,,21,,,,,,,,,,,,,,,,Hellas Verona,226,00:05:21.665,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d7286fdc-dd65-445d-98ae-747171190e8c,1838,,"[7.9, 71.2]",3879795,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Simone Romagnoli,7172.0,Right Center Back,114,Carpi,1683,['916ca3e6-265d-4173-b11b-9a6e496b3160'],29,,,,,,,,,,,,,,,,Carpi,1683,00:05:29.039,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2e954fe9-5c08-4234-a16e-9987455beab2,1852,,"[98.7, 10.6]",3879795,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Salim Fares,7705.0,Left Back,115,Hellas Verona,226,,34,,,,,,,,,,,,,,,,Hellas Verona,226,00:05:34.948,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,889118e6-5970-4773-b337-988ee10a077c,1873,,"[56.6, 34.5]",3879795,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Isaac Cofie,7460.0,Center Defensive Midfield,118,Carpi,1683,['43438c0c-443a-495d-a16e-08f735631692'],45,,,,,,,,,,,,,,,,Carpi,1683,00:06:45.264,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a388a1d9-fb4c-4df0-9591-3e5cf8b26450,1918,,"[6.2, 34.1]",3879795,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vid Belec,8662.0,Goalkeeper,123,Carpi,1683,['a378f8f0-292d-4f8f-a353-1c2d4a10ca40'],9,,,,,,,,,,,,,,,,Carpi,1683,00:09:09.579,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,31b07526-0dc2-426a-b2db-676aaf1635ed,1925,,"[69.6, 51.8]",3879795,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raffaele Bianco,352172.0,Left Center Midfield,123,Carpi,1683,['3f8ab874-52a1-499c-b247-4ceeea7b4449'],27,,,,,,,,,,,,,,,,Carpi,1683,00:09:27.612,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,23b4f7b0-6ff7-45cc-9965-14e6949a9c31,1954,,"[10.5, 39.9]",3879795,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,124,Hellas Verona,226,['bf32a353-1b72-4825-8a49-11af2cc318d0'],55,,,,,,,,,,,,,,,,Hellas Verona,226,00:09:55.836,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f999b281-9de9-490c-8e6e-b98822224b76,2021,,"[15.5, 66.5]",3879795,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pierluigi Gollini,8274.0,Goalkeeper,128,Hellas Verona,226,['a021db7b-48bf-4ac9-9fcf-a84d78070800'],59,,,,,,,,,,,,,,,,Hellas Verona,226,00:11:59.127,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,124ec55a-4ee9-4746-b71d-5a95bf31be4b,2048,,"[109.7, 41.3]",3879795,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Marrone,31572.0,Left Defensive Midfield,130,Hellas Verona,226,,13,,,,,,,,,,,,,,,,Hellas Verona,226,00:13:13.665,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,65bcdb1f-4a42-41d2-8eca-01f525bcd9f4,2052,,"[16.3, 48.5]",3879795,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lorenzo Pasciuti,387472.0,Right Midfield,130,Hellas Verona,226,,16,,,,,,,,,,,,,,,,Carpi,1683,00:13:16.341,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,742edbe5-af43-4f8c-814d-7245d9dba8d9,2074,,"[63.6, 31.9]",3879795,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raffaele Bianco,352172.0,Left Center Midfield,132,Hellas Verona,226,,22,,,,,,,,,,,,,,,,Carpi,1683,00:14:22.514,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b61c6fb7-5d96-459a-bb3c-47320bdf04f9,2105,,"[89.5, 32.0]",3879795,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mohamed Salim Fares,7705.0,Left Back,134,Hellas Verona,226,['80567e7c-02f7-4923-bed4-f0341c09ce83'],18,,,,,,,,,,,,,,,,Hellas Verona,226,00:15:18.556,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2f414375-bacf-4c54-87f1-61d6488492e0,2159,,"[6.1, 27.7]",3879795,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Isaac Cofie,7460.0,Center Defensive Midfield,137,Hellas Verona,226,['c73c423e-fab9-48cc-90c7-7b16f3f0ce5e'],39,,,,,,,,,,,,,,,,Carpi,1683,00:16:39.362,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,74b894a2-4ed7-45e8-a1a5-0bfae91bd2a3,2164,,"[34.0, 41.6]",3879795,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Filip Helander,7966.0,Left Center Back,137,Hellas Verona,226,['795363cc-2446-417d-9218-778c4655737a'],49,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:49.212,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a415eeaa-1a00-46fe-9e20-4bbe74a1f138,2212,,"[83.6, 56.2]",3879795,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marco Crimi,31273.0,Right Center Midfield,139,Carpi,1683,['9448c388-c8c0-484c-b7de-52a6f4200208'],45,,,,,,,,,,,,,,,,Carpi,1683,00:18:45.883,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b1ed077a-e17d-4aa8-aa94-8b8093bbe110,2217,,"[8.4, 43.2]",3879795,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,140,Hellas Verona,226,,49,,,,,,,,,,,,,,,,Hellas Verona,226,00:18:49.546,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,36128412-2f60-40f5-82d1-7aeac66899e5,2231,,"[51.3, 77.0]",3879795,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,140,Hellas Verona,226,['5ed9e7cf-4483-4f13-bbbf-dbf17a5901ec'],1,,,,,,,,,,,,,,,,Hellas Verona,226,00:19:01.905,Ball Recovery,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5ab4aeb4-6a6c-4f60-8eba-f11511b1aa28,2258,,"[36.0, 65.8]",3879795,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isaac Cofie,7460.0,Center Defensive Midfield,143,Hellas Verona,226,,27,,,,,,,,,,,,,,,,Carpi,1683,00:19:27.418,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,689f6882-d266-4415-9a66-2bba7b36515b,2266,,"[21.7, 30.3]",3879795,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vangelis Moras,31488.0,Right Center Back,143,Hellas Verona,226,['ba9bf902-5169-4698-857e-ea43ec2b3960'],33,,,,,,,,,,,,,,,,Hellas Verona,226,00:19:33.687,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,34c06095-8fb7-4c04-a678-66ba7623a033,2272,,"[82.6, 56.8]",3879795,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Crimi,31273.0,Right Center Midfield,144,Carpi,1683,['f5319de8-78f2-40a4-86bb-b3af799b7470'],37,,,,,,,,,,,,,,,,Carpi,1683,00:19:37.897,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1a66b355-56d8-4d7d-8414-c92200f439b6,2323,,"[18.5, 3.4]",3879795,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riccardo Gagliolo,11499.0,Left Back,150,Hellas Verona,226,,8,,,,,,,,,,,,,,,,Carpi,1683,00:23:08.842,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8086a67e-626e-46f9-a1a0-c12d02355284,2345,,"[65.4, 46.1]",3879795,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vangelis Moras,31488.0,Right Center Back,150,Hellas Verona,226,"['aca7b9f5-04d1-431a-999c-2aa0e98e0199', 'fa8598ac-50ce-41d2-89f9-f9e6bc85d8b6']",23,,,,,,,,,,,,,,,,Hellas Verona,226,00:23:23.331,Ball Recovery,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2462f0df-f1e0-4ff3-8cd4-592c205e8e20,2373,,"[24.5, 18.8]",3879795,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Gagliolo,11499.0,Left Back,151,Carpi,1683,['2f48434c-b527-4d8d-a428-efce99052504'],52,,,,,,,,,,,,,,,,Carpi,1683,00:23:52.920,Ball Recovery,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cfabb4a0-5a82-4a77-b07d-af4fd642c931,2379,,"[24.1, 23.3]",3879795,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raffaele Bianco,352172.0,Left Center Midfield,151,Carpi,1683,,54,,,,,,,,,,,,,,,,Carpi,1683,00:23:54.413,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d90bb267-b069-4e6e-aab1-2c29eb5063dd,2383,,"[55.9, 38.0]",3879795,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Salim Fares,7705.0,Left Back,151,Carpi,1683,['33dde35b-2d08-4efd-8e60-e47ca6712c48'],58,,,,,,,,,,,,,,,,Hellas Verona,226,00:23:58.358,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6c780480-14b2-4036-b435-7f8b011fccf3,2392,,"[53.3, 39.0]",3879795,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Isaac Cofie,7460.0,Center Defensive Midfield,152,Carpi,1683,['34dfc236-73ed-4986-9260-6883076778db'],54,,,,,,,,,,,,,,,,Carpi,1683,00:24:54.812,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9530cb5d-a963-43b3-9543-b33896aa0d37,2410,,"[3.0, 26.6]",3879795,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Vid Belec,8662.0,Goalkeeper,154,Hellas Verona,226,['cf7e0c17-fb6e-4db6-9cf5-5f3168d2fef9'],27,,,,,,,,,,,,,,,,Carpi,1683,00:25:27.829,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,599812a5-4cb1-47d0-a0de-5ef9dd408d2a,2414,,"[16.7, 34.5]",3879795,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pierluigi Gollini,8274.0,Goalkeeper,154,Hellas Verona,226,['0492fdb1-fe4c-4e3e-ab27-d0ca38639b13'],47,,,,,,,,,,,,,,,,Hellas Verona,226,00:25:47.558,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fd430c69-5935-491c-86b3-b58573d33d32,2428,,"[44.4, 69.1]",3879795,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lorenzo Pasciuti,387472.0,Right Midfield,155,Carpi,1683,"['5e426bc9-41b0-455f-a5ee-6bb627fbb716', '9976cdd4-fb84-4238-86c8-6f97ee819c73']",6,,,,,,,,,,,,,,,,Carpi,1683,00:26:06.827,Ball Recovery,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d2763e03-189c-4a0a-9e7d-e99f64fe9d35,2451,,"[11.7, 63.6]",3879795,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pierluigi Gollini,8274.0,Goalkeeper,157,Hellas Verona,226,['ba938dcd-613f-48fc-8729-de43c169babe'],53,,,,,,,,,,,,,,,,Hellas Verona,226,00:26:53.636,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b32bd0be-2831-4b0c-9b10-648c6142681b,2480,,"[51.2, 68.3]",3879795,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Crimi,31273.0,Right Center Midfield,158,Carpi,1683,,18,,,,,,,,,,,,,,,,Carpi,1683,00:27:18.209,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bdd5bbe1-d82e-4359-98f2-3753ef8a7c77,2509,,"[75.3, 40.7]",3879795,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ante Rebić,5465.0,Left Wing,160,Hellas Verona,226,['2d85609f-23a9-48e4-b34d-f7a52739b3e7'],58,,,,,,,,,,,,,,,,Hellas Verona,226,00:27:58.517,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dfbff349-f8b8-4845-b3c2-518591fdbbe4,2532,,"[54.2, 65.0]",3879795,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Pasciuti,387472.0,Right Midfield,161,Carpi,1683,"['a540d296-85a7-4857-bb58-a3345d17c717', 'ed2dd87e-586a-4aee-ad23-af237dda02cc']",29,,,,,,,,,,,,,,,,Carpi,1683,00:28:29.966,Ball Recovery,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cb422d3c-ac04-4919-a8ec-720e6479754c,2576,,"[24.6, 25.9]",3879795,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Helander,7966.0,Left Center Back,169,Hellas Verona,226,['c973f386-3d3d-4a83-950e-466451e0d69a'],33,,,,,,,,,,,,,,,,Hellas Verona,226,00:31:33.325,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,895c68c9-3121-4868-aa03-b7fd395de05f,2610,,"[64.1, 8.9]",3879795,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isaac Cofie,7460.0,Center Defensive Midfield,170,Carpi,1683,['4225da26-f303-48b7-9c5e-dc0d32fb0da0'],2,,,,,,,,,,,,,,,,Carpi,1683,00:32:02.539,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,beb7dcbb-35f9-4c83-9b9a-b9882f2927cb,2623,,"[5.7, 54.4]",3879795,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,171,Hellas Verona,226,['d578457e-36bf-4a9c-a3cb-2139eef2f666'],11,,,,,,,,,,,,,,,,Hellas Verona,226,00:32:11.898,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6b1d8272-f989-4da9-ac1e-7295dcd9e95d,2649,,"[53.0, 12.1]",3879795,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artur Ioniţă,7949.0,Left Defensive Midfield,171,Hellas Verona,226,['7cc9babe-3470-4241-9529-1064be6b6fe7'],36,,,,,,,,,,,,,,,,Hellas Verona,226,00:32:36.228,Ball Recovery,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,16fcf950-a661-4689-b69b-b9c6b47266b8,2687,,"[9.7, 36.3]",3879795,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,174,Hellas Verona,226,['c9a90c27-cdc2-489e-b90f-8d040ea4d79f'],39,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:39.004,Ball Recovery,
,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,e1530778-8b0c-4484-82c7-9372a57a78dd,2693,,"[42.6, 23.3]",3879795,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isaac Cofie,7460.0,Center Defensive Midfield,174,Hellas Verona,226,,49,,,,,,,,,,,,,,,,Carpi,1683,00:33:49.930,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,50f42d9d-b896-42ef-b4d9-12598317ecdf,2696,,"[79.1, 75.6]",3879795,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eros Pisano,11342.0,Right Back,174,Hellas Verona,226,['c8808b58-4f33-45e0-a8e3-b6a105c5f9af'],52,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:52.576,Ball Recovery,True
,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,16736126-ad0d-4a98-a8c4-38684535136f,2739,,"[55.9, 8.4]",3879795,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Gagliolo,11499.0,Left Back,176,Hellas Verona,226,['56ce9c40-78a8-4baa-96c7-0ccc2329e1df'],21,,,,,,,,,,,,,,,,Carpi,1683,00:35:21.048,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2a9a4213-42b6-4b7f-b0ff-2f506edd950e,2741,,"[64.3, 75.9]",3879795,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paweł Wszołek,11339.0,Right Wing,176,Hellas Verona,226,['dca1fa7d-bbd9-433c-adf8-254cf0114440'],22,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:22.938,Ball Recovery,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,86c479f1-4491-4a13-9a6f-c04552899a4b,2802,,"[28.5, 30.2]",3879795,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Marco Crimi,31273.0,Right Center Midfield,177,Carpi,1683,,15,,,,,,,,,,,,,,,,Carpi,1683,00:36:15.125,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0c9d66ba-dc01-45bd-b958-62a94709d0ae,2892,,"[4.3, 38.4]",3879795,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vid Belec,8662.0,Goalkeeper,183,Hellas Verona,226,['0c6730b2-9506-4ad1-b1e5-2a93ea94363b'],24,,,,,,,,,,,,,,,,Carpi,1683,00:39:24.693,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,61d22ea6-6359-4d73-8953-dace9bfad410,2898,,"[30.3, 28.4]",3879795,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vangelis Moras,31488.0,Right Center Back,183,Hellas Verona,226,['c68078ed-fd12-48e3-a409-6b345c08d926'],46,,,,,,,,,,,,,,,,Hellas Verona,226,00:39:46.487,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,aad449a6-60d1-48f5-a050-daebad300c46,2970,,"[10.6, 73.8]",3879795,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eros Pisano,11342.0,Right Back,187,Carpi,1683,['198fd4c7-e5e5-4493-a1c5-ae12ce98f47b'],52,,,,,,,,,,,,,,,,Hellas Verona,226,00:41:52.654,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f8d3488a-ab46-4fde-a975-0b90fc369c0d,2983,,"[45.9, 39.0]",3879795,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raffaele Bianco,352172.0,Left Center Midfield,187,Carpi,1683,['8fd4553d-7480-448b-9bf5-54a586e7a3b2'],9,,,,,,,,,,,,,,,,Carpi,1683,00:42:09.130,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,af699d2d-cad9-4071-a4b2-11890d7a7a80,2994,,"[55.8, 6.4]",3879795,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riccardo Gagliolo,11499.0,Left Back,188,Hellas Verona,226,,34,,,,,,,,,,,,,,,,Carpi,1683,00:42:34.645,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ee6b6f8a-5585-4d46-81a2-40a728ae0517,3012,,"[54.2, 22.5]",3879795,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raffaele Bianco,352172.0,Left Center Midfield,188,Hellas Verona,226,['9ab4f293-f30b-4cea-9fb9-8c2a2380af09'],51,,,,,,,,,,,,,,,,Carpi,1683,00:42:51.317,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,630bfdaa-48af-4451-bba7-986c753c559a,3024,,"[80.1, 67.6]",3879795,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paweł Wszołek,11339.0,Right Wing,188,Hellas Verona,226,['f55f7d7c-22c7-42fa-98f8-e2ea4f0aee4e'],59,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:59.340,Ball Recovery,True
,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,5631f52d-4815-4240-a8f0-a83f0b21faa6,3028,,"[35.7, 11.7]",3879795,88,,,True,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Isaac Cofie,7460.0,Center Defensive Midfield,188,Hellas Verona,226,,1,,,,,,,,,,,,,,,,Carpi,1683,00:43:01.128,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7faf9a45-8891-44cd-9953-f57ccedb1735,3071,,"[59.6, 57.9]",3879795,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Marco Crimi,31273.0,Right Center Midfield,192,Carpi,1683,,56,,,,,,,,,,,,,,,,Carpi,1683,00:43:56.414,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4f93b7a6-2ae7-4fd4-989f-4d5ba4c6da44,3120,,"[40.1, 44.4]",3879795,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin Lasagna,7793.0,Center Forward,197,Hellas Verona,226,,37,,,,,,,,,,,,,,,,Carpi,1683,00:47:37.958,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,46a628fc-06a5-40ed-aad5-4479429495fe,3138,,"[107.8, 13.5]",3879795,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paweł Wszołek,11339.0,Right Wing,199,Hellas Verona,226,,23,,,,,,,,,,,,,,,,Hellas Verona,226,00:48:23.520,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,579be6a4-2ac1-411f-b617-10e1c2bab9be,3155,,"[13.7, 48.4]",3879795,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gaetano Letizia,7114.0,Right Midfield,200,Hellas Verona,226,['a78cf964-c30b-43e5-afd8-10defc7a8736'],49,,,,,,,,,,,,,,,,Carpi,1683,00:48:49.022,Ball Recovery,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,edca6666-7038-461e-8b3b-56f7520c764b,3187,,"[90.6, 75.9]",3879795,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Eros Pisano,11342.0,Right Back,200,Hellas Verona,226,,32,,,,,,,,,,,,,,,,Hellas Verona,226,00:49:32.565,Ball Recovery,
