50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.061035,,,,,,,,,,,,,6d3aeda5-10db-4e02-b1b9-c85a8b4f71e3,3770,,"[84.3, 60.6]",3879848,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Bernardeschi,7777.0,Right Wing Back,188,Chievo,231,,55,,,,,,,,,,,,,,,,Fiorentina,239,00:47:55.665,Pressure,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ea737f32-80d0-4d6e-bb03-9c3ef4050a98,37,,"[87.4, 65.2]",3879848,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nicola Rigoni,7041.0,Right Center Midfield,2,Fiorentina,239,['8f9889b9-56e6-4534-bacc-b11e75fd7c7d'],24,,,,,,,,,,,,,,,,Chievo,231,00:00:24.713,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,aa7efdda-7594-46a4-a5b8-abcfde2ad585,164,,"[91.9, 54.6]",3879848,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Matías Zárate,27853.0,Center Attacking Midfield,8,Chievo,231,['dfd5c916-ca04-43f2-ab1b-95515a7d21ed'],42,,,,,,,,,,,,,,,,Fiorentina,239,00:02:42.068,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f97a873e-bf31-4a99-b1c9-8af80ecff5dd,228,,"[60.2, 72.6]",3879848,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,11,Chievo,231,['84835fa3-fd58-4d53-a985-d8edc90b6e43'],5,,,,,,,,,,,,,,,,Fiorentina,239,00:04:05.072,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,370812d0-e9a7-46ba-a0da-062c0a58af7c,321,,"[64.1, 54.6]",3879848,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Inglese,7043.0,Left Center Forward,13,Fiorentina,239,['3c8f994b-3e4a-4bbb-bccb-513e39e7785f'],41,,,,,,,,,,,,,,,,Chievo,231,00:05:41.763,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,82203cd8-1e9e-40ff-a93b-44bf743f1728,338,,"[48.7, 16.5]",3879848,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Perparim Hetemaj,7046.0,Left Center Midfield,14,Fiorentina,239,"['4b235e60-8516-4c6d-83ce-1c1d7578182f', 'e858804d-cfac-4e7e-b584-b941192569e8']",10,,,,,,,,,,,,,,,,Chievo,231,00:06:10.647,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1fd722b7-baf3-48f1-a046-f4234a2d7999,533,,"[53.9, 66.8]",3879848,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Inglese,7043.0,Left Center Forward,16,Chievo,231,['e906dd1f-b710-4baf-9fc1-5a46f9796f15'],15,,,,,,,,,,,,,,,,Chievo,231,00:09:15.981,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e0305e9f-1086-4acd-91b6-f6847278c3a9,583,,"[58.0, 76.5]",3879848,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabrizio Cacciatore,7050.0,Right Back,17,Fiorentina,239,['fff3ae8c-f268-49c7-a66a-5558f6bc04e5'],11,,,,,,,,,,,,,,,,Chievo,231,00:10:11.848,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8a506ed4-9538-45f8-aab1-fe0eb6757f0f,652,,"[35.0, 28.9]",3879848,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicola Rigoni,7041.0,Right Center Midfield,20,Fiorentina,239,['7dfb7805-6934-44cb-b26b-d74eb6060b7a'],37,,,,,,,,,,,,,,,,Chievo,231,00:11:37.882,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,dedd2864-8b2c-4876-b50e-0b156f0b86a7,825,,"[70.6, 76.7]",3879848,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Matías Zárate,27853.0,Center Attacking Midfield,31,Chievo,231,['810172b1-76c2-4794-9948-69b1fad5bce2'],52,,,,,,,,,,,,,,,,Fiorentina,239,00:15:52.914,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,a096d9ac-1050-4d89-bdae-f204d0936d1b,857,,"[20.6, 12.6]",3879848,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Massimo Gobbi,8645.0,Left Back,33,Fiorentina,239,"['a5f3d028-5fab-40c2-bfca-762d2a50c42b', 'c14055f2-ef7f-4845-8331-a1499b32e4c0']",1,,,,,,,,,,,,,,,,Chievo,231,00:17:01.228,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2e2d8c3a-ee41-44ca-b354-21f9f9219c67,941,,"[53.1, 69.4]",3879848,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nicola Rigoni,7041.0,Right Center Midfield,38,Fiorentina,239,['14cbda8b-97ca-49b8-a83e-f931e21b35c6'],27,,,,,,,,,,,,,,,,Chievo,231,00:20:27.106,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,82a1cf0f-6d34-4d7a-b6a4-9a35ac828157,1411,,"[105.4, 59.2]",3879848,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simone Pepe,40247.0,Center Attacking Midfield,59,Chievo,231,['95c138eb-2b69-45e6-8e14-43b38a042bf5'],48,,,,,,,,,,,,,,,,Chievo,231,00:30:48.640,Foul Committed,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,f138aab1-a97d-4078-9426-cb7105a8f050,1429,,"[86.1, 63.1]",3879848,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mauro Matías Zárate,27853.0,Center Attacking Midfield,60,Fiorentina,239,['24d10f33-5f1e-4dea-b9b9-7dc6eb97e14d'],30,,,,,,,,,,,,,,,,Fiorentina,239,00:31:30.922,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,66eb557f-a9fb-49c8-8b2c-52380c9cae39,1493,,"[63.0, 32.7]",3879848,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,64,Fiorentina,239,"['78b750ef-44e9-49d3-8d27-535a0ead3d5c', 'c7a14d30-b7e7-4a7d-9de2-ac95d80af24d']",2,,,,,,,,,,,,,,,,Chievo,231,00:33:02.838,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,29af2724-ee17-4887-b8c2-73c39be855ca,1636,,"[112.8, 4.2]",3879848,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Wing Back,69,Fiorentina,239,['9e96c247-72ae-420b-83b6-44dd8d9c105b'],53,,,,,,,,,,,,,,,,Fiorentina,239,00:35:53.473,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,b4a6ae12-0701-4430-8cb9-16bb376f5a35,1824,,"[44.6, 48.5]",3879848,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicola Rigoni,7041.0,Right Center Midfield,78,Fiorentina,239,['7c2b3f2a-8fd8-4f81-82a1-4743baa80c82'],11,,,,,,,,,,,,,,,,Chievo,231,00:40:11.983,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8700a9fe-4ddf-4879-b891-4266ec3fe088,2023,,"[36.5, 65.0]",3879848,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Nenad Tomović,7056.0,Right Center Back,85,Chievo,231,['5d9ca474-6d1d-425e-adb9-bad8ec6123a2'],19,,,,,,,,,,,,,,,,Fiorentina,239,00:44:19.427,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,42392a16-ff2e-457f-bbe1-ea8ddc967aba,2089,,"[75.5, 71.0]",3879848,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,88,Fiorentina,239,"['285e0d2b-d989-493e-ba14-ad4b6e34531f', '2950cf96-d144-412e-9881-8f0f708c6a79']",45,,,,,,,,,,,,,,,,Chievo,231,00:00:45.873,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,Handball,,,,,,,,,30376b46-daa4-49b4-862b-d00f9f2e3ba7,2189,,"[47.3, 19.3]",3879848,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Inglese,7043.0,Left Center Forward,93,Fiorentina,239,,48,,,,,,,,,,,,,,,,Chievo,231,00:02:48.884,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d9e2c439-d171-4759-9263-4ff19d90d1d7,2307,,"[21.9, 61.7]",3879848,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nicola Rigoni,7041.0,Right Center Midfield,98,Fiorentina,239,['aa7f1181-6f6b-4306-895d-c651fc405ccb'],36,,,,,,,,,,,,,,,,Chievo,231,00:05:36.514,Foul Committed,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,3b360c9f-bdb4-4033-9f9f-14ab5d0df5d9,2349,,"[82.4, 66.9]",3879848,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Nenad Tomović,7056.0,Right Center Back,102,Chievo,231,['eba22594-9683-499a-8d80-c28667b49cbb'],44,,,,,,,,,,,,,,,,Fiorentina,239,00:07:44.636,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,Handball,,,,,,,,,7e7efa36-86e1-4955-bac0-3873bc2c8153,2354,,"[93.9, 32.1]",3879848,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simone Pepe,40247.0,Center Attacking Midfield,103,Chievo,231,,34,,,,,,,,,,,,,,,,Chievo,231,00:08:34.431,Foul Committed,
,,,,,,,,,,,,True,,,,,,0.0,,Yellow Card,,,,,,,,,,,91134a13-430a-448a-b489-bd3709259c8a,2525,,"[75.8, 47.7]",3879848,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milan Badelj,6305.0,Center Defensive Midfield,108,Chievo,231,['c18d3a0a-f0ec-480e-b9d7-eefd34e611e3'],42,,,,,,,,,,,,,,,,Fiorentina,239,00:11:42.120,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1964f3ce-6d93-4e66-9380-e9fb92c55a89,2602,,"[54.3, 39.0]",3879848,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Milan Badelj,6305.0,Center Defensive Midfield,112,Chievo,231,['17ecacc5-d98c-40c5-8831-39c8f496e865'],27,,,,,,,,,,,,,,,,Fiorentina,239,00:14:27.487,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,13a27a29-5fcf-441d-bd80-571d0bd510d4,3098,,"[48.4, 66.6]",3879848,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nenad Tomović,7056.0,Right Center Back,139,Chievo,231,['4405b623-f08c-450a-8e71-bdee5a1f5bfb'],58,,,,,,,,,,,,,,,,Fiorentina,239,00:27:58.281,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dc37c7fa-14f4-466d-8080-5523ee2e6d4d,3111,,"[65.4, 32.9]",3879848,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boštjan Cesar,8877.0,Left Center Back,141,Fiorentina,239,['283d2056-d7d4-4593-847b-3b3a4c8d3d4c'],53,,,,,,,,,,,,,,,,Chievo,231,00:28:53.588,Foul Committed,
,,,,,,,,,,,,True,,,,,,0.0,,Yellow Card,,,,,,,,,,,68910f38-2cc1-4b64-8f7a-c3afc189420f,3124,,"[56.3, 65.3]",3879848,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Matías Ariel Fernández Fernández,26192.0,Right Center Midfield,143,Chievo,231,['db071e11-e6d7-4a05-9eb8-32a187d5ad48'],42,,,,,,,,,,,,,,,,Fiorentina,239,00:29:42.355,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,035f5d6a-7014-4838-bfec-a94ccbe562f8,3140,,"[49.2, 74.3]",3879848,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicola Rigoni,7041.0,Right Center Midfield,145,Fiorentina,239,['5e411c62-9c29-4c50-9383-d7ea5eb97fec'],29,,,,,,,,,,,,,,,,Chievo,231,00:30:29.733,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,6e108f34-dd1a-45a7-ae42-2e5a3ca24d90,3165,,"[92.6, 75.1]",3879848,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mauro Matías Zárate,27853.0,Center Attacking Midfield,146,Fiorentina,239,"['c6d3085a-ef93-4321-97ea-36999244a4eb', 'e4530e0c-cef0-4196-8603-b8644a319246']",2,,,,,,,,,,,,,,,,Fiorentina,239,00:31:02.276,Foul Committed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,778d69ad-cd77-44f8-9b38-106bf4afa2b5,3181,,"[61.6, 3.3]",3879848,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Perparim Hetemaj,7046.0,Left Center Midfield,148,Fiorentina,239,['87e08708-5852-4d68-b281-e74edafe06f5'],55,,,,,,,,,,,,,,,,Chievo,231,00:31:55.665,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,0e63f746-0b2d-4c26-ad23-f5df0637ad62,3205,,"[79.1, 24.7]",3879848,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergio Pellissier,8644.0,Right Center Forward,150,Chievo,231,['540ec4a6-8ff4-4255-b6b4-d0b382190fcd'],50,,,,,,,,,,,,,,,,Chievo,231,00:32:50.075,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,Handball,,,,,,,,,bd8822e1-07e9-41e2-b379-ff39eeacadca,3253,,"[60.7, 15.4]",3879848,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Davide Astori,8275.0,Left Center Back,153,Chievo,231,,58,,,,,,,,,,,,,,,,Fiorentina,239,00:34:58.233,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d6c5617c-d8dc-47b3-8132-c61176c76685,3453,,"[78.2, 16.3]",3879848,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Massimo Gobbi,8645.0,Left Back,166,Fiorentina,239,['f362e9ee-b4bb-4983-92b6-6a8df2ca9c33'],19,,,,,,,,,,,,,,,,Chievo,231,00:39:19.318,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9599b693-a38b-4be5-94e2-92d674f21020,3550,,"[62.6, 40.6]",3879848,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Floro Flores,27110.0,Left Center Forward,173,Fiorentina,239,['1f1042ef-4724-4e6d-ab01-4e6944e9afac'],46,,,,,,,,,,,,,,,,Chievo,231,00:41:46.738,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b6ce91a6-88b7-4530-9780-031bf7b1fc8c,3636,,"[52.0, 22.0]",3879848,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Perparim Hetemaj,7046.0,Left Center Midfield,179,Fiorentina,239,['8986ef23-37cc-43f6-8f81-c214b91449b4'],1,,,,,,,,,,,,,,,,Chievo,231,00:44:01.168,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7987a76a-9a01-4226-ba96-03d47fee032a,3754,,"[64.3, 77.0]",3879848,92,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Nahuel Castro,7049.0,Right Center Midfield,186,Fiorentina,239,['3532f399-03cd-4a53-80c0-4b76c619ec71'],30,,,,,,,,,,,,,,,,Chievo,231,00:47:30.400,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8f9889b9-56e6-4534-bacc-b11e75fd7c7d,38,,"[32.7, 14.9]",3879848,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Borja Valero Iglesias,6997.0,Left Center Midfield,2,Fiorentina,239,['ea737f32-80d0-4d6e-bb03-9c3ef4050a98'],24,,,,,,,,,,,,,,,,Fiorentina,239,00:00:24.713,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dfd5c916-ca04-43f2-ab1b-95515a7d21ed,165,,"[28.2, 25.5]",3879848,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,8,Chievo,231,['aa7efdda-7594-46a4-a5b8-abcfde2ad585'],42,,,,,,,,,,,,,,,,Chievo,231,00:02:42.068,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,84835fa3-fd58-4d53-a985-d8edc90b6e43,229,,"[59.9, 7.5]",3879848,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Pellissier,8644.0,Right Center Forward,11,Chievo,231,"['c55ec24e-62ce-47e5-9e5f-8c4cedbea280', 'f97a873e-bf31-4a99-b1c9-8af80ecff5dd']",5,,,,,,,,,,,,,,,,Chievo,231,00:04:05.072,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,3c8f994b-3e4a-4bbb-bccb-513e39e7785f,322,,"[56.0, 25.5]",3879848,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Wing Back,13,Fiorentina,239,['370812d0-e9a7-46ba-a0da-062c0a58af7c'],41,,,,,,,,,,,,,,,,Fiorentina,239,00:05:41.763,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,4b235e60-8516-4c6d-83ce-1c1d7578182f,339,,"[71.4, 63.6]",3879848,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matías Ariel Fernández Fernández,26192.0,Right Center Midfield,14,Fiorentina,239,['82203cd8-1e9e-40ff-a93b-44bf743f1728'],10,,,,,,,,,,,,,,,,Fiorentina,239,00:06:10.647,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,e906dd1f-b710-4baf-9fc1-5a46f9796f15,534,,"[66.2, 13.3]",3879848,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,16,Chievo,231,['1fd722b7-baf3-48f1-a046-f4234a2d7999'],15,,,,,,,,,,,,,,,,Fiorentina,239,00:09:15.981,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,fff3ae8c-f268-49c7-a66a-5558f6bc04e5,584,,"[62.1, 3.6]",3879848,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcos Alonso Mendoza,3964.0,Left Wing Back,17,Fiorentina,239,['e0305e9f-1086-4acd-91b6-f6847278c3a9'],11,,,,,,,,,,,,,,,,Fiorentina,239,00:10:11.848,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7dfb7805-6934-44cb-b26b-d74eb6060b7a,653,,"[85.1, 51.2]",3879848,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Center Midfield,20,Fiorentina,239,['8a506ed4-9538-45f8-aab1-fe0eb6757f0f'],37,,,,,,,,,,,,,,,,Fiorentina,239,00:11:37.882,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,810172b1-76c2-4794-9948-69b1fad5bce2,826,,"[49.5, 3.4]",3879848,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,31,Chievo,231,"['69c7aade-0bf0-4544-a031-8b46aa009b66', 'dedd2864-8b2c-4876-b50e-0b156f0b86a7']",52,,,,,,,,,,,,,,,,Chievo,231,00:15:52.914,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a5f3d028-5fab-40c2-bfca-762d2a50c42b,858,,"[99.5, 67.5]",3879848,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Tello Herrera,6658.0,Right Wing Back,33,Fiorentina,239,['a096d9ac-1050-4d89-bdae-f204d0936d1b'],1,,,,,,,,,,,,,,,,Fiorentina,239,00:17:01.228,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,14cbda8b-97ca-49b8-a83e-f931e21b35c6,942,,"[67.0, 10.7]",3879848,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja Valero Iglesias,6997.0,Left Center Midfield,38,Fiorentina,239,"['2e2d8c3a-ee41-44ca-b354-21f9f9219c67', 'bdc558d0-8967-4116-a00a-a87a5376ba38']",27,,,,,,,,,,,,,,,,Fiorentina,239,00:20:27.106,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,95c138eb-2b69-45e6-8e14-43b38a042bf5,1412,,"[14.7, 20.9]",3879848,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Center Back,59,Chievo,231,['82a1cf0f-6d34-4d7a-b6a4-9a35ac828157'],48,,,,,,,,,,,,,,,,Fiorentina,239,00:30:48.640,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,24d10f33-5f1e-4dea-b9b9-7dc6eb97e14d,1430,,"[34.0, 17.0]",3879848,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Boštjan Cesar,8877.0,Left Center Back,60,Fiorentina,239,"['3f699d46-aa3f-4ffc-9fd8-0007a60c69aa', 'f138aab1-a97d-4078-9426-cb7105a8f050']",30,,,,,,,,,,,,,,,,Chievo,231,00:31:30.922,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,78b750ef-44e9-49d3-8d27-535a0ead3d5c,1494,,"[57.1, 47.4]",3879848,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Ariel Fernández Fernández,26192.0,Right Center Midfield,64,Fiorentina,239,['66eb557f-a9fb-49c8-8b2c-52380c9cae39'],2,,,,,,,,,,,,,,,,Fiorentina,239,00:33:02.838,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,9e96c247-72ae-420b-83b6-44dd8d9c105b,1637,,"[7.3, 75.9]",3879848,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,69,Fiorentina,239,"['29af2724-ee17-4887-b8c2-73c39be855ca', '4bfdd3dc-5726-4a0c-b153-3ae7a3fe96f7']",53,,,,,,,,,,,,,,,,Chievo,231,00:35:53.473,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,7c2b3f2a-8fd8-4f81-82a1-4743baa80c82,1825,,"[75.5, 31.6]",3879848,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Matías Zárate,27853.0,Center Attacking Midfield,78,Fiorentina,239,['b4a6ae12-0701-4430-8cb9-16bb376f5a35'],11,,,,,,,,,,,,,,,,Fiorentina,239,00:40:11.983,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,5d9ca474-6d1d-425e-adb9-bad8ec6123a2,2024,,"[83.6, 15.1]",3879848,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergio Pellissier,8644.0,Right Center Forward,85,Chievo,231,['8700a9fe-4ddf-4879-b891-4266ec3fe088'],19,,,,,,,,,,,,,,,,Chievo,231,00:44:19.427,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2950cf96-d144-412e-9881-8f0f708c6a79,2090,,"[44.6, 9.1]",3879848,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikola Kalinić,7033.0,Center Forward,88,Fiorentina,239,['42392a16-ff2e-457f-bbe1-ea8ddc967aba'],45,,,,,,,,,,,,,,,,Fiorentina,239,00:00:45.873,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,aa7f1181-6f6b-4306-895d-c651fc405ccb,2308,,"[98.2, 18.4]",3879848,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nikola Kalinić,7033.0,Center Forward,98,Fiorentina,239,['d9e2c439-d171-4759-9263-4ff19d90d1d7'],36,,,,,,,,,,,,,,,,Fiorentina,239,00:05:36.514,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eba22594-9683-499a-8d80-c28667b49cbb,2350,,"[37.7, 13.2]",3879848,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Sergio Pellissier,8644.0,Right Center Forward,102,Chievo,231,"['3b360c9f-bdb4-4033-9f9f-14ab5d0df5d9', 'c9b56382-f824-4539-95fa-ece02445a810']",44,,,,,,,,,,,,,,,,Chievo,231,00:07:44.636,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c18d3a0a-f0ec-480e-b9d7-eefd34e611e3,2526,,"[44.3, 32.4]",3879848,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Pellissier,8644.0,Right Center Forward,108,Chievo,231,"['018f082d-d903-4952-a003-1a68ada778df', '91134a13-430a-448a-b489-bd3709259c8a']",42,,,,,,,,,,,,,,,,Chievo,231,00:11:42.120,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,17ecacc5-d98c-40c5-8831-39c8f496e865,2603,,"[65.8, 41.1]",3879848,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Inglese,7043.0,Left Center Forward,112,Chievo,231,['1964f3ce-6d93-4e66-9380-e9fb92c55a89'],27,,,,,,,,,,,,,,,,Chievo,231,00:14:27.487,Foul Won,True
