50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011687cf-1303-4f60-9954-71b66aeef4cd,3354,,"[106.1, 76.6]",3879598,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,166,AS Roma,229,['aa8f4df8-8f51-40ad-963e-41ac94fbc8a1'],38,,,,,,,,,,,,,,,,,AS Roma,229,00:39:38.937,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4676ee74-9f4a-4757-a3be-a08c4a0824a0,3358,,"[113.7, 63.0]",3879598,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Center Midfield,166,AS Roma,229,['f611ec45-70cd-4db3-bf3a-5ca536e5a9b3'],43,,,,,,,,,,,,,,,,,AS Roma,229,00:39:43.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566e024-5b18-4e1d-9cf4-749d3312b5c8,3361,,"[100.6, 75.4]",3879598,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Salah,3531.0,Right Center Forward,167,AS Roma,229,['4044a532-5548-4fc8-98d7-97da4ee22a7a'],49,,,,,,,,,,,,,,,,,AS Roma,229,00:39:49.752,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3495c67-dd33-4099-8896-dc7430b38ab0,3363,,"[96.6, 61.1]",3879598,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Radja Nainggolan,6962.0,Right Center Midfield,167,AS Roma,229,['27c3d89f-0d0f-41c8-b530-366f52fb4945'],51,,,,,,,,,,,,,,,,,AS Roma,229,00:39:51.953,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768b386-2993-4020-b755-da4df76fcf83,3366,,"[107.4, 58.7]",3879598,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Salah,3531.0,Right Center Forward,167,AS Roma,229,['7de6a622-d896-46f5-9ff9-eb0d08c5dec2'],53,,,,,,,,,,,,,,,,,AS Roma,229,00:39:53.974,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e876b2a-39d1-48e8-b57e-db56b6a8239d,3369,,"[25.9, 22.8]",3879598,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Sebastián Palacio,7165.0,Center Forward,167,AS Roma,229,['453fb0d2-55e0-4699-99c5-08a373a74c55'],57,,,,,,,,,,,,,,,,,Inter Milan,238,00:39:57.483,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3c3725a-6046-44f6-9e35-ad3cab6ddc1b,3371,,"[79.6, 62.8]",3879598,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,167,AS Roma,229,['0fa338ca-365b-4178-a814-000b3faf1705'],58,,,,,,,,,,,,,,,,,AS Roma,229,00:39:58.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a604d16-3f03-4067-b607-f7dfa3e84214,3374,,"[88.9, 61.7]",3879598,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Radja Nainggolan,6962.0,Right Center Midfield,167,AS Roma,229,['453de410-f039-42e7-9530-eb8be6ca126b'],1,,,,,,,,,,,,,,,,,AS Roma,229,00:40:01.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3f0c522-428c-4fe3-a5bd-d81be6867f2d,3387,,"[53.4, 43.0]",3879598,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,William Vainqueur,23241.0,Center Defensive Midfield,167,AS Roma,229,['74fbc249-014e-4d46-86e7-6aa065d28016'],13,,,,,,,,,,,,,,,,,AS Roma,229,00:40:13.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd87b558-1ddd-4f5c-9fcc-c2e10397971c,3391,,"[59.3, 52.9]",3879598,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Center Midfield,167,AS Roma,229,['36b62448-30f7-4a90-ba6e-6b9b66719460'],14,,,,,,,,,,,,,,,,,AS Roma,229,00:40:14.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6525296-ab84-4492-a0a3-1851adb52054,3394,,"[63.7, 5.9]",3879598,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Digne,6849.0,Left Back,167,AS Roma,229,['1cdb8e0f-ed52-4286-8f28-4101f0086e71'],18,,,,,,,,,,,,,,,,,AS Roma,229,00:40:18.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f1f949a-02a9-4030-a34f-de0ddf465036,3397,,"[66.0, 15.4]",3879598,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Center Midfield,167,AS Roma,229,['afe76cfc-cf67-43bc-931e-c995da443740'],22,,,,,,,,,,,,,,,,,AS Roma,229,00:40:22.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3f51e58-5601-441c-9883-be8fb62ea743,3400,,"[57.6, 40.5]",3879598,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,167,AS Roma,229,['8bf83baa-d5bf-4898-99bc-273eaf7a1ee0'],26,,,,,,,,,,,,,,,,,AS Roma,229,00:40:26.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7660013-c18d-4790-932f-c3706849a080,3403,,"[63.3, 53.8]",3879598,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,William Vainqueur,23241.0,Center Defensive Midfield,167,AS Roma,229,['e09ac97e-32ee-4cc6-81ad-d8aa0ad2662a'],28,,,,,,,,,,,,,,,,,AS Roma,229,00:40:28.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05332327-8a2d-448e-8d2f-5185ddb7f136,3406,,"[76.4, 75.0]",3879598,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,167,AS Roma,229,['840a62a2-d9cf-4ebf-8cea-2db43e66e001'],31,,,,,,,,,,,,,,,,,AS Roma,229,00:40:31.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524ff700-eff7-4241-b8f5-32006c616a1a,3409,,"[80.1, 55.2]",3879598,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Radja Nainggolan,6962.0,Right Center Midfield,167,AS Roma,229,['8d30a6c8-de04-4439-9f02-7538cbeb7c93'],34,,,,,,,,,,,,,,,,,AS Roma,229,00:40:34.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c622fff-fa62-472f-8bbf-6a733d14ebc1,3412,,"[89.8, 59.7]",3879598,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Salah,3531.0,Right Center Forward,167,AS Roma,229,['67538651-d39f-4dfe-8401-939e3b9e25c8'],35,,,,,,,,,,,,,,,,,AS Roma,229,00:40:35.367,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84e88048-f3f3-4334-806e-4f9945f01465,3415,,"[96.4, 45.8]",3879598,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Manuel Iturbe Arévalo,27949.0,Left Center Forward,167,AS Roma,229,['f3be2b23-68de-48de-8e7c-8729bf5ad69d'],36,,,,,,,,,,,,,,,,,AS Roma,229,00:40:36.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4238d806-88c5-4151-b7ca-3070758c2929,3420,,"[79.4, 58.9]",3879598,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,167,AS Roma,229,['ec893ade-7457-44c8-9884-a6b37c4a015e'],44,,,,,,,,,,,,,,,,,AS Roma,229,00:40:44.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41e5acf0-03a6-4f6c-aaec-a0fb30ad0c1f,3423,,"[71.1, 50.5]",3879598,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,167,AS Roma,229,['cc7d2848-0e02-4222-8cf7-1c23511d7044'],49,,,,,,,,,,,,,,,,,AS Roma,229,00:40:49.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2295a31-a470-4e28-8b1a-d63aea6b8fca,3426,,"[73.2, 25.3]",3879598,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,167,AS Roma,229,['fe25d6f3-420d-4560-8071-ca2901eb90d9'],51,,,,,,,,,,,,,,,,,AS Roma,229,00:40:51.746,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cba0ecd3-e976-4c6c-b4bb-86fde698b050,3429,,"[79.7, 13.4]",3879598,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Center Midfield,167,AS Roma,229,['38ccae09-d5c2-4d1b-9865-660fc858aaca'],53,,,,,,,,,,,,,,,,,AS Roma,229,00:40:53.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b955dc8-16b9-424d-aaa5-68a65327c3f9,3432,,"[102.1, 3.3]",3879598,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Digne,6849.0,Left Back,167,AS Roma,229,['44b03bbd-217b-4a11-be58-4bed1ee157cf'],57,,,,,,,,,,,,,,,,,AS Roma,229,00:40:57.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c80897b-d169-4f16-a6bf-510824bd0819,3435,,"[93.3, 21.8]",3879598,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Radja Nainggolan,6962.0,Right Center Midfield,167,AS Roma,229,['dab9febe-3375-4199-b3b9-b8314018070f'],0,,,,,,,,,,,,,,,,,AS Roma,229,00:41:00.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b8585ed-77a4-408d-be0f-c7d39ad8e06b,3438,,"[100.6, 2.4]",3879598,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Center Midfield,167,AS Roma,229,['8b2ce252-29e1-4cd0-8eed-3e5adb59db5e'],3,,,,,,,,,,,,,,,,,AS Roma,229,00:41:03.216,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb22901d-f134-4ce3-9130-51b2625fa6d3,3441,,"[112.5, 32.0]",3879598,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Manuel Iturbe Arévalo,27949.0,Left Center Forward,167,AS Roma,229,['f04bc73b-8736-4d3e-9775-d01b216b874d'],7,,,,,,,,,,,,,,,,,AS Roma,229,00:41:07.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74b8652d-ad1f-4212-96f3-ae8633ff7dae,3444,,"[102.1, 77.2]",3879598,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Salah,3531.0,Right Center Forward,168,AS Roma,229,['339c9742-cc90-4d80-a4b6-db11ff423680'],19,,,,,,,,,,,,,,,,,AS Roma,229,00:41:19.193,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dd2c0e4-feec-465a-be2e-1cc2356e94b2,3448,,"[80.3, 72.8]",3879598,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,William Vainqueur,23241.0,Center Defensive Midfield,168,AS Roma,229,['91aa7677-6d87-45fe-8f17-e61a44b252dd'],23,,,,,,,,,,,,,,,,,AS Roma,229,00:41:23.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364c4aae-6976-4506-8954-09d5a1d540c7,3451,,"[70.9, 56.0]",3879598,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,168,AS Roma,229,['a7b599db-bce3-4372-8ffa-b122334546cf'],24,,,,,,,,,,,,,,,,,AS Roma,229,00:41:24.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ed1115e-a33d-460a-9f98-44f113cdc540,3454,,"[68.4, 30.2]",3879598,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,168,AS Roma,229,['b5faac58-7f80-49e1-8978-321aee5f13ba'],27,,,,,,,,,,,,,,,,,AS Roma,229,00:41:27.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204ac365-5096-4fde-8c49-815677a95a0c,3457,,"[78.5, 19.8]",3879598,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Center Midfield,168,AS Roma,229,['2593578b-02c1-402b-8e8f-b753c8e9d82b'],29,,,,,,,,,,,,,,,,,AS Roma,229,00:41:29.622,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c39de398-adff-4ce6-959c-195f1f50830f,3460,,"[104.5, 10.1]",3879598,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Digne,6849.0,Left Back,168,AS Roma,229,['9b5346c3-9a58-472a-9698-aad9743fa63c'],32,,,,,,,,,,,,,,,,,AS Roma,229,00:41:32.526,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27828875-ab07-46d3-906e-5bf29a408ad9,3467,,"[106.8, 46.1]",3879598,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Salah,3531.0,Right Center Forward,168,AS Roma,229,['0cbaa57d-07e9-494b-b3c7-37c395869fc6'],39,,,,,,,,,,,,,,,,,AS Roma,229,00:41:39.503,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893b0344-707c-4160-91ad-3386bf802854,3478,,"[111.7, 52.2]",3879598,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antonio Rüdiger,3167.0,Left Center Back,169,AS Roma,229,['ba22220b-d479-4195-b74e-87335e286bc7'],12,,,,,,,,,,,,,,,,,AS Roma,229,00:42:12.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c64750ed-1f44-4836-80bd-da7b2291ee85,3490,,"[53.5, 4.5]",3879598,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivan Perišić,5474.0,Right Wing,169,AS Roma,229,['6fada283-f5ac-4851-899e-36a21f009e27'],23,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:23.308,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d94327f0-90f4-4d10-9644-eb2b596bc09f,3494,,"[113.6, 34.7]",3879598,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rodrigo Sebastián Palacio,7165.0,Center Forward,169,AS Roma,229,['f7837b3d-21d1-4a6b-80ab-5a928e9d9f64'],31,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:31.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14ebdc13-dc69-444c-81a8-09ff98b004ef,3499,,"[38.5, 13.0]",3879598,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Iago Falqué Silva,7468.0,Left Center Midfield,169,AS Roma,229,['e13c7bb3-c3aa-4234-865e-03b0de11c636'],37,,,,,,,,,,,,,,,,,AS Roma,229,00:42:37.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf267ab5-5d0c-4e22-adc2-105ef6427a97,3503,,"[75.6, 5.7]",3879598,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Juan Manuel Iturbe Arévalo,27949.0,Left Center Forward,169,AS Roma,229,['cc351d19-b57a-4c6e-9c9c-6dece405525b'],40,,,,,,,,,,,,,,,,,AS Roma,229,00:42:40.098,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162cef0f-9ea5-4037-aad3-50c7b4565846,3507,,"[7.6, 48.6]",3879598,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samir Handanovič,7001.0,Goalkeeper,170,Inter Milan,238,['2c4d9b93-21e2-41bc-8efe-a1cf34c32b16'],45,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:45.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bed78f-c8c5-4338-8088-3e7cad51930d,3510,,"[26.6, 50.4]",3879598,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,170,Inter Milan,238,['3c8b5fd4-c2cf-4834-81ac-5540c4bd03ff'],48,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:48.494,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0ac9913-a382-4d45-8852-daac119d86b7,3514,,"[57.4, 61.6]",3879598,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Right Center Midfield,170,Inter Milan,238,['31bfc345-2db9-4d16-971b-00e6d72ef28d'],50,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:50.976,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea04e453-b935-424d-8d3e-1e792afdb678,3517,,"[79.6, 64.4]",3879598,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Sebastián Palacio,7165.0,Center Forward,170,Inter Milan,238,['bfcae38f-a18a-435b-bbb8-d6d0327a7047'],56,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:56.501,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c46ed59-ff3c-4784-b50c-74867fcc01f6,3519,,"[45.6, 5.3]",3879598,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Back,171,AS Roma,229,['c179b081-1f39-4ce8-9f4b-8695b65652cd'],57,,,,,,,,,,,,,,,,,AS Roma,229,00:42:57.859,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8783f6d-44b0-4358-9a4f-566388375ad3,3522,,"[47.9, 16.3]",3879598,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Radja Nainggolan,6962.0,Right Center Midfield,171,AS Roma,229,['01478330-dc4a-4756-875f-698b65f68fe4'],2,,,,,,,,,,,,,,,,,AS Roma,229,00:43:02.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f653a400-6295-4d11-9d98-0c324bcaf585,3525,,"[49.9, 31.3]",3879598,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iago Falqué Silva,7468.0,Left Center Midfield,171,AS Roma,229,['be8f644a-076d-4eea-94f4-254b627485fd'],5,,,,,,,,,,,,,,,,,AS Roma,229,00:43:05.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1f81c5e-8347-40af-bd3f-7bfdde3b2d92,3529,,"[54.0, 53.8]",3879598,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Vainqueur,23241.0,Center Defensive Midfield,171,AS Roma,229,['3f651ca5-a65b-4877-9c5f-7a980a575eb7'],7,,,,,,,,,,,,,,,,,AS Roma,229,00:43:07.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3a8521e-3b36-4ece-973f-f9ef8dabbea4,3536,,"[69.5, 1.5]",3879598,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Back,171,AS Roma,229,['c5be11b4-2bf9-49cc-b0f0-44e3463eed47'],15,,,,,,,,,,,,,,,,,AS Roma,229,00:43:15.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999f99b-5832-4dbc-8c19-00cbc6152405,3545,,"[96.1, 73.4]",3879598,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Sebastián Palacio,7165.0,Center Forward,173,Inter Milan,238,['d4e7dbab-8c5c-4a3a-97e2-660a94cbdee0'],43,,,,,,,,,,,,,,,,,Inter Milan,238,00:43:43.077,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3187ada-178c-400a-a18b-b6c85cfe7959,3548,,"[93.9, 77.7]",3879598,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Brozović,5469.0,Right Center Midfield,173,Inter Milan,238,['fd262ae7-be6b-4430-bd2d-9bc00635b212'],49,,,,,,,,,,,,,,,,,Inter Milan,238,00:43:49.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1a01db2-88ec-4621-a5a6-6b63d99d34b6,3550,,"[37.7, 5.3]",3879598,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Center Midfield,174,AS Roma,229,['3cb78635-a572-4c92-9d82-ea3ef1d0ebd9'],4,,,,,,,,,,,,,,,,,AS Roma,229,00:44:04.982,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01104651-2b39-4d22-b2aa-ae1875ee0b56,3553,,"[28.7, 2.8]",3879598,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Digne,6849.0,Left Back,174,AS Roma,229,['c6c27075-70a5-4d10-875c-f611fa00f7b7'],6,,,,,,,,,,,,,,,,,AS Roma,229,00:44:06.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c9a4809-648d-4b3c-a8e2-95fdca3c0bfe,3557,,"[12.4, 7.5]",3879598,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,174,AS Roma,229,['bb08bfe4-2806-4e45-86a1-7141825b9a03'],8,,,,,,,,,,,,,,,,,AS Roma,229,00:44:08.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50b54f3a-a7af-41df-945c-a758babe2aa2,3560,,"[7.3, 38.8]",3879598,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wojciech Szczęsny,5669.0,Goalkeeper,174,AS Roma,229,['09fecc3e-e81e-4670-9e62-2fb2373712ec'],10,,,,,,,,,,,,,,,,,AS Roma,229,00:44:10.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480b9f8a-38f8-408a-94db-b46de773d29b,3563,,"[44.6, 72.1]",3879598,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,174,AS Roma,229,['eccbdd44-8fdd-4465-b0b7-4e888decd0f3'],16,,,,,,,,,,,,,,,,,AS Roma,229,00:44:16.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8efa2d72-da19-4bb2-8024-87dc35f4737f,3567,,"[69.9, 72.5]",3879598,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,William Vainqueur,23241.0,Center Defensive Midfield,174,AS Roma,229,"['2ceacdce-5480-40a1-9fa6-5ef21d76e02f', '4f7fcb0d-ea2d-4b00-b3ca-7df0d2f60774']",19,,,,,,,,,,,,,,,,,AS Roma,229,00:44:19.397,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d36666be-ce7b-4e13-ba1a-3d1d571d08d9,3572,,"[84.7, 62.2]",3879598,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Manuel Iturbe Arévalo,27949.0,Left Center Forward,175,AS Roma,229,['a260ab56-fc42-43e9-88d2-f78eddce6747'],27,,,,,,,,,,,,,,,,,AS Roma,229,00:44:27.140,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187c0ca1-9413-4271-b8a3-d2513b9438c3,3579,,"[51.1, 57.1]",3879598,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,175,AS Roma,229,['5e3c3334-babd-4884-980f-a87fccc32a51'],31,,,,,,,,,,,,,,,,,AS Roma,229,00:44:31.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2786561e-b362-42d4-bd4a-1f170607406e,3582,,"[35.5, 65.0]",3879598,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,176,AS Roma,229,['6b6ca5d6-fa07-4e7e-8eae-f364fdf19189'],39,,,,,,,,,,,,,,,,,AS Roma,229,00:44:39.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33281b45-c575-418d-9e15-f1a84c73d370,3585,,"[47.2, 26.2]",3879598,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,176,AS Roma,229,['d2ce38b9-4986-425f-8517-467a189efb66'],43,,,,,,,,,,,,,,,,,AS Roma,229,00:44:43.427,Ball Receipt*,
