50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[63.4, 51.7]",,,,,,,,,,,1.871322,,,,,,,,,,,,,,,,a81398a8-fc0d-4e9f-90b6-75a86c056043,932,,"[54.2, 45.2]",3879858,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Mexès,20289.0,Right Center Back,46,AC Milan,243,"['95dac542-255c-4095-8de0-0937f2bce792', '98b7ad17-f6ee-46ad-acaf-264856248863']",7,,,,,,,,,,,,,,,,AC Milan,243,00:23:07.981,Carry,
,,,,,"[75.5, 69.0]",,,,,,,,,,,1.640934,,,,,,,,,,,,,,,,f2f3e355-1543-423a-9ec9-345eec7ddbcc,935,,"[75.0, 65.0]",3879858,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,46,AC Milan,243,"['2e10a490-11a6-458f-96a1-945a6ece40e8', 'ef2258d2-4390-42f6-b71e-e3e0d065d124']",11,,,,,,,,,,,,,,,,AC Milan,243,00:23:11.297,Carry,
,,,,,"[36.7, 17.4]",,,,,,,,,,,3.525266,,,,,,,,,,,,,,,,8b3a05e0-77fc-48d5-9377-8847f01be9e9,941,,"[34.7, 14.9]",3879858,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emanuele Giaccherini,7775.0,Left Midfield,47,Bologna,240,"['c4dd6f0b-46c7-4c03-b443-d39bd44c6c6e', 'e6edd8d0-7285-4a87-bcb5-c7efee584437', 'fc3197a6-b0bc-472a-8250-6902e8a65a81']",15,,,,,,,,,,,,,,,,Bologna,240,00:23:15.035,Carry,True
,,,,,"[32.4, 56.3]",,,,,,,,,,,0.04,,,,,,,,,,,,,,,,478f65f1-125b-480b-a42b-1d3a71ec2c7f,945,,"[32.4, 56.3]",3879858,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Rossettini,7142.0,Right Back,47,Bologna,240,"['43952978-3610-4470-a4a6-227dfb0fceda', '556fa1c2-b90b-4598-bda7-ff403be10e83']",20,,,,,,,,,,,,,,,,Bologna,240,00:23:20.781,Carry,
,,,,,"[24.3, 43.9]",,,,,,,,,,,0.08,,,,,,,,,,,,,,,,6a8e8775-7abe-4921-8e85-cf12006edbd8,948,,"[24.3, 43.9]",3879858,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marios Oikonomou,8873.0,Right Center Back,47,Bologna,240,"['90ccbe53-79de-4715-9fde-7afc0de73469', 'cdf880bb-fe18-4d1a-a00b-0db6741e6a86']",22,,,,,,,,,,,,,,,,Bologna,240,00:23:22.691,Carry,
,,,,,"[40.8, 76.7]",,,,,,,,,,,1.669959,,,,,,,,,,,,,,,,207b9cd4-7179-46d5-9c76-49cdaef16d7f,951,,"[36.7, 73.3]",3879858,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Rossettini,7142.0,Right Back,47,Bologna,240,"['36c213e5-9952-4be2-b792-fa22fe35e63c', 'a14186d0-bb73-4816-975f-35e162ff8a16']",24,,,,,,,,,,,,,,,,Bologna,240,00:23:24.887,Carry,
,,,,,"[42.2, 67.4]",,,,,,,,,,,1.444532,,,,,,,,,,,,,,,,31412b60-727e-40f2-a807-236c69d540c8,954,,"[46.9, 65.3]",3879858,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Brienza,45591.0,Right Defensive Midfield,47,Bologna,240,"['60627a1f-137c-4079-b5eb-39a5a14b0e32', '86b8d51d-ec21-4f6e-aa3c-5e2eb8a8d982']",27,,,,,,,,,,,,,,,,Bologna,240,00:23:27.733,Carry,
,,,,,"[34.7, 73.9]",,,,,,,,,,,0.08,,,,,,,,,,,,,,,,2a7c2b5b-4c21-43d9-ba7d-605a6ef1a3bd,957,,"[34.7, 73.9]",3879858,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Rossettini,7142.0,Right Back,47,Bologna,240,"['0eaab9b8-4059-43d5-86b2-ab070da23011', 'ed51a059-9bae-47bb-b100-8731c4f75c7d']",30,,,,,,,,,,,,,,,,Bologna,240,00:23:30.317,Carry,
,,,,,"[34.7, 55.1]",,,,,,,,,,,0.04,,,,,,,,,,,,,,,,c04d8063-2907-4940-96b7-bbbb7f74458b,961,,"[33.0, 55.3]",3879858,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matteo Brighi,18027.0,Left Defensive Midfield,47,Bologna,240,"['1fcecf6f-394e-4220-9070-a2f830ecba33', '982c8481-b645-4049-baee-b4c7d07db080', 'da7e3dbd-03ff-4f9b-92fa-b38c25b5c5d2']",32,,,,,,,,,,,,,,,,Bologna,240,00:23:32.028,Carry,True
,,,,,"[23.2, 49.6]",,,,,,,,,,,0.08,,,,,,,,,,,,,,,,0d2d17fc-dfc9-47d3-85dc-2a47d9e0c4c3,964,,"[24.3, 49.4]",3879858,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniele Gastaldello,30745.0,Left Center Back,47,Bologna,240,"['8630b5e4-d935-419e-b2a5-c34643f07bc6', '8d1120de-e5a2-4904-9921-9810e9ebc8e2']",34,,,,,,,,,,,,,,,,Bologna,240,00:23:34.423,Carry,
,,,,,"[19.1, 52.1]",,,,,,,,,,,2.074332,,,,,,,,,,,,,,,,51a5313b-aea3-4508-ba73-eb9282bacda4,967,,"[18.5, 56.3]",3879858,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marios Oikonomou,8873.0,Right Center Back,47,Bologna,240,"['4d31efb5-12d4-4997-8b80-a0397542ed89', 'c581f818-98eb-4065-8585-263b7d35b7ed']",35,,,,,,,,,,,,,,,,Bologna,240,00:23:35.492,Carry,
,,,,,"[66.5, 11.5]",,,,,,,,,,,5.069842,,,,,,,,,,,,,,,,b6c7c2b7-539e-4fdd-9fd2-0520eabc3dbb,970,,"[42.0, 7.0]",3879858,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam Masina,7169.0,Left Back,47,Bologna,240,"['afd29f45-ab51-42b2-8b90-6b61b95526e9', 'f363f4c5-d3ce-400f-8468-ffeac8aa3c7e']",39,,,,,,,,,,,,,,,,Bologna,240,00:23:39.645,Carry,
,,,,,"[50.8, 76.0]",,,,,,,,,,,0.872841,,,,,,,,,,,,,,,,6b3e8585-1567-430c-8f9d-e612a3d0208a,974,,"[51.6, 76.0]",3879858,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,48,AC Milan,243,"['298ff9d6-99a4-4b4f-866d-e897b9b031fd', '42514e31-6c4f-403f-bc26-432aa15cfcf6', '7fbc989d-3dfc-4c5e-82ec-5b4311774714']",46,,,,,,,,,,,,,,,,AC Milan,243,00:23:46.000,Carry,True
,,,,,"[71.2, 76.6]",,,,,,,,,,,0.425571,,,,,,,,,,,,,,,,c80ab594-c803-404e-96b7-4c888f9a46f6,982,,"[70.6, 77.2]",3879858,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,48,AC Milan,243,"['199fa104-d553-4a76-b0b9-f32ce16b1b5c', '741dd669-15fe-4547-958a-81a16819c203', 'bf609a37-2d02-4fb5-9093-5f7c3f0b538f']",51,,,,,,,,,,,,,,,,AC Milan,243,00:23:51.187,Carry,True
,,,,,"[71.6, 9.3]",,,,,,,,,,,1.931455,,,,,,,,,,,,,,,,f52bd65d-21d0-4687-a113-4ffb2feeb68b,992,,"[69.7, 8.0]",3879858,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Mauri,8653.0,Left Center Midfield,49,AC Milan,243,"['2172ef66-89cd-4bff-a85d-ed96a7c9eaea', '3b372953-0972-4245-b22d-dd08bebfb04f']",16,,,,,,,,,,,,,,,,AC Milan,243,00:24:16.815,Carry,
,,,,,"[79.3, 60.9]",,,,,,,,,,,6.111393,,,,,,,,,,,,,,,,3f3367bd-b09f-451e-96a6-588da8fc4547,995,,"[63.0, 50.3]",3879858,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Mexès,20289.0,Right Center Back,49,AC Milan,243,"['bb97b1f6-4e0d-4b99-9c54-d13bef05ba51', 'c9415b85-ba4f-42bd-8694-6d8831748b71']",20,,,,,,,,,,,,,,,,AC Milan,243,00:24:20.809,Carry,
,,,,,"[73.8, 68.2]",,,,,,,,,,,0.400847,,,,,,,,,,,,,,,,7f2baf34-7d69-42d3-a465-c4b761c8f52e,998,,"[73.8, 68.2]",3879858,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juraj Kucka,10919.0,Right Center Midfield,49,AC Milan,243,"['ca1d7508-fdec-4776-8b9e-a034bcc0551e', 'fca0cb0f-539a-447a-abee-aa7f3da6ba64']",28,,,,,,,,,,,,,,,,AC Milan,243,00:24:28.120,Carry,
,,,,,"[62.2, 45.4]",,,,,,,,,,,2.27579,,,,,,,,,,,,,,,,3096750f-863a-4be1-9be1-af7864fa6dae,1001,,"[62.2, 45.4]",3879858,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessio Romagnoli,7458.0,Left Center Back,49,AC Milan,243,"['7ea811bd-978f-418e-8ac1-231a1360583c', 'ffa28e3e-c628-42d4-a8f9-dab4b4de8d77']",30,,,,,,,,,,,,,,,,AC Milan,243,00:24:30.121,Carry,
,,,,,"[69.9, 59.9]",,,,,,,,,,,2.472433,,,,,,,,,,,,,,,,fe1bf2c4-7fcb-4ee2-9378-1a15b382acbc,1004,,"[64.6, 55.0]",3879858,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Mexès,20289.0,Right Center Back,49,AC Milan,243,"['0516aacf-09eb-4587-adde-77a42d79ce79', 'afb384cc-9876-4aa9-a784-100c6699c725']",33,,,,,,,,,,,,,,,,AC Milan,243,00:24:33.597,Carry,
,,,,,"[72.4, 59.5]",,,,,,,,,,,0.865391,,,,,,,,,,,,,,,,373c4e4d-6706-435f-a2fe-322548072fbc,1009,,"[72.4, 59.5]",3879858,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Mexès,20289.0,Right Center Back,49,AC Milan,243,"['047795da-768c-40bf-a4c8-d0c0e258ddf8', 'cd2e1b4b-d599-4f6c-9cd7-811ee07d7eef']",38,,,,,,,,,,,,,,,,AC Milan,243,00:24:38.861,Carry,
,,,,,"[77.3, 54.2]",,,,,,,,,,,0.804968,,,,,,,,,,,,,,,,dbaba788-b8e8-43d4-80fb-ba4fab4f05c0,1012,,"[77.3, 54.2]",3879858,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luiz Adriano de Souza da Silva,21272.0,Right Center Forward,49,AC Milan,243,"['3f4b9afd-446e-4bce-972b-a8521cd04cfc', '6691142f-d901-4c39-92c3-112a02da6133']",40,,,,,,,,,,,,,,,,AC Milan,243,00:24:40.926,Carry,
,,,,,"[76.1, 36.6]",,,,,,,,,,,1.400195,,,,,,,,,,,,,,,,75aec4a0-bbf5-4ae3-878b-228c8648a5f6,1015,,"[76.1, 36.6]",3879858,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Keisuke Honda,5683.0,Center Attacking Midfield,49,AC Milan,243,"['7bc17f2f-5b03-4ea8-a2de-99834d2ad451', 'ba1af1b6-e3fb-4359-8c17-394afd21d580']",43,,,,,,,,,,,,,,,,AC Milan,243,00:24:43.331,Carry,
,,,,,"[15.3, 50.6]",,,,,,,,,,,8.737886,,,,,,,,,,,,,,,,55d55d96-258a-4779-af59-eb87f58d5fec,1018,,"[5.1, 46.8]",3879858,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angelo Esmael da Costa Júnior,12475.0,Goalkeeper,50,Bologna,240,"['0d0c3772-9df3-4c70-ae7e-86d43af6a120', '5e34f6da-3dc8-47cd-af20-1d95f96757a2']",47,,,,,,,,,,,,,,,,Bologna,240,00:24:47.645,Carry,
,,,,,"[22.6, 67.6]",,,,,,,,,,,1.16639,,,,,,,,,,,,,,,,f4d53b24-d686-498c-8b08-dfd31d65d5d0,1021,,"[22.2, 65.9]",3879858,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marios Oikonomou,8873.0,Right Center Back,50,Bologna,240,"['25f00cda-4f00-4b3b-9a90-7b9d1189a2af', '87e73adc-c7d7-4797-82fe-b73000e5bf7f', 'faf46a69-f9e2-4c20-a800-59d45308507a']",58,,,,,,,,,,,,,,,,Bologna,240,00:24:58.049,Carry,True
,,,,,"[10.2, 52.1]",,,,,,,,,,,0.969832,,,,,,,,,,,,,,,,9b91d543-ada0-4020-af85-849199863a70,1025,,"[7.7, 54.1]",3879858,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angelo Esmael da Costa Júnior,12475.0,Goalkeeper,50,Bologna,240,"['245aa452-a77b-40ab-85bf-f69ab5bc115c', '2eae9ff0-ba0c-440b-9078-157b15fa96d1', '63f6ae15-9967-4b52-9049-81c36ae3608a']",1,,,,,,,,,,,,,,,,Bologna,240,00:25:01.631,Carry,True
,,,,,"[34.0, 4.9]",,,,,,,,,,,0.08,,,,,,,,,,,,,,,,3ba6231a-69c2-433b-a460-1ef5fa3fce81,1029,,"[34.7, 5.1]",3879858,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam Masina,7169.0,Left Back,50,Bologna,240,"['cf9695ef-5f94-4b4d-978c-2a6e6172e8a3', 'f04e7537-e3a2-4b54-9edc-e7bb0581ad6c']",5,,,,,,,,,,,,,,,,Bologna,240,00:25:05.931,Carry,
,,,,,"[15.9, 15.7]",,,,,,,,,,,0.504927,,,,,,,,,,,,,,,,40f220c0-4ab2-44ed-89d4-9d8a968baa42,1032,,"[15.9, 15.7]",3879858,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniele Gastaldello,30745.0,Left Center Back,50,Bologna,240,"['a6eb7f54-6c82-42c4-8ac9-cc0bd482f931', 'f4a9f995-c89f-412d-a2f3-4e7e88150764']",7,,,,,,,,,,,,,,,,Bologna,240,00:25:07.858,Carry,
,,,,,"[42.4, 4.1]",,,,,,,,,,,0.08,,,,,,,,,,,,,,,,fed945c6-fed2-4a35-b994-a09c5484265a,1035,,"[42.4, 4.1]",3879858,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam Masina,7169.0,Left Back,50,Bologna,240,"['880aa853-1731-4dd5-a05c-1e8f0876d998', '974f632a-32eb-4755-b31b-0a8590f83f24']",11,,,,,,,,,,,,,,,,Bologna,240,00:25:11.137,Carry,
,,,,,"[72.4, 62.1]",,,,,,,,,,,2.803087,,,,,,,,,,,,,,,,a7e9ceed-8f7a-4a82-80df-d430bf4ea1c3,1039,,"[67.5, 66.0]",3879858,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riccardo Montolivo,7166.0,Center Defensive Midfield,51,AC Milan,243,"['4bbfb6c9-f28f-4d6f-bbc5-61fcb49dc451', '845a811a-748c-4dfb-957c-e41bbe67c545']",16,,,,,,,,,,,,,,,,AC Milan,243,00:25:16.931,Carry,
,,,,,"[67.3, 30.9]",,,,,,,,,,,1.510049,,,,,,,,,,,,,,,,c1239461-2088-4d8d-92b5-c1d38a85d5b8,1042,,"[64.0, 37.8]",3879858,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessio Romagnoli,7458.0,Left Center Back,51,AC Milan,243,"['9e434289-426c-47ac-9d31-eb862e5e4427', 'a7fae51c-5bcf-46e7-871e-07cb8f238c8c']",21,,,,,,,,,,,,,,,,AC Milan,243,00:25:21.734,Carry,
,,,,,"[74.6, 21.5]",,,,,,,,,,,2.782265,,,,,,,,,,,,,,,,6c2bec6b-e69e-44b0-b2d8-e81002bf50f2,1045,,"[72.8, 21.5]",3879858,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Mauri,8653.0,Left Center Midfield,51,AC Milan,243,"['125e6415-0a17-4398-85cc-0ecdbc687cff', 'f72a2f4a-18bc-4e0a-ae9c-c7a0c5d8abdf']",24,,,,,,,,,,,,,,,,AC Milan,243,00:25:24.844,Carry,
,,,,,"[69.1, 43.3]",,,,,,,,,,,1.082065,,,,,,,,,,,,,,,,bfb88caf-723d-47c1-b32a-b5e70e4d3392,1048,,"[67.1, 39.1]",3879858,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Mexès,20289.0,Right Center Back,51,AC Milan,243,"['57f51085-f168-435e-adfa-7673a9568a86', 'c7e6f5c9-d23a-454b-9293-e4cf55ceace9']",29,,,,,,,,,,,,,,,,AC Milan,243,00:25:29.626,Carry,
,,,,,"[80.5, 56.2]",,,,,,,,,,,1.203934,,,,,,,,,,,,,,,,6b6b7a7f-6108-423e-8d2e-74dd371f8e08,1051,,"[78.9, 54.2]",3879858,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juraj Kucka,10919.0,Right Center Midfield,51,AC Milan,243,"['76a65c28-2fae-4a34-8230-956176fe7eaf', 'fea6057b-a0ca-4e3b-bc0f-6685f3f9e37c']",31,,,,,,,,,,,,,,,,AC Milan,243,00:25:31.908,Carry,
,,,,,"[77.7, 51.9]",,,,,,,,,,,4.086915,,,,,,,,,,,,,,,,2a91bb82-ebb9-4275-bc0c-a6da4a8f7c03,1054,,"[70.8, 51.9]",3879858,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Mexès,20289.0,Right Center Back,51,AC Milan,243,"['38314dec-0ecb-4bed-a53b-4ea938d55a70', 'faafd00a-6eeb-4193-8d99-e72c6f62890a']",34,,,,,,,,,,,,,,,,AC Milan,243,00:25:34.782,Carry,
,,,,,"[96.1, 54.2]",,,,,,,,,,,0.779286,,,,,,,,,,,,,,,,db74b402-54ad-47de-8ab4-18f82d5dc34a,1058,,"[98.3, 52.7]",3879858,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luiz Adriano de Souza da Silva,21272.0,Right Center Forward,51,AC Milan,243,"['4730370a-844d-4d54-8f51-dec2f6a929ef', '49fcc561-13e1-4df1-88b3-430bb494825a', 'c19d0f08-2e56-445b-9825-665de8e79a87']",40,,,,,,,,,,,,,,,,AC Milan,243,00:25:40.068,Carry,True
,,,,,"[97.7, 72.7]",,,,,,,,,,,3.084282,,,,,,,,,,,,,,,,894f25cd-eb64-4fc2-9465-5036e0b1ba3e,1061,,"[97.7, 73.1]",3879858,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juraj Kucka,10919.0,Right Center Midfield,51,AC Milan,243,"['2cdd9099-89e5-4a4d-a0c0-b08f1ef03034', 'ef7d128e-b384-4baf-aba2-32c398281f20']",42,,,,,,,,,,,,,,,,AC Milan,243,00:25:42.801,Carry,
,,,,,"[88.5, 52.7]",,,,,,,,,,,3.413106,,,,,,,,,,,,,,,,9c254f72-e9ba-4f84-a665-5b04107d65db,1064,,"[88.5, 52.7]",3879858,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riccardo Montolivo,7166.0,Center Defensive Midfield,51,AC Milan,243,"['1d195515-1adb-424e-b5d5-2c7c4250564d', 'bece876a-af3e-4754-811e-2bec6e486a75']",47,,,,,,,,,,,,,,,,AC Milan,243,00:25:47.105,Carry,
,,,,,"[87.5, 14.2]",,,,,,,,,,,3.243995,,,,,,,,,,,,,,,,d2b2a1b1-6fd3-48a0-b450-b551f5d45851,1067,,"[89.7, 25.0]",3879858,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Keisuke Honda,5683.0,Center Attacking Midfield,51,AC Milan,243,"['91b3e491-849f-44e1-9d4a-040818377b92', 'bab71911-ba6f-4ceb-91ae-9937b6c901e6']",52,,,,,,,,,,,,,,,,AC Milan,243,00:25:52.710,Carry,
,,,,,"[67.1, 30.5]",,,,,,,,,,,1.9737101,,,,,,,,,,,,,,,,3e69c16c-f7fe-440e-bdd7-79275b2f8783,1070,,"[72.8, 26.8]",3879858,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessio Romagnoli,7458.0,Left Center Back,51,AC Milan,243,"['092163ce-85bd-4481-9aca-3945f3c937a2', '985d2789-a1ec-4838-8d28-c30105ff9884']",57,,,,,,,,,,,,,,,,AC Milan,243,00:25:57.554,Carry,
,,,,,"[75.7, 56.6]",,,,,,,,,,,2.267004,,,,,,,,,,,,,,,,beb5ef93-70cd-4263-9ff3-047ed9ecb432,1073,,"[72.0, 49.3]",3879858,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Mexès,20289.0,Right Center Back,51,AC Milan,243,"['2c4e1ed9-ac44-4d46-bda3-37531a824123', '3704cca6-8b93-433c-bc02-addaabe38224']",1,,,,,,,,,,,,,,,,AC Milan,243,00:26:01.528,Carry,
,,,,,"[9.2, 12.7]",,,,,,,,,,,1.37197,,,,,,,,,,,,,,,,03a2bb49-e842-481b-85b1-bd513cc4ebc8,1078,,"[10.0, 19.8]",3879858,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam Masina,7169.0,Left Back,52,Bologna,240,"['1cf5b630-d042-45f4-8f5a-c2a7111914c1', '757cc9de-f216-493a-9ce1-e0ed36d06ea9', 'f0881704-22b6-4369-8fc3-c40c3fb4beb9']",7,,,,,,,,,,,,,,,,Bologna,240,00:26:07.211,Carry,True
,,,,,"[57.5, 8.6]",,,,,,,,,,,0.08,,,,,,,,,,,,,,,,3f72ef71-936e-4455-8995-dbdf5f0b8cba,1084,,"[58.3, 8.6]",3879858,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Floccari,6948.0,Center Forward,53,Bologna,240,"['9cec8064-6732-41ef-8993-a08102717256', 'd1227a43-52c2-4aa4-81f0-bdc16c18a186']",29,,,,,,,,,,,,,,,,Bologna,240,00:26:29.935,Carry,
,,,,,"[42.6, 10.3]",,,,,,,,,,,1.890838,,,,,,,,,,,,,,,,f6b05982-ac76-4efd-a3a6-70307e96d339,1091,,"[51.8, 11.9]",3879858,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Mauri,8653.0,Left Center Midfield,54,AC Milan,243,"['1616ac9f-3f50-47fc-8a48-df4a7a529ded', '2eb9411d-fb37-452c-b106-16233a36db60', 'a03d7056-afd6-46ec-932f-7a54fbd4b62c']",45,,,,,,,,,,,,,,,,AC Milan,243,00:26:45.616,Carry,True
,,,,,"[19.6, 42.3]",,,,,,,,,,,1.295159,,,,,,,,,,,,,,,,ebed591d-d20e-4b22-a2ef-833d21448a54,1095,,"[13.8, 41.5]",3879858,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,54,AC Milan,243,"['d8ef461a-318f-4219-b550-fa85102f0b59', 'e6d65ca0-cf7a-41cc-b2cc-1e907c3a3bc0']",50,,,,,,,,,,,,,,,,AC Milan,243,00:26:50.573,Carry,
,,,,,"[45.1, 18.6]",,,,,,,,,,,4.578904,,,,,,,,,,,,,,,,4ee01115-0fd1-4340-934a-b88698d84070,1098,,"[23.8, 26.0]",3879858,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessio Romagnoli,7458.0,Left Center Back,54,AC Milan,243,"['56c8aa8c-5525-40fc-9138-f86f1afcc3bd', 'bed9a311-4ff1-4450-b252-d15f21048ea4']",53,,,,,,,,,,,,,,,,AC Milan,243,00:26:53.676,Carry,
,,,,,"[60.8, 7.8]",,,,,,,,,,,0.695853,,,,,,,,,,,,,,,,56ea2de8-02ca-4feb-8efc-3a6b81459bc1,1114,,"[55.1, 14.5]",3879858,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Adam Masina,7169.0,Left Back,55,Bologna,240,"['03c614a4-7120-48e2-a373-06f96072153b', '080b0c8c-92df-40d2-823a-e00ce21083d4', '321b5383-bcd8-462a-90cb-981bc3ac41ab']",30,,,,,,,,,,,,,,,,Bologna,240,00:27:30.461,Carry,True
,,,,,"[25.5, 64.4]",,,,,,,,,,,0.644265,,,,,,,,,,,,,,,,537a6e6f-260c-442f-a637-480e6a29c44e,1119,,"[25.5, 64.4]",3879858,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Mexès,20289.0,Right Center Back,56,AC Milan,243,"['7f04c3f6-d0fe-42b2-8fd3-fcd03e43d4e4', 'c180223a-8b3e-43a9-905e-3bddae2d0b15']",37,,,,,,,,,,,,,,,,AC Milan,243,00:27:37.464,Carry,
,,,,,"[50.1, 24.2]",,,,,,,,,,,4.314564,,,,,,,,,,,,,,,,8560510e-5c3a-4d79-8ac4-3642f8e4ad32,1122,,"[28.1, 34.6]",3879858,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessio Romagnoli,7458.0,Left Center Back,56,AC Milan,243,"['b74f16c1-0e64-4f0e-9ead-94ee7f0547c6', 'bb0852dd-17fb-476f-b167-6db781be8902']",39,,,,,,,,,,,,,,,,AC Milan,243,00:27:39.945,Carry,
,,,,,"[74.8, 3.1]",,,,,,,,,,,2.862145,,,,,,,,,,,,,,,,60364b14-5c54-4710-a178-9f74a7f6ce80,1125,,"[64.2, 4.4]",3879858,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mattia De Sciglio,6944.0,Left Back,56,AC Milan,243,"['642bda36-ab0a-4436-9a71-e428764bcff5', '84e3fde8-4ebf-4d81-bdfe-43520cabb0c9']",46,,,,,,,,,,,,,,,,AC Milan,243,00:27:46.119,Carry,
,,,,,"[75.4, 4.4]",,,,,,,,,,,2.327917,,,,,,,,,,,,,,,,7b77f160-720b-494f-99bc-e29e6d2f26a6,1129,,"[82.2, 7.0]",3879858,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Keisuke Honda,5683.0,Center Attacking Midfield,56,AC Milan,243,"['2788cc5c-3dc9-4e56-887f-106cd1ce54c4', 'a35fc11a-144c-4974-b8c4-4413d728a2da', 'bd4d1828-2a2c-4017-a358-92d9ccdd3de1']",50,,,,,,,,,,,,,,,,AC Milan,243,00:27:50.025,Carry,True
