50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.693403,,,,,,,,,,,,,e30deac0-e3af-48b6-86a2-8a7086d93fd3,120,,"[69.6, 3.9]",3879763,3,,,,,0.36649677,,Right Foot,,,,"[79.5, 7.7]",,Ground Pass,,10.604244,,,,Federico Dionisi,24235.0,,,,,,,1,Regular Play,Daniel Pavlovic,8661.0,Left Back,8,Frosinone,291,['1eb7ab66-4b19-47aa-8694-4cc2c4ad4034'],9,,,,,,,,,,,,,,,,Frosinone,291,00:03:09.162,Pass,
,,,,,,,,,,,,,,,,,,,,1.046213,,,,,,,,,,,,,c822524d-7b5e-4af8-afb5-9f1630c8e361,125,,"[39.1, 61.3]",3879763,3,,,,,0.648332,,Right Foot,,,,"[49.0, 68.8]",,Ground Pass,,12.420145,,,,Ricardo Gabriel Álvarez,8875.0,,,,,,Recovery,1,Regular Play,Fernando Lucas Martins,16586.0,Left Defensive Midfield,9,Sampdoria,234,['8e6a1cad-887c-4b20-b911-7ddd34884ee4'],12,,,,,,,,,,,,,,,,Sampdoria,234,00:03:12.622,Pass,
,,,,,,,,,,,,,,,,,,,,2.19948,,,,,,,,,,,,,3f85e4f8-2580-4a1b-bc1c-ac7ba84585dc,132,,"[78.7, 69.2]",3879763,3,,,,,-0.36539584,,Left Foot,,,,"[105.1, 59.1]",,Ground Pass,,28.266058,,,,Fabio Quagliarella,7011.0,,,,,,,1,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,9,Sampdoria,234,['7e1842f0-3280-468f-b610-2907df4cd28f'],17,,,,,,,,,,,,,,,,Sampdoria,234,00:03:17.748,Pass,
,,,,,,,,,,,,,,,,,,,,1.866153,,,,,,,,,,,,,627472c5-e744-4332-a903-3119df942144,139,,"[13.1, 21.0]",3879763,3,,,,,0.94021857,,Right Foot,,,,"[20.4, 31.0]",,Ground Pass,,12.381034,,,,Mirko Gori,20636.0,,,,,,,1,Regular Play,Arlind Afrim Ajeti,8291.0,Right Center Back,9,Sampdoria,234,['1bd086d2-2522-419d-9999-e7c0320561b8'],26,,,,,,,,,,,,,,,,Frosinone,291,00:03:26.770,Pass,
,,,,,,,,,,,,,,,,,,,,2.081232,,,,,,,,,,,,,fa81ff95-356b-4fa6-9100-7b4a1a671ecb,149,,"[6.0, 36.0]",3879763,3,,True,,,-0.8272898,,Right Foot,,,,"[22.0, 18.6]",,Ground Pass,,23.638105,,,,Leonardo Blanchard,387847.0,,,,,,Goal Kick,1,From Goal Kick,Nicola Leali,32037.0,Goalkeeper,10,Frosinone,291,['130ef0db-6476-4e42-aecf-d70388596368'],52,,,,,,,,,,,,,,,,Frosinone,291,00:03:52.606,Pass,
,,,,,,,,,,,,,,,,,,,,1.579839,,,,,,,,,,,,,79d8d51c-dc63-45af-ade0-706028ad35de,151,,"[34.4, 12.4]",3879763,3,,,,,-0.7208115,,Left Foot,,,,"[45.1, 3.0]",,Ground Pass,,14.242542,,,,Daniel Pavlovic,8661.0,,,,,,,1,From Goal Kick,Leonardo Blanchard,387847.0,Left Center Back,10,Frosinone,291,['f30b083f-8b84-4045-87a4-331c1c9b7cce'],59,,,,,,,,,,,,,,,,Frosinone,291,00:03:59.338,Pass,
,,,,,,,,,,,,,,,,,,,,0.355168,,,,,,,,,,,,,307139ed-77b5-42de-8b8e-4d7b96f5e892,154,,"[45.1, 1.7]",3879763,4,,,,,0.1798535,,Left Foot,,,,"[51.7, 2.9]",,High Pass,,6.708204,,Incomplete,,,,,,,,,,1,From Goal Kick,Daniel Pavlovic,8661.0,Left Back,10,Frosinone,291,['3f6f90e2-e44b-464b-aef9-70cf17bd4d19'],1,,,,,,,,,,,,,,,,Frosinone,291,00:04:01.804,Pass,
,,,,,,,,,,,,,,,,,,,,1.234783,,,,,,,,,,,,,e230fd91-6f6b-4922-8cc4-910c9bec922c,156,,"[50.5, 19.4]",3879763,4,,,,,-0.20644054,,Left Foot,,,,"[69.6, 15.4]",,Low Pass,,19.514353,,,,Federico Dionisi,24235.0,,,,,,Interception,1,From Goal Kick,Mirko Gori,20636.0,Center Defensive Midfield,10,Frosinone,291,['43740823-223f-4640-84f5-ac14ad37adc0'],5,,,,,,,,,,,,,,,,Frosinone,291,00:04:05.133,Pass,
,,,,,,,,,,,,,,,,,,,,0.493853,,,,,,,,,,,,,d09e4532-72cd-4e24-825c-1d9f5482dec7,159,,"[71.1, 15.4]",3879763,4,,,,,0.5084893,,Right Foot,,,,"[77.2, 18.8]",,Low Pass,,6.983552,,,,Daniel Ciofani,13613.0,,,,,,,1,From Goal Kick,Federico Dionisi,24235.0,Left Wing,10,Frosinone,291,['13b430d9-5443-4c56-98d2-bd30d435338c'],6,,,,,,,,,,,,,,,,Frosinone,291,00:04:06.504,Pass,
,,,,,,,,,,,,,,,,,,,,2.890053,,,,,,,,,,,,,1942aaed-dbfc-4fd8-81b7-dce9820860b8,163,,"[73.5, 24.3]",3879763,4,,,,,0.43263835,,Right Foot,,,,"[101.0, 37.0]",,Ground Pass,,30.290922,,Incomplete,,Aleksandar Tonev,9898.0,,,,,,,1,From Goal Kick,Daniel Ciofani,13613.0,Center Forward,10,Frosinone,291,"['10981e0f-e747-4fcf-a98e-83da056c2cc3', '4fc6a3d2-9252-40d0-87e7-959dbccade60']",8,,,,,,,,,,,,,,,,Frosinone,291,00:04:08.280,Pass,
,,,,,,,,,,,,,,,,,,,,1.309083,,,,,,,,,,,,,df904f41-4f82-4c26-831f-e80afafbbddf,170,,"[80.1, 45.6]",3879763,4,,,,,0.9787204,,Right Foot,,,,"[95.3, 68.2]",,High Pass,,27.236006,,,,Lorenzo De Silvestri,7473.0,,,,,,,1,Regular Play,Fabio Quagliarella,7011.0,Center Forward,11,Sampdoria,234,"['5f476df8-91ea-4eea-b99a-e2a09593d6e0', '9b42a3fc-432d-4d58-8a42-d82e7d409244']",18,,,,,,,,,,,,,,,,Sampdoria,234,00:04:18.761,Pass,True
,,,,,,,,,,,,,,,,,,,,0.255452,,,,,,,,,,,,,24b25430-8eb1-49d3-b405-81996329c11b,174,,"[115.3, 76.5]",3879763,4,,,,,-1.4164776,,Right Foot,,,,"[116.0, 72.0]",,Low Pass,,4.554119,,Incomplete,,,,,,,,,,1,Regular Play,Lorenzo De Silvestri,7473.0,Right Wing Back,11,Sampdoria,234,"['7bfac462-c144-4453-9296-fd7ce12f78e0', '840df47c-4c6a-4162-8041-e29f081087db']",24,,,,,,,,,,,,,,,,Sampdoria,234,00:04:24.637,Pass,True
,,,,,,,,,,,,,,,,,,,,4.438938,,,,,,,,,,,,,5e3d01ef-f54a-47f5-9bb9-af8aab947bef,176,,"[120.0, 80.0]",3879763,4,,,,,-1.976828,,Right Foot,,,,"[92.7, 16.5]",,High Pass,,69.11975,,,True,José Rodolfo Pires Ribeiro,25505.0,,,True,Outswinging,,Corner,1,From Corner,Fernando Lucas Martins,16586.0,Left Defensive Midfield,12,Sampdoria,234,['97266da7-2033-483e-9e51-c1b3e4b31599'],52,,,,,,,,,,,,,,,,Sampdoria,234,00:04:52.561,Pass,
,,,,,,,,,,,,,,,,,,,,1.370781,,,,,,,,,,,,,6fdba761-7120-4bc0-b7b8-bac73bec842d,179,,"[96.6, 18.9]",3879763,4,,,,,-0.40910405,358126b7-5e91-4689-81b0-fbb670eeee77,Left Foot,,,,"[110.9, 12.7]",,Ground Pass,,15.586212,,,,Carlos Joaquín Correa,6822.0,True,,,,,,1,From Corner,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,12,Sampdoria,234,['e007132f-34bf-41a9-84eb-a1ad22172dec'],58,,,,,,,,,,,,,,,,Sampdoria,234,00:04:58.954,Pass,
,,,,,,,,,,,,,,,,,,,,1.768704,,,,,,,,,,,,,3cfdcbd5-06f0-42f7-8864-9b6a9ab76dae,187,,"[120.0, 0.1]",3879763,5,,,,,1.792664,,Left Foot,,,,"[110.3, 43.1]",,High Pass,,44.080494,,Incomplete,True,Fabio Quagliarella,7011.0,,,True,Outswinging,,Corner,1,From Corner,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,13,Sampdoria,234,"['9ed48f2e-29af-41d6-ad10-17cb8d9d82b4', 'c1bd31e3-20c0-402f-8122-f105a5603c91']",45,,,,,,,,,,,,,,,,Sampdoria,234,00:05:45.517,Pass,
,,,,,,,,,,,,,,,,,,,,1.838434,,,,,,,,,,,,,a15ad0b3-63bf-45d3-a866-32efceae2597,192,,"[120.0, 80.0]",3879763,6,,,,,-1.7836825,,Right Foot,,,,"[109.3, 30.5]",,High Pass,,50.64326,,,True,Carlos Joaquín Correa,6822.0,,,True,Outswinging,,Corner,1,From Corner,Fernando Lucas Martins,16586.0,Left Defensive Midfield,14,Sampdoria,234,['5d9ec40f-0ae2-4f7e-9c36-cd2cd770b03a'],9,,,,,,,,,,,,,,,,Sampdoria,234,00:06:09.265,Pass,
,,,,,,,,,,,,,,,,,,,,0.791287,,,,,,,,,,,,,b90e7b71-12e9-4eee-9695-fc2edab6d616,201,,"[14.5, 52.3]",3879763,6,,,,,2.835108,,Left Foot,,,,"[6.6, 54.8]",,Ground Pass,,8.286133,,,,Mirko Gori,20636.0,,,,,,Recovery,1,Regular Play,Daniel Pavlovic,8661.0,Left Back,15,Frosinone,291,['795e8af4-5069-4ac2-85fd-0b659ae9c4fd'],16,,,,,,,,,,,,,,,,Frosinone,291,00:06:16.184,Pass,
,,,,,,,,,,,,,,,,,,,,0.221348,,,,,,,,,,,,,0e9d6860-5335-4529-8c98-8d65bdc4735a,205,,"[5.8, 56.0]",3879763,6,,,,,0.11065722,,Right Foot,,,,"[8.5, 56.3]",,Low Pass,,2.7166154,,Incomplete,,Aleksandar Tonev,9898.0,,,,,,,1,Regular Play,Mirko Gori,20636.0,Center Defensive Midfield,15,Frosinone,291,"['176ad65b-cb65-4e41-9be5-ded68c5aa612', '46eddd97-d21a-4ab1-9902-559d14299dc4', 'f07dbf16-748f-445a-84d5-8c3802e08d14']",17,,,,,,,,,,,,,,,,Frosinone,291,00:06:17.124,Pass,True
,,,,,,,,,,,,,,,,,,,,3.120609,,,,,,,,,,,,,602dba40-5659-45b0-8588-abf74a8a2629,208,,"[6.0, 36.0]",3879763,6,,,,,-0.42448974,,Right Foot,,,,"[69.5, 7.3]",,High Pass,,69.68458,,Unknown,,Federico Dionisi,24235.0,,,,,,Goal Kick,1,From Goal Kick,Nicola Leali,32037.0,Goalkeeper,16,Frosinone,291,['b78d5373-e978-4b2e-8ed9-57b601512b1b'],43,,,,,,,,,,,,,,,,Frosinone,291,00:06:43.466,Pass,
,,,,,,,,,,,,,,,,,,,,2.262308,,,,,,,,,,,,,f9d320aa-44ea-4736-bda0-a16f79447c9a,212,,"[70.5, 7.0]",3879763,7,,,,,0.19850053,,Left Foot,,,,"[105.3, 14.0]",,Ground Pass,,35.497044,,,,Federico Dionisi,24235.0,,,,,,Free Kick,1,From Free Kick,Daniel Pavlovic,8661.0,Left Back,17,Frosinone,291,['83f777f4-0e42-4eae-aa40-6e1ed0a50941'],13,,,,,,,,,,,,,,,,Frosinone,291,00:07:13.486,Pass,
,,,,,,,,,,,,,,,,,,,,0.171424,,,,,,,,,,,,,e9f71193-2c07-4bf5-9f13-4dfe13ff3936,216,,"[113.2, 16.9]",3879763,7,,,,,1.5707964,,Left Foot,,,,"[113.2, 20.7]",,Ground Pass,,3.8,,Incomplete,,,,,,,,,,1,From Free Kick,Federico Dionisi,24235.0,Left Wing,17,Frosinone,291,"['ab86db4c-923c-4273-b0d6-ced39cdce76c', 'e78d88d3-d341-4f55-9e6b-0e5c00246f54']",16,,,,,,,,,,,,,,,,Frosinone,291,00:07:16.651,Pass,True
,,,,,,,,,,,,,,,,,,,,1.082329,,,,,,,,,,,,,7231424d-161c-4f4e-9339-6339e53037f2,218,,"[109.0, 0.1]",3879763,7,,,,,1.5707964,,,,,,"[109.0, 8.9]",,Low Pass,,8.8,,,,Federico Dionisi,24235.0,,,,,,Throw-in,1,From Throw In,Daniel Pavlovic,8661.0,Left Back,18,Frosinone,291,['9f3399bb-b82f-459e-85a1-a3f91e1d1b5b'],24,,,,,,,,,,,,,,,,Frosinone,291,00:07:24.609,Pass,
,,,,,,,,,,,,,,,,,,,,1.653943,,,,,,,,,,,,,543799ed-f687-4f85-b599-d7a5accbfc08,225,,"[112.0, 0.1]",3879763,7,,,,,1.9303023,,,,,,"[106.4, 15.0]",,Low Pass,,15.917601,,,,Federico Dionisi,24235.0,,,,,,Throw-in,1,From Throw In,Daniel Pavlovic,8661.0,Left Back,19,Frosinone,291,['ae6fe0f3-4925-488b-afd7-ad1c909f332b'],46,,,,,,,,,,,,,,,,Frosinone,291,00:07:46.221,Pass,
,,,,,,,,,,,,,,,,,,,,1.592968,,,,,,,,,,,,,b3cd9518-9dd6-41d5-8e5f-3b05fbd99244,229,,"[106.6, 16.7]",3879763,7,,,,,2.1224513,,Right Foot,,,,"[98.6, 29.7]",,High Pass,,15.264338,,,,Paolo Sammarco,23349.0,,,,,,,1,From Throw In,Federico Dionisi,24235.0,Left Wing,19,Frosinone,291,['474af96a-5670-43c1-870b-54137f0ffe8d'],48,,,,,,,,,,,,,,,,Frosinone,291,00:07:48.040,Pass,
,,,,,,,,,,,,,,,,,,,,0.068247,,,,,,,,,,,,,65ea24af-3226-4d6f-9ca2-af83d392dc25,231,,"[95.6, 31.5]",3879763,7,,,,,0.16514868,,Head,,,,"[98.0, 31.9]",,Low Pass,,2.433105,,Incomplete,,Daniel Ciofani,13613.0,,,,,,,1,From Throw In,Paolo Sammarco,23349.0,Right Center Midfield,19,Frosinone,291,"['514942c6-b371-44b1-9865-fb938f089455', 'c30a6e88-27a3-4a2a-afe7-0cd814ca938d']",49,,,,,,,,,,,,,,,,Frosinone,291,00:07:49.673,Pass,
,,,,,,,,,,,,,,,,,,,,2.331342,,,,,,,,,,,,,e3a0e398-e456-4cef-a661-c68b20aed4b0,235,,"[87.7, 32.0]",3879763,7,,,,,0.6967925,,Right Foot,,,,"[111.6, 52.0]",,High Pass,,31.164242,,,,Aleandro Rosi,7462.0,,,,,,Recovery,1,From Throw In,Mirko Gori,20636.0,Center Defensive Midfield,19,Frosinone,291,['7d42eb6e-a0ed-43f5-b71a-70524dcc4a36'],51,,,,,,,,,,,,,,,,Frosinone,291,00:07:51.783,Pass,
,,,,,,,,,,,,,,,,,,,,3.615825,,,,,,,,,,,,,3b154307-e4ce-43e9-9f38-3df891295c7f,238,,"[111.6, 52.0]",3879763,7,,,,True,-1.5707964,,,,,,"[111.6, 37.0]",,High Pass,,15.0,,Incomplete,,Daniel Ciofani,13613.0,,,,,,,1,From Throw In,Aleandro Rosi,7462.0,Right Back,19,Frosinone,291,"['0be2e235-72b2-42e6-97ac-9b49d880cb1f', '2802e008-d3ae-401f-9e1c-6f859ff4ddb6', 'ff0b054a-707b-4bc4-88a8-2283e4aae93e']",54,,,,,,,,,,,,,,,,Frosinone,291,00:07:54.114,Pass,True
,,,,,,,,,,,,,,,,,,,,2.281443,,,,,,,,,,,,,ace0d89b-4395-4542-86aa-9c4e697b1bca,244,,"[4.8, 30.3]",3879763,7,,,,,-0.1578353,,Left Foot,,,,"[38.1, 25.0]",,High Pass,,33.719135,,Incomplete,,,,,,,,,,1,From Throw In,Carlos Joaquín Correa,6822.0,Left Attacking Midfield,19,Frosinone,291,['17ae83b8-3d34-4783-b741-2dc866307c6d'],59,,,,,,,,,,,,,,,,Sampdoria,234,00:07:59.736,Pass,
,,,,,,,,,,,,,,,,,,,,1.989154,,,,,,,,,,,,,17ae83b8-3d34-4783-b741-2dc866307c6d,245,,"[82.0, 55.1]",3879763,8,,,,,-0.7515946,,Right Foot,,,,"[103.4, 35.1]",,High Pass,,29.290955,,Incomplete,,Federico Dionisi,24235.0,,,,,,Recovery,1,From Throw In,Mirko Gori,20636.0,Center Defensive Midfield,19,Frosinone,291,"['62966055-a887-4ee4-9e5f-176a431c4eb1', 'ace0d89b-4395-4542-86aa-9c4e697b1bca', 'b6da15e6-9fd4-4b97-bf96-c1d74a0a136d']",2,,,,,,,,,,,,,,,,Frosinone,291,00:08:02.018,Pass,
,,,,,,,,,,,,,,,,,,,,2.370534,,,,,,,,,,,,,3685638c-057c-4824-a2b1-82ad52fb8eaf,250,,"[78.9, 21.3]",3879763,8,,,,,-1.3073298,,Head,,,,"[83.0, 6.1]",,High Pass,,15.743253,,,,Federico Dionisi,24235.0,,,,,,Recovery,1,From Throw In,Daniel Pavlovic,8661.0,Left Back,19,Frosinone,291,"['6e86467d-c3e1-410f-bde8-8b75a70480d3', 'e8e076f9-d33b-45a8-8500-c92ebb4b8a6b']",7,,,,,,,,,,,,,,,,Frosinone,291,00:08:07.808,Pass,True
,,,,,,,,,,,,,,,,,,,,2.054638,,,,,,,,,,,,,0ac1fca1-9fd7-4d87-9ab3-287c1ea29530,253,,"[93.1, 2.6]",3879763,8,,,,,0.6038575,,Right Foot,,,,"[114.7, 17.5]",,Ground Pass,,26.240618,,,,Daniel Pavlovic,8661.0,,,,,,,1,From Throw In,Federico Dionisi,24235.0,Left Wing,19,Frosinone,291,['797828e6-3229-4518-9941-fe526e30b862'],14,,,,,,,,,,,,,,,,Frosinone,291,00:08:14.096,Pass,
,,,,,,,,,,,,,,,,,,,,0.86137,,,,,,,,,,,,,0cfe6e3d-bb70-425a-a22d-cc7e0cade464,260,,"[3.1, 60.5]",3879763,8,,,,,1.7761917,,Right Foot,,,,"[0.1, 74.9]",,High Pass,,14.709181,,Out,,,,,,,,,,1,From Throw In,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,19,Frosinone,291,,17,,,,,,,,,,,,,,,,Sampdoria,234,00:08:17.059,Pass,
,,,,,,,,,,,,,,,,,,,,1.657639,,,,,,,,,,,,,6fb7369c-f2c5-4c6c-b4b0-32af60d63ff3,261,,"[120.0, 0.1]",3879763,8,,,,,1.7681919,,Left Foot,,,,"[112.8, 36.1]",,High Pass,,36.71294,,Incomplete,True,Leonardo Blanchard,387847.0,,,,Outswinging,,Corner,1,From Corner,Daniel Pavlovic,8661.0,Left Back,20,Frosinone,291,"['4a099692-ded5-407e-8fc3-ece934f54931', '6c2e6a36-16f1-4db6-875b-caeea8537485']",59,,,,,,,,,,,,,,,,Frosinone,291,00:08:59.415,Pass,
,,,,,,,,,,,,,,,,,,,,2.845623,,,,,,,,,,,,,59dca17a-0c55-472b-86f8-a813dc6a2906,269,,"[7.0, 44.1]",3879763,9,,,,,0.4037326,,Left Foot,,,,"[69.5, 70.8]",,High Pass,,67.96426,,Incomplete,,Lorenzo De Silvestri,7473.0,,,,,,Goal Kick,1,From Goal Kick,Emiliano Viviano,7018.0,Goalkeeper,21,Sampdoria,234,"['512c9885-4aa0-43bb-b1ae-51f45cfd46c8', '5b17ac53-7b93-4573-9fe4-fd61434fd8f6']",31,,,,,,,,,,,,,,,,Sampdoria,234,00:09:31.440,Pass,
,,,,,,,,,,,,,,,,,,,,1.154282,,,,,,,,,,,,,ae35934c-02fc-437c-a2e7-9ff601dee427,277,,"[90.2, 68.2]",3879763,9,,,,,1.2151605,,Right Foot,,,,"[94.1, 78.7]",,Ground Pass,,11.200892,,,,Ricardo Gabriel Álvarez,8875.0,,,,,,,1,From Goal Kick,Fabio Quagliarella,7011.0,Center Forward,21,Sampdoria,234,['a89fce47-9b44-4d77-8714-354be7b2a998'],41,,,,,,,,,,,,,,,,Sampdoria,234,00:09:41.750,Pass,
,,,,,,,,,,,,,,,,,,,,1.086061,,,,,,,,,,,,,c8797b3a-2fad-4862-a712-fc300fab467e,280,,"[100.0, 76.8]",3879763,9,,,,,-2.0191946,103689e8-b171-402a-ac1d-4e4ebf1b8032,Left Foot,,,,"[91.1, 58.3]",,Ground Pass,,20.529491,,,,Roberto Soriano,6759.0,True,,,,,,1,From Goal Kick,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,21,Sampdoria,234,['fa8148a2-2456-48e4-ada0-06ae663fbc8f'],45,,,,,,,,,,,,,,,,Sampdoria,234,00:09:45.687,Pass,
,,,,,,,,,,,,,,,,,,,,1.925713,,,,,,,,,,,,,e3664e57-03d1-47d7-8439-f6cf7a4900eb,288,,"[23.8, 41.7]",3879763,10,,True,,,-1.0861819,,Right Foot,,,,"[39.7, 11.5]",,Ground Pass,,34.129898,,,,Leonardo Blanchard,387847.0,,,,,,Free Kick,1,From Free Kick,Nicola Leali,32037.0,Goalkeeper,22,Frosinone,291,['02f61fe4-dcb4-4020-bb4a-e7fe2420f44f'],7,,,,,,,,,,,,,,,,Frosinone,291,00:10:07.744,Pass,
,,,,,,,,,,,,,,,,,,,,1.535823,,,,,,,,,,,,,8344ea08-747a-4e93-91f0-c953a6bc086c,290,,"[38.1, 9.4]",3879763,10,,,,,-0.72739875,,Left Foot,,,,"[46.3, 2.1]",,Ground Pass,,10.978616,,,,Daniel Pavlovic,8661.0,,,,,,,1,From Free Kick,Leonardo Blanchard,387847.0,Left Center Back,22,Frosinone,291,['0c972fc4-94c2-43e0-b2c3-331e8a355dfa'],12,,,,,,,,,,,,,,,,Frosinone,291,00:10:12.172,Pass,
,,,,,,,,,,,,,,,,,,,,0.865629,,,,,,,,,,,,,004343fa-b4a1-4b1b-877c-5b66c4ab44fd,293,,"[46.3, 2.1]",3879763,10,,,,,1.3347727,,Left Foot,,,,"[48.2, 10.0]",,Ground Pass,,8.125269,,,,Mirko Gori,20636.0,,,,,,,1,From Free Kick,Daniel Pavlovic,8661.0,Left Back,22,Frosinone,291,['0d9fc426-708e-4e66-9bdb-5ab484d6deef'],15,,,,,,,,,,,,,,,,Frosinone,291,00:10:15.383,Pass,
,,,,,,,,,,,,,,,,,,,,2.241765,,,,,,,,,,,,,cd4b934e-e388-4696-9dca-81481b3a59bb,296,,"[48.2, 10.0]",3879763,10,,,,,3.0423932,,Right Foot,,,,"[27.1, 12.1]",,Ground Pass,,21.204245,,,,Leonardo Blanchard,387847.0,,,,,,,1,From Free Kick,Mirko Gori,20636.0,Center Defensive Midfield,22,Frosinone,291,['9ddccee7-b56e-45d5-b3be-5e6d75abfb12'],16,,,,,,,,,,,,,,,,Frosinone,291,00:10:16.483,Pass,
,,,,,,,,,,,,,,,,,,,,2.299795,,,,,,,,,,,,,7c391184-b7ba-431c-98ed-a123481a6488,299,,"[27.1, 12.1]",3879763,10,,,,,1.3978989,,Left Foot,,,,"[34.4, 53.9]",,Low Pass,,42.43265,,,,Arlind Afrim Ajeti,8291.0,,,True,,,,1,From Free Kick,Leonardo Blanchard,387847.0,Left Center Back,22,Frosinone,291,['391cca79-50bf-4599-90df-3ab94ab49fa2'],20,,,,,,,,,,,,,,,,Frosinone,291,00:10:20.056,Pass,
,,,,,,,,,,,,,,,,,,,,0.889435,,,,,,,,,,,,,200705f1-5853-4ce4-ad15-d872656be16c,303,,"[56.5, 61.8]",3879763,10,,,,,0.7006344,,Right Foot,,,,"[73.1, 75.8]",,Ground Pass,,21.715433,,,,Aleandro Rosi,7462.0,,,,,,,1,From Free Kick,Arlind Afrim Ajeti,8291.0,Right Center Back,22,Frosinone,291,['7b674fdd-20df-4bef-a9e2-838132ec223f'],26,,,,,,,,,,,,,,,,Frosinone,291,00:10:26.563,Pass,
,,,,,,,,,,,,,,,,,,,,1.549909,,,,,,,,,,,,,b004539b-b866-4349-93be-3d21fe1cc96c,306,,"[73.1, 76.7]",3879763,10,,,,,-2.757775,,Right Foot,,,,"[62.7, 72.5]",,Ground Pass,,11.21606,,,,Paolo Sammarco,23349.0,,,,,,,1,From Free Kick,Aleandro Rosi,7462.0,Right Back,22,Frosinone,291,['d38c3c0a-b1ff-42ee-90b6-96b5eb81d2bb'],28,,,,,,,,,,,,,,,,Frosinone,291,00:10:28.207,Pass,
,,,,,,,,,,,,,,,,,,,,0.157877,,,,,,,,,,,,,b9ceee7e-267a-4cc9-ad05-c574d4fa9d54,320,,"[56.9, 5.5]",3879763,10,,,,,1.5707964,,Right Foot,,,,"[56.9, 7.6]",,Ground Pass,,2.1,,Incomplete,,José Rodolfo Pires Ribeiro,25505.0,,,,,,,1,From Free Kick,Fabio Quagliarella,7011.0,Center Forward,22,Frosinone,291,"['76735c73-66fe-4bda-94bc-c0188984bff1', 'aa5f4ece-0235-4f7a-8a0d-e3daf8b8dab3', 'ddf2a5a3-94cf-41d1-9e09-e7cafd43f2f6']",32,,,,,,,,,,,,,,,,Sampdoria,234,00:10:32.838,Pass,True
,,,,,,,,,,,,,,,,,,,,1.508522,,,,,,,,,,,,,b69c44c0-a4ae-4102-91f5-9441003caed8,323,,"[66.5, 77.0]",3879763,10,,,,,-0.8433044,,Right Foot,,,,"[73.0, 69.7]",,Ground Pass,,9.774457,,,,Aleksandar Tonev,9898.0,,,,,,Recovery,1,From Free Kick,Aleandro Rosi,7462.0,Right Back,22,Frosinone,291,['20100d82-6dfb-4639-a1d1-ddbf39f19ab5'],34,,,,,,,,,,,,,,,,Frosinone,291,00:10:34.035,Pass,
,,,,,,,,,,,,,,,,,,,,0.524082,,,,,,,,,,,,,1a6e3b82-e324-4a70-87be-8b202435d424,327,,"[71.8, 71.9]",3879763,10,,,,,0.42877802,,Left Foot,,,,"[75.3, 73.5]",,Ground Pass,,3.8483763,,Incomplete,,Paolo Sammarco,23349.0,,,,,,,1,From Free Kick,Aleksandar Tonev,9898.0,Right Wing,22,Frosinone,291,"['894300fa-bd4e-4dc8-9cf7-f9427863104e', '98e86fc6-30f8-4038-9f89-d1c9f36b10ef', 'c98589cb-a46f-4612-8cf7-dfd2f76039be']",35,,,,,,,,,,,,,,,,Frosinone,291,00:10:35.720,Pass,True
,,,,,,,,,,,,,,,,,,,,0.851366,,,,,,,,,,,,,4784df7e-c05b-4273-a441-c2366fb643b0,331,,"[44.5, 4.7]",3879763,10,,,,,0.017697267,,Right Foot,,,,"[55.8, 4.9]",,Ground Pass,,11.30177,,,,José Rodolfo Pires Ribeiro,25505.0,,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Left Defensive Midfield,23,Sampdoria,234,['af663564-4f0c-40d2-9498-52af1fdaa84e'],36,,,,,,,,,,,,,,,,Sampdoria,234,00:10:36.729,Pass,
