50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.943951,,,,,,,,,,,,,b9cbd7ef-490c-448c-a86a-6faf8d368e9a,3777,,,"[98.2, 24.7]",3879636,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Alonso Mendoza,3964.0,Left Back,191,Fiorentina,239,['5be0fcab-4c33-422f-98d3-3d91565d989e'],40,,Right Foot,,"[120.0, 48.3, 6.7]",,"[{'location': [106.2, 20.9], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 26.5], 'player': {'id': 10030, 'name': 'Davide Biondini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.8, 29.1], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.1, 8.3], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.1, 35.8], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.0, 29.6], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 33.0], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.7, 39.7], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.8, 45.4], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.5, 48.6], 'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.5, 37.4], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.8, 27.4], 'player': {'id': 5255, 'name': 'Matías Vecino Falero'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [105.4, 3.1], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.7, 18.8], 'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.1, 45.1], 'player': {'id': 7033, 'name': 'Nikola Kalinić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.4, 51.7], 'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.5, 39.4], 'player': {'id': 7139, 'name': 'Josip Iličić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",5dd14d19-2eba-4778-a6dd-f72c1840b5a7,,Off T,0.02465486,Normal,Open Play,,,,,,Fiorentina,239,00:43:40.025,Shot,
,,,,,,,,,,,,,,,,,,,1.12782,,,,,,,,,,,,,bd0e1beb-e65e-4fc2-8261-4a042aaea9fd,3827,,,"[99.7, 41.5]",3879636,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Left Wing,195,Fiorentina,239,['5b72068d-d385-44ed-8610-56ebe392f3a3'],44,,Left Foot,,"[120.0, 31.5, 5.3]",True,"[{'location': [106.5, 43.8], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 32.4], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.4, 66.3], 'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.6, 72.4], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 60.2], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.6, 60.2], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.3, 51.9], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.5, 42.6], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.2, 46.3], 'player': {'id': 10030, 'name': 'Davide Biondini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.1, 40.6], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 44.7], 'player': {'id': 7033, 'name': 'Nikola Kalinić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.6, 50.7], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [88.6, 69.1], 'player': {'id': 6830, 'name': 'Facundo Sebastián Roncaglia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.8, 60.7], 'player': {'id': 5255, 'name': 'Matías Vecino Falero'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [98.0, 59.3], 'player': {'id': 7139, 'name': 'Josip Iličić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",a83bf4fa-7b84-4c72-b637-cac0f5159734,,Off T,0.06368014,Half Volley,Open Play,,,,,,Fiorentina,239,00:44:44.628,Shot,
,,,,,,,,,,,,,,,,,,,0.77427,,,,,,,,,,,,,fab4d9f9-13bb-4692-a66d-28304caeefd8,3885,,,"[88.3, 33.6]",3879636,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Floro Flores,27110.0,Left Wing,198,Sassuolo,232,['066550a7-c974-46c4-ac1d-dc3b2fb92c95'],35,,Right Foot,,"[100.7, 29.9]",True,"[{'location': [88.4, 47.0], 'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [90.9, 33.1], 'player': {'id': 5255, 'name': 'Matías Vecino Falero'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.1, 33.3], 'player': {'id': 25931, 'name': 'Gonzalo Javier Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.5, 42.9], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 33.1], 'player': {'id': 8275, 'name': 'Davide Astori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.8, 29.2], 'player': {'id': 6830, 'name': 'Facundo Sebastián Roncaglia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.3, 21.7], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [86.4, 14.3], 'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.5, 17.0], 'player': {'id': 7139, 'name': 'Josip Iličić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.5, 39.7], 'player': {'id': 3112, 'name': 'Anton Ciprian Tătărușanu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [80.6, 38.5], 'player': {'id': 10030, 'name': 'Davide Biondini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.7, 32.5], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.0, 30.8], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [83.1, 11.5], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [85.2, 26.7], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",,,Wayward,0.020051446,Normal,Open Play,,,,,,Sassuolo,232,00:46:35.246,Shot,
,,,,,,,,,,,,,,,,,,,0.915631,,,,,,,,,,,,,57b8339d-ec2c-4c90-ba29-592272d6cb7f,3891,,,"[88.3, 31.6]",3879636,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,198,Sassuolo,232,['aa9480de-289b-4592-a2d7-9d6e32c0ae96'],38,,Right Foot,,"[120.0, 30.4, 2.4]",,"[{'location': [95.5, 10.2], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [82.9, 34.4], 'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [89.2, 33.6], 'player': {'id': 5255, 'name': 'Matías Vecino Falero'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.1, 44.7], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.2, 27.6], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 37.8], 'player': {'id': 8275, 'name': 'Davide Astori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.8, 33.9], 'player': {'id': 25931, 'name': 'Gonzalo Javier Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.2, 15.7], 'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.2, 29.6], 'player': {'id': 6830, 'name': 'Facundo Sebastián Roncaglia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.4, 20.3], 'player': {'id': 7139, 'name': 'Josip Iličić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.2, 39.3], 'player': {'id': 3112, 'name': 'Anton Ciprian Tătărușanu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.2, 37.2], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.6, 29.8], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [77.9, 16.4], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Off T,0.019542947,Normal,Open Play,,,,,,Sassuolo,232,00:46:38.164,Shot,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,939a5cc0-1bd2-44eb-a2c1-705ef6ec968e,150,,Lost In Play,"[58.2, 78.0]",3879636,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Milan Badelj,6305.0,Right Defensive Midfield,12,Sassuolo,232,['85ebb2da-9f6e-40e0-a2f8-a708e7749223'],49,,,,,,,,,,,,,,,,,,Fiorentina,239,00:05:49.121,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fdcdbccc-ce76-4d8b-bede-a92d18e0eee7,314,,Won,"[20.9, 27.5]",3879636,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,18,Sassuolo,232,['6baabbd4-9553-4e05-a6ac-a6306540574c'],24,,,,,,,,,,,,,,,,,,Fiorentina,239,00:08:24.259,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a8dee229-e7e8-4fb0-9bec-d124333a1bfe,371,,Success In Play,"[97.8, 53.9]",3879636,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Floccari,6948.0,Center Forward,22,Fiorentina,239,['e0104398-4851-4ac0-822e-d172b9f9843a'],47,,,,,,,,,,,,,,,,,,Sassuolo,232,00:09:47.553,Interception,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,c5b80fa3-e84c-4c90-97d3-d2b13b6c9d92,541,,Lost In Play,"[61.7, 42.9]",3879636,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,30,Fiorentina,239,['a7bf2ee5-b876-4c59-8ed1-a2754ccfb27d'],32,,,,,,,,,,,,,,,,,,Sassuolo,232,00:14:32.936,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d51471b1-27f1-4287-9baf-05cf8f9591a3,707,,Won,"[63.4, 16.7]",3879636,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,35,Fiorentina,239,['9e27a5f0-6414-40ff-9b5d-802bf222eff2'],28,,,,,,,,,,,,,,,,,,Fiorentina,239,00:17:28.134,Interception,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,bf93bbe3-472d-4efe-bc98-571a63ebe7c6,806,,Won,"[27.4, 50.6]",3879636,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Back,41,Fiorentina,239,['3deba2ea-aab9-4a18-9e46-4a530cc79425'],4,,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:04.817,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,51570567-4b54-4849-92cf-b61cae5c1c80,892,,Won,"[64.7, 53.0]",3879636,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paolo Cannavaro,8848.0,Right Center Back,45,Fiorentina,239,['5c8d5c72-b46a-4837-9f96-3bc832741674'],5,,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:05.842,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,631fd93b-a6b4-40b6-81d7-05ed6630817c,904,,Won,"[82.6, 57.2]",3879636,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simone Missiroli,7113.0,Left Center Midfield,45,Fiorentina,239,,15,,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:15.574,Interception,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,95051e98-2a60-4498-81b2-78e6de67645c,1002,,Won,"[78.0, 32.7]",3879636,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Missiroli,7113.0,Left Center Midfield,51,Sassuolo,232,['64a39f95-472e-4f85-abe8-63136665254d'],38,,,,,,,,,,,,,,,,,,Sassuolo,232,00:23:38.413,Interception,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,88a46ee3-b5ac-42a0-9a05-9bc774e55b77,1119,,Won,"[53.8, 20.3]",3879636,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,56,Fiorentina,239,['6894de2d-76bf-41d5-baf2-230fe911ee48'],41,,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:41.605,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7f4f5be3-5064-443c-aa34-9e5cf1395c4b,1207,,Lost In Play,"[16.0, 48.6]",3879636,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,57,Fiorentina,239,['1c8db5b1-c7a7-46b2-b68d-38ea211c827e'],16,,,,,,,,,,,,,,,,,,Sassuolo,232,00:27:16.671,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5daf979d-b791-455d-8635-ecc755220ce9,1255,,Lost In Play,"[28.9, 26.4]",3879636,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Peluso,7118.0,Left Back,60,Fiorentina,239,['6a65db00-d3bb-4450-a7e8-99f378c3a8c1'],20,,,,,,,,,,,,,,,,,,Sassuolo,232,00:28:20.125,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ba617821-936f-43c9-b5cc-6bedc960e664,1375,,Won,"[25.4, 63.0]",3879636,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Manuel Pasqual,11516.0,Left Back,68,Sassuolo,232,['6cf9af84-5d0b-4a34-9043-7c7a2b6ed90c'],38,,,,,,,,,,,,,,,,,,Fiorentina,239,00:32:38.579,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f05dff52-8924-40be-8a41-c4173846f0af,1523,,Lost In Play,"[47.6, 59.5]",3879636,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Simone Missiroli,7113.0,Left Center Midfield,75,Fiorentina,239,['c8632e04-3756-42cb-8adc-bdeaea7538fb'],46,,,,,,,,,,,,,,,,,,Sassuolo,232,00:35:46.647,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,40291c48-1cd7-4845-b9c2-dca874763366,1613,,Success In Play,"[28.5, 37.6]",3879636,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,80,Sassuolo,232,['0bb926ab-7367-4167-80a2-b6a99016b530'],3,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:03.483,Interception,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,39b9ceac-178a-4b20-9b8b-e6c38cdf4878,2103,,Success In Play,"[80.7, 50.7]",3879636,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Acerbi,7119.0,Left Center Back,104,Sassuolo,232,['6cf36245-295b-4507-83b9-147ea7a82aaa'],16,,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:16.956,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,72283d4a-421f-4f86-a9a0-087bdf07498d,2360,,Lost In Play,"[19.7, 62.3]",3879636,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Milan Badelj,6305.0,Right Defensive Midfield,116,Sassuolo,232,['b8dbe468-7e3f-4915-967d-554f2fa2924f'],28,,,,,,,,,,,,,,,,,,Fiorentina,239,00:07:28.258,Interception,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,e46cf370-daf9-4e5d-a2a0-0932327af4b0,2424,,Won,"[87.0, 17.0]",3879636,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicola Sansone,6859.0,Left Wing,120,Sassuolo,232,['c8c622a2-f0f6-46bd-815a-dc84a92475ee'],8,,,,,,,,,,,,,,,,,,Sassuolo,232,00:09:08.821,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5ffea49c-77c0-4d87-93bb-38ecaba47d6a,2484,,Lost Out,"[52.9, 13.9]",3879636,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,125,Fiorentina,239,['ddc82042-ad1f-4736-a998-f5fa0fe98d9f'],45,,,,,,,,,,,,,,,,,,Sassuolo,232,00:10:45.055,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a7613b8e-ac98-4841-8284-ff5cfa47fb37,2498,,Lost In Play,"[22.9, 54.7]",3879636,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Right Center Back,127,Sassuolo,232,['46121d71-e01c-4b99-9bb0-b55404d7369f'],32,,,,,,,,,,,,,,,,,,Fiorentina,239,00:11:32.342,Interception,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,869378cf-8f8d-4b3a-9af0-7f3fbf198e46,2533,,Won,"[74.4, 32.5]",3879636,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,127,Sassuolo,232,['6592c614-fade-40a4-be36-d1ce5544e4bb'],55,,,,,,,,,,,,,,,,,,Sassuolo,232,00:11:55.850,Interception,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,7c03987d-4c9d-4235-a664-21d28e1612f6,2607,,Won,"[55.7, 4.1]",3879636,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Pasqual,11516.0,Left Back,131,Fiorentina,239,['e56d994f-d487-43d3-809d-57ff313b9a14'],32,,,,,,,,,,,,,,,,,,Fiorentina,239,00:13:32.311,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9709cd96-f10a-451e-b10c-dcf0d7ca543e,2610,,Lost In Play,"[34.7, 76.0]",3879636,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Šime Vrsaljko,5461.0,Right Back,131,Fiorentina,239,['2942dfc5-06fc-45ad-9683-d25e765b6bd0'],36,,,,,,,,,,,,,,,,,,Sassuolo,232,00:13:36.090,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5d919e26-c422-4684-aa3e-49192e9060b7,2715,,Lost In Play,"[22.2, 51.1]",3879636,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,137,Fiorentina,239,['cd88be9f-bdc4-4b32-9d98-569b02dabf70'],1,,,,,,,,,,,,,,,,,,Sassuolo,232,00:17:01.862,Interception,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,181ea9e3-4e2a-4cb7-bafe-c410a71f8ce2,3277,,Won,"[72.7, 9.9]",3879636,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simone Missiroli,7113.0,Left Center Midfield,167,Sassuolo,232,['6e0cfa45-5882-4f47-b53f-a7798deb2a5b'],33,,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:33.503,Interception,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,22ed4e48-490a-431c-89aa-11834df7b1b0,3388,,Success In Play,"[67.4, 13.0]",3879636,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Peluso,7118.0,Left Back,173,Sassuolo,232,['49468a7c-c4b9-4186-946a-4a3ed3c1ce76'],32,,,,,,,,,,,,,,,,,,Sassuolo,232,00:34:32.456,Interception,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,7981f908-aa60-48af-9823-8a1ad83d0c5e,3524,,Won,"[65.4, 43.0]",3879636,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antonio Floro Flores,27110.0,Center Forward,180,Sassuolo,232,['151e9999-2161-43e4-a502-bb0bad7474f9'],15,,,,,,,,,,,,,,,,,,Sassuolo,232,00:38:15.515,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d420d66b-e427-4a52-a8d4-88531e332890,3656,,Success In Play,"[12.1, 36.4]",3879636,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Šime Vrsaljko,5461.0,Right Back,187,Fiorentina,239,['de411231-fec8-4735-b312-a4941ca48477'],8,,,,,,,,,,,,,,,,,,Sassuolo,232,00:41:08.092,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5c7c5529-7e6d-4b7f-a53f-adcef71b05db,3668,,Won,"[85.0, 64.5]",3879636,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Right Defensive Midfield,188,Sassuolo,232,['d0077895-ce96-4c56-bd51-141e47dd4cde'],17,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:17.312,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,be6c378d-9fb6-448b-9db7-63f56db82380,3794,,Won,"[68.2, 55.5]",3879636,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Bernardeschi,7777.0,Right Wing,193,Fiorentina,239,['454a0ae3-de05-417e-ad4a-b1af91555dd3'],19,,,,,,,,,,,,,,,,,,Fiorentina,239,00:44:19.733,Interception,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1b3e3452-15b3-470f-8233-2b9476820959,3798,,Success In Play,"[40.1, 32.9]",3879636,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Acerbi,7119.0,Left Center Back,193,Fiorentina,239,['090ac6a9-d86f-4884-a019-fbcd83d5e679'],21,,,,,,,,,,,,,,,,,,Sassuolo,232,00:44:21.057,Interception,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,d05f5979-f229-49ee-98f4-f4a8d34cd9f7,3821,,Won,"[95.4, 64.2]",3879636,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,195,Fiorentina,239,['a0c564b9-6e1b-4b79-bf35-dcbd5ccd872d'],41,,,,,,,,,,,,,,,,,,Fiorentina,239,00:44:41.434,Interception,
