50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,3.281463,,,,,,,,,,102178bd-1a34-4594-a5b0-2c68ffdad93c,2453,,"[33.6, 77.6]",3879749,63,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Brozović,5469.0,Left Defensive Midfield,133,Sampdoria,234,['a5e32794-508c-4860-8685-5d67eb1b1dc8'],52,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:52.322,Pressure,
,,,,,,,,,,,,,,,1.900648,,,,,,,,,,7e6afcc1-b84b-4da1-aad1-13fa7913844a,2458,,"[48.6, 20.5]",3879749,64,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,133,Sampdoria,234,"['8da2006a-4234-46ff-b1fa-12819781a717', '92349e99-cda3-465f-b0c0-8362e2adc756']",4,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:04.289,Pressure,
,,,,,,,,,,,,,,,0.874908,,,,,,,,,,2ef984cb-3bc5-4d5b-9f36-8c1f737fb1eb,2472,,"[10.8, 52.8]",3879749,64,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dávid Ivan,36364.0,Right Wing Back,135,Inter Milan,238,"['2a8af097-7f6e-432a-a0a2-b5910fcc052e', '9cb8486c-2fb3-4eec-b1e3-01b2aed60bba']",37,,,,,,,,,,,,,,,,,Sampdoria,234,00:19:37.443,Pressure,
,,,,,,,,,,,,,,,0.466996,,,,,,,,,,2380a89b-7590-4f16-abf0-68838a19e5a7,2475,,"[10.8, 51.3]",3879749,64,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dávid Ivan,36364.0,Right Wing Back,135,Inter Milan,238,['b6fbfdde-b546-4061-b147-8570ed773cb0'],40,,,,,,,,,,,,,,,,,Sampdoria,234,00:19:40.315,Pressure,
,,,,,,,,,,,,,,,0.348101,,,,,,,,,,b16c3fc4-13b4-4d4a-ba28-b218c160f5f3,2479,,"[18.7, 52.1]",3879749,64,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando Lucas Martins,16586.0,Right Defensive Midfield,135,Inter Milan,238,"['0aa1190d-c8c4-4df0-ad2b-4e8918c04a9f', '8946df56-be6b-4092-a574-bdf89ab93182']",43,,,,,,,,,,,,,,,,,Sampdoria,234,00:19:43.043,Pressure,
,,,,,,,,,,,,,,,0.249333,,,,,,,,,,333bf161-e3df-4565-9cfe-c6a9a6677af9,2484,,"[30.2, 28.6]",3879749,64,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Soriano,6759.0,Left Defensive Midfield,135,Inter Milan,238,['7436ae88-fcee-4bc5-8664-d3ff75e3bd4f'],48,,,,,,,,,,,,,,,,,Sampdoria,234,00:19:48.280,Pressure,
,,,,,,,,,,,,,,,0.564372,,,,,,,,,,36599240-4201-4643-91d2-9be4a91da96f,2503,,"[12.3, 66.2]",3879749,65,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dávid Ivan,36364.0,Right Wing Back,135,Inter Milan,238,"['10298e24-da4d-454a-9911-a70a5dc38305', '161869db-2ce3-468a-a4b5-6d7b6a68479e']",2,,,,,,,,,,,,,,,,,Sampdoria,234,00:20:02.950,Pressure,
,,,,,,,,,,,,,,,0.478792,,,,,,,,,,e6f1275c-02d0-4a9d-9da6-2af191d1af2a,2524,,"[28.5, 67.5]",3879749,65,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yuto Nagatomo,5690.0,Right Back,136,Sampdoria,234,"['4d1a5583-6a97-4219-aebc-9abb73c20d34', 'ac0c3490-8e08-4ebb-ba32-8b5b468c344d', 'd6678b2d-5ea6-4f6f-86a2-fab9a85bef99']",48,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:48.205,Pressure,
,,,,,,,,,,,,,,,1.900961,,,,,,,,,,d1bd07fa-bc22-451b-b411-b295ee170df9,2525,,"[35.5, 65.0]",3879749,65,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcelo Brozović,5469.0,Left Defensive Midfield,136,Sampdoria,234,"['4d1a5583-6a97-4219-aebc-9abb73c20d34', 'd6678b2d-5ea6-4f6f-86a2-fab9a85bef99']",48,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:48.428,Pressure,
,,,,,,,,,,,,,,,0.606786,,,,,,,,,,1b852210-a142-4f35-a5ad-b4ac64c58f4a,2539,,"[88.4, 65.6]",3879749,66,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricardo Gabriel Álvarez,8875.0,Right Wing,137,Inter Milan,238,"['6b3b6634-635f-4b69-b0b0-5d2fb2fae59a', 'a641a46b-f47f-48eb-8d29-c7ad7fca4226']",25,,,,,,,,,,,,,,,,,Sampdoria,234,00:21:25.815,Pressure,
,,,,,,,,,,,,,,,0.762214,,,,,,,,,,fd2d8c02-eac7-4ace-9ded-75510179ac4c,2543,,"[70.6, 68.6]",3879749,66,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dávid Ivan,36364.0,Right Wing Back,137,Inter Milan,238,"['a440fca7-4abb-48c1-8307-2b296adda8c4', 'fe7901e7-650f-4ab3-9f39-987407999a93']",28,,,,,,,,,,,,,,,,,Sampdoria,234,00:21:28.304,Pressure,
,,,,,,,,,,,,,,,0.955116,,,,,,,,,,ed5bb9ac-47b9-4863-b622-dacaf372d241,2550,,"[61.2, 49.3]",3879749,66,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Soriano,6759.0,Left Defensive Midfield,137,Inter Milan,238,['68907651-cfdb-40cf-b1cd-b25c792cc193'],32,,,,,,,,,,,,,,,,,Sampdoria,234,00:21:32.292,Pressure,
,,,,,,,,,,,,,,,0.520612,,,,,,,,,,00815576-abeb-44d3-aabd-61f6d0dced80,2551,,"[65.3, 64.3]",3879749,66,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricardo Gabriel Álvarez,8875.0,Right Wing,137,Inter Milan,238,,33,,,,,,,,,,,,,,,,,Sampdoria,234,00:21:33.683,Pressure,
,,,,,,,,,,,,,,,1.289385,,,,,,,,,,cd00d8d3-8227-4b07-9c96-c527d4abd8ea,2557,,"[83.5, 11.5]",3879749,66,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabio Quagliarella,7011.0,Center Forward,138,Inter Milan,238,"['f4906f60-cc80-4f53-bfad-e95b5f48c4c7', 'f4dc1356-7dbb-4a9e-a7b2-1cc26be49a76']",51,,,,,,,,,,,,,,,,,Sampdoria,234,00:21:51.095,Pressure,
,,,,,,,,,True,,,,,,0.439518,,,,,,,,,,cd31ef32-a8ee-4594-9f04-647675ed9c2f,2565,,"[86.5, 57.3]",3879749,67,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dávid Ivan,36364.0,Right Wing Back,140,Inter Milan,238,"['65066a2f-d4ec-498e-a751-96c8b2c5da14', 'd0725fb9-f1f1-40c4-b374-8ed44e62f339', 'd0cd55dc-507c-4616-9a1d-0e8fd66b52e7']",13,,,,,,,,,,,,,,,,,Sampdoria,234,00:22:13.899,Pressure,
,,,,,,,,,True,,,,,,0.177363,,,,,,,,,,04a0c59b-66e2-492e-ab5c-28fea797e271,2569,,"[58.5, 38.9]",3879749,67,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Right Defensive Midfield,140,Inter Milan,238,,16,,,,,,,,,,,,,,,,,Sampdoria,234,00:22:16.132,Pressure,
,,,,,,,,,True,,,,,,0.0984,,,,,,,,,,23c31728-79c8-47a0-923f-520aa8204ecd,2570,,"[53.5, 44.9]",3879749,67,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Soriano,6759.0,Left Defensive Midfield,140,Inter Milan,238,"['e7ac04c6-7413-41c8-8664-af18baf49f09', 'e9ecbed6-a84a-4443-a6d0-3e4d6cbbe0c9']",16,,,,,,,,,,,,,,,,,Sampdoria,234,00:22:16.251,Pressure,
,,,,,,,,,,,,,,,0.331224,,,,,,,,,,555af3b8-8b9a-4633-9cc3-68917e9d7843,2574,,"[41.1, 31.4]",3879749,67,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Melo de Carvalho,25430.0,Right Defensive Midfield,140,Inter Milan,238,['29774862-52b4-4708-9f85-73f6125b8b57'],17,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:17.731,Pressure,
,,,,,,,,,True,,,,,,0.482445,,,,,,,,,,16a52e0b-8a14-4c37-bdee-2d6a047cb32e,2579,,"[46.9, 36.5]",3879749,67,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Melo de Carvalho,25430.0,Right Defensive Midfield,141,Sampdoria,234,"['04ce8ce8-71c1-4394-8c9b-ed637fa752c2', 'e88573c6-56c0-4ff7-aaa8-7db9f4414e09']",19,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:19.555,Pressure,
,,,,,,,,,True,,,,,,1.381656,,,,,,,,,,b510ac2d-4112-420d-822c-d8b667b89483,2583,,"[35.5, 54.1]",3879749,67,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Left Defensive Midfield,141,Sampdoria,234,['3170b7fe-bae3-4e35-ac90-53d61a232365'],22,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:22.844,Pressure,
,,,,,,,,,True,,,,,,0.343063,,,,,,,,,,c87d0f56-9aff-4c2d-8011-d2ac4d4b8b1d,2599,,"[65.9, 23.9]",3879749,68,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adem Ljajić,5587.0,Center Attacking Midfield,143,Sampdoria,234,"['676e2529-a3ba-4500-8427-3c8b71b68952', '7be34006-62cd-44b5-b70f-2d2e8c4dac42']",9,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:09.040,Pressure,
,,,,,,,,,,,,,,,0.730796,,,,,,,,,,8c90c821-c12b-4c6c-89c0-88951c92677b,2609,,"[46.7, 53.9]",3879749,68,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Ludovic Biabiany,11497.0,Right Wing,144,Sampdoria,234,"['4407dca0-cc2a-4dde-91b8-3b1ce95ad161', 'df700c2f-dd58-472b-9af4-4c876453f351']",17,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:17.278,Pressure,
,,,,,,,,,,,,,,,1.101033,,,,,,,,,,74ca9902-0bcd-48af-9806-8562a4bf2cef,2611,,"[5.2, 22.6]",3879749,68,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danilo D''Ambrosio,6984.0,Left Back,144,Sampdoria,234,['e8e7e21c-d314-47d4-ab0e-49edd2fbe837'],21,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:21.117,Pressure,
,,,,,,,,,,,,,,,0.337408,,,,,,,,,,2430e1d9-095b-46d9-820e-81b4db9d3baf,2620,,"[54.6, 8.9]",3879749,68,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Perišić,5474.0,Left Wing,145,Inter Milan,238,,52,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:52.053,Pressure,
,,,,,,,,,,,,,,,0.693024,,,,,,,,,,bee3eefd-b9fd-438e-87ae-7fdca58dee85,2623,,"[68.9, 69.7]",3879749,68,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricardo Gabriel Álvarez,8875.0,Right Midfield,145,Inter Milan,238,['4dd5c60f-c926-4973-a4bc-c6f30c0e5c4b'],53,,,,,,,,,,,,,,,,,Sampdoria,234,00:23:53.811,Pressure,
,,,,,,,,,,,,,,,0.340094,,,,,,,,,,284d29f6-3102-4339-b950-ad820385e565,2629,,"[36.4, 44.4]",3879749,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,146,Sampdoria,234,"['1ff31b0a-d994-4a74-9c11-79babcaeff5f', 'c1d622b7-7023-468b-82b8-4f3f93b21869']",1,,,,,,,,,,,,,,,,,Inter Milan,238,00:24:01.837,Pressure,
,,,,,,,,,,,,,,,0.419515,,,,,,,,,,b97f9049-78b8-4f32-b6b7-1d3f84bab3ee,2641,,"[95.5, 58.8]",3879749,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Midfield,146,Sampdoria,234,['4b13507e-d3c3-4c2a-9980-3a5729e5d6f6'],6,,,,,,,,,,,,,,,,,Sampdoria,234,00:24:06.650,Pressure,
,,,,,,,,,,,,,,,0.440203,,,,,,,,,,595f8e46-8ef9-4e5a-af85-f01670b44bbb,2648,,"[21.6, 32.7]",3879749,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,146,Sampdoria,234,"['5b91268d-48e1-4c4d-93e1-79724bcf50fd', 'e4b22654-551a-4a6e-b941-5fe9efd77417']",11,,,,,,,,,,,,,,,,,Inter Milan,238,00:24:11.315,Pressure,
,,,,,,,,,,,,,,,0.314584,,,,,,,,,,bc570ed3-356d-4320-89f5-4854be7c33ad,2651,,"[95.0, 46.6]",3879749,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernando Muriel Fruto,6334.0,Right Center Forward,146,Sampdoria,234,['d32df509-20d9-4d35-85fb-102e04c817b6'],12,,,,,,,,,,,,,,,,,Sampdoria,234,00:24:12.290,Pressure,
,,,,,,,,,,,,,,,0.98836,,,,,,,,,,712a49d3-aeee-4d21-997e-e874a383a094,2653,,"[108.9, 51.7]",3879749,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Quagliarella,7011.0,Left Center Forward,146,Sampdoria,234,"['4a509964-f015-4ae6-8670-acda2c383082', 'bf544a22-c616-47be-b52a-ee5f064649da', 'fa94bfcf-1fcd-47b9-ba9f-ebbe968328d4']",14,,,,,,,,,,,,,,,,,Sampdoria,234,00:24:14.828,Pressure,
,,,,,,,,,True,,,,,,3.134575,,,,,,,,,,6734833d-1936-4058-903e-052648b5e4e3,2664,,"[84.7, 13.4]",3879749,70,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adem Ljajić,5587.0,Center Attacking Midfield,148,Inter Milan,238,"['4071c6a1-b7ee-42ae-b541-d90b7a52c5d9', 'dd393757-e902-4a07-8de4-e9c044b7973f']",0,,,,,,,,,,,,,,,,,Inter Milan,238,00:25:00.836,Pressure,
,,,,,,,,,,,,,,,0.477432,,,,,,,,,,999942f0-e41d-4ecb-961b-d3af55f204f6,2666,,"[61.6, 8.1]",3879749,70,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danilo D''Ambrosio,6984.0,Left Back,148,Inter Milan,238,"['0e20b272-92c4-4463-8f7c-80bf77f3057e', 'b095e5de-8951-49c3-a497-636f35d3aca1']",6,,,,,,,,,,,,,,,,,Inter Milan,238,00:25:06.015,Pressure,
,,,,,,,,,,,,,,,0.487642,,,,,,,,,,309a3dae-24dc-4f1a-adf3-2121f58386e8,2671,,"[62.1, 69.5]",3879749,70,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Fernando Muriel Fruto,6334.0,Right Center Forward,148,Inter Milan,238,['ebf42db5-213a-41c7-9538-ccacb0a98229'],8,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:08.470,Pressure,
,,,,,,,,,,,,,,,0.73628,,,,,,,,,,6eeef77f-95e4-41db-a88b-ce8d0a138d47,2673,,"[84.1, 9.8]",3879749,70,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adem Ljajić,5587.0,Center Attacking Midfield,148,Inter Milan,238,['c7ec1311-eed3-4cc1-a8fc-28535def2ba2'],11,,,,,,,,,,,,,,,,,Inter Milan,238,00:25:11.672,Pressure,
,,,,,,,,,,,,,,,0.384401,,,,,,,,,,ea5f161f-839a-44e1-b062-03f986864ae1,2677,,"[47.8, 39.9]",3879749,70,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Soriano,6759.0,Left Defensive Midfield,148,Inter Milan,238,"['454984a6-131a-4af9-8c2a-7a82b1b18eec', '99cb152a-1e66-4a47-b310-4af3bfd49cae', 'eee7bd4c-cb56-4f90-a04c-f63e86ae547d']",15,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:15.385,Pressure,
,,,,,,,,,,,,,,,1.07425,,,,,,,,,,0fa2d1d7-dfa6-4597-8f23-7a6bc824dc9d,2684,,"[65.1, 76.7]",3879749,70,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yuto Nagatomo,5690.0,Right Back,148,Inter Milan,238,"['11e0143e-7b46-4aa0-bcf6-850a59f7afe0', 'aaa7ab68-a15a-4e8a-a361-a975700568c9']",20,,,,,,,,,,,,,,,,,Inter Milan,238,00:25:20.341,Pressure,
,,,,,,,,,True,,,,,,0.466837,,,,,,,,,,b95c6926-d431-4e00-9d42-f43ef6adc437,2688,,"[80.3, 65.4]",3879749,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuto Nagatomo,5690.0,Right Back,149,Sampdoria,234,"['34f93c1d-0b2b-422f-8e6b-236bcf63fc6f', 'a261d894-7444-496a-b07e-33e1fa756dd8', 'a795e4dd-f2f9-4d48-b7ee-a0e0c01a27e3', 'd58e576c-0733-49f3-82ba-0f39ae271a54']",23,,,,,,,,,,,,,,,,,Inter Milan,238,00:25:23.726,Pressure,
,,,,,,,,,True,,,,,,0.367304,,,,,,,,,,03f4f74c-0a1a-409c-bf23-ee54cf9f1075,2702,,"[57.4, 36.5]",3879749,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Right Defensive Midfield,150,Inter Milan,238,"['0d73cc16-d507-4abb-935c-189778a4319c', 'c93189c2-ad91-40fb-8f05-2d858d557690']",31,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:31.833,Pressure,
,,,,,,,,,,,,,,,0.30812,,,,,,,,,,c6536f88-d4eb-499c-810b-61bb2fa50d01,2712,,"[41.8, 30.5]",3879749,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Joaquín Correa,6822.0,Left Midfield,150,Inter Milan,238,,42,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:42.848,Pressure,
,,,,,,,,,,,,,,,0.540509,,,,,,,,,,06b88e8f-0f48-4da8-bcc9-b4fd9471e4d6,2718,,"[56.7, 31.2]",3879749,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Joaquín Correa,6822.0,Left Midfield,150,Inter Milan,238,"['1d678ab6-29f7-439e-9571-2c978755ebd0', 'a7358f0d-b4ab-455e-8bd6-0f3d7463b378']",44,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:44.951,Pressure,
,,,,,,,,,True,,,,,,0.477189,,,,,,,,,,ed260015-6e57-4ddc-a695-3d1084288ac3,2734,,"[93.5, 20.3]",3879749,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Left Wing,151,Sampdoria,234,"['1cc37f8b-76f3-438c-9780-7a55a58fb675', 'b472a66b-61fe-4414-90ca-3cfeec64c831']",56,,,,,,,,,,,,,,,,,Inter Milan,238,00:25:56.821,Pressure,
,,,,,,,,,,,,,,,3.48424,,,,,,,,,,5a8aa1ea-4147-4189-af83-0e329b444987,2739,,"[25.7, 53.4]",3879749,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,151,Sampdoria,234,"['3afdc7c5-ee85-4870-aa6f-9864a5946b45', '5d3eee6c-9a44-438f-aa66-c67b7c4918ab', '95fd503b-7bad-4827-856a-f79404c824fb']",3,,,,,,,,,,,,,,,,,Inter Milan,238,00:26:03.721,Pressure,
,,,,,,,,,,,,,,,0.270263,,,,,,,,,,a24246ce-9fc5-4515-806a-ba2602bacd42,2743,,"[102.9, 35.4]",3879749,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Joaquín Correa,6822.0,Left Midfield,151,Sampdoria,234,['519762ba-e2de-4419-96c8-169a1d33c8f8'],7,,,,,,,,,,,,,,,,,Sampdoria,234,00:26:07.949,Pressure,
,,,,,,,,,,,,,,,1.477303,,,,,,,,,,03a7c211-be3d-4147-b58e-ccd009782778,2749,,"[23.4, 69.9]",3879749,71,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Brozović,5469.0,Left Defensive Midfield,152,Sampdoria,234,"['5cca0354-e6aa-48b2-a794-8cf0ac0d34cb', 'e74aac1a-adfe-470e-b264-c91ffe00e4f5']",23,,,,,,,,,,,,,,,,,Inter Milan,238,00:26:23.025,Pressure,
,,,,,,,,,,,,,,,0.327125,,,,,,,,,,522438c0-1a0b-4d3e-9f16-ddd943dc1a77,2780,,"[36.2, 42.9]",3879749,72,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,153,Sampdoria,234,"['013ef699-320a-4646-b4d3-35d0b7fc23db', '237ebcd0-fa7d-4721-b274-db29dc3898cd', 'ec8236db-e01b-4d29-8fb6-72706feb90f8']",25,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:25.534,Pressure,
,,,,,,,,,,,,,,,0.478509,,,,,,,,,,9f9f4b18-5f49-496d-8985-d48311f5a2c3,2786,,"[81.6, 35.9]",3879749,72,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Fernando Muriel Fruto,6334.0,Right Center Forward,153,Sampdoria,234,['d2ce68e2-4c99-45a9-9e69-940d72eed849'],26,,,,,,,,,,,,,,,,,Sampdoria,234,00:27:26.603,Pressure,
,,,,,,,,,True,,,,,,0.387586,,,,,,,,,,d790db99-f41b-4e2b-bed0-d2216e45f7c3,2790,,"[57.8, 41.9]",3879749,72,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Andrea Ranocchia,7962.0,Right Center Back,154,Inter Milan,238,['45248d22-8b78-446d-b353-bf8425ac9275'],29,,,,,,,,,,,,,,,,,Sampdoria,234,00:27:29.760,Pressure,
,,,,,,,,,,,,,,,0.710066,,,,,,,,,,549cf455-ef19-462f-bbd6-6e01daadc082,2791,,"[19.1, 37.2]",3879749,72,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Matías Agustín Silvestre,7019.0,Left Center Back,154,Inter Milan,238,['1c350746-bf5f-4d50-a83a-8199a2820894'],33,,,,,,,,,,,,,,,,,Sampdoria,234,00:27:33.605,Pressure,
,,,,,,,,,,,,,,,0.539463,,,,,,,,,,7bc5716b-4648-4da9-9901-79b4a1914d54,2792,,"[21.5, 38.9]",3879749,72,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Andrea Ranocchia,7962.0,Right Center Back,154,Inter Milan,238,,33,,,,,,,,,,,,,,,,,Sampdoria,234,00:27:33.731,Pressure,
,,,,,,,,,,,,,,,0.651314,,,,,,,,,,bf813c36-644e-4660-830e-35afee0657be,2802,,"[13.7, 70.8]",3879749,73,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Yuto Nagatomo,5690.0,Right Back,155,Sampdoria,234,"['69a184f2-e3a9-42d7-9225-f2c4793c3d60', '93edde5a-8b4e-4219-985f-281ca5307361']",40,,,,,,,,,,,,,,,,,Inter Milan,238,00:28:40.209,Pressure,
,,,,,,,,,,,,,,,0.610925,,,,,,,,,,02ca92db-c931-4b3a-9687-71574779e0d4,2809,,"[92.9, 38.6]",3879749,74,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Fernando Muriel Fruto,6334.0,Right Center Forward,156,Inter Milan,238,"['5332fd22-cd30-4ce5-afa5-fb994a78b261', '9aad5cf4-8f3b-4ab0-83b7-4d3a2af40841', 'b1690661-a86c-4310-a8e1-709c97c46980']",2,,,,,,,,,,,,,,,,,Sampdoria,234,00:29:02.959,Pressure,
,,,,,,,,,,,,,,,0.586218,,,,,,,,,,2108e0df-f231-4116-999f-fdcdde226811,2817,,"[50.1, 70.5]",3879749,74,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Ludovic Biabiany,11497.0,Right Wing,157,Sampdoria,234,,12,,,,,,,,,,,,,,,,,Inter Milan,238,00:29:12.736,Pressure,
,,,,,,,,,,,,,,,0.297847,,,,,,,,,,a5924026-95cb-4767-ad25-d85f53640e46,2841,,"[61.4, 72.2]",3879749,75,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mattia Cassani,387417.0,Right Back,159,Inter Milan,238,"['9c510e9b-67ce-4115-9d51-bf3e72b7c91f', 'be3a7670-7b19-44d7-acb2-6527e7e6ea1f']",11,,,,,,,,,,,,,,,,,Sampdoria,234,00:30:11.343,Pressure,
,,,,,,,,,True,,,,,,0.781483,,,,,,,,,,b0dd1d89-4704-42b0-aee3-3b1a91ec2f6e,2860,,"[33.6, 24.8]",3879749,75,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Left Defensive Midfield,160,Sampdoria,234,"['29c44c2c-6437-4546-b875-75941c06cc2c', 'c69f8794-b154-4a74-a8b2-e93ef0639992']",24,,,,,,,,,,,,,,,,,Inter Milan,238,00:30:24.449,Pressure,
,,,,,,,,,True,,,,,,1.236171,,,,,,,,,,f6a87433-6d20-42d9-9aad-301bddc09fe0,2864,,"[41.1, 60.9]",3879749,75,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Ludovic Biabiany,11497.0,Right Wing,160,Sampdoria,234,['1bffef33-daef-451b-809c-c8052cc06670'],26,,,,,,,,,,,,,,,,,Inter Milan,238,00:30:26.157,Pressure,
,,,,,,,,,True,,,,,,1.485016,,,,,,,,,,4c2736a9-2b44-47c6-96f9-75ce517a96b9,2865,,"[37.9, 57.7]",3879749,75,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Melo de Carvalho,25430.0,Right Defensive Midfield,160,Sampdoria,234,,26,,,,,,,,,,,,,,,,,Inter Milan,238,00:30:26.563,Pressure,
,,,,,,,,,,,,,,,0.581296,,,,,,,,,,3180ed44-c144-4d5d-a00e-73f799038e2c,2866,,"[36.4, 39.5]",3879749,75,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Left Defensive Midfield,160,Sampdoria,234,['594f59af-46ef-485d-86b1-eb33cfec9aa7'],29,,,,,,,,,,,,,,,,,Inter Milan,238,00:30:29.555,Pressure,
