50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.952936,,,,,,,,,,,,,eb8943cd-0653-46da-872c-d7460327f525,140,,,"[18.0, 41.8]",3879618,4,,,,1.2002312,,Left Foot,,,,"[29.5, 71.4]",,Ground Pass,,31.755472,,,Ignazio Abate,7463.0,,,,,,1,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,12,AC Milan,243,['7ca9568c-9f76-48a9-bffb-c371b70618f1'],22,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:22.021,Pass,
,,,,,,,,,,,,,,,,1.132883,,,,,,,,,,,,,dcd27c3d-7e7a-4732-8102-6804f234a002,143,,,"[32.0, 72.2]",3879618,4,,,,-2.2113094,,Right Foot,,,,"[20.0, 56.1]",,Ground Pass,,20.08009,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,12,AC Milan,243,['77f52b45-b2aa-400f-8f59-06534bd7ad40'],24,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:24.993,Pass,
,,,,,,,,,,,,,,,,2.244423,,,,,,,,,,,,,69108a24-4734-413e-a5d1-62a4a46464ee,147,,,"[20.9, 55.1]",3879618,4,,,,-2.1599576,,Right Foot,,,,"[7.6, 35.2]",,Ground Pass,,23.93533,,,Gianluigi Donnarumma,7036.0,,,,,,1,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,12,AC Milan,243,"['4ff7bead-5402-43a5-a87a-3bd50a77a39f', '787145d8-b84f-4b3b-a243-bfa48d5b95b1']",27,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:27.125,Pass,True
,,,,,,,,,,,,,,,,2.277953,,,,,,,,,,,,,1d2be81b-9967-40ee-9e2f-fab5dc3addc6,151,,,"[8.9, 25.7]",3879618,4,,,,-1.4534342,,Right Foot,,,,"[11.6, 2.8]",,Ground Pass,,23.05862,,,Alessio Romagnoli,7458.0,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,12,AC Milan,243,['ca66e01c-83ef-4398-ae9f-c6dc297f8cda'],32,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:32.090,Pass,
,,,,,,,,,,,,,,,,3.33873,,,,,,,,,,,,,f539403c-a927-44fa-9a87-95ccc22a98ad,154,,,"[11.6, 2.8]",3879618,4,,,,0.04172527,,Left Foot,,,,"[61.9, 4.9]",,High Pass,,50.34382,Incomplete,,M''Baye Babacar Niang,5661.0,,,,,,1,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,12,AC Milan,243,"['34e4d4af-65e6-4175-ac80-f4d873e9717b', '95d249bb-af8c-4472-a0e6-4ae7ada24790']",34,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:34.415,Pass,
,,,,,,,,,,,,,,,,0.701654,,,,,,,,,,,,,d12483da-7d8b-4c85-90cd-8bc6a915bd55,161,,,"[69.6, 27.8]",3879618,4,,,,0.82838243,,Right Foot,,,,"[78.5, 37.5]",,Ground Pass,,13.164346,,,Juraj Kucka,10919.0,,,,,,1,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,12,AC Milan,243,['39a709bc-f6a4-4a98-9636-1426b38d3020'],42,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:42.668,Pass,
,,,,,,,,,,,,,,,,1.380836,,,,,,,,,,,,,8c53a4bf-989f-48a9-ad63-fc2fa9d68d72,165,,,"[85.3, 30.3]",3879618,4,,,,-1.2490457,,Right Foot,,,,"[88.8, 19.8]",,Ground Pass,,11.067972,,,Giacomo Bonaventura,7026.0,,,,,,1,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,12,AC Milan,243,['c4b1c03d-5c87-409f-8909-52313aa2e203'],44,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:44.761,Pass,
,,,,,,,,,,,,,,,,1.373516,,,,,,,,,,,,,58208013-8872-44a8-b250-ad862086a1ff,168,,,"[88.8, 21.6]",3879618,4,,,,-1.0718693,,Right Foot,,,,"[97.9, 4.9]",,Ground Pass,,19.018412,,,M''Baye Babacar Niang,5661.0,,,,,,1,Regular Play,Giacomo Bonaventura,7026.0,Left Center Midfield,12,AC Milan,243,['79f5664b-37c0-4306-b344-6b2e08360978'],49,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:49.764,Pass,
,,,,,,,,,,,,,,,,0.515867,,,,,,,,,,,,,b7c3162d-9600-4806-8018-2e4499c45c84,171,,,"[106.8, 11.7]",3879618,4,,,,1.452151,,Right Foot,,,,"[108.6, 26.8]",,High Pass,,15.206906,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,Regular Play,M''Baye Babacar Niang,5661.0,Left Wing,12,AC Milan,243,"['35f84b57-4d98-4a6c-8984-bca6ad2d1c1a', '5b3a78a3-7db6-496c-859b-27e2880544ab']",55,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:55.350,Pass,
,,,,,,,,,,,,,,,,1.24761,,,,,,,,,,,,,a87b35b9-c0a6-4d10-9b88-1d1853851728,178,,,"[7.0, 36.1]",3879618,5,,,,-0.157676,,Right Foot,,,,"[30.9, 32.3]",,Ground Pass,,24.200207,,,Paul Pogba,20004.0,,,,,Goal Kick,1,From Goal Kick,Gianluigi Buffon,6949.0,Goalkeeper,13,Juventus,224,['2b359464-ae2b-4cb5-a90f-01e7458f8a84'],17,,,,,,,,,,,,,,,,,,Juventus,224,00:05:17.442,Pass,
,,,,,,,,,,,,,,,,2.812804,,,,,,,,,,,,,77f87f14-5f0d-408f-a199-56db92f029c6,181,,,"[29.9, 34.9]",3879618,5,,,,1.2518005,,Right Foot,,,,"[44.3, 78.5]",,High Pass,,45.916447,,,Stephan Lichtsteiner,5541.0,,True,,,,1,From Goal Kick,Paul Pogba,20004.0,Left Center Midfield,13,Juventus,224,['0c2cd98f-68e6-46d9-9d83-86fe9233303e'],19,,,,,,,,,,,,,,,,,,Juventus,224,00:05:19.556,Pass,
,,,,,,,,,,,,,,,,1.065706,,,,,,,,,,,,,3d30fba1-4f64-42e3-a7fe-01572def5cad,184,,,"[36.3, 77.9]",3879618,5,,,,-1.3477653,,Right Foot,,,,"[38.5, 68.2]",,Ground Pass,,9.946356,,,Claudio Marchisio,8294.0,,,,,,1,From Goal Kick,Stephan Lichtsteiner,5541.0,Right Back,13,Juventus,224,['f80850e3-923f-4f63-8b8a-2080924d15cd'],24,,,,,,,,,,,,,,,,,,Juventus,224,00:05:24.172,Pass,
,,,,,,,,,,,,,,,,1.407029,,,,,,,,,,,,,8c7333d0-b738-4ee6-8f89-910d208edcb1,188,,,"[41.8, 67.0]",3879618,5,,,,-2.9657948,,Right Foot,,,,"[26.6, 64.3]",,Ground Pass,,15.437941,,,Andrea Barzagli,6943.0,,,,,,1,From Goal Kick,Claudio Marchisio,8294.0,Center Defensive Midfield,13,Juventus,224,"['14debc55-632e-463d-9053-aef62bf5b2f9', '574fb74e-69ca-43e3-979e-438c80d193dc']",26,,,,,,,,,,,,,,,,,,Juventus,224,00:05:26.469,Pass,True
,,,,,,,,,,,,,,,,1.895087,,,,,,,,,,,,,22e987a5-b8e2-4b36-b753-d3a9f90e9582,190,,,"[26.6, 63.2]",3879618,5,,,,-1.8925469,,Right Foot,,,,"[18.5, 38.9]",,Ground Pass,,25.614449,,,Giorgio Chiellini,6954.0,,,,,,1,From Goal Kick,Andrea Barzagli,6943.0,Right Center Back,13,Juventus,224,['486100ae-f8ce-4aab-b963-18fa46c8cc4c'],27,,,,,,,,,,,,,,,,,,Juventus,224,00:05:27.876,Pass,
,,,,,,,,,,,,,,,,1.109499,,,,,,,,,,,,,b48bb515-c895-4b62-867b-81e4c92406b0,193,,,"[28.8, 33.3]",3879618,5,,,,0.13599741,,Right Foot,,,,"[57.3, 37.2]",,High Pass,,28.765604,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,,1,From Goal Kick,Giorgio Chiellini,6954.0,Left Center Back,13,Juventus,224,['fd49af9d-313c-478d-b93d-177dc5f2a1bd'],32,,,,,,,,,,,,,,,,,,Juventus,224,00:05:32.035,Pass,
,,,,,,,,,,,,,,,,1.901032,,,,,,,,,,,,,14f4a9ea-d9c3-4605-b2e2-afa21b09c7c0,205,,,"[76.5, 7.3]",3879618,5,,,,2.375994,,Left Foot,,,,"[66.2, 17.2]",,Ground Pass,,14.286357,,,Paul Pogba,20004.0,,,,,,1,From Goal Kick,Patrice Evra,20008.0,Left Back,13,Juventus,224,['4503796b-d9ea-40a4-b922-0e152afe1f60'],40,,,,,,,,,,,,,,,,,,Juventus,224,00:05:40.557,Pass,
,,,,,,,,,,,,,,,,1.064255,,,,,,,,,,,,,b1373bab-7f74-491d-9f35-204c86787433,209,,,"[68.3, 14.5]",3879618,5,,,,-2.8035266,,Right Foot,,,,"[55.5, 10.0]",,Ground Pass,,13.567977,,,Giorgio Chiellini,6954.0,,,,,,1,From Goal Kick,Paul Pogba,20004.0,Left Center Midfield,13,Juventus,224,['dbad2ac1-4b31-4ef6-88c2-4cda4bce323f'],42,,,,,,,,,,,,,,,,,,Juventus,224,00:05:42.913,Pass,
,,,,,,,,,,,,,,,,1.89085,,,,,,,,,,,,,571fbc2e-d0a7-404a-a9e0-df6a1bbe18f9,212,,,"[56.7, 13.3]",3879618,5,,,,1.8951533,,Left Foot,,,,"[45.1, 47.8]",,Ground Pass,,36.397938,,,Andrea Barzagli,6943.0,,,,,,1,From Goal Kick,Giorgio Chiellini,6954.0,Left Center Back,13,Juventus,224,['9f2b2587-d0ce-42b3-b485-d10cf0496b45'],45,,,,,,,,,,,,,,,,,,Juventus,224,00:05:45.177,Pass,
,,,,,,,,,,,,,,,,1.470928,,,,,,,,,,,,,e545d0c2-d479-4cee-a302-3115f18749a5,215,,,"[49.5, 46.5]",3879618,5,,,,-1.5707964,,Right Foot,,,,"[49.5, 25.9]",,Ground Pass,,20.6,,,Giorgio Chiellini,6954.0,,,,,,1,From Goal Kick,Andrea Barzagli,6943.0,Right Center Back,13,Juventus,224,['e5157a1a-0a99-4980-9357-07cc273f7481'],49,,,,,,,,,,,,,,,,,,Juventus,224,00:05:49.198,Pass,
,,,,,,,,,,,,,,,,1.399568,,,,,,,,,,,,,0a7f492f-48a0-4787-8676-f7be7182635a,218,,,"[49.9, 26.3]",3879618,5,,,,1.5143193,,Left Foot,,,,"[51.5, 54.6]",,Ground Pass,,28.345194,,,Andrea Barzagli,6943.0,,,,,,1,From Goal Kick,Giorgio Chiellini,6954.0,Left Center Back,13,Juventus,224,['63dc1780-f77c-412a-ab1e-402cfa655b99'],51,,,,,,,,,,,,,,,,,,Juventus,224,00:05:51.594,Pass,
,,,,,,,,,,,,,,,,1.882999,,,,,,,,,,,,,07e21f9e-93a7-414e-983f-83873434e3da,221,,,"[52.6, 55.6]",3879618,5,,,,0.83620185,,Right Foot,,,,"[72.2, 77.3]",,Ground Pass,,29.241238,,,Stephan Lichtsteiner,5541.0,,,,,,1,From Goal Kick,Andrea Barzagli,6943.0,Right Center Back,13,Juventus,224,['340a9f48-ea2d-45de-a080-52e5a2954c3a'],54,,,,,,,,,,,,,,,,,,Juventus,224,00:05:54.193,Pass,
,,,,,,,,,,,,,,,,1.47008,,,,,,,,,,,,,5e90cdcb-7210-48f4-ad6a-f14c81dd21b4,225,,,"[69.9, 77.1]",3879618,5,,,,-2.8453143,,Left Foot,,,,"[50.9, 71.3]",,Ground Pass,,19.865547,,,Andrea Barzagli,6943.0,,,,,,1,From Goal Kick,Stephan Lichtsteiner,5541.0,Right Back,13,Juventus,224,"['6d61753c-f656-46f6-a741-2a19c33300d6', '9eb17f96-e03d-48a0-b7a3-afad1193470d']",58,,,,,,,,,,,,,,,,,,Juventus,224,00:05:58.395,Pass,True
,,,,,,,,,,,,,,,,2.340919,,,,,,,,,,,,,329fc686-346b-441b-8d8d-85c349af75af,228,,,"[50.9, 69.2]",3879618,6,,,,-1.3398715,,Right Foot,,,,"[58.8, 35.6]",,Ground Pass,,34.516228,,,Giorgio Chiellini,6954.0,,,,,,1,From Goal Kick,Andrea Barzagli,6943.0,Right Center Back,13,Juventus,224,['3652f3db-c903-4594-b438-5083a1e6f84c'],0,,,,,,,,,,,,,,,,,,Juventus,224,00:06:00.751,Pass,
,,,,,,,,,,,,,,,,0.762095,,,,,,,,,,,,,e2734d47-70a2-4d8c-a72d-17880c13ae15,231,,,"[61.2, 33.9]",3879618,6,,,,-0.41965085,,Left Foot,,,,"[80.7, 25.2]",,Ground Pass,,21.35275,,,Paul Pogba,20004.0,,,,,,1,From Goal Kick,Giorgio Chiellini,6954.0,Left Center Back,13,Juventus,224,['d4594d95-4ce4-4c57-9cf3-965fefc34bba'],4,,,,,,,,,,,,,,,,,,Juventus,224,00:06:04.049,Pass,
,,,,,,,,,,,,,,,,1.924419,,,,,,,,,,,,,3d1338ca-cc3e-4900-bba0-834e59f3d52a,236,,,"[86.6, 34.9]",3879618,6,,,,2.7651024,,Left Foot,,,,"[78.0, 38.3]",,Low Pass,,9.247703,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Anderson Hernanes de Carvalho Andrade,25345.0,Center Attacking Midfield,13,Juventus,224,['57e11ecd-0cc1-40f6-8cd8-23599eb903df'],7,,,,,,,,,,,,,,,,,,Juventus,224,00:06:07.092,Pass,
,,,,,,,,,,,,,,,,1.481574,,,,,,,,,,,,,57e11ecd-0cc1-40f6-8cd8-23599eb903df,237,,,"[42.1, 41.8]",3879618,6,,,,0.58178186,,Left Foot,,,,"[57.0, 51.6]",,Ground Pass,,17.833956,Unknown,,Carlos Arturo Bacca Ahumada,5688.0,,,,,Recovery,1,From Goal Kick,Alessio Cerci,7702.0,Right Wing,13,Juventus,224,"['3d1338ca-cc3e-4900-bba0-834e59f3d52a', 'f6bcd081-864f-451b-89e8-a3978b9e2e02']",9,,,,,,,,,,,,,,,,,,AC Milan,243,00:06:09.016,Pass,
,,,,,,,,,,,,,,,,1.850731,,,,,,,,,,,,,4e70c291-4e9d-4853-bc6c-72d1e51d278b,242,,,"[59.9, 52.0]",3879618,6,,,,-2.0123887,,Right Foot,,,,"[46.9, 24.5]",,Ground Pass,,30.417923,,,Alessio Romagnoli,7458.0,,,,,Free Kick,1,From Free Kick,Riccardo Montolivo,7166.0,Center Defensive Midfield,14,AC Milan,243,['381fae9e-c439-4afd-87db-9e04f69f9ff1'],41,,,,,,,,,,,,,,,,,,AC Milan,243,00:06:41.170,Pass,
,,,,,,,,,,,,,,,,1.166874,,,,,,,,,,,,,f1718dff-e3d2-40bc-92e6-a42470d66a89,245,,,"[46.9, 22.2]",3879618,6,,,,-0.985348,,Left Foot,,,,"[58.9, 4.1]",,Ground Pass,,21.716583,,,Luca Antonelli,8874.0,,,,,,1,From Free Kick,Alessio Romagnoli,7458.0,Left Center Back,14,AC Milan,243,['5d038fd9-f9aa-480f-b6d2-02fb782168c7'],44,,,,,,,,,,,,,,,,,,AC Milan,243,00:06:44.420,Pass,
,,,,,,,,,,,,,,,,1.353764,,,,,,,,,,,,,358c5f04-f2b5-4b21-bf8a-f427d5128a8f,248,,,"[59.1, 4.1]",3879618,6,,,,-0.04091283,,Left Foot,,,,"[76.2, 3.4]",,Ground Pass,,17.11432,,,M''Baye Babacar Niang,5661.0,,,,,,1,From Free Kick,Luca Antonelli,8874.0,Left Back,14,AC Milan,243,['a419f7f1-6865-4495-bb5c-5207cc0dc075'],46,,,,,,,,,,,,,,,,,,AC Milan,243,00:06:46.668,Pass,
,,,,,,,,,,,,,,,,0.465099,,,,,,,,,,,,,f6a64816-5511-4caa-a638-03be3c04327a,252,,,"[79.3, 3.4]",3879618,6,,,,2.9352686,,Right Foot,,,,"[75.0, 4.3]",,Ground Pass,,4.3931766,,,Giacomo Bonaventura,7026.0,,,,,,1,From Free Kick,M''Baye Babacar Niang,5661.0,Left Wing,14,AC Milan,243,"['166c1c79-37e2-4a65-8a10-6de3ddc12280', '7c02a1fc-1bce-40b6-b443-493bc115b4db']",48,,,,,,,,,,,,,,,,,,AC Milan,243,00:06:48.110,Pass,True
,,,,,,,,,,,,,,,,0.486344,,,,,,,,,,,,,e1b594a5-8ebf-45c2-86c2-aa8a595909a7,255,,,"[74.5, 4.9]",3879618,6,,,,1.0303768,,Right Foot,,,,"[76.6, 8.4]",,Ground Pass,,4.0816665,Incomplete,,M''Baye Babacar Niang,5661.0,,,,,,1,From Free Kick,Giacomo Bonaventura,7026.0,Left Center Midfield,14,AC Milan,243,"['0340d65d-eecd-4876-b4df-afb12e239fef', '1079bd19-08c4-4abc-bda3-71a22624c1d2']",48,,,,,,,,,,,,,,,,,,AC Milan,243,00:06:48.608,Pass,
,,,,,,,,,,,,,,,,0.789786,,,,,,,,,,,,,8f5b834d-66ba-4d0e-9413-d1ac47251b81,259,,,"[48.0, 70.3]",3879618,6,,,,-0.9467733,,Right Foot,,,,"[53.4, 62.8]",,Ground Pass,,9.241753,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,1,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,15,Juventus,224,['75492767-686e-4ccc-8975-2d4b05ddf81c'],50,,,,,,,,,,,,,,,,,,Juventus,224,00:06:50.039,Pass,
,,,,,,,,,,,,,,,,0.982103,,,,,,,,,,,,,05d7203e-d9a1-43c1-ad5f-cddb7ae9b95a,262,,,"[74.1, 31.6]",3879618,6,,,,2.0835001,,Left Foot,,,,"[65.6, 46.7]",,Ground Pass,,17.328012,,,Claudio Marchisio,8294.0,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,15,Juventus,224,['ee7d1a89-2280-4aef-aeb1-181870ab0622'],56,,,,,,,,,,,,,,,,,,Juventus,224,00:06:56.688,Pass,
,,,,,,,,,,,,,,,,0.339546,,,,,,,,,,,,,0d5b12eb-442d-4e26-a1c6-a41ee0ff49ce,264,,,"[65.6, 44.9]",3879618,6,,,,-1.5707964,,Right Foot,,,,"[65.6, 37.2]",,Ground Pass,,7.7,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,,1,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,15,Juventus,224,['ae3351dd-bd68-4043-b668-d4877e8ec978'],57,,,,,,,,,,,,,,,,,,Juventus,224,00:06:57.670,Pass,
,,,,,,,,,,,,,,,,1.385351,,,,,,,,,,,,,33e94a4c-ad7d-46d9-9464-f190dea1069f,267,,,"[65.6, 37.2]",3879618,6,,,,1.6957238,,Right Foot,,,,"[62.9, 58.7]",,Ground Pass,,21.66887,,,Andrea Barzagli,6943.0,,,,,,1,Regular Play,Anderson Hernanes de Carvalho Andrade,25345.0,Center Attacking Midfield,15,Juventus,224,['d907edb2-c676-4196-b0c6-e30ea8f27e5d'],58,,,,,,,,,,,,,,,,,,Juventus,224,00:06:58.966,Pass,
,,,,,,,,,,,,,,,,1.082293,,,,,,,,,,,,,0e9e0b08-24d4-4af6-9010-07e9166fbdac,270,,,"[69.9, 62.2]",3879618,7,,,,0.9398948,,Right Foot,,,,"[80.2, 76.3]",,Ground Pass,,17.461386,,,Stephan Lichtsteiner,5541.0,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Center Back,15,Juventus,224,['b4f62e52-6df9-4fb4-9b68-aee1f93dba8e'],1,,,,,,,,,,,,,,,,,,Juventus,224,00:07:01.949,Pass,
,,,,,,,,,,,,,,,,1.140182,,,,,,,,,,,,,434d9751-b190-4083-bf74-dc3cc6dfac69,273,,,"[87.1, 76.3]",3879618,7,,,,-0.68455094,,Right Foot,,,,"[105.6, 61.2]",,Low Pass,,23.880117,,,Mario Mandžukić,5472.0,,,,,,1,Regular Play,Stephan Lichtsteiner,5541.0,Right Back,15,Juventus,224,['2f9b8bb6-7369-414b-af88-64a6b901c50c'],4,,,,,,,,,,,,,,,,,,Juventus,224,00:07:04.978,Pass,
,,,,,,,,,,,,,,,,0.88153,,,,,,,,,,,,,80c9b7c3-9e0e-4076-97b7-5ac2f6fa3f91,276,,,"[106.9, 61.0]",3879618,7,,,,-3.0845118,,Right Foot,,,,"[103.4, 60.8]",,Ground Pass,,3.5057096,Incomplete,,Stefano Sturaro,7013.0,,,,,,1,Regular Play,Mario Mandžukić,5472.0,Right Center Forward,15,Juventus,224,"['03ee8600-7cde-402f-a2cd-8d69d54f3820', '8db32cad-6eef-43b3-b2ae-3529b4e70fdd', '93c37893-eed9-451a-ae9c-fb3424356c02']",6,,,,,,,,,,,,,,,,,,Juventus,224,00:07:06.118,Pass,True
,,,,,,,,,,,,,,,,1.101281,,,,,,,,,,,,,8db32cad-6eef-43b3-b2ae-3529b4e70fdd,278,,,"[16.7, 19.3]",3879618,7,,,,2.5887513,,Left Foot,,,,"[12.0, 22.2]",,Ground Pass,,5.5226803,,,Alessio Romagnoli,7458.0,,,,,Recovery,1,Regular Play,Luca Antonelli,8874.0,Left Back,15,Juventus,224,"['80c9b7c3-9e0e-4076-97b7-5ac2f6fa3f91', 'b7731665-711f-4ed2-865c-3d7f3e29d90b']",7,,,,,,,,,,,,,,,,,,AC Milan,243,00:07:07.000,Pass,
,,,,,,,,,,,,,,,,2.028587,,,,,,,,,,,,,41ed93f3-9ff6-47f7-8df8-464659484e87,281,,,"[12.0, 22.2]",3879618,7,,,,-0.7093779,,Left Foot,,,,"[33.9, 3.4]",,High Pass,,28.862606,Incomplete,,M''Baye Babacar Niang,5661.0,,,,,,1,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,15,Juventus,224,"['4e3dd46f-bb5f-4959-a4ea-4b7d72378e7d', 'e9a9c779-8d19-4f7c-9170-998937a23d75']",8,,,,,,,,,,,,,,,,,,AC Milan,243,00:07:08.421,Pass,
,,,,,,,,,,,,,,,,1.28015,,,,,,,,,,,,,e9a9c779-8d19-4f7c-9170-998937a23d75,283,,,"[86.2, 76.7]",3879618,7,,,,-0.16514868,,Other,,,,"[92.8, 75.6]",,Low Pass,,6.6910386,,,Stephan Lichtsteiner,5541.0,,,,,Recovery,1,Regular Play,Andrea Barzagli,6943.0,Right Center Back,15,Juventus,224,"['41ed93f3-9ff6-47f7-8df8-464659484e87', 'c35ddfe1-adcd-47d6-aced-a175040f7b73']",10,,,,,,,,,,,,,,,,,,Juventus,224,00:07:10.450,Pass,
,,,,,,,,,,,,,,,,1.227514,,,,,,,,,,,,,1f1cd66c-f1f7-43ba-8ac4-c36ed1ec4cf4,287,,,"[106.9, 77.3]",3879618,7,,,,3.0321417,,Left Foot,,,,"[97.8, 78.3]",,Ground Pass,,9.15478,,,Mario Mandžukić,5472.0,,,,,,1,Regular Play,Stephan Lichtsteiner,5541.0,Right Back,15,Juventus,224,['44962764-784f-4d7b-88b6-3f77ead5b3b6'],15,,,,,,,,,,,,,,,,,,Juventus,224,00:07:15.026,Pass,
,,,,,,,,,,,,,,,,0.85981,,,,,,,,,,,,,0fa4d62c-4d7b-4c4a-9de0-7e07d4768057,289,,,"[98.2, 78.3]",3879618,7,,,,-1.3325516,,Right Foot,,,,"[99.9, 71.3]",,Ground Pass,,7.203471,,,Stefano Sturaro,7013.0,,,,,,1,Regular Play,Mario Mandžukić,5472.0,Right Center Forward,15,Juventus,224,['6cafcc41-60d1-47a1-b6e9-79f222942f4b'],16,,,,,,,,,,,,,,,,,,Juventus,224,00:07:16.253,Pass,
,,,,,,,,,,,,,,,,1.261304,,,,,,,,,,,,,a04d858c-10f3-4172-b5e7-b6b1b39f250b,293,,,"[114.9, 63.7]",3879618,7,,,,-1.7713598,,Right Foot,True,True,,"[111.2, 45.5]",,Ground Pass,,18.57229,Incomplete,,Paul Pogba,20004.0,,,,,,1,Regular Play,Stefano Sturaro,7013.0,Right Center Midfield,15,Juventus,224,"['2c04bf8c-e9ec-4ddc-a203-b026f354d97c', '98288d3a-c6c0-4082-9e90-ddc004fd9200', 'bd28ebd3-3d74-483b-aaa8-b8508c6372a6']",19,,,,,,,,,,,,,,,,,,Juventus,224,00:07:19.489,Pass,True
,,,,,,,,,,,,,,,,1.964667,,,,,,,,,,,,,45870701-0c12-4b75-8b24-78144f3178ea,297,,,"[98.0, 61.2]",3879618,7,,,True,-1.5861797,,,,,,"[97.8, 48.2]",,High Pass,,13.001538,Incomplete,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,Recovery,1,Regular Play,Mario Mandžukić,5472.0,Right Center Forward,15,Juventus,224,"['10a63f48-786b-43f4-9826-ba2c69aa635c', '4c1ef83c-5ac6-412b-a63c-98333be7656e', '9824cdd6-d122-4e31-80b1-7f00b4f280a0']",23,,,,,,,,,,,,,,,,,,Juventus,224,00:07:23.384,Pass,True
,,,,,,,,,,,,,,,,3.499663,,,,,,,,,,,,,3433d443-0f6e-46ef-981e-99b7efaf84f9,304,,,"[6.0, 44.0]",3879618,7,,,,0.4313101,,Right Foot,,,,"[63.8, 70.6]",,High Pass,,63.627037,,,Juraj Kucka,10919.0,,,,,Goal Kick,1,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,16,AC Milan,243,['9a0f0738-f193-4ef2-990a-816b575a633b'],54,,,,,,,,,,,,,,,,,,AC Milan,243,00:07:54.556,Pass,
,,,,,,,,,,,,,,,,1.972076,,,,,,,,,,,,,0795b1e5-8819-466d-8fb0-322213ca20cf,307,,,"[63.6, 70.3]",3879618,7,,,True,-0.22471116,,,,,,"[74.1, 67.9]",,High Pass,,10.770794,Unknown,,Alessio Cerci,7702.0,,,,,,1,From Goal Kick,Juraj Kucka,10919.0,Right Center Midfield,16,AC Milan,243,"['7c5f38ed-dda0-4bbf-9228-59491f714a44', 'e1caf228-1eb7-4953-acd3-30ae920db79a']",58,,,,,,,,,,,,,,,,,,AC Milan,243,00:07:58.095,Pass,True
,,,,,,,,,,,,,,,,1.391979,,,,,,,,,,,,,0696cd2f-d264-42c1-abbc-15a4a2520d73,311,,,"[73.1, 70.8]",3879618,8,,,,0.3142319,,Right Foot,,,,"[85.1, 74.7]",,Ground Pass,,12.617845,,,Alessio Cerci,7702.0,,,,,Free Kick,1,From Free Kick,Riccardo Montolivo,7166.0,Center Defensive Midfield,17,AC Milan,243,['4189fd9e-1078-4f55-b148-ef587b4fcdc3'],22,,,,,,,,,,,,,,,,,,AC Milan,243,00:08:22.897,Pass,
