50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.588927,,,,,,,,,,,,,d9dff328-6c3d-4b24-9e53-ed2b2fb5a8e9,127,,,"[67.0, 63.8]",3879734,2,,True,,,-1.3959225,,Right Foot,,,"[72.0, 35.5]",,Ground Pass,,28.738302,,,,,M''Baye Babacar Niang,5661.0,,,,,Free Kick,1,From Free Kick,Andrea Bertolacci,7147.0,Left Defensive Midfield,8,AC Milan,243,['8d5514c3-8b02-496f-9720-e9e2b02501bf'],3,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:03.043,Pass,
,,,,,,,,,,,,,,,0.689721,,,,,,,,,,,,,647d60f9-3ffb-450f-a548-fa19816e0e55,132,,,"[90.3, 28.3]",3879734,2,,,,,0.5585993,,Left Foot,,,"[96.7, 32.3]",,Ground Pass,,7.547185,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,From Free Kick,M''Baye Babacar Niang,5661.0,Left Center Forward,8,AC Milan,243,"['26af2004-fbff-4824-8d74-b3a9d2d7d387', '53b51001-76b5-44a8-b3f5-fa1ce15748f8']",10,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:10.391,Pass,True
,,,,,,,,,,,,,,,0.588778,,,,,,,,,,,,,c6612ca1-2749-4842-835a-31f197c8120c,140,,,"[78.7, 48.1]",3879734,2,,,,,0.44179317,,Left Foot,,,"[86.1, 51.6]",,High Pass,,8.185964,,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,Recovery,1,From Free Kick,Riccardo Montolivo,7166.0,Right Defensive Midfield,8,AC Milan,243,"['4419cb42-1567-43f4-85a4-1c581d3cb495', '75910be4-159a-48da-8c65-65db97d796dc', 'b791cb6f-020a-409b-8267-c528cbce8a23']",15,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:15.938,Pass,True
,,,,,,,,,,,,,,,2.251705,,,,,,,,,,,,,b791cb6f-020a-409b-8267-c528cbce8a23,142,,,"[34.0, 28.5]",3879734,2,,,,,0.42263392,,Head,,,"[52.9, 37.0]",,High Pass,,20.723417,,,Incomplete,,Ryder Matos Santos,7696.0,,,,,Recovery,1,From Free Kick,Zdravko Kuzmanović,6577.0,Left Center Midfield,8,AC Milan,243,"['3ccd6a11-e2fa-4f97-8aca-2830f885b767', 'b0d2c1c4-27ca-4fef-9ea8-2fb4a2e92b33', 'c6612ca1-2749-4842-835a-31f197c8120c']",16,,,,,,,,,,,,,,,,,,Udinese,230,00:02:16.527,Pass,
,,,,,,,,,,,,,,,1.702375,,,,,,,,,,,,,b0d2c1c4-27ca-4fef-9ea8-2fb4a2e92b33,144,,,"[67.2, 43.1]",3879734,2,,,,,1.7506498,,Head,,,"[63.0, 66.2]",,High Pass,,23.478714,,,,,Ignazio Abate,7463.0,,,,,Recovery,1,From Free Kick,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,8,AC Milan,243,"['b791cb6f-020a-409b-8267-c528cbce8a23', 'f08b8c53-2581-4f60-af90-5eea1ed91ecc']",18,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:18.779,Pass,
,,,,,,,,,,,,,,,1.304975,,,,,,,,,,,,,0c5446fd-270a-4978-8286-4bd780aea293,147,,,"[58.0, 67.2]",3879734,2,,,,,0.47040427,,Right Foot,,,"[75.7, 76.2]",,Ground Pass,,19.856737,,,,,Riccardo Montolivo,7166.0,,,,,,1,From Free Kick,Ignazio Abate,7463.0,Right Back,8,AC Milan,243,['553618f7-29fe-4f61-8ffb-706dee4fa95e'],22,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:22.139,Pass,
,,,,,,,,,,,,,,,0.918628,,,,,,,,,,,,,b27e7f35-7a00-4a82-8ffa-d0d1b5077d3a,151,,,"[75.1, 76.8]",3879734,2,,,,,-1.1839206,,Right Foot,,,"[79.5, 66.0]",,Ground Pass,,11.661903,,,,,Keisuke Honda,5683.0,,,,,,1,From Free Kick,Riccardo Montolivo,7166.0,Right Defensive Midfield,8,AC Milan,243,['ea5ae4ac-d37b-4352-8160-eb69ff1e187c'],25,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:25.487,Pass,
,,,,,,,,,,,,,,,1.176372,,,,,,,,,,,,,0d5cd75b-5fd6-4ce2-b0fd-834cdb77febc,154,,,"[78.1, 66.0]",3879734,2,,,,,-2.2061121,,Left Foot,,,"[69.4, 54.2]",,Ground Pass,,14.660491,,,,,Andrea Bertolacci,7147.0,,,,,,1,From Free Kick,Keisuke Honda,5683.0,Right Midfield,8,AC Milan,243,['ce3c72e1-0c14-4238-a5b3-4c340dd40125'],27,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:27.541,Pass,
,,,,,,,,,,,,,,,1.989658,,,,,,,,,,,,,28b5ea7f-018d-4819-8a63-a71d508eb11d,158,,,"[68.6, 54.8]",3879734,2,,,,,-1.7143115,,Left Foot,,,"[63.6, 20.2]",,Ground Pass,,34.959404,,,,,Luca Antonelli,8874.0,,,,,,1,From Free Kick,Andrea Bertolacci,7147.0,Left Defensive Midfield,8,AC Milan,243,['d3331242-a51a-4d49-8248-052adf3ca53b'],29,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:29.692,Pass,
,,,,,,,,,,,,,,,0.434287,,,,,,,,,,,,,2e64aed0-f00a-4215-803e-ba148da66f48,161,,,"[79.3, 15.4]",3879734,2,,,,,0.32175055,,Left Foot,,,"[88.9, 18.6]",,Ground Pass,,10.119288,,,Incomplete,,M''Baye Babacar Niang,5661.0,,,,,,1,From Free Kick,Luca Antonelli,8874.0,Left Back,8,AC Milan,243,"['48dfe3a6-f554-463a-af76-2b8c95bf81a1', 'f222dffa-fc69-403c-a620-a3f27388859a']",35,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:35.196,Pass,
,,,,,,,,,,,,,,,0.835533,,,,,,,,,,,,,0feeeba2-a944-46b0-9b80-ff3fd3b641e0,164,,,"[96.9, 0.1]",3879734,2,,,,,1.19029,,,,,"[101.9, 12.6]",,Low Pass,,13.462912,,,,,Juraj Kucka,10919.0,,,,,Throw-in,1,From Throw In,Luca Antonelli,8874.0,Left Back,9,AC Milan,243,['cd6855b6-6865-4473-8e81-11c15cac9cbd'],48,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:48.978,Pass,
,,,,,,,,,,,,,,,0.741104,,,,,,,,,,,,,d0fbf26e-f6bf-45d9-a709-2309dd9212a8,168,,,"[99.5, 14.4]",3879734,2,,,,,-1.7016237,,Right Foot,,,"[98.5, 6.8]",,Ground Pass,,7.6655073,,,,,Luca Antonelli,8874.0,,,,,,1,From Throw In,Juraj Kucka,10919.0,Left Midfield,9,AC Milan,243,"['4cf10335-69db-4cf3-aecc-d8bf22c7b21b', 'ce150527-afcd-41fa-8923-2aa212e892c9']",50,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:50.684,Pass,True
,,,,,,,,,,,,,,,1.055628,,,,,,,,,,,,,8f637750-70b1-40c6-8650-ba45ba48d7e8,171,,,"[98.7, 6.8]",3879734,2,,,,,2.8286915,,Left Foot,,,"[91.9, 9.0]",,Ground Pass,,7.1470275,,,,,Juraj Kucka,10919.0,,,,,,1,From Throw In,Luca Antonelli,8874.0,Left Back,9,AC Milan,243,['83a6151b-c3ed-4375-bc90-3261a5815500'],52,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:52.328,Pass,
,,,,,,,,,,,,,,,1.238353,,,,,,,,,,,,,8e737b65-305f-4e8b-9b38-402e268e62fc,174,,,"[92.3, 13.2]",3879734,2,,,,,1.2905483,,Right Foot,,,"[100.1, 40.3]",,Ground Pass,,28.200178,,,Incomplete,,Keisuke Honda,5683.0,,,,,,1,From Throw In,Juraj Kucka,10919.0,Left Midfield,9,AC Milan,243,"['676fd888-1d09-4893-88cb-5e87a5a7d002', 'ff9ca7c8-5aa1-4f1e-9327-071ab2f4764f']",54,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:54.352,Pass,
,,,,,,,,,,,,,,,0.829441,,,,,,,,,,,,,ff9ca7c8-5aa1-4f1e-9327-071ab2f4764f,176,,,"[20.0, 39.8]",3879734,2,,,,,0.4808873,,Left Foot,,,"[29.2, 44.6]",,Low Pass,,10.376898,,,,,Zdravko Kuzmanović,6577.0,,,,,Recovery,1,Regular Play,Pablo Estífer Armero,29312.0,Left Wing Back,10,Udinese,230,"['8e737b65-305f-4e8b-9b38-402e268e62fc', '94d3f8dd-12b6-47c5-bd61-3767e489d5d6']",55,,,,,,,,,,,,,,,,,,Udinese,230,00:02:55.590,Pass,
,,,,,,,,,,,,,,,0.422474,,,,,,,,,,,,,ca2917af-b1ea-479e-92af-bf7933cfbf2c,180,,,"[32.8, 42.6]",3879734,2,,,,,0.93804747,,Left Foot,,,"[37.2, 48.6]",,Low Pass,,7.44043,,,Incomplete,,Cyril Théréau,8272.0,,,,,,1,Regular Play,Zdravko Kuzmanović,6577.0,Left Center Midfield,10,Udinese,230,"['415514df-9b55-4970-ad01-34dc41999563', '5f120018-bdcf-4547-91e6-1accea772486', '615ed3d7-144e-400d-a573-38c2ee4a108a']",57,,,,,,,,,,,,,,,,,,Udinese,230,00:02:57.742,Pass,True
,,,,,,,,,,,,,,,4.118018,,,,,,,,,,,,,3272a576-0b0a-49c2-8c89-e9cdc631f959,185,,,"[41.8, 59.6]",3879734,3,,,,,0.08810466,,Right Foot,,,"[101.8, 64.9]",,High Pass,,60.233627,,,,,Ryder Matos Santos,7696.0,,,,,,1,Regular Play,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,10,Udinese,230,['2bceb9c4-63eb-45c9-9d60-c4258d769c7c'],1,,,,,,,,,,,,,,,,,,Udinese,230,00:03:01.997,Pass,
,,,,,,,,,,,,,,,0.571084,,,,,,,,,,,,,24b3fd22-b5c1-44a5-a1b7-1d3f9ec5e3a7,189,,,"[105.8, 52.2]",3879734,3,,,,,-2.3127437,795acac5-0ce0-4781-afff-ecee6eeef2b3,Right Foot,,,"[101.4, 47.4]",,Ground Pass,,6.511528,,,,,Zdravko Kuzmanović,6577.0,True,,,,,1,Regular Play,Ryder Matos Santos,7696.0,Right Center Forward,10,Udinese,230,"['386d2be2-6bcd-4b0f-beb4-0d4684446cf1', '5d445986-90c6-4685-b5e3-6dd4312c2aba']",9,,,,,,,,,,,,,,,,,,Udinese,230,00:03:09.252,Pass,True
,,,,,,,,,,,,,,,1.828384,,,,,,,,,,,,,74cfce32-f73e-40c5-8b6c-27e53637129e,194,,,"[7.0, 36.1]",3879734,3,,True,,,-0.44034675,,Right Foot,,,"[26.1, 27.1]",,Ground Pass,,21.114214,,,,,Juraj Kucka,10919.0,,,,,Goal Kick,1,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,11,AC Milan,243,['e7b0a546-84af-4075-b40e-e2537727f2df'],29,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:29.226,Pass,
,,,,,,,,,,,,,,,1.609317,,,,,,,,,,,,,4b772060-e2f3-4294-997c-63b6a5f4ddb1,196,,,"[25.5, 28.3]",3879734,3,,,,,2.784396,,Right Foot,,,"[4.6, 36.1]",,Ground Pass,,22.308071,,,,,Gianluigi Donnarumma,7036.0,,,,,,1,From Goal Kick,Juraj Kucka,10919.0,Left Midfield,11,AC Milan,243,['ca05890a-fe32-49b9-bfe7-db4fae41a647'],31,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:31.231,Pass,
,,,,,,,,,,,,,,,2.05653,,,,,,,,,,,,,2622952f-5ef9-4ea0-a0f0-0c2b80203015,200,,,"[4.0, 34.3]",3879734,3,,,,,-1.2086506,,Right Foot,,,"[12.6, 11.6]",,High Pass,,24.274471,,,,,Alessio Romagnoli,7458.0,,,,,,1,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,11,AC Milan,243,['a2f016b4-417a-4170-b16c-a156960509b3'],34,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:34.037,Pass,
,,,,,,,,,,,,,,,1.559041,,,,,,,,,,,,,855119d5-665e-4197-a9fa-25d5706d049b,203,,,"[17.0, 9.0]",3879734,3,,,,,0.325427,,Left Foot,,,"[49.6, 20.0]",,High Pass,,34.405815,,,,,Andrea Bertolacci,7147.0,,,,,,1,From Goal Kick,Alessio Romagnoli,7458.0,Left Center Back,11,AC Milan,243,['5337b5a6-76fa-49e6-badf-222959311fb9'],38,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:38.587,Pass,
,,,,,,,,,,,,,,,0.583774,,,,,,,,,,,,,33bf1004-251d-4e06-bb18-fea5f6272f83,206,,,"[49.6, 21.3]",3879734,3,,,,,-1.7429872,,Left Foot,,,"[48.4, 14.4]",,Ground Pass,,7.0035706,,,,,Juraj Kucka,10919.0,,,,,,1,From Goal Kick,Andrea Bertolacci,7147.0,Left Defensive Midfield,11,AC Milan,243,['981b79a5-03d2-48aa-84c1-cb847497f674'],40,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:40.332,Pass,
,,,,,,,,,,,,,,,1.719719,,,,,,,,,,,,,10d4c247-13dc-4c7b-a017-950ded61e228,210,,,"[49.0, 13.4]",3879734,3,,,,,1.0574515,,Right Foot,,,"[57.4, 28.3]",,Ground Pass,,17.104677,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,From Goal Kick,Juraj Kucka,10919.0,Left Midfield,11,AC Milan,243,"['88128a7c-fc9b-445e-a738-1407bab2a330', 'd494bb0b-dbbb-46e2-8ac9-8644fe35ef8c']",41,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:41.090,Pass,True
,,,,,,,,,,,,,,,0.574674,,,,,,,,,,,,,b11c7eb8-dc0e-4d76-b2fd-f887e1b518fd,213,,,"[57.8, 28.3]",3879734,3,,,,,-1.8347601,,Right Foot,,,"[55.8, 20.9]",,Ground Pass,,7.6655073,,,,,Andrea Bertolacci,7147.0,,,,,,1,From Goal Kick,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,11,AC Milan,243,['8e9e3ed2-7fbe-4351-be6a-8993e014f3cc'],43,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:43.191,Pass,
,,,,,,,,,,,,,,,2.994273,,,,,,,,,,,,,293ea2d1-ee41-4b4c-8eae-558daec67b5c,216,,,"[57.2, 26.9]",3879734,3,,,,,0.98097885,,Left Foot,,,"[82.7, 65.0]",,High Pass,,45.846046,,,Incomplete,,Ignazio Abate,7463.0,,,,,,1,From Goal Kick,Andrea Bertolacci,7147.0,Left Defensive Midfield,11,AC Milan,243,"['b5c87c56-0ef4-42b2-8fbb-e633802fe147', 'e51c0a4a-6e5d-4f25-96ae-5a70ffc6ff7e']",44,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:44.982,Pass,
,,,,,,,,,,True,,,,,1.797365,,,,,,,,,,,,,e51c0a4a-6e5d-4f25-96ae-5a70ffc6ff7e,219,,,"[37.4, 15.1]",3879734,3,,,,,0.0,,Left Foot,,,"[55.9, 15.1]",,High Pass,,18.5,,,,,Zdravko Kuzmanović,6577.0,,,,,Interception,1,Regular Play,Pablo Estífer Armero,29312.0,Left Wing Back,12,Udinese,230,"['293ea2d1-ee41-4b4c-8eae-558daec67b5c', '422316f2-9802-4198-a344-48a06a963b3a', '825b765c-0f36-4d61-9979-49616aa05cd7']",47,,,,,,,,,,,,,,,,,,Udinese,230,00:03:47.976,Pass,True
,,,,,,,,,,,,,,,0.903877,,,,,,,,,,,,,76445fe2-cbb7-492b-9954-64fcced9e2f2,223,,,"[55.5, 13.1]",3879734,3,,,,,-2.5829933,,Right Foot,,,"[49.1, 9.1]",,Ground Pass,,7.547185,,,,,Pablo Estífer Armero,29312.0,,,,,,1,Regular Play,Zdravko Kuzmanović,6577.0,Left Center Midfield,12,Udinese,230,['5e68f81b-53b1-4e2e-bc00-0d287a57af06'],49,,,,,,,,,,,,,,,,,,Udinese,230,00:03:49.946,Pass,
,,,,,,,,,,,,,,,1.267283,,,,,,,,,,,,,887d2e85-8a31-4d53-a2f6-ee9031641ab5,227,,,"[50.3, 9.3]",3879734,3,,,,,1.017115,,Left Foot,,,"[57.1, 20.3]",,Low Pass,,12.932131,,,,,Cyril Théréau,8272.0,,,,,,1,Regular Play,Pablo Estífer Armero,29312.0,Left Wing Back,12,Udinese,230,"['75db22c9-ddc1-4408-8e90-3f24fdb77c70', 'd891050b-1115-4685-bc82-026749ae6261']",50,,,,,,,,,,,,,,,,,,Udinese,230,00:03:50.890,Pass,True
,,,,,,,,,,,,,,,1.04919,,,,,,,,,,,,,5abee8c7-912b-4190-9a1f-761fcb372098,230,,,"[78.4, 5.5]",3879734,3,,,,,-2.814766,,Right Foot,,,"[72.5, 3.5]",,Ground Pass,,6.2297673,,,,,Zdravko Kuzmanović,6577.0,,,,,,1,Regular Play,Cyril Théréau,8272.0,Left Center Forward,12,Udinese,230,['b161d28f-6cea-46fc-afaf-9f93cfc517f6'],57,,,,,,,,,,,,,,,,,,Udinese,230,00:03:57.065,Pass,
,,,,,,,,,,,,,,,0.7523,,,,,,,,,,,,,b56a1ae4-7b63-470a-ab53-f943fadcadd2,233,,,"[72.5, 4.9]",3879734,3,,,,,0.99945885,,Right Foot,,,"[77.0, 11.9]",,Ground Pass,,8.321658,,,,,Pablo Estífer Armero,29312.0,,,,,,1,Regular Play,Zdravko Kuzmanović,6577.0,Left Center Midfield,12,Udinese,230,['8784ac96-44e3-4784-a6ce-e37f98507d72'],58,,,,,,,,,,,,,,,,,,Udinese,230,00:03:58.199,Pass,
,,,,,,,,,,,,,,,1.156439,,,,,,,,,,,,,52437201-1a3e-44b9-bb9b-28cecb94ff46,236,,,"[76.6, 12.3]",3879734,3,,,,,-2.7610862,,Left Foot,,,"[69.1, 9.3]",,Ground Pass,,8.077747,,,,,Zdravko Kuzmanović,6577.0,,,,,,1,Regular Play,Pablo Estífer Armero,29312.0,Left Wing Back,12,Udinese,230,['6ad08987-f2b5-42e7-a6d2-93708022cfc5'],58,,,,,,,,,,,,,,,,,,Udinese,230,00:03:58.991,Pass,
,,,,,,,,,,,,,,,1.015176,,,,,,,,,,,,,c1049ac4-3ff1-4134-832a-756667e75ec6,243,,,"[65.1, 12.7]",3879734,4,,,,,1.7126933,,Right Foot,,,"[63.5, 23.9]",,Ground Pass,,11.313708,,,,,Francesco Lodi,40367.0,,,,,,1,Regular Play,Zdravko Kuzmanović,6577.0,Left Center Midfield,12,Udinese,230,['ffeecc8d-68c6-413b-b2c1-827a04c99bf1'],0,,,,,,,,,,,,,,,,,,Udinese,230,00:04:00.666,Pass,
,,,,,,,,,,,,,,,1.914466,,,,,,,,,,,,,19f7a353-6d3c-422e-aa38-af6ec4376501,246,,,"[64.7, 24.1]",3879734,4,,,,,1.9513026,,Left Foot,,,"[57.7, 41.6]",,Ground Pass,,18.848078,,,,,Molla Wagué,3577.0,,,,,,1,Regular Play,Francesco Lodi,40367.0,Center Defensive Midfield,12,Udinese,230,['feaae715-9015-445a-9336-9fcf6e7dca31'],2,,,,,,,,,,,,,,,,,,Udinese,230,00:04:02.395,Pass,
,,,,,,,,,,,,,,,1.56358,,,,,,,,,,,,,1e876a22-f560-479a-b2ca-a2aad16023fd,249,,,"[59.5, 42.8]",3879734,4,,,,,1.4153779,,Right Foot,,,"[62.9, 64.5]",,Ground Pass,,21.964745,,,,,Emmanuel Agyemang-Badu,24722.0,,,,,,1,Regular Play,Molla Wagué,3577.0,Right Center Back,12,Udinese,230,['87ebea42-8734-40bf-a790-7e105c5c302b'],5,,,,,,,,,,,,,,,,,,Udinese,230,00:04:05.128,Pass,
,,,,,,,,,,,,,,,1.059803,,,,,,,,,,,,,1d2a5535-b8e1-49fb-8fe9-58add772c5bb,252,,,"[63.3, 64.7]",3879734,4,,,,,0.7853982,,Right Foot,,,"[71.5, 72.9]",,Ground Pass,,11.596551,,,,,Edenílson Andrade dos Santos,25116.0,,,,,,1,Regular Play,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,12,Udinese,230,['b6b9bb3b-342b-4f37-8973-b596c9b782da'],8,,,,,,,,,,,,,,,,,,Udinese,230,00:04:08.258,Pass,
,,,,,,,,,,,,,,,1.094612,,,,,,,,,,,,,d6d05a4c-dee0-435f-939d-c7e82a8eda35,255,,,"[71.5, 73.5]",3879734,4,,,,,-1.0032587,,Right Foot,,,"[76.6, 65.5]",,Ground Pass,,9.48736,,,,,Ryder Matos Santos,7696.0,,,,,,1,Regular Play,Edenílson Andrade dos Santos,25116.0,Right Wing Back,12,Udinese,230,['ed1b56d7-80c8-4a05-9697-90c3cc944f69'],9,,,,,,,,,,,,,,,,,,Udinese,230,00:04:09.778,Pass,
,,,,,,,,,,,,,,,0.906115,,,,,,,,,,,,,20c807a6-d898-4d78-8d75-dca82e9406cb,259,,,"[76.6, 66.3]",3879734,4,,,,,1.7607846,,Right Foot,,,"[75.6, 71.5]",,Ground Pass,,5.295281,,,Incomplete,,Edenílson Andrade dos Santos,25116.0,,,,,,1,Regular Play,Ryder Matos Santos,7696.0,Right Center Forward,12,Udinese,230,"['2100db74-4d6a-43c3-8a07-92debab4e617', '7116a9bd-54e6-4ca2-96bc-8be849c00ae6', 'c5f4c08a-7afb-4dbf-bb00-88c685c82a0e']",11,,,,,,,,,,,,,,,,,,Udinese,230,00:04:11.191,Pass,True
,,,,,,,,,,,,,,,0.568174,,,,,,,,,,,,,60a8e815-166a-4676-b575-eadca2142487,263,,,"[49.0, 11.2]",3879734,4,,,,,1.849096,,Left Foot,,,"[46.6, 19.6]",,Ground Pass,,8.736132,,,,,Andrea Bertolacci,7147.0,,,,,,1,Regular Play,Luca Antonelli,8874.0,Left Back,13,AC Milan,243,['22325c2c-008f-482a-8707-e79f6108bd72'],13,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:13.078,Pass,
,,,,,,,,,,,,,,,0.769699,,,,,,,,,,,,,04bbb2a9-111f-4c68-b35d-bbb7b293ef9c,266,,,"[47.8, 19.6]",3879734,4,,,,,0.22974175,,Left Foot,,,"[60.2, 22.5]",,Ground Pass,,12.734598,,,,,M''Baye Babacar Niang,5661.0,,,,,,1,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,13,AC Milan,243,['781c6d87-1442-4390-8144-184445d1126a'],14,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:14.481,Pass,
,,,,,,,,,,,,,,,0.577451,,,,,,,,,,,,,d23fdf9b-3a74-47fc-9a57-f333d7887f91,269,,,"[71.6, 18.6]",3879734,4,,,,,2.2381024,,Right Foot,,,"[69.0, 21.9]",,Ground Pass,,4.2011905,,,,,Andrea Bertolacci,7147.0,,,,,,1,Regular Play,M''Baye Babacar Niang,5661.0,Left Center Forward,13,AC Milan,243,['919b9089-3e59-4cfe-959b-f7f5617e3920'],22,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:22.296,Pass,
,,,,,,,,,,,,,,,1.087835,,,,,,,,,,,,,6414a596-b373-45a0-b949-3444fe769d14,273,,,"[77.9, 20.5]",3879734,4,,,,,-0.6605752,,Right Foot,,,"[92.7, 9.0]",,Ground Pass,,18.742731,,,,,Juraj Kucka,10919.0,,,,,,1,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,13,AC Milan,243,"['358d402a-51a0-4cf3-bcf7-6efc9e109e31', '8ffc4beb-2487-4d9e-8419-85b6da7a920c']",26,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:26.163,Pass,True
,,,,,,,,,,,,,,,1.411804,,,,,,,,,,,,,0e8e6426-d244-487e-ba2e-f016f968a5a3,276,,,"[99.5, 22.1]",3879734,4,,,,,2.0303953,,Right Foot,,,"[89.7, 41.9]",,Ground Pass,,22.092533,,,,,Riccardo Montolivo,7166.0,,,,,,1,Regular Play,Juraj Kucka,10919.0,Left Midfield,13,AC Milan,243,['b5ad15a3-4447-47d9-a2c1-0f6270978570'],31,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:31.972,Pass,
,,,,,,,,,,,,,,,1.535785,,,,,,,,,,,,,6409ccb1-425b-4814-ac2d-3202cd9032df,279,,,"[91.1, 43.7]",3879734,4,,,,,1.3980391,,Right Foot,,,"[93.7, 58.6]",,Ground Pass,,15.125145,,,,,Ignazio Abate,7463.0,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Right Defensive Midfield,13,AC Milan,243,['d848cd74-2c52-453d-b5cf-243f31775828'],34,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:34.782,Pass,
,,,,,,,,,,,,,,,1.562296,,,,,,,,,,,,,84d86c71-463a-49d7-8578-039dcb6b2405,282,,,"[96.5, 59.2]",3879734,4,,,,,0.7073676,,Right Foot,,,"[109.6, 70.4]",,Ground Pass,,17.235138,,,,,Keisuke Honda,5683.0,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,13,AC Milan,243,['c03ad3e5-e119-4fc8-9730-de9c20a9da42'],36,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:36.877,Pass,
,,,,,,,,,,,,,,,1.278882,,,,,,,,,,,,,268a1b68-47a4-4718-9bfd-2cc8355e36e7,285,,,"[113.6, 70.4]",3879734,4,,,,,-1.8135328,,Right Foot,True,,"[108.4, 49.4]",,High Pass,,21.634232,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,Regular Play,Keisuke Honda,5683.0,Right Midfield,13,AC Milan,243,['6df7f926-2d7f-457a-a77d-c6beb13045fd'],39,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:39.076,Pass,
,,,,,,,,,,,,,,,1.559404,,,,,,,,,,,,,96e9269e-386f-4d6d-8dc7-ed20d25d7192,287,,,"[109.0, 47.9]",3879734,4,,,,,-1.3734008,,Head,,,"[111.4, 35.9]",,High Pass,,12.237647,,,Incomplete,,M''Baye Babacar Niang,5661.0,,,,,,1,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,13,AC Milan,243,"['22cbeb1a-8b61-4894-b8f7-5eb44cc0b3ba', 'fd244457-d8fe-4ef4-8946-0273c6793f88']",40,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:40.402,Pass,
