50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.900966,,,,,,,,,,560caeea-5f50-4080-bc46-692f46914c8c,2505,,"[86.6, 53.1]",3879690,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,M''Baye Babacar Niang,5661.0,Left Center Forward,138,Fiorentina,239,['ba2cbd13-2160-49ef-9407-05e67afaf7e2'],28,,,,,,,,,,,,,,,,,AC Milan,243,00:16:28.714,Pressure,
,,,,,,,,,,True,,,,,,0.798413,,,,,,,,,,22a6c2ef-5e6c-4fcc-b89f-f288f7a89876,2529,,"[71.3, 7.1]",3879690,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,140,AC Milan,243,['b9612297-8026-4a91-b513-e6db62130769'],17,,,,,,,,,,,,,,,,,Fiorentina,239,00:17:17.579,Pressure,
,,,,,,,,,,,,,,,,0.63775,,,,,,,,,,6a812ec0-0aa7-452a-8d35-23d71954a918,2533,,"[53.5, 3.4]",3879690,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Alonso Mendoza,3964.0,Left Wing Back,140,AC Milan,243,['141f3b15-a91c-4c9a-9f93-a460b373d523'],21,,,,,,,,,,,,,,,,,Fiorentina,239,00:17:21.425,Pressure,
,,,,,,,,,,,,,,,,1.953395,,,,,,,,,,1ffa02da-f2c8-4b54-99dc-c5aa995aa4f7,2534,,"[53.0, 7.5]",3879690,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Center Back,140,AC Milan,243,,22,,,,,,,,,,,,,,,,,Fiorentina,239,00:17:22.687,Pressure,
,,,,,,,,,,,,,,,,0.484892,,,,,,,,,,6e84692c-fd03-4adb-bf12-67f6e1ee6eeb,2537,,"[62.2, 46.7]",3879690,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,140,AC Milan,243,,25,,,,,,,,,,,,,,,,,AC Milan,243,00:17:25.971,Pressure,
,,,,,,,,,,,,,,,,1.166301,,,,,,,,,,1c3d05f6-03ea-4f7a-b550-261a4b8d20e4,2542,,"[40.3, 13.9]",3879690,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Antonelli,8874.0,Left Back,141,Fiorentina,239,"['aadc8394-0b1d-4647-91b5-2393a00e3d27', 'de4c305d-02e9-46e3-872f-1e65da214d57']",40,,,,,,,,,,,,,,,,,AC Milan,243,00:17:40.199,Pressure,
,,,,,,,,,,True,,,,,,0.2337,,,,,,,,,,8bae24f1-8a9f-4b95-bd6d-89b1d501bc56,2548,,"[79.2, 66.2]",3879690,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Facundo Sebastián Roncaglia,6830.0,Right Center Back,141,Fiorentina,239,['860baaa9-4946-4f63-935b-be210b48935c'],42,,,,,,,,,,,,,,,,,Fiorentina,239,00:17:42.700,Pressure,
,,,,,,,,,,True,,,,,,0.297693,,,,,,,,,,e8c61220-201b-44be-8a31-71fd85ecc2b3,2555,,"[41.0, 76.1]",3879690,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nenad Tomović,7056.0,Center Back,141,Fiorentina,239,['2362fb50-136d-4769-9a89-364b34381c8a'],46,,,,,,,,,,,,,,,,,Fiorentina,239,00:17:46.010,Pressure,
,,,,,,,,,,,,,,,,1.358944,,,,,,,,,,f4d7baa7-6f57-4836-9345-0a15a29d9aeb,2566,,"[22.4, 75.4]",3879690,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ignazio Abate,7463.0,Right Back,141,Fiorentina,239,"['53acd543-671a-4149-9a52-0d756835e668', 'c3c463cc-5c12-4d70-b62a-7c37202ec721']",54,,,,,,,,,,,,,,,,,AC Milan,243,00:17:54.786,Pressure,
,,,,,,,,,,,,,,,,0.724828,,,,,,,,,,91cdea57-31e5-4863-a998-b6b8600f2e76,2599,,"[55.1, 30.9]",3879690,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,M''Baye Babacar Niang,5661.0,Left Center Forward,142,Fiorentina,239,['7e9bc27a-e158-41a9-bf1d-6a275799b47a'],55,,,,,,,,,,,,,,,,,AC Milan,243,00:18:55.700,Pressure,
,,,,,,,,,,,,,,,,2.56981,,,,,,,,,,e8bb7f9e-ab2c-432e-99d7-e62d243d5565,2611,,"[18.4, 69.4]",3879690,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Center Back,143,AC Milan,243,['cd4bcb49-3b45-4c90-9768-1061bd4dfa66'],6,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:06.914,Pressure,
,,,,,,,,,,,,,,,,0.373167,,,,,,,,,,56ce9f5a-92ae-45ab-8195-5b0411fbdcbe,2615,,"[3.6, 59.4]",3879690,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Bernardeschi,7777.0,Right Wing Back,143,AC Milan,243,['7bd6fed6-7dbc-4149-a2a7-b0d7bf917999'],12,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:12.193,Pressure,
,,,,,,,,,,True,,,,,,0.889096,,,,,,,,,,3d4703a3-630d-4a1c-8e7a-eaa61ad4eca4,2628,,"[114.5, 45.0]",3879690,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Left Attacking Midfield,145,AC Milan,243,"['28aeeb53-5c28-4ebc-a2f8-8e98242f05e6', '6f8ec588-7014-4387-be5e-ba335e5a8511']",46,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:46.228,Pressure,
,,,,,,,,,,,,,,,,1.1994,,,,,,,,,,016eddd3-bc58-4bdc-b3ec-cbe9cda26f9f,2635,,"[69.6, 70.3]",3879690,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Bernardeschi,7777.0,Right Wing Back,145,AC Milan,243,['1ea925e6-4d3e-4429-b8f9-3d5f7e6d7040'],51,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:51.708,Pressure,
,,,,,,,,,,True,,,,,,0.328088,,,,,,,,,,9048dbeb-de77-4eeb-afbd-f90068387e53,2643,,"[84.6, 25.4]",3879690,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,147,Fiorentina,239,"['18ef8225-05ac-4358-818e-430f1e4e18c0', 'a9d1100c-b5ef-4e98-9af8-69ae0f9d1c69']",19,,,,,,,,,,,,,,,,,AC Milan,243,00:20:19.304,Pressure,
,,,,,,,,,,True,,,,,,0.581437,,,,,,,,,,25fffcea-1741-419e-8791-f1f6fb59b1b1,2649,,"[83.9, 20.3]",3879690,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giacomo Bonaventura,7026.0,Left Midfield,147,Fiorentina,239,"['1f4e1575-945d-45e8-b25c-b892a4a007f6', '518fefe1-01a5-48ef-af2c-8ff79199c94a']",20,,,,,,,,,,,,,,,,,AC Milan,243,00:20:20.699,Pressure,
,,,,,,,,,,True,,,,,,0.333933,,,,,,,,,,3f027bad-fc59-403d-8ce6-149a7163613f,2653,,"[73.3, 11.7]",3879690,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Antonelli,8874.0,Left Back,147,Fiorentina,239,"['575ad2aa-0e72-460b-aa98-1aeb1198abd0', '9570d8cd-6964-4da2-8060-faf44bcafb1f']",22,,,,,,,,,,,,,,,,,AC Milan,243,00:20:22.828,Pressure,
,,,,,,,,,,True,,,,,,0.673018,,,,,,,,,,249951bb-e475-4d21-b97e-fd0473be83b1,2660,,"[69.5, 62.5]",3879690,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,147,Fiorentina,239,['faf74ddc-5278-4f16-8876-cc2155919e6f'],26,,,,,,,,,,,,,,,,,Fiorentina,239,00:20:26.578,Pressure,
,,,,,,,,,,,,,,,,0.340933,,,,,,,,,,c18b7e35-355d-4e45-bc57-d1ba4c670086,2666,,"[73.8, 16.2]",3879690,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,147,Fiorentina,239,"['35647b35-1cef-4ba2-9473-ceaef76bb784', 'a9c078f2-f6e2-4522-b0dc-44fe380bfdc2']",32,,,,,,,,,,,,,,,,,AC Milan,243,00:20:32.225,Pressure,
,,,,,,,,,,,,,,,,1.299368,,,,,,,,,,a87d1a9c-0379-46fb-962e-2a1d5fffc1e4,2672,,"[110.7, 63.9]",3879690,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikola Kalinić,7033.0,Center Forward,147,Fiorentina,239,['df10c236-a66d-4756-8e2b-407ead6aa358'],38,,,,,,,,,,,,,,,,,Fiorentina,239,00:20:38.037,Pressure,
,,,,,,,,,,,,,,,,1.433896,,,,,,,,,,23aa6955-77dc-4658-81ce-e2b9ca814bac,2682,,"[16.1, 14.5]",3879690,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrea Bertolacci,7147.0,Left Defensive Midfield,148,Fiorentina,239,"['8fafc274-2b53-40c2-8dc3-0bf11fed3cbd', 'cc210abe-f54c-45b7-974e-591e600db14d']",15,,,,,,,,,,,,,,,,,AC Milan,243,00:21:15.083,Pressure,
,,,,,,,,,,,,,,,,0.734936,,,,,,,,,,b7c8ea8d-56fe-4561-b5c7-00ee7e8f3f2a,2685,,"[21.6, 16.0]",3879690,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giacomo Bonaventura,7026.0,Left Midfield,148,Fiorentina,239,"['acbc5657-611c-4666-9d32-f668774ea850', 'cc210abe-f54c-45b7-974e-591e600db14d']",16,,,,,,,,,,,,,,,,,AC Milan,243,00:21:16.001,Pressure,
,,,,,,,,,,,,,,,,0.331952,,,,,,,,,,d416d615-9d96-42ed-89f5-9b096cc2340d,2689,,"[37.1, 14.2]",3879690,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giacomo Bonaventura,7026.0,Left Midfield,148,Fiorentina,239,['884bd4bc-cf98-4ef5-bc2d-645282f85c0c'],17,,,,,,,,,,,,,,,,,AC Milan,243,00:21:17.791,Pressure,
,,,,,,,,,,,,,,,,0.555265,,,,,,,,,,77fa88dd-3b21-4ccc-ba79-51f2b71f4a1f,2701,,"[26.9, 63.2]",3879690,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ignazio Abate,7463.0,Right Back,148,Fiorentina,239,"['86446ff6-6ce0-4f26-8a3d-9891caa7df66', 'fd9adfc3-fe25-46eb-a3fc-4722e385cd46']",31,,,,,,,,,,,,,,,,,AC Milan,243,00:21:31.803,Pressure,
,,,,,,,,,,True,,,,,,1.524376,,,,,,,,,,d04e91c2-c3e9-4e97-a79e-eeab72e65cb0,2707,,"[86.7, 32.2]",3879690,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías Vecino Falero,5255.0,Right Defensive Midfield,149,AC Milan,243,['c064793c-5b3b-4407-8a6b-8d68fa1876ff'],34,,,,,,,,,,,,,,,,,Fiorentina,239,00:21:34.154,Pressure,
,,,,,,,,,,True,,,,,,0.264275,,,,,,,,,,49b382ec-f9ec-45af-a1a4-91f2b5126d74,2708,,"[86.5, 38.0]",3879690,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Alonso Mendoza,3964.0,Left Wing Back,149,AC Milan,243,['240fad97-4bcb-4f58-b805-5123376a05b4'],35,,,,,,,,,,,,,,,,,Fiorentina,239,00:21:35.832,Pressure,
,,,,,,,,,,,,,,,,0.26386,,,,,,,,,,672cec99-e505-430f-aff5-0038af50d417,2718,,"[58.3, 35.1]",3879690,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nenad Tomović,7056.0,Center Back,149,AC Milan,243,['8e954e8a-1b6d-453f-9498-f35d6248c083'],43,,,,,,,,,,,,,,,,,Fiorentina,239,00:21:43.594,Pressure,
,,,,,,,,,,,,,,,,1.661147,,,,,,,,,,5f6b18bc-9e76-4669-adc6-52fd9aafdca4,2731,,"[32.9, 68.4]",3879690,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nenad Tomović,7056.0,Center Back,150,AC Milan,243,['151ed40d-7951-468c-bc57-921d0b9f08fa'],23,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:23.390,Pressure,
,,,,,,,,,,,,,,,,0.60123,,,,,,,,,,cc6879a8-afb4-4ceb-9994-027e47f25f80,2739,,"[108.9, 14.9]",3879690,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,152,Fiorentina,239,,34,,,,,,,,,,,,,,,,,AC Milan,243,00:22:34.073,Pressure,
,,,,,,,,,,,,,,,,0.488129,,,,,,,,,,f8a8f79b-35da-4039-ab8f-3735b6d26be8,2745,,"[88.9, 62.5]",3879690,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,153,Fiorentina,239,"['8a70a2d6-e37d-4c88-bd22-2382e4ea1ff7', 'db78b929-6db4-4836-86c6-96c2e187ce33']",8,,,,,,,,,,,,,,,,,AC Milan,243,00:23:08.313,Pressure,
,,,,,,,,,,,,,,,,0.971891,,,,,,,,,,1215fa3b-3149-4392-9557-e86634222b93,2758,,"[48.8, 53.4]",3879690,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Keisuke Honda,5683.0,Right Midfield,153,Fiorentina,239,['cd304572-4af5-4761-8827-894a5e3bc868'],22,,,,,,,,,,,,,,,,,AC Milan,243,00:23:22.944,Pressure,
,,,,,,,,,,,,,,,,0.49563,,,,,,,,,,ba4bec01-c095-49a0-914e-ab1c4f553982,2765,,"[42.6, 60.1]",3879690,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Keisuke Honda,5683.0,Right Midfield,153,Fiorentina,239,"['05e16bda-7f71-4a7c-a2c5-b6908ded6050', '5bbb5541-96e4-4b21-901b-10a3e7499726']",28,,,,,,,,,,,,,,,,,AC Milan,243,00:23:28.696,Pressure,
,,,,,,,,,,,,,,,,0.971991,,,,,,,,,,a8b2458b-c467-4fe0-b4e6-376df4c3d025,2769,,"[24.1, 57.7]",3879690,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,153,Fiorentina,239,['e3dba3a5-d3bf-469f-b894-3c2acda7ca32'],30,,,,,,,,,,,,,,,,,AC Milan,243,00:23:30.481,Pressure,
,,,,,,,,,,True,,,,,,3.122985,,,,,,,,,,a381b526-76a3-434a-a41c-b2137ef51c2b,2791,,"[49.2, 24.1]",3879690,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,155,Fiorentina,239,['949233cb-800c-4567-bb39-1d060b9c058f'],35,,,,,,,,,,,,,,,,,AC Milan,243,00:24:35.706,Pressure,
,,,,,,,,,,,,,,,,2.334107,,,,,,,,,,0966905c-4fb5-4c34-9357-37b432c65d87,2795,,"[58.5, 32.3]",3879690,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,155,Fiorentina,239,['4af20757-812d-4fc6-a9ef-0fe7a8825f9f'],40,,,,,,,,,,,,,,,,,AC Milan,243,00:24:40.459,Pressure,
,,,,,,,,,,,,,,,,0.575719,,,,,,,,,,0938f198-1328-49fe-9734-e9139551cebc,2802,,"[73.1, 72.1]",3879690,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,155,Fiorentina,239,['1c799dec-c6c2-4c8b-91aa-b315a2e08038'],48,,,,,,,,,,,,,,,,,AC Milan,243,00:24:48.507,Pressure,
,,,,,,,,,,,,,,,,1.645096,,,,,,,,,,d933f201-9ebe-44fa-8384-903475a67c09,2806,,"[64.3, 78.1]",3879690,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keisuke Honda,5683.0,Right Midfield,155,Fiorentina,239,"['9b1cb055-9f9e-46cf-95ae-2e14b44e3ab5', 'b8f2ed33-e625-463f-b194-8e3268e9a0a3']",50,,,,,,,,,,,,,,,,,AC Milan,243,00:24:50.751,Pressure,
,,,,,,,,,,,,,,,,0.922155,,,,,,,,,,609ae338-a34d-4cd0-8161-15e592feb154,2817,,"[42.9, 5.6]",3879690,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,155,Fiorentina,239,"['b846a1b4-988b-4add-be5b-16f0db989788', 'bf09eaa7-48e2-4442-9a56-3924331d1672']",1,,,,,,,,,,,,,,,,,AC Milan,243,00:25:01.694,Pressure,
,,,,,,,,,,,,,,,,0.422572,,,,,,,,,,1742909e-7450-4023-8746-b3e49b3e3e18,2824,,"[50.1, 71.8]",3879690,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matías Vecino Falero,5255.0,Right Defensive Midfield,156,AC Milan,243,['2786ea8d-14db-49be-bc54-d3e9acf04f54'],21,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:21.698,Pressure,
,,,,,,,,,,,,,,,,0.718832,,,,,,,,,,3a3aa42d-173f-4c2d-83e8-03a7b5cfdb7c,2832,,"[73.1, 28.7]",3879690,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,157,Fiorentina,239,"['1be23e85-ca1a-4dcd-98d6-ab9589d486a6', '3d8bbb78-3241-4294-a405-97558595bb61']",30,,,,,,,,,,,,,,,,,AC Milan,243,00:25:30.604,Pressure,
,,,,,,,,,,,,,,,,0.195735,,,,,,,,,,6b9183cb-8ea6-4e6b-a5ce-a7dedc92344a,2834,,"[53.9, 30.6]",3879690,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,157,Fiorentina,239,"['123b2fb8-5077-43a1-9fc9-95328c432e8d', '38841c08-5a89-4f49-9ff8-8cb7544fb92f', 'c7d2a639-2a24-4929-9d76-8d0c47ff34cb']",31,,,,,,,,,,,,,,,,,AC Milan,243,00:25:31.914,Pressure,
,,,,,,,,,,True,,,,,,0.18483,,,,,,,,,,8511a04e-d130-4d09-b1f0-7883760988d1,2846,,"[71.8, 10.1]",3879690,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giacomo Bonaventura,7026.0,Left Midfield,158,AC Milan,243,,35,,,,,,,,,,,,,,,,,AC Milan,243,00:25:35.258,Pressure,
,,,,,,,,,,,,,,,,0.482517,,,,,,,,,,839c2843-148f-4de8-a2e8-1ca0920f8c86,2856,,"[70.5, 50.7]",3879690,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,159,Fiorentina,239,"['7b9e331f-4e88-4476-9fb9-fbb2aaea3ff6', 'f2028314-1ebf-4881-9f01-d9a4625557b2']",43,,,,,,,,,,,,,,,,,AC Milan,243,00:25:43.355,Pressure,
,,,,,,,,,,,,,,,,0.471518,,,,,,,,,,d1d3855b-47ca-42ac-8c7d-a2dbfed13f33,2860,,"[62.5, 46.2]",3879690,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juraj Kucka,10919.0,Right Defensive Midfield,159,Fiorentina,239,['7032c2d0-9a2d-46f8-bbd6-62d292bcaa8c'],46,,,,,,,,,,,,,,,,,AC Milan,243,00:25:46.073,Pressure,
,,,,,,,,,,,,,,,,0.451962,,,,,,,,,,8e287017-4560-4429-a8b2-9db8f9d09194,2864,,"[62.1, 35.9]",3879690,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,M''Baye Babacar Niang,5661.0,Left Center Forward,159,Fiorentina,239,"['6aae925b-a386-4b66-99cd-a897f6fba95e', 'e7c75789-6544-440c-893d-645018f3ea4a']",47,,,,,,,,,,,,,,,,,AC Milan,243,00:25:47.628,Pressure,
,,,,,,,,,,,,,,,,1.904172,,,,,,,,,,74395bbb-08cf-4b3b-94a9-a25cd1f53319,2886,,"[56.4, 76.7]",3879690,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignazio Abate,7463.0,Right Back,160,AC Milan,243,"['6f34f286-9a20-4e8e-bfc1-46c5fdebc2ea', 'bf447c5b-0236-41d6-9dc1-5c638dadb774']",4,,,,,,,,,,,,,,,,,AC Milan,243,00:26:04.585,Pressure,
,,,,,,,,,,,,,,,,0.114238,,,,,,,,,,fea13929-bef4-4a32-b457-28154ec21a07,2909,,"[65.4, 62.9]",3879690,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Bernardeschi,7777.0,Right Wing Back,162,AC Milan,243,['f4eb9f19-dbaf-452c-8476-0d4036ba3e22'],53,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:53.102,Pressure,
,,,,,,,,,,,,,,,,0.154299,,,,,,,,,,557ad37b-eae4-4f94-8a15-8c4f2b659172,2913,,"[62.0, 62.6]",3879690,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josip Iličić,7139.0,Right Attacking Midfield,162,AC Milan,243,['863ea661-2ba9-4293-b4f6-022b7e48286e'],53,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:53.983,Pressure,
,,,,,,,,,,,,,,,,0.402758,,,,,,,,,,cf36759e-e6b0-4e2a-96ee-b994a1d93542,2916,,"[55.2, 61.1]",3879690,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matías Vecino Falero,5255.0,Right Defensive Midfield,162,AC Milan,243,"['0d1f5502-9df6-43a8-a004-864d8ff75d9b', '740e75c0-afbb-4521-b4ee-a970c7ae7ae9']",55,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:55.242,Pressure,
,,,,,,,,,,,,,,,,0.207982,,,,,,,,,,0e3af283-763c-4890-934b-73bc9df97430,2919,,"[56.6, 64.1]",3879690,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josip Iličić,7139.0,Right Attacking Midfield,162,AC Milan,243,['0d1f5502-9df6-43a8-a004-864d8ff75d9b'],55,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:55.579,Pressure,
,,,,,,,,,,,,,,,,0.476436,,,,,,,,,,1a43728d-40f6-44d9-aee0-e2cbd75eafa6,2931,,"[80.5, 71.6]",3879690,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Keisuke Honda,5683.0,Right Midfield,164,Fiorentina,239,['74bb8011-42d1-4729-8b38-79c10842916d'],22,,,,,,,,,,,,,,,,,AC Milan,243,00:27:22.730,Pressure,
,,,,,,,,,,,,,,,,0.464857,,,,,,,,,,1b0d12db-da0a-4d46-b7f7-2f415bc29182,2933,,"[63.1, 74.3]",3879690,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ignazio Abate,7463.0,Right Back,164,Fiorentina,239,"['29b27672-e516-4d9e-9aac-c0c321d6b383', '9b37658b-5ecd-4006-b054-3e30d3e76133']",24,,,,,,,,,,,,,,,,,AC Milan,243,00:27:24.175,Pressure,
,,,,,,,,,,,,,,,,3.361154,,,,,,,,,,9f0159f9-e158-44c2-8efc-7f17fc2a2b34,2936,,"[62.5, 65.3]",3879690,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Keisuke Honda,5683.0,Right Midfield,164,Fiorentina,239,"['00c791df-ba27-49db-a4e3-fd0fdde85ef9', '0d0a3ecc-247a-41fb-bcfe-d8d49cbba627', '7304e9e6-02f1-4ca1-b8bc-1e8e05a0acfb', 'dc38c1c7-4976-4161-bc66-6614d632e108']",25,,,,,,,,,,,,,,,,,AC Milan,243,00:27:25.402,Pressure,
,,,,,,,,,,,,,,,,0.340713,,,,,,,,,,247d6013-eba4-4f08-b940-c9bad4f18ce0,2937,,"[62.5, 65.3]",3879690,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juraj Kucka,10919.0,Right Defensive Midfield,164,Fiorentina,239,,25,,,,,,,,,,,,,,,,,AC Milan,243,00:27:25.421,Pressure,
,,,,,,,,,,,,,,,,1.540096,,,,,,,,,,1c2fd931-638d-4954-9ddd-c9604f7930f2,2946,,"[37.7, 57.4]",3879690,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrea Bertolacci,7147.0,Left Defensive Midfield,164,Fiorentina,239,['cfceb5e6-4fe7-4a1e-b15e-ddcbe33e4ac5'],29,,,,,,,,,,,,,,,,,AC Milan,243,00:27:29.586,Pressure,
,,,,,,,,,,,,,,,,1.002459,,,,,,,,,,ecbba37f-6bf6-45ba-87c7-5c7f324c36e5,2954,,"[3.1, 78.1]",3879690,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ignazio Abate,7463.0,Right Back,166,Fiorentina,239,,15,,,,,,,,,,,,,,,,,AC Milan,243,00:29:15.619,Pressure,
,,,,,,,,,,True,,,,,,0.259643,,,,,,,,,,6b35f3c1-f04e-47bc-bfa2-4a8877b196d2,2960,,"[114.3, 7.1]",3879690,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Giuseppe Rossi,7141.0,Left Defensive Midfield,166,Fiorentina,239,"['4454e422-fa0e-4473-a71f-3e3896d0e9c5', '7ed72d70-e558-4720-a8d3-26fca78fe226']",20,,,,,,,,,,,,,,,,,Fiorentina,239,00:29:20.720,Pressure,
,,,,,,,,,,,,,,,,1.001952,,,,,,,,,,b0901ec4-0b0f-4ee4-bea9-cb62d7767c52,2965,,"[53.3, 62.0]",3879690,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,M''Baye Babacar Niang,5661.0,Left Center Forward,166,Fiorentina,239,"['4cc1a886-cd9c-40dd-b234-c8645c8dd8da', '7695a067-8290-4bed-914f-8656efda1b74']",24,,,,,,,,,,,,,,,,,AC Milan,243,00:29:24.448,Pressure,
,,,,,,,,,,,,,,,,0.451116,,,,,,,,,,486093d5-cb14-4b65-8188-167c9c5965fb,2969,,"[90.3, 33.3]",3879690,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,166,Fiorentina,239,['e41f1988-b641-4441-a178-ea5b2055c437'],29,,,,,,,,,,,,,,,,,AC Milan,243,00:29:29.234,Pressure,
