50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[57.0, 73.6]",,,,,,,,,,,,,,1.818349,,,,,,,,,,,,,,96c7921c-900b-4642-b479-029909da2fd1,122,,"[57.0, 73.6]",3879753,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Domenico Berardi,7131.0,Right Wing,8,Sassuolo,232,"['05ce9aac-5404-40c5-8e72-9173bf3fff8c', '05efdeb5-ee59-4826-8107-a8d31655bf9c', '1aecbede-d744-4ab8-b813-88922bb5fcac', '84974541-f09d-411b-9d74-fe9955fa61fa']",6,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:06.817,Carry,True
,,,"[105.1, 65.4]",,,,,,,,,,,,,,5.188987,,,,,,,,,,,,,,02320665-0148-4e53-991e-99ce7a9216c2,127,,"[74.5, 71.4]",3879753,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,8,Sassuolo,232,"['495d3a79-51e0-4240-a79d-e787edf9a63b', '82cb2699-4a49-4e76-8966-1e0ec4602d2c']",10,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:10.354,Carry,
,,,"[91.0, 62.9]",,,,,,,,,,,,,,0.045914,,,,,,,,,,,,,,2072eb57-7661-4237-a8ac-cf4e0f687be3,133,,"[89.6, 61.8]",3879753,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Šime Vrsaljko,5461.0,Right Back,9,Sassuolo,232,"['46b7811c-86e0-49ba-a717-1f55127a80ad', '9ac2153e-1cd4-45ac-b1fe-285735b83c79']",50,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:50.072,Carry,
,,,"[43.7, 2.8]",,,,,,,,,,,,,,2.068872,,,,,,,,,,,,,,27f248c4-8503-4e7c-9269-71129867d2ed,143,,"[42.3, 5.5]",3879753,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniele Croce,40251.0,Left Center Midfield,10,Empoli,290,"['2ec93c1d-6d8f-4d68-909c-7662e8cc2ff7', '6b1b0947-05c9-42d9-8b9f-9bfa3ec95acb', 'e145e953-187d-4bb9-a225-11f1da3315d0']",6,,,,,,,,,,,,,,,,,Empoli,290,00:03:06.868,Carry,True
,,,"[53.5, 10.7]",,,,,,,,,,,,,,1.331467,,,,,,,,,,,,,,30f97be5-bd78-4f57-b853-821f50487c9b,147,,"[55.1, 9.8]",3879753,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Massimo Maccarone,40252.0,Left Center Forward,10,Empoli,290,"['300f96c4-6237-4e72-a384-ab2d09bf92db', '53c4f4e5-7b16-4bb7-b0be-f1942002be34', 'f968baaa-c3b3-497f-a17b-33dfc51ecc9b']",9,,,,,,,,,,,,,,,,,Empoli,290,00:03:09.928,Carry,True
,,,"[72.3, 64.7]",,,,,,,,,,,,,,0.118214004,,,,,,,,,,,,,,a718f51e-531f-4398-9c5b-1d8fec333876,155,,"[72.3, 64.7]",3879753,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Domenico Berardi,7131.0,Right Wing,10,Empoli,290,"['5089d0ab-58a9-44ce-af12-e74446a4ea72', 'fdb56853-56d9-4d7c-a00b-6c249344dcb4']",14,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:14.434,Carry,
,,,"[87.9, 25.1]",,,,,,,,,,,,,,4.609014,,,,,,,,,,,,,,d2ea949c-c410-490c-87ac-0756c5d65076,162,,"[66.3, 23.2]",3879753,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Riccardo Saponara,7150.0,Center Attacking Midfield,10,Empoli,290,"['c9faaf37-7611-441c-88b5-e6368e797b20', 'e12b3503-843b-42ca-98a2-94bcf1a6ad16', 'ec5f4d4c-66cb-40dc-813f-2241ffb5add1']",22,,,,,,,,,,,,,,,,,Empoli,290,00:03:22.299,Carry,True
,,,"[111.8, 23.2]",,,,,,,,,,,,,,3.519774,,,,,,,,,,,,,,c30b5950-1af4-483b-a83e-85ba00a80f45,166,,"[106.8, 6.0]",3879753,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniele Croce,40251.0,Left Center Midfield,10,Empoli,290,"['33f08ae8-dd5d-4685-b653-6d1ab47834b5', '72cc7466-b964-420a-b257-8ae28469199d']",29,,,,,,,,,,,,,,,,,Empoli,290,00:03:29.576,Carry,
,,,"[102.2, 6.6]",,,,,,,,,,,,,,0.111959,,,,,,,,,,,,,,a13edaff-c5c7-453a-9cba-e01faba72ea9,173,,"[102.2, 6.6]",3879753,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marco Zambelli,40250.0,Left Back,10,Empoli,290,"['03caf14f-2c1b-4697-b9ca-0a10e084dea1', '9306d035-6c14-444b-9595-bc237e527cf3', '9886af9a-29c6-4ce6-b5f5-1b549d5ee1ad']",38,,,,,,,,,,,,,,,,,Empoli,290,00:03:38.840,Carry,True
,,,"[112.3, 28.2]",,,,,,,,,,,,,,2.026826,,,,,,,,,,,,,,240d2b2c-d2fa-4af9-aecc-56cb8282cc4a,176,,"[107.7, 24.9]",3879753,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Riccardo Saponara,7150.0,Center Attacking Midfield,10,Empoli,290,"['8598a06d-d0ec-4d0b-b859-d9a3c3effc39', 'af7fe0bb-c330-43c8-b649-aa8301d2961c']",39,,,,,,,,,,,,,,,,,Empoli,290,00:03:39.651,Carry,
,,,"[80.1, 16.7]",,,,,,,,,,,,,,0.922176,,,,,,,,,,,,,,6aa6ef4d-8406-477e-ad85-ced169ed77e4,184,,"[80.8, 16.7]",3879753,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Uroš Ćosić,16061.0,Left Center Back,11,Empoli,290,"['3193427c-1ddb-42b5-9401-82865174cdd7', '3477c038-7466-4f35-b1f6-dab998f41a2b']",24,,,,,,,,,,,,,,,,,Empoli,290,00:04:24.902,Carry,
,,,"[75.9, 10.6]",,,,,,,,,,,,,,1.432967,,,,,,,,,,,,,,75f1eea1-dfbf-4f96-87f5-a306943ab217,187,,"[85.4, 2.7]",3879753,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniele Croce,40251.0,Left Center Midfield,11,Empoli,290,"['06a690c1-9acf-490e-b512-e39fa3f648b7', '7d32a761-7ed7-4bf2-9dc2-e7197a57dc33', '98e8fc69-f930-443b-bcf0-a257f76c8691']",27,,,,,,,,,,,,,,,,,Empoli,290,00:04:27.117,Carry,True
,,,"[63.8, 9.8]",,,,,,,,,,,,,,1.150096,,,,,,,,,,,,,,1f072f6e-a496-4e6f-8d1c-02c6b50bc5ba,191,,"[64.2, 10.1]",3879753,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Uroš Ćosić,16061.0,Left Center Back,11,Empoli,290,"['211a6d64-b2df-44a4-9f8c-6c0b3b9b238a', 'd4f1dc18-64f9-422f-a8b9-fa62531943e0']",29,,,,,,,,,,,,,,,,,Empoli,290,00:04:29.628,Carry,
,,,"[63.6, 24.3]",,,,,,,,,,,,,,0.194822,,,,,,,,,,,,,,63919071-cc43-4791-be26-7294b1456fde,194,,"[63.6, 24.0]",3879753,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lorenzo Tonelli,7160.0,Right Center Back,11,Empoli,290,"['7f2ba7d6-b63d-46bd-ac33-f5cdf6405443', '84e29939-4f60-4b9c-a50b-e23dfd3f3534']",31,,,,,,,,,,,,,,,,,Empoli,290,00:04:31.776,Carry,
,,,"[67.4, 17.8]",,,,,,,,,,,,,,0.597785,,,,,,,,,,,,,,c3db4d90-c567-4346-96ef-393bc43af3e4,197,,"[67.4, 17.8]",3879753,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniele Croce,40251.0,Left Center Midfield,11,Empoli,290,"['60c450d7-50ea-4769-9b7e-31d75317c996', 'aef587c2-0ad6-4e6e-9534-20a37aebb220', 'b8f40bf6-332a-4c60-b76b-dc9dd36adc76']",32,,,,,,,,,,,,,,,,,Empoli,290,00:04:32.573,Carry,True
,,,"[47.5, 56.5]",,,,,,,,,,,,,,0.782598,,,,,,,,,,,,,,d2074d38-521a-475f-970a-a3edd8d7146f,202,,"[45.3, 56.1]",3879753,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Simone Missiroli,7113.0,Right Center Midfield,11,Empoli,290,"['50d210ff-efb4-459e-b986-3b6c41b561d4', '67bed207-443d-4cce-835f-00c56815563b']",34,,,,,,,,,,,,,,,,,Sassuolo,232,00:04:34.111,Carry,
,,,"[57.3, 58.8]",,,,,,,,,,,,,,0.896226,,,,,,,,,,,,,,c72be4c7-7b81-4535-ab80-667526231d85,205,,"[57.3, 58.8]",3879753,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Domenico Berardi,7131.0,Right Wing,11,Empoli,290,"['45060bbf-48f5-4729-be0b-f07c7a945882', 'cf0f445f-d779-4c54-9153-84b8083eae59', 'ff5d7b60-ad29-492c-845c-96487936d957']",35,,,,,,,,,,,,,,,,,Sassuolo,232,00:04:35.581,Carry,True
,,,"[58.9, 13.2]",,,,,,,,,,,,,,1.869786,,,,,,,,,,,,,,8a3cc6bb-f9ef-4230-aa19-cd0d32a316d6,209,,"[62.8, 21.3]",3879753,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniele Croce,40251.0,Left Center Midfield,11,Empoli,290,"['20ffd660-4d60-4361-ad1f-bfb8103c8e86', '62ac8a77-d8d0-4f4a-b71e-a41cb1247faa']",36,,,,,,,,,,,,,,,,,Empoli,290,00:04:36.477,Carry,
,,,"[53.0, 6.0]",,,,,,,,,,,,,,0.209455,,,,,,,,,,,,,,ef1eb582-cd36-4e16-98f4-6599a246d5c7,213,,"[49.7, 9.5]",3879753,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marco Zambelli,40250.0,Left Back,11,Empoli,290,"['49662319-12b1-4a18-8ac4-3fa1b7cd8932', 'a5e76244-ceb1-44f2-accf-4b3b6984d1a8', 'd2ed247d-d62e-4f36-b726-5b4a455e4d48', 'f10ab70c-4ea1-4109-b9cb-1dd1200b8cfd']",39,,,,,,,,,,,,,,,,,Empoli,290,00:04:39.222,Carry,True
,,,"[57.4, 2.2]",,,,,,,,,,,,,,1.436643,,,,,,,,,,,,,,91e1199a-f36b-4b3c-974c-bd90b301b778,216,,"[53.0, 6.0]",3879753,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marco Zambelli,40250.0,Left Back,11,Empoli,290,"['49662319-12b1-4a18-8ac4-3fa1b7cd8932', 'a5e76244-ceb1-44f2-accf-4b3b6984d1a8', 'd2ed247d-d62e-4f36-b726-5b4a455e4d48', 'd70a076e-1890-419c-89d4-5f33254d3f38']",39,,,,,,,,,,,,,,,,,Empoli,290,00:04:39.432,Carry,True
,,,"[63.1, 4.7]",,,,,,,,,,,,,,1.487844,,,,,,,,,,,,,,2f17edd5-30b5-4d71-abc0-2c20fff19b55,219,,"[63.1, 4.7]",3879753,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniele Croce,40251.0,Left Center Midfield,11,Empoli,290,"['24e3a6ec-9865-4b23-92ff-84b8340a31dd', '278847a7-ef48-4387-9d0d-9cbc6c9838ae', '64c12df1-1f90-4961-b723-c00783061d8b']",41,,,,,,,,,,,,,,,,,Empoli,290,00:04:41.485,Carry,True
,,,"[60.6, 77.6]",,,,,,,,,,,,,,1.979375,,,,,,,,,,,,,,d0af1a6f-5e42-4981-aa96-899977eac9dd,226,,"[63.9, 76.3]",3879753,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Missiroli,7113.0,Right Center Midfield,12,Sassuolo,232,"['86bcd94b-43cb-4022-aa3b-97d36285c308', 'c91b3973-6e1b-444b-9812-406471671778', 'f1e3348b-0dad-4490-9d0d-0ebcd26c3e46']",44,,,,,,,,,,,,,,,,,Sassuolo,232,00:04:44.979,Carry,True
,,,"[55.7, 71.9]",,,,,,,,,,,,,,0.062506,,,,,,,,,,,,,,251c6638-57f1-497c-b588-1123cd6158a2,230,,"[55.7, 71.9]",3879753,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,12,Sassuolo,232,"['27262a6d-02ee-4841-bdec-9ea54441d242', '923fa51b-f5ca-4f81-9883-209a838c2845']",47,,,,,,,,,,,,,,,,,Sassuolo,232,00:04:47.563,Carry,
,,,"[51.9, 77.4]",,,,,,,,,,,,,,2.760131,,,,,,,,,,,,,,233262cf-fa81-4543-b97c-e113f87c291a,233,,"[46.3, 76.0]",3879753,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,12,Sassuolo,232,"['50af725e-e423-4292-a539-7f5c3b1af43f', '5fbfa7d5-338a-4e4b-83b0-48489d5e913e', '9a754e1c-e7c9-4a01-90dc-6d546eeb9204']",49,,,,,,,,,,,,,,,,,Sassuolo,232,00:04:49.475,Carry,True
,,,"[104.3, 3.3]",,,,,,,,,,,,,,4.169606,,,,,,,,,,,,,,d39995d7-a707-4be9-a951-9763a20672c1,245,,"[105.2, 13.4]",3879753,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Pucciarelli,7054.0,Right Center Forward,13,Empoli,290,"['08d4e5ea-152a-4f3b-b72a-6475869fcbef', '4ad8f01e-5126-4f7c-b323-156bb1b58b51', 'ae6b1853-ecd7-4249-95e5-248893497d6a']",24,,,,,,,,,,,,,,,,,Empoli,290,00:05:24.218,Carry,True
,,,"[88.3, 8.0]",,,,,,,,,,,,,,1.369041,,,,,,,,,,,,,,a10b1aa3-ec59-48a2-b3c6-9f88deb0925f,248,,"[86.8, 3.1]",3879753,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniele Croce,40251.0,Left Center Midfield,13,Empoli,290,"['4354d8dc-4cf0-4e5d-90a1-9e4fb5ff5cc0', '600cc39f-42a2-4cc2-b3a5-140f6cc6b19e', 'ec5d2216-b53c-4fd6-b655-e7f9c5d88207']",29,,,,,,,,,,,,,,,,,Empoli,290,00:05:29.423,Carry,True
,,,"[53.2, 21.3]",,,,,,,,,,,,,,1.942359,,,,,,,,,,,,,,2d01fa0c-e5d8-4362-a781-eec1dbe5ffbb,262,,"[46.6, 23.5]",3879753,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Peluso,7118.0,Left Back,13,Empoli,290,"['222e6de5-31a3-4548-89a6-63e6545d56fd', '99c9ca87-c7bd-4df9-92c1-11f90ec7fcf5']",39,,,,,,,,,,,,,,,,,Sassuolo,232,00:05:39.688,Carry,
,,,"[77.6, 13.2]",,,,,,,,,,,,,,3.465814,,,,,,,,,,,,,,46120276-057f-48d9-b53a-6eaaa24ef01b,265,,"[63.6, 6.2]",3879753,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicola Sansone,6859.0,Left Wing,13,Empoli,290,"['78a3750e-da0a-4020-8561-f38d0aee3b1e', '7dd394d0-16c6-4fac-8d88-4a88c8855cc3']",43,,,,,,,,,,,,,,,,,Sassuolo,232,00:05:43.483,Carry,
,,,"[48.5, 61.3]",,,,,,,,,,,,,,3.285222,,,,,,,,,,,,,,a1417527-e3b1-4566-b266-344a5ac9e5df,268,,"[42.5, 66.9]",3879753,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Riccardo Saponara,7150.0,Center Attacking Midfield,13,Empoli,290,"['815b6970-1611-4450-b3a0-e04c2b3a6bf7', '8330d284-ad36-4692-91d3-0554da367c21', 'c14d36c0-b984-403b-8386-feb311598531']",46,,,,,,,,,,,,,,,,,Empoli,290,00:05:46.949,Carry,True
,,,"[53.4, 9.9]",,,,,,,,,,,,,,0.698451,,,,,,,,,,,,,,bd49f69f-e7a9-49b9-bdb0-6202112686e9,273,,"[53.4, 9.6]",3879753,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,14,Sassuolo,232,"['111d7f6a-56a4-4c86-a644-8b09c1332025', '2c7d69da-12ef-4082-bd50-72559c175abd']",51,,,,,,,,,,,,,,,,,Sassuolo,232,00:05:51.418,Carry,
,,,"[52.1, 3.8]",,,,,,,,,,,,,,3.838328,,,,,,,,,,,,,,2b15a94f-9555-48d9-b5b1-b27fe0ac2b9d,277,,"[59.7, 9.5]",3879753,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseph Alfred Duncan,7698.0,Left Center Midfield,14,Sassuolo,232,"['2ca74f57-0eba-4dce-8af1-0d9d819dd729', '551bed81-0c1a-448b-897c-f9b881aa4b01', '87370798-ed81-475a-9858-8d39da735b2a']",53,,,,,,,,,,,,,,,,,Sassuolo,232,00:05:53.185,Carry,True
,,,"[77.2, 76.9]",,,,,,,,,,,,,,2.62383,,,,,,,,,,,,,,243c60ac-01ee-44e2-a4ed-e791f66bce53,283,,"[68.0, 76.3]",3879753,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Massimo Maccarone,40252.0,Left Center Forward,15,Empoli,290,"['0db6470d-489a-4772-867f-abf61ca13910', '2188b7fa-fc4d-417b-90b9-f6e4dcd176c0', '4d8af734-0918-4acd-84a1-ae5f0132f6e8']",57,,,,,,,,,,,,,,,,,Empoli,290,00:05:57.023,Carry,True
,,,"[74.6, 72.1]",,,,,,,,,,,,,,0.091662005,,,,,,,,,,,,,,1154ee34-fcab-4c7e-9fe7-32d50af7209a,289,,"[74.6, 72.1]",3879753,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,16,Empoli,290,"['83b5f62b-0043-4774-9cd1-b14e0e55525e', 'df8b725a-e433-4139-bc66-f9e155a5d4e1']",36,,,,,,,,,,,,,,,,,Empoli,290,00:06:36.421,Carry,
,,,"[80.8, 75.2]",,,,,,,,,,,,,,0.198137,,,,,,,,,,,,,,391974dc-dd79-46ad-aef4-d705d27a3e7b,293,,"[80.8, 75.2]",3879753,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vincent Laurini,7155.0,Right Back,16,Empoli,290,"['1483c890-d172-4683-b219-843aaf317bd9', '56827b87-c8a3-4dd6-8506-7b477da24b25', 'd3bd7312-ba9c-4501-b1dc-57e6cc61c132']",37,,,,,,,,,,,,,,,,,Empoli,290,00:06:37.554,Carry,True
,,,"[91.7, 76.3]",,,,,,,,,,,,,,0.088916,,,,,,,,,,,,,,68d6c67e-721c-45b8-a970-fe0c76264aab,299,,"[90.1, 76.0]",3879753,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,17,Empoli,290,"['b2f8f461-2ea9-4110-9391-8a6dee18a9ed', 'be066a70-411b-4f8b-ad69-153148dd3f23']",49,,,,,,,,,,,,,,,,,Empoli,290,00:06:49.383,Carry,
,,,"[47.5, 8.2]",,,,,,,,,,,,,,1.415387,,,,,,,,,,,,,,03056de6-c358-455e-962f-40c3a14da65a,306,,"[44.2, 16.1]",3879753,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gregoire Defrel,7457.0,Center Forward,17,Empoli,290,"['5bbb2304-1017-4b78-82ba-86c212010069', 'ba2a2cbb-dc7b-4755-8d11-bcb108a4a72e', 'fa5f663c-f357-4a19-8a55-2ec2bec862f8']",52,,,,,,,,,,,,,,,,,Sassuolo,232,00:06:52.652,Carry,True
,,,"[49.4, 4.1]",,,,,,,,,,,,,,0.469573,,,,,,,,,,,,,,ccf47755-334b-4245-ace6-6b05bdddb3ce,311,,"[49.4, 4.1]",3879753,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicola Sansone,6859.0,Left Wing,17,Empoli,290,"['3fc17c56-fe06-4f09-a670-2248f6f74ae0', '88bbf6f5-94ec-4430-83b4-75b0cdf7d00e', 'fd7abb3f-5ae9-41ea-9fb8-8f8233e8a435']",54,,,,,,,,,,,,,,,,,Sassuolo,232,00:06:54.576,Carry,True
,,,"[77.2, 4.4]",,,,,,,,,,,,,,1.199336,,,,,,,,,,,,,,32f4efb1-e5d7-4ee3-89ad-f49673200aa1,315,,"[69.0, 5.4]",3879753,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gregoire Defrel,7457.0,Center Forward,17,Empoli,290,"['197601d3-af41-40b5-92f0-e5ad499dbcd0', 'b606bdee-efe3-4cc2-b3ee-2f240ae6541e', 'd25e1985-dfca-4faf-9515-b0e2752f8175']",56,,,,,,,,,,,,,,,,,Sassuolo,232,00:06:56.547,Carry,True
,,,"[47.0, 76.6]",,,,,,,,,,,,,,1.652991,,,,,,,,,,,,,,0f117b4a-4286-4c07-ace3-4b830a7bc85c,320,,"[42.9, 75.7]",3879753,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vincent Laurini,7155.0,Right Back,17,Empoli,290,"['0f4ddbf8-d23a-41b8-992c-80624d58f311', '561b332d-bc2f-4fda-b0cb-ee8902fbf0da', 'ab2b68aa-a561-48b5-b8fe-67efd7671580']",58,,,,,,,,,,,,,,,,,Empoli,290,00:06:58.994,Carry,True
,,,"[50.2, 71.3]",,,,,,,,,,,,,,0.088247,,,,,,,,,,,,,,0665cab2-a09a-4d6d-bf78-5d1202a6fe0c,324,,"[49.6, 71.1]",3879753,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,17,Empoli,290,"['286df275-f1c6-4b60-be57-c2f8906157ae', 'f4201d95-cdef-4d5a-b128-c6b6429ba385']",1,,,,,,,,,,,,,,,,,Empoli,290,00:07:01.202,Carry,
,,,"[53.7, 76.6]",,,,,,,,,,,,,,1.229137,,,,,,,,,,,,,,1da8f20a-90e5-454c-a213-e6098bdf3337,327,,"[53.7, 76.6]",3879753,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,17,Empoli,290,"['5accf7a8-3b3b-4d69-b48a-e6eae05f1a5e', 'c6565e7d-1d82-489c-98e9-f4c5a9a08a33']",2,,,,,,,,,,,,,,,,,Empoli,290,00:07:02.173,Carry,
,,,"[55.4, 76.9]",,,,,,,,,,,,,,3.171932,,,,,,,,,,,,,,01dd28f2-f47f-41b6-9ec1-14f8c0f38c50,331,,"[49.9, 75.7]",3879753,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vincent Laurini,7155.0,Right Back,17,Empoli,290,"['3d790442-a671-4845-9d79-a474217f8f10', '59b8913a-85e5-4282-a27d-6fe450ee2c26', '8102bd3c-b00f-42d2-9529-21b27db53f6f', '964c8c0b-4276-4f5a-aee5-0b26131253ea']",3,,,,,,,,,,,,,,,,,Empoli,290,00:07:03.951,Carry,True
,,,"[56.8, 73.8]",,,,,,,,,,,,,,0.495782,,,,,,,,,,,,,,627fd789-c5cf-4164-b117-28ed36640745,337,,"[56.8, 75.7]",3879753,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,17,Empoli,290,"['265e2654-80e6-4fca-8514-85dd41dbf130', '8f372a63-81f1-448d-933c-2743e1150006', 'ce4ab0ea-b89a-45ca-8779-c8dc9bc37b3b']",8,,,,,,,,,,,,,,,,,Empoli,290,00:07:08.533,Carry,True
,,,"[63.8, 5.4]",,,,,,,,,,,,,,0.77852,,,,,,,,,,,,,,41ed370f-42de-4fd5-b6c7-641ecf495d68,340,,"[63.3, 6.3]",3879753,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Peluso,7118.0,Left Back,17,Empoli,290,"['147ce44e-b3de-41cb-9bb9-45e9fcef3b88', '2b07e0a2-3232-49ba-9052-b6f269495202']",9,,,,,,,,,,,,,,,,,Sassuolo,232,00:07:09.029,Carry,
,,,"[47.7, 57.9]",,,,,,,,,,,,,,0.190567,,,,,,,,,,,,,,7810d33a-1434-4fc6-8674-0aaa19459d6a,344,,"[47.7, 58.0]",3879753,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniele Croce,40251.0,Left Center Midfield,17,Empoli,290,"['9793f6e1-f30d-42f5-a2cc-8fab487dab16', 'b9fce9cf-f7df-4e33-80e1-f50eb1b7f1a9']",12,,,,,,,,,,,,,,,,,Empoli,290,00:07:12.330,Carry,
,,,"[61.1, 22.9]",,,,,,,,,,,,,,1.202767,,,,,,,,,,,,,,bea6f491-1593-4fbc-8e91-3ef146b037f0,352,,"[64.5, 26.2]",3879753,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseph Alfred Duncan,7698.0,Left Center Midfield,18,Sassuolo,232,"['c4f1fb66-7028-4e07-988c-d9cd1d6d9d14', 'cdfb05d0-0e08-4229-9de7-046a28981d10']",21,,,,,,,,,,,,,,,,,Sassuolo,232,00:07:21.380,Carry,
,,,"[14.9, 42.3]",,,,,,,,,,,,,,4.134461,,,,,,,,,,,,,,d88aa155-0fe2-42a9-b062-40c79808e864,356,,"[16.3, 47.9]",3879753,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Łukasz Skorupski,11508.0,Goalkeeper,19,Empoli,290,"['69d9e786-fceb-4ae1-951c-ed223f65004c', 'ddd5a47c-5221-4dad-bdc8-0692132156a2']",25,,,,,,,,,,,,,,,,,Empoli,290,00:07:25.338,Carry,
,,,"[25.3, 33.6]",,,,,,,,,,,,,,4.819544,,,,,,,,,,,,,,e8899039-c89c-4a70-8af9-bbd12b325245,359,,"[22.3, 44.9]",3879753,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uroš Ćosić,16061.0,Left Center Back,19,Empoli,290,"['36164471-c456-4968-86b3-bc5f8188811f', '6b207f4e-9858-4f68-adc1-52ef383f0ca2']",31,,,,,,,,,,,,,,,,,Empoli,290,00:07:31.166,Carry,
