50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c54c5153-867b-474f-9239-497e71436982,2762,,"[68.9, 68.9]",3878608,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anthony Mounier,34565.0,Right Wing,172,Bologna,240,['99dbf06c-d7a8-4d5c-abb2-f41b1d9dcace'],34,,,,,,,,,,,,,,,,,Bologna,240,00:32:34.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8e12e62-6f6b-4200-b187-f07cc790873b,2765,,"[71.1, 8.5]",3878608,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Danilo Soddimo,11608.0,Right Midfield,173,Frosinone,291,"['3f2857e5-d28a-4287-b59c-5a42bd5d7d5e', '81f748ca-5987-458c-b28b-0ca6bdbd713e']",36,,,,,,,,,,,,,,,,,Frosinone,291,00:32:36.725,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e316a82-a2fa-4e41-84d3-a547fb3fa517,2782,,"[73.6, 56.0]",3878608,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matteo Mancosu,15415.0,Center Forward,175,Bologna,240,['5e372c0e-9a49-4dfe-8ea4-fa4a830bb6b2'],24,,,,,,,,,,,,,,,,,Bologna,240,00:34:24.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164247b-ff5b-484a-b2df-6eab5a17f574,2786,,"[49.3, 66.7]",3878608,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anthony Mounier,34565.0,Right Wing,176,Bologna,240,['f3122c04-aae8-484c-a130-287bc5c4859a'],34,,,,,,,,,,,,,,,,,Bologna,240,00:34:34.675,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b84e8acb-b08b-4c16-908a-f31bf7aad3b5,2788,,"[79.2, 76.7]",3878608,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Filippo Falco,30770.0,Center Attacking Midfield,176,Bologna,240,['2caa7584-558e-4da3-99c9-8148e0e30113'],36,,,,,,,,,,,,,,,,,Bologna,240,00:34:36.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90d00645-ac29-4825-ab1a-92a3d89bb6f6,2792,,"[104.4, 73.5]",3878608,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Filippo Falco,30770.0,Center Attacking Midfield,177,Bologna,240,"['88134fe2-e42e-4d58-9976-6a7027565473', '90ca6cde-fbff-443e-859d-34142e7e24e8']",54,,,,,,,,,,,,,,,,,Bologna,240,00:34:54.765,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947b4594-95d8-4554-83e2-37bc6a28d00d,2800,,"[87.3, 51.7]",3878608,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matteo Mancosu,15415.0,Center Forward,177,Bologna,240,['7f57b958-5c5c-4226-b63b-d4531fa5ef9c'],2,,,,,,,,,,,,,,,,,Bologna,240,00:35:02.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8b48788-e88b-48a1-8334-f9dac1e5f2a5,2804,,"[85.6, 63.9]",3878608,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anthony Mounier,34565.0,Right Wing,177,Bologna,240,['2c1d661b-9d70-4f22-a325-61677cc69387'],5,,,,,,,,,,,,,,,,,Bologna,240,00:35:05.466,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8a33e09-06d6-4cd8-b01f-6584f4d57439,2812,,"[45.2, 22.2]",3878608,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussif Raman Chibsah,9903.0,Left Defensive Midfield,178,Frosinone,291,['b055fadb-193d-4152-a968-a9ed0f3c31c4'],9,,,,,,,,,,,,,,,,,Frosinone,291,00:35:09.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0270199f-db83-4069-a4ee-d66d916e46ab,2815,,"[47.1, 23.1]",3878608,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussif Raman Chibsah,9903.0,Left Defensive Midfield,178,Frosinone,291,['c2aa6bdb-665e-44a5-bd94-90125ddc7896'],11,,,,,,,,,,,,,,,,,Frosinone,291,00:35:11.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d224650-50cf-4932-adc1-6f25085af83d,2824,,"[55.4, 28.8]",3878608,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Soddimo,11608.0,Right Midfield,178,Frosinone,291,['55f7ed80-5065-4dbd-8b21-569b50545736'],16,,,,,,,,,,,,,,,,,Frosinone,291,00:35:16.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84593306-8284-44eb-8a5e-7a6f969341ac,2826,,"[49.2, 21.6]",3878608,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussif Raman Chibsah,9903.0,Left Defensive Midfield,178,Frosinone,291,['b241caf5-db67-46ed-80f8-ac08a68360b8'],17,,,,,,,,,,,,,,,,,Frosinone,291,00:35:17.335,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccd4c330-687c-427c-bf4e-70a06fa9427b,2829,,"[74.1, 22.4]",3878608,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Dionisi,24235.0,Left Center Forward,178,Frosinone,291,['dace0a5d-6202-42d9-8b79-85629d6c24df'],18,,,,,,,,,,,,,,,,,Frosinone,291,00:35:18.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6de318ed-d2b4-4e99-b4be-66c8887cd157,2831,,"[73.0, 28.0]",3878608,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Ciofani,13613.0,Right Center Forward,178,Frosinone,291,['a85a0541-87aa-4eac-be78-93177c59a02e'],19,,,,,,,,,,,,,,,,,Frosinone,291,00:35:19.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67637ed2-7abb-4caf-921e-38ece96ec57a,2834,,"[78.8, 71.0]",3878608,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleandro Rosi,7462.0,Right Back,178,Frosinone,291,['0d610944-1d10-44e2-8bbb-1af8d37458e3'],24,,,,,,,,,,,,,,,,,Frosinone,291,00:35:24.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625c3ea1-a262-4f75-b18f-d4e4dbb784aa,2837,,"[96.5, 75.5]",3878608,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniele Verde,7699.0,Left Midfield,178,Frosinone,291,['0c3dfa58-42ee-4e87-8b1b-bab030a36d2b'],26,,,,,,,,,,,,,,,,,Frosinone,291,00:35:26.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5af135a0-53b3-4a12-84d9-8c3c3f20642c,2845,,"[37.7, 13.8]",3878608,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Mancosu,15415.0,Center Forward,178,Frosinone,291,"['0e7b916c-e2d5-4d2a-afca-c8110fcaf80a', 'd621b43f-7f06-455e-8e4f-e9b8aaef8571']",32,,,,,,,,,,,,,,,,,Bologna,240,00:35:32.723,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857f9b79-97c4-4ff5-b078-720babe432a5,2854,,"[90.3, 57.5]",3878608,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussif Raman Chibsah,9903.0,Left Defensive Midfield,178,Frosinone,291,['73b9df00-eee8-4c52-9275-9dba43b14067'],39,,,,,,,,,,,,,,,,,Frosinone,291,00:35:39.206,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a53d0242-3f75-46f8-84ab-297f9ffe35ab,2858,,"[99.7, 45.7]",3878608,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Ciofani,13613.0,Right Center Forward,178,Frosinone,291,['36f6536d-eaa8-4faa-8718-118132aaec32'],40,,,,,,,,,,,,,,,,,Frosinone,291,00:35:40.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0446e69-efcc-4d4b-8323-9a237201b5e3,2860,,"[13.3, 25.0]",3878608,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Masina,7169.0,Left Back,178,Frosinone,291,['3f946e1a-65e5-46f2-9bec-54f53db9a546'],41,,,,,,,,,,,,,,,,,Bologna,240,00:35:41.483,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f33531e2-ec36-4e1e-ac3f-24d3005c6826,2866,,"[17.8, 56.6]",3878608,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicola Leali,32037.0,Goalkeeper,178,Frosinone,291,['76638633-b326-467d-ba79-22f888f0ce9d'],50,,,,,,,,,,,,,,,,,Frosinone,291,00:35:50.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a51fd314-293d-428a-b90a-390b1e17a70d,2874,,"[55.7, 51.9]",3878608,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filippo Falco,30770.0,Center Attacking Midfield,179,Bologna,240,['69611d2f-6cd2-4698-812e-0504b963703d'],1,,,,,,,,,,,,,,,,,Bologna,240,00:36:01.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5113568a-eec6-4684-80b9-f1e3a32e01c7,2877,,"[65.9, 45.5]",3878608,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Mancosu,15415.0,Center Forward,179,Bologna,240,['ade2b05b-139b-4473-a337-d4742f91d7e5'],3,,,,,,,,,,,,,,,,,Bologna,240,00:36:03.775,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a90833c-8d92-42d4-ab24-24a78fe437eb,2879,,"[69.8, 50.0]",3878608,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erick Antonio Pulgar Farfán,7175.0,Left Wing,179,Bologna,240,['1d2d4338-0ae6-405c-bb47-bcbc752d525a'],7,,,,,,,,,,,,,,,,,Bologna,240,00:36:07.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f64a24a-df3f-4273-bd69-6b42e977a3c6,2883,,"[46.7, 52.6]",3878608,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paolo Sammarco,23349.0,Right Defensive Midfield,179,Bologna,240,['c068ca40-da1d-40d0-b0cb-d6f583b33442'],10,,,,,,,,,,,,,,,,,Frosinone,291,00:36:10.531,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352cac53-35d9-4272-9d01-0cb1e26d92e9,2886,,"[97.8, 28.4]",3878608,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Ciofani,13613.0,Right Center Forward,179,Bologna,240,['bca41ed6-38a8-4b2a-b1dc-12184a8ff86e'],16,,,,,,,,,,,,,,,,,Frosinone,291,00:36:16.052,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa27b849-14c2-4dba-b417-8c2e0c66826d,2889,,"[24.9, 59.8]",3878608,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Mounier,34565.0,Right Wing,179,Bologna,240,['cebb6592-42f2-444f-9027-e2ea0c5193f2'],16,,,,,,,,,,,,,,,,,Bologna,240,00:36:16.771,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3994180d-139d-4539-957e-b7eed676bfbf,2896,,"[80.3, 61.5]",3878608,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filippo Falco,30770.0,Center Attacking Midfield,180,Bologna,240,['56ddcb46-ef29-4fd6-8a75-18a4f42fdc4e'],39,,,,,,,,,,,,,,,,,Bologna,240,00:36:39.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea7de7b4-ca41-4e7b-b10d-09a3c8f75ee1,2901,,"[38.1, 57.3]",3878608,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marios Oikonomou,8873.0,Right Center Back,180,Bologna,240,['5e7150cb-3fe2-44bf-9198-120fed2f5cb6'],44,,,,,,,,,,,,,,,,,Bologna,240,00:36:44.645,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387a46e6-fc67-4212-a378-80c9ae08e0df,2903,,"[39.0, 63.9]",3878608,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filippo Falco,30770.0,Center Attacking Midfield,180,Bologna,240,['d9d7653d-30f1-4149-9879-c44c6cf259a6'],44,,,,,,,,,,,,,,,,,Bologna,240,00:36:44.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a40aa88d-b6bb-4724-827b-45711befdb8a,2913,,"[49.0, 75.4]",3878608,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anthony Mounier,34565.0,Right Wing,180,Bologna,240,"['3f4be254-fe8c-4560-b495-420f1c619c59', 'ce04e2c5-5c1e-4d4f-8538-808d0a3a0fcb']",50,,,,,,,,,,,,,,,,,Bologna,240,00:36:50.058,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718d6905-719c-4f71-a06e-0acb689e1179,2917,,"[85.0, 15.8]",3878608,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Dionisi,24235.0,Left Center Forward,181,Frosinone,291,['2cbda41f-45dd-4801-b7b0-7919741a4ead'],58,,,,,,,,,,,,,,,,,Frosinone,291,00:36:58.297,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ee86672-90e0-43ff-8416-da80814dd217,2919,,"[84.3, 24.6]",3878608,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Soddimo,11608.0,Right Midfield,181,Frosinone,291,['9f384d7e-681e-44e6-9ec6-167c2860439e'],58,,,,,,,,,,,,,,,,,Frosinone,291,00:36:58.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d9137a2-7831-4c01-867f-25019bcb1a59,2924,,"[92.0, 31.0]",3878608,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Dionisi,24235.0,Left Center Forward,181,Frosinone,291,['88f82767-a29d-4252-af67-8fe2e93beb24'],1,,,,,,,,,,,,,,,,,Frosinone,291,00:37:01.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d67f7ec0-71e5-43a8-ba32-c8a149f3969e,2926,,"[104.4, 51.9]",3878608,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniele Verde,7699.0,Left Midfield,181,Frosinone,291,['69efdc32-9867-46de-b9b8-9ce1e5fff27d'],2,,,,,,,,,,,,,,,,,Frosinone,291,00:37:02.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb722412-2c55-4411-8ae2-359c53b3bebf,2933,,"[115.1, 75.2]",3878608,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniele Verde,7699.0,Left Midfield,182,Frosinone,291,['a7e27fb7-4edf-4d38-ab32-e52b64e0e141'],11,,,,,,,,,,,,,,,,,Frosinone,291,00:37:11.912,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26755436-b5f4-478d-97bd-abab8cab39cc,2940,,"[90.3, 78.7]",3878608,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniele Verde,7699.0,Left Midfield,182,Frosinone,291,['85e8778f-3b04-437a-9740-3f0fe1b8f0a9'],26,,,,,,,,,,,,,,,,,Frosinone,291,00:37:26.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d10ed10-c02e-4adb-b92e-ed6394601ce7,2944,,"[83.7, 75.9]",3878608,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paolo Sammarco,23349.0,Right Defensive Midfield,183,Frosinone,291,['c3d870cb-9d65-4a86-a42e-688a50dcb024'],33,,,,,,,,,,,,,,,,,Frosinone,291,00:37:33.707,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb3f0ded-b900-47ec-8a93-e260c94bd456,2953,,"[43.3, 19.8]",3878608,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filippo Falco,30770.0,Center Attacking Midfield,184,Bologna,240,['b22f6856-9076-4742-ab2d-ea23151ecd82'],39,,,,,,,,,,,,,,,,,Bologna,240,00:37:39.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c808562-c303-49a4-a8aa-e0f485a2f572,2957,,"[61.2, 2.9]",3878608,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erick Antonio Pulgar Farfán,7175.0,Left Wing,184,Bologna,240,['b702a610-b704-4554-86cd-8f7cb08749af'],42,,,,,,,,,,,,,,,,,Bologna,240,00:37:42.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a0b1022-5c52-43f2-ab4a-9129d34f7c00,2961,,"[67.2, 8.5]",3878608,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filippo Falco,30770.0,Center Attacking Midfield,184,Bologna,240,['a7501d4b-868a-4235-b569-7129b17b697b'],44,,,,,,,,,,,,,,,,,Bologna,240,00:37:44.199,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f061c627-2aa8-4c04-a77d-03a408a4ee10,2964,,"[109.4, 44.9]",3878608,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Mounier,34565.0,Right Wing,184,Bologna,240,['38278840-132a-4761-a915-d066258b23d6'],52,,,,,,,,,,,,,,,,,Bologna,240,00:37:52.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44de102c-a738-4ec1-a667-73f4423f6a6b,2967,,"[109.8, 37.3]",3878608,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marios Oikonomou,8873.0,Right Center Back,185,Bologna,240,['30a162cf-c9cc-401a-8646-1d9e5db7c797'],26,,,,,,,,,,,,,,,,,Bologna,240,00:38:26.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8f33f0a-03d2-4a19-a960-2b3726cb9f8a,2973,,"[96.1, 56.2]",3878608,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lorenzo Crisetig,7965.0,Left Defensive Midfield,186,Bologna,240,['847bbe64-bcdb-4255-b52e-79a7052ece6b'],11,,,,,,,,,,,,,,,,,Bologna,240,00:39:11.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,badec4d2-5fff-4fb4-b415-9890f20c01c3,2989,,"[51.0, 11.7]",3878608,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erick Antonio Pulgar Farfán,7175.0,Left Wing,189,Bologna,240,['f1595e6a-2429-4183-9611-8c682b125056'],6,,,,,,,,,,,,,,,,,Bologna,240,00:40:06.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bb4a4ab-122e-461f-8160-21f5a66a2df8,2993,,"[49.5, 20.5]",3878608,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Crisetig,7965.0,Left Defensive Midfield,189,Bologna,240,['bb5a481b-9237-4f5a-be1f-48f622014812'],8,,,,,,,,,,,,,,,,,Bologna,240,00:40:08.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25333f19-47d6-40c9-b083-6becff493d85,2997,,"[71.7, 2.3]",3878608,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erick Antonio Pulgar Farfán,7175.0,Left Wing,189,Bologna,240,['e5a8ea6a-620e-4e50-8d13-18bb46936b81'],13,,,,,,,,,,,,,,,,,Bologna,240,00:40:13.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0abe1767-1a4e-4741-8f67-e1f1fe91027d,3000,,"[51.8, 6.8]",3878608,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Masina,7169.0,Left Back,189,Bologna,240,['856aaaf0-d9dd-4dc6-ba50-2523efdb88d4'],15,,,,,,,,,,,,,,,,,Bologna,240,00:40:15.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02da1ce2-bd7f-4023-ad80-67d999f17d51,3003,,"[55.9, 22.0]",3878608,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saphir Sliti Taïder,8851.0,Right Defensive Midfield,189,Bologna,240,['dceafde2-44b1-4ac6-a6b5-39d295565116'],18,,,,,,,,,,,,,,,,,Bologna,240,00:40:18.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490538e8-72ca-4488-8d80-b87270efefdf,3007,,"[16.5, 37.2]",3878608,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Mirante,7174.0,Goalkeeper,189,Bologna,240,['86958353-b1e8-46b5-9e0c-dd2abea5dd5b'],21,,,,,,,,,,,,,,,,,Bologna,240,00:40:21.571,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e37098d-11ee-4262-a492-85fea5bf17d1,3010,,"[70.2, 48.9]",3878608,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Mounier,34565.0,Right Wing,189,Bologna,240,['a43e5a4f-9ef3-449c-9478-e07a0302934e'],26,,,,,,,,,,,,,,,,,Bologna,240,00:40:26.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7eeff84c-7e3c-4e90-92ee-440e9700f4bd,3015,,"[66.4, 20.1]",3878608,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Soddimo,11608.0,Right Midfield,189,Bologna,240,['6fca28c2-0a32-41b6-bc22-16c717013785'],31,,,,,,,,,,,,,,,,,Frosinone,291,00:40:31.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9366187f-ca66-4656-8abb-a5519bcd47f9,3023,,"[36.2, 51.5]",3878608,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Crisetig,7965.0,Left Defensive Midfield,189,Bologna,240,['5ec762aa-936b-43ce-b207-c7ecedb8822a'],43,,,,,,,,,,,,,,,,,Bologna,240,00:40:43.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220d82db-e719-4c42-bda1-d32c709cd0d6,3026,,"[52.3, 35.0]",3878608,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erick Antonio Pulgar Farfán,7175.0,Left Wing,189,Bologna,240,['4a201a4b-4771-4814-8f84-6d8ab644c693'],46,,,,,,,,,,,,,,,,,Bologna,240,00:40:46.856,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f6362f9-1884-4861-b999-a9a7e2029046,3030,,"[62.1, 73.5]",3878608,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Mounier,34565.0,Right Wing,189,Bologna,240,['865ae27a-65b2-43f2-bbe1-c97c98a81f4b'],50,,,,,,,,,,,,,,,,,Bologna,240,00:40:50.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f85e0fbe-0c82-4d23-a2eb-67f072838f2e,3034,,"[72.1, 61.3]",3878608,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filippo Falco,30770.0,Center Attacking Midfield,189,Bologna,240,"['5653965b-6185-469e-8f89-ef0f2bf6a322', '72a012d1-2fbc-44ee-9064-4a0dc4bc2d70']",51,,,,,,,,,,,,,,,,,Bologna,240,00:40:51.992,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f225cb7e-e29e-46e6-be61-004d96a1e6b2,3037,,"[61.4, 71.8]",3878608,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Mounier,34565.0,Right Wing,189,Bologna,240,['7e96d9f7-1b09-467a-90d5-a0e7df005e58'],52,,,,,,,,,,,,,,,,,Bologna,240,00:40:52.925,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fa835a6-150f-4f77-93ce-f6b77d8383f3,3041,,"[77.5, 74.8]",3878608,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filippo Falco,30770.0,Center Attacking Midfield,189,Bologna,240,['fb68701f-1f8b-4930-8dba-46ac5a84deb8'],56,,,,,,,,,,,,,,,,,Bologna,240,00:40:56.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6aaa587-382a-4f2a-a1d8-a4e35759b7cc,3043,,"[49.0, 5.3]",3878608,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Soddimo,11608.0,Right Midfield,190,Frosinone,291,['a0cae716-522a-48f4-9778-418cba253a77'],5,,,,,,,,,,,,,,,,,Frosinone,291,00:41:05.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62ace083-faf5-4b1d-8499-46b743dbebb1,3050,,"[80.7, 77.0]",3878608,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniele Verde,7699.0,Left Midfield,190,Frosinone,291,"['11400aca-137a-483e-a85d-0d92649874e8', 'dd365992-4280-4df0-a6b2-d02c64d820f2']",14,,,,,,,,,,,,,,,,,Frosinone,291,00:41:14.770,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f0f41c1-5bb0-461d-b194-111452815194,3056,,"[92.2, 74.8]",3878608,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleandro Rosi,7462.0,Right Back,191,Frosinone,291,['38a44fc0-b877-4fe2-b26b-8187c05abada'],26,,,,,,,,,,,,,,,,,Frosinone,291,00:41:26.994,Ball Receipt*,
