50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.133761,,,,,,,,,,,,,a51689cc-e76c-4045-a721-40acebc39022,2332,,,"[100.5, 78.3]",3879793,57,,,,,-1.0811242,,Right Foot,,,"[110.2, 60.1]",,Low Pass,,20.62353,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,Recovery,2,Regular Play,Thomas Heurtaux,8852.0,Right Center Back,153,Sassuolo,232,"['8bd7d79b-7619-4f48-a91f-687e016266d9', '993e1532-e15f-4f57-b006-3a4b45ea79ec']",40,,,,,,,,,,,,,,,,,Udinese,230,00:12:40.560,Pass,
,,,,,,,,,,,,,,,,0.929948,,,,,,,,,,,,,993e1532-e15f-4f57-b006-3a4b45ea79ec,2334,,,"[9.9, 20.0]",3879793,57,,,,,-0.6277431,,Left Foot,,,"[21.2, 11.8]",,Ground Pass,,13.961734,,,Federico Peluso,7118.0,,,,,Recovery,2,Regular Play,Emanuele Terranova,32903.0,Right Center Back,153,Sassuolo,232,"['a51689cc-e76c-4045-a721-40acebc39022', 'c44de39b-ccc9-4a1d-9583-b626d6d7135b']",42,,,,,,,,,,,,,,,,,Sassuolo,232,00:12:42.694,Pass,
,,,,,,,,,,,,,,,,1.099114,,,,,,,,,,,,,23d22808-64fd-46f3-92bc-9980d59d49db,2337,,,"[51.7, 12.9]",3879793,57,,,,,-1.0467242,,Left Foot,,,"[58.0, 2.0]",,Ground Pass,,12.589679,,,Nicola Sansone,6859.0,,,,,,2,Regular Play,Federico Peluso,7118.0,Left Back,153,Sassuolo,232,['6939c54d-4e43-42c2-935f-dab66a6d4243'],48,,,,,,,,,,,,,,,,,Sassuolo,232,00:12:48.063,Pass,
,,,,,,,,,,,,,,,,0.588283,,,,,,,,,,,,,f008a747-1348-4420-a650-7dff890cb6a4,2340,,,"[71.4, 2.8]",3879793,57,,,,,1.1248852,,Right Foot,,,"[80.1, 21.0]",,Low Pass,,20.172506,,,Matteo Politano,7109.0,,,,,,2,Regular Play,Nicola Sansone,6859.0,Left Wing,153,Sassuolo,232,['6396fa6a-0eb5-4cc7-9b97-157733db2c95'],51,,,,,,,,,,,,,,,,,Sassuolo,232,00:12:51.699,Pass,
,,,,,,,,,,,,,,,,2.487908,,,,,,,,,,,,,cc273bb1-fc28-463e-bdff-96d6ace24fdc,2343,,,"[80.1, 21.0]",3879793,57,,,,,-0.8131688,,Left Foot,,,"[94.1, 6.2]",,Low Pass,,20.37253,,,Federico Peluso,7118.0,,,,,,2,Regular Play,Matteo Politano,7109.0,Right Wing,153,Sassuolo,232,['521be1a9-485b-4231-928c-f32eaf2d64b3'],52,,,,,,,,,,,,,,,,,Sassuolo,232,00:12:52.488,Pass,
,,,,,,,,,,,,,,,,0.181746,,,,,,,,,,,,,0e5a05d8-a82e-4aeb-bcc8-11bc9d025a7d,2346,,,"[108.9, 7.8]",3879793,57,,,,,1.241172,,Left Foot,,,"[110.2, 11.6]",,Low Pass,,4.016217,Incomplete,,Gregoire Defrel,7457.0,,,,,,2,Regular Play,Federico Peluso,7118.0,Left Back,153,Sassuolo,232,"['17ad20fb-110a-4bfb-9514-b0554a0144bd', 'b4a76e17-9b05-4a0a-9f03-78be51c57ae4']",56,,,,,,,,,,,,,,,,,Sassuolo,232,00:12:56.268,Pass,
,,,,,,,,,,,,,,,,3.482032,,,,,,,,,,,,,21598b4a-d80b-4e21-8d0b-33dc16aaf2d5,2351,,,"[17.2, 27.0]",3879793,58,,,,,-0.026839191,,Right Foot,,,"[76.8, 25.4]",,High Pass,,59.62147,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,,2,Regular Play,Orestis Karnezis,3742.0,Goalkeeper,154,Udinese,230,"['3ba88f91-c9e5-4f7f-9d06-9c6405e680c1', 'fe140dff-432e-484b-926e-26c051958159']",18,,,,,,,,,,,,,,,,,Udinese,230,00:13:18.666,Pass,
,,,,,,,,,,,,,,,,1.475182,,,,,,,,,,,,,3ba88f91-c9e5-4f7f-9d06-9c6405e680c1,2353,,,"[43.3, 54.7]",3879793,58,,,,,-0.3103874,,Head,,,"[64.5, 47.9]",,Low Pass,,22.263872,Incomplete,,Matteo Politano,7109.0,,,,,Recovery,2,Regular Play,Emanuele Terranova,32903.0,Right Center Back,154,Udinese,230,"['21598b4a-d80b-4e21-8d0b-33dc16aaf2d5', '8aaeb12c-de29-45f9-a24e-5cf9e854d55d', 'b13bc8b0-967a-48ab-b2b5-147e2c8b3f86']",22,,,,,,,,,,,,,,,,,Sassuolo,232,00:13:22.148,Pass,
,,,,,,,,,,,,,,,,1.135502,,,,,,,,,,,,,ed6ac17e-9086-4648-93b9-d7974104f0f2,2358,,,"[56.3, 25.6]",3879793,58,,,,,-1.1396576,,Right Foot,,,"[65.5, 5.6]",,Ground Pass,,22.01454,,,Pablo Estífer Armero,29312.0,,,,,,2,Regular Play,Zdravko Kuzmanović,6577.0,Right Defensive Midfield,154,Udinese,230,"['795ab209-9f2b-471a-bcd9-319fbe15fff3', 'b9135b2e-ebbe-413e-ab0a-c614a7d7666a']",25,,,,,,,,,,,,,,,,,Udinese,230,00:13:25.276,Pass,True
,,,,,,,,,,,,,,,,0.963155,,,,,,,,,,,,,4987d245-1258-4791-9337-b4783a13b84d,2362,,,"[47.4, 80.0]",3879793,58,,,,,-1.4168516,,,,,"[49.2, 68.4]",,Low Pass,,11.738825,,,Francesco Magnanelli,7127.0,,,,,Throw-in,2,From Throw In,Šime Vrsaljko,5461.0,Right Back,155,Sassuolo,232,['5923bade-db5f-4972-b1e5-277737f286cb'],34,,,,,,,,,,,,,,,,,Sassuolo,232,00:13:34.177,Pass,
,,,,,,,,,,,,,,,,1.042712,,,,,,,,,,,,,655ef856-40b6-452c-9246-540194c50c8d,2365,,,"[49.2, 68.4]",3879793,58,,,,,1.7251151,,Right Foot,,,"[47.8, 77.4]",,Ground Pass,,9.108238,,,Šime Vrsaljko,5461.0,,,,,,2,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,155,Sassuolo,232,['d52f7515-189d-4877-a5bb-ba423dd4180d'],35,,,,,,,,,,,,,,,,,Sassuolo,232,00:13:35.473,Pass,
,,,,,,,,,,,,,,,,2.258718,,,,,,,,,,,,,9b9118d0-600e-41af-8287-ded44994c388,2368,,,"[47.8, 77.4]",3879793,58,,,,,-0.37883133,,Right Foot,,,"[78.7, 65.1]",,High Pass,,33.258083,,,Gregoire Defrel,7457.0,,,,,,2,From Throw In,Šime Vrsaljko,5461.0,Right Back,155,Sassuolo,232,['4d374e02-f70f-4f0e-8640-cd4b75e300fb'],36,,,,,,,,,,,,,,,,,Sassuolo,232,00:13:36.945,Pass,
,,,,,,,,,,,,,,,,1.724312,,,,,,,,,,,,,73354c95-8f6c-4d64-8a8f-41455259c8e5,2373,,,"[39.3, 12.1]",3879793,58,,,,,-0.9048271,,Left Foot,,,"[43.7, 6.5]",,Low Pass,,7.1217976,,,Pablo Estífer Armero,29312.0,,,,,Recovery,2,From Throw In,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,155,Sassuolo,232,"['8f10b971-84ec-4acd-958f-fe36315c1a3a', '9836931c-2f08-4268-80b2-362e104de544']",40,,,,,,,,,,,,,,,,,Udinese,230,00:13:40.709,Pass,True
,,,,,,,,,,,,,,,,1.069894,,,,,,,,,,,,,ff602758-fb3b-45ac-a1d4-d527a41f0390,2376,,,"[45.0, 3.5]",3879793,58,,,,,0.02040533,,Left Foot,,,"[54.8, 3.7]",,Ground Pass,,9.802041,Incomplete,,Bruno Miguel Borges Fernandes,5204.0,,,,,,2,From Throw In,Pablo Estífer Armero,29312.0,Left Wing Back,155,Sassuolo,232,"['53523c22-7a4c-4257-b59a-1dffa629c79c', 'bc960867-205e-4aac-824c-6fb05b3b780d']",42,,,,,,,,,,,,,,,,,Udinese,230,00:13:42.808,Pass,
,,,,,,,,,,,,,,,,0.391235,,,,,,,,,,,,,c12e86bc-cb55-4383-8b36-8baab04d0856,2381,,,"[63.8, 76.3]",3879793,58,,,,,-0.36339313,,Right Foot,,,"[70.9, 73.6]",,Ground Pass,,7.5960517,,,Matteo Politano,7109.0,,,,,,2,From Throw In,Šime Vrsaljko,5461.0,Right Back,155,Sassuolo,232,['3caa50a6-2ab8-4ebe-a518-0d1389095bcd'],46,,,,,,,,,,,,,,,,,Sassuolo,232,00:13:46.138,Pass,
,,,,,,,,,,,,,,,,0.938527,,,,,,,,,,,,,52285929-e875-47f7-83bb-205ba47fb143,2384,,,"[70.9, 73.6]",3879793,58,,,,,-2.411693,,Left Foot,,,"[61.4, 65.1]",,Ground Pass,,12.747549,,,Francesco Magnanelli,7127.0,,,,,,2,From Throw In,Matteo Politano,7109.0,Right Wing,155,Sassuolo,232,['484285f8-52c9-4a5a-b515-e591fa6ddcee'],47,,,,,,,,,,,,,,,,,Sassuolo,232,00:13:47.102,Pass,
,,,,,,,,,,,,,,,,0.946264,,,,,,,,,,,,,6030351e-eb3c-4058-b696-a8160b7b7008,2387,,,"[66.7, 41.7]",3879793,58,,,,,-1.1969962,,Right Foot,,,"[75.8, 18.5]",,Ground Pass,,24.920876,,,Nicola Sansone,6859.0,,,,,,2,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,155,Sassuolo,232,['69cf896a-f146-4ba3-8098-e53fc7f43010'],51,,,,,,,,,,,,,,,,,Sassuolo,232,00:13:51.492,Pass,
,,,,,,,,,,,,,,,,0.634153,,,,,,,,,,,,,b9894f44-9af5-4094-9eec-5778c9e96049,2391,,,"[76.0, 22.7]",3879793,58,,,,,2.1275592,,Right Foot,,,"[69.9, 32.5]",,Ground Pass,,11.543396,,,Francesco Magnanelli,7127.0,,,,,,2,From Throw In,Nicola Sansone,6859.0,Left Wing,155,Sassuolo,232,"['6e493f3b-3ac6-4d5c-ba7c-688335a85cf4', 'e6a04e93-66a0-49e9-a32b-95cb881e44e6']",54,,,,,,,,,,,,,,,,,Sassuolo,232,00:13:54.187,Pass,True
,,,,,,,,,,,,,,,,0.908184,,,,,,,,,,,,,06ffa0a3-fc7e-457f-af23-82e14319118b,2395,,,"[70.1, 40.9]",3879793,58,,,,,0.11328533,,Right Foot,,,"[86.8, 42.8]",,Low Pass,,16.807735,,,Lorenzo Pellegrini,6963.0,,,,,,2,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,155,Sassuolo,232,['4855ae87-6ad4-4271-acd9-dad6e7244ec5'],57,,,,,,,,,,,,,,,,,Sassuolo,232,00:13:57.304,Pass,
,,,,,,,,,,,,,,,,0.168728,,,,,,,,,,,,,f1ede204-e4ef-4cac-9166-3619e6fbba55,2398,,,"[90.2, 50.2]",3879793,58,,,,,-0.6435011,,Right Foot,,,"[91.8, 49.0]",,Ground Pass,,2.0,Incomplete,,Gregoire Defrel,7457.0,,,,,,2,From Throw In,Lorenzo Pellegrini,6963.0,Right Center Midfield,155,Sassuolo,232,"['11a17b4f-0597-4fb4-92f1-025969d65a5e', 'd4029e25-00b4-4044-a940-c97cf6b0bb52']",59,,,,,,,,,,,,,,,,,Sassuolo,232,00:13:59.932,Pass,
,,,,,,,,,,,,,,,,3.109931,,,,,,,,,,,,,183ea09b-3e95-40ee-8a01-e2c00336e4fa,2407,,,"[35.1, 29.7]",3879793,59,,,,,-0.044672247,,Right Foot,,,"[95.5, 27.0]",,High Pass,,60.460316,,,Cyril Théréau,8272.0,,,,,Free Kick,2,From Free Kick,Orestis Karnezis,3742.0,Goalkeeper,157,Udinese,230,['b0fdb71d-5269-47f3-a9ce-55cc5495c474'],45,,,,,,,,,,,,,,,,,Udinese,230,00:14:45.494,Pass,
,,,,,,,,,,,,,,,,2.089323,,,,,,,,,,,,,c0eeb145-3986-44cf-9aba-d3b9855f32e8,2409,,,"[95.5, 27.0]",3879793,59,,,,True,-0.50113004,,,,,"[111.2, 18.4]",,Low Pass,,17.901117,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,,2,From Free Kick,Cyril Théréau,8272.0,Left Center Forward,157,Udinese,230,"['d1bbd9c7-8dc4-43ec-987c-4b9e272d4fd3', 'e01c1fbc-5cbb-4a2b-acd1-7a2fe8093738', 'eaad1e93-f159-4208-ac57-78d475f88129']",48,,,,,,,,,,,,,,,,,Udinese,230,00:14:48.604,Pass,True
,,,,,,,,,,,,,,,,2.928101,,,,,,,,,,,,,7b6fad59-1694-409b-b1bc-278190892b2a,2415,,,"[8.5, 76.8]",3879793,59,,,,,-0.25267822,,Right Foot,,,"[57.3, 64.2]",,High Pass,,50.4004,Incomplete,,Matteo Politano,7109.0,,,,,,2,From Free Kick,Šime Vrsaljko,5461.0,Right Back,157,Udinese,230,"['0a31abeb-64a5-44fe-bcc0-1b3f910d9151', '47ababde-d736-4a08-87d4-997fa22f0d2a', '856fa245-2f76-4747-8b5f-8199d6979559']",52,,,,,,,,,,,,,,,,,Sassuolo,232,00:14:52.310,Pass,True
,,,,,,,,,,,,,,,,0.949156,,,,,,,,,,,,,0a31abeb-64a5-44fe-bcc0-1b3f910d9151,2418,,,"[62.8, 15.9]",3879793,59,,,,True,0.38954774,,,,,"[72.3, 19.8]",,Low Pass,,10.269372,,,Emil Hallfreðsson,5512.0,,,,,Recovery,2,From Free Kick,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,157,Udinese,230,"['6989e0a4-a6de-4662-a4f1-2d77f7ae27e7', '7b6fad59-1694-409b-b1bc-278190892b2a', '8185e201-003a-4c82-9983-43bf6a42fb8d']",55,,,,,,,,,,,,,,,,,Udinese,230,00:14:55.239,Pass,True
,,,,,,,,,,,,,,,,1.262463,,,,,,,,,,,,,ed2195d6-e645-4ed1-81ba-8f71c4aed9e0,2422,,,"[66.1, 18.8]",3879793,59,,,,,2.5249908,,Left Foot,,,"[47.9, 31.7]",,Ground Pass,,22.308071,,,Danilo Larangeira,7799.0,,,,,,2,From Free Kick,Emil Hallfreðsson,5512.0,Left Defensive Midfield,157,Udinese,230,['24f7442c-b4b1-4579-b4b5-e0d50af4b1f8'],58,,,,,,,,,,,,,,,,,Udinese,230,00:14:58.733,Pass,
,,,,,,,,,,,,,,,,3.301072,,,,,,,,,,,,,e13f7f29-f1fc-46b7-ad61-0fec991e7bdb,2425,,,"[47.9, 31.7]",3879793,60,,,,,0.67587966,,Right Foot,,,"[101.4, 74.6]",,High Pass,,68.57594,,,Cyril Théréau,8272.0,,True,,,,2,From Free Kick,Danilo Larangeira,7799.0,Center Back,157,Udinese,230,['5e9f032a-f578-4625-b8a0-6a90f4d5c809'],0,,,,,,,,,,,,,,,,,Udinese,230,00:15:00.915,Pass,
,,,,,,,,,,,,,,,,1.292561,,,,,,,,,,,,,51faad64-9e0c-4e67-99e5-f26a90bb70b1,2435,,,"[21.9, 7.8]",3879793,60,,,,,2.0527346,,Left Foot,,,"[15.1, 20.8]",,Ground Pass,,14.67106,,,Federico Peluso,7118.0,,,,,,2,Regular Play,Francesco Acerbi,7119.0,Left Center Back,158,Sassuolo,232,['acb2d815-88f1-4624-9801-784ed694ce5b'],12,,,,,,,,,,,,,,,,,Sassuolo,232,00:15:12.614,Pass,
,,,,,,,,,,,,,,,,3.003621,,,,,,,,,,,,,bb4dfeae-7db0-475f-9133-bb7fe6da1fd9,2438,,,"[26.9, 7.2]",3879793,60,,,,,1.4875318,,Left Foot,,,"[32.5, 74.3]",,High Pass,,67.333275,,,Šime Vrsaljko,5461.0,,True,,,,2,Regular Play,Federico Peluso,7118.0,Left Back,158,Sassuolo,232,['d6785ddc-84d2-4241-96dc-ccfaafb59c52'],17,,,,,,,,,,,,,,,,,Sassuolo,232,00:15:17.934,Pass,
,,,,,,,,,,,,,,,,1.122167,,,,,,,,,,,,,acdae83a-973a-4fab-89c8-0db77c388fc8,2441,,,"[34.2, 74.1]",3879793,60,,,,,0.010752274,,Right Foot,,,"[52.8, 74.3]",,Ground Pass,,18.601076,,,Francesco Magnanelli,7127.0,,,,,,2,Regular Play,Šime Vrsaljko,5461.0,Right Back,158,Sassuolo,232,['9de8766b-29da-4a70-8477-b92adec76b73'],22,,,,,,,,,,,,,,,,,Sassuolo,232,00:15:22.891,Pass,
,,,,,,,,,,,,,,,,1.304454,,,,,,,,,,,,,39c6e6a6-80ff-4505-9711-d95189c7ef59,2444,,,"[57.8, 73.6]",3879793,60,,,,,-0.2483858,,Right Foot,,,"[71.6, 70.1]",,Ground Pass,,14.236924,,,Matteo Politano,7109.0,,,,,,2,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,158,Sassuolo,232,['f33df73a-c616-4279-a830-e52207953b08'],25,,,,,,,,,,,,,,,,,Sassuolo,232,00:15:25.527,Pass,
,,,,,,,,,,,,,,,,2.044537,,,,,,,,,,,,,b6ab1ef7-387d-44ff-8b30-8780d36a44dd,2446,,,"[71.8, 68.2]",3879793,60,,,,,-1.0064188,,Left Foot,,,"[87.5, 43.4]",,Ground Pass,,29.351831,,,Diego Falcinelli,8093.0,,,,,,2,Regular Play,Matteo Politano,7109.0,Right Wing,158,Sassuolo,232,['ded6bebe-f5f1-489e-a8c2-7c1d3b71c5bb'],26,,,,,,,,,,,,,,,,,Sassuolo,232,00:15:26.831,Pass,
,,,,,,,,,,,,,,,,0.922156,,,,,,,,,,,,,9265515a-409f-43e1-b17d-26f8c684de98,2449,,,"[87.5, 43.4]",3879793,60,,,,,-1.7656603,,Right Foot,,,"[86.0, 35.8]",,Ground Pass,,7.746612,Incomplete,,Gregoire Defrel,7457.0,,,,,,2,Regular Play,Diego Falcinelli,8093.0,Right Center Midfield,158,Sassuolo,232,"['4135006d-6b10-4e7e-8916-b0e36ef9ea81', '729b45a8-75af-4b87-b4a8-c6ef0a8ae766']",28,,,,,,,,,,,,,,,,,Sassuolo,232,00:15:28.963,Pass,
,,,,,,,,,,,,,,,,5.281826,,,,,,,,,,,,,729b45a8-75af-4b87-b4a8-c6ef0a8ae766,2451,,,"[34.1, 44.3]",3879793,60,,,,,-0.6573891,,Right Foot,,,"[79.7, 9.1]",,High Pass,,57.605556,Incomplete,,,,,,,,Recovery,2,Regular Play,Thomas Heurtaux,8852.0,Right Center Back,158,Sassuolo,232,"['5338e7e3-c647-4e8c-b713-6a05827a2cf8', '9265515a-409f-43e1-b17d-26f8c684de98']",29,,,,,,,,,,,,,,,,,Udinese,230,00:15:29.885,Pass,
,,,,,,,,,,,,,,,,1.947395,,,,,,,,,,,,,5338e7e3-c647-4e8c-b713-6a05827a2cf8,2452,,,"[40.4, 71.0]",3879793,60,,,,,-1.5066642,,Right Foot,,,"[41.1, 60.1]",,Ground Pass,,10.922454,,,Emanuele Terranova,32903.0,,,,,Recovery,2,Regular Play,Šime Vrsaljko,5461.0,Right Back,158,Sassuolo,232,"['63999482-6fd4-4c9e-94f5-b6f91b457273', '729b45a8-75af-4b87-b4a8-c6ef0a8ae766']",35,,,,,,,,,,,,,,,,,Sassuolo,232,00:15:35.167,Pass,
,,,,,,,,,,,,,,,,0.923844,,,,,,,,,,,,,df4ec187-4ad7-4f87-81ab-39accc147ad7,2455,,,"[41.5, 60.3]",3879793,60,,,,,-0.5150728,,Right Foot,,,"[52.1, 54.3]",,Ground Pass,,12.180312,,,Joseph Alfred Duncan,7698.0,,,,,,2,Regular Play,Emanuele Terranova,32903.0,Right Center Back,158,Sassuolo,232,['649dc68f-050e-445a-b475-381d2c87446c'],37,,,,,,,,,,,,,,,,,Sassuolo,232,00:15:37.175,Pass,
,,,,,,,,,,,,,,,,1.806419,,,,,,,,,,,,,9f5bcb14-d320-4310-ad03-5a65da635ae2,2458,,,"[51.9, 56.3]",3879793,60,,,,,1.0595657,,Left Foot,,,"[63.4, 76.8]",,Ground Pass,,23.505318,,,Matteo Politano,7109.0,,,,,,2,Regular Play,Joseph Alfred Duncan,7698.0,Left Center Midfield,158,Sassuolo,232,['c3289b71-2436-4611-8732-b456856a5a15'],39,,,,,,,,,,,,,,,,,Sassuolo,232,00:15:39.879,Pass,
,,,,,,,,,,,,,,,,1.815535,,,,,,,,,,,,,a119139b-1566-45ca-afb1-c5a631609a4f,2461,,,"[76.6, 73.7]",3879793,60,,,,,-0.41167134,,Left Foot,,,"[97.9, 64.4]",,Ground Pass,,23.241774,Incomplete,,Diego Falcinelli,8093.0,,,,,,2,Regular Play,Matteo Politano,7109.0,Right Wing,158,Sassuolo,232,"['644cbd36-c211-450b-ae4e-a9190b3fbc02', 'a65fd660-a345-448b-996a-100a25147a77']",44,,,,,,,,,,,,,,,,,Sassuolo,232,00:15:44.987,Pass,
,,,,,,,,,,,,,,,,1.38061,,,,,,,,,,,,,644cbd36-c211-450b-ae4e-a9190b3fbc02,2463,,,"[22.2, 15.7]",3879793,60,,,,,-1.0130875,,Left Foot,,,"[28.5, 5.6]",,Ground Pass,,11.903781,,,Pablo Estífer Armero,29312.0,,,,,Interception,2,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,159,Udinese,230,"['32ccaba5-949e-4d69-ac4b-4ba0e55d3e0d', 'a119139b-1566-45ca-afb1-c5a631609a4f']",46,,,,,,,,,,,,,,,,,Udinese,230,00:15:46.803,Pass,
,,,,,,,,,,,,,,,,1.78584,,,,,,,,,,,,,b96524c9-05dd-4680-8bbf-4c052bd05ca6,2465,,,"[29.1, 5.4]",3879793,60,,,,,2.8694468,,Left Foot,,,"[7.6, 11.4]",,Ground Pass,,22.321514,,,Felipe Dias da Silva dal Belo,6938.0,,,,,,2,Regular Play,Pablo Estífer Armero,29312.0,Left Wing Back,159,Udinese,230,['8a727af1-2292-4885-b741-31365139a6cf'],48,,,,,,,,,,,,,,,,,Udinese,230,00:15:48.184,Pass,
,,,,,,,,,,,,,,,,0.809511,,,,,,,,,,,,,9d948afc-34b9-4063-bcec-570e3dff2b4d,2469,,,"[9.2, 10.3]",3879793,60,,,,,-0.52846056,,Left Foot,,,"[25.3, 0.9]",,High Pass,,18.643229,Out,,,,,,,,,2,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,159,Udinese,230,,51,,,,,,,,,,,,,,,,,Udinese,230,00:15:51.087,Pass,
,,,,,,,,,,,,,,,,0.722607,,,,,,,,,,,,,185d7ce0-4971-4fbb-a0d1-ccd627bfc387,2470,,,"[100.6, 80.0]",3879793,60,,True,,,-2.158799,,,,,"[95.8, 72.8]",,Low Pass,,8.653323,,,Francesco Magnanelli,7127.0,,,,,Throw-in,2,From Throw In,Šime Vrsaljko,5461.0,Right Back,160,Sassuolo,232,['cb7f6201-839c-4103-8e4e-2bb9e3baacbe'],58,,,,,,,,,,,,,,,,,Sassuolo,232,00:15:58.388,Pass,
,,,,,,,,,,,,,,,,1.309924,,,,,,,,,,,,,bd9761a6-eb9a-4df3-a879-2ca0665b2e44,2472,,,"[95.8, 72.8]",3879793,60,,True,,,0.29544082,,Right Foot,,,"[107.3, 76.3]",,Ground Pass,,12.020815,,,Šime Vrsaljko,5461.0,,,,,,2,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,160,Sassuolo,232,['c74fc42b-dc5d-4b7f-84ac-6b18be6825c4'],59,,,,,,,,,,,,,,,,,Sassuolo,232,00:15:59.131,Pass,
,,,,,,,,,,,,,,,,1.160093,,,,,,,,,,,,,a3cfc60f-a6a6-4e67-84a3-6077dbdae3be,2477,,,"[114.8, 74.1]",3879793,62,,,,,-1.5631629,,Right Foot,True,,"[115.0, 47.9]",,High Pass,,26.200764,Incomplete,,Nicola Sansone,6859.0,,,,,Free Kick,2,From Free Kick,Šime Vrsaljko,5461.0,Right Back,161,Sassuolo,232,"['6be787ab-c427-4263-85d9-39c560ab3a84', 'ba2470fd-627d-4e19-8cfa-7176fda6e113']",19,,,,,,,,,,,,,,,,,Sassuolo,232,00:17:19.049,Pass,
,,,,,,,,,,,,,,,,1.093105,,,,,,,,,,,,,c7245cb3-bcb4-4069-af1f-03ea5f4725db,2480,,,"[18.9, 27.4]",3879793,62,,,,,-1.423119,,Left Foot,,,"[20.7, 15.3]",,Ground Pass,,12.233151,,,Bruno Miguel Borges Fernandes,5204.0,,,,,Recovery,2,From Free Kick,Emil Hallfreðsson,5512.0,Left Defensive Midfield,161,Sassuolo,232,['4916417c-735c-47ba-a87e-8ebe640a51ff'],21,,,,,,,,,,,,,,,,,Udinese,230,00:17:21.483,Pass,
,,,,,,,,,,,,,,,,2.839862,,,,,,,,,,,,,02fc7a15-f3ad-4ecc-8044-97b2cbb4740a,2487,,,"[70.5, 27.6]",3879793,62,,,,,1.6443958,,Left Foot,,,"[67.3, 71.0]",,Ground Pass,,43.51781,,,Silvan Widmer,7796.0,,True,,,,2,Regular Play,Emil Hallfreðsson,5512.0,Left Defensive Midfield,162,Udinese,230,['153eb23b-fa69-4675-89b9-76a7b7dfb9b1'],32,,,,,,,,,,,,,,,,,Udinese,230,00:17:32.526,Pass,
,,,,,,,,,,,,,,,,2.94179,,,,,,,,,,,,,2b95ac98-39c4-42f3-94ea-d324f4c1fbd9,2495,,,"[49.6, 18.9]",3879793,62,,,,,1.1098101,,Left Foot,,,"[79.5, 79.1]",,High Pass,,67.21644,Out,,Šime Vrsaljko,5461.0,,True,,,,2,Regular Play,Joseph Alfred Duncan,7698.0,Left Center Midfield,163,Sassuolo,232,"['5b1c048d-221c-42a6-afa6-fdd84dcde233', '736f9e63-da63-45db-83b7-e3341415b7c6']",44,,,,,,,,,,,,,,,,,Sassuolo,232,00:17:44.353,Pass,True
,,,,,,,,,,,,,,,,1.134574,,,,,,,,,,,,,988e9306-6fc3-4d47-97e8-8537e340683a,2497,,,"[45.6, 0.1]",3879793,63,,,,,0.20599134,,,,,"[59.0, 2.9]",,Low Pass,,13.689412,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,Throw-in,2,From Throw In,Pablo Estífer Armero,29312.0,Left Wing Back,164,Udinese,230,"['3978449b-2504-4b44-bdbd-eed2bee7d34a', 'bf5f049a-4b02-4dc6-869a-48d68e51b9ab']",7,,,,,,,,,,,,,,,,,Udinese,230,00:18:07.172,Pass,
,,,,,,,,,,,,,,,,2.642431,,,,,,,,,,,,,09e69aac-3eb8-4682-9cdb-c94bbc41f40e,2500,,,"[53.6, 42.8]",3879793,63,,,,True,0.5434776,,,,,"[68.0, 51.5]",,High Pass,,16.82409,Incomplete,,,,,,,,Recovery,2,From Throw In,Zdravko Kuzmanović,6577.0,Right Defensive Midfield,164,Udinese,230,"['45f00832-0294-466a-90e9-426be922847a', '9728e44e-14c0-4652-9ec1-0cf9c8bacfec']",11,,,,,,,,,,,,,,,,,Udinese,230,00:18:11.471,Pass,True
