ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[22.1, 8.7]",,,,,,,,,,,,4.611667,,,,,,,,,,,,,de698f30-beed-477a-87f7-2123e936f98e,1109,,"[25.2, 5.1]",3879737,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergej Milinković-Savić,5589.0,Left Center Midfield,68,Lazio,236,"['6468ca15-c6c7-4ea7-a391-0ab41b9c3771', 'ee71a625-a931-48ac-a4bc-2e281a3f6a1e', 'eeb5955b-0ef4-485a-850f-9999ae67df38']",23,,,,,,,,,,,,,,,,Lazio,236,00:30:23.479,Carry,True
,,,,"[24.1, 31.5]",,,,,,,,,,,,5.435419,,,,,,,,,,,,,5279b610-d56c-46b7-a7e7-2b62587aa442,1113,,"[20.4, 23.7]",3879737,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abdoulay Konko,26683.0,Right Back,68,Lazio,236,"['01ff4354-0c54-4491-b29d-0de1a2285c07', 'e04d1bcd-0b4e-4780-82fa-bd422c04f84f']",29,,,,,,,,,,,,,,,,Lazio,236,00:30:29.306,Carry,
,,,,"[41.5, 69.9]",,,,,,,,,,,,4.817951,,,,,,,,,,,,,ef875c48-0f55-41a4-9120-75098a4ac377,1118,,"[24.8, 68.9]",3879737,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maurício dos Santos Nascimento,9939.0,Right Center Back,68,Lazio,236,"['1728bab5-875d-47db-bab9-a1ae35485457', '502ea593-1f01-43cf-a433-26ad17d31f53']",37,,,,,,,,,,,,,,,,Lazio,236,00:30:37.926,Carry,
,,,,"[56.5, 66.6]",,,,,,,,,,,,1.862723,,,,,,,,,,,,,975130ff-fd90-4ef3-ba04-ea903e74e8c1,1121,,"[47.8, 65.5]",3879737,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abdoulay Konko,26683.0,Right Back,68,Lazio,236,"['0108c6a0-e504-4bfa-bcd8-e87920d6ab65', 'bdcd91eb-c437-4e87-8c03-6909c8ccd47c']",43,,,,,,,,,,,,,,,,Lazio,236,00:30:43.819,Carry,
,,,,"[62.2, 68.5]",,,,,,,,,,,,1.307844,,,,,,,,,,,,,bffae7f0-96b5-41e7-977b-6a4a93246603,1126,,"[62.0, 68.5]",3879737,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abdoulay Konko,26683.0,Right Back,68,Lazio,236,"['54714f03-8e43-462c-848b-064eae57c5b1', '5f3d2f9f-381a-4df4-bf0b-b920cef3c5fc']",47,,,,,,,,,,,,,,,,Lazio,236,00:30:47.950,Carry,
,,,,"[56.5, 32.7]",,,,,,,,,,,,1.445997,,,,,,,,,,,,,b7353876-cfec-4d8d-a880-f5c7b9550ace,1129,,"[55.5, 40.2]",3879737,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Stefano Mauri,386641.0,Left Wing,68,Lazio,236,"['935e99aa-8cab-4e35-9e8d-b0ed36943d8c', 'd7bac746-0ecf-4e50-8167-709b1db3beaf']",50,,,,,,,,,,,,,,,,Lazio,236,00:30:50.846,Carry,
,,,,"[72.0, 18.3]",,,,,,,,,,,,3.259929,,,,,,,,,,,,,24083237-4ead-4b9e-bc94-11998bbcdacb,1132,,"[64.3, 18.7]",3879737,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Wesley Hoedt,3588.0,Left Center Back,68,Lazio,236,"['116374f5-f2e0-42e1-9b57-64ac8e13ffaf', '8d6e6a09-d70f-4ed7-8ec1-7b0167629e70']",54,,,,,,,,,,,,,,,,Lazio,236,00:30:54.183,Carry,
,,,,"[82.2, 51.5]",,,,,,,,,,,,1.254194,,,,,,,,,,,,,d0482bf9-5a86-4d49-b01c-716df3f63c4d,1135,,"[74.1, 57.0]",3879737,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abdoulay Konko,26683.0,Right Back,68,Lazio,236,"['744ad350-3a45-4049-938b-4e3fde38f62a', 'd451deff-7b71-498a-8bd9-218a58fd8c54']",59,,,,,,,,,,,,,,,,Lazio,236,00:30:59.621,Carry,
,,,,"[81.2, 23.7]",,,,,,,,,,,,1.33091,,,,,,,,,,,,,3228b23a-1d5d-4a20-b9b2-9d3da87ae718,1141,,"[84.3, 34.8]",3879737,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Danilo Cataldi,7107.0,Right Center Midfield,68,Lazio,236,"['0294026f-977f-4a7c-8911-93592398e25a', '3d76af3d-80f9-4f28-bab5-9b038b612d4b']",3,,,,,,,,,,,,,,,,Lazio,236,00:31:03.117,Carry,
,,,,"[95.2, 15.0]",,,,,,,,,,,,2.952621,,,,,,,,,,,,,be24a941-b3a8-4126-9721-de8407f52360,1144,,"[82.9, 10.6]",3879737,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Senad Lulić,7785.0,Left Back,68,Lazio,236,"['1bc1cb42-31a4-4f96-9abf-5a373964688d', '3e65a99a-b1be-4a63-86b2-8834beb3cb28']",5,,,,,,,,,,,,,,,,Lazio,236,00:31:05.735,Carry,
,,,,"[101.3, 29.2]",,,,,,,,,,,,0.719736,,,,,,,,,,,,,19cf0653-e0d9-43b7-84bd-d522a0deca2c,1151,,"[102.1, 27.1]",3879737,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergej Milinković-Savić,5589.0,Left Center Midfield,68,Lazio,236,"['8c3057ee-4dda-4820-bd5b-052667c32561', 'bc165bed-0812-4145-a9b4-b0d765612d33', 'bc2537a9-ebe6-4d46-b4ae-209e1d867389', 'f06671cc-9271-4a0f-92ce-80d4f57db457']",9,,,,,,,,,,,,,,,,Lazio,236,00:31:09.871,Carry,True
,,,,"[21.4, 20.0]",,,,,,,,,,,,5.964255,,,,,,,,,,,,,3e76405c-3824-4e6a-83ff-447d9290c332,1161,,"[33.8, 1.8]",3879737,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Senad Lulić,7785.0,Left Back,68,Lazio,236,"['c3bbcccc-9439-4567-aa98-4da740a086cf', 'faef5615-747d-4edf-af28-7463c883ff7c']",24,,,,,,,,,,,,,,,,Lazio,236,00:31:24.324,Carry,
,,,,"[48.4, 45.7]",,,,,,,,,,,,4.585283,,,,,,,,,,,,,532eb2b8-3148-4e30-a446-c44bf351c5f2,1164,,"[34.0, 27.5]",3879737,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Danilo Cataldi,7107.0,Right Center Midfield,68,Lazio,236,"['339f6212-a1cd-4553-a51d-86089691f800', '6cfa0893-9fcd-437c-908f-7bf1436f6ce0']",31,,,,,,,,,,,,,,,,Lazio,236,00:31:31.644,Carry,
,,,,"[65.3, 34.2]",,,,,,,,,,,,3.99305,,,,,,,,,,,,,ba841d2b-c07b-4ae7-aa40-1938fb4977cc,1167,,"[48.8, 29.2]",3879737,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,68,Lazio,236,"['460b0c51-e9fe-4536-90d1-ea43672d352c', 'dfe053ca-3336-48e4-835f-3336456497dd']",37,,,,,,,,,,,,,,,,Lazio,236,00:31:37.333,Carry,
,,,,"[70.3, 47.6]",,,,,,,,,,,,1.473814,,,,,,,,,,,,,b46145fd-fb92-48c8-aecb-a3e490c3e367,1170,,"[70.7, 47.6]",3879737,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Danilo Cataldi,7107.0,Right Center Midfield,68,Lazio,236,"['b4028f97-c8aa-4743-9b9f-e9dd20c4f82a', 'fdcb47b9-1cfc-4999-8b19-92e1882cf94e']",42,,,,,,,,,,,,,,,,Lazio,236,00:31:42.414,Carry,
,,,,"[108.6, 68.9]",,,,,,,,,,,,1.1826,,,,,,,,,,,,,60d6c1e6-9943-4045-a0c2-942253ca683f,1173,,"[103.8, 72.8]",3879737,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abdoulay Konko,26683.0,Right Back,68,Lazio,236,"['661fe372-1fcf-4ae2-aa60-cf8157b626b1', 'f0c3cb38-470b-4b2a-a35a-aeeb36d46bb0']",46,,,,,,,,,,,,,,,,Lazio,236,00:31:46.069,Carry,
,,,,"[16.3, 46.1]",,,,,,,,,,,,11.796835,,,,,,,,,,,,,851c9e74-d16a-42d3-8f70-9f4d3e3783b9,1177,,"[4.2, 41.9]",3879737,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pierluigi Gollini,8274.0,Goalkeeper,69,Hellas Verona,226,"['5cf79c0e-ca73-404a-98d8-46f871cb1e39', 'f6b102ec-3dfa-4603-9896-da8c1ef0b6dc']",48,,,,,,,,,,,,,,,,Hellas Verona,226,00:31:48.897,Carry,
,,,,"[87.8, 66.2]",,,,,,,,,,,,1.547423,,,,,,,,,,,,,0217c4b9-f650-498e-b0f3-7a724fb26242,1186,,"[84.5, 67.0]",3879737,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eros Pisano,11342.0,Right Back,70,Hellas Verona,226,"['29bdf566-4a11-4c4e-89f3-0a2b25223d4c', '3cfb447f-3ca9-4aaa-8707-aec23cad7927', 'a54d8272-f31c-49c2-bd05-ee3100758015']",27,,,,,,,,,,,,,,,,Hellas Verona,226,00:32:27.227,Carry,True
,,,,"[27.3, 16.0]",,,,,,,,,,,,0.359534,,,,,,,,,,,,,98084720-18cb-43b2-bc9d-65472c86de47,1190,,"[27.3, 16.0]",3879737,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,71,Lazio,236,"['094966f9-91de-47a6-a164-a9ae7ded0173', '69bbd56b-977f-458b-9092-4191b7b7ad3d', '6db5138a-3041-44ac-8db2-68d48b3bc8d0', 'a8a7f7c0-7bce-4025-82a9-821a4690f572']",29,,,,,,,,,,,,,,,,Lazio,236,00:32:29.556,Carry,True
,,,,"[73.7, 14.3]",,,,,,,,,,,,6.08335,,,,,,,,,,,,,418c84e6-ebd7-408f-8a4a-746489f9f3bd,1193,,"[27.3, 16.0]",3879737,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,71,Lazio,236,"['6db5138a-3041-44ac-8db2-68d48b3bc8d0', 'a8a7f7c0-7bce-4025-82a9-821a4690f572', 'aa7f3db9-4a5e-414f-b34b-15b680458ef9']",29,,,,,,,,,,,,,,,,Lazio,236,00:32:29.916,Carry,True
,,,,"[91.6, 11.6]",,,,,,,,,,,,2.230227,,,,,,,,,,,,,59a7854c-ae9a-46fd-bb26-cc88024433b3,1196,,"[87.9, 5.5]",3879737,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Stefano Mauri,386641.0,Left Wing,71,Lazio,236,"['50eb6114-3f6c-4a9f-a1a2-d0b6848827ae', 'e7c256ee-4c83-4048-92ad-619765827080']",37,,,,,,,,,,,,,,,,Lazio,236,00:32:37.042,Carry,
,,,,"[90.8, 2.8]",,,,,,,,,,,,4.043919,,,,,,,,,,,,,3f6d684d-ebb8-4999-a8dc-21f4ee12fdcd,1205,,"[90.8, 2.8]",3879737,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Senad Lulić,7785.0,Left Back,73,Lazio,236,"['38448add-e8c7-4e5c-852a-8c317553ec65', 'b8d4b356-a0d7-4037-b507-c303c642f022']",38,,,,,,,,,,,,,,,,Lazio,236,00:33:38.284,Carry,
,,,,"[97.3, 23.9]",,,,,,,,,,,,1.873851,,,,,,,,,,,,,6053bb72-06ff-4764-8138-8f0236115474,1208,,"[83.1, 21.2]",3879737,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergej Milinković-Savić,5589.0,Left Center Midfield,73,Lazio,236,"['54ba709c-a0e5-4407-9751-0481fbd6340e', 'b3632a97-543c-4213-b8dd-da4ff61dfd26', 'd11cfb4c-9fb3-4855-86d2-6b8ce0db624e']",43,,,,,,,,,,,,,,,,Lazio,236,00:33:43.457,Carry,True
,,,,"[11.3, 76.0]",,,,,,,,,,,,2.027885,,,,,,,,,,,,,c57a7e18-9708-4dfd-8277-6f2aea6109a3,1219,,"[11.9, 76.0]",3879737,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paweł Wszołek,11339.0,Right Midfield,74,Hellas Verona,226,"['21fec608-815f-4db1-b741-7d98fee7297d', '71df24e5-5202-460f-bf0e-8b05bb585b6a', 'b238fd7b-9686-4043-af45-1df8af88b14e']",50,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:50.205,Carry,True
,,,,"[6.1, 66.6]",,,,,,,,,,,,1.649535,,,,,,,,,,,,,bc8bbe52-34de-49f0-897c-449b93917684,1222,,"[5.9, 65.1]",3879737,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,74,Hellas Verona,226,"['6ad98073-4a16-48fd-8bca-93da9b32c0ba', 'a5ed4d42-2d81-4a83-89a2-49f371ac2996']",53,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:53.295,Carry,
,,,,"[44.5, 73.7]",,,,,,,,,,,,0.748289,,,,,,,,,,,,,26764bdd-fed7-45b7-ada1-411727cd630c,1228,,"[43.1, 72.7]",3879737,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artur Ioniţă,7949.0,Right Defensive Midfield,74,Hellas Verona,226,"['055707a6-d92b-4adf-a98a-98a54fa62b98', '084e1125-c2e6-4f80-90f0-f492b1868e36', '10a90fd6-e341-4a25-aa30-3e993c21440d']",59,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:59.304,Carry,True
,,,,"[41.2, 64.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,,a9e10892-1b4d-4ac6-aa9d-a8fae6fbdc7a,1234,,"[41.2, 64.1]",3879737,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giampaolo Pazzini,6686.0,Left Center Forward,74,Hellas Verona,226,"['b0ddb598-6ebf-49e4-b7fe-25fbfae2b23c', 'faf8ed9e-3226-45fc-b161-8fc90671d705']",1,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:01.835,Carry,
,,,,"[45.0, 38.4]",,,,,,,,,,,,0.993113,,,,,,,,,,,,,c4b560d2-6a8d-4c4b-a729-5afb409f7388,1237,,"[44.1, 48.4]",3879737,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Greco,32119.0,Left Defensive Midfield,74,Hellas Verona,226,"['5ddc5bd6-bc8c-49b1-ba36-209d3bf4dff8', 'b8983233-0761-4038-b67b-cbf09b008e1f']",3,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:03.148,Carry,
,,,,"[71.7, 17.3]",,,,,,,,,,,,1.747613,,,,,,,,,,,,,893165cd-98da-40ae-9718-6a52e139541e,1240,,"[55.6, 23.8]",3879737,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Salim Fares,7705.0,Left Back,74,Hellas Verona,226,"['0e4f4ee7-9658-4961-8d9b-fbbb6c182745', '8c43d9bb-85fe-4ebe-8e59-faaabd46ff88']",6,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:06.176,Carry,
,,,,"[76.7, 13.1]",,,,,,,,,,,,2.442192,,,,,,,,,,,,,671633fd-52ad-4ab6-b3d7-51aea7a4518d,1244,,"[87.8, 6.2]",3879737,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boško Janković,26442.0,Left Midfield,74,Hellas Verona,226,"['3dba173a-51c6-4616-92bf-fe7c6419bfc5', 'a9feaa1e-16da-4392-8d86-57d75f6c6d5b', 'b4f6a57d-d2eb-4613-9696-8f291404cba2']",9,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:09.650,Carry,True
,,,,"[54.4, 21.3]",,,,,,,,,,,,8.062281,,,,,,,,,,,,,41822ee7-278e-4adc-af43-ccedd1a90f50,1247,,"[66.9, 12.5]",3879737,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Greco,32119.0,Left Defensive Midfield,74,Hellas Verona,226,"['32f1c684-1cea-423b-a437-aee01c78f64b', '4ecf5c31-94eb-4fb3-bca4-8e996966890c', 'a17ff99b-9ae6-492e-90ca-7fdb4b4a61d1']",13,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:13.692,Carry,True
,,,,"[34.5, 54.5]",,,,,,,,,,,,1.2255,,,,,,,,,,,,,353576c2-d985-46bc-8895-7992545ffacd,1251,,"[34.5, 51.8]",3879737,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vangelis Moras,31488.0,Right Center Back,74,Hellas Verona,226,"['0b6283fc-4bca-40a7-a330-58b0ad9fba85', '305436da-e882-4d99-863e-d6d3da0000e6']",24,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:24.040,Carry,
,,,,"[50.8, 75.4]",,,,,,,,,,,,0.739994,,,,,,,,,,,,,682f6bcc-402a-482f-9341-88547cd560a6,1254,,"[49.4, 75.0]",3879737,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,74,Hellas Verona,226,"['5520a838-d4d9-49f7-a94f-cbc6d888f9eb', '809a0a63-dc48-43ba-b779-322e8855fd10']",27,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:27.692,Carry,
,,,,"[51.0, 64.1]",,,,,,,,,,,,1.207304,,,,,,,,,,,,,2efaf372-f08f-4e7d-b274-79159b29b466,1257,,"[55.6, 60.6]",3879737,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artur Ioniţă,7949.0,Right Defensive Midfield,74,Hellas Verona,226,"['26ddef79-a2a4-4fd5-9de6-0229a7ad7475', 'e099f8f4-2efc-4a44-9dce-9a43dcddfdc4']",29,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:29.551,Carry,
,,,,"[39.1, 65.6]",,,,,,,,,,,,0.862618,,,,,,,,,,,,,0108966d-4685-45b3-a569-300781405508,1260,,"[39.1, 65.1]",3879737,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vangelis Moras,31488.0,Right Center Back,74,Hellas Verona,226,"['1092d663-4ca4-4ad4-b9d8-dbe08d6e2eab', '47890010-e504-4781-97b3-c25ac71102aa']",31,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:31.982,Carry,
,,,,"[52.3, 57.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,,a2973894-4cc2-4cba-90c0-074b8b274f1b,1263,,"[51.9, 57.4]",3879737,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Greco,32119.0,Left Defensive Midfield,74,Hellas Verona,226,"['489a803b-e85d-4450-8fcd-bfdbbd480197', 'e528e6c2-c406-48d3-9124-689b112b9306']",33,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:33.765,Carry,
,,,,"[68.0, 62.8]",,,,,,,,,,,,1.459058,,,,,,,,,,,,,18c8502c-af96-4536-8c73-8cdbe25f1e0f,1266,,"[61.3, 62.6]",3879737,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artur Ioniţă,7949.0,Right Defensive Midfield,74,Hellas Verona,226,"['66ae4738-b09f-4bc5-9b27-404e7d50df9d', 'e06e3856-1371-42e1-8b19-41d82cf0a7b1']",34,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:34.971,Carry,
,,,,"[39.0, 16.2]",,,,,,,,,,,,2.51364,,,,,,,,,,,,,376b2673-8dc2-4d88-b02c-72a07edafb85,1271,,"[32.3, 18.7]",3879737,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Senad Lulić,7785.0,Left Back,75,Lazio,236,"['85dcdd31-e6dc-4c12-9f14-15bfaa6ca3df', 'aa891a91-7fde-408f-9146-2474fa1c17f7']",40,,,,,,,,,,,,,,,,Lazio,236,00:34:40.070,Carry,
,,,,"[53.8, 18.9]",,,,,,,,,,,,1.234046,,,,,,,,,,,,,3927f304-ba8d-467d-8657-75d765d2c76c,1274,,"[53.8, 18.9]",3879737,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Left Center Midfield,75,Lazio,236,"['c19e22c8-61b4-4885-97b7-edefd501d0a1', 'da65c66e-2fef-444d-9de9-ec307f1276d7']",43,,,,,,,,,,,,,,,,Lazio,236,00:34:43.496,Carry,
,,,,"[91.0, 9.7]",,,,,,,,,,,,4.165426,,,,,,,,,,,,,23d5f3b7-a5a4-4acb-9df1-650e134b64da,1277,,"[97.7, 10.6]",3879737,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Matri,8296.0,Center Forward,75,Lazio,236,"['1ad8f386-888a-429f-8298-e9b06eba1b2c', 'b84ade54-8a31-4791-b158-500ccf4dcf36']",48,,,,,,,,,,,,,,,,Lazio,236,00:34:48.252,Carry,
,,,,"[77.9, 23.7]",,,,,,,,,,,,1.440623,,,,,,,,,,,,,63fa51ca-0b65-478d-bffc-08c9926a1bb7,1280,,"[78.5, 15.2]",3879737,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Senad Lulić,7785.0,Left Back,75,Lazio,236,"['20d32bc8-ac4b-4c1d-8203-c12e4b1408b4', 'e46f5c4c-f213-4f77-8d51-dc48ad2bca76']",54,,,,,,,,,,,,,,,,Lazio,236,00:34:54.459,Carry,
,,,,"[55.5, 39.8]",,,,,,,,,,,,0.858007,,,,,,,,,,,,,97eb8a78-e57a-4fb1-8b91-dec6b25e9d6a,1295,,"[64.3, 34.8]",3879737,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefano Mauri,386641.0,Left Wing,77,Lazio,236,"['32183c58-32be-46f9-ada9-9cee638756c7', '69e71249-ceac-4e42-a639-937191d85e7e']",26,,,,,,,,,,,,,,,,Lazio,236,00:35:26.403,Carry,
,,,,"[12.0, 33.6]",,,,,,,,,,,,2.697964,,,,,,,,,,,,,1ba1eb0c-caeb-4470-ba26-f2996da15d3f,1301,,"[11.8, 30.8]",3879737,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Marchetti,12491.0,Goalkeeper,77,Lazio,236,"['885e934e-a18a-47ab-a423-28a7dd15c493', 'ef81cbd5-1989-4b05-97a1-c1a2d94e87dd']",32,,,,,,,,,,,,,,,,Lazio,236,00:35:32.282,Carry,
,,,,"[40.0, 47.3]",,,,,,,,,,,,2.777418,,,,,,,,,,,,,5ae4925d-5f7d-434b-a977-b0778b24c744,1304,,"[24.1, 45.9]",3879737,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,77,Lazio,236,"['20d5b823-d2a3-4e04-9480-44d8b8ccf5aa', 'ca55175e-92a6-43d3-8894-2c01c683c436']",36,,,,,,,,,,,,,,,,Lazio,236,00:35:36.811,Carry,
,,,,"[76.6, 26.0]",,,,,,,,,,,,2.600202,,,,,,,,,,,,,27bef4a8-3c8d-45f7-812e-a1866af333db,1307,,"[64.9, 32.5]",3879737,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Left Center Midfield,77,Lazio,236,"['2cceff28-667c-41d9-8f65-3913dcbbe897', 'db9135db-d214-4645-90af-4c147cbb84e6', 'eb661b4e-a4cb-4c51-9a58-bfe916a9fa87']",40,,,,,,,,,,,,,,,,Lazio,236,00:35:40.674,Carry,True
,,,,"[74.5, 22.7]",,,,,,,,,,,,1.88636,,,,,,,,,,,,,a403ea95-70bd-4d16-93f5-506405287181,1314,,"[64.9, 37.5]",3879737,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,77,Lazio,236,"['1e6f464a-f108-4d9f-8428-bf25272a2ab1', 'f354fbb9-5e10-4aeb-9e12-6331097b6984']",45,,,,,,,,,,,,,,,,Lazio,236,00:35:45.316,Carry,
,,,,"[76.4, 32.5]",,,,,,,,,,,,3.392485,,,,,,,,,,,,,85bf681d-3ca8-4a94-be9e-791423d5ed5b,1319,,"[69.7, 23.9]",3879737,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Cataldi,7107.0,Right Center Midfield,77,Lazio,236,"['466cee52-3c53-4c8d-afae-421ce669d6ba', '99bfffbd-0570-4fcd-85d3-56eb92023e4d']",51,,,,,,,,,,,,,,,,Lazio,236,00:35:51.362,Carry,
,,,,"[89.6, 49.0]",,,,,,,,,,,,0.755566,,,,,,,,,,,,,2ace69ac-255f-41b1-beeb-f757496c34cd,1322,,"[88.9, 47.6]",3879737,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Right Wing,77,Lazio,236,"['9046e870-3df3-446a-94bd-7759a1eb2f1c', '9efb00e6-006e-4b8f-a47c-4b2c9dde2ce1', 'b61a9416-3f81-4ea3-8f4d-7bd3c5c1e2fe']",55,,,,,,,,,,,,,,,,Lazio,236,00:35:55.706,Carry,True
,,,,"[108.6, 67.6]",,,,,,,,,,,,1.213109,,,,,,,,,,,,,b3ec3de6-cecd-4178-8b8b-4b8f9eb4928c,1326,,"[102.1, 69.9]",3879737,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoulay Konko,26683.0,Right Back,77,Lazio,236,"['515e01b0-415a-4656-af01-a261f7c4d891', '76efd263-816a-483d-af6f-8888bf4acaef']",58,,,,,,,,,,,,,,,,Lazio,236,00:35:58.065,Carry,
,,,,"[62.4, 59.7]",,,,,,,,,,,,3.857819,,,,,,,,,,,,,511e4147-02ac-4c6d-a234-60d203709f57,1343,,"[52.8, 52.6]",3879737,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Left Center Midfield,80,Lazio,236,"['04794b53-dada-4f4c-ab38-f9294c75d6aa', '08594e3c-aca2-49ff-bdb4-c65bb17cf736', '6882df43-20b0-4699-ba3a-eda0e478e64a']",0,,,,,,,,,,,,,,,,Lazio,236,00:37:00.481,Carry,True
