bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,a1bb103e-f064-4608-8be5-ffb2b7512a1b,122,,,"[36.7, 3.3]",3879685,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Armando Izzo,9940.0,Left Center Back,11,Genoa,233,['6ab850d3-9810-435e-870c-a221a1c57610'],39,,,,,,,,,,,,,,,,,,,Genoa,233,00:02:39.544,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,0291a922-a1f6-41ae-88ec-a66483173573,151,,,"[56.3, 1.8]",3879685,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Darío Gómez,7006.0,Left Wing,12,Atalanta,228,['75e007dc-a6c7-4bbf-8d5d-e0614a752ef7'],0,,,,,,,,,,,,,,,,,,,Atalanta,228,00:03:00.924,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,b85eecd5-312d-4ea1-a159-24751a38a4ea,207,,,"[8.1, 77.5]",3879685,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian Daniel Ansaldi,7464.0,Right Wing Back,16,Atalanta,228,['54c23b61-fd36-49f7-a055-1abe24426f82'],27,,,,,,,,,,,,,,,,,,,Genoa,233,00:04:27.566,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,e9c28014-b3b2-4a5c-823e-36943cb3c9d3,213,,,"[6.0, 38.5]",3879685,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Panagiotis Tachtsidis,30772.0,Left Attacking Midfield,17,Atalanta,228,['071e138d-34b1-44be-be13-534d6edf9978'],3,,,,,,,,,,,,,,,,,,,Genoa,233,00:05:03.657,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,5d7b3a02-2908-494f-b85e-cacd16694c2c,235,,,"[26.9, 41.8]",3879685,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rafael Tolói,7002.0,Right Center Back,18,Genoa,233,['97ffea11-63d9-4d06-819b-1744c2242975'],38,,,,,,,,,,,,,,,,,,,Atalanta,228,00:05:38.847,Duel,True
,,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,16462a1d-6901-416a-b938-dfb84a0e075e,265,,,"[46.2, 77.5]",3879685,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristian Daniel Ansaldi,7464.0,Right Wing Back,20,Atalanta,228,['b3d53a12-ad22-4300-b0c9-3fe7eff87236'],29,,,,,,,,,,,,,,,,,,,Genoa,233,00:06:29.488,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,246d501d-7dc1-4be0-846f-1bf9ef09ea88,302,,,"[5.0, 69.5]",3879685,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marco D''Alessandro,8184.0,Right Wing,22,Genoa,233,['cc122b84-4663-48f9-9f48-a567af7738b7'],37,,,,,,,,,,,,,,,,,,,Atalanta,228,00:07:37.852,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,ca487576-76aa-4424-9948-ddb89b8ef9e8,305,,,"[111.6, 47.4]",3879685,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luca Rigoni,7461.0,Right Defensive Midfield,23,Genoa,233,['64b13366-0dba-40a2-a984-2e75e830b026'],52,,,,,,,,,,,,,,,,,,,Genoa,233,00:07:52.969,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,199bcf2d-fcb6-4a4f-92f0-bb691e805683,329,,,"[109.8, 31.1]",3879685,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Germán Gustavo Denis,49439.0,Center Forward,25,Atalanta,228,['af65b2c7-7f9b-4e52-aa0d-aee084e9e19b'],44,,,,,,,,,,,,,,,,,,,Atalanta,228,00:08:44.669,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,0eb46059-92a7-4cbf-a845-58dfc1c9674e,382,,,"[41.8, 29.7]",3879685,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Cigarini,8420.0,Center Defensive Midfield,29,Atalanta,228,['c289f6d6-187c-4a3a-872a-17e5ba07db40'],26,,,,,,,,,,,,,,,,,,,Atalanta,228,00:09:26.294,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,6a4f525b-8600-4dff-b7e9-0e5171d07889,440,,,"[53.6, 28.1]",3879685,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Darío Gómez,7006.0,Left Wing,31,Atalanta,228,['e8987b63-97f7-4889-aaa3-f4bfdc9eec42'],15,,,,,,,,,,,,,,,,,,,Atalanta,228,00:10:15.992,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,c7351541-55f1-4701-98c1-28fef41df9a5,484,,,"[49.9, 71.2]",3879685,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Attacking Midfield,33,Genoa,233,['8d47037e-3a29-4656-881a-285879c11550'],6,,,,,,,,,,,,,,,,,,,Genoa,233,00:11:06.343,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,dc0bd8c2-cca9-4b09-90c6-c617be11ec22,684,,,"[102.6, 55.7]",3879685,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gianpaolo Bellini,386607.0,Right Back,37,Atalanta,228,['e115b936-43d1-46a0-afab-75a70f2593d3'],40,,,,,,,,,,,,,,,,,,,Atalanta,228,00:14:40.561,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,15f97eed-751b-4c2d-8121-ffb012cbba86,732,,,"[71.4, 40.2]",3879685,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davide Brivio,31231.0,Left Back,40,Atalanta,228,['e28d96a3-0ece-495c-a38c-44d83d0f5ed8'],34,,,,,,,,,,,,,,,,,,,Atalanta,228,00:16:34.704,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,7c2b0bf2-79a3-44d2-8593-afeba8cd696b,775,,,"[49.5, 12.5]",3879685,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Left Defensive Midfield,40,Atalanta,228,['7d79031a-792a-4c73-afa9-eebc4ffdc20c'],15,,,,,,,,,,,,,,,,,,,Genoa,233,00:17:15.284,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,90a104bc-04b3-4c83-a51e-5d774f2eaa3c,842,,,"[19.7, 19.9]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Left Defensive Midfield,40,Atalanta,228,['606e75dd-e72c-4c09-bc06-22cb6752815f'],27,,,,,,,,,,,,,,,,,,,Genoa,233,00:18:27.199,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,38785700-5117-4fe8-8498-6623872a54c5,966,,,"[32.9, 42.1]",3879685,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Paletta,38237.0,Left Center Back,42,Genoa,233,['605ff8d4-70d1-4375-8dd0-b3967c769755'],38,,,,,,,,,,,,,,,,,,,Atalanta,228,00:20:38.982,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,44a459db-6cc9-4dd8-97de-e8204ea68098,987,,,"[9.9, 4.8]",3879685,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luca Cigarini,8420.0,Center Defensive Midfield,44,Genoa,233,['8664921e-1f26-4098-b5fa-0b4cfa43628f'],13,,,,,,,,,,,,,,,,,,,Atalanta,228,00:21:13.835,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,7cc87b67-aff2-4b03-b9cf-b8f4053c7e07,1017,,,"[30.7, 4.4]",3879685,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,48,Atalanta,228,['183894ce-cea7-4cb5-aaf8-dd4c02618132'],57,,,,,,,,,,,,,,,,,,,Genoa,233,00:22:57.992,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,13fefddb-d01e-4ef2-8a92-e483cb56c67b,1066,,,"[63.8, 9.8]",3879685,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Panagiotis Tachtsidis,30772.0,Left Attacking Midfield,51,Genoa,233,['7f19eedf-4352-48e3-bc1b-c2099ce078af'],10,,,,,,,,,,,,,,,,,,,Genoa,233,00:24:10.150,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,d7cacb15-687c-453d-8c5a-1f8b08e7ad71,1127,,,"[53.9, 66.5]",3879685,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gianpaolo Bellini,386607.0,Right Back,54,Genoa,233,['327acb74-70e0-4464-8d9a-ff936f1980a6'],40,,,,,,,,,,,,,,,,,,,Atalanta,228,00:26:40.801,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,21dd0ecd-79db-4220-9348-dd28cc1b0928,1130,,,"[81.3, 9.3]",3879685,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tomás Eduardo Rincón Hernández,7475.0,Left Defensive Midfield,54,Genoa,233,['6843c94b-c65a-49f1-905d-0aa0583197f6'],42,,,,,,,,,,,,,,,,,,,Genoa,233,00:26:42.892,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,8702e068-3ca9-46e7-8f16-e38d2949196b,1228,,,"[9.5, 45.8]",3879685,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Rigoni,7461.0,Right Defensive Midfield,58,Atalanta,228,['a804dd87-25b7-41ae-96f5-d183255ff121'],15,,,,,,,,,,,,,,,,,,,Genoa,233,00:30:15.531,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,a7b2c43a-f06e-44f9-aa14-a675517959fe,1233,,,"[55.8, 61.0]",3879685,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alberto Grassi,6952.0,Right Center Midfield,59,Genoa,233,['6fdd1d49-d3d1-4e4e-82ac-2bb8916b0061'],45,,,,,,,,,,,,,,,,,,,Atalanta,228,00:30:45.987,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,4f662536-3498-4242-b6f5-1943b7912622,1236,,,"[68.3, 42.8]",3879685,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luca Rigoni,7461.0,Right Defensive Midfield,59,Genoa,233,['7e045235-55e8-491e-8833-2059a8dd663c'],48,,,,,,,,,,,,,,,,,,,Genoa,233,00:30:48.184,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,cd154242-ef83-428c-a4a0-978fac917440,1280,,,"[35.6, 7.5]",3879685,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Pavoletti,8180.0,Center Forward,62,Atalanta,228,['537fda84-3c5e-436b-aafa-ebf73981c9d9'],26,,,,,,,,,,,,,,,,,,,Genoa,233,00:31:26.265,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,d4cce68a-671e-422d-ac03-92ffa5c6e37d,1289,,,"[20.8, 43.7]",3879685,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luca Rigoni,7461.0,Right Defensive Midfield,64,Atalanta,228,['ac3b5425-a7d9-45d2-a4dc-e8d56db521b0'],15,,,,,,,,,,,,,,,,,,,Genoa,233,00:32:15.711,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,2a162d75-54b3-419f-b3af-3374e2879bc3,1334,,,"[55.0, 43.2]",3879685,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alberto Grassi,6952.0,Right Center Midfield,69,Genoa,233,['ccc59eab-cff3-4d7c-bddd-af6c50c4b202'],19,,,,,,,,,,,,,,,,,,,Atalanta,228,00:34:19.201,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,acda6cb9-8f69-493c-a9df-d4dcb4378de8,1387,,,"[36.1, 20.6]",3879685,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Armando Izzo,9940.0,Left Center Back,70,Atalanta,228,['73b1dae8-fb20-408d-a7f8-fd55ddcf75be'],10,,,,,,,,,,,,,,,,,,,Genoa,233,00:35:10.101,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,693ddeec-7cb5-477d-af21-657b7ad13436,1392,,,"[57.2, 21.8]",3879685,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Pavoletti,8180.0,Center Forward,70,Atalanta,228,['169caecc-cdfc-4df9-99ba-46b4630e26cf'],17,,,,,,,,,,,,,,,,,,,Genoa,233,00:35:17.647,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,a2d4ad7e-81b6-4aad-91e1-a2ed02b38d84,1501,,,"[41.9, 50.9]",3879685,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ezequiel Muñoz,6894.0,Right Center Back,75,Atalanta,228,['b50fb986-0013-4eac-aada-732d1e72832d'],27,,,,,,,,,,,,,,,,,,,Genoa,233,00:37:27.479,Duel,True
,,,,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,6fc7ca68-4aee-411e-a45c-d1d61f16dc67,1637,,,"[92.5, 76.8]",3879685,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianpaolo Bellini,386607.0,Right Back,83,Genoa,233,['4bb34399-7c83-4451-a444-c77801db6c74'],21,,,,,,,,,,,,,,,,,,,Atalanta,228,00:40:21.852,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,69efd060-7259-40cc-b651-2a1bfcb286f9,1779,,,"[2.9, 14.7]",3879685,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Rigoni,7461.0,Right Defensive Midfield,101,Genoa,233,['c5c2eb4a-e290-4133-b4c2-61995e86a3f4'],34,,,,,,,,,,,,,,,,,,,Genoa,233,00:43:34.092,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,33c891b8-21c1-4804-9a72-3fc168926b80,1809,,,"[74.3, 35.3]",3879685,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leonardo Pavoletti,8180.0,Center Forward,104,Genoa,233,['e47e4d1f-910e-4769-b391-c715c990832b'],57,,,,,,,,,,,,,,,,,,,Genoa,233,00:44:57.780,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,bd2b1603-2a88-486d-a2a0-6572799a75ba,1868,,,"[8.8, 33.8]",3879685,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jasmin Kurtič,6941.0,Left Center Midfield,108,Genoa,233,['3111b36b-cccf-4b4d-84a1-e626808f599a'],58,,,,,,,,,,,,,,,,,,,Atalanta,228,00:46:58.511,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,740279c2-8b20-498c-956a-c8596a081397,1922,,,"[63.9, 11.5]",3879685,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jasmin Kurtič,6941.0,Left Center Midfield,112,Genoa,233,['90160170-e676-49fa-8027-03ad66d22fc4'],48,,,,,,,,,,,,,,,,,,,Atalanta,228,00:00:48.946,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,2609b533-a4e4-4417-8fd8-ad8908d92a95,1995,,,"[15.9, 16.5]",3879685,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Alejandro Paletta,38237.0,Left Center Back,116,Genoa,233,['16a9d91f-1459-473e-b633-f3c830f4ef6e'],34,,,,,,,,,,,,,,,,,,,Atalanta,228,00:02:34.819,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,628b5424-3640-47bc-93aa-09754ee2afd8,2022,,,"[33.1, 6.1]",3879685,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jasmin Kurtič,6941.0,Left Center Midfield,118,Atalanta,228,['c0594cb0-0aba-4bf4-81bb-be12031386c9'],24,,,,,,,,,,,,,,,,,,,Atalanta,228,00:03:24.078,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,be8e01e9-3e64-4055-b3e0-75789fd0ed5f,2026,,,"[76.7, 73.4]",3879685,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristian Daniel Ansaldi,7464.0,Right Wing Back,119,Atalanta,228,['3bca1c3a-a430-4372-8d9f-4be45cdcc8ca'],31,,,,,,,,,,,,,,,,,,,Genoa,233,00:03:31.879,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,47ca54e1-2132-447d-a721-131eec762619,2032,,,"[70.1, 65.8]",3879685,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Andrés Burdisso,7467.0,Center Back,120,Genoa,233,['2affb3f6-773f-40c3-aaa1-336c51735d86'],33,,,,,,,,,,,,,,,,,,,Genoa,233,00:03:33.132,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,5dae3488-8e67-4463-9ede-81471bda3da1,2058,,,"[115.5, 48.7]",3879685,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Rigoni,7461.0,Right Defensive Midfield,121,Genoa,233,['27ea660b-43bc-42b1-85b7-5f5635520145'],4,,,,,,,,,,,,,,,,,,,Genoa,233,00:04:04.644,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,1014181d-f051-4121-9ab5-f1394153f9d3,2075,,,"[45.6, 14.8]",3879685,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Panagiotis Tachtsidis,30772.0,Left Attacking Midfield,123,Atalanta,228,['ca5a8de3-b679-433f-a558-80a1e703fec7'],54,,,,,,,,,,,,,,,,,,,Genoa,233,00:04:54.472,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,3c66fd70-1bfc-447d-8eb6-bccefdefd183,2107,,,"[63.7, 74.2]",3879685,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco D''Alessandro,8184.0,Right Wing,125,Genoa,233,['a01c8c01-1fc2-447f-a8cb-274b7f6c9d40'],54,,,,,,,,,,,,,,,,,,,Atalanta,228,00:05:54.684,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,dafffc39-a54f-4860-98e6-160826e727fa,2218,,,"[57.0, 63.0]",3879685,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Pavoletti,8180.0,Center Forward,136,Atalanta,228,['3cf25d34-401d-453d-b71c-e758d5d881ea'],13,,,,,,,,,,,,,,,,,,,Genoa,233,00:09:13.271,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,9f7904a5-caf9-449d-8236-c6ba280bd48a,2346,,,"[32.7, 76.8]",3879685,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Tolói,7002.0,Right Center Back,142,Genoa,233,['015e55c0-41ac-4a67-af13-3801a703542c'],42,,,,,,,,,,,,,,,,,,,Atalanta,228,00:11:42.130,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,805f6ca9-e07f-466a-b985-2801ce16b674,2379,,,"[69.1, 59.1]",3879685,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Germán Gustavo Denis,49439.0,Center Forward,144,Atalanta,228,['6acd545e-238d-4083-8231-88962d57221f'],28,,,,,,,,,,,,,,,,,,,Atalanta,228,00:12:28.046,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,a8fa039b-efb4-4722-95f4-e0ada7f5c9c9,2418,,,"[76.9, 9.0]",3879685,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tomás Eduardo Rincón Hernández,7475.0,Left Defensive Midfield,146,Genoa,233,['737b108b-b89b-4211-9ca1-f4f222689c64'],11,,,,,,,,,,,,,,,,,,,Genoa,233,00:13:11.948,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,75fbec55-11be-43ad-8c1c-b84449bf1340,2427,,,"[56.2, 70.3]",3879685,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Tolói,7002.0,Right Center Back,146,Genoa,233,['71dd3dfe-30bd-4f49-a592-f7bf548b0f5c'],18,,,,,,,,,,,,,,,,,,,Atalanta,228,00:13:18.067,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,eabd7055-63f3-46db-b171-6901a9cc4e65,2436,,,"[30.7, 3.1]",3879685,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tomás Eduardo Rincón Hernández,7475.0,Left Defensive Midfield,146,Genoa,233,['4db10c7b-ad16-465d-884e-e9635d6070f2'],25,,,,,,,,,,,,,,,,,,,Genoa,233,00:13:25.255,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,352b22b6-ec88-4de9-854c-e51000803152,2447,,,"[50.2, 66.9]",3879685,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Tolói,7002.0,Right Center Back,146,Genoa,233,['151899b7-d365-4ee3-9ff1-b93e46fa4fed'],33,,,,,,,,,,,,,,,,,,,Atalanta,228,00:13:33.221,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,454417e2-f293-4110-81e2-ff05b82f159e,2511,,,"[55.8, 76.2]",3879685,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Cigarini,8420.0,Center Defensive Midfield,150,Atalanta,228,['7570d970-2dbb-4d65-bbf5-ab8492756fac'],56,,,,,,,,,,,,,,,,,,,Atalanta,228,00:14:56.639,Duel,True
,,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,453d7353-f7ee-4e49-b0ca-b16308331f35,2527,,,"[8.0, 39.6]",3879685,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Tolói,7002.0,Right Center Back,150,Atalanta,228,['9b54ee32-b448-4b96-b6d3-a26735ef9ff0'],27,,,,,,,,,,,,,,,,,,,Atalanta,228,00:15:27.194,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,102fb84d-9ff4-44b2-a1de-5f70a479fbd9,2596,,,"[17.1, 73.8]",3879685,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ezequiel Muñoz,6894.0,Right Center Back,151,Atalanta,228,['dcc4c7a9-6b66-41df-bd83-6806b51edfad'],44,,,,,,,,,,,,,,,,,,,Genoa,233,00:16:44.332,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,ff0bc7d3-c75f-4d67-8aff-45c64bc7f13c,2603,,,"[20.1, 71.0]",3879685,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Rigoni,7461.0,Right Defensive Midfield,151,Atalanta,228,['255458f9-348d-487c-b0fc-d526e6ebcbe9'],49,,,,,,,,,,,,,,,,,,,Genoa,233,00:16:49.546,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,d0523d93-4fc8-4d38-ba92-4af0b8eeb607,2706,,,"[109.9, 23.9]",3879685,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Darío Gómez,7006.0,Left Wing,155,Atalanta,228,['6a74d27f-164c-4bf4-9de7-e8ce224b1374'],36,,,,,,,,,,,,,,,,,,,Atalanta,228,00:19:36.697,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,29baec3c-88b3-4037-9b45-5b35b5ec2403,2709,,,"[26.3, 66.8]",3879685,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristian Daniel Ansaldi,7464.0,Right Wing Back,155,Atalanta,228,['97462db5-6bcc-40b6-8bce-249c6bf03a51'],38,,,,,,,,,,,,,,,,,,,Genoa,233,00:19:38.977,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,fd6fb807-5485-4adf-b5ae-30c52b0b6673,2713,,,"[25.3, 54.0]",3879685,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Panagiotis Tachtsidis,30772.0,Left Attacking Midfield,155,Atalanta,228,['8b6cd376-1746-4ee8-a05f-404616e7c4df'],40,,,,,,,,,,,,,,,,,,,Genoa,233,00:19:40.564,Duel,True
,,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,bc88f2e1-3fd8-45a1-abf1-b9d3378b0541,2724,,,"[65.9, 42.8]",3879685,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Cigarini,8420.0,Center Defensive Midfield,155,Atalanta,228,['af1604f3-8391-472f-816e-bd3bda318a47'],46,,,,,,,,,,,,,,,,,,,Atalanta,228,00:19:46.853,Duel,True
