50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5575b4f0-e01c-4ffa-8b88-b70168df630a,1888,,"[31.6, 48.2]",3879761,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Simone Romagnoli,7172.0,Right Center Back,146,Carpi,1683,['56444027-06a9-4575-b261-e9440f6ea2d2'],38,,,,,,,,,,,,,,,,Carpi,1683,00:11:38.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cf749da-67cd-48a3-8fae-251eb356484b,1890,,"[42.5, 73.8]",3879761,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gaetano Letizia,7114.0,Right Back,146,Carpi,1683,['a70c7e07-6ff3-4547-a005-92b74c6ae77b'],43,,,,,,,,,,,,,,,,Carpi,1683,00:11:43.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a9dc9df-a8d9-487f-a37d-33da8bb8110c,1894,,"[85.1, 44.6]",3879761,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jerry Uche Mbakogu,32608.0,Left Center Forward,146,Carpi,1683,"['0c0e8a46-86a1-46ca-aa5a-70689771aea7', 'a4e39c2a-a0fb-46b0-bee0-284e2f8aaeca']",49,,,,,,,,,,,,,,,,Carpi,1683,00:11:49.254,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f807a0f-e772-44e8-b339-6ea22fdfe896,1897,,"[79.5, 51.9]",3879761,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lorenzo Lollo,30829.0,Right Defensive Midfield,146,Carpi,1683,['8b0d1d41-fe46-47b6-bb4c-693730fba0fa'],50,,,,,,,,,,,,,,,,Carpi,1683,00:11:50.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f13b5ebb-930d-4701-ab60-b49f8e13d169,1899,,"[80.0, 21.0]",3879761,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fabrizio Poli,32525.0,Left Back,146,Carpi,1683,['e30a01c3-ab6a-490a-96bf-73b940a18dc2'],53,,,,,,,,,,,,,,,,Carpi,1683,00:11:53.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bde42e0-c8f6-4aaf-980f-738462b97767,1902,,"[95.2, 7.3]",3879761,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antonio Di Gaudio,11502.0,Left Midfield,146,Carpi,1683,['3ff610dd-3428-468e-863d-5374c5f98123'],55,,,,,,,,,,,,,,,,Carpi,1683,00:11:55.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8de9d95c-db56-42fe-956d-d7098ee31529,1909,,"[108.4, 61.3]",3879761,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lorenzo Pasciuti,387472.0,Right Midfield,147,Carpi,1683,['d4e36bda-c5a5-42cf-9d46-26b64c2f3167'],42,,,,,,,,,,,,,,,,Carpi,1683,00:12:42.596,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccd23c47-1503-4bad-adf8-8e4c2fc5c081,1912,,"[112.8, 28.7]",3879761,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jerry Uche Mbakogu,32608.0,Left Center Forward,147,Carpi,1683,['0420554d-8080-4051-ad12-66c65e6a74d1'],47,,,,,,,,,,,,,,,,Carpi,1683,00:12:47.178,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70195e2d-ee80-4fe7-a4a1-4b08e01ac25a,1916,,"[106.7, 17.4]",3879761,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riccardo Gagliolo,11499.0,Left Center Back,147,Carpi,1683,"['ca69ef6a-6f26-469d-a46f-daadd719735c', 'cfc23fb9-15c0-4199-b5fb-4e03c3c01ff0']",49,,,,,,,,,,,,,,,,Carpi,1683,00:12:49.532,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0da6f46d-3020-47d2-8b00-851e81322c92,1919,,"[89.7, 28.0]",3879761,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raffaele Bianco,352172.0,Left Defensive Midfield,147,Carpi,1683,['ca418548-351c-4865-a7b6-8b4b6699815b'],51,,,,,,,,,,,,,,,,Carpi,1683,00:12:51.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdaea1b9-7075-45b8-b2bd-071b23791194,1922,,"[106.0, 16.2]",3879761,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Di Gaudio,11502.0,Left Midfield,147,Carpi,1683,['d22e83c8-f109-464c-a2ee-9336b7eccf1e'],54,,,,,,,,,,,,,,,,Carpi,1683,00:12:54.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59d402fd-ea40-40c2-95e2-c035bb6a2d8e,1926,,"[105.1, 25.4]",3879761,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jerry Uche Mbakogu,32608.0,Left Center Forward,147,Carpi,1683,"['5a90787f-9416-42c4-9071-b9048ca22122', '615d5389-72ff-4ed5-b7bb-ac724b914979']",57,,,,,,,,,,,,,,,,Carpi,1683,00:12:57.141,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cfc99dd-422c-4c04-807f-80723eb16d02,1928,,"[110.4, 31.2]",3879761,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riccardo Gagliolo,11499.0,Left Center Back,147,Carpi,1683,['b70161c5-28eb-4da1-9009-86b58bc5734a'],57,,,,,,,,,,,,,,,,Carpi,1683,00:12:57.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef928e3c-6166-46e8-ab63-27e22036b3f8,1935,,"[89.6, 58.1]",3879761,58,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gaetano Letizia,7114.0,Right Back,147,Carpi,1683,['08d2c2e0-8a5b-49aa-a29e-c8605a080774'],2,,,,,,,,,,,,,,,,Carpi,1683,00:13:02.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68266136-fa9c-466e-96d8-07735bbdfc7a,1944,,"[51.6, 37.1]",3879761,58,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Boukary Dramé,11722.0,Left Back,148,Atalanta,228,['6c51a350-efa6-4888-97e0-bce644182730'],29,,,,,,,,,,,,,,,,Atalanta,228,00:13:29.849,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b28d060e-237b-42c0-8892-485f39a163e0,1952,,"[73.1, 16.4]",3879761,58,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marco D''Alessandro,8184.0,Left Wing,148,Atalanta,228,['c0f1e2b9-5061-48e0-8f19-c67ffcd86966'],37,,,,,,,,,,,,,,,,Atalanta,228,00:13:37.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6976feb9-efc2-46f8-8d44-0bb5a16dfe9b,1957,,"[90.2, 14.3]",3879761,58,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marco D''Alessandro,8184.0,Left Wing,148,Atalanta,228,['4a013c75-d81a-4cdd-993d-e7696bbfb5d8'],43,,,,,,,,,,,,,,,,Atalanta,228,00:13:43.024,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d99f203-255a-4196-9c0f-a0a36049b1c7,1960,,"[90.1, 23.4]",3879761,58,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luca Cigarini,8420.0,Left Center Midfield,148,Atalanta,228,['41c2c1fa-2200-43f4-81ee-28020f3248b9'],45,,,,,,,,,,,,,,,,Atalanta,228,00:13:45.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83baf349-a405-449d-86aa-f0dbd45d969b,1967,,"[35.2, 30.9]",3879761,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riccardo Gagliolo,11499.0,Left Center Back,150,Carpi,1683,['3e673683-771b-4413-a686-ebcdc3f28514'],8,,,,,,,,,,,,,,,,Carpi,1683,00:14:08.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1a984b6-79b0-4e12-9dee-5bbc042b31ce,1971,,"[45.1, 14.5]",3879761,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabrizio Poli,32525.0,Left Back,150,Carpi,1683,['f0bb7b2a-fce4-49ec-9dda-b912082396fd'],11,,,,,,,,,,,,,,,,Carpi,1683,00:14:11.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbc92511-1adb-4115-b577-371dc52849fd,1974,,"[62.0, 8.8]",3879761,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Di Gaudio,11502.0,Left Midfield,150,Carpi,1683,['cb219101-2443-4e9d-93df-c5a0b1410ea0'],13,,,,,,,,,,,,,,,,Carpi,1683,00:14:13.321,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37228fee-7427-48e9-bcec-74fcf0bb2fde,1976,,"[77.4, 28.0]",3879761,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jerry Uche Mbakogu,32608.0,Left Center Forward,150,Carpi,1683,['ba55f910-46aa-412e-bde9-294a029ae612'],15,,,,,,,,,,,,,,,,Carpi,1683,00:14:15.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bb5fea2-e6cc-45bc-908c-b090b5d788a6,1981,,"[54.3, 36.2]",3879761,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Cigarini,8420.0,Left Center Midfield,151,Atalanta,228,['5c3878b9-a94c-460f-9d99-f7334fc38890'],17,,,,,,,,,,,,,,,,Atalanta,228,00:14:17.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bb4e43c-4062-421e-bf32-8bc238f34293,1984,,"[56.5, 76.1]",3879761,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Diamanti,19847.0,Right Wing,151,Atalanta,228,['b2f034f2-a1a6-4378-9965-36c4d8d1df5b'],23,,,,,,,,,,,,,,,,Atalanta,228,00:14:23.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192a0a3a-ba29-4264-804c-3181b1359ad9,1987,,"[56.9, 53.7]",3879761,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Cigarini,8420.0,Left Center Midfield,151,Atalanta,228,['91742b5c-86da-4419-9f33-3be77c10aa3a'],26,,,,,,,,,,,,,,,,Atalanta,228,00:14:26.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19203d6b-001a-4efa-9a92-af6c8e90fe6e,1991,,"[64.1, 55.7]",3879761,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,151,Atalanta,228,"['ebe4e9a0-42a9-449a-90c5-db10025f3f21', 'ef708104-1010-4733-8740-b8210fe38bf9']",26,,,,,,,,,,,,,,,,Atalanta,228,00:14:26.933,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21cff1c3-9971-403a-9f71-9b55d81ec890,1996,,"[72.3, 35.0]",3879761,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Cigarini,8420.0,Left Center Midfield,152,Atalanta,228,['300a5dac-8621-43ba-ab00-37477e3d7aee'],57,,,,,,,,,,,,,,,,Atalanta,228,00:14:57.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dbbfd32-5b14-45a6-b93d-8d1014d22e76,2000,,"[70.2, 64.6]",3879761,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jasmin Kurtič,6941.0,Right Center Midfield,152,Atalanta,228,['2b0e052e-f6fc-48a9-aacb-70deb5a18801'],59,,,,,,,,,,,,,,,,Atalanta,228,00:14:59.480,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1cb7660-93d0-4f00-9e7f-803b54f0f63f,2012,,"[70.1, 12.2]",3879761,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jerry Uche Mbakogu,32608.0,Left Center Forward,153,Carpi,1683,['fa071b66-7e64-4cbd-9a57-be90243f3393'],5,,,,,,,,,,,,,,,,Carpi,1683,00:15:05.466,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b0cf584-203b-4179-9a06-49846e8417f2,2017,,"[75.5, 74.0]",3879761,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jasmin Kurtič,6941.0,Right Center Midfield,153,Carpi,1683,"['829b77a6-e993-4236-a14d-801c7cf51af5', 'a53c18aa-8bbc-4a2e-a2f6-246d461bee02']",8,,,,,,,,,,,,,,,,Atalanta,228,00:15:08.066,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f4aafb-9395-459f-aa1a-b06ea765b624,2022,,"[8.1, 30.4]",3879761,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vid Belec,8662.0,Goalkeeper,153,Carpi,1683,['253e0a29-d147-42a1-a1bf-4462fc984ae0'],13,,,,,,,,,,,,,,,,Carpi,1683,00:15:13.149,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f183602d-dd32-40f0-8a4e-5a28b7f44305,2027,,"[49.9, 2.8]",3879761,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabrizio Poli,32525.0,Left Back,153,Carpi,1683,['e3b0e172-fe22-460d-a463-d473a23d4d34'],17,,,,,,,,,,,,,,,,Carpi,1683,00:15:17.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50371f42-3611-4028-843a-20639e1afaea,2030,,"[93.3, 69.2]",3879761,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jasmin Kurtič,6941.0,Right Center Midfield,154,Atalanta,228,"['4852ca99-fef7-4021-8082-add2e5ba268a', 'd0311bed-387f-4ab4-9d79-aa08b50bd1d6']",19,,,,,,,,,,,,,,,,Atalanta,228,00:15:19.654,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b511c416-576f-4e25-964f-a9862851ef35,2033,,"[84.1, 70.1]",3879761,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Diamanti,19847.0,Right Wing,154,Atalanta,228,['d0766d94-66e1-4408-9509-42b642e7454d'],21,,,,,,,,,,,,,,,,Atalanta,228,00:15:21.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7602cf33-09a7-4621-bad9-d3e5ba51ede0,2038,,"[101.2, 23.2]",3879761,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Cigarini,8420.0,Left Center Midfield,154,Atalanta,228,['a434a6cf-d826-427c-8952-2ad7f103bd8f'],26,,,,,,,,,,,,,,,,Atalanta,228,00:15:26.562,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b23d869-527d-4987-bbed-62549209d17c,2044,,"[35.2, 64.1]",3879761,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Pasciuti,387472.0,Right Midfield,155,Carpi,1683,['16d07c55-e630-4825-b2bb-503442ac16ce'],30,,,,,,,,,,,,,,,,Carpi,1683,00:15:30.528,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad026481-a7d6-402c-b636-e07677d10cc6,2050,,"[102.2, 73.8]",3879761,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Lasagna,7793.0,Right Center Forward,155,Carpi,1683,['a80a022c-0441-41de-9616-8edbd70aaaba'],37,,,,,,,,,,,,,,,,Carpi,1683,00:15:37.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2a2d93e-b446-43c3-9c1e-43ef3b253b00,2053,,"[97.8, 76.4]",3879761,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaetano Letizia,7114.0,Right Back,156,Carpi,1683,['cde326ef-dbd6-4b24-b981-058c4ad4e8e1'],47,,,,,,,,,,,,,,,,Carpi,1683,00:15:47.046,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c520678c-c8ef-450b-8b21-c8a79af7abd3,2056,,"[85.3, 62.5]",3879761,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lorenzo Lollo,30829.0,Right Defensive Midfield,156,Carpi,1683,['0209f862-65e0-4e05-b200-99b14b468a39'],49,,,,,,,,,,,,,,,,Carpi,1683,00:15:49.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbf890d8-276e-4dca-a4af-bcb7b440d4b0,2063,,"[106.3, 74.7]",3879761,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaetano Letizia,7114.0,Right Back,156,Carpi,1683,['99c15ed5-4ab7-445b-bc15-65b45aee94c1'],55,,,,,,,,,,,,,,,,Carpi,1683,00:15:55.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26552014-d37a-49cf-8bcb-c022b8e47557,2072,,"[105.0, 4.9]",3879761,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raffaele Bianco,352172.0,Left Defensive Midfield,157,Carpi,1683,['93a7ebda-4b47-4211-a063-021f3df7cc4d'],53,,,,,,,,,,,,,,,,Carpi,1683,00:16:53.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fff7f105-03c2-4d87-a3f6-d9fd43c2bbc6,2075,,"[84.3, 32.9]",3879761,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lorenzo Lollo,30829.0,Right Defensive Midfield,157,Carpi,1683,['8547f031-6abc-4b25-b980-edb17ea8f1dc'],0,,,,,,,,,,,,,,,,Carpi,1683,00:17:00.102,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af515b92-e758-424f-b9a4-44e8afc28a47,2077,,"[103.1, 8.5]",3879761,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raffaele Bianco,352172.0,Left Defensive Midfield,157,Carpi,1683,['3cbaf70b-5247-47da-a418-1d1379bb0e9f'],1,,,,,,,,,,,,,,,,Carpi,1683,00:17:01.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2aeae673-fed9-442b-9fd5-817000764114,2080,,"[78.8, 46.0]",3879761,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,158,Atalanta,228,['8c6830b0-eeb0-4fa6-bc5d-8b58a80d8766'],52,,,,,,,,,,,,,,,,Atalanta,228,00:17:52.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa5dea7c-5c1a-44ca-80f7-4201babae4fb,2082,,"[85.8, 33.1]",3879761,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Cigarini,8420.0,Left Center Midfield,158,Atalanta,228,['c3e70952-57e7-4ec4-87bb-80f7eca43f7d'],56,,,,,,,,,,,,,,,,Atalanta,228,00:17:56.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890475b8-7cb4-4fbf-8e3e-1f04ceb04e6b,2085,,"[102.3, 25.7]",3879761,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco D''Alessandro,8184.0,Left Wing,158,Atalanta,228,['2152cafa-2791-42b8-8469-9cb9d21c8b59'],58,,,,,,,,,,,,,,,,Atalanta,228,00:17:58.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490674e6-9519-485c-981d-842a86ea5ba0,2089,,"[69.4, 63.2]",3879761,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lorenzo Pasciuti,387472.0,Right Midfield,160,Carpi,1683,['74b63114-6200-425b-8097-f6faee10d29a'],6,,,,,,,,,,,,,,,,Carpi,1683,00:18:06.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079ce38-4314-4b8e-bea6-8f90f88e40ed,2092,,"[78.8, 43.4]",3879761,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jerry Uche Mbakogu,32608.0,Left Center Forward,160,Carpi,1683,['ed8395aa-a615-4697-b6a1-c9eb7a64a418'],9,,,,,,,,,,,,,,,,Carpi,1683,00:18:09.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce0b39da-0e43-45e0-abbb-2812ee9335c9,2096,,"[26.1, 56.2]",3879761,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianpaolo Bellini,386607.0,Right Back,161,Atalanta,228,['69326a6c-4c5c-4c72-9a33-13271cb9c43b'],13,,,,,,,,,,,,,,,,Atalanta,228,00:18:13.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad78bf30-7525-4461-852b-7c1ee67d2d23,2099,,"[8.1, 44.4]",3879761,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Sportiello,7157.0,Goalkeeper,161,Atalanta,228,['260e6298-7344-414c-ba86-cd5d85e059dc'],16,,,,,,,,,,,,,,,,Atalanta,228,00:18:16.019,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c609208-a00b-416a-8690-95427add41b7,2102,,"[69.5, 65.5]",3879761,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Diamanti,19847.0,Right Wing,161,Atalanta,228,['1dcca632-ccf6-46bb-b831-7a9fa82f32ee'],23,,,,,,,,,,,,,,,,Atalanta,228,00:18:23.377,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f63234c-8842-4437-9919-1ab85441bb5b,2109,,"[69.7, 26.3]",3879761,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Lasagna,7793.0,Right Center Forward,161,Atalanta,228,"['66a83389-08df-4cc9-b647-bbeef802da9f', 'f68cb93e-7c7e-49c7-beea-47835bb80556']",27,,,,,,,,,,,,,,,,Carpi,1683,00:18:27.713,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f923c1a-b5bf-4090-8d44-402b547e1cf8,2114,,"[80.0, 8.5]",3879761,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simone Verdi,7170.0,Left Midfield,162,Carpi,1683,['9bc59afe-b588-47da-9471-a127efe1968b'],39,,,,,,,,,,,,,,,,Carpi,1683,00:18:39.680,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1b0dfba-339d-4c36-9211-69413e5bca6a,2117,,"[109.9, 45.1]",3879761,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jerry Uche Mbakogu,32608.0,Left Center Forward,162,Carpi,1683,['52990bde-a5df-48a9-9611-930e353325fd'],47,,,,,,,,,,,,,,,,Carpi,1683,00:18:47.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6017f047-914f-46d3-9179-11ab17c98614,2120,,"[20.6, 67.2]",3879761,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gianpaolo Bellini,386607.0,Right Back,163,Atalanta,228,['bed98406-287d-449a-8324-26aba32b3d8b'],59,,,,,,,,,,,,,,,,Atalanta,228,00:18:59.783,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21fccd1f-43ef-4bb1-aef1-0afa43b65caa,2122,,"[36.9, 73.3]",3879761,64,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alessandro Diamanti,19847.0,Right Wing,163,Atalanta,228,['f8651dec-c472-4407-9bef-d0f1830888c3'],1,,,,,,,,,,,,,,,,Atalanta,228,00:19:01.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9ef4950-e625-4298-8e65-a4675df5796e,2125,,"[25.9, 71.6]",3879761,64,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gianpaolo Bellini,386607.0,Right Back,163,Atalanta,228,['6798f261-20f6-4c96-9d5b-7ee32a86149b'],3,,,,,,,,,,,,,,,,Atalanta,228,00:19:03.664,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7505cc4-d0b7-4a76-900d-a8001bb1088a,2128,,"[59.6, 64.6]",3879761,64,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,163,Atalanta,228,['508ad966-2c27-4d25-84ca-66d91c79b71c'],6,,,,,,,,,,,,,,,,Atalanta,228,00:19:06.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fca88a0-aa7d-4b3f-8407-0d397767e2c7,2130,,"[44.6, 34.5]",3879761,64,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simone Romagnoli,7172.0,Right Center Back,164,Carpi,1683,['d0c5645e-d750-49de-a653-1b6ed03bf651'],14,,,,,,,,,,,,,,,,Carpi,1683,00:19:14.948,Ball Receipt*,
