50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.819981,,,,,,,,,,,,,,ad4295b3-08d0-4e44-9fd2-9a8084df8be0,114,,"[94.8, 80.0]",3879822,2,,,,,-0.89308804,,,,,"[101.4, 71.8]",Low Pass,,10.526158,,,,Valter Birsa,7045.0,,,,,,Throw-in,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,8,Chievo,231,['2110719a-18e5-48b1-9f13-d209d788d074'],44,,,,,,,,,,,,,,,,,Chievo,231,00:02:44.234,Pass,
,,,,,,,,,,,,,,,,,1.009585,,,,,,,,,,,,,,ef8d7933-bbf8-4505-bf80-95e0c23d2e0e,117,,"[102.2, 68.9]",3879822,2,,,,,0.6235607,,Right Foot,,,"[107.9, 73.0]",Low Pass,,7.0213957,,Incomplete,,Fabrizio Cacciatore,7050.0,,,,,,,1,From Throw In,Valter Birsa,7045.0,Center Attacking Midfield,8,Chievo,231,"['23d9ad3b-f821-49ff-943a-d3989349015e', 'cd4ec439-10a8-4b5e-85a5-978a58e38381']",45,,,,,,,,,,,,,,,,,Chievo,231,00:02:45.094,Pass,
,,,,,,,,,,,,,,,,,1.775471,,,,,,,,,,,,,,70702d21-a6e0-45ae-912c-f75f37d203f9,120,,"[109.2, 80.0]",3879822,3,,,,,-1.6751456,,,,,"[106.1, 50.4]",High Pass,,29.761889,,,,Ivan Radovanović,7042.0,,,,,,Throw-in,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,9,Chievo,231,['28f52f08-c6d0-43d6-bf1b-158127cb699b'],3,,,,,,,,,,,,,,,,,Chievo,231,00:03:03.688,Pass,
,,,,,,,,,,,,,,,,,1.312236,,,,,,,,,,,,,,a5640003-fb20-443f-ab3f-4b09f3587a57,123,,"[106.1, 50.2]",3879822,3,,,,True,-0.87273306,,,,,"[116.0, 38.4]",High Pass,,15.402922,,Incomplete,,Riccardo Meggiorini,11643.0,,,,,,,1,From Throw In,Ivan Radovanović,7042.0,Center Defensive Midfield,9,Chievo,231,"['86324427-1097-4e10-967b-4cf9577f3d11', 'c871644a-08f2-4a3c-be62-381b5e8d23f1', 'ff20d3d0-3077-40cc-8994-62c8b9da83b6']",5,,,,,,,,,,,,,,,,,Chievo,231,00:03:05.486,Pass,True
,,,,,,,,,,,,,,,,,3.163236,,,,,,,,,,,,,,958f453b-333a-48e3-a9b1-1aa5db16ad58,127,,"[15.9, 46.8]",3879822,3,,,,,-0.10988095,,Drop Kick,,,"[86.6, 39.0]",High Pass,,71.12897,,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,,,1,Regular Play,Orestis Karnezis,3742.0,Goalkeeper,10,Udinese,230,"['22a20f2b-0b39-4ed2-991f-4941aebb1a8a', 'b64e202f-0042-4047-8b73-89ac02819938']",13,,,,,,,,,,,,,,,,,Udinese,230,00:03:13.458,Pass,
,,,,,,,,,,,,,,,,,1.4896,,,,,,,,,,,,,,b64e202f-0042-4047-8b73-89ac02819938,129,,"[33.5, 41.1]",3879822,3,,,,,0.3635732,,Head,,,"[54.0, 48.9]",High Pass,,21.933764,,Incomplete,,Roberto Inglese,7043.0,,,,,,Recovery,1,Regular Play,Boštjan Cesar,8877.0,Left Center Back,10,Udinese,230,"['87f3bdee-f91a-4843-aafd-961273b2a423', '958f453b-333a-48e3-a9b1-1aa5db16ad58', '9f417529-4c98-4674-98eb-13168e62cf40']",16,,,,,,,,,,,,,,,,,Chievo,231,00:03:16.621,Pass,
,,,,,,,,,,,,,,,,,1.687342,,,,,,,,,,,,,,12f17745-b753-46d4-8785-823ec67538d2,133,,"[65.7, 34.7]",3879822,3,,,,,2.9694018,,Right Foot,,,"[47.3, 37.9]",Ground Pass,,18.676188,,,,Danilo Larangeira,7799.0,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,10,Udinese,230,['4c637569-e423-4905-bfb8-d7fc7b41a505'],19,,,,,,,,,,,,,,,,,Udinese,230,00:03:19.668,Pass,
,,,,,,,,,,,,,,,,,1.840543,,,,,,,,,,,,,,618b481f-b7a8-4210-aa31-02cffc1d94b6,135,,"[47.9, 38.4]",3879822,3,,,,,-0.96739715,,Right Foot,,,"[66.3, 11.7]",Low Pass,,32.42607,,,,Giovanni Pasquale,386656.0,,,,,,,1,Regular Play,Danilo Larangeira,7799.0,Center Back,10,Udinese,230,['a3e3f511-8e94-406a-9db0-52a5a82e4560'],21,,,,,,,,,,,,,,,,,Udinese,230,00:03:21.355,Pass,
,,,,,,,,,,,,,,,,,1.378387,,,,,,,,,,,,,,f929c74f-695e-4b3a-8951-9016ea161b4e,138,,"[73.3, 9.5]",3879822,3,,,,,0.8516277,,Left Foot,,,"[91.6, 30.4]",Ground Pass,,27.77949,,,,Cyril Théréau,8272.0,,,,,,,1,Regular Play,Giovanni Pasquale,386656.0,Left Wing Back,10,Udinese,230,['e0b73352-9c40-4c83-a8f0-bfa972bf2486'],24,,,,,,,,,,,,,,,,,Udinese,230,00:03:24.415,Pass,
,,,,,,,,,,,,,,,,,1.388097,,,,,,,,,,,,,,95f01a3c-0bcc-41b4-881c-ae06a1e497f4,140,,"[90.7, 28.1]",3879822,3,,,,,1.604874,,Left Foot,,,"[90.4, 36.9]",Ground Pass,,8.805112,,,,Duván Esteban Zapata Banguera,7017.0,,,,,,,1,Regular Play,Cyril Théréau,8272.0,Left Center Forward,10,Udinese,230,['1a063279-51c2-4196-b9bc-02c62799af5b'],25,,,,,,,,,,,,,,,,,Udinese,230,00:03:25.793,Pass,
,,,,,,,,,,,,,,,,,0.939331,,,,,,,,,,,,,,2b5849e4-42c3-4a11-826e-6590cd572ae6,148,,"[38.2, 44.8]",3879822,3,,,,,1.9066802,,Left Foot,,,"[32.3, 61.7]",Ground Pass,,17.90028,,,,Lucas Nahuel Castro,7049.0,,,,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,11,Chievo,231,['ced5aff9-2a75-4d32-86cf-7ca1d72a1ece'],31,,,,,,,,,,,,,,,,,Chievo,231,00:03:31.154,Pass,
,,,,,,,,,,,,,,,,,1.470578,,,,,,,,,,,,,,cd30cd49-812d-4cad-824e-fa664f6d5593,151,,"[31.8, 60.0]",3879822,3,,,,,-2.2492592,,Right Foot,,,"[23.9, 50.2]",Ground Pass,,12.587692,,,,Alessandro Gamberini,7052.0,,,,,,,1,Regular Play,Lucas Nahuel Castro,7049.0,Right Center Midfield,11,Chievo,231,['ff9c7d66-3ebb-4b50-a1ea-c8b87ec1c99b'],32,,,,,,,,,,,,,,,,,Chievo,231,00:03:32.753,Pass,
,,,,,,,,,,,,,,,,,2.29037,,,,,,,,,,,,,,cf9731fc-c48f-4abf-81c3-2f42f92dbf9b,154,,"[24.6, 48.3]",3879822,3,,,,,-1.5157672,,Right Foot,,,"[25.9, 24.7]",Ground Pass,,23.635778,,,,Boštjan Cesar,8877.0,,,,,,,1,Regular Play,Alessandro Gamberini,7052.0,Right Center Back,11,Chievo,231,['61eaba7a-2a48-44de-9bb0-449bae1fd84a'],35,,,,,,,,,,,,,,,,,Chievo,231,00:03:35.939,Pass,
,,,,,,,,,,,,,,,,,1.246355,,,,,,,,,,,,,,f91f9ff8-f1f2-4672-a80d-d4937a713ba7,157,,"[40.3, 16.5]",3879822,3,,,,,1.1689256,,Left Foot,,,"[45.4, 28.5]",Ground Pass,,13.038788,,,,Ivan Radovanović,7042.0,,,,,,,1,Regular Play,Boštjan Cesar,8877.0,Left Center Back,11,Chievo,231,['e0506711-949e-4905-8949-1f28ce19c311'],39,,,,,,,,,,,,,,,,,Chievo,231,00:03:39.837,Pass,
,,,,,,,,,,,,,,,,,1.946893,,,,,,,,,,,,,,6464e4c0-dade-4629-9987-b5954d53e0f9,160,,"[51.6, 17.4]",3879822,3,,,,,-1.212917,,Right Foot,,,"[56.2, 5.1]",Ground Pass,,13.132022,,,,Boštjan Cesar,8877.0,,,,,,,1,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,11,Chievo,231,['29a98d56-bdc6-4de8-9127-e4d38f4f0d0e'],43,,,,,,,,,,,,,,,,,Chievo,231,00:03:43.668,Pass,
,,,,,,,,,,,,,,,,,1.126158,,,,,,,,,,,,,,37e43af8-df87-4e5d-99f9-d66c8488ad04,163,,"[69.4, 6.7]",3879822,3,,,,,2.001935,,Left Foot,,,"[64.8, 16.7]",Ground Pass,,11.00727,,,,Perparim Hetemaj,7046.0,,,,,,,1,Regular Play,Boštjan Cesar,8877.0,Left Center Back,11,Chievo,231,['5f033362-d488-401f-b726-7009d285ab26'],48,,,,,,,,,,,,,,,,,Chievo,231,00:03:48.121,Pass,
,,,,,,,,,,,,,,,,,0.944218,,,,,,,,,,,,,,6b2ca40f-fca8-4fd3-9bf2-183cdd0ecb90,166,,"[68.0, 14.3]",3879822,3,,,,,-1.5422326,,Left Foot,,,"[68.2, 7.3]",Ground Pass,,7.0028567,,,,Massimo Gobbi,8645.0,,,,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,11,Chievo,231,['ebcd911d-f769-4db3-88fa-a99c20052f1b'],49,,,,,,,,,,,,,,,,,Chievo,231,00:03:49.649,Pass,
,,,,,,,,,,,,,,,,,1.53192,,,,,,,,,,,,,,5f683504-e7c6-4e04-88ba-bfed80035f64,169,,"[69.8, 5.5]",3879822,3,,,,,2.6915188,,Left Foot,,,"[52.0, 14.1]",Ground Pass,,19.768661,,,,Boštjan Cesar,8877.0,,,,,,,1,Regular Play,Massimo Gobbi,8645.0,Left Back,11,Chievo,231,['cff63b1a-c885-45f9-b526-f6dfc226e26c'],50,,,,,,,,,,,,,,,,,Chievo,231,00:03:50.633,Pass,
,,,,,,,,,,,,,,,,,3.204298,,,,,,,,,,,,,,89dcd44c-3ece-4675-af12-1426503dec46,172,,"[49.8, 15.3]",3879822,3,,,,,1.4650768,,Right Foot,,,"[55.7, 70.9]",High Pass,,55.912163,,,,Fabrizio Cacciatore,7050.0,,,True,,,,1,Regular Play,Boštjan Cesar,8877.0,Left Center Back,11,Chievo,231,['d7847aac-2d9b-4378-9c5e-498d2321e11a'],53,,,,,,,,,,,,,,,,,Chievo,231,00:03:53.407,Pass,
,,,,,,,,,,,,,,,,,2.678707,,,,,,,,,,,,,,c424ca7b-05af-4a9b-94e7-a491f8f2a90a,175,,"[55.7, 70.2]",3879822,3,,,,,-0.2422723,,Right Foot,,,"[107.9, 57.3]",High Pass,,53.770344,,,,Riccardo Meggiorini,11643.0,,,,,,,1,Regular Play,Fabrizio Cacciatore,7050.0,Right Back,11,Chievo,231,['c6081c88-95a3-4f18-bef5-b3fe7e22157e'],57,,,,,,,,,,,,,,,,,Chievo,231,00:03:57.884,Pass,
,,,,,,,,,,,,,,,,,0.898055,,,,,,,,,,,,,,f241ed00-ce4c-4457-9b8d-8cd03771b8e1,181,,"[107.9, 80.0]",3879822,4,,True,,,-1.0246297,,,,,"[114.1, 69.8]",Low Pass,,11.936499,,,,Valter Birsa,7045.0,,,,,,Throw-in,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,12,Chievo,231,['10232139-f35b-473e-a582-b957d8f2c5f2'],16,,,,,,,,,,,,,,,,,Chievo,231,00:04:16.169,Pass,
,,,,,,,,,,,,,,,,,0.848485,,,,,,,,,,,,,,cfd915f8-e378-4de5-b2ce-b13304a220bd,183,,"[117.1, 67.6]",3879822,4,,,,,-1.566057,,Right Foot,True,,"[117.2, 46.5]",High Pass,,21.100237,,Incomplete,,Roberto Inglese,7043.0,,,,,,,1,From Throw In,Valter Birsa,7045.0,Center Attacking Midfield,12,Chievo,231,"['137e61af-aa28-4f2b-b022-05f2a8cd5725', '5b534843-a7c7-4163-aae9-1d3bb278bbeb']",18,,,,,,,,,,,,,,,,,Chievo,231,00:04:18.542,Pass,
,,,,,,,,,,,,,,,,,1.767953,,,,,,,,,,,,,,769bc5ba-73fd-4270-b776-e14d150437de,186,,"[120.0, 80.0]",3879822,4,,,,,-1.6372123,,Left Foot,,,"[117.1, 36.4]",High Pass,True,43.69634,,Incomplete,,,,,,True,Inswinging,,Corner,1,From Corner,Valter Birsa,7045.0,Center Attacking Midfield,13,Chievo,231,['985edccc-1aa9-423d-92e7-42b90f7caaa9'],44,,,,,,,,,,,,,,,,,Chievo,231,00:04:44.836,Pass,
,,,,,,,,,,,,,,,,,2.402445,,,,,,,,,,,,,,d6b9b1dd-b745-4dca-a9f8-48e85d78548a,189,,"[10.4, 39.8]",3879822,5,,,,,-0.048912007,,Keeper Arm,,,"[24.7, 39.1]",Ground Pass,,14.317122,,,,Danilo Larangeira,7799.0,,,,,,,1,From Keeper,Orestis Karnezis,3742.0,Goalkeeper,14,Udinese,230,['34424705-1829-4668-be60-cb04825d97a2'],0,,,,,,,,,,,,,,,,,Udinese,230,00:05:00.784,Pass,
,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,,5fb52131-4cc9-4ec4-b1b1-dad839dc9762,193,,"[29.1, 37.9]",3879822,5,,,,,-1.4171497,,Right Foot,,,"[32.6, 15.3]",Ground Pass,,22.869411,,,,Felipe Dias da Silva dal Belo,6938.0,,,,,,,1,From Keeper,Danilo Larangeira,7799.0,Center Back,14,Udinese,230,"['0139e467-0e52-4dd5-991e-0945c76ba4a3', '9b37f18d-dc20-4db0-a5e8-72979ec7ab90']",4,,,,,,,,,,,,,,,,,Udinese,230,00:05:04.492,Pass,True
,,,,,,,,,,,,,,,,,1.408019,,,,,,,,,,,,,,4bca145e-cb23-4983-abce-779c2fc65672,196,,"[31.5, 18.0]",3879822,5,,,,,0.69946796,,Left Foot,,,"[46.0, 30.2]",Ground Pass,,18.94967,,,,Zdravko Kuzmanović,6577.0,,,,,,,1,From Keeper,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,14,Udinese,230,['108cf762-01b9-44be-9705-1ac976f44946'],6,,,,,,,,,,,,,,,,,Udinese,230,00:05:06.813,Pass,
,,,,,,,,,,,,,,,,,2.151498,,,,,,,,,,,,,,5a15b09c-ffc4-4990-8798-fa973b2b7154,199,,"[45.3, 30.4]",3879822,5,,,,,-1.021693,,Right Foot,,,"[58.7, 8.5]",High Pass,,25.674307,,,,Giovanni Pasquale,386656.0,,,,,,,1,From Keeper,Zdravko Kuzmanović,6577.0,Center Defensive Midfield,14,Udinese,230,['e377ace8-088a-4794-afc4-901af35625b8'],8,,,,,,,,,,,,,,,,,Udinese,230,00:05:08.357,Pass,
,,,,,,,,,,,,,,,,,1.226956,,,,,,,,,,,,,,f066b521-c0ea-4632-85ba-989f8b943b9e,201,,"[62.5, 7.1]",3879822,5,,,,,-0.39435002,,Left Foot,,,"[78.6, 0.4]",Low Pass,,17.438463,,Out,,Cyril Théréau,8272.0,,,,,,,1,From Keeper,Giovanni Pasquale,386656.0,Left Wing Back,14,Udinese,230,['226bb95b-fb8a-4e0c-b4bf-5988b4d3504c'],10,,,,,,,,,,,,,,,,,Udinese,230,00:05:10.508,Pass,
,,,,,,,,,,,,,,,,,0.943323,,,,,,,,,,,,,,c5e91631-a2ea-47e5-b2cc-0ce71c65489f,203,,"[31.4, 80.0]",3879822,5,,True,,,-2.3072824,,,,,"[24.6, 72.5]",Low Pass,,10.123734,,,,Alessandro Gamberini,7052.0,,,,,,Throw-in,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,15,Chievo,231,['8a7a80b9-55aa-4664-af14-310ac56839e4'],20,,,,,,,,,,,,,,,,,Chievo,231,00:05:20.326,Pass,
,,,,,,,,,,,,,,,,,1.198607,,,,,,,,,,,,,,695f1c45-b660-4c0a-ab50-91e5227d5eda,205,,"[22.2, 73.0]",3879822,5,,,,,0.5880026,,Right Foot,,,"[27.3, 76.4]",Ground Pass,,6.129437,,,,Fabrizio Cacciatore,7050.0,,,,,,,1,From Throw In,Alessandro Gamberini,7052.0,Right Center Back,15,Chievo,231,['215530e3-fb78-44a9-a61d-f4dd8e7f2c29'],22,,,,,,,,,,,,,,,,,Chievo,231,00:05:22.156,Pass,
,,,,,,,,,,,,,,,,,1.481129,,,,,,,,,,,,,,1bda0354-e628-411b-811c-ace068922972,208,,"[27.2, 76.2]",3879822,5,,,,,-1.9154437,,Right Foot,,,"[23.0, 64.5]",Ground Pass,,12.431009,,,,Alessandro Gamberini,7052.0,,,,,,,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,15,Chievo,231,['0e853183-a06c-4db2-833d-72fcedea0b24'],24,,,,,,,,,,,,,,,,,Chievo,231,00:05:24.487,Pass,
,,,,,,,,,,,,,,,,,2.583902,,,,,,,,,,,,,,50b2f408-643a-454c-b608-d42b05cc2c53,211,,"[25.9, 63.9]",3879822,5,,,,,0.64797205,,Right Foot,,,"[36.6, 72.0]",Ground Pass,,13.420135,,,,Fabrizio Cacciatore,7050.0,,,,,,,1,From Throw In,Alessandro Gamberini,7052.0,Right Center Back,15,Chievo,231,['da8f7651-3138-4759-90c3-4af4b4e23306'],29,,,,,,,,,,,,,,,,,Chievo,231,00:05:29.351,Pass,
,,,,,,,,,,,,,,,,,1.129047,,,,,,,,,,,,,,4ee89dcf-ff4f-49a7-85bf-48ad65a6e7a5,214,,"[39.5, 71.3]",3879822,5,,,,,-0.86148417,,Right Foot,,,"[49.8, 59.3]",Ground Pass,,15.814234,,,,Perparim Hetemaj,7046.0,,,,,,,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,15,Chievo,231,['da80e145-0d23-4fc7-b646-01c045f447f5'],33,,,,,,,,,,,,,,,,,Chievo,231,00:05:33.873,Pass,
,,,,,,,,,,,,,,,,,1.584933,,,,,,,,,,,,,,88e5cc1f-f417-4536-a5c0-5f7963fb61a1,224,,"[71.8, 65.3]",3879822,5,,,,,-1.2014626,,Right Foot,,,"[73.0, 62.2]",Ground Pass,,3.3241541,,,,Lucas Nahuel Castro,7049.0,,,,,,,1,From Throw In,Roberto Inglese,7043.0,Left Center Forward,15,Chievo,231,"['8b6538aa-6076-4c79-8ac8-4ce479718e54', '8efe603b-b53f-45b1-bd54-789df910a558']",39,,,,,,,,,,,,,,,,,Chievo,231,00:05:39.760,Pass,True
,,,,,,,,,,,,,,,,,1.393849,,,,,,,,,,,,,,9d14c34c-9c94-4bb5-b52e-18fa07f63e96,227,,"[76.1, 53.6]",3879822,5,,,,,-2.366295,,Right Foot,,,"[71.1, 48.7]",Ground Pass,,7.0007143,,,,Riccardo Meggiorini,11643.0,,,,,,,1,From Throw In,Lucas Nahuel Castro,7049.0,Right Center Midfield,15,Chievo,231,['e62baf76-6d9e-464a-810a-da7badb47323'],41,,,,,,,,,,,,,,,,,Chievo,231,00:05:41.700,Pass,
,,,,,,,,,,,,,,,,,2.034361,,,,,,,,,,,,,,e10beec1-f5a9-45a4-bc3a-8f6c528c9808,230,,"[71.1, 48.5]",3879822,5,,,,,-1.6505169,,Left Foot,,,"[68.2, 12.2]",Ground Pass,,36.415657,,,,Massimo Gobbi,8645.0,,,,,,,1,From Throw In,Riccardo Meggiorini,11643.0,Right Center Forward,15,Chievo,231,['a4674664-554d-42c0-8fc3-fd77358055e1'],43,,,,,,,,,,,,,,,,,Chievo,231,00:05:43.301,Pass,
,,,,,,,,,,,,,,,,,1.322078,,,,,,,,,,,,,,a32137e1-fd4b-415a-ae58-d4750f39881b,233,,"[69.8, 12.9]",3879822,5,,,,,1.2785279,,Right Foot,,,"[73.2, 24.2]",Ground Pass,,11.800424,,,,Lucas Nahuel Castro,7049.0,,,,,,,1,From Throw In,Massimo Gobbi,8645.0,Left Back,15,Chievo,231,['1bcd7486-e74d-48dd-bab4-62288be39bf9'],46,,,,,,,,,,,,,,,,,Chievo,231,00:05:46.073,Pass,
,,,,,,,,,,,,,,,,,0.691627,,,,,,,,,,,,,,34308630-699c-41f4-bafd-60cac1ee1213,237,,"[73.3, 24.6]",3879822,5,,,,,1.2578951,,Right Foot,,,"[76.6, 34.8]",Ground Pass,,10.720541,,,,Perparim Hetemaj,7046.0,,,,,,,1,From Throw In,Lucas Nahuel Castro,7049.0,Right Center Midfield,15,Chievo,231,"['a89b00a9-6120-4026-9a8b-8adcb2ef0e96', 'b730a72b-2aba-4bd4-8015-95bb91e9e81f']",47,,,,,,,,,,,,,,,,,Chievo,231,00:05:47.895,Pass,True
,,,,,,,,,,,,,,,,,0.650442,,,,,,,,,,,,,,46c22892-06c8-4d52-a2ea-396d0ce73212,244,,"[35.6, 47.4]",3879822,5,,,,,-2.2296023,,Right Foot,,,"[28.4, 38.1]",Ground Pass,,11.761377,,,,Felipe Dias da Silva dal Belo,6938.0,,,,,,,1,Regular Play,Zdravko Kuzmanović,6577.0,Center Defensive Midfield,16,Udinese,230,['2316c9eb-89ea-430b-862f-6bc9f2e59b2f'],51,,,,,,,,,,,,,,,,,Udinese,230,00:05:51.757,Pass,
,,,,,,,,,,,,,,,,,0.735705,,,,,,,,,,,,,,54252f13-21d0-4a0f-811c-8437756599bc,246,,"[28.8, 38.1]",3879822,5,,,,,2.2539878,,Left Foot,,,"[25.3, 42.4]",Ground Pass,,5.5443664,,,,Danilo Larangeira,7799.0,,,,,,,1,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,16,Udinese,230,['4371449d-64ea-4513-bfdb-9d87634f0970'],52,,,,,,,,,,,,,,,,,Udinese,230,00:05:52.407,Pass,
,,,,,,,,,,,,,,,,,1.429216,,,,,,,,,,,,,,c423614e-7bda-425d-b8a1-9ec275f6ce9a,248,,"[25.3, 42.7]",3879822,5,,,,,-0.27829966,,Right Foot,,,"[42.1, 37.9]",Ground Pass,,17.472263,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,Regular Play,Danilo Larangeira,7799.0,Center Back,16,Udinese,230,['606792df-8ea9-4933-8fd7-716100f4a969'],53,,,,,,,,,,,,,,,,,Udinese,230,00:05:53.143,Pass,
,,,,,,,,,,,,,,,,,1.400488,,,,,,,,,,,,,,c19eccaa-331b-4e48-ace6-36057e131310,251,,"[45.5, 30.5]",3879822,5,,,,,0.40725586,,Right Foot,,,"[65.9, 39.3]",Ground Pass,,22.21711,,,,Cyril Théréau,8272.0,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,16,Udinese,230,['4411397d-aa5e-4dbd-8d10-cf1eb406319b'],55,,,,,,,,,,,,,,,,,Udinese,230,00:05:55.685,Pass,
,,,,,,,,,,,,,,,,,0.982761,,,,,,,,,,,,,,a1180eef-cf08-48b9-b34a-ba2d8f9b14f3,255,,"[60.6, 45.4]",3879822,5,,,,,1.3909428,,Right Foot,,,"[64.4, 66.3]",Ground Pass,,21.242645,,,,Emmanuel Agyemang-Badu,24722.0,,,,,,,1,Regular Play,Cyril Théréau,8272.0,Left Center Forward,16,Udinese,230,['064c25ec-ee85-4369-9e5b-a1beacf1d31c'],59,,,,,,,,,,,,,,,,,Udinese,230,00:05:59.239,Pass,
,,,,,,,,,,,,,,,,,1.249303,,,,,,,,,,,,,,d38cb39a-86ca-4dde-bc58-1dffcdbb5a15,258,,"[95.3, 71.0]",3879822,6,,,,,-1.227353,,Right Foot,,,"[100.7, 55.9]",Ground Pass,,16.03652,,,,Cyril Théréau,8272.0,,,,,,,1,Regular Play,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,16,Udinese,230,['09fc0389-33de-4f7e-84a3-3133e220a95f'],4,,,,,,,,,,,,,,,,,Udinese,230,00:06:04.419,Pass,
,,,,,,,,,,,,,,,,,1.419218,,,,,,,,,,,,,,ccf2e932-62a6-47d0-b9d2-08e89f101fa6,264,,"[38.2, 39.1]",3879822,6,,,,,1.5441359,,Keeper Arm,,,"[39.0, 69.1]",Ground Pass,,30.010664,,,,Fabrizio Cacciatore,7050.0,,,,,,,1,Regular Play,Albano Benjamín Bizzarri,7803.0,Goalkeeper,17,Chievo,231,['05888670-395a-4900-938c-99e1e68e5dfa'],24,,,,,,,,,,,,,,,,,Chievo,231,00:06:24.584,Pass,
,,,,,,,,,,,,,,,,,1.846686,,,,,,,,,,,,,,3cd50f44-83b3-44c4-93f7-100cb01a4c4a,267,,"[41.5, 67.0]",3879822,6,,,,,-1.6614562,,Right Foot,,,"[39.3, 42.8]",Ground Pass,,24.299795,,,,Perparim Hetemaj,7046.0,,,,,,,1,Regular Play,Fabrizio Cacciatore,7050.0,Right Back,17,Chievo,231,['33c08825-1d6c-4b14-9ac7-107c8e2f4362'],26,,,,,,,,,,,,,,,,,Chievo,231,00:06:26.835,Pass,
,,,,,,,,,,,,,,,,,1.429895,,,,,,,,,,,,,,5ff5c4fd-edfd-4ad2-b2fa-2e05618a9e16,270,,"[39.0, 43.5]",3879822,6,,,,,2.801065,,Right Foot,,,"[26.3, 48.0]",Ground Pass,,13.473678,,,,Alessandro Gamberini,7052.0,,,,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,17,Chievo,231,['13515f27-bfce-4712-bb6e-fcf2bf4eedc5'],28,,,,,,,,,,,,,,,,,Chievo,231,00:06:28.721,Pass,
,,,,,,,,,,,,,,,,,1.997132,,,,,,,,,,,,,,e034cbf3-c95d-4392-8b13-368f03fb84c9,273,,"[26.3, 48.0]",3879822,6,,,,,-1.4804631,,Right Foot,,,"[28.8, 20.4]",Ground Pass,,27.712994,,,,Boštjan Cesar,8877.0,,,,,,,1,Regular Play,Alessandro Gamberini,7052.0,Right Center Back,17,Chievo,231,['b65c4ff1-8b70-46d7-8c98-e9c509ea31ca'],31,,,,,,,,,,,,,,,,,Chievo,231,00:06:31.326,Pass,
,,,,,,,,,,,,,,,,,0.946661,,,,,,,,,,,,,,2bc315bf-7518-4d20-a1ca-f829b460e071,276,,"[36.2, 21.6]",3879822,6,,,,,0.0,,Left Foot,,,"[52.3, 21.6]",Ground Pass,,16.1,,,,Ivan Radovanović,7042.0,,,,,,,1,Regular Play,Boštjan Cesar,8877.0,Left Center Back,17,Chievo,231,['4675d30c-8eed-48ca-a301-886f3c71b79a'],34,,,,,,,,,,,,,,,,,Chievo,231,00:06:34.348,Pass,
