bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cc06cdb3-89ee-4f1c-9c33-472d80d7e611,3100,,,"[17.3, 37.4]",3879681,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simone Missiroli,7113.0,Right Center Midfield,184,Inter Milan,238,['b3272f18-8c54-42c3-84ef-4645f94ca9d5'],30,,,,,,,,,,,,,,,,,Sassuolo,232,00:37:30.967,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,aeb48dcb-6d4e-48be-928c-c1901c7900c8,3105,,,"[17.7, 36.6]",3879681,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gregoire Defrel,7457.0,Left Wing,184,Inter Milan,238,['a2f8f732-8240-4ddc-97cd-014c995edbed'],32,,,,,,,,,,,,,,,,,Sassuolo,232,00:37:32.853,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12737d30-869e-4816-83f7-63b995eac335,3142,,,"[118.0, 52.9]",3879681,84,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Geoffrey Kondogbia,6589.0,Left Center Midfield,187,Inter Milan,238,,42,,,,,,,,,,,,,,,,,Inter Milan,238,00:39:42.336,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8558e8a5-1c2d-4258-8046-91d6eefd729a,3207,,,"[16.9, 71.8]",3879681,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yuto Nagatomo,5690.0,Right Back,192,Sassuolo,232,['cc824e75-7b28-4bb0-8565-fbbbbe5828fd'],48,,,,,,,,,,,,,,,,,Inter Milan,238,00:41:48.474,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4430cbf4-8197-4751-82c6-9326b9a86252,3210,,,"[11.3, 73.7]",3879681,86,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yuto Nagatomo,5690.0,Right Back,192,Sassuolo,232,['b087551d-e4b0-407e-a35f-d43422ba37f7'],50,,,,,,,,,,,,,,,,,Inter Milan,238,00:41:50.701,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,29f1b418-c6ef-4f1a-a980-c22c61d2d507,3211,,,"[111.7, 5.1]",3879681,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Floro Flores,27110.0,Center Forward,192,Sassuolo,232,,50,,,,,,,,,,,,,,,,,Sassuolo,232,00:41:50.873,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,dd0d9bc1-d87f-479c-b00a-e3676aaa5d66,3328,,,"[4.9, 46.7]",3879681,89,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Šime Vrsaljko,5461.0,Right Back,196,Inter Milan,238,['bd3b5175-f748-4009-be4d-ef8003cf6fac'],34,,,,,,,,,,,,,,,,,Sassuolo,232,00:44:34.907,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,553bff56-0952-49c7-87dc-619a1763b165,3397,,,"[72.3, 74.8]",3879681,91,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuto Nagatomo,5690.0,Right Back,202,Sassuolo,232,['b3734d76-96e5-4b02-a402-eb781a9fd9aa'],7,,,,,,,,,,,,,,,,,Inter Milan,238,00:46:07.291,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,11c65122-2ec4-42ca-8b9b-56526890d2fc,3407,,,"[55.8, 72.1]",3879681,91,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yuto Nagatomo,5690.0,Right Back,203,Sassuolo,232,['3bb12542-2b23-46e7-9503-553d02ef1075'],30,,,,,,,,,,,,,,,,,Inter Milan,238,00:46:30.644,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,77fa88e9-efba-4dd5-8039-e8b7fec62769,3435,,,"[7.3, 34.1]",3879681,92,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesco Acerbi,7119.0,Left Center Back,206,Inter Milan,238,['4cbc5df9-e497-4bee-972c-804725eaf885'],19,,,,,,,,,,,,,,,,,Sassuolo,232,00:47:19.520,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,698bc636-9a5e-4024-bb84-7755071d1cc4,99,,,"[3.6, 12.4]",3879681,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Perišić,5474.0,Left Wing,8,Inter Milan,238,,41,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:41.895,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bc67beba-afc4-49aa-914a-5ef0db7d88b3,104,,,"[9.4, 15.0]",3879681,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,8,Inter Milan,238,,44,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:44.776,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c6c0ac60-a6d4-4fba-b341-78706cbb7a6c,113,,,"[28.0, 21.7]",3879681,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,8,Inter Milan,238,['b4fe41de-32c8-4166-bb48-61fa554ad576'],52,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:52.818,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4ff5cc72-e7b7-4433-bd08-aadc95cc366c,120,,,"[36.2, 23.7]",3879681,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,9,Sassuolo,232,['dea2e099-ff87-4933-b557-450738c61df8'],57,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:57.660,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,84baed1a-44d3-4d9f-9a0c-61952e3719cb,131,,,"[99.4, 10.3]",3879681,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicola Sansone,6859.0,Left Wing,9,Sassuolo,232,,4,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:04.145,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3afade44-536e-4f22-b270-78ae33adf679,134,,,"[20.0, 68.5]",3879681,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Right Back,10,Inter Milan,238,,5,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:05.720,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,54c26ff3-db2f-4738-9138-93e2c670b158,147,,,"[70.6, 28.0]",3879681,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,11,Sassuolo,232,,15,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:15.610,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d093532a-2793-4309-aceb-024a514dd9c5,161,,,"[3.6, 40.3]",3879681,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,11,Sassuolo,232,['aff9ce75-be16-4126-9c5a-cb4afcc20ab0'],31,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:31.152,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,11af3d26-da44-4951-bfb3-18e66c8f199d,181,,,"[25.8, 66.2]",3879681,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Right Back,12,Inter Milan,238,,54,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:54.465,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,68823db4-7f5b-4b7d-a139-167cb24744b4,330,,,"[2.9, 66.2]",3879681,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samir Handanovič,7001.0,Goalkeeper,23,Inter Milan,238,,54,,,,,,,,,,,,,,,,,Inter Milan,238,00:07:54.012,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,37b78161-05b1-4477-9373-e353ead21672,340,,,"[12.5, 49.8]",3879681,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,26,Inter Milan,238,,40,,,,,,,,,,,,,,,,,Inter Milan,238,00:08:40.294,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f4f8d7ff-ad5d-4813-ae9c-21289753d1f9,391,,,"[9.1, 47.4]",3879681,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,31,Inter Milan,238,['bf3256c3-cb36-400f-8a6e-5ee9495558f5'],52,,,,,,,,,,,,,,,,,Inter Milan,238,00:09:52.764,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,76c75ea7-032e-4858-85c1-bd6765225bb3,431,,,"[15.2, 5.4]",3879681,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicola Sansone,6859.0,Left Wing,32,Inter Milan,238,,48,,,,,,,,,,,,,,,,,Sassuolo,232,00:10:48.157,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1672c4c2-1fc3-4100-a288-7ef05540afb9,450,,,"[25.1, 35.6]",3879681,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Francesco Magnanelli,7127.0,Center Defensive Midfield,33,Sassuolo,232,['1082bea8-9620-4e4c-897c-871a19bf65a0'],8,,,,,,,,,,,,,,,,,Sassuolo,232,00:11:08.408,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3b421203-bff0-4c11-85de-87ed47907dc2,470,,,"[35.5, 21.2]",3879681,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Geoffrey Kondogbia,6589.0,Left Center Midfield,35,Inter Milan,238,['b375c579-a8b0-4665-af58-5cb057357c91'],39,,,,,,,,,,,,,,,,,Inter Milan,238,00:11:39.155,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e97cd5c5-5d1c-4905-914b-0e96da4d7a1e,483,,,"[96.8, 31.4]",3879681,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Missiroli,7113.0,Right Center Midfield,36,Sassuolo,232,,48,,,,,,,,,,,,,,,,,Sassuolo,232,00:11:48.812,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b3de0511-535d-4b28-a8cc-2719e2cffd8d,491,,,"[109.0, 10.1]",3879681,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Peluso,7118.0,Left Back,37,Sassuolo,232,['a280d6a3-b438-49fd-b12e-81bf0ac571ae'],5,,,,,,,,,,,,,,,,,Sassuolo,232,00:13:05.268,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,82892553-e6c9-417d-bc5f-12f8175cddf5,500,,,"[4.5, 45.6]",3879681,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,38,Inter Milan,238,['854142d1-5b6a-490e-a6ae-6476f3806d5f'],12,,,,,,,,,,,,,,,,,Inter Milan,238,00:13:12.865,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,34016a74-4719-4339-afdd-1608bcbbe991,505,,,"[90.8, 10.5]",3879681,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicola Sansone,6859.0,Left Wing,38,Inter Milan,238,['cce5d031-d356-48da-8edf-f5ac04d6af3e'],28,,,,,,,,,,,,,,,,,Sassuolo,232,00:13:28.964,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0d05ff39-01dc-4802-97fc-80e5e585ecd9,515,,,"[32.2, 73.6]",3879681,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adem Ljajić,5587.0,Right Wing,38,Inter Milan,238,,34,,,,,,,,,,,,,,,,,Inter Milan,238,00:13:34.181,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1e179898-24d6-41ab-8678-ca641b4c8a32,531,,,"[26.7, 50.0]",3879681,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,39,Inter Milan,238,['20d9b398-bf59-4729-b0e9-6b4e4ae0afae'],3,,,,,,,,,,,,,,,,,Sassuolo,232,00:14:03.040,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8e189a45-cca3-48a8-906f-7ca5160ec496,564,,,"[100.5, 21.4]",3879681,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Peluso,7118.0,Left Back,41,Sassuolo,232,['d0cedf20-0555-468a-9045-d74d5e301e51'],34,,,,,,,,,,,,,,,,,Sassuolo,232,00:14:34.500,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3b8b4041-41d3-4bf2-9844-d0fa116e6fe2,571,,,"[105.6, 20.7]",3879681,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Peluso,7118.0,Left Back,42,Sassuolo,232,,36,,,,,,,,,,,,,,,,,Sassuolo,232,00:15:36.721,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e3717cfe-34f4-44ef-aad7-8c583fb86f4d,593,,,"[3.4, 42.3]",3879681,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,46,Inter Milan,238,['43685bd8-9406-43ac-9a08-0a4884458596'],25,,,,,,,,,,,,,,,,,Inter Milan,238,00:16:25.340,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d4518d17-efd9-4423-b5a4-007bbe40868a,632,,,"[73.5, 23.7]",3879681,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,47,Inter Milan,238,,23,,,,,,,,,,,,,,,,,Inter Milan,238,00:17:23.251,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,695467e9-0860-475b-a1ef-ba37fce37f09,721,,,"[38.9, 54.5]",3879681,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Miranda de Souza Filho,5551.0,Right Center Back,52,Sassuolo,232,['dcb7e77c-e538-490b-841d-576dab73db0d'],9,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:09.927,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2011d533-fafe-413b-bbcb-20f717401d0c,730,,,"[68.6, 30.7]",3879681,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joseph Alfred Duncan,7698.0,Left Center Midfield,52,Sassuolo,232,['d5b8922e-f8ae-403f-b478-e627aaceb18c'],13,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:13.420,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c9b14a71-9152-4d09-acc5-c8247eb693e6,737,,,"[111.2, 15.4]",3879681,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicola Sansone,6859.0,Left Wing,52,Sassuolo,232,,20,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:20.467,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,95736a6d-ada0-41b3-90cf-022770530746,747,,,"[4.7, 39.6]",3879681,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,53,Inter Milan,238,,24,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:24.409,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4fe3a3e8-9916-4a0b-8822-79d926a3bb3f,755,,,"[48.2, 57.5]",3879681,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,54,Sassuolo,232,['9d3fb51b-10fe-449e-a283-431b81ae63a4'],49,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:49.932,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a5ef6132-fb5b-4411-8aa4-ecb623756174,860,,,"[3.2, 34.1]",3879681,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samir Handanovič,7001.0,Goalkeeper,60,Sassuolo,232,,19,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:19.256,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e2e59a84-2940-438e-b7f7-18922caf7e54,880,,,"[32.7, 46.5]",3879681,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Right Center Midfield,60,Sassuolo,232,['3a645f84-f0a8-4f94-8a03-0a35dbd0b1a0'],42,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:42.127,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,20320eda-69f2-4c47-b5be-c0771fffe708,898,,,"[19.1, 7.3]",3879681,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,62,Inter Milan,238,['67e82f78-b438-4e6d-bc7a-a728274ad6f8'],15,,,,,,,,,,,,,,,,,Inter Milan,238,00:24:15.023,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,49f38530-ad4c-49b7-ba52-da5d64be481b,938,,,"[65.3, 65.7]",3879681,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Šime Vrsaljko,5461.0,Right Back,66,Sassuolo,232,,56,,,,,,,,,,,,,,,,,Sassuolo,232,00:26:56.726,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,51ab5558-fa68-4b80-86af-0c345e901fa1,950,,,"[53.9, 72.7]",3879681,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,67,Inter Milan,238,"['77dbbf23-4a1b-493f-9f27-00fae3b5f1c6', 'e5b1a17b-43a5-49eb-9d93-772d996ae44b']",10,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:10.921,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e4f4baa8-90fd-4cd2-9f34-1ec8ec50d6b8,970,,,"[11.6, 6.1]",3879681,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,67,Inter Milan,238,,22,,,,,,,,,,,,,,,,,Sassuolo,232,00:27:22.571,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,229bd302-43f2-47fc-9d25-20e12be4d76a,1049,,,"[101.4, 42.5]",3879681,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Brozović,5469.0,Right Center Midfield,70,Inter Milan,238,,55,,,,,,,,,,,,,,,,,Inter Milan,238,00:28:55.290,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,478e1571-e2eb-4ee8-8f48-2b7547e15de5,1088,,,"[33.3, 43.2]",3879681,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Geoffrey Kondogbia,6589.0,Left Center Midfield,74,Inter Milan,238,['f6d8be51-c454-4877-8525-bdd11f7f2a78'],5,,,,,,,,,,,,,,,,,Inter Milan,238,00:30:05.330,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0fc582f5-4b4f-4eb0-8047-c04f0f1208b6,1100,,,"[8.1, 34.7]",3879681,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,75,Sassuolo,232,['8bc56f11-afcf-416b-bd9c-06da6a3cdd5a'],17,,,,,,,,,,,,,,,,,Sassuolo,232,00:30:17.060,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,83949738-693b-448f-a0d5-a81a14cfadb6,1182,,,"[49.5, 76.7]",3879681,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Geoffrey Kondogbia,6589.0,Left Center Midfield,78,Inter Milan,238,,58,,,,,,,,,,,,,,,,,Inter Milan,238,00:31:58.641,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4e1f48a3-6de2-44b6-a993-eae53759e8e8,1194,,,"[89.0, 43.4]",3879681,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Brozović,5469.0,Right Center Midfield,79,Inter Milan,238,,54,,,,,,,,,,,,,,,,,Inter Milan,238,00:32:54.158,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ae504d20-84b5-4306-94e9-5d99a7754ad8,1201,,,"[8.3, 40.2]",3879681,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Consigli,7132.0,Goalkeeper,80,Sassuolo,232,['76c7901f-4a97-4c68-8694-6f27d28bbd46'],59,,,,,,,,,,,,,,,,,Sassuolo,232,00:32:59.024,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,08e16aef-2f5a-46b3-9b14-255689dc4628,1269,,,"[53.1, 50.0]",3879681,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Paolo Cannavaro,8848.0,Right Center Back,86,Sassuolo,232,,45,,,,,,,,,,,,,,,,,Sassuolo,232,00:36:45.260,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a5d2b1c9-27c0-4527-aa80-b28dc24fe692,1332,,,"[26.3, 47.6]",3879681,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Missiroli,7113.0,Right Center Midfield,89,Sassuolo,232,,0,,,,,,,,,,,,,,,,,Sassuolo,232,00:38:00.404,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3cc4b0ad-1a95-4417-903f-88520a802499,1395,,,"[11.6, 19.2]",3879681,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,91,Sassuolo,232,,3,,,,,,,,,,,,,,,,,Sassuolo,232,00:39:03.927,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,48a6ad57-bf42-4183-b9d9-0fa7f0c36cb9,1413,,,"[43.1, 58.5]",3879681,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,93,Inter Milan,238,['86b40b4f-7590-4d07-9392-43c2c7c61ae1'],26,,,,,,,,,,,,,,,,,Inter Milan,238,00:39:26.365,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,69df0349-8b91-49d1-b1e7-ff0f1b9b9917,1464,,,"[15.1, 52.3]",3879681,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,95,Sassuolo,232,['1f16fcc8-95f8-4201-8972-77638659cc03'],14,,,,,,,,,,,,,,,,,Inter Milan,238,00:40:14.746,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d9624dd5-96b2-46d8-b93a-f85dc4d4e9f4,1483,,,"[56.4, 23.5]",3879681,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,95,Sassuolo,232,['4d5396a0-dbfb-4f76-ae24-0e1348cd7f40'],42,,,,,,,,,,,,,,,,,Inter Milan,238,00:40:42.526,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,11f32964-9710-45a0-8ec6-17671866d153,1633,,,"[20.7, 5.3]",3879681,44,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Perišić,5474.0,Right Wing,101,Sassuolo,232,,17,,,,,,,,,,,,,,,,,Inter Milan,238,00:44:17.550,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,900a6ee0-631e-4236-841a-eecb18e481de,1661,,,"[73.0, 25.0]",3879681,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Danilo D''Ambrosio,6984.0,Left Back,103,Inter Milan,238,['3065deb5-1219-4364-90d3-523f24fbcfc8'],21,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:21.719,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,652693ae-d085-4513-bcdf-c677420eb677,1671,,,"[24.9, 58.2]",3879681,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Missiroli,7113.0,Right Center Midfield,104,Sassuolo,232,,29,,,,,,,,,,,,,,,,,Sassuolo,232,00:45:29.687,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c2ffcca7-4545-4744-9529-d8ce3d15af8a,1685,,,"[13.8, 57.2]",3879681,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,104,Sassuolo,232,,44,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:44.840,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6a1ecbc6-d981-4816-955a-d8964b75c217,1724,,,"[64.7, 3.9]",3879681,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Joseph Alfred Duncan,7698.0,Left Center Midfield,106,Sassuolo,232,,8,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:08.634,Ball Recovery,
