bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.584101,,,,,,,,,,,,,e22fcf96-e36a-409f-bcee-c9cdca214e1e,816,,"[19.3, 4.0]",3749454,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Robert Pirès,19312.0,Left Midfield,69,Manchester City,36,['faf412a1-17d6-4419-ab0a-44b8da8d6601'],50,,,,,,,,,,,,,,,,,Arsenal,1,00:23:50.249,Pressure,
,,,,,,,,,,,,,,,,0.52029,,,,,,,,,,,,,d5e85ee1-4685-4afe-9fca-24a1e6345be1,849,,"[57.2, 1.4]",3749454,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Bosvelt,19636.0,Right Defensive Midfield,71,Arsenal,1,['4892e259-f3e0-4e3b-ad57-b32b0e5d5bb1'],48,,,,,,,,,,,,,,,,,Manchester City,36,00:24:48.047,Pressure,
,,,,,,,,,,True,,,,,,0.658466,,,,,,,,,,,,,026e8c1f-beef-4977-802c-57bd02cae189,863,,"[65.5, 78.7]",3749454,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,73,Manchester City,36,"['22ae8dae-70a5-49f7-9bf6-ac252b6d4af4', 'cb062ba6-41c1-4b8f-98bb-086b650304e1']",9,,,,,,,,,,,,,,,,,Arsenal,1,00:25:09.931,Pressure,
,,,,,,,,,,True,,,,,,0.436484,,,,,,,,,,,,,48ffa19c-3179-4249-be8f-04eff65fb5d6,869,,"[63.3, 76.1]",3749454,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,73,Manchester City,36,"['93f60885-b0c3-491a-a277-ffaeeaf99883', 'df17b92f-b377-4d86-8dcd-e9cf21d25a89']",11,,,,,,,,,,,,,,,,,Arsenal,1,00:25:11.961,Pressure,
,,,,,,,,,,,,,,,,0.332388,,,,,,,,,,,,,e1ed2cc4-a389-4577-861b-b345cefb145e,903,,"[74.7, 70.9]",3749454,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antoine Sibierski,40223.0,Right Center Forward,76,Arsenal,1,"['3c3bb7b2-a53e-4752-a2fa-9c0e4587b419', '9568ff90-4d18-4c86-92b0-090d1321811e']",43,,,,,,,,,,,,,,,,,Manchester City,36,00:26:43.462,Pressure,
,,,,,,,,,,True,,,,,,0.383499,,,,,,,,,,,,,4d6acbc2-9bb9-44b5-9876-f8bc0e9b2a32,909,,"[57.7, 15.1]",3749454,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,77,Manchester City,36,"['50f8551b-b408-466d-8a03-bcbdf489fee6', '75b168bf-fda0-4dd7-b2b2-4a27f9a8366f', 'db01dcd8-eee5-4182-9c98-191f696bbad0']",48,,,,,,,,,,,,,,,,,Arsenal,1,00:26:48.800,Pressure,
,,,,,,,,,,True,,,,,,0.320221,,,,,,,,,,,,,bea83566-c55c-43be-b835-ce2823d97558,913,,"[52.9, 17.2]",3749454,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,77,Manchester City,36,['db01dcd8-eee5-4182-9c98-191f696bbad0'],49,,,,,,,,,,,,,,,,,Arsenal,1,00:26:49.590,Pressure,
,,,,,,,,,,,,,,,,1.837187,,,,,,,,,,,,,90b38b87-a923-4b3e-97d0-0c7d77d585b0,925,,"[9.0, 15.5]",3749454,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Cole,12529.0,Left Back,78,Manchester City,36,['57d1fda6-4e6c-462c-aae2-ac74907b406f'],12,,,,,,,,,,,,,,,,,Arsenal,1,00:27:12.122,Pressure,
,,,,,,,,,,,,,,,,0.577606,,,,,,,,,,,,,add78c5d-0598-45cd-8d6b-1596c4f7affb,932,,"[32.6, 12.4]",3749454,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sylvain Wiltord,15512.0,Right Center Forward,79,Manchester City,36,"['3c926a6d-219f-4538-8fc3-1fe4484da997', '86196f97-eb2d-433b-a68f-c2c95fa2a526']",27,,,,,,,,,,,,,,,,,Arsenal,1,00:27:27.888,Pressure,
,,,,,,,,,,,,,,,,0.34575,,,,,,,,,,,,,1a0b7d59-296f-4e03-bf5f-0540e0565123,964,,"[12.0, 70.4]",3749454,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,79,Manchester City,36,['9a735d3f-eec8-4536-b3b4-bcf02684d840'],57,,,,,,,,,,,,,,,,,Arsenal,1,00:27:57.204,Pressure,
,,,,,,,,,,True,,,,,,0.324917,,,,,,,,,,,,,da30b311-9e6f-4e22-ae82-ba33376b5220,970,,"[26.4, 71.6]",3749454,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,81,Manchester City,36,"['b8b6edfa-6e73-4268-a256-c7abbc51cc6a', 'ceb10b1a-0606-46fe-9712-179a18837dee']",17,,,,,,,,,,,,,,,,,Arsenal,1,00:28:17.024,Pressure,
,,,,,,,,,,True,,,,,,0.316889,,,,,,,,,,,,,33a32633-5f39-41d5-af36-502f1337593a,975,,"[28.4, 61.2]",3749454,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,81,Manchester City,36,"['6f1c8259-2f6f-456e-a6ed-21d15e2cc19e', '8f416eec-9b2b-428f-9525-fc73c43ca346']",19,,,,,,,,,,,,,,,,,Arsenal,1,00:28:19.307,Pressure,
,,,,,,,,,,,,,,,,0.334048,,,,,,,,,,,,,754b2d7c-2035-44b1-9ab4-3ccba9295b68,1026,,"[57.0, 13.6]",3749454,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,81,Manchester City,36,"['7bffb7aa-d740-4baf-a115-e1592c1f6e76', '85952a9c-e65e-44cb-bf23-4fa85fd64468']",6,,,,,,,,,,,,,,,,,Arsenal,1,00:29:06.268,Pressure,
,,,,,,,,,,,,,,,,1.929126,,,,,,,,,,,,,6514d574-0cb1-4f6d-98e7-500f65dd139b,1030,,"[113.1, 67.9]",3749454,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shaun Wright-Phillips,38551.0,Right Midfield,81,Manchester City,36,['2b5cb691-4b08-4092-b066-684517618451'],13,,,,,,,,,,,,,,,,,Manchester City,36,00:29:13.910,Pressure,
,,,,,,,,,,,,,,,,0.643759,,,,,,,,,,,,,c78d242c-d13d-47be-9d24-93c5f6b48b2a,1038,,"[45.9, 69.1]",3749454,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jihai Sun,40215.0,Right Back,82,Arsenal,1,"['4e30e49e-974a-4b72-b58b-dcf5482394b1', '7a6db597-1d2d-4cf6-a75f-06907e0f0c0e']",31,,,,,,,,,,,,,,,,,Manchester City,36,00:29:31.074,Pressure,
,,,,,,,,,,,,,,,,0.508848,,,,,,,,,,,,,e9527d93-a639-4747-ad05-d8ceee4145ea,1079,,"[43.8, 17.0]",3749454,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joey Barton,38552.0,Left Defensive Midfield,84,Arsenal,1,['43e37686-55b2-44c2-a5db-85a2667772a9'],37,,,,,,,,,,,,,,,,,Manchester City,36,00:30:37.981,Pressure,
,,,,,,,,,,True,,,,,,1.648326,,,,,,,,,,,,,625f129b-82e5-415d-aeba-c2c82975a903,1085,,"[69.2, 68.5]",3749454,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,85,Manchester City,36,['643cec22-0d4f-44a8-ac52-47495db34c60'],40,,,,,,,,,,,,,,,,,Arsenal,1,00:30:40.752,Pressure,
,,,,,,,,,,,,,,,,0.326223,,,,,,,,,,,,,a348fba6-5f45-4148-a81c-84aa9e5eef1c,1096,,"[52.7, 67.3]",3749454,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,85,Manchester City,36,,51,,,,,,,,,,,,,,,,,Arsenal,1,00:30:51.504,Pressure,
,,,,,,,,,,,,,,,,0.831251,,,,,,,,,,,,,897729c9-d4a2-4dbb-ac03-cd5a6daef1dc,1118,,"[57.0, 52.2]",3749454,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paul Bosvelt,19636.0,Right Defensive Midfield,87,Arsenal,1,['5c79ed66-cef9-479b-a4d0-450dcb97dc77'],41,,,,,,,,,,,,,,,,,Manchester City,36,00:31:41.404,Pressure,
,,,,,,,,,,,,,,,,0.147002,,,,,,,,,,,,,5d9eb66c-c191-4581-b78d-3c82f105003b,1124,,"[36.6, 17.2]",3749454,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvain Distin,40218.0,Left Center Back,88,Arsenal,1,,28,,,,,,,,,,,,,,,,,Manchester City,36,00:32:28.659,Pressure,
,,,,,,,,,,,,,,,,0.975201,,,,,,,,,,,,,809f7b28-141b-4b4f-8805-4c29e119f0de,1146,,"[25.7, 5.9]",3749454,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Cole,12529.0,Left Back,90,Manchester City,36,"['44ad3a7d-f5a5-4b97-8e22-3af7fc311691', '494e95bf-a7e7-4325-bcb6-16d2afe8493e']",56,,,,,,,,,,,,,,,,,Arsenal,1,00:32:56.976,Pressure,
,,,,,,,,,,,,,,,,0.511794,,,,,,,,,,,,,a4189adb-4dde-48d3-9299-6a3ab692cc26,1169,,"[21.7, 44.6]",3749454,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ashley Cole,12529.0,Left Back,91,Manchester City,36,"['53e9be6d-7219-458d-ba49-3e87e8559863', 'd6516f23-adf0-4ed6-bdb0-7a4c49a78949']",5,,,,,,,,,,,,,,,,,Arsenal,1,00:34:05.733,Pressure,
,,,,,,,,,,,,,,,,0.190242,,,,,,,,,,,,,bca81dcc-16b1-4b35-a7c2-583ec191ab63,1204,,"[23.2, 55.1]",3749454,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jihai Sun,40215.0,Right Back,100,Arsenal,1,"['149bae9f-5bde-4679-be73-56b0cae683f6', '4938693f-45af-4893-8f31-5dd36df8b175']",42,,,,,,,,,,,,,,,,,Manchester City,36,00:34:42.449,Pressure,
,,,,,,,,,,,,,,,,0.462084,,,,,,,,,,,,,30c63114-5401-4715-9a20-bd5ee3e4e63f,1220,,"[48.2, 73.8]",3749454,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Sommeil,40220.0,Right Center Back,102,Arsenal,1,,31,,,,,,,,,,,,,,,,,Manchester City,36,00:35:31.513,Pressure,
,,,,,,,,,,,,,,,,0.323446,,,,,,,,,,,,,cb4b3a1f-26ef-4a11-ac7c-203b636f854c,1228,,"[51.8, 14.1]",3749454,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Left Center Back,103,Manchester City,36,"['7378497a-c68a-4e57-af64-315f9cdbbbf1', 'a829a2b2-bdc7-4d29-a3a6-06bf297450ee']",43,,,,,,,,,,,,,,,,,Arsenal,1,00:35:43.385,Pressure,
,,,,,,,,,,True,,,,,,0.446948,,,,,,,,,,,,,074b2937-05ae-4d97-a152-9916d72cc684,1241,,"[64.3, 51.3]",3749454,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joey Barton,38552.0,Left Defensive Midfield,104,Arsenal,1,"['20637d18-6b3d-45da-9aec-d87b152f6889', '2f01a4b5-453c-479d-baac-3bbc5b3b9564']",48,,,,,,,,,,,,,,,,,Manchester City,36,00:35:48.723,Pressure,
,,,,,,,,,,True,,,,,,0.954437,,,,,,,,,,,,,584f5d96-4978-4562-a03a-57b08207aedd,1271,,"[73.7, 23.4]",3749454,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Wiltord,15512.0,Right Center Forward,105,Manchester City,36,"['48e88ecf-7b2f-4541-98ed-dbe6d6b23a30', 'a12a84e5-a8bf-4e93-804e-bdad303c4f51']",25,,,,,,,,,,,,,,,,,Arsenal,1,00:36:25.096,Pressure,
,,,,,,,,,,True,,,,,,0.693566,,,,,,,,,,,,,09e57eb8-9851-4827-aa40-23d68229cb06,1280,,"[55.3, 68.8]",3749454,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Anelka,15519.0,Left Center Forward,105,Manchester City,36,['e78adf6f-cc60-4797-9bd6-ebabe17b9d58'],28,,,,,,,,,,,,,,,,,Manchester City,36,00:36:28.725,Pressure,
,,,,,,,,,,,,,,,,0.195312,,,,,,,,,,,,,3c14cbd8-056a-458e-abba-b88be14019c0,1294,,"[49.1, 17.7]",3749454,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Vieira,15515.0,Left Defensive Midfield,106,Manchester City,36,['3a96fe4f-0106-4141-bdc9-7ea68baaaa8f'],48,,,,,,,,,,,,,,,,,Arsenal,1,00:36:48.841,Pressure,
,,,,,,,,,,,,,,,,0.442032,,,,,,,,,,,,,f726c423-d754-48c3-b4fc-9e4ee13cae8e,1335,,"[9.7, 17.5]",3749454,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Robert Pirès,19312.0,Left Midfield,109,Manchester City,36,"['1c8b9f3f-75f4-4c43-999a-bd417c5d2b6b', '7de758ea-b2b5-4ba4-94fe-d3c4827a760f', '972a6d9d-86cc-4cdc-b38c-15ae9d94d7f3']",8,,,,,,,,,,,,,,,,,Arsenal,1,00:38:08.697,Pressure,
,,,,,,,,,,,,,,,,0.611565,,,,,,,,,,,,,ee7ff983-6de9-4c56-9465-df6445824102,1355,,"[5.4, 59.3]",3749454,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shaun Wright-Phillips,38551.0,Right Midfield,110,Arsenal,1,['29f6a855-9ec0-44a6-af1a-ddcf12508551'],39,,,,,,,,,,,,,,,,,Manchester City,36,00:38:39.882,Pressure,
,,,,,,,,,,,,,,,,0.331395,,,,,,,,,,,,,94bea112-ada0-4c07-aa4a-66c5ac133ef9,1370,,"[29.2, 5.3]",3749454,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Trevor Sinclair,40217.0,Left Midfield,110,Arsenal,1,"['52642ee4-ec02-4551-b50a-8a09b9fa3773', '92d106c5-8138-44aa-9394-437c16d6d051']",53,,,,,,,,,,,,,,,,,Manchester City,36,00:38:53.748,Pressure,
,,,,,,,,,,,,,,,,0.602665,,,,,,,,,,,,,f285df89-2635-4812-9eb7-54860880afb5,1377,,"[38.8, 33.3]",3749454,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Sibierski,40223.0,Right Center Forward,110,Arsenal,1,"['087c3b8a-2d5e-4736-b951-7c0d1bc3c964', '1850df67-4886-4c6c-a470-faa09b4b4c5a', 'b0881742-3220-4812-ba63-87237081e85f']",0,,,,,,,,,,,,,,,,,Manchester City,36,00:39:00.789,Pressure,
,,,,,,,,,,,,,,,,0.438037,,,,,,,,,,,,,09091662-669e-4119-9da3-1c4e694cb90d,1384,,"[25.5, 30.1]",3749454,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joey Barton,38552.0,Left Defensive Midfield,110,Arsenal,1,['f71047f2-e4ef-4ffd-9d47-5760963d92fe'],8,,,,,,,,,,,,,,,,,Manchester City,36,00:39:08.788,Pressure,
,,,,,,,,,,,,,,,,1.80716,,,,,,,,,,,,,32124ce6-ce39-4cb2-a762-c1ba87e41714,1398,,"[13.4, 8.8]",3749454,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Distin,40218.0,Left Center Back,110,Arsenal,1,"['2c2ba366-e0bd-4b8e-8ad7-52e2415ad570', '53b6ea27-cdd4-4ef8-84bd-3b7386d59ad0']",23,,,,,,,,,,,,,,,,,Manchester City,36,00:39:23.242,Pressure,
,,,,,,,,,,,,,,,,0.407474,,,,,,,,,,,,,b36ba7ce-eeac-4d32-a8c3-bf3550363089,1403,,"[110.2, 37.8]",3749454,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,110,Arsenal,1,,27,,,,,,,,,,,,,,,,,Arsenal,1,00:39:27.174,Pressure,
,,,,,,,,,,,,,,,,0.56791,,,,,,,,,,,,,1c1ace6a-a089-464e-a5d5-12e7af174fcb,1413,,"[25.1, 27.4]",3749454,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Distin,40218.0,Left Center Back,110,Arsenal,1,['0fb82d1f-9417-475f-8ec9-9411bc0470be'],39,,,,,,,,,,,,,,,,,Manchester City,36,00:39:39.657,Pressure,
,,,,,,,,,,,,,,,,0.834165,,,,,,,,,,,,,0973c7cd-bc28-459c-b0df-fe848f00e79f,1423,,"[15.4, 53.0]",3749454,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Shaun Wright-Phillips,38551.0,Right Midfield,111,Arsenal,1,"['3f1aa053-5b42-429b-85f1-3981c2677e8c', '693a28a8-1c30-48ea-bcd2-828bda1ba405', '6b33ee1a-3d09-411b-84a2-d48632406b40', '6f05a7bc-db73-41e9-ae09-5d3e7ddb83e1']",20,,,,,,,,,,,,,,,,,Manchester City,36,00:40:20.710,Pressure,
,,,,,,,,,,,,,,,,1.218,,,,,,,,,,,,,a17863dc-fbd3-4288-b189-a838c742dea4,1450,,"[15.6, 11.8]",3749454,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Joey Barton,38552.0,Left Defensive Midfield,111,Arsenal,1,['c3dcfd80-54b3-4fa4-88e2-264f56560f57'],42,,,,,,,,,,,,,,,,,Manchester City,36,00:40:42.773,Pressure,
,,,,,,,,,,,,,,,,1.960865,,,,,,,,,,,,,f66c0bfa-e930-41fc-96e2-cf7c9a5f6c4b,1473,,"[37.5, 9.4]",3749454,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,112,Manchester City,36,"['28a7c947-9ba7-4648-b35a-e044fd71e2c1', 'e173ef38-1afd-4683-aa4f-1a90ff0704db']",10,,,,,,,,,,,,,,,,,Arsenal,1,00:41:10.381,Pressure,
,,,,,,,,,,,,,,,,0.366996,,,,,,,,,,,,,6d048310-11fd-4834-8fcb-8e40f9c5d450,1479,,"[101.5, 5.5]",3749454,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Tarnat,24758.0,Left Back,112,Manchester City,36,,20,,,,,,,,,,,,,,,,,Manchester City,36,00:41:20.829,Pressure,
,,,,,,,,,,,,,,,,0.387324,,,,,,,,,,,,,6ec40d26-22a5-41e9-8d83-10e3dc5c5e64,1489,,"[62.2, 6.4]",3749454,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michael Tarnat,24758.0,Left Back,114,Arsenal,1,"['2d9662b5-9b59-4719-ac6b-a21c92f351cb', 'da618149-e341-466d-b753-9d71043ea024']",54,,,,,,,,,,,,,,,,,Manchester City,36,00:41:54.388,Pressure,
,,,,,,,,,,True,,,,,,0.251813,,,,,,,,,,,,,3653f57f-0e27-4085-972f-641d4bd12cf3,1496,,"[49.6, 76.6]",3749454,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,115,Manchester City,36,,56,,,,,,,,,,,,,,,,,Arsenal,1,00:41:56.081,Pressure,
,,,,,,,,,,True,,,,,,0.326391,,,,,,,,,,,,,37c8a15c-065a-4567-8043-e9e81743c601,1499,,"[41.1, 61.6]",3749454,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,115,Manchester City,36,['59911b2f-1efd-4657-922d-4105dc2b516e'],59,,,,,,,,,,,,,,,,,Arsenal,1,00:41:59.797,Pressure,
,,,,,,,,,,,,,,,,0.244617,,,,,,,,,,,,,10ceb0e4-e499-48c0-a9a0-f3cc7b2f8c4f,1517,,"[56.5, 52.6]",3749454,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paul Bosvelt,19636.0,Right Defensive Midfield,116,Arsenal,1,['323d1f15-d7ad-4273-be5f-854f5ff81062'],35,,,,,,,,,,,,,,,,,Manchester City,36,00:42:35.536,Pressure,
,,,,,,,,,,,,,,,,2.980393,,,,,,,,,,,,,bb0502c0-c25f-4476-8a53-e1705db5c1a7,1536,,"[21.2, 61.1]",3749454,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jihai Sun,40215.0,Right Back,116,Arsenal,1,"['63fca445-659f-4a5d-ae1b-450fb0f3c79f', '9836cdfe-ed37-4b5b-82e8-373a8d4560ea', 'ff6e565d-4aa1-4d07-8f4d-a75e85e1ba85']",51,,,,,,,,,,,,,,,,,Manchester City,36,00:42:51.809,Pressure,
,,,,,,,,,,,,,,,,0.43421,,,,,,,,,,,,,048beed7-68cc-4a89-9390-93747b9792e0,1556,,"[38.5, 6.6]",3749454,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joey Barton,38552.0,Left Defensive Midfield,118,Arsenal,1,"['3eeec37d-fe2b-490d-8f0e-6232fbdb723f', '9d7529df-15c8-4d02-9937-3dfb842d9909']",37,,,,,,,,,,,,,,,,,Manchester City,36,00:43:37.941,Pressure,
,,,,,,,,,,,,,,,,0.593091,,,,,,,,,,,,,14a4190d-e3f1-409a-8dc9-3b7286da4f21,1562,,"[34.1, 2.4]",3749454,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joey Barton,38552.0,Left Defensive Midfield,118,Arsenal,1,['fa26f641-e04e-404a-bc58-810b8379cc65'],39,,,,,,,,,,,,,,,,,Manchester City,36,00:43:39.864,Pressure,
,,,,,,,,,,True,,,,,,0.440342,,,,,,,,,,,,,9a3cd8d0-94dc-4e6b-a0d2-e51255d98314,1568,,"[94.2, 78.5]",3749454,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,119,Manchester City,36,"['1432f9cc-9508-4be9-bab7-45386935a1f8', '8eca0897-9c4e-4343-9b75-8913cb0503ca']",43,,,,,,,,,,,,,,,,,Arsenal,1,00:43:43.019,Pressure,
,,,,,,,,,,,,,,,,0.837504,,,,,,,,,,,,,0f996ce7-76cf-482b-b500-da3439b2152d,1581,,"[13.4, 67.1]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Keown,15654.0,Right Center Back,120,Manchester City,36,"['5691ae63-dd5a-40e6-b140-afe9ed7a409e', '5cec56ad-e738-4e8c-a1fb-f1dc133e0bbe']",10,,,,,,,,,,,,,,,,,Arsenal,1,00:44:10.788,Pressure,
,,,,,,,,,,True,,,,,,0.763,,,,,,,,,,,,,6e614d01-ba0f-4ddb-8439-17a72de28f4a,1600,,"[96.7, 59.3]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jihai Sun,40215.0,Right Back,121,Arsenal,1,['5963a7f2-f2f1-47f8-a8db-baeec0b99e55'],31,,,,,,,,,,,,,,,,,Manchester City,36,00:44:31.843,Pressure,
,,,,,,,,,,,,,,,,0.550298,,,,,,,,,,,,,721655bf-dfb6-493b-b616-a34bee29c146,1605,,"[29.3, 9.7]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Distin,40218.0,Left Center Back,121,Arsenal,1,"['9b90a7e3-cb13-49fb-b798-18d7d4468200', 'b63a0bb7-ae51-496b-99f8-b60bda81d07a']",38,,,,,,,,,,,,,,,,,Manchester City,36,00:44:38.781,Pressure,
,,,,,,,,,,,,,,,,0.500969,,,,,,,,,,,,,15f6b709-45dc-484c-8101-2b8164026590,1614,,"[74.7, 77.8]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,122,Manchester City,36,"['016c4b72-dcd7-4224-a35f-1412d2271b33', '2ade7f99-143b-4e21-b514-79bf0c859a80', '7d1b46cb-9ee7-4949-a9b0-aeb5c9fad14f']",58,,,,,,,,,,,,,,,,,Arsenal,1,00:44:58.039,Pressure,
,,,,,,,,,,,,,,,,0.330051,,,,,,,,,,,,,903692c3-5067-4c8c-81fd-d156f95456fd,1618,,"[39.2, 3.0]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Trevor Sinclair,40217.0,Left Midfield,122,Manchester City,36,['a2d18482-3e09-4399-9299-649472781ba7'],59,,,,,,,,,,,,,,,,,Manchester City,36,00:44:59.209,Pressure,
,,,,,,,,,,True,,,,,,0.179781,,,,,,,,,,,,,cfc30fbf-1937-47f4-a7da-5e1a7c84af82,1675,,"[45.4, 66.7]",3749454,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jihai Sun,40215.0,Right Back,125,Arsenal,1,['05cea47f-2095-4151-8a0e-ed2ab7fb8280'],15,,,,,,,,,,,,,,,,,Manchester City,36,00:46:15.172,Pressure,
,,,,,,,,,,,,,,,,0.325941,,,,,,,,,,,,,9b4b2483-bb5f-40a8-a7d3-cf7e7943c21e,1685,,"[24.3, 54.1]",3749454,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Sommeil,40220.0,Right Center Back,125,Arsenal,1,"['09482be6-6b14-4338-baf7-865c67045211', '981ad6df-0fb8-407b-9f4d-d84c64f46d23']",21,,,,,,,,,,,,,,,,,Manchester City,36,00:46:21.568,Pressure,
,,,,,,,,,,,,,,,,0.32789,,,,,,,,,,,,,ff9f621b-61d3-4517-a538-d22caa94ba68,1689,,"[14.9, 53.9]",3749454,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jihai Sun,40215.0,Right Back,125,Arsenal,1,,22,,,,,,,,,,,,,,,,,Manchester City,36,00:46:22.554,Pressure,
