ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,True,,,,,,0.444753,,,,,,,,,,,,,7e2b1ea9-60b7-436c-9685-8aaa5e4e964a,2422,,"[85.6, 16.2]",3749192,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ashley Cole,12529.0,Left Back,147,Fulham,55,['e3cffe41-7da8-42ce-ae34-120a624a0a4c'],18,,,,,,,,,,,,,,,,,,Arsenal,1,00:16:18.688,Pressure,
,,,,,,,,,,True,,,,,,1.873945,,,,,,,,,,,,,37560c47-db20-4010-9fd6-1236c45b7c73,2429,,"[48.0, 11.6]",3749192,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,149,Fulham,55,['8166ad90-b01d-45c5-b404-b75efe1dc5db'],23,,,,,,,,,,,,,,,,,,Arsenal,1,00:16:23.916,Pressure,
,,,,,,,,,,,,,,,,0.470882,,,,,,,,,,,,,8360a9df-ed1a-4ffc-bc0c-0283abed824b,2436,,"[61.7, 36.6]",3749192,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvain Legwinski,40411.0,Center Attacking Midfield,150,Arsenal,1,"['33d00ded-06c7-4e48-983c-46d3699dd330', 'b67c99ab-bacb-4e95-b3e8-7ed09e964d13']",32,,,,,,,,,,,,,,,,,,Fulham,55,00:16:32.884,Pressure,
,,,,,,,,,,,,,,,,1.819141,,,,,,,,,,,,,62a42692-6d52-40f8-bcdc-d0e8fd5b4574,2442,,"[64.6, 10.1]",3749192,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steed Malbranque,40407.0,Left Wing,150,Arsenal,1,['826cf6fe-0d63-46e4-b941-5a00ef33d026'],35,,,,,,,,,,,,,,,,,,Fulham,55,00:16:35.889,Pressure,
,,,,,,,,,,,,,,,,0.329408,,,,,,,,,,,,,ed8e1b1e-54f1-46ca-a379-6017f1ecd919,2472,,"[39.8, 35.2]",3749192,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andy Melville,40415.0,Left Center Back,152,Arsenal,1,"['a1486d1e-b058-43de-94ea-0226f1010f18', 'f65e0a99-0df7-498f-b6c0-bc2841b6c021']",17,,,,,,,,,,,,,,,,,,Fulham,55,00:17:17.175,Pressure,
,,,,,,,,,,,,,,,,0.330852,,,,,,,,,,,,,7e186625-85ef-492c-bdb3-949567165845,2499,,"[45.8, 55.9]",3749192,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moritz Volz,40408.0,Right Back,152,Arsenal,1,"['4c8d7197-7dd4-4c50-98bd-afe76346ae73', '7a7290e9-737a-43c1-a114-04f959c4c4b1']",57,,,,,,,,,,,,,,,,,,Fulham,55,00:17:57.834,Pressure,
,,,,,,,,,,,,,,,,1.47475,,,,,,,,,,,,,0fc9a7cf-d972-4237-b433-958d03d04b02,2507,,"[39.8, 7.7]",3749192,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Steed Malbranque,40407.0,Left Wing,152,Arsenal,1,['02595fd0-170e-4fcd-a418-1292a8100b61'],3,,,,,,,,,,,,,,,,,,Fulham,55,00:18:03.918,Pressure,
,,,,,,,,,,,,,,,,0.195085,,,,,,,,,,,,,a75db3e0-2a5c-4ff6-b6c7-6457bef0b370,2518,,"[12.0, 63.2]",3749192,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lee Clark,38566.0,Right Center Midfield,152,Arsenal,1,"['6206c094-4129-4392-9665-cd5dad49457f', '832b5fa4-63b1-4579-a84c-bf504885c6f6']",17,,,,,,,,,,,,,,,,,,Fulham,55,00:18:17.820,Pressure,
,,,,,,,,,,True,,,,,,3.429253,,,,,,,,,,,,,cbaaeea7-8ddf-461c-9323-19a7661e4dd4,2532,,"[63.2, 41.3]",3749192,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Fredrik Ljungberg,15754.0,Right Midfield,154,Fulham,55,['7cd9c8ab-1892-4b14-8423-a10f86481f54'],42,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:42.091,Pressure,
,,,,,,,,,,,,,,,,0.449247,,,,,,,,,,,,,914195d8-8a10-45a0-8191-a82fab0d1859,2534,,"[23.4, 56.3]",3749192,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Dennis Bergkamp,15042.0,Right Center Forward,154,Fulham,55,,49,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:49.469,Pressure,
,,,,,,,,,,,,,,,,0.748781,,,,,,,,,,,,,ec0eec07-4fa8-4a2a-962d-dcf610251dbc,2553,,"[4.3, 53.8]",3749192,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sylvain Legwinski,40411.0,Center Attacking Midfield,155,Arsenal,1,['968947cf-7045-4840-88e8-7ef5d0f39dbd'],29,,,,,,,,,,,,,,,,,,Fulham,55,00:19:29.527,Pressure,
,,,,,,,,,,True,,,,,,1.475816,,,,,,,,,,,,,8bf31cc7-f028-4239-b078-bd3bfdccb176,2556,,"[116.5, 25.9]",3749192,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,156,Fulham,55,"['cb4feac8-e230-43fa-ae06-53a34c294e6c', 'ce4d0513-4179-4697-8ef4-a5f7d3c00eb1', 'fc196886-0cd1-4292-8020-e1921f6cefa1']",32,,,,,,,,,,,,,,,,,,Arsenal,1,00:19:32.158,Pressure,
,,,,,,,,,,,,,,,,1.100356,,,,,,,,,,,,,328c1e58-eae4-4f79-a168-cbff62606f51,2562,,"[85.4, 16.0]",3749192,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,156,Fulham,55,"['2d4a66f7-4a8a-463a-9973-1bb0b40ca01b', 'e46d1104-0a2b-4705-ad3a-a157c276618a']",37,,,,,,,,,,,,,,,,,,Arsenal,1,00:19:37.714,Pressure,
,,,,,,,,,,,,,,,,0.30243,,,,,,,,,,,,,9580dfe5-4714-4f5c-8404-9e10e1e0a47f,2568,,"[63.4, 30.0]",3749192,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dennis Bergkamp,15042.0,Right Center Forward,157,Fulham,55,['bf3bd16e-aab9-4c40-8917-7270064290ad'],5,,,,,,,,,,,,,,,,,,Arsenal,1,00:20:05.246,Pressure,
,,,,,,,,,,,,,,,,0.448847,,,,,,,,,,,,,eabbe5fc-bf32-49c9-8379-686c11911b88,2580,,"[58.6, 59.6]",3749192,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,157,Fulham,55,"['5748857e-747a-403f-a9e8-bf1daf5321e4', '6a2d7d3b-cc48-4ac0-a47d-c2b345562220']",15,,,,,,,,,,,,,,,,,,Arsenal,1,00:20:15.189,Pressure,
,,,,,,,,,,,,,,,,1.385126,,,,,,,,,,,,,d89f1786-deb2-495d-98e4-343b1cbc282c,2635,,"[37.6, 22.1]",3749192,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jérôme Bonnissel,40414.0,Left Back,158,Arsenal,1,"['3f579bcd-5a4b-4beb-be88-1e6968d6cbcb', 'f1996244-9f3c-4e02-9a78-38cf13330266']",51,,,,,,,,,,,,,,,,,,Fulham,55,00:21:51.843,Pressure,
,,,,,,,,,,,,,,,,0.78648,,,,,,,,,,,,,f68c5208-aebb-4aaf-b787-5849d5fe04eb,2638,,"[35.2, 20.7]",3749192,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sean Davis,40412.0,Left Center Midfield,158,Arsenal,1,['f1996244-9f3c-4e02-9a78-38cf13330266'],54,,,,,,,,,,,,,,,,,,Fulham,55,00:21:54.654,Pressure,
,,,,,,,,,,,,,,,,0.324959,,,,,,,,,,,,,10de21e5-5a1f-4bf3-bbb6-698d009f3a45,2646,,"[15.6, 47.2]",3749192,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moritz Volz,40408.0,Right Back,158,Arsenal,1,,3,,,,,,,,,,,,,,,,,,Fulham,55,00:22:03.378,Pressure,
,,,,,,,,,,True,,,,,,0.309477,,,,,,,,,,,,,49641568-04a0-49fc-8e17-1adb3a7b594c,2656,,"[87.6, 30.9]",3749192,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,159,Fulham,55,"['040e3790-d66b-4ae1-8890-345905e6a2c2', '852ee653-631d-4e59-9e35-bda649a75575']",9,,,,,,,,,,,,,,,,,,Arsenal,1,00:22:09.023,Pressure,
,,,,,,,,,,,,,,,,0.492818,,,,,,,,,,,,,f5446d10-bad0-48f3-ba3b-6bdf1a5ff3b0,2678,,"[30.6, 54.0]",3749192,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvain Legwinski,40411.0,Center Attacking Midfield,160,Arsenal,1,"['9afb7b82-06fb-4fd2-bcd7-7446c342f178', 'f4ff3fbc-3aa5-442a-9ada-f7f2a3401480']",39,,,,,,,,,,,,,,,,,,Fulham,55,00:22:39.258,Pressure,
,,,,,,,,,,,,,,,,0.606277,,,,,,,,,,,,,5748a4c8-e759-4766-85fc-ea18efddb4ad,2685,,"[21.2, 23.6]",3749192,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérôme Bonnissel,40414.0,Left Back,160,Arsenal,1,"['114b9f03-bf31-4322-936f-faa177239270', '880fb461-d04c-4de9-8dbc-5d2000533cf4']",43,,,,,,,,,,,,,,,,,,Fulham,55,00:22:43.048,Pressure,
,,,,,,,,,,,,,,,,0.58394,,,,,,,,,,,,,dd4ad249-23d6-4ded-953d-d2aefc34db0b,2702,,"[78.9, 11.9]",3749192,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fredrik Ljungberg,15754.0,Left Center Midfield,162,Fulham,55,['58abe08c-a71a-431d-80a6-ac7563496d80'],16,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:16.396,Pressure,
,,,,,,,,,,,,,,,,1.506547,,,,,,,,,,,,,3aaa8550-3478-4ccb-ad8d-8aff15d1f97c,2723,,"[46.8, 21.7]",3749192,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andy Melville,40415.0,Left Center Back,163,Arsenal,1,"['62fc8cf8-5e22-48a6-ad49-d57264b01791', '90550d46-1c5b-48b8-9e74-951d8907713e', 'cc047144-7fa1-4a60-95d8-d103b5df519b', 'd1d4fabc-acdb-472d-8321-5e135e828dc0', 'e24045e9-b19c-45e2-9e64-bc57f88ff8c9']",37,,,,,,,,,,,,,,,,,,Fulham,55,00:23:37.594,Pressure,
,,,,,,,,,,,,,,,,0.431334,,,,,,,,,,,,,0f59e88e-b113-4d29-a96a-571cb4fc2705,2733,,"[8.2, 28.2]",3749192,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zat Knight,40413.0,Right Center Back,163,Arsenal,1,"['3f7b0a56-a21f-48b6-85e5-95ed698ae368', '9df7258f-b765-40b7-aefe-2dcce7d46738']",43,,,,,,,,,,,,,,,,,,Fulham,55,00:23:43.885,Pressure,
,,,,,,,,,,True,,,,,,0.585479,,,,,,,,,,,,,66e1072a-e703-4382-803a-207acf5c9ca0,2755,,"[70.2, 16.1]",3749192,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Louis Saha,20505.0,Center Forward,165,Arsenal,1,['68c9ad74-ae98-494a-a56a-f9f8f335decd'],59,,,,,,,,,,,,,,,,,,Fulham,55,00:23:59.155,Pressure,
,,,,,,,,,,,,,,,,0.806457,,,,,,,,,,,,,e7631f6f-0a38-4a02-9a81-b256efeb4da4,2791,,"[16.4, 39.8]",3749192,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zat Knight,40413.0,Right Center Back,165,Arsenal,1,"['30cc2854-66e8-4f13-80c1-1658a9bda355', 'df025c32-20a4-4d6a-8242-0c86567bcfc7', 'f19485d3-2214-496b-aab9-b738b9933f10']",42,,,,,,,,,,,,,,,,,,Fulham,55,00:24:42.399,Pressure,
,,,,,,,,,,,,,,,,0.476467,,,,,,,,,,,,,d2dd9950-68ac-436e-b3c2-ccc65bec1f80,2795,,"[23.6, 53.8]",3749192,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Junichi Inamoto,40409.0,Right Wing,165,Arsenal,1,"['35c4db79-7d17-4f41-8b04-a8eb1d821c41', '53592b01-9a2a-41dc-ad6f-2a6b1a119ee9', 'e14f4804-e73e-43c8-aaf9-fabc8f5f2958']",43,,,,,,,,,,,,,,,,,,Fulham,55,00:24:43.526,Pressure,
,,,,,,,,,,True,,,,,,0.353328,,,,,,,,,,,,,748b82af-0bd4-41b2-a05e-1e6fffe8fcab,2813,,"[46.5, 53.0]",3749192,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvain Legwinski,40411.0,Center Attacking Midfield,167,Arsenal,1,"['2333b961-f8af-4f08-b92e-77f2d8359510', '644fc1bb-2810-4a25-8dcd-bc783cd071cc']",27,,,,,,,,,,,,,,,,,,Fulham,55,00:25:27.026,Pressure,
,,,,,,,,,,True,,,,,,0.499451,,,,,,,,,,,,,d786ced0-c7ab-4641-afd5-c27db8ca4498,2816,,"[42.7, 53.0]",3749192,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zat Knight,40413.0,Right Center Back,167,Arsenal,1,['644fc1bb-2810-4a25-8dcd-bc783cd071cc'],27,,,,,,,,,,,,,,,,,,Fulham,55,00:25:27.572,Pressure,
,,,,,,,,,,,,,,,,0.796697,,,,,,,,,,,,,519db8a3-104b-4c8a-9c18-ad2b1258be8a,2823,,"[8.6, 53.3]",3749192,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moritz Volz,40408.0,Right Back,167,Arsenal,1,['56a0ed37-3af8-45a8-b9cf-fb6acdfcd870'],31,,,,,,,,,,,,,,,,,,Fulham,55,00:25:31.858,Pressure,
,,,,,,,,,,,,,,,,0.735163,,,,,,,,,,,,,52bce76c-9cb2-40ba-ba0b-cd37eead397d,2824,,"[11.5, 51.8]",3749192,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvain Legwinski,40411.0,Center Attacking Midfield,167,Arsenal,1,"['91dfec3a-1911-4af5-b5bd-e6b3b7eb9122', 'a75cea57-a5aa-4f93-a42c-d7bbf9a2276a']",32,,,,,,,,,,,,,,,,,,Fulham,55,00:25:32.745,Pressure,
,,,,,,,,,,True,,,,,,1.877058,,,,,,,,,,,,,7c3b5fb8-f19e-4cc4-998b-898a40a75726,2838,,"[103.2, 40.7]",3749192,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Louis Saha,20505.0,Center Forward,169,Arsenal,1,"['db775845-783f-466a-aa77-e49b56a91b09', 'e9587bb7-bde4-4255-b95d-2178830f41c0']",12,,,,,,,,,,,,,,,,,,Fulham,55,00:26:12.735,Pressure,
,,,,,,,,,,,,,,,,0.311044,,,,,,,,,,,,,543ad1a6-b44e-4a99-a6ef-a5e8cb2e60c4,2860,,"[11.3, 12.5]",3749192,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Bonnissel,40414.0,Left Back,171,Arsenal,1,"['2a1ce8ef-6b16-4e8c-8f6b-f1f165b82191', '9b192984-e083-4474-a748-e9deb4a9faec']",37,,,,,,,,,,,,,,,,,,Fulham,55,00:26:37.691,Pressure,
,,,,,,,,,,True,,,,,,0.958928,,,,,,,,,,,,,d45867df-1662-4f17-a227-6fa8e062bbf4,2902,,"[79.9, 22.2]",3749192,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,176,Fulham,55,"['67e1abbd-4d4d-414a-916c-c1e4e64aa2fe', 'f369eb97-4b1c-4a2f-a13e-90709bf8abf6']",37,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:37.955,Pressure,
,,,,,,,,,,True,,,,,,0.710998,,,,,,,,,,,,,c21b413a-9a76-4c30-8624-9e96db9222c4,2905,,"[75.7, 25.9]",3749192,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Center Defensive Midfield,176,Fulham,55,['f369eb97-4b1c-4a2f-a13e-90709bf8abf6'],39,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:39.385,Pressure,
,,,,,,,,,,,,,,,,0.455244,,,,,,,,,,,,,8e3fc565-71aa-4357-aba3-37b7c4c7b1e7,2910,,"[73.3, 20.1]",3749192,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fredrik Ljungberg,15754.0,Left Center Midfield,176,Fulham,55,['80f09e76-7bc3-4f5f-8485-463a007fe462'],41,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:41.786,Pressure,
,,,,,,,,,,True,,,,,,1.504143,,,,,,,,,,,,,c5c776a6-9454-4627-ab46-acb24d179f3a,2914,,"[39.3, 67.3]",3749192,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Junichi Inamoto,40409.0,Right Wing,177,Arsenal,1,['2f5a3178-deb9-4be5-bc8f-7a57828c2a75'],43,,,,,,,,,,,,,,,,,,Fulham,55,00:27:43.874,Pressure,
,,,,,,,,,,,,,,,,0.795301,,,,,,,,,,,,,9271971e-5c8d-4dbb-a7ee-e3f1c8180704,2926,,"[27.5, 22.1]",3749192,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sean Davis,40412.0,Left Center Midfield,178,Arsenal,1,['5f739874-b20a-4763-99da-5ed0701c8b4c'],9,,,,,,,,,,,,,,,,,,Fulham,55,00:28:09.305,Pressure,
,,,,,,,,,,,,,,,,0.949894,,,,,,,,,,,,,09b81cdc-d093-4a35-aa47-f6ad8505c75f,2942,,"[62.7, 27.1]",3749192,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Bergkamp,15042.0,Right Center Midfield,180,Fulham,55,"['8b64fc63-c192-4183-a796-867379d736cd', 'a562591e-1061-490a-8150-0d6e95964d0c', 'f92b8f45-0af5-4efb-9a01-216f01bf4e23']",45,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:45.875,Pressure,
,,,,,,,,,,,,,,,,0.709617,,,,,,,,,,,,,f782c76f-cdf7-4650-b225-bf1d4f0e814d,2946,,"[16.1, 28.0]",3749192,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,180,Fulham,55,['f92b8f45-0af5-4efb-9a01-216f01bf4e23'],50,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:50.957,Pressure,
,,,,,,,,,,,,,,,,0.945468,,,,,,,,,,,,,25ef7b76-1984-4a9b-9e22-edcff19ae3a3,2957,,"[15.2, 11.0]",3749192,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andy Melville,40415.0,Left Center Back,181,Arsenal,1,['130c808e-3a37-4a5d-9691-75863d10964a'],9,,,,,,,,,,,,,,,,,,Fulham,55,00:29:09.935,Pressure,
,,,,,,,,,,True,,,,,,5.765333,,,,,,,,,,,,,17880feb-0ea2-4f5d-b7dd-bff0157f5d67,2966,,"[49.4, 60.6]",3749192,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,182,Fulham,55,['fcaad81f-4d70-4b42-b9cc-f99f5832d5fd'],21,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:21.766,Pressure,
,,,,,,,,,,,,,,,,0.691442,,,,,,,,,,,,,e60dd98d-14c1-48bb-bc90-9d3e02248b6e,2973,,"[38.3, 43.5]",3749192,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fredrik Ljungberg,15754.0,Left Center Midfield,182,Fulham,55,['46a5b18c-27f7-43dc-86dc-5ba37a825915'],32,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:32.395,Pressure,
,,,,,,,,,,,,,,,,0.579065,,,,,,,,,,,,,b7e0fbd8-dee9-4c8a-ae1b-9301a7749dee,3010,,"[68.7, 54.5]",3749192,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sean Davis,40412.0,Left Center Midfield,184,Arsenal,1,['7833c058-2ead-4c44-a9c8-dc1996d9fe12'],10,,,,,,,,,,,,,,,,,,Fulham,55,00:31:10.035,Pressure,
,,,,,,,,,,,,,,,,0.971117,,,,,,,,,,,,,4c3db0c6-b28f-48cd-9448-19b1df7d275f,3026,,"[31.8, 15.9]",3749192,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sean Davis,40412.0,Left Center Midfield,185,Arsenal,1,"['753a507b-e349-4a77-a935-cb77232cae3b', '89768a32-ddd2-4b8c-bd14-a922fc49d77d']",28,,,,,,,,,,,,,,,,,,Fulham,55,00:31:28.612,Pressure,
,,,,,,,,,,,,,,,,0.326677,,,,,,,,,,,,,ebedf5a2-6eee-49cc-84b9-19eeae1f1e32,3033,,"[13.5, 50.4]",3749192,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Junichi Inamoto,40409.0,Right Wing,185,Arsenal,1,"['5e6ee4e8-b1d6-417f-8aea-e7a44521883d', 'a0be3854-53b8-4ebd-97d6-f32c416699f0']",34,,,,,,,,,,,,,,,,,,Fulham,55,00:31:34.842,Pressure,
,,,,,,,,,,,,,,,,0.654603,,,,,,,,,,,,,ed01a439-189e-467d-8cd8-8975122a1e86,3043,,"[14.4, 50.1]",3749192,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moritz Volz,40408.0,Right Back,185,Arsenal,1,"['5735a736-39ee-47d4-b90f-1bcffc55b038', '8a8c1edd-70cb-4493-88e3-bec90e3d09b8']",41,,,,,,,,,,,,,,,,,,Fulham,55,00:31:41.913,Pressure,
,,,,,,,,,,True,,,,,,0.32064,,,,,,,,,,,,,f1e8ce8f-9de3-409c-8b92-b1de9beedfa6,3053,,"[61.0, 16.6]",3749192,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steed Malbranque,40407.0,Left Wing,187,Arsenal,1,"['3f4628a6-8b8f-48c5-9ed6-789d6ca227b6', 'a0d4acbe-f8b2-463b-a7f3-fa6a62d2404e']",15,,,,,,,,,,,,,,,,,,Fulham,55,00:32:15.017,Pressure,
,,,,,,,,,,True,,,,,,1.961006,,,,,,,,,,,,,63758d74-45e6-4653-8ac5-5e4f5ec434dc,3057,,"[54.7, 12.7]",3749192,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sean Davis,40412.0,Left Center Midfield,187,Arsenal,1,['b3cf9ce1-72ab-43ce-8830-6432964df89e'],16,,,,,,,,,,,,,,,,,,Fulham,55,00:32:16.239,Pressure,
,,,,,,,,,,,,,,,,1.555996,,,,,,,,,,,,,bcf35183-4c90-480e-9e13-9809a118df83,3058,,"[37.8, 4.0]",3749192,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Bonnissel,40414.0,Left Back,187,Arsenal,1,,19,,,,,,,,,,,,,,,,,,Fulham,55,00:32:19.461,Pressure,
,,,,,,,,,,,,,,,,1.72957,,,,,,,,,,,,,6b5de18f-8ad3-4af9-a371-683b978b0f04,3062,,"[13.0, 21.2]",3749192,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sean Davis,40412.0,Left Center Midfield,188,Arsenal,1,"['143ce505-84b9-48a8-bdac-8aa5acb6b560', '2de224c8-ea22-4ed4-9b4e-868a284058c3']",31,,,,,,,,,,,,,,,,,,Fulham,55,00:32:31.112,Pressure,
,,,,,,,,,,,,,,,,2.564672,,,,,,,,,,,,,0c08a329-7c20-4902-8d89-c11ea7d8a4c4,3076,,"[61.7, 54.2]",3749192,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvain Legwinski,40411.0,Center Attacking Midfield,190,Arsenal,1,"['3258369f-4e02-4878-8f13-63a5d37bfe7b', '45d02b3f-d7a3-4af2-8813-3d1df4e22712', 'a38016fc-7f56-4e6f-80ec-de82eca6e869', 'e2e3d66d-cf07-4170-8e1c-030b47cc0e93']",59,,,,,,,,,,,,,,,,,,Fulham,55,00:32:59.045,Pressure,
,,,,,,,,,,,,,,,,0.742829,,,,,,,,,,,,,a75b0380-9f0f-4342-83fe-d2d578fc8af8,3084,,"[67.0, 52.1]",3749192,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lee Clark,38566.0,Right Center Midfield,190,Arsenal,1,"['3c7a1fba-2481-4da6-b446-3426127a6751', '53f8df54-1607-4f74-a6bf-e0430d68977c']",3,,,,,,,,,,,,,,,,,,Fulham,55,00:33:03.742,Pressure,
,,,,,,,,,,,,,,,,0.961723,,,,,,,,,,,,,666a8492-cdec-4834-8280-3e3992341006,3102,,"[65.4, 24.2]",3749192,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fredrik Ljungberg,15754.0,Left Center Midfield,191,Fulham,55,['0858db1b-d1d2-40ec-ab08-d8aaa3b85d32'],24,,,,,,,,,,,,,,,,,,Arsenal,1,00:33:24.589,Pressure,
,,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,,,647a57f1-630c-4b6b-b317-ba7093c8c1b2,3110,,"[109.0, 49.9]",3749192,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Barry Hayles,40410.0,Center Forward,191,Fulham,55,,33,,,,,,,,,,,,,,,,,,Fulham,55,00:33:33.053,Pressure,
,,,,,,,,,,,,,,,,0.461214,,,,,,,,,,,,,44e7e0f8-d2a4-416c-9a7f-b429cc88329e,3135,,"[55.5, 26.0]",3749192,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steed Malbranque,40407.0,Left Wing,192,Arsenal,1,"['77e75cd2-e38b-477d-a9c4-6f02cce21f91', 'd863171c-570e-49d9-ba0f-1ce5110d6a50']",40,,,,,,,,,,,,,,,,,,Fulham,55,00:34:40.653,Pressure,
,,,,,,,,,,,,,,,,1.876197,,,,,,,,,,,,,663ae49f-f7d0-46fc-9419-ac57652e698b,3162,,"[102.0, 68.0]",3749192,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Barry Hayles,40410.0,Center Forward,193,Fulham,55,"['01835173-a822-483c-8dd4-4ae75a991e70', '45295be3-f178-43ad-9d05-27981d147827', '65fd8b1d-e8e8-41cb-801c-bc75d8a6134a']",8,,,,,,,,,,,,,,,,,,Fulham,55,00:35:08.558,Pressure,
