50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,f96b38e6-8615-46be-8b60-3fa5c7b5bb6c,1095,,,"[62.3, 27.8]",3749274,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fredrik Ljungberg,15754.0,Left Midfield,70,Portsmouth,105,['e0dbbf3d-ccd2-4275-8aaf-4f065a6d806b'],45,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:45.165,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,99a7a517-eac0-4d0a-8c4c-ee111dba2303,1130,,,"[55.2, 18.8]",3749274,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Richard Hughes,376516.0,Left Midfield,73,Arsenal,1,['d796ab3a-6508-45ba-98d8-1c14e6cbafce'],30,,,,,,,,,,,,,,,,,,Portsmouth,105,00:26:30.234,Duel,True
,,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,bd802afe-231a-492c-a56b-2690dd99cc39,1133,,,"[64.9, 61.3]",3749274,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Bentley,376521.0,Right Midfield,73,Arsenal,1,"['8fce5df7-2d12-4f75-9c76-3240697da257', 'a80dea54-e468-4355-9ef0-dcc71d620a56']",30,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:30.417,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,c559dac8-cf8c-4e2b-a999-545a5bd2909d,1191,,,"[5.6, 49.9]",3749274,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dejan Stefanovic,40340.0,Left Center Back,74,Arsenal,1,['cc565dfb-8466-4f64-93e5-84f1e394e023'],33,,,,,,,,,,,,,,,,,,Portsmouth,105,00:27:33.853,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,816a7780-233c-420b-a233-2436994d359b,1214,,,"[109.9, 42.3]",3749274,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kolo Habib Touré,38412.0,Right Center Back,77,Arsenal,1,['5973bfcd-aa4c-4966-8bab-f05bfae987d5'],51,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:51.736,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,c1b67289-3352-4cf4-8239-f951b3f9b643,1224,,,"[45.8, 17.6]",3749274,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Left Defensive Midfield,79,Portsmouth,105,['54c335ef-2d6a-4e4a-992a-33fccf1335f9'],25,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:25.023,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,4af2644f-6198-4a96-ba05-1f7b6c874989,1344,,,"[111.7, 42.1]",3749274,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kolo Habib Touré,38412.0,Right Center Back,85,Arsenal,1,['c9ffb630-b6c0-4098-a767-4b34ae0a9b75'],26,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:26.793,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,a71a354d-4bcb-4fdc-b1d0-3ecbaad10b4b,1348,,,"[111.5, 39.1]",3749274,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,86,Arsenal,1,['baa41ff7-a934-455f-a9fb-84d80185e381'],45,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:45.310,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,a8743a37-7bf7-45f1-b13e-b1b1fb5498b9,1352,,,"[112.7, 31.1]",3749274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kolo Habib Touré,38412.0,Right Center Back,87,Arsenal,1,['1c6db533-3ff8-425a-9890-f69bb59e1aef'],2,,,,,,,,,,,,,,,,,,Arsenal,1,00:33:02.884,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,f55ed678-e025-4b51-a7bb-fc06cd73ecfd,1421,,,"[22.9, 59.6]",3749274,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ray Parlour,24972.0,Right Defensive Midfield,95,Portsmouth,105,['4220154b-bbb2-4951-ac9c-8e52e764809d'],31,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:31.792,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,2e386b5b-0443-4ab9-bc82-94187efa5486,1439,,,"[25.9, 46.3]",3749274,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,95,Portsmouth,105,['60b7e38f-f701-4fa7-8e20-1391cd954c7f'],2,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:02.493,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,ecfbc4ad-faa3-4c08-800c-4a68b53a0f12,1441,,,"[94.8, 25.9]",3749274,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Trésor Lomana LuaLua,376518.0,Left Center Forward,95,Portsmouth,105,['ccea419b-81e8-4282-aa9c-f6521e40d629'],4,,,,,,,,,,,,,,,,,,Portsmouth,105,00:36:04.512,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,dbb91eaa-e729-4c0e-8de2-fa4f799f39f1,1575,,,"[64.1, 25.2]",3749274,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fredrik Ljungberg,15754.0,Left Midfield,104,Arsenal,1,['309ae4dc-dfd1-4e71-86df-d4f4af1ef063'],47,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:47.218,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,0ba5b93a-4452-4c17-b331-70539820ce83,1579,,,"[46.2, 30.0]",3749274,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Patrick Vieira,15515.0,Left Defensive Midfield,104,Arsenal,1,['80176384-fe17-4ce9-81a6-67f4692c1ed4'],51,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:51.086,Duel,True
,,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,bccc0058-b2e4-4540-915f-29675d1ea306,1585,,,"[56.2, 25.8]",3749274,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Left Midfield,105,Portsmouth,105,['ef877a6b-4745-4178-8c47-e5028c3dfcc6'],53,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:53.759,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,3ffbfcbf-e5f4-49fe-b9a4-e2890ac877aa,1638,,,"[65.3, 36.9]",3749274,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,109,Arsenal,1,['45e32700-5868-4cb0-9e5c-662d88054823'],58,,,,,,,,,,,,,,,,,,Arsenal,1,00:40:58.006,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,e0a67edc-5efc-48a2-b30d-23c22c6bde8d,1668,,,"[25.7, 18.6]",3749274,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Left Defensive Midfield,111,Portsmouth,105,['209b9db0-dbe6-4d89-b24a-e42ddd276787'],53,,,,,,,,,,,,,,,,,,Arsenal,1,00:41:53.416,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,10f56423-01fa-48e2-bfbd-a95e90166694,1715,,,"[6.5, 44.1]",3749274,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,114,Portsmouth,105,['c6442531-367c-4e54-bbd9-93a64590e0fb'],36,,,,,,,,,,,,,,,,,,Arsenal,1,00:43:36.702,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,1b29c651-ce8d-49df-a726-4db92be81df9,1725,,,"[75.9, 7.5]",3749274,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yakubu Aiyegbeni,40337.0,Right Center Forward,115,Arsenal,1,['2695a59c-c1b5-49e4-b71e-cf7496bcb4fe'],1,,,,,,,,,,,,,,,,,,Portsmouth,105,00:44:01.634,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,47386f4e-9172-4014-8f7f-4baff565697f,1755,,,"[65.1, 51.1]",3749274,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Trésor Lomana LuaLua,376518.0,Left Center Forward,116,Arsenal,1,['8a16774c-b2f5-40b3-ae13-4ee15aa2a61a'],30,,,,,,,,,,,,,,,,,,Portsmouth,105,00:44:30.637,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,a3a9d1f6-0734-419b-8652-754f71220ecc,1816,,,"[67.1, 14.4]",3749274,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,118,Portsmouth,105,['dcc542e8-3159-4d0c-bce3-dc84bde0d91b'],22,,,,,,,,,,,,,,,,,,Arsenal,1,00:45:22.573,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,376e64cc-6255-4295-9b16-fc0735c06a47,1863,,,"[11.8, 21.5]",3749274,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richard Hughes,376516.0,Left Midfield,119,Arsenal,1,['ced2b97e-04da-4ea2-9233-d23e7a988b0b'],6,,,,,,,,,,,,,,,,,,Portsmouth,105,00:46:06.581,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,a1662c7d-b6ab-4ecc-a683-f16b69885093,1912,,,"[91.2, 49.8]",3749274,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Patrick Vieira,15515.0,Left Defensive Midfield,120,Arsenal,1,['bec06d10-bc8a-4f8f-a5ad-8289d8b50744'],33,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:33.845,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,bc2c7cec-ea7b-44bb-8b09-ae42323692d2,1958,,,"[22.9, 3.3]",3749274,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthew Taylor,4357.0,Left Back,122,Arsenal,1,['e4e605d3-9621-464a-a59f-c7c4c31e5040'],12,,,,,,,,,,,,,,,,,,Portsmouth,105,00:01:12.108,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,add47930-f221-4afa-96ae-39cee5b07b83,1963,,,"[37.8, 21.3]",3749274,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nigel Quashie,40338.0,Left Defensive Midfield,122,Arsenal,1,['68e1e87d-ad8e-48ec-a24f-4d092083a98a'],15,,,,,,,,,,,,,,,,,,Portsmouth,105,00:01:15.241,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,4b6559c2-8a96-4af1-8627-f1c76f077f9d,1974,,,"[87.0, 10.4]",3749274,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Trésor Lomana LuaLua,376518.0,Left Center Forward,123,Portsmouth,105,['5de94d8d-feb1-4dcf-933d-aec2fee55ad3'],25,,,,,,,,,,,,,,,,,,Portsmouth,105,00:01:25.187,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,cbee2d97-e97a-462f-a630-f1a048343993,1990,,,"[48.4, 70.9]",3749274,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,124,Portsmouth,105,['e0bb9245-c2df-48a9-8f55-26da3580d81b'],50,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:50.118,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,f26342de-91c6-48d9-b55c-ca54a2454dfe,2087,,,"[111.1, 44.4]",3749274,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Patrick Vieira,15515.0,Left Defensive Midfield,127,Arsenal,1,['e3f511fe-931a-419a-a589-2cd3b2ea5849'],0,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:00.164,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,d091299c-3a9c-47c9-86a9-df025092b4e3,2102,,,"[116.3, 53.5]",3749274,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dejan Stefanovic,40340.0,Left Center Back,129,Portsmouth,105,['6b917b25-9b53-44ce-9856-770a4fed199d'],22,,,,,,,,,,,,,,,,,,Portsmouth,105,00:05:22.188,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,3c059553-842e-429f-8de2-dc96737d61fb,2131,,,"[31.9, 9.9]",3749274,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,130,Arsenal,1,['5d17d2a7-4a1a-434b-b4e0-5b46e9143e01'],48,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:48.559,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,d19e53b7-5544-4d90-9a00-880303eb02be,2181,,,"[9.9, 9.4]",3749274,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,133,Portsmouth,105,['2b0ca8a1-7c19-420d-9c91-220b1153a464'],39,,,,,,,,,,,,,,,,,,Arsenal,1,00:06:39.673,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,9d0fb8d7-4e6d-4cb6-85c2-ad8a83e5cec1,2217,,,"[73.8, 55.6]",3749274,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Steve Stone,15505.0,Right Midfield,136,Portsmouth,105,['0c8e739b-4c58-4cfd-a50d-bc0a56b97f78'],26,,,,,,,,,,,,,,,,,,Portsmouth,105,00:08:26.474,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,0f2da7ac-5e33-4250-956e-bfe734b41d28,2227,,,"[56.3, 74.2]",3749274,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steve Stone,15505.0,Right Midfield,138,Portsmouth,105,['fb9dc8e7-697a-4b71-ba7c-63951d8e41d8'],34,,,,,,,,,,,,,,,,,,Portsmouth,105,00:08:34.365,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,fcc0bc10-fd58-4f4d-b730-6f556623f3b6,2245,,,"[36.2, 75.7]",3749274,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amdy Moustapha Faye,40343.0,Right Defensive Midfield,139,Arsenal,1,['ade07fd8-3570-4f74-ba5a-aa52a534cbc5'],50,,,,,,,,,,,,,,,,,,Portsmouth,105,00:08:50.772,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,aa47a016-dc4f-4d41-b219-72d0bd87c4c7,2358,,,"[98.2, 5.7]",3749274,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Richard Hughes,376516.0,Left Midfield,145,Arsenal,1,['c88d6d95-3ccb-400b-b51e-a4e79f8c53de'],11,,,,,,,,,,,,,,,,,,Portsmouth,105,00:11:11.046,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,e059eac4-cfec-49ff-8f21-381f91d0c784,2389,,,"[115.6, 5.5]",3749274,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthew Taylor,4357.0,Left Back,146,Portsmouth,105,['60c34e63-b30e-44db-b4f3-1dea2dfd4018'],47,,,,,,,,,,,,,,,,,,Portsmouth,105,00:11:47.628,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,452e4b9c-1844-43c3-9fd7-cc31c81c8130,2393,,,"[5.9, 76.1]",3749274,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Bentley,376521.0,Right Midfield,146,Portsmouth,105,['41e03090-d4d9-4c2b-af8d-b347a811f501'],48,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:48.997,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,fa387088-b79d-4633-9f12-732b31dbc3d2,2585,,,"[26.3, 69.1]",3749274,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yakubu Aiyegbeni,40337.0,Right Center Forward,155,Arsenal,1,['6281ad58-7da5-4ca7-a04e-343405b8aec0'],29,,,,,,,,,,,,,,,,,,Portsmouth,105,00:16:29.381,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,57ce4cae-107c-4996-b2ea-2eed7c5ce58c,2716,,,"[54.2, 63.2]",3749274,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Trésor Lomana LuaLua,376518.0,Left Center Forward,159,Arsenal,1,['dec64943-a3fd-4fc2-a848-2a93e41f06a1'],38,,,,,,,,,,,,,,,,,,Portsmouth,105,00:19:38.522,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,d5bc28e6-7fa8-4ee3-a769-2cb8328ef5f9,2862,,,"[8.7, 30.0]",3749274,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dejan Stefanovic,40340.0,Left Center Back,171,Arsenal,1,['276ab3e3-1382-4f7e-9a76-e9ec6c3500d5'],33,,,,,,,,,,,,,,,,,,Portsmouth,105,00:25:33.496,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,0559edf1-29af-4067-b5af-3c12cfbf1414,3023,,,"[78.8, 70.9]",3749274,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yakubu Aiyegbeni,40337.0,Right Center Forward,177,Portsmouth,105,['d3b8f228-f868-4810-9284-6eb0f5804086'],31,,,,,,,,,,,,,,,,,,Portsmouth,105,00:28:31.377,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,32f14fd8-0851-4411-8685-1e0419074ab3,3027,,,"[85.6, 73.3]",3749274,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Trésor Lomana LuaLua,376518.0,Left Center Forward,178,Portsmouth,105,['f750cc1f-a61f-4ae9-a7ba-54b191621b40'],44,,,,,,,,,,,,,,,,,,Portsmouth,105,00:28:44.991,Duel,True
,,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,70bd530c-cb5d-48e0-af66-f0fb2580f5f5,3071,,,"[72.1, 57.7]",3749274,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,182,Portsmouth,105,['0ee027a9-c909-4a35-a373-d72a52fc00f3'],47,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:47.150,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,d1042969-244f-4dab-bac1-82a909823cd9,3189,,,"[96.0, 46.0]",3749274,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nwankwo Christian Kanu,24971.0,Right Center Forward,186,Arsenal,1,['003f78e7-a1db-4d71-a8f3-2ce6344c1bb6'],42,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:42.523,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,a1e12bb8-c08b-4dbf-9b7d-aca7b0559c22,3284,,,"[5.7, 46.8]",3749274,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kolo Habib Touré,38412.0,Right Center Back,197,Portsmouth,105,['2a50ede8-0211-4089-9f79-14bb15073278'],13,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:13.921,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,fa85b254-e9e0-4093-aec9-94987b94d505,3290,,,"[63.4, 57.2]",3749274,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Steve Stone,15505.0,Right Midfield,198,Arsenal,1,['07b30bb7-e6b8-42de-9fdc-80b3f7f12ce9'],40,,,,,,,,,,,,,,,,,,Portsmouth,105,00:36:40.847,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,1b08f233-08d4-4910-bb28-8a0af9a4a392,3325,,,"[7.6, 14.3]",3749274,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick Vieira,15515.0,Left Defensive Midfield,201,Portsmouth,105,['4c81749f-7488-4076-8be8-4a89cb99dfd5'],22,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:22.411,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,cdc49921-32a9-4357-8d5c-56ad893cadff,3333,,,"[6.6, 10.1]",3749274,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick Vieira,15515.0,Left Defensive Midfield,202,Portsmouth,105,['eba1731e-56dc-4636-a4d4-3eeb7f9ea142'],39,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:39.247,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,56dd9ead-af73-49ef-be46-c79f8cf9d807,3345,,,"[89.4, 33.4]",3749274,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Trésor Lomana LuaLua,376518.0,Left Center Forward,203,Arsenal,1,['f4de3c14-6a27-4b3f-9252-40285f08e42c'],9,,,,,,,,,,,,,,,,,,Portsmouth,105,00:38:09.076,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,29414b66-6101-4945-bb6d-0118ec833f88,3370,,,"[41.4, 34.3]",3749274,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arjan de Zeeuw,40339.0,Right Center Back,203,Arsenal,1,['a8141e99-1607-4240-a4c5-37ed31645926'],27,,,,,,,,,,,,,,,,,,Portsmouth,105,00:38:27.398,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,7078f7b1-df4f-423e-a0bb-f9a2d7b269db,3495,,,"[79.5, 10.3]",3749274,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio Reyes Calderón,23816.0,Left Midfield,207,Arsenal,1,['fb94df68-724a-44e3-b81f-aaa2b6f76b8b'],55,,,,,,,,,,,,,,,,,,Arsenal,1,00:40:55.024,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,9794460e-2581-4586-a9cb-49ae95b6e8cc,3573,,,"[67.8, 52.9]",3749274,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fredrik Ljungberg,15754.0,Right Midfield,210,Arsenal,1,['d5d3b9b7-8155-4d03-a71e-6d3c61686cd0'],8,,,,,,,,,,,,,,,,,,Arsenal,1,00:43:08.878,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,4e30d0d6-fae1-43f5-8b66-25e7499a4a57,3617,,,"[90.6, 58.1]",3749274,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nwankwo Christian Kanu,24971.0,Right Center Forward,212,Arsenal,1,['94a37aaf-2a06-4fb1-9dab-0760421ee455'],4,,,,,,,,,,,,,,,,,,Arsenal,1,00:45:04.118,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,e5085afc-cba4-4100-9f4e-f77f4381b13d,3690,,,"[39.7, 50.5]",3749274,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ray Parlour,24972.0,Right Defensive Midfield,215,Arsenal,1,['54f083b5-ca84-4015-bc43-4b53791fa7a3'],20,,,,,,,,,,,,,,,,,,Arsenal,1,00:46:20.838,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,e0909cff-207d-4770-a773-68d7cfd00b0c,3723,,,"[34.5, 6.6]",3749274,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Trésor Lomana LuaLua,376518.0,Left Center Forward,215,Arsenal,1,['2c8e1064-6caf-4f08-9451-ca340300081a'],48,,,,,,,,,,,,,,,,,,Portsmouth,105,00:46:48.622,Duel,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,38c09280-6cf0-4df9-87f7-853d0fcedd5f,83,,,"[51.4, 73.8]",3749274,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ray Parlour,24972.0,Right Defensive Midfield,6,Portsmouth,105,['925a95c1-0a71-484a-a54e-16e7abf9232c'],7,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:07.111,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f4ca35b9-9587-488a-abcf-bf1e06a5ccce,91,,,"[85.8, 24.1]",3749274,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Trésor Lomana LuaLua,376518.0,Left Center Forward,6,Portsmouth,105,['923bcf2d-fa6d-4adf-a5d8-b632d27a6441'],13,,,,,,,,,,,,,,,,,,Portsmouth,105,00:01:13.904,Block,
