50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,True,,,,,,1.091966,,,,,,,,,,,,,16e10d3e-2776-430f-a7b2-7b244debac9d,630,,"[105.3, 21.4]",3749360,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Right Center Midfield,41,Blackburn Rovers,98,"['f04721eb-f421-4314-a783-d5d7b72ff926', 'ff6c5787-3a05-4411-a2c1-900be2ce86bf']",12,,,,,,,,,,,,,,,,,,Arsenal,1,00:16:12.109,Pressure,
,,,,,,,,,,,,,,True,,,,,,1.24028,,,,,,,,,,,,,2414a05a-0a27-40f5-a6a2-f904def5e593,641,,"[108.1, 70.5]",3749360,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Gallagher,9003.0,Right Center Forward,42,Arsenal,1,"['36e23839-07e6-410a-8d59-86273719a218', 'b21863af-fdad-477f-ad7d-25c85895dcf2']",22,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:16:22.338,Pressure,
,,,,,,,,,,,,,,,,,,,,0.837492,,,,,,,,,,,,,e3dc9176-a75b-446d-b1f0-78735b22740b,646,,"[63.4, 59.6]",3749360,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tugay Kerimoğlu,15095.0,Right Center Midfield,42,Arsenal,1,"['61548d02-68f7-47b6-ad3e-5c1d132ee347', 'ed71d884-2a0b-48c0-a233-ae6af82eb052', 'f52bf55c-4037-45fc-ba16-56a5a3376814']",28,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:16:28.161,Pressure,
,,,,,,,,,,,,,,,,,,,,0.579068,,,,,,,,,,,,,cbf083cd-6e32-46cd-87a6-7660cf6fe199,660,,"[40.0, 42.2]",3749360,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,43,Blackburn Rovers,98,"['5768c91f-35a3-46e1-9c04-bb15811c977b', '6cb95afc-0fbf-4520-b857-48c36e883833']",37,,,,,,,,,,,,,,,,,,Arsenal,1,00:16:37.616,Pressure,
,,,,,,,,,,,,,,,,,,,,1.338329,,,,,,,,,,,,,f187987c-bb9b-4423-b865-3a0fe2b651f4,688,,"[60.0, 78.3]",3749360,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Markus Babbel,15272.0,Right Back,44,Arsenal,1,['f5eeb6c2-1fef-49ba-90b8-a27d9c5c8170'],0,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:17:00.506,Pressure,
,,,,,,,,,,,,,,,,,,,,4.027731,,,,,,,,,,,,,abfd6470-c709-4364-865e-764b99ecc15e,689,,"[58.8, 74.6]",3749360,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Andy Todd,40355.0,Right Center Back,44,Arsenal,1,"['01dcc531-eacd-4188-811f-1f7f081fcab1', 'e887b75b-bd37-4d9d-850a-89adbf6b8e76', 'f4f9f59a-6ac2-47f0-9ec4-a9949b8a7ce0']",2,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:17:02.459,Pressure,
,,,,,,,,,,,,,,,,,,,,0.84939,,,,,,,,,,,,,3360d439-2b17-40f5-86ae-a49ec6062e33,713,,"[37.6, 31.9]",3749360,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Barry Ferguson,40352.0,Left Center Midfield,44,Arsenal,1,['ed63e8ca-6865-401c-8638-4376cd6c2414'],20,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:17:20.250,Pressure,
,,,,,,,,,,,,,,,,,,,,0.587204,,,,,,,,,,,,,9d23dd93-5d37-4ac5-92dd-9baff132ed71,715,,"[55.6, 40.3]",3749360,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Dwight Yorke,24766.0,Left Center Forward,44,Arsenal,1,"['12c253bb-9392-4811-8a37-19be6c586588', '9d7e02ea-4301-4501-87b3-d13e34cba51f', 'a5fd27da-3316-463a-9e93-54ea726da397']",21,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:17:21.731,Pressure,
,,,,,,,,,,,,,,True,,,,,,1.08084,,,,,,,,,,,,,4e015320-1947-48fd-8136-15d7982c45ab,733,,"[86.0, 8.5]",3749360,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,45,Blackburn Rovers,98,['d0f5e864-befe-493a-83c5-f5ced2917dd7'],37,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:37.964,Pressure,
,,,,,,,,,,,,,,,,,,,,2.25289,,,,,,,,,,,,,57323309-f389-4c23-94f5-c7520a42a7cd,735,,"[47.9, 12.4]",3749360,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,45,Blackburn Rovers,98,"['597fd9ec-8ef5-4477-a1de-f59ba7e006ad', 'd2aa994c-ba28-4b98-8c80-78911aa4ee2b']",41,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:41.079,Pressure,
,,,,,,,,,,,,,,,,,,,,2.568093,,,,,,,,,,,,,b7783766-5525-4db0-b411-10870d360c55,764,,"[62.5, 17.7]",3749360,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Neill,40354.0,Left Midfield,47,Arsenal,1,"['5efa3a76-dfdd-4a38-b753-fa3c2ac004a0', '9b75d948-c394-4687-ae80-a950bdd66aa3']",20,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:18:20.209,Pressure,
,,,,,,,,,,,,,,,,,,,,0.602638,,,,,,,,,,,,,f6cdf5e3-12ef-4183-9658-1506a6afe43b,789,,"[45.2, 31.5]",3749360,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Barry Ferguson,40352.0,Left Center Midfield,47,Arsenal,1,"['18cc03cf-240b-4474-95eb-24cd1a1551fc', 'aa268f4f-7828-438e-bf08-b2101188343a', 'acf31124-5a0a-4334-b34a-72099bfe2cad']",45,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:18:45.658,Pressure,
,,,,,,,,,,,,,,True,,,,,,2.670993,,,,,,,,,,,,,ff26f3ed-9f5e-4bd4-a54e-d7af4bd92f35,804,,"[82.8, 31.7]",3749360,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dwight Yorke,24766.0,Left Center Forward,48,Blackburn Rovers,98,['64b9386a-7af3-4b15-8477-a34e4eea74f6'],58,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:18:58.018,Pressure,
,,,,,,,,,,,,,,True,,,,,,0.443093,,,,,,,,,,,,,0696adcd-dfdf-4b61-93f8-2c3e0a707e14,805,,"[82.4, 29.6]",3749360,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Neill,40354.0,Left Midfield,48,Blackburn Rovers,98,,0,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:19:00.198,Pressure,
,,,,,,,,,,,,,,True,,,,,,0.721498,,,,,,,,,,,,,72c5ed28-4d91-49a3-b044-d354fdbc772b,831,,"[61.4, 51.5]",3749360,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Brett Emerton,40357.0,Right Midfield,48,Blackburn Rovers,98,"['b1e2f948-1966-43ba-ba6d-ca0ec4cf1db7', 'b6ed7439-5f1c-4184-8dd6-ba5a5352d531']",22,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:19:22.219,Pressure,
,,,,,,,,,,,,,,,,,,,,0.431413,,,,,,,,,,,,,03e03903-01e4-4bd1-9b71-a3ceb531ff66,882,,"[42.1, 1.8]",3749360,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,50,Blackburn Rovers,98,,17,,,,,,,,,,,,,,,,,,Arsenal,1,00:20:17.092,Pressure,
,,,,,,,,,,,,,,,,,,,,1.111954,,,,,,,,,,,,,e850a0f0-d3b6-4164-91a7-37d053beae67,883,,"[31.8, 8.7]",3749360,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,50,Blackburn Rovers,98,"['31cda692-3f55-47b5-994e-b03dd89d9824', 'a5a9304e-b123-40a0-af23-8bcb28bfbed1']",17,,,,,,,,,,,,,,,,,,Arsenal,1,00:20:17.767,Pressure,
,,,,,,,,,,,,,,,,,,,,1.219427,,,,,,,,,,,,,f1d27d82-6f5f-4e1f-9bc8-fb446a2a76dc,892,,"[49.7, 10.8]",3749360,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,50,Blackburn Rovers,98,['583f6807-2bf2-4420-9a8a-3dc622f11f43'],23,,,,,,,,,,,,,,,,,,Arsenal,1,00:20:23.289,Pressure,
,,,,,,,,,,,,,,,,,,,,1.35177,,,,,,,,,,,,,aaa6590b-e82a-419e-a8f9-35173772bff3,904,,"[29.4, 56.0]",3749360,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,51,Blackburn Rovers,98,"['36cda15a-c926-4df4-ad5c-deb03b7fbf98', '935606ad-e7c9-4597-8e6f-b60b5db640a3']",40,,,,,,,,,,,,,,,,,,Arsenal,1,00:20:40.786,Pressure,
,,,,,,,,,,,,,,,,,,,,3.792788,,,,,,,,,,,,,b1bb14c2-b463-4eb6-a798-e4f1812e07ce,908,,"[33.4, 69.3]",3749360,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fredrik Ljungberg,15754.0,Right Midfield,51,Blackburn Rovers,98,['156c5e3f-79b1-4e89-9935-de8c4e3f6d93'],44,,,,,,,,,,,,,,,,,,Arsenal,1,00:20:44.268,Pressure,
,,,,,,,,,,,,,,,,,,,,0.442332,,,,,,,,,,,,,b9bc47c4-970a-4135-8164-75a8f092cc86,909,,"[51.4, 65.7]",3749360,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dennis Bergkamp,15042.0,Right Center Forward,51,Blackburn Rovers,98,['3bd1fd2a-cc19-47ed-b8e7-40dd0c26e4ec'],48,,,,,,,,,,,,,,,,,,Arsenal,1,00:20:48.241,Pressure,
,,,,,,,,,,,,,,True,,,,,,0.698949,,,,,,,,,,,,,0ea1211d-b970-4078-a6bc-0c403978e060,926,,"[52.9, 60.5]",3749360,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Craig Short,40356.0,Left Center Back,54,Arsenal,1,"['88572b2f-eaa9-4811-bdac-3edfeb884e98', 'cd3de931-7c94-49e4-b32a-66f5d8686c3d']",24,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:21:24.140,Pressure,
,,,,,,,,,,,,,,True,,,,,,0.968074,,,,,,,,,,,,,3cc0ee6c-c382-4f8e-8a42-350cfb79d8cd,931,,"[46.9, 76.0]",3749360,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Todd,40355.0,Right Center Back,54,Arsenal,1,"['334beab9-c437-49da-b2a8-f0c83831b041', '67eb4072-0532-4f62-be2e-bba8738d7afe']",26,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:21:26.340,Pressure,
,,,,,,,,,,,,,,,,,,,,1.363369,,,,,,,,,,,,,db8a2e0e-a7a4-4f3e-ba2f-6c222e9c9a1a,933,,"[50.3, 65.2]",3749360,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tugay Kerimoğlu,15095.0,Right Center Midfield,54,Arsenal,1,"['562f2289-3a8b-4e90-808c-a6d2852fb782', '7afd042b-9d98-48fd-9dd9-0c320c272ca7', 'ace286e3-d7d3-4c00-9c62-e111ae908e38']",27,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:21:27.830,Pressure,
,,,,,,,,,,,,,,True,,,,,,2.699231,,,,,,,,,,,,,306a4267-fa82-4fc9-bfa3-7e2d45104d43,963,,"[109.3, 20.7]",3749360,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Gallagher,9003.0,Right Center Forward,56,Arsenal,1,"['368996f2-9454-4962-b901-60f6ef88111d', '3c529c04-7685-4336-bf01-78802caadc4b', 'e517aa93-4ca6-43b4-b402-9cbd2ca0ec6d']",8,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:22:08.430,Pressure,
,,,,,,,,,,,,,,,,,,,,1.874209,,,,,,,,,,,,,7cbe8a53-6846-4d27-b5c3-41e96311f715,989,,"[14.5, 15.4]",3749360,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Right Center Midfield,57,Blackburn Rovers,98,"['649e6219-1f21-4e09-835c-eb211265ae7b', 'fc7bb551-c524-4aca-a355-b5870831332a']",38,,,,,,,,,,,,,,,,,,Arsenal,1,00:22:38.243,Pressure,
,,,,,,,,,,,,,,,,,,,,0.97757,,,,,,,,,,,,,91efc9ad-597e-4790-80e0-142def32e982,994,,"[13.1, 17.2]",3749360,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ashley Cole,12529.0,Left Back,57,Blackburn Rovers,98,['5a868b71-153e-4310-ad17-cf7e107b4c49'],41,,,,,,,,,,,,,,,,,,Arsenal,1,00:22:41.204,Pressure,
,,,,,,,,,,,,,,,,,,,,1.294347,,,,,,,,,,,,,5a868b71-153e-4310-ad17-cf7e107b4c49,995,,"[113.9, 65.1]",3749360,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Markus Babbel,15272.0,Right Back,57,Blackburn Rovers,98,"['91efc9ad-597e-4790-80e0-142def32e982', 'cc69d2f9-110f-4e9a-9790-66ec4a11f115', 'e2eb3098-6fa5-44f8-8de2-28dea4d1e3cd']",41,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:22:41.421,Pressure,True
,,,,,,,,,,,,,,True,,,,,,1.348798,,,,,,,,,,,,,42bb3b2b-182f-4346-ac8e-107140c42305,1001,,"[91.3, 66.8]",3749360,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tugay Kerimoğlu,15095.0,Right Center Midfield,58,Arsenal,1,"['20d3d6fc-eced-4003-b822-6cfe4b4fc57f', '942375e5-ad22-4ae5-8631-527f4622e7c7']",45,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:22:45.810,Pressure,
,,,,,,,,,,,,,,,,,,,,0.62921,,,,,,,,,,,,,a88c355a-7f2b-409f-9ce3-de7b0a514217,1024,,"[24.8, 23.7]",3749360,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,59,Blackburn Rovers,98,"['73adb38e-5db2-466b-9538-862c3de4c718', 'd4d8fc80-ca98-422c-9962-74386ca884ac', 'e427f262-efe9-4bde-ab03-c87142981310']",57,,,,,,,,,,,,,,,,,,Arsenal,1,00:22:57.748,Pressure,
,,,,,,,,,,,,,,,,,,,,0.688194,,,,,,,,,,,,,cc27f410-020e-4d5a-ba91-e93e4c3dea00,1030,,"[26.5, 19.5]",3749360,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,59,Blackburn Rovers,98,"['169b6e52-0be6-43b8-96b9-50b7eca12f6f', 'b885aa2f-8f6d-4adf-9b3a-a9f3be7a8f9d']",59,,,,,,,,,,,,,,,,,,Arsenal,1,00:22:59.067,Pressure,
,,,,,,,,,,,,,,,,,,,,2.549884,,,,,,,,,,,,,b0e4644e-ee74-47f1-bf85-0e5e459be4fa,1045,,"[60.7, 77.2]",3749360,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brett Emerton,40357.0,Right Midfield,60,Arsenal,1,"['4bd2445e-71fa-4635-80ff-0bec36354854', '79f57214-7b9c-4951-9752-dbea6da0af31', '8f0da292-249f-46f7-9ebe-e785648be9df']",12,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:23:12.499,Pressure,
,,,,,,,,,,,,,,,,,,,,0.538227,,,,,,,,,,,,,8e41db23-984f-4936-8351-a6947063d017,1046,,"[63.4, 79.2]",3749360,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Markus Babbel,15272.0,Right Back,60,Arsenal,1,,12,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:23:12.789,Pressure,
,,,,,,,,,,,,,,,,,,,,2.190604,,,,,,,,,,,,,ea09cc03-ae9b-4253-9aaf-121660509d42,1115,,"[28.1, 11.3]",3749360,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,65,Blackburn Rovers,98,"['427e4e83-ef61-4758-86fb-ed87092c3baf', 'b0868f54-5248-43af-814e-5fe7646ac6b9']",25,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:25.292,Pressure,
,,,,,,,,,,,,,,,,,,,,2.277035,,,,,,,,,,,,,e24b35d5-df0b-47d4-8d82-cd04517c036e,1125,,"[67.4, 5.2]",3749360,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vratislav Greško,40353.0,Left Back,66,Arsenal,1,"['047d0c21-dd3c-4906-bae6-9234600b799b', '05f4e06c-03be-4633-9eab-8ddcf9506848', '172f4ae4-d2db-48e0-a0d3-c589e6800f32', '2858500a-a420-4420-b77d-fc1366572492']",51,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:24:51.881,Pressure,
,,,,,,,,,,,,,,,,,,,,1.005633,,,,,,,,,,,,,bf587b84-2176-44e8-8ae4-16e2d9a8d94c,1148,,"[74.0, 79.2]",3749360,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Paul Gallagher,9003.0,Right Center Forward,68,Arsenal,1,"['00d7154d-abcd-43b1-9522-c39e9a90981b', '758384a5-5d07-4a0e-9f6c-ed026aa19c7d']",22,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:25:22.701,Pressure,
,,,,,,,,,,,,,,,,,,,,1.254708,,,,,,,,,,,,,94829dea-5e49-40af-92da-62ac17ceb8f7,1150,,"[65.7, 71.6]",3749360,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Barry Ferguson,40352.0,Left Center Midfield,68,Arsenal,1,"['22a18f51-a468-431e-ad2d-981105b648cb', '558da7de-9357-4e41-bfaf-465c3064a516', '8a87d9c7-0ff7-46a1-b7e2-d02d0adcb33a']",24,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:25:24.054,Pressure,
,,,,,,,,,,,,,,,,,,,,0.845923,,,,,,,,,,,,,09dd6ff5-f7cd-4084-a90c-9c1aa309147c,1171,,"[42.2, 58.2]",3749360,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Brett Emerton,40357.0,Right Midfield,68,Arsenal,1,"['07a0f4fa-53b3-44b1-bdfe-e9c0c419b1c9', 'f14ddd41-e49b-492d-851d-0285910f741e']",41,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:25:41.061,Pressure,
,,,,,,,,,,,,,,,,,,,,1.97179,,,,,,,,,,,,,72e60c2b-da0e-4717-94e0-b24112accbec,1190,,"[33.9, 67.7]",3749360,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Brett Emerton,40357.0,Right Midfield,68,Arsenal,1,['a0d30839-56bd-4d7f-91f6-9808fd62bd77'],58,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:25:58.280,Pressure,
,,,,,,,,,,,,,,True,,,,,,2.417096,,,,,,,,,,,,,6e3cfeb3-2d3e-401b-82d6-f9f44ba48109,1197,,"[57.8, 0.9]",3749360,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Patrick Vieira,15515.0,Right Center Midfield,68,Arsenal,1,['f7751b7e-db17-414f-8bce-c7b282966a62'],6,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:06.473,Pressure,
,,,,,,,,,,,,,,,,,,,,4.084251,,,,,,,,,,,,,bdbf0497-1288-4bfa-9b3b-dd14e8db4447,1222,,"[18.9, 57.3]",3749360,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,71,Blackburn Rovers,98,['e4fa19cf-1c57-4137-b2a1-4fb2feb7e800'],56,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:56.200,Pressure,
,,,,,,,,,,,,,,,,,,,,4.196678,,,,,,,,,,,,,e4fa19cf-1c57-4137-b2a1-4fb2feb7e800,1223,,"[102.4, 23.2]",3749360,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dwight Yorke,24766.0,Left Center Forward,71,Blackburn Rovers,98,['bdbf0497-1288-4bfa-9b3b-dd14e8db4447'],56,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:26:56.553,Pressure,True
,,,,,,,,,,,,,,True,,,,,,0.701786,,,,,,,,,,,,,54927511-6385-4fa8-b66c-672853b94456,1234,,"[62.2, 42.2]",3749360,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,73,Blackburn Rovers,98,"['4f4fccc7-f056-4eda-9b77-cb9691318691', 'e935b9ae-9ce1-45bf-9b95-fd4640cd00a4']",43,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:43.465,Pressure,
,,,,,,,,,,,,,,,,,,,,0.446772,,,,,,,,,,,,,2f43212a-b153-4ce7-b20b-dcd37635cab3,1257,,"[47.7, 52.3]",3749360,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,73,Blackburn Rovers,98,,7,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:07.010,Pressure,
,,,,,,,,,,,,,,,,,,,,1.48523,,,,,,,,,,,,,84f29ce1-42a0-4e8a-a481-e99262a09250,1277,,"[19.6, 55.3]",3749360,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Todd,40355.0,Right Center Back,75,Arsenal,1,['51804ab4-0428-46c3-b68d-cb7361592d85'],2,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:29:02.698,Pressure,
,,,,,,,,,,,,,,,,,,,,0.845619,,,,,,,,,,,,,4584d436-5ede-4cb3-b575-97a222e7c2e6,1283,,"[54.8, 52.7]",3749360,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,76,Blackburn Rovers,98,,13,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:13.202,Pressure,
,,,,,,,,,,,,,,,,,,,,0.833964,,,,,,,,,,,,,94fe3561-3a6e-4edd-8346-8d65cb4340e9,1298,,"[62.8, 73.9]",3749360,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markus Babbel,15272.0,Right Back,78,Arsenal,1,"['341d2c71-cf35-46b9-8600-19b65e5a9f4e', 'fe22344a-0f06-4842-b137-37bf0f10a9a1']",45,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:29:45.729,Pressure,
,,,,,,,,,,,,,,,,,,,,2.187346,,,,,,,,,,,,,6e538dde-b0d3-48ba-b696-e3c440439c48,1302,,"[50.7, 77.4]",3749360,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brett Emerton,40357.0,Right Midfield,78,Arsenal,1,['03a16c7d-312b-483b-a864-391ff86ec885'],48,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:29:48.113,Pressure,
,,,,,,,,,,,,,,,,,,,,1.196156,,,,,,,,,,,,,5ae05c02-fcd3-4592-a701-0cbd1cbb88b8,1306,,"[57.4, 64.5]",3749360,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dwight Yorke,24766.0,Left Center Forward,78,Arsenal,1,"['4aff6aa7-7521-4eb1-9b8f-b3c84dd0cbe1', 'be052541-cdd0-409b-83dc-7003f4f39d01']",54,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:29:54.792,Pressure,
,,,,,,,,,,,,,,,,,,,,0.693835,,,,,,,,,,,,,3e1e1898-05ba-4e5f-9ffa-61eab7a440bb,1336,,"[70.3, 2.9]",3749360,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Right Center Midfield,79,Blackburn Rovers,98,"['58e84810-70df-41eb-a189-6d0a480af6ab', 'e1b6384c-ebe3-475a-8cb2-c8492ab6ba72', 'ef05466a-7fd2-43d2-a088-79d06334eb60']",30,,,,,,,,,,,,,,,,,,Arsenal,1,00:30:30.798,Pressure,
,,,,,,,,,,,,,,,,,,,,0.327213,,,,,,,,,,,,,8ce826a4-5ab9-43b4-ad68-6665e5fb3101,1340,,"[78.1, 9.0]",3749360,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,79,Blackburn Rovers,98,"['c9c70761-76e7-44fd-8118-d5ba05584fba', 'e1b6384c-ebe3-475a-8cb2-c8492ab6ba72']",31,,,,,,,,,,,,,,,,,,Arsenal,1,00:30:31.705,Pressure,
,,,,,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,,e5461bf7-6fc3-45ef-a40d-0d1fc54a99c9,1345,,"[69.3, 35.9]",3749360,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,79,Blackburn Rovers,98,"['0281ae2e-5963-4a79-9a3e-4ad1e14f3f1b', '4b8c5993-e1e5-498a-884f-2b7a9448a362']",36,,,,,,,,,,,,,,,,,,Arsenal,1,00:30:36.062,Pressure,
,,,,,,,,,,,,,,,,,,,,0.722622,,,,,,,,,,,,,38f8cb66-5061-47fc-a0cf-f0c3760a88b3,1356,,"[55.8, 61.0]",3749360,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,79,Blackburn Rovers,98,['8c76b942-9887-486c-93b8-ddd74ff28042'],45,,,,,,,,,,,,,,,,,,Arsenal,1,00:30:45.677,Pressure,
