50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.71639,,,,,,,,,,,,,f2f5be34-6462-4392-9739-26260fe6383f,134,,"[49.7, 76.5]",3749117,2,,,,,-0.48303577,,Right Foot,,,"[64.0, 69.0]",,Ground Pass,,16.147446,,,,Fredrik Ljungberg,15754.0,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Back,12,Arsenal,1,['c3d021c0-e1fe-42dc-9f46-b27f7c011797'],43,,,,,,,,,,,,,,,,,Arsenal,1,00:02:43.125,Pass,
,,,,,,,,,,,,,,,,0.203314,,,,,,,,,,,,,a27f4266-dca2-4e1c-8966-4026a8ea2629,137,,"[62.9, 68.8]",3749117,2,,,,,2.5743418,,Right Foot,,,"[50.5, 76.7]",,Ground Pass,,14.702721,,,,Kolo Habib Touré,38412.0,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,12,Arsenal,1,['eeb64cfd-dd15-4ed0-994f-31ea1fe150c7'],44,,,,,,,,,,,,,,,,,Arsenal,1,00:02:44.310,Pass,
,,,,,,,,,,,,,,,,0.943147,,,,,,,,,,,,,b4524a97-d943-494c-a299-929369268cb4,140,,"[50.5, 75.9]",3749117,2,,,,,-0.844889,,Right Foot,,,"[65.5, 59.0]",,Ground Pass,,22.596682,,,,Ray Parlour,24972.0,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Back,12,Arsenal,1,['bd2aaff5-9987-4aa3-a120-6df265d801b1'],45,,,,,,,,,,,,,,,,,Arsenal,1,00:02:45.752,Pass,
,,,,,,,,,,,,,,,,1.997843,,,,,,,,,,,,,e851db91-ddeb-40f5-88c1-c545a0a1503b,143,,"[81.1, 54.1]",3749117,2,,,,,-1.5154593,,Right Foot,,,"[83.0, 19.8]",,Ground Pass,,34.352585,,,,Ashley Cole,12529.0,,,,,,,1,Regular Play,Ray Parlour,24972.0,Right Defensive Midfield,12,Arsenal,1,['6badbd99-be06-4adb-9e4c-9fd52f994d7d'],49,,,,,,,,,,,,,,,,,Arsenal,1,00:02:49.631,Pass,
,,,,,,,,,,,,,,,,1.062753,,,,,,,,,,,,,6524616b-37eb-4bef-aa50-938afe9ad159,146,,"[92.0, 16.2]",3749117,2,,,,,1.7795736,,Left Foot,,,"[89.5, 28.0]",,Ground Pass,,12.061924,,,,Robert Pirès,19312.0,,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,12,Arsenal,1,['4e52e80e-66b8-4523-bd85-468a61660650'],53,,,,,,,,,,,,,,,,,Arsenal,1,00:02:53.009,Pass,
,,,,,,,,,,,,,,,,1.150574,,,,,,,,,,,,,164b8bbf-9275-488b-b361-374bdceca0e6,149,,"[94.2, 30.3]",3749117,2,,,,,2.5858982,,Right Foot,,,"[81.8, 38.0]",,Ground Pass,,14.596232,,,,Ray Parlour,24972.0,,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,12,Arsenal,1,['5a5a8102-e721-472a-8f88-36653544d57a'],59,,,,,,,,,,,,,,,,,Arsenal,1,00:02:59.689,Pass,
,,,,,,,,,,,,,,,,1.190292,,,,,,,,,,,,,78d08088-09df-47ec-8503-eabd47489743,152,,"[81.8, 38.7]",3749117,3,,,,,1.3463804,,Right Foot,,,"[86.0, 57.1]",,Ground Pass,,18.873262,,,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Ray Parlour,24972.0,Right Defensive Midfield,12,Arsenal,1,['5a3def03-8711-4cc9-b752-1a42e7c4a3c3'],1,,,,,,,,,,,,,,,,,Arsenal,1,00:03:01.936,Pass,
,,,,,,,,,,,,,,,,1.142985,,,,,,,,,,,,,f54dcecf-b753-4fdd-88ec-e2b5da0f5749,157,,"[22.5, 24.7]",3749117,3,,,,,-2.0656838,,Left Foot,,,"[15.7, 12.1]",,Ground Pass,,14.3178215,,,,Gary Naysmith,40282.0,,,,,,Recovery,1,Regular Play,Tie Li,40287.0,Center Defensive Midfield,13,Everton,29,['e1ed4044-5673-4273-8cd3-11cd384a7905'],6,,,,,,,,,,,,,,,,,Everton,29,00:03:06.648,Pass,
,,,,,,,,,,,,,,,,0.087961,,,,,,,,,,,,,cd04045c-5158-4b91-a237-9508323d93f9,161,,"[15.7, 9.8]",3749117,3,,,,,-0.21406068,,Left Foot,,,"[18.0, 9.3]",,Ground Pass,,2.3537204,,Incomplete,,,,,,,,,,1,Regular Play,Gary Naysmith,40282.0,Left Back,13,Everton,29,"['7dcc5c24-3eab-4375-ac16-38f8d56e6952', 'db4f794d-36f1-4e61-ac00-e1a9cd0d280c']",9,,,,,,,,,,,,,,,,,Everton,29,00:03:09.029,Pass,True
,,,,,,,,,,,,,,,,1.761958,,,,,,,,,,,,,e46e142d-6860-40dc-a4fe-b0a141829904,163,,"[21.5, 0.1]",3749117,3,,,,,0.16592447,,,,,"[42.4, 3.6]",,High Pass,,21.191036,,,,Duncan Ferguson,24794.0,,,,,,Throw-in,1,From Throw In,Gary Naysmith,40282.0,Left Back,14,Everton,29,['d7a3eeaa-7864-4f8e-a9b0-e3576a8a6b51'],24,,,,,,,,,,,,,,,,,Everton,29,00:03:24.677,Pass,
,,,,,,,,,,,,,,,,1.476229,,,,,,,,,,,,,b92596d6-2af2-4a9c-bf4f-916d9c5245eb,166,,"[43.1, 3.8]",3749117,3,,,,True,1.0702528,,,,,"[49.5, 15.5]",,High Pass,,13.336041,,Incomplete,,Wayne Mark Rooney,3538.0,,,,,,,1,From Throw In,Duncan Ferguson,24794.0,Center Forward,14,Everton,29,"['39fc5a62-f349-4614-87f7-449dc9b75a42', '4a7cb97a-1a22-4f7e-988e-74380ed28283', 'bd32e928-86de-4fa5-bb0a-649947d16603']",26,,,,,,,,,,,,,,,,,Everton,29,00:03:26.439,Pass,True
,,,,,,,,,,,,,,,,1.666948,,,,,,,,,,,,,bd32e928-86de-4fa5-bb0a-649947d16603,168,,"[70.6, 64.6]",3749117,3,,,,,2.8609874,,Head,,,"[47.7, 71.2]",,Low Pass,,23.83212,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,Recovery,1,Regular Play,Ray Parlour,24972.0,Right Defensive Midfield,15,Arsenal,1,"['764ea067-c5c0-42f6-8bd8-15770dbbebb9', 'b92596d6-2af2-4a9c-bf4f-916d9c5245eb']",27,,,,,,,,,,,,,,,,,Arsenal,1,00:03:27.915,Pass,
,,,,,,,,,,,,,,,,0.944926,,,,,,,,,,,,,5a1882a2-0f67-4a10-a2e8-81afd1d0fbd3,171,,"[47.7, 71.2]",3749117,3,,,,,-0.4165361,,Right Foot,,,"[64.2, 63.9]",,Ground Pass,,18.042727,,,,Ray Parlour,24972.0,,,,,,,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,15,Arsenal,1,['467b456d-e7c2-4b92-9b0d-fddc8b54379a'],29,,,,,,,,,,,,,,,,,Arsenal,1,00:03:29.689,Pass,
,,,,,,,,,,,,,,,,2.494278,,,,,,,,,,,,,c1879176-a045-4acc-8e94-800f9b6ce2a0,175,,"[50.9, 54.5]",3749117,3,,,,,-1.3625904,,Right Foot,,,"[58.4, 19.0]",,Ground Pass,,36.283604,,,,Ashley Cole,12529.0,,,,,,,1,Regular Play,Ray Parlour,24972.0,Right Defensive Midfield,15,Arsenal,1,"['c756aa6b-0928-4b83-93dd-47d18857ab9f', 'f178a31d-83b8-44a3-a7a6-a4afe60b74e1']",33,,,,,,,,,,,,,,,,,Arsenal,1,00:03:33.283,Pass,True
,,,,,,,,,,,,,,,,0.696187,,,,,,,,,,,,,da97ed88-8cbc-4e04-a4bb-609c0ff344de,178,,"[63.8, 14.3]",3749117,3,,,,,0.9436385,,Left Foot,,,"[71.7, 25.2]",,Ground Pass,,13.461798,,,,Robert Pirès,19312.0,,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,15,Arsenal,1,['d8500894-99cb-4d54-83e5-4477ee323809'],39,,,,,,,,,,,,,,,,,Arsenal,1,00:03:39.071,Pass,
,,,,,,,,,,,,,,,,1.990503,,,,,,,,,,,,,335ded13-c80d-4a73-87b8-0b2dbb74e2c9,181,,"[66.6, 35.9]",3749117,3,,,,,1.1102868,,Right Foot,,,"[85.6, 74.2]",,Ground Pass,,42.75383,,,,Fredrik Ljungberg,15754.0,,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,15,Arsenal,1,['d8e13080-a68a-4e98-975f-b8ddaa730dbf'],43,,,,,,,,,,,,,,,,,Arsenal,1,00:03:43.434,Pass,
,,,,,,,,,,,,,,,,0.281237,,,,,,,,,,,,,f994dce7-d136-4c98-8e6a-a8aa47519a82,185,,"[105.5, 76.4]",3749117,3,,,,,-0.67474097,,Right Foot,,,"[107.5, 74.8]",,Ground Pass,,2.5612497,,Incomplete,,,,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,15,Arsenal,1,"['9743d4f1-3c7d-4561-a3f4-b084bdfc88b0', 'aa60ad4d-0e55-40fe-ba26-6fa7489e111c']",49,,,,,,,,,,,,,,,,,Arsenal,1,00:03:49.763,Pass,True
,,,,,,,,,,,,,,,,2.273888,,,,,,,,,,,,,546f0e43-0244-4c4d-88f9-4bbf08aabeff,189,,"[25.3, 4.8]",3749117,3,,,,,0.55451995,,Right Foot,,,"[73.9, 34.9]",,High Pass,,57.16616,,Incomplete,,Tomasz Radziński,40286.0,,,,Through Ball,True,,1,Regular Play,Wayne Mark Rooney,3538.0,Left Wing,15,Arsenal,1,"['4ed02e8d-9536-4e83-b561-28d37144d243', '77ca7b7b-b1ac-4ac4-b65f-dffa23ea5746']",53,,,,,,,,,,,,,,,,,Everton,29,00:03:53.719,Pass,
,,,,,,,,,,True,,,,,,3.668144,,,,,,,,,,,,,77ca7b7b-b1ac-4ac4-b65f-dffa23ea5746,191,,"[46.2, 45.2]",3749117,3,,,,,0.4048918,,Head,,,"[65.8, 53.6]",,High Pass,,21.324165,,,,Patrick Vieira,15515.0,,,,,,Interception,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,15,Arsenal,1,"['273ae6be-17af-45b9-a3c0-a95533270ac6', '546f0e43-0244-4c4d-88f9-4bbf08aabeff']",55,,,,,,,,,,,,,,,,,Arsenal,1,00:03:55.993,Pass,
,,,,,,,,,,,,,,,,1.501733,,,,,,,,,,,,,c990a105-7c58-48ac-bd78-3f400fdc7ef1,194,,"[65.0, 58.8]",3749117,4,,,,,1.6771892,,Right Foot,,,"[63.9, 69.1]",,Ground Pass,,10.358571,,,,Ray Parlour,24972.0,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,15,Arsenal,1,['b7e9fe5b-e3fb-4b28-acce-562b88994c0b'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:04:00.588,Pass,
,,,,,,,,,,,,,,,,1.201317,,,,,,,,,,,,,f43638e7-a3ea-423d-9e5f-4d25464779cd,196,,"[63.6, 68.8]",3749117,4,,,,,-1.4730694,,Right Foot,,,"[64.6, 58.6]",,Ground Pass,,10.248902,,,,Patrick Vieira,15515.0,,,,,,,1,Regular Play,Ray Parlour,24972.0,Right Defensive Midfield,15,Arsenal,1,['03613033-4984-4e35-91a0-7bdadb5f6f2a'],2,,,,,,,,,,,,,,,,,Arsenal,1,00:04:02.090,Pass,
,,,,,,,,,,,,,,,,1.439658,,,,,,,,,,,,,7b90d8ba-06fc-4227-b585-90d5080e471b,199,,"[55.5, 47.9]",3749117,4,,,,,-2.7600224,,Right Foot,,,"[39.3, 41.4]",,Ground Pass,,17.455372,,,,Pascal Cygan,26194.0,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,15,Arsenal,1,['d50c825d-a6ed-46e6-a22b-e7c7d0f7fb93'],4,,,,,,,,,,,,,,,,,Arsenal,1,00:04:04.669,Pass,
,,,,,,,,,,,,,,,,1.156649,,,,,,,,,,,,,398b0e27-67ea-450c-9590-3733d38937c3,202,,"[39.1, 38.1]",3749117,4,,,,,-1.053403,,Left Foot,,,"[53.1, 13.5]",,Ground Pass,,28.30477,,,,Ashley Cole,12529.0,,,,,,,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,15,Arsenal,1,['084bc3e5-5f41-4db7-a531-dfdcfa1253df'],6,,,,,,,,,,,,,,,,,Arsenal,1,00:04:06.935,Pass,
,,,,,,,,,,,,,,,,2.438369,,,,,,,,,,,,,677b7424-e083-4d13-b740-5d9b6e3934e8,209,,"[47.4, 80.0]",3749117,5,,True,,,-2.1562588,,,,,"[29.3, 52.7]",,Low Pass,,32.755154,,,,Alan Stubbs,40285.0,,,,,,Throw-in,1,From Throw In,Tony Hibbert,129558.0,Right Back,16,Everton,29,['f9332b15-eba8-4a58-8052-f2936ceaa5e0'],59,,,,,,,,,,,,,,,,,Everton,29,00:05:59.726,Pass,
,,,,,,,,,,,,,,,,1.329825,,,,,,,,,,,,,bc435143-4032-4ef9-bc6b-b8fa9c84cbd2,211,,"[29.3, 52.5]",3749117,6,,,,,-1.499755,,Right Foot,,,"[31.2, 25.8]",,Ground Pass,,26.767517,,,,David Unsworth,40281.0,,,,,,,1,From Throw In,Alan Stubbs,40285.0,Right Center Back,16,Everton,29,['d83af819-9756-4126-9cda-b6187ed866a2'],3,,,,,,,,,,,,,,,,,Everton,29,00:06:03.324,Pass,
,,,,,,,,,,,,,,,,3.021795,,,,,,,,,,,,,153371b2-dbf5-4615-a865-3cd19ff3aee1,214,,"[38.6, 29.1]",3749117,6,,,,,0.4408707,,Left Foot,,,"[90.1, 53.4]",,High Pass,,56.94506,,,,Duncan Ferguson,24794.0,,,,,,,1,From Throw In,David Unsworth,40281.0,Left Center Back,16,Everton,29,['886c1bfc-7341-4a18-86f1-310b15b66c8b'],7,,,,,,,,,,,,,,,,,Everton,29,00:06:07.425,Pass,
,,,,,,,,,,,,,,,,2.164025,,,,,,,,,,,,,f65642d4-f9c5-4238-8b5d-735bafc4fb3d,216,,"[90.6, 53.4]",3749117,6,,,,,-0.43587697,,Head,,,"[112.5, 43.2]",,High Pass,,24.15885,,Incomplete,,Tomasz Radziński,40286.0,,,,,,,1,From Throw In,Duncan Ferguson,24794.0,Center Forward,16,Everton,29,"['40208ffd-d089-4fe2-9d89-bdecbdc72b00', '6be044aa-c708-4cbe-a2a9-2d084cfa51d1']",10,,,,,,,,,,,,,,,,,Everton,29,00:06:10.447,Pass,
,,,,,,,,,,,,,,,,1.805513,,,,,,,,,,,,,823f543c-5cbb-4ba5-a949-cd1cd7caab08,220,,"[12.4, 29.0]",3749117,6,,,,,-0.3842693,,Keeper Arm,,,"[30.7, 21.6]",,Low Pass,,19.739553,,,,Ashley Cole,12529.0,,,,,,,1,From Keeper,Jens Lehmann,20015.0,Goalkeeper,17,Arsenal,1,['3a6597fd-7951-4d5d-bc9f-3d275f40412e'],13,,,,,,,,,,,,,,,,,Arsenal,1,00:06:13.821,Pass,
,,,,,,,,,,,,,,,,1.950758,,,,,,,,,,,,,ebda46ab-cce8-4ce1-b53b-765510ab03ec,223,,"[34.8, 22.8]",3749117,6,,,,,-0.88650155,,Left Foot,,,"[41.0, 15.2]",,Ground Pass,,9.80816,,,,Robert Pirès,19312.0,,,,,,,1,From Keeper,Ashley Cole,12529.0,Left Back,17,Arsenal,1,['6d1ff91d-5652-48c2-a447-97868388bba3'],16,,,,,,,,,,,,,,,,,Arsenal,1,00:06:16.920,Pass,
,,,,,,,,,,,,,,,,2.602603,,,,,,,,,,,,,3565fb62-f0d3-4af4-a47e-f79ddcf5da0b,226,,"[59.3, 10.0]",3749117,6,,,,,0.09568901,,Right Foot,,,"[104.1, 14.3]",,Low Pass,,45.00589,,Pass Offside,,Thierry Henry,15516.0,,,,Through Ball,True,,1,From Keeper,Robert Pirès,19312.0,Left Midfield,17,Arsenal,1,['533e7865-b3c8-44bf-94f2-1d88a769b4fc'],20,,,,,,,,,,,,,,,,,Arsenal,1,00:06:20.819,Pass,
,,,,,,,,,,,,,,,,2.822512,,,,,,,,,,,,,be7bfd33-fdca-4b07-8206-8b2af4fc6f8d,228,,"[35.5, 43.2]",3749117,6,,,,,-0.2583782,,Left Foot,,,"[91.5, 28.4]",,High Pass,,57.922707,,Incomplete,,Wayne Mark Rooney,3538.0,,,,,,Free Kick,1,From Free Kick,David Unsworth,40281.0,Left Center Back,18,Everton,29,"['35aea5e1-0b4c-42ba-94f0-ebe3c506f099', '7b709074-d9a3-48bd-bffe-84f023aba246']",43,,,,,,,,,,,,,,,,,Everton,29,00:06:43.639,Pass,
,,,,,,,,,,,,,,,,1.059487,,,,,,,,,,,,,92026c99-2609-43f4-b245-fbcc31be472e,232,,"[94.1, 2.2]",3749117,6,,,,,3.1415927,,Right Foot,,,"[74.4, 2.2]",,Ground Pass,,19.7,,,,Gary Naysmith,40282.0,,,,,,Recovery,1,From Free Kick,Wayne Mark Rooney,3538.0,Left Wing,18,Everton,29,"['6655bd51-e381-43e9-a9c5-bee462749709', 'ffc2a755-b8de-42e5-bd17-8b0c175dfb22']",50,,,,,,,,,,,,,,,,,Everton,29,00:06:50.285,Pass,True
,,,,,,,,,,,,,,,,1.219336,,,,,,,,,,,,,be211346-d6b8-4599-a251-0df5da244b86,234,,"[73.6, 2.5]",3749117,6,,,,,0.89854914,,Left Foot,,,"[85.3, 17.2]",,Ground Pass,,18.787762,,,,Kevin Kilbane,375070.0,,,,,,,1,From Free Kick,Gary Naysmith,40282.0,Left Back,18,Everton,29,['df034c19-cc46-417f-a861-ea2fd99100bf'],51,,,,,,,,,,,,,,,,,Everton,29,00:06:51.345,Pass,
,,,,,,,,,,,,,,,,0.709217,,,,,,,,,,,,,2940a567-21f6-44b9-9f79-9710571a803c,238,,"[83.6, 16.3]",3749117,6,,,,,3.0730727,,Left Foot,,,"[73.4, 17.0]",,Ground Pass,,10.223991,,,,Tie Li,40287.0,,,,,,,1,From Free Kick,Kevin Kilbane,375070.0,Left Center Midfield,18,Everton,29,['45d866c3-4c1f-4344-a037-f190cff35af1'],53,,,,,,,,,,,,,,,,,Everton,29,00:06:53.017,Pass,
,,,,,,,,,,,,,,,,1.472351,,,,,,,,,,,,,c3bdda12-ac6c-4d3a-a837-497c89a620c4,241,,"[73.6, 17.0]",3749117,6,,,,,-1.9405649,,Right Foot,,,"[68.6, 4.1]",,Ground Pass,,13.8351,,,,Gary Naysmith,40282.0,,,,,,,1,From Free Kick,Tie Li,40287.0,Center Defensive Midfield,18,Everton,29,['b99cec24-4bb1-4ab8-8762-12999ca7bc35'],53,,,,,,,,,,,,,,,,,Everton,29,00:06:53.948,Pass,
,,,,,,,,,,,,,,,,2.211095,,,,,,,,,,,,,d6738564-08cd-45b9-b78f-e8bd2e42fe2d,243,,"[70.5, 4.8]",3749117,6,,,,,0.7477815,,Left Foot,,,"[109.1, 40.6]",,High Pass,,52.64599,,Incomplete,,Tomasz Radziński,40286.0,,,,,,,1,From Free Kick,Gary Naysmith,40282.0,Left Back,18,Everton,29,"['706d70e1-0aa4-4b54-b0da-5a59887685b3', 'a746f63a-c1bc-4446-a4b6-fbee11f532fc']",55,,,,,,,,,,,,,,,,,Everton,29,00:06:55.420,Pass,
,,,,,,,,,,,,,,,,2.58004,,,,,,,,,,,,,c303f44a-54c9-4980-8803-c38e182580ca,246,,"[96.3, 47.5]",3749117,7,,,,,-1.2036225,,Head,,,"[100.8, 35.8]",,Low Pass,,12.535549,,Incomplete,,Lee Carsley,375066.0,,,,,,Recovery,1,From Free Kick,Tomasz Radziński,40286.0,Right Wing,18,Everton,29,"['06fa738d-cbc9-4197-8cc1-77b36f2eb115', '9b6717c2-9c9d-480b-a6c1-cba5a2529eca']",0,,,,,,,,,,,,,,,,,Everton,29,00:07:00.289,Pass,
,,,,,,,,,,,,,,,,1.6712,,,,,,,,,,,,,c10a6c23-d5e6-4f39-84ea-e679023d9ddf,251,,"[52.9, 58.0]",3749117,7,,True,,,-2.1145325,,Right Foot,,,"[42.2, 40.3]",,Ground Pass,,20.682842,,,,David Unsworth,40281.0,,,,,,Free Kick,1,From Free Kick,Alan Stubbs,40285.0,Right Center Back,19,Everton,29,['76c9bef2-6e42-4e9c-b862-5cc5c19e0288'],10,,,,,,,,,,,,,,,,,Everton,29,00:07:10.231,Pass,
,,,,,,,,,,,,,,,,1.218775,,,,,,,,,,,,,11f76033-d283-4a85-80e2-77d2a9872d5b,253,,"[40.5, 39.4]",3749117,7,,,,,-1.2427763,,Left Foot,,,"[47.0, 20.3]",,Ground Pass,,20.175728,,,,Gary Naysmith,40282.0,,,,,,,1,From Free Kick,David Unsworth,40281.0,Left Center Back,19,Everton,29,['9d44a192-976f-4dd9-b685-c0d322404fb8'],12,,,,,,,,,,,,,,,,,Everton,29,00:07:12.228,Pass,
,,,,,,,,,,,,,,,,0.805852,,,,,,,,,,,,,ef23138c-f038-474c-85b7-e91bfe7f3d90,257,,"[46.5, 22.0]",3749117,7,,,,,0.99503803,,Left Foot,,,"[53.9, 33.4]",,Ground Pass,,13.591173,,,,Tie Li,40287.0,,,,,,,1,From Free Kick,Gary Naysmith,40282.0,Left Back,19,Everton,29,['71372012-1bb6-4e72-9853-2557789c0060'],15,,,,,,,,,,,,,,,,,Everton,29,00:07:15.796,Pass,
,,,,,,,,,,,,,,,,3.962583,,,,,,,,,,,,,bfabd805-023d-4753-a538-e3d6233dcb8d,261,,"[54.3, 37.2]",3749117,7,,,,,0.6981998,,Right Foot,,,"[105.3, 80.0]",,High Pass,,66.579575,,Out,,Tomasz Radziński,40286.0,,,True,,,,1,From Free Kick,Tie Li,40287.0,Center Defensive Midfield,19,Everton,29,['748dcf11-3ada-4c0a-8885-96073986cc22'],17,,,,,,,,,,,,,,,,,Everton,29,00:07:17.903,Pass,
,,,,,,,,,,,,,,,,1.096369,,,,,,,,,,,,,008267bf-54cd-40df-a958-fb1d77c82628,263,,"[17.6, 0.1]",3749117,7,,,,,0.40187064,,,,,"[33.6, 6.9]",,Low Pass,,17.385052,,,,Thierry Henry,15516.0,,,,,,Throw-in,1,From Throw In,Ashley Cole,12529.0,Left Back,20,Arsenal,1,['c5da3ca2-80c1-48ca-934b-0505cdc4567b'],33,,,,,,,,,,,,,,,,,Arsenal,1,00:07:33.755,Pass,
,,,,,,,,,,,,,,,,1.219252,,,,,,,,,,,,,abc2ab67-9288-4038-90ff-11ca7f87f505,266,,"[32.6, 4.5]",3749117,7,,,,,1.5466075,,Right Foot,,,"[32.9, 16.9]",,Ground Pass,,12.403628,,,,Robert Pirès,19312.0,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Center Forward,20,Arsenal,1,['78b37807-c010-4548-a063-8e1aa1353c4f'],34,,,,,,,,,,,,,,,,,Arsenal,1,00:07:34.891,Pass,
,,,,,,,,,,,,,,,,1.473001,,,,,,,,,,,,,115f5d67-3f83-4d26-900f-99746fbc30a3,270,,"[33.4, 16.2]",3749117,7,,,,,1.092444,,No Touch,,,"[37.6, 24.3]",,Ground Pass,,9.124144,True,,,Patrick Vieira,15515.0,,,,,,,1,From Throw In,Robert Pirès,19312.0,Left Midfield,20,Arsenal,1,['dd8ae487-e257-49b7-935c-ab6843bf7603'],36,,,,,,,,,,,,,,,,,Arsenal,1,00:07:36.150,Pass,
,,,,,,,,,,,,,,,,1.612846,,,,,,,,,,,,,34748f08-a543-41a1-a7ee-4fbe7a52ce55,273,,"[37.2, 24.5]",3749117,7,,,,,1.1421454,,Right Foot,,,"[45.7, 43.1]",,Ground Pass,,20.450184,,,,Ray Parlour,24972.0,,,,,,,1,From Throw In,Patrick Vieira,15515.0,Left Defensive Midfield,20,Arsenal,1,['a1758679-8073-44ae-970e-87b17764afe2'],37,,,,,,,,,,,,,,,,,Arsenal,1,00:07:37.778,Pass,
,,,,,,,,,,,,,,,,0.211063,,,,,,,,,,,,,708e41c6-e4f5-4672-bd18-28673e28175e,276,,"[83.9, 43.8]",3749117,7,,,,,0.12891077,,Right Foot,,,"[89.3, 44.5]",,Ground Pass,,5.4451814,,Incomplete,,Fredrik Ljungberg,15754.0,,,,Through Ball,True,,1,From Throw In,Ray Parlour,24972.0,Right Defensive Midfield,20,Arsenal,1,"['7d6e80a1-22b2-4b7d-99fe-78d81ecf929d', '7f00ea9a-7635-462b-8b5d-9eeb89f8dc2f']",43,,,,,,,,,,,,,,,,,Arsenal,1,00:07:43.971,Pass,
,,,,,,,,,,,,,,,,0.903716,,,,,,,,,,,,,07c33038-8371-4d6a-af66-69f61316ac8f,280,,"[31.0, 50.4]",3749117,7,,,,,-0.6489956,,Right Foot,,,"[45.5, 39.4]",,Ground Pass,,18.200275,,,,Duncan Ferguson,24794.0,,,,,,Recovery,1,From Counter,Lee Carsley,375066.0,Right Center Midfield,21,Everton,29,['4ccc5e9b-2dd6-46f1-b368-5a2905ee5407'],47,,,,,,,,,,,,,,,,,Everton,29,00:07:47.022,Pass,
,,,,,,,,,,,,,,,,1.833674,,,,,,,,,,,,,cd468f3c-af2d-490a-bcba-7bdb5889e54b,288,,"[63.6, 41.1]",3749117,7,,,,,0.830266,,Right Foot,,,"[75.3, 53.9]",,Ground Pass,,17.341568,,Incomplete,,Wayne Mark Rooney,3538.0,,,,,,,1,From Counter,Duncan Ferguson,24794.0,Center Forward,21,Everton,29,"['4937cfe1-fb76-4414-b04f-0d7815b93f01', 'e0e4bc3b-49ee-4829-bfce-c65c9eb1924d']",51,,,,,,,,,,,,,,,,,Everton,29,00:07:51.193,Pass,
,,,,,,,,,,,,,,,,1.480073,,,,,,,,,,,,,eb0a7b61-63ad-47f2-af47-e701abfe7669,292,,"[47.4, 22.6]",3749117,7,,,,,-0.15559483,,Left Foot,,,"[72.9, 18.6]",,Ground Pass,,25.81182,,,,Robert Pirès,19312.0,,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,22,Arsenal,1,['10bd59bd-3bbb-402f-b05c-a77c66edd452'],53,,,,,,,,,,,,,,,,,Arsenal,1,00:07:53.941,Pass,
,,,,,,,,,,,,,,,,1.062515,,,,,,,,,,,,,63678fee-5e3a-4d20-b150-dac9f50c7532,295,,"[75.8, 12.8]",3749117,7,,,,,-0.51825565,,Left Foot,,,"[87.9, 5.9]",,Ground Pass,,13.929106,,,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,22,Arsenal,1,['fafa7b2e-900f-4d84-86f8-d20e76123272'],56,,,,,,,,,,,,,,,,,Arsenal,1,00:07:56.403,Pass,
