50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,e77956c1-e280-4115-9bdf-a63eecfb27f2,1855,,"[68.9, 19.8]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Kruse,8386.0,Center Attacking Midfield,69,Schalke 04,181,,57,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:57.543,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,fb3fb253-80f3-4521-9d87-13f240e9eec4,2026,,"[97.9, 27.1]",3890277,42,,,True,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bas Dost,10594.0,Center Forward,76,Wolfsburg,179,,46,,,,,,,,,,,,,,,,,Wolfsburg,179,00:42:46.643,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,7451c472-493d-4114-a9c9-54f7d05dac97,2029,,"[86.5, 75.9]",3890277,43,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Right Wing,77,Schalke 04,181,,4,,,,,,,,,,,,,,,,,Schalke 04,181,00:43:04.078,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1a803ee1-c8b6-4286-9fcd-2ab3ffd3cfb2,2244,,"[61.5, 57.0]",3890277,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,90,Wolfsburg,179,,12,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:12.347,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,e3c1ecd1-a532-4198-9606-9e4c5cbf45d1,2370,,"[56.4, 15.1]",3890277,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Left Wing,99,Schalke 04,181,,14,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:14.426,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,9d92facd-698b-40db-b689-efe0b34fd80c,2724,,"[76.8, 9.5]",3890277,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Max Kruse,8386.0,Center Attacking Midfield,115,Wolfsburg,179,,59,,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:59.750,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,98177e8c-be1a-40d1-b212-fc00d5ed3bfa,2761,,"[70.2, 27.8]",3890277,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Draxler,3186.0,Left Midfield,116,Schalke 04,181,['a3efb24e-09e8-407c-9cdb-c6a401d170b8'],35,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:35.892,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,a96ad5fe-4f67-4cf1-bcbd-77ade38e14cb,3253,,"[59.1, 8.9]",3890277,78,,,True,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Meyer,8508.0,Left Midfield,143,Schalke 04,181,,33,,,,,,,,,,,,,,,,,Schalke 04,181,00:33:33.990,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2ceb91c5-58ec-48a1-b6a3-d7ea9c62a206,3263,,"[77.0, 49.1]",3890277,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josuha Guilavogui,8230.0,Right Defensive Midfield,144,Wolfsburg,179,['76ffcb33-6113-43af-a096-2d47617564dd'],10,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:10.673,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,b4921d57-348a-49ab-8f9b-4ccb30de5143,3284,,"[87.2, 31.9]",3890277,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Klaas-Jan Huntelaar,8060.0,Right Center Forward,145,Schalke 04,181,['4dc43692-51cb-4f6c-9027-532a24aadf89'],26,,,,,,,,,,,,,,,,,Schalke 04,181,00:34:26.274,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,76fb7e0e-2598-4439-83d6-b90a06b39bab,3317,,"[90.6, 66.2]",3890277,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicklas Bendtner,20200.0,Center Forward,148,Wolfsburg,179,,54,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:54.676,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,031d0854-e55d-40db-bef9-cd3cefb2b652,3598,,"[76.5, 68.4]",3890277,87,,,True,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adelino André Vieira Freitas,10790.0,Right Wing,163,Wolfsburg,179,,0,,,,,,,,,,,,,,,,,Wolfsburg,179,00:42:00.091,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1453cf83-5f20-46b9-b3c7-eb335dc0e8d3,3610,,"[77.1, 62.8]",3890277,87,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Franco Matías Di Santo,8512.0,Left Center Forward,164,Schalke 04,181,,24,,,,,,,,,,,,,,,,,Schalke 04,181,00:42:24.427,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,fe2d9232-6c8f-4a32-ad39-01c314b2f0ef,3697,,"[49.3, 1.0]",3890277,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Schürrle,10281.0,Left Wing,167,Wolfsburg,179,,21,,,,,,,,,,,,,,,,,Wolfsburg,179,00:44:21.270,Miscontrol,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,031a41f6-2d4e-4657-a31d-cd6db3b9fc00,191,Won,"[52.3, 2.2]",3890277,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Left Wing,8,Schalke 04,181,['95ee68cc-def7-45b5-8879-638ac27f3cfa'],16,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:16.979,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,f6f7ebb6-1b7d-47b4-a09d-f630f124a548,696,Won,"[44.6, 31.5]",3890277,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Center Attacking Midfield,26,Schalke 04,181,['8ee00ed8-06f2-44ee-9667-8fa1e4c2b2a4'],55,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:55.232,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,61335677-142b-4d34-ae87-a591793bb47c,1247,Success In Play,"[27.9, 45.2]",3890277,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,47,Schalke 04,181,['f713dc58-e353-43d8-870a-84232dcaef77'],54,,,,,,,,,,,,,,,,,Wolfsburg,179,00:25:54.709,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,7da4a409-40a8-4e67-82b0-a47e81980760,1489,Won,"[71.1, 25.8]",3890277,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,62,Wolfsburg,179,['83a44a62-b996-47bb-afa0-cca27ff7e215'],22,,,,,,,,,,,,,,,,,Wolfsburg,179,00:32:22.233,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,04a34bc4-00ee-4670-9e03-ea0670d16d70,1518,Lost In Play,"[58.7, 12.7]",3890277,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Center Attacking Midfield,62,Wolfsburg,179,['965d0945-da72-4be6-b70a-67154c2dc308'],42,,,,,,,,,,,,,,,,,Schalke 04,181,00:32:42.771,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,9b4c5b88-589a-4252-ba5f-a9756c5418af,1604,Won,"[41.5, 49.4]",3890277,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,62,Wolfsburg,179,['9e53a5d0-003b-4068-82f1-570e1164e643'],59,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:59.590,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,e73462e3-ba81-4f22-b47d-25e679b9da8b,1683,Lost In Play,"[43.7, 77.1]",3890277,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Josuha Guilavogui,8230.0,Right Defensive Midfield,64,Schalke 04,181,['3a6b3e02-15ac-4f99-837e-07e576060d7d'],26,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:26.543,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,80d29681-816d-4fb8-a7ea-c316ffd2fd9b,1878,Success In Play,"[36.9, 9.1]",3890277,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,70,Schalke 04,181,['c1506fe0-e8e3-4f36-9425-ba8eb9a9412e'],30,,,,,,,,,,,,,,,,,Wolfsburg,179,00:39:30.214,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,e630c503-2bee-47bd-8e10-013ffc9d4487,1973,Lost Out,"[79.6, 70.4]",3890277,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Right Defensive Midfield,74,Schalke 04,181,['60841bd2-c6d5-46ff-9c10-c67c8139717c'],24,,,,,,,,,,,,,,,,,Wolfsburg,179,00:41:24.926,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,d3f4cc4c-5f31-4e95-81d2-0ff5370f07e0,2582,Lost Out,"[8.1, 56.0]",3890277,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sascha Riether,25003.0,Right Back,106,Wolfsburg,179,['3ec028b8-743d-4d1d-a95a-3d5aae254dda'],58,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:58.112,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,836a2dab-7077-4f98-b41a-2c7693b91693,2620,Won,"[75.1, 65.9]",3890277,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,110,Wolfsburg,179,['49cb621c-ab5a-4bb3-8ff3-5d7c4cdaa4b5'],42,,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:42.493,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,d21801f1-13dc-4c91-a365-8a8736469f87,3340,Won,"[66.0, 71.0]",3890277,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Träsch,23266.0,Right Back,151,Wolfsburg,179,['6d6f43fc-8bad-473c-a43f-1c36ada4cb0a'],26,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:26.104,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,df5b62d3-cc00-471d-a60b-14c0b56e78a1,3485,Lost In Play,"[69.7, 69.5]",3890277,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Wing,159,Schalke 04,181,['9504ac6c-6ff0-4617-87b4-a483e54fe27f'],32,,,,,,,,,,,,,,,,,Wolfsburg,179,00:39:32.675,Interception,
,,,,,,,,,,,,,Incomplete,,,,0.159999,,,,,,,,,,,,,,,,00eda48e-9ddc-461c-a11e-ca5b52db325b,207,,"[61.6, 57.2]",3890277,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Right Defensive Midfield,9,Wolfsburg,179,['81f0e114-5072-4310-a779-9cbba357177e'],30,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:30.912,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,7211166b-f77c-46b9-9ff6-2281ee594fbf,270,,"[79.6, 77.1]",3890277,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Wing,11,Wolfsburg,179,"['2360fbcb-471a-41c6-9af4-93bfaac6dedc', '25878408-db68-42a5-bd8e-a525eb8400b1']",36,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:36.541,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,dbb196da-d8a4-4ca3-a2cb-4a0341fca27c,506,,"[14.5, 65.8]",3890277,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Right Wing,19,Schalke 04,181,['cd1f8aae-6b2a-43e8-9d38-79df65d69081'],9,,,,,,,,,,,,,,,,,Schalke 04,181,00:10:09.195,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,f2579c71-2362-41cf-a1f8-e6e88cbc3813,510,,"[14.0, 65.8]",3890277,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Right Wing,19,Schalke 04,181,"['95ca7474-a756-49cb-95f6-92ff1db7ac4f', 'c8b771c3-5866-49be-bacb-946b4a415114']",10,,,,,,,,,,,,,,,,,Schalke 04,181,00:10:10.099,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,fc828f97-5e17-41b4-95de-a9eb20c95525,524,,"[75.8, 72.1]",3890277,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Center Attacking Midfield,19,Schalke 04,181,['4993f21c-c02e-4063-9f2e-d9c13a3afbd6'],23,,,,,,,,,,,,,,,,,Schalke 04,181,00:10:23.147,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,8c1cf081-2670-4de9-b289-cce489a7b4cd,607,,"[62.3, 11.6]",3890277,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Left Wing,24,Schalke 04,181,"['1c2eddeb-b810-43eb-9b4c-2016d8c913f1', '7cdf165c-0bbb-4d8f-b4c1-860102fcf176']",58,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:58.535,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,3eefac09-9294-4647-83ec-77a5632a216a,801,,"[62.8, 17.9]",3890277,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,31,Wolfsburg,179,['eaec7f08-7b30-43b7-9f43-e4d00db95126'],6,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:06.757,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,8b000ee9-ede1-4f41-baf0-ac1a96d028ca,862,,"[79.2, 9.1]",3890277,17,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Julian Draxler,3186.0,Center Attacking Midfield,32,Schalke 04,181,['18fafcf8-778f-4f93-b382-14b5180724ea'],41,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:41.777,Dribble,True
,,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,,,,1d1f1c4a-768d-4488-a6d0-cf1426c3dcfd,1160,,"[38.9, 17.9]",3890277,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Left Wing,45,Schalke 04,181,['78c06708-f208-44da-a2cf-f718d6f6bc31'],26,,,,,,,,,,,,,,,,,Schalke 04,181,00:24:26.692,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,76c9faa1-95ba-4bb4-b411-36b5da05cf3b,1163,,"[63.3, 22.5]",3890277,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Left Wing,45,Schalke 04,181,['bb411535-04f2-4bfc-8459-e9289984ad37'],29,,,,,,,,,,,,,,,,,Schalke 04,181,00:24:29.534,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,47d70fa5-11ab-4e22-81dd-93e504ac98bc,1189,,"[87.3, 6.6]",3890277,25,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leroy Sané,3053.0,Left Wing,46,Schalke 04,181,"['584e3184-cadc-4213-abfe-9f2a8788b48d', 'c272d48d-4b0d-4a1c-828f-d1bdfa2c5f81']",2,,,,,,,,,,,,,,,,,Schalke 04,181,00:25:02.404,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,6bf85544-30cd-465a-8833-7015ce04f04f,1206,,"[61.2, 24.1]",3890277,25,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Caligiuri,8521.0,Left Wing,46,Schalke 04,181,['920cc743-45e8-4b48-b3ac-01ef6edfe0ba'],14,,,,,,,,,,,,,,,,,Wolfsburg,179,00:25:14.293,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,5ac72e81-ae34-4c12-899b-a2d487573304,1966,,"[82.0, 74.1]",3890277,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adelino André Vieira Freitas,10790.0,Right Wing,73,Wolfsburg,179,"['34a61198-eb80-4854-8300-3a738177b8fc', '62144946-aef9-464f-a70f-4a921106bc54']",20,,,,,,,,,,,,,,,,,Wolfsburg,179,00:41:20.883,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,ed2af855-6dc5-4881-88f9-b9d3e971d6c4,2071,,"[71.9, 64.4]",3890277,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Right Wing,80,Schalke 04,181,"['36498143-958f-4ba1-a7aa-4859dbfdc1ec', 'a91fc4f1-dd7b-42b3-bbfc-7d2cf5edf925']",46,,,,,,,,,,,,,,,,,Schalke 04,181,00:43:46.715,Dribble,True
,,,,,,,,,,,,,Incomplete,True,,,0.541062,,,,,,,,,,,,,,,,f4a04e2d-fb1f-42cf-ba85-3c3cd7688d3e,2101,,"[94.0, 25.8]",3890277,44,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leroy Sané,3053.0,Left Wing,82,Schalke 04,181,['5a5dd793-edb0-407c-ae2a-811ad9b77280'],26,,,,,,,,,,,,,,,,,Schalke 04,181,00:44:26.857,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,a9c62b7d-54a8-4b1a-aed0-66d46cb44dab,2196,,"[89.0, 23.7]",3890277,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Draxler,3186.0,Center Attacking Midfield,88,Schalke 04,181,"['17451ff6-1688-4e49-9d48-e12650189610', 'f8054a81-a970-4c25-9573-2f5e9c1cfd16']",40,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:40.470,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,94133b2d-f999-4ffd-8988-41d72502107b,2273,,"[76.8, 35.5]",3890277,49,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Caligiuri,8521.0,Left Wing,94,Wolfsburg,179,['35086601-b533-4fa2-8b8a-03a540502dc4'],14,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:14.016,Dribble,True
,,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,,,,f29bebc3-177c-4ad8-9c15-b1e4253bbfc0,2693,,"[41.6, 2.7]",3890277,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Caligiuri,8521.0,Left Wing,113,Wolfsburg,179,['4e82fb56-fae0-489b-88bb-cb1d481f93d5'],54,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:54.414,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,958537d2-cb35-4c57-8e63-a27994113175,2852,,"[62.6, 73.3]",3890277,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Träsch,23266.0,Right Back,119,Wolfsburg,179,"['c3e53ac5-b41a-4f7e-9649-b6b6cdbe81bd', 'f2521250-16e5-4c45-8876-e8a995491970']",25,,,,,,,,,,,,,,,,,Wolfsburg,179,00:20:25.987,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,5b16d060-38ca-47b0-bf6c-f3e94da151d7,2869,,"[100.4, 53.7]",3890277,65,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Max Kruse,8386.0,Center Attacking Midfield,120,Wolfsburg,179,['e25e775f-466f-4895-bc54-18af9f734975'],46,,,,,,,,,,,,,,,,,Wolfsburg,179,00:20:46.260,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,d92b41da-dda7-4b4e-a200-28d7403cd8f3,2967,,"[100.3, 74.7]",3890277,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sascha Riether,25003.0,Right Back,128,Schalke 04,181,['e54e136a-06b2-47d9-afbf-9f64452b0f71'],1,,,,,,,,,,,,,,,,,Schalke 04,181,00:24:01.892,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,11850b3c-d173-4c90-8bd0-0b1d3e933dc9,3390,,"[91.0, 45.8]",3890277,82,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Klaas-Jan Huntelaar,8060.0,Right Center Forward,153,Schalke 04,181,['f1a56b5a-fdf9-4db7-8d96-37085ff68180'],32,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:32.840,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,316760bc-0d47-4a0b-8bdc-cf4d5108e065,3396,,"[90.4, 18.6]",3890277,82,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Max Meyer,8508.0,Left Midfield,153,Schalke 04,181,['7ad55feb-77ea-4dac-9f54-4256c1fbdfcf'],35,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:35.022,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,d005c63d-8036-4266-9488-cce282372424,3615,,"[65.5, 52.2]",3890277,87,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johannes Geis,6717.0,Right Defensive Midfield,164,Schalke 04,181,['50b0890c-1853-42e1-a265-f500b6589831'],28,,,,,,,,,,,,,,,,,Schalke 04,181,00:42:28.109,Dribble,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,25878408-db68-42a5-bd8e-a525eb8400b1,269,,"[40.5, 3.0]",3890277,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Left Wing,11,Wolfsburg,179,"['7211166b-f77c-46b9-9ff6-2281ee594fbf', 'a001cb7d-0d8d-4d61-96bc-9ccba82b6e83']",36,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:36.541,Dribbled Past,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,cd1f8aae-6b2a-43e8-9d38-79df65d69081,505,,"[105.6, 14.3]",3890277,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,19,Schalke 04,181,"['7344124b-359b-4fd3-95a9-a881521b1345', 'dbb196da-d8a4-4ca3-a2cb-4a0341fca27c']",9,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:09.195,Dribbled Past,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,95ca7474-a756-49cb-95f6-92ff1db7ac4f,509,,"[106.1, 14.3]",3890277,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,19,Schalke 04,181,"['e45cf800-d05a-4e2a-b76c-29f15ba6f48e', 'f2579c71-2362-41cf-a1f8-e6e88cbc3813']",10,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:10.099,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,4993f21c-c02e-4063-9f2e-d9c13a3afbd6,523,,"[44.3, 8.0]",3890277,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Kruse,8386.0,Center Attacking Midfield,19,Schalke 04,181,"['093208d8-56b1-46c0-ab0d-1924212a1c83', 'fc828f97-5e17-41b4-95de-a9eb20c95525']",23,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:23.147,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1c2eddeb-b810-43eb-9b4c-2016d8c913f1,606,,"[57.8, 68.5]",3890277,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Wing,24,Schalke 04,181,"['8c1cf081-2670-4de9-b289-cce489a7b4cd', 'd8c68ae2-71aa-4eab-a49a-acbec9ff93e2']",58,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:58.535,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,eaec7f08-7b30-43b7-9f43-e4d00db95126,800,,"[57.3, 62.2]",3890277,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Center Attacking Midfield,31,Wolfsburg,179,"['3eefac09-9294-4647-83ec-77a5632a216a', '6a908044-e287-4167-8120-84550aaee0e3', 'ce178c08-adca-4be1-90ed-b08183f67f7d']",6,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:06.757,Dribbled Past,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,78c06708-f208-44da-a2cf-f718d6f6bc31,1159,,"[81.2, 62.2]",3890277,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,45,Schalke 04,181,"['0bd3d84e-1724-429c-825e-0eebf162b100', '1d1f1c4a-768d-4488-a6d0-cf1426c3dcfd', 'ac27e51a-ff1c-4dae-9ca6-bc30984e3a7a']",26,,,,,,,,,,,,,,,,,Wolfsburg,179,00:24:26.692,Dribbled Past,
