50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.561727,,,,,,,,,,,,,57f3e209-0ad8-4915-bbcd-c6aa585daf7e,2533,,,"[61.7, 17.9]",3890522,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,145,VfB Stuttgart,174,"['42e8c0e1-7948-42cd-b9dc-c3a1f8edda25', '9824c46c-1134-41b4-b03e-563831a306c0']",29,,,,,,,,,,,,,,,Augsburg,172,00:27:29.878,Pressure,
,,,,,,,,,,,,,,,,0.451851,,,,,,,,,,,,,c238745c-55b1-4dd9-a860-ff97b8e8fea9,2543,,,"[52.2, 74.4]",3890522,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ja-Cheol Koo,5627.0,Right Wing,145,VfB Stuttgart,174,"['0ca7dc1d-4a17-4079-a461-89895b563c8c', '28111744-fbcd-43ba-b05e-31d56ef69a85']",41,,,,,,,,,,,,,,,Augsburg,172,00:27:41.093,Pressure,
,,,,,,,,,,,,,,,,1.164732,,,,,,,,,,,,,f5ff3a61-50f5-485a-8502-4fee41745812,2550,,,"[18.5, 5.7]",3890522,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georg Niedermeier,40470.0,Left Center Back,146,Augsburg,172,['9a627064-269f-4938-a263-270ae97b57bf'],19,,,,,,,,,,,,,,,VfB Stuttgart,174,00:28:19.503,Pressure,
,,,,,,,,,,True,,,,,,1.044049,,,,,,,,,,,,,d2fe1884-7ecf-4267-858c-5939974f7886,2554,,,"[109.9, 73.0]",3890522,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Halil Altıntop,40462.0,Center Attacking Midfield,146,Augsburg,172,"['c2073a6e-a72b-4838-808b-da9fb724c0e1', 'f32f66c3-8be2-420d-a002-b84dc46856c2']",23,,,,,,,,,,,,,,,Augsburg,172,00:28:23.379,Pressure,
,,,,,,,,,,,,,,,,0.67835,,,,,,,,,,,,,1ab85966-58cf-485d-8bd6-cac13cef2110,2562,,,"[55.8, 4.7]",3890522,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borys Tashchy,9266.0,Center Forward,146,Augsburg,172,['3c08283f-4cd7-40d7-afda-24adac7fdf4c'],29,,,,,,,,,,,,,,,VfB Stuttgart,174,00:28:29.823,Pressure,
,,,,,,,,,,,,,,,,1.971641,,,,,,,,,,,,,dddf0150-dec8-4908-95d2-a9345b32771e,2568,,,"[72.7, 11.2]",3890522,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Borys Tashchy,9266.0,Center Forward,147,Augsburg,172,"['20438edd-04ed-4e4b-af3b-88e60b33d935', '557db8e7-7e2b-4031-9c1b-2b01f29838f3']",55,,,,,,,,,,,,,,,VfB Stuttgart,174,00:28:55.048,Pressure,
,,,,,,,,,,True,,,,,,0.577128,,,,,,,,,,,,,640c5f42-f8bb-4c0e-986f-fd46f034d47c,2581,,,"[111.9, 67.4]",3890522,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Borys Tashchy,9266.0,Center Forward,148,VfB Stuttgart,174,['75b3292d-ac5d-4c91-9fc8-7f43d0669946'],31,,,,,,,,,,,,,,,VfB Stuttgart,174,00:29:31.139,Pressure,
,,,,,,,,,,,,,,,,0.880638,,,,,,,,,,,,,a94d3e3e-9d7a-47ae-90d7-d44ca7f6532b,2609,,,"[62.5, 56.2]",3890522,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Borys Tashchy,9266.0,Center Forward,152,Augsburg,172,"['abd4e308-706b-4f49-9edf-10b0c9ad45a2', 'c3a2b82b-17ed-4810-9177-8fa2e9357632']",13,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:13.401,Pressure,
,,,,,,,,,,,,,,,,2.976552,,,,,,,,,,,,,648bed09-5ec1-4e14-96a7-436a481a5b88,2611,,,"[111.3, 8.7]",3890522,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alfreð Finnbogason,5514.0,Center Forward,152,Augsburg,172,"['565a8915-7f47-4bed-ae65-12399bf7ec91', '6c44f997-13ff-42f0-990c-1e17ad8e8294', '7f15e278-32ae-40b9-8322-adf3ed3e5c19']",18,,,,,,,,,,,,,,,Augsburg,172,00:31:18.442,Pressure,
,,,,,,,,,,,,,,,,0.277693,,,,,,,,,,,,,4df26f39-de19-445c-91b1-32470ab23441,2617,,,"[19.5, 65.2]",3890522,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Timo Werner,5557.0,Right Midfield,152,Augsburg,172,"['0fb9ca93-e55b-433e-8a50-66b880211192', '5e885288-3014-4c0b-ab83-9f55661f4c12']",23,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:23.920,Pressure,
,,,,,,,,,,,,,,,,0.725912,,,,,,,,,,,,,28fc6dff-b4c8-4dd7-b2b2-93dfee5139e9,2623,,,"[21.1, 66.2]",3890522,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexandru Iulian Maxim,8550.0,Right Center Midfield,152,Augsburg,172,['f75ebd3f-e15a-48db-ad9a-566ab1e4919f'],29,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:29.709,Pressure,
,,,,,,,,,,True,,,,,,0.470033,,,,,,,,,,,,,4b1fe281-0d8b-47e7-8638-639b207063c3,2638,,,"[92.4, 25.1]",3890522,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,153,VfB Stuttgart,174,"['64d660dc-b63e-4f7a-b2ad-de32a994d56a', 'ba8c1829-71ad-4de1-bbfa-43e5f5d5d4e1']",39,,,,,,,,,,,,,,,Augsburg,172,00:31:39.096,Pressure,
,,,,,,,,,,,,,,,,0.59121,,,,,,,,,,,,,a9834d00-f1fd-49d2-97c5-cd86fcb06af5,2640,,,"[105.1, 28.6]",3890522,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,153,VfB Stuttgart,174,"['375c4778-fa4a-4892-bc25-4464ce49cea3', '83638925-ddb0-4394-a735-a7882e2a74ab']",41,,,,,,,,,,,,,,,Augsburg,172,00:31:41.304,Pressure,
,,,,,,,,,,,,,,,,2.13517,,,,,,,,,,,,,5f1078e4-c45f-4153-b87c-d4dbc3e7df98,2655,,,"[25.5, 73.4]",3890522,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Tawiah Opare,9400.0,Right Back,153,VfB Stuttgart,174,"['5e0ff9ad-cec2-4a5c-a65e-fb7b09e2ac67', 'afda336c-1a55-41c1-aeb3-23eaca3f2c40']",59,,,,,,,,,,,,,,,Augsburg,172,00:31:59.151,Pressure,
,,,,,,,,,,,,,,,,0.70459,,,,,,,,,,,,,d919a0de-9f6b-486a-a6fb-0701a43e09c4,2658,,,"[30.1, 73.6]",3890522,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ja-Cheol Koo,5627.0,Right Wing,153,VfB Stuttgart,174,"['2b84b37d-733b-4eeb-ad40-9d6b054c0d94', 'afda336c-1a55-41c1-aeb3-23eaca3f2c40']",1,,,,,,,,,,,,,,,Augsburg,172,00:32:01.083,Pressure,
,,,,,,,,,,True,,,,,,1.003497,,,,,,,,,,,,,7883efd2-022f-4f8e-b0ba-22fb0ebd9051,2668,,,"[25.9, 12.5]",3890522,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,155,VfB Stuttgart,174,['1712b90b-ead0-4cca-9fdf-ee0f79309980'],31,,,,,,,,,,,,,,,Augsburg,172,00:32:31.750,Pressure,
,,,,,,,,,,True,,,,,,0.317587,,,,,,,,,,,,,9e0541a3-c402-4630-91d5-b343212ff0f1,2669,,,"[21.1, 6.5]",3890522,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Max,8319.0,Left Back,155,VfB Stuttgart,174,,33,,,,,,,,,,,,,,,Augsburg,172,00:32:33.544,Pressure,
,,,,,,,,,,True,,,,,,0.495103,,,,,,,,,,,,,d51fe341-05d4-4322-b309-c82f2fc6f333,2672,,,"[29.5, 6.7]",3890522,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caiuby Francisco da Silva,8303.0,Left Wing,155,VfB Stuttgart,174,"['30fe267f-92af-4e41-a30d-fce13596da71', '5fedcbcf-56d7-4d47-b713-ad361963ca4e']",34,,,,,,,,,,,,,,,Augsburg,172,00:32:34.824,Pressure,
,,,,,,,,,,,,,,,,0.483222,,,,,,,,,,,,,596841a4-6a87-4788-9782-4ec72390ccaa,2690,,,"[36.6, 30.8]",3890522,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ja-Cheol Koo,5627.0,Right Wing,156,VfB Stuttgart,174,"['517545a5-dc27-4d7f-8040-b38f9dfd0165', '92ea01d0-c29d-4180-8d5f-9cabd66c62e2']",44,,,,,,,,,,,,,,,Augsburg,172,00:32:44.648,Pressure,
,,,,,,,,,,,,,,,,1.688085,,,,,,,,,,,,,c8daaab1-3b23-4bdd-bc86-673ff80ccbe1,2702,,,"[12.1, 72.3]",3890522,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ja-Cheol Koo,5627.0,Right Wing,156,VfB Stuttgart,174,"['36a29631-7e01-4eb3-b245-40895f8336f7', '39b9e2f9-f0e1-408f-a224-63d5a53c92bb', '9d62da67-dfc0-49a7-b2c4-3e50cd378f9d']",55,,,,,,,,,,,,,,,Augsburg,172,00:32:55.094,Pressure,
,,,,,,,,,,,,,,,,1.617214,,,,,,,,,,,,,779cc1b5-bbb0-4f60-b2ec-e9492b0b93bd,2715,,,"[53.8, 15.5]",3890522,78,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Halil Altıntop,40462.0,Center Attacking Midfield,157,VfB Stuttgart,174,"['599e44c9-fc4b-4047-b9f4-4ebf9f7d1f30', 'e29ebd3a-c0f6-4d90-aa9a-41ce45ef9620']",32,,,,,,,,,,,,,,,Augsburg,172,00:33:32.715,Pressure,
,,,,,,,,,,,,,,,,0.68798,,,,,,,,,,,,,930bc4a7-8ba3-4b0f-8623-bbd9e2ce5756,2725,,,"[49.0, 28.0]",3890522,78,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Dominik Kohr,8207.0,Right Defensive Midfield,157,VfB Stuttgart,174,"['1318f75d-a27c-42a3-a08a-f7816d378a3d', '4e831866-77ae-4767-8ac4-15776fbeceb6', 'ba0eafe9-0d5c-4e2c-bf73-225fab2d54be']",51,,,,,,,,,,,,,,,Augsburg,172,00:33:51.878,Pressure,
,,,,,,,,,,,,,,,,0.699106,,,,,,,,,,,,,bc040d8e-0e02-4d0f-9fc6-0ca57fd5c0a7,2734,,,"[61.1, 17.3]",3890522,78,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Halil Altıntop,40462.0,Center Attacking Midfield,157,VfB Stuttgart,174,"['d36f42b8-0d11-4655-baf9-a224f29772ed', 'f6282079-0ad5-4bc1-afdb-b01e912e8c09']",58,,,,,,,,,,,,,,,Augsburg,172,00:33:58.658,Pressure,
,,,,,,,,,,,,,,,,0.59872,,,,,,,,,,,,,5f50eba5-66c6-4ffb-9929-1eab339df8ed,2739,,,"[50.8, 21.7]",3890522,79,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Philipp Max,8319.0,Left Back,157,VfB Stuttgart,174,"['434c47bf-db44-4e55-9448-35f57bc796dd', 'dd783e8d-5bba-488b-b46f-4b1a78898179']",2,,,,,,,,,,,,,,,Augsburg,172,00:34:02.650,Pressure,
,,,,,,,,,,,,,,,,0.504816,,,,,,,,,,,,,b7941189-5e6d-4efe-aac8-a5446cf8bc7b,2748,,,"[49.4, 9.7]",3890522,79,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Philipp Max,8319.0,Left Back,157,VfB Stuttgart,174,"['cc794ef0-b594-4b64-ab18-d19d6f28dcf6', 'f66f323b-4c9d-422d-83b2-df79ae46182a']",7,,,,,,,,,,,,,,,Augsburg,172,00:34:07.082,Pressure,
,,,,,,,,,,,,,,,,0.800475,,,,,,,,,,,,,878ff5af-5a29-481a-8c7e-a4283a0539b5,2755,,,"[36.0, 26.6]",3890522,79,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ragnar Klavan,4174.0,Left Center Back,157,VfB Stuttgart,174,"['0c11674c-0ef7-4249-895d-e8964450f190', 'eb0131a3-e290-4b10-b02a-4dfd7e125564']",12,,,,,,,,,,,,,,,Augsburg,172,00:34:12.547,Pressure,
,,,,,,,,,,,,,,,,0.446999,,,,,,,,,,,,,a3efd2ca-bc91-4914-974d-85338e8c1a8d,2759,,,"[35.6, 13.5]",3890522,79,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ragnar Klavan,4174.0,Left Center Back,157,VfB Stuttgart,174,['6753abd9-86bd-4389-a506-f46f1603c5a9'],13,,,,,,,,,,,,,,,Augsburg,172,00:34:13.991,Pressure,
,,,,,,,,,,,,,,,,0.4953,,,,,,,,,,,,,0e0274b5-465e-48d8-8e28-555695c667d8,2770,,,"[30.5, 14.7]",3890522,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Kohr,8207.0,Right Defensive Midfield,158,VfB Stuttgart,174,"['efcf2ca5-0df8-4273-ba7e-93e2a1fef7c2', 'f08469f1-ea66-4573-8902-de88588d378d']",53,,,,,,,,,,,,,,,Augsburg,172,00:34:53.026,Pressure,
,,,,,,,,,,,,,,,,0.605344,,,,,,,,,,,,,68f2da24-969f-4b20-88b6-f1d4980021c1,2773,,,"[37.2, 13.1]",3890522,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Halil Altıntop,40462.0,Center Attacking Midfield,158,VfB Stuttgart,174,"['75a7de2e-61bb-48a9-bdc4-15434bb3b2c1', 'f08469f1-ea66-4573-8902-de88588d378d']",54,,,,,,,,,,,,,,,Augsburg,172,00:34:54.174,Pressure,
,,,,,,,,,,,,,,,,0.455588,,,,,,,,,,,,,d65a6fe9-be37-4f77-a6be-0b869eb12544,2775,,,"[35.1, 30.0]",3890522,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ja-Cheol Koo,5627.0,Right Wing,158,VfB Stuttgart,174,"['45d02390-e0fb-476a-8762-001046ee4ca9', '6e03b074-f5f6-46be-82f7-2a92fb0f8091']",55,,,,,,,,,,,,,,,Augsburg,172,00:34:55.410,Pressure,
,,,,,,,,,,,,,,,,0.557753,,,,,,,,,,,,,33290043-c8eb-4cc3-a301-7c5b59020987,2780,,,"[39.4, 47.2]",3890522,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl Marcelo Bobadilla,8807.0,Center Forward,158,VfB Stuttgart,174,"['a9eb7afb-37e3-4250-9c84-f5e3c3d74ece', 'd9ed2847-ff90-4bf7-901c-f8c2f8cc5b55']",57,,,,,,,,,,,,,,,Augsburg,172,00:34:57.540,Pressure,
,,,,,,,,,,,,,,,,0.422137,,,,,,,,,,,,,36c76053-c44d-46a8-8897-633ad2284acc,2784,,,"[31.5, 70.3]",3890522,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl Marcelo Bobadilla,8807.0,Center Forward,158,VfB Stuttgart,174,"['3d17997d-28a6-457d-b64f-7918627063c1', '6de14f20-60ea-448b-b218-683bffbf76eb']",0,,,,,,,,,,,,,,,Augsburg,172,00:35:00.110,Pressure,
,,,,,,,,,,,,,,,,1.097965,,,,,,,,,,,,,0a1b88ef-0dc3-4cae-a5f9-97bc5c664e8c,2788,,,"[21.7, 60.7]",3890522,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Tawiah Opare,9400.0,Right Back,158,VfB Stuttgart,174,['a8df5a62-eeac-4931-8406-e59f71dc57d5'],1,,,,,,,,,,,,,,,Augsburg,172,00:35:01.587,Pressure,
,,,,,,,,,,,,,,,,1.516348,,,,,,,,,,,,,48d6d7dc-f7d6-407a-8eab-ad0ef228d940,2801,,,"[43.4, 7.8]",3890522,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,159,Augsburg,172,"['1faa9b25-c203-40d0-b730-cedc7e42fa37', '96cad138-c948-4971-8346-7ad8f43a2372']",16,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:16.184,Pressure,
,,,,,,,,,,,,,,,,0.843137,,,,,,,,,,,,,9e5c59d9-3fef-4649-9bc9-177470698e4c,2804,,,"[48.6, 3.7]",3890522,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Midfield,159,Augsburg,172,['96cad138-c948-4971-8346-7ad8f43a2372'],18,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:18.737,Pressure,
,,,,,,,,,,,,,,,,1.160208,,,,,,,,,,,,,cec09667-988f-4715-a047-f71162a0dd05,2817,,,"[49.2, 7.3]",3890522,81,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Borys Tashchy,9266.0,Center Forward,160,Augsburg,172,['966f00b1-0f50-483b-9550-9bd54b40b92d'],3,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:03.965,Pressure,
,,,,,,,,,,,,,,,,0.851109,,,,,,,,,,,,,0c062b82-1d3e-4b87-8895-c65697d669b0,2828,,,"[30.7, 65.5]",3890522,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Kohr,8207.0,Right Defensive Midfield,161,VfB Stuttgart,174,"['3b520dcb-ae1e-473e-ae30-074091dc2f0d', 'ba502fa4-12bd-44bc-9b8b-7483829b30fa']",27,,,,,,,,,,,,,,,Augsburg,172,00:36:27.642,Pressure,
,,,,,,,,,,,,,,,,0.319999,,,,,,,,,,,,,5593cf31-dd9f-41e7-99f6-d07ee29be3c4,2867,,,"[19.3, 40.4]",3890522,84,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Tawiah Opare,9400.0,Right Wing Back,166,VfB Stuttgart,174,"['4b4a937e-4b99-4f24-aff1-399327903fd6', '9d9f5a3a-44bc-4563-b12c-f43a38cc81c4']",51,,,,,,,,,,,,,,,Augsburg,172,00:39:51.318,Pressure,
,,,,,,,,,,,,,,,,0.178791,,,,,,,,,,,,,71dd6a92-b5b2-4a34-87a6-d5a9222fd6cb,2874,,,"[38.6, 64.4]",3890522,85,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Toni Šunjić,38172.0,Right Center Back,167,Augsburg,172,"['6ac744de-a33b-43a3-a6ea-db3af2433ae7', 'cb75c475-5ddb-440c-bf2a-cde0afe5c488']",33,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:33.463,Pressure,
,,,,,,,,,,,,,,,,0.442108,,,,,,,,,,,,,30123ab2-da76-48e0-9304-30a6867e564c,2889,,,"[47.6, 27.8]",3890522,85,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Baier,8317.0,Left Defensive Midfield,168,VfB Stuttgart,174,,59,,,,,,,,,,,,,,,Augsburg,172,00:40:59.473,Pressure,
,,,,,,,,,,,,,,,,0.457024,,,,,,,,,,,,,05eba383-c831-4647-b437-538f273fd451,2892,,,"[43.0, 53.1]",3890522,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ja-Cheol Koo,5627.0,Right Wing,168,VfB Stuttgart,174,"['22a7028c-1bc4-4b8c-9251-ab41bc6c4297', '8efc2d13-f903-426e-9909-dc982d4e923d']",0,,,,,,,,,,,,,,,Augsburg,172,00:41:00.847,Pressure,
,,,,,,,,,,,,,,,,0.330719,,,,,,,,,,,,,d78a05f7-1796-4348-a4fd-66705108414b,2903,,,"[106.0, 28.8]",3890522,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Didavi,8243.0,Left Center Midfield,168,VfB Stuttgart,174,,8,,,,,,,,,,,,,,,VfB Stuttgart,174,00:41:08.236,Pressure,
,,,,,,,,,,,,,,,,0.949276,,,,,,,,,,,,,a577f109-5bde-45f8-bc9e-e72afacabf5e,2913,,,"[64.5, 7.7]",3890522,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Caiuby Francisco da Silva,8303.0,Left Wing,168,VfB Stuttgart,174,"['65b69038-d296-4563-882b-a842fd47b318', 'dd503b2f-eed0-4f90-b656-5a347599f0ba']",22,,,,,,,,,,,,,,,Augsburg,172,00:41:22.381,Pressure,
,,,,,,,,,,,,,,,,0.325521,,,,,,,,,,,,,7d7bc1c1-dcc6-4fa0-b448-e825017d05ed,2920,,,"[13.6, 49.5]",3890522,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georg Niedermeier,40470.0,Left Center Back,168,VfB Stuttgart,174,['fe4d9d98-85c0-45b7-bff0-71d86f0ff5b5'],28,,,,,,,,,,,,,,,VfB Stuttgart,174,00:41:28.867,Pressure,
,,,,,,,,,,,,,,,,0.72919,,,,,,,,,,,,,c9f56018-c27d-480b-8cd9-8258c13db444,2933,,,"[42.8, 66.3]",3890522,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ja-Cheol Koo,5627.0,Right Wing,168,VfB Stuttgart,174,"['81f9e2d2-4f2d-41b3-bc31-5e3dbd6b8e7d', 'dff6968c-933b-43ae-a3b2-259c88355de7']",44,,,,,,,,,,,,,,,Augsburg,172,00:41:44.975,Pressure,
,,,,,,,,,,,,,,,,0.566594,,,,,,,,,,,,,a1706bba-2e02-4982-bbe5-ee131f2f1ccb,2937,,,"[36.0, 30.8]",3890522,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Baier,8317.0,Left Defensive Midfield,168,VfB Stuttgart,174,['a1f015ee-fa3b-4d59-b28d-ecc425810f6c'],47,,,,,,,,,,,,,,,Augsburg,172,00:41:47.451,Pressure,
,,,,,,,,,,,,,,,,0.798102,,,,,,,,,,,,,583afdcb-087d-449c-af04-43e206e98c61,2941,,,"[38.0, 40.0]",3890522,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Baier,8317.0,Left Defensive Midfield,168,VfB Stuttgart,174,['45a3c08c-a6c5-4a3a-b9ef-8f162512b9df'],49,,,,,,,,,,,,,,,Augsburg,172,00:41:49.616,Pressure,
,,,,,,,,,,,,,,,,0.664734,,,,,,,,,,,,,fdacc4ef-44cd-4867-8ada-700b815a63a6,2948,,,"[44.4, 16.3]",3890522,87,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Baier,8317.0,Left Defensive Midfield,169,VfB Stuttgart,174,['98f207ac-3328-4f61-ab92-a9a4fdbf3550'],54,,,,,,,,,,,,,,,Augsburg,172,00:42:54.684,Pressure,
,,,,,,,,,,,,,,,,0.8432,,,,,,,,,,,,,b3e002fd-f0ce-4eae-86b1-17c9173e8d1f,2958,,,"[12.3, 9.3]",3890522,88,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philipp Max,8319.0,Left Wing Back,169,VfB Stuttgart,174,['c9621bb1-f0d2-45ab-95e5-f7a54fa4f38f'],16,,,,,,,,,,,,,,,Augsburg,172,00:43:16.235,Pressure,
,,,,,,,,,,True,,,,,,0.745443,,,,,,,,,,,,,ab2cb952-27e7-48a5-b489-01524a5dbbdb,2964,,,"[28.1, 12.5]",3890522,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,170,Augsburg,172,"['24d8a3ff-8185-4d4b-956b-9b0160d71c9c', '4816622f-1afe-4662-add5-cf0045372d43', '8fc0e4b6-e6c4-49b8-bd87-d58ccebe48b4']",38,,,,,,,,,,,,,,,Augsburg,172,00:43:38.958,Pressure,
,,,,,,,,,,,,,,,,0.065327,,,,,,,,,,,,,9963c828-6af6-4cc3-a79a-e4c1165f97de,2973,,,"[87.0, 72.4]",3890522,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Gentner,8959.0,Center Defensive Midfield,170,Augsburg,172,['a97f82d7-18bb-4f3b-9c96-f1f9bfd52b28'],40,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:40.510,Pressure,
,,,,,,,,,,,,,,,,1.343505,,,,,,,,,,,,,7f49dd28-013f-4694-946f-6dca6ad54062,2986,,,"[15.3, 36.6]",3890522,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeong-Ho Hong,40543.0,Center Back,171,VfB Stuttgart,174,"['1dc06d06-f56c-4c23-b416-3d6ea4f25cb2', '8431809e-2188-412f-9336-de61c5181edd']",57,,,,,,,,,,,,,,,Augsburg,172,00:43:57.461,Pressure,
,,,,,,,,,,,,,,,,0.496398,,,,,,,,,,,,,2e9cbafd-b6a7-4601-a9ee-828c50e0b61e,2998,,,"[40.0, 8.9]",3890522,89,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caiuby Francisco da Silva,8303.0,Left Wing,172,VfB Stuttgart,174,"['2addf016-9640-4a89-a459-4fe3102f4bee', 'a4f440b1-38c9-4770-a8fe-7031389e257c', 'e940898a-5aca-4c7e-9d92-c8ec875e80ba']",9,,,,,,,,,,,,,,,Augsburg,172,00:44:09.761,Pressure,
,,,,,,,,,,,,,,,,0.472799,,,,,,,,,,,,,b4b2bba8-93dc-4cb0-9a3c-6724c13565d2,3009,,,"[65.9, 14.5]",3890522,89,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,172,VfB Stuttgart,174,"['3b401ce2-f6cb-412c-a4f0-23580b8d1fd7', 'a8981b5f-5c70-4fd8-8be8-a2759afc24ba']",33,,,,,,,,,,,,,,,Augsburg,172,00:44:33.479,Pressure,
,,,,,,,,,,True,,,,,,0.267018,,,,,,,,,,,,,d46da2a6-ada1-406a-a07d-1aa75422ade7,3018,,,"[88.8, 15.0]",3890522,89,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Didavi,8243.0,Left Center Midfield,172,VfB Stuttgart,174,"['4e0c4af9-f847-49d1-9ebd-00647e5cd899', 'c137e7ea-7141-4c63-b8eb-e6780e4f222a']",40,,,,,,,,,,,,,,,VfB Stuttgart,174,00:44:40.197,Pressure,
,,,,,,,,,,,,,,,,0.054671,,,,,,,,,,,,,e6f762f5-66c7-41ff-8f29-7d3472b173a3,3026,,,"[98.6, 39.3]",3890522,89,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandru Iulian Maxim,8550.0,Right Center Midfield,172,VfB Stuttgart,174,,53,,,,,,,,,,,,,,,VfB Stuttgart,174,00:44:53.336,Pressure,
