50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aff39cf2-c326-46b8-a8f6-a2c5d98abc9e,705,,,"[49.6, 70.5]",3890505,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Stefan Aigner,21156.0,Right Wing,45,Eintracht Frankfurt,184,['59e62f01-6a5a-44bc-aee9-f5970e0e3691'],54,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:16:54.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f7bf8ce-2e6e-4c08-90de-063e72b6eabc,715,,,"[65.8, 22.5]",3890505,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Left Center Back,47,Bayern Munich,169,['cab6fed0-e4eb-4646-b34e-a492a59641fd'],13,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:13.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9d68d9-114e-499f-b11d-c00155c62332,718,,,"[72.7, 40.8]",3890505,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philipp Lahm,19295.0,Right Back,47,Bayern Munich,169,['9d2a18e1-e61a-407f-ba23-56c180da0071'],14,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:14.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d9972ed-5a47-44a5-9e81-8b42343fb193,721,,,"[63.2, 49.9]",3890505,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Martínez Aginaga,9399.0,Right Center Back,47,Bayern Munich,169,['2cf0864f-b990-4c52-883e-9ed1d3398b1e'],18,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:18.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7b8c509-49b3-446d-9bb0-deccaf4491eb,725,,,"[54.6, 28.1]",3890505,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Left Center Back,47,Bayern Munich,169,['12da5b86-2dd1-4695-b3fb-d5af38de0c0a'],21,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:21.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c013df74-2ac9-4021-8ad4-3d2cf39b2367,728,,,"[53.0, 7.0]",3890505,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Bernat Velasco,15651.0,Left Back,47,Bayern Munich,169,['9c9de3fb-7fc8-4fe7-94a0-17fbadfa2f36'],24,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:24.715,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,72983fd9-db82-4119-9ee5-732161a1d53b,731,,,"[26.3, 8.8]",3890505,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Left Center Back,47,Bayern Munich,169,['20ce7d2b-3ebd-49e5-af6d-2650ad076949'],27,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:27.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff6592cf-dfac-476c-bc10-a48057866dd3,734,,,"[32.3, 37.0]",3890505,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philipp Lahm,19295.0,Right Back,47,Bayern Munich,169,['99b64a4f-4a6d-42e7-8d10-ec8040bc7bb3'],31,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:31.599,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d086531-d1fc-46ef-b5a2-f84e16c280ac,737,,,"[107.8, 6.6]",3890505,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Franck Bilal Ribéry,8223.0,Left Wing,47,Bayern Munich,169,['ca4d612e-e7b0-4629-ba02-66d647eaafa8'],38,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:38.657,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,9cd1e1d1-874c-454e-9b9e-72a5b3386587,741,,,"[112.9, 37.4]",3890505,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Lewandowski,5668.0,Center Forward,47,Bayern Munich,169,['6dbb14f2-6b67-4e78-9fc9-f278b6ac503c'],44,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:44.849,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,01a40ef7-e9c3-4988-a63f-885bbe45f00a,745,,,"[52.2, 28.5]",3890505,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Haris Seferović,5543.0,Center Forward,47,Bayern Munich,169,['03ac8e92-b633-477d-ac20-4e7588631e71'],48,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:17:48.980,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c56388ac-897e-4922-95ea-1dc158d6e11a,747,,,"[104.8, 69.8]",3890505,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Müller,5562.0,Right Wing,47,Bayern Munich,169,['b20fade8-75c6-46b0-8fff-aa1aeea6400f'],52,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:52.480,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,78f9ca18-d16a-49b5-92b7-5e34880a6255,749,,,"[41.0, 1.7]",3890505,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Haris Seferović,5543.0,Center Forward,48,Eintracht Frankfurt,184,['993fbe0a-57f7-4f49-9c72-cf7235889c09'],8,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:18:08.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e3c6d1b-f6f0-47ef-9c53-5e5b3f6b022c,751,,,"[56.0, 63.0]",3890505,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,49,Bayern Munich,169,['b27b667f-7382-4cda-b343-96c645c3db2b'],10,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:10.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f023d1f0-99eb-4713-b00b-3ef3106f4980,755,,,"[49.9, 33.0]",3890505,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,49,Bayern Munich,169,['72dcb778-293c-4439-b0b8-87acdaca4de8'],14,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:14.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bb45956-f38f-45c2-9a25-194865b6cd40,758,,,"[60.2, 38.5]",3890505,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franck Bilal Ribéry,8223.0,Left Wing,49,Bayern Munich,169,['4aca02db-8648-4aed-ba9a-053065e5744c'],16,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:16.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c478641-596a-4563-bdb1-b4498bb3530c,760,,,"[53.8, 34.3]",3890505,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,49,Bayern Munich,169,['7df4bd97-7c8c-4759-9c33-2bf6d1b1be2a'],17,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:17.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,885af021-4aaf-4133-a669-da926c8bc5db,763,,,"[53.4, 72.0]",3890505,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Martínez Aginaga,9399.0,Right Center Back,49,Bayern Munich,169,['f7b76264-ada2-4384-b4b9-eab37a6ac869'],23,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:23.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,defa835c-22c8-4168-8746-24e8c4336360,766,,,"[46.1, 56.6]",3890505,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,49,Bayern Munich,169,['83db4134-82ee-4fa3-bc93-f8c68476a10c'],25,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:25.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17dbdde2-1c67-4d1d-97de-a8f5b3235cf2,769,,,"[65.0, 72.0]",3890505,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Götze,8227.0,Right Center Midfield,49,Bayern Munich,169,['06fefbeb-a5da-4a9e-9d7e-962cd90b5d6a'],27,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:27.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,82bc25a8-58a5-4117-bc1d-97e52cf18861,772,,,"[87.2, 77.5]",3890505,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Müller,5562.0,Right Wing,49,Bayern Munich,169,['9c3d8b9c-d220-448b-be53-3e76daf83cc7'],31,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:31.047,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,04403c8d-2288-4eee-8b41-42dd6f03ac19,775,,,"[79.9, 63.4]",3890505,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,49,Bayern Munich,169,['c0b2a53a-19d7-492f-a1a3-f454ce25e5c5'],32,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:32.559,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a0082a99-cb30-468c-8d52-3a4998f0729f,783,,,"[86.8, 78.0]",3890505,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Müller,5562.0,Right Wing,49,Bayern Munich,169,['f3519c24-3c3b-4337-a0ae-3a0756f7f632'],39,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:39.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dfa372a-fb54-4b38-b826-10eabc872d91,786,,,"[37.2, 4.2]",3890505,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Haris Seferović,5543.0,Center Forward,50,Eintracht Frankfurt,184,"['59528ed7-ba28-47ec-a6db-c6f3dd96541c', 'ac398725-11c5-4b2b-97a8-4519ba21cddd']",56,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:18:56.739,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,27890e3a-2e17-4a47-a888-34a30e04a3c3,788,,,"[35.4, 9.8]",3890505,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tohouri Zahoui Constant Djakpa,400621.0,Left Wing Back,50,Eintracht Frankfurt,184,['935e12e0-ebb6-457e-a4e7-48ba18d5bdfa'],58,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:18:58.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,211087ff-f0f0-4ff2-ab18-981e0355b471,790,,,"[88.1, 66.8]",3890505,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Götze,8227.0,Right Center Midfield,51,Bayern Munich,169,['37583607-c59f-419f-8eb3-a4baeb925b58'],59,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:59.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2cf99dd-ec95-4214-bfe5-4b1953c57fa5,797,,,"[61.6, 56.1]",3890505,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,51,Bayern Munich,169,['77b57f22-79df-4834-b6aa-c08c7dfbbdb7'],6,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:06.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f19cd0e-1df7-4ebe-a2a6-6fe16770f8d0,800,,,"[72.7, 49.7]",3890505,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franck Bilal Ribéry,8223.0,Left Wing,51,Bayern Munich,169,['6a64082e-7e12-4faa-9685-dd8c76564f5a'],7,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:07.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35770a00-e6cf-446d-a27a-fbb4d429b048,804,,,"[56.0, 34.7]",3890505,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,51,Bayern Munich,169,['8b1b1b82-9e8c-4c87-95c9-bfe324232c35'],11,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:11.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2f28156-3e02-4826-a057-0be337922f12,808,,,"[59.0, 44.9]",3890505,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,51,Bayern Munich,169,['4638fe5b-2bce-463a-b356-8222390451a5'],16,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:16.748,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,87fbb018-af5f-415e-a800-745ab72cc1da,811,,,"[82.5, 51.4]",3890505,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Götze,8227.0,Right Center Midfield,51,Bayern Munich,169,['b80a1a20-a99e-45a0-882b-5ccf1f5c1049'],18,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:18.681,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b68f8869-3ac1-4740-b08d-1efe2c6bbe96,820,,,"[47.4, 40.8]",3890505,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Szabolcs Huszti,18888.0,Left Defensive Midfield,52,Eintracht Frankfurt,184,['ceedbaa3-7447-44ef-93d9-e9640ddf8d74'],20,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:20:20.646,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,19893a66-1356-4418-8ffb-2592541d6408,822,,,"[63.3, 76.9]",3890505,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Tohouri Zahoui Constant Djakpa,400621.0,Left Wing Back,52,Eintracht Frankfurt,184,['fb8b0560-053e-45f6-a1bd-130608655d35'],23,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:20:23.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e17a3747-ad54-49d4-bb92-5e8cb06674b4,824,,,"[34.5, 6.6]",3890505,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Center Back,53,Bayern Munich,169,['5bd0d706-ad95-4daf-9d13-c0680f850b70'],32,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:32.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,53e2a4d9-ebc6-4bc4-88fd-546d3d56d7de,827,,,"[47.8, 44.8]",3890505,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Lahm,19295.0,Right Back,53,Bayern Munich,169,['d9b568cb-7fa3-4b3b-8173-df338c113580'],39,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:39.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c10baa6e-bfeb-4077-a162-a77dec75cffc,829,,,"[43.1, 31.1]",3890505,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Center Back,53,Bayern Munich,169,['31b0c347-971c-406d-afc7-49db1c753628'],40,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:40.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6094b94-d292-4652-a77a-d1bf85d56532,832,,,"[53.0, 22.1]",3890505,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,53,Bayern Munich,169,['52e4fa06-ff52-440f-93ef-9e4394e715ff'],42,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:42.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dcbdbbe-0142-4e19-9e3e-c0f4e72f4fb7,836,,,"[70.5, 34.5]",3890505,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,53,Bayern Munich,169,['406156e3-44c2-4712-9ba9-3d9a06aa2eb7'],44,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:44.901,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,2b829ec3-dad4-422d-ba37-b5c075ffd28c,848,,,"[87.0, 31.5]",3890505,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Änis Ben-Hatira,35240.0,Left Wing,53,Bayern Munich,169,['e1170af4-28f6-415e-be02-9899fcbecf13'],50,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:20:50.646,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b76180a1-44aa-4cab-9e5e-d78679b76141,853,,,"[42.2, 35.8]",3890505,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,53,Bayern Munich,169,['3e0f9f4c-8bf7-41f9-8b56-19af038580de'],53,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:53.425,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fd40fde-449d-497b-9741-53617ed4af7a,857,,,"[35.7, 17.7]",3890505,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Bernat Velasco,15651.0,Left Back,53,Bayern Munich,169,['6e1bb137-cf82-4207-88c9-36040ad80463'],54,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:54.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d607f6d-c562-45e3-8cb4-8b7de5548047,860,,,"[36.7, 26.7]",3890505,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,53,Bayern Munich,169,['7cb3bf16-6d83-47a4-9b8a-8d0271eae804'],58,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:58.265,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8997a087-912f-4f15-ae1c-37094cc91759,863,,,"[78.7, 45.6]",3890505,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Lewandowski,5668.0,Center Forward,53,Bayern Munich,169,['3470a222-f856-44ae-91f3-0918067f110c'],3,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:03.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,caa55b17-f7e7-4cce-9c1e-05c88c78828b,867,,,"[23.1, 46.5]",3890505,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Ángel Abraham,8678.0,Center Back,54,Eintracht Frankfurt,184,['2b59e0ce-a011-412d-8581-a3bfd14e9c7c'],7,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:21:07.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d4039c7-5890-45d9-b094-5071616ec9c0,870,,,"[48.4, 4.5]",3890505,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tohouri Zahoui Constant Djakpa,400621.0,Left Wing Back,54,Eintracht Frankfurt,184,['752d2041-9326-4e8b-b99b-d9dde45ab4b0'],12,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:21:12.377,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cce70079-8419-407e-9675-4fc9327eb729,873,,,"[31.6, 52.4]",3890505,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,54,Eintracht Frankfurt,184,['b22db27f-0cdb-42fa-9f36-8447be400938'],18,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:21:18.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a42ffe6c-9afd-4c80-9b7f-35a105a9ebd7,876,,,"[60.7, 55.0]",3890505,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Aigner,21156.0,Right Wing,54,Eintracht Frankfurt,184,['505dbd0c-f809-473a-bb7a-6ecc760722c3'],21,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:21:21.342,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,13c3608e-6f88-4e15-9671-791a1e49e6b2,882,,,"[69.7, 13.0]",3890505,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,54,Eintracht Frankfurt,184,['4fec1e90-5d45-4f7a-bfca-034063d9d6e6'],25,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:25.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c07af0c4-ae24-454b-bb81-1a3a6e79a049,884,,,"[39.2, 57.2]",3890505,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,54,Eintracht Frankfurt,184,['d757b764-4395-4ed7-be6a-5e11b33aabfc'],26,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:21:26.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e69718a1-ad7e-496b-bef8-c9dc1446cbb5,887,,,"[46.3, 5.7]",3890505,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tohouri Zahoui Constant Djakpa,400621.0,Left Wing Back,54,Eintracht Frankfurt,184,['bbf4ecea-ccdb-4560-afc1-ab40dd473fbe'],32,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:21:32.172,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,58ffd03b-df7f-4c22-95da-2d4b1b29f5c3,890,,,"[67.4, 3.6]",3890505,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haris Seferović,5543.0,Center Forward,54,Eintracht Frankfurt,184,['8a06e1bf-b8b0-4b0e-9ceb-deae17e4f10e'],34,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:21:34.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,02308c8e-4a9c-4a69-ad4d-5c7ebc03ae53,894,,,"[53.2, 8.3]",3890505,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Haris Seferović,5543.0,Center Forward,55,Eintracht Frankfurt,184,"['71c488b8-f02a-4944-bec5-dd95f31dd589', '7e92809e-d023-43af-9602-9a693273c338']",50,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:21:50.045,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1b84212a-813f-4219-a40c-1fd2c10ea327,896,,,"[42.1, 4.0]",3890505,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tohouri Zahoui Constant Djakpa,400621.0,Left Wing Back,55,Eintracht Frankfurt,184,['67b36c4f-50e5-496b-9c55-75f370a33c36'],51,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:21:51.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35042aa6-1468-471d-bd62-58547eb9ed5f,898,,,"[50.5, 55.1]",3890505,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Center Back,56,Bayern Munich,169,['c61e09ef-f2d7-44d1-abf2-48371823d79b'],58,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:58.822,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2498937-d930-4d7f-8f41-7379f90ab79f,901,,,"[55.7, 42.6]",3890505,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,56,Bayern Munich,169,['424f30ff-fe84-425c-8902-105c69a57add'],1,,,,,,,,,,,,,,,,,Bayern Munich,169,00:22:01.551,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c887a39-489c-4350-b06e-9b7d2c61a1b6,904,,,"[72.8, 67.1]",3890505,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Götze,8227.0,Right Center Midfield,56,Bayern Munich,169,['6ca194da-339b-4dc5-aef3-e2c1e67288ec'],3,,,,,,,,,,,,,,,,,Bayern Munich,169,00:22:03.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d72cfafd-e841-4f5f-a710-c3690feb5193,909,,,"[69.4, 62.7]",3890505,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Lahm,19295.0,Right Back,56,Bayern Munich,169,['564fce40-1aa1-443e-8df3-936a903db1a5'],5,,,,,,,,,,,,,,,,,Bayern Munich,169,00:22:05.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e3e923c-05b4-4c87-961a-694f3b26bca8,911,,,"[79.4, 61.9]",3890505,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Müller,5562.0,Right Wing,56,Bayern Munich,169,['95d92abf-686c-4b8e-a25e-16eca651da81'],5,,,,,,,,,,,,,,,,,Bayern Munich,169,00:22:05.964,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b1bad69f-94fc-4320-a471-12c5aa5bad2b,914,,,"[94.7, 9.2]",3890505,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Franck Bilal Ribéry,8223.0,Left Wing,56,Bayern Munich,169,['bbc3da1a-db5b-40c4-8fbf-3c3dd737798f'],10,,,,,,,,,,,,,,,,,Bayern Munich,169,00:22:10.902,Ball Receipt*,
