50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c748fc66-2b3c-4b3d-8580-5d36af30d6ad,1940,,"[63.9, 48.1]",3890460,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroshi Kiyotake,38524.0,Right Center Forward,102,Hannover 96,178,"['96718368-cf3b-4dab-9836-71c26fd4469a', '9d776464-b66c-48e8-9a33-0f27a68c08ae']",39,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:39.267,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,539de857-2bce-45a2-a76e-5dcccbc76222,2245,,"[39.6, 31.5]",3890460,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hiroshi Kiyotake,38524.0,Right Center Forward,114,Hannover 96,178,['c2038691-0761-417e-a666-8558fc129b1b'],19,,,,,,,,,,,,,,,,,,Hannover 96,178,00:08:19.470,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,47bf4e7e-3bd1-4b01-875a-9b898c5717aa,2311,,"[43.6, 19.7]",3890460,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Gentner,8959.0,Left Center Midfield,117,VfB Stuttgart,174,['e4a0013a-eb5b-481f-b003-c0992a4f7305'],8,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:10:08.303,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f53bb32d-a358-4e01-8fc8-4e2354bd2279,2345,,"[79.5, 12.7]",3890460,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,118,VfB Stuttgart,174,['4a3e939f-acb2-438b-a694-4f64877fceb4'],38,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:10:38.827,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,d446098c-6a00-4119-9305-1e72f23b3564,2350,,"[9.2, 43.3]",3890460,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kenan Karaman,8541.0,Right Midfield,119,VfB Stuttgart,174,['7c0289a4-ce1b-4c80-9e60-032434bc145a'],30,,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:30.387,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,be5d4649-a4ef-44ce-bc8f-749a5d854e96,2485,,"[109.9, 7.5]",3890460,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Filip Kostić,5591.0,Left Midfield,125,VfB Stuttgart,174,"['46207fa6-0bd0-4536-8fea-74646a2531b7', 'b24e091d-ea70-428b-bb36-fdaa7b1ab71c']",27,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:14:27.009,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,87620b08-aa0a-447f-8825-b022579f04bf,2509,,"[87.2, 11.1]",3890460,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandru Iulian Maxim,8550.0,Right Center Midfield,128,VfB Stuttgart,174,"['5ae52c7f-5874-401e-a352-390174915bdd', 'a8bc994e-3d3b-447b-8ef0-b51bf1670cb5']",7,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:16:07.642,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ee42053e-92f8-49a6-a8bc-d374c67400c2,2611,,"[31.7, 8.5]",3890460,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Midfield,134,VfB Stuttgart,174,['0d8ae7af-90b1-4a81-bd07-dc0f9ad9e38f'],42,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:18:42.599,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a4b99ee8-7025-4b5a-b06e-14dbe3a170b9,2625,,"[99.2, 30.6]",3890460,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Gentner,8959.0,Left Center Midfield,135,VfB Stuttgart,174,['331e1a64-9a16-4518-a8c9-e96b9ba69a15'],12,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:12.399,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4af56ad4-6858-4dcf-92db-4ae477a1debb,2797,,"[41.8, 68.4]",3890460,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iver Tobias Rørvik Fossum,13125.0,Left Center Forward,148,Hannover 96,178,"['3a445b58-ab30-4b05-acfc-3ea2a1db5d15', '9b6bafc3-3e7b-4fa9-93bc-e0feb6ccc62d']",32,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:32.841,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b48c4c04-7c1b-4c66-b8d5-baa7f539e5d4,2871,,"[92.6, 72.1]",3890460,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,150,VfB Stuttgart,174,['a1bcad84-1492-4bc5-9281-063d156de9de'],12,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:26:12.291,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3cb4a284-f2ae-4f60-a785-fd4ea3dc36fc,3230,,"[71.3, 51.9]",3890460,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Salif Sané,5664.0,Right Center Back,172,Hannover 96,178,['93228d7a-58ff-4090-932c-6b35fd50f8ea'],3,,,,,,,,,,,,,,,,,,Hannover 96,178,00:36:03.624,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1878a8d0-22b1-4c8c-8d70-b184095eff9b,3251,,"[94.2, 57.0]",3890460,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kenan Karaman,8541.0,Right Midfield,173,Hannover 96,178,"['7458546b-b0a1-4845-bfd9-94c92881ca9e', 'b6fcd242-ed6b-4640-9216-62f0fd109a75']",1,,,,,,,,,,,,,,,,,,Hannover 96,178,00:37:01.434,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,87dc0b15-05e3-4026-aff5-9ba4aad91375,63,,"[62.9, 36.2]",3890460,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iver Tobias Rørvik Fossum,13125.0,Left Center Forward,6,Hannover 96,178,,29,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:29.642,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d16bb6e4-87de-4fb4-83b3-adcc50b69d29,80,,"[95.8, 54.1]",3890460,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iver Tobias Rørvik Fossum,13125.0,Left Center Forward,6,Hannover 96,178,,42,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:42.688,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9cfdf883-7025-45d2-b3ce-3cf4402fa579,85,,"[35.1, 17.2]",3890460,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Filip Kostić,5591.0,Left Midfield,6,Hannover 96,178,,45,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:45.581,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,11313174-6b80-402a-ac18-bd142c0abd36,125,,"[97.4, 10.5]",3890460,2,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marius Wolf,9410.0,Left Midfield,6,Hannover 96,178,['b7c5c8aa-2fe5-4424-b0a9-49e64db1c8cd'],20,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:20.297,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,91733329-128c-4216-b797-0a0fcc8aa0d6,140,,"[34.3, 61.0]",3890460,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandru Iulian Maxim,8550.0,Right Center Midfield,8,VfB Stuttgart,174,['156c0cda-89b0-4713-85cf-120552a0a035'],37,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:37.331,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6d0412f0-4a5a-4ae3-9b63-02e728f15e65,209,,"[95.6, 18.9]",3890460,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marius Wolf,9410.0,Left Midfield,11,Hannover 96,178,['87dc18c8-9e8f-4e9f-9635-88085c4cabd2'],23,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:23.478,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eeffd04d-6a67-4881-936d-8b95c8913f87,539,,"[50.4, 66.3]",3890460,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iver Tobias Rørvik Fossum,13125.0,Left Center Forward,30,Hannover 96,178,['bfb799f0-70c7-459c-89a5-a676efe7a972'],2,,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:02.525,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9d7ac66b-1782-4353-a539-5d882ce88219,582,,"[103.8, 73.4]",3890460,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukas Rupp,11395.0,Right Midfield,32,VfB Stuttgart,174,,51,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:51.426,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e55da10e-6e11-46a4-be02-120aafffca10,747,,"[74.1, 3.7]",3890460,15,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Filip Kostić,5591.0,Left Midfield,37,VfB Stuttgart,174,,42,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:15:42.808,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,18753531-8bd0-4d37-955c-49b2c4f468ea,929,,"[114.9, 16.9]",3890460,21,,True,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marius Wolf,9410.0,Left Midfield,45,Hannover 96,178,['727f8293-5859-4c60-92cb-f0ef6ddddc02'],37,,,,,,,,,,,,,,,,,,Hannover 96,178,00:21:37.464,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,88b6e8d5-a0f5-44a9-81fb-845705ece884,1076,,"[33.9, 38.4]",3890460,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andre Hoffmann,12294.0,Left Defensive Midfield,52,Hannover 96,178,['707f4ab6-3a51-401e-bf31-30a2ded04d1b'],2,,,,,,,,,,,,,,,,,,Hannover 96,178,00:25:02.031,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,08f8adb2-7e6f-47f7-bdc4-9315c33f5c22,1160,,"[111.5, 55.8]",3890460,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Timo Werner,5557.0,Center Forward,56,VfB Stuttgart,174,,23,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:27:23.372,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bcde292e-b021-41c3-9933-d9a1c8b6d4c6,1353,,"[115.7, 58.6]",3890460,33,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lukas Rupp,11395.0,Right Midfield,67,VfB Stuttgart,174,,20,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:33:20.540,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1f5399f3-461d-415b-af5e-c8650e5937ba,1563,,"[69.1, 5.7]",3890460,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,78,VfB Stuttgart,174,,21,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:38:21.306,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,37871c73-dc0d-4612-9509-e2058900a9e1,1580,,"[99.6, 7.7]",3890460,38,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marius Wolf,9410.0,Left Midfield,79,Hannover 96,178,,32,,,,,,,,,,,,,,,,,,Hannover 96,178,00:38:32.285,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f0f2144a-50f8-4039-8694-6c46cbe33aec,1609,,"[99.8, 30.4]",3890460,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iver Tobias Rørvik Fossum,13125.0,Left Center Forward,81,Hannover 96,178,['d8a4a873-3367-4df1-8f69-7d9b5ab5c22e'],1,,,,,,,,,,,,,,,,,,Hannover 96,178,00:39:01.439,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,51c04c51-9da1-4adb-bdf2-3bc3588172fd,1893,,"[93.4, 23.8]",3890460,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kenan Karaman,8541.0,Right Midfield,98,Hannover 96,178,['a5c18516-9234-4a28-b9b7-bb3428cbe43b'],22,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:22.265,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f5efabf0-efdd-4551-8aea-400c0e5d6353,1917,,"[117.9, 77.0]",3890460,47,,True,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Schwaab,8270.0,Right Center Back,100,VfB Stuttgart,174,,8,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:08.981,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,88035814-6c9c-4fa0-9167-b113a48d1cc8,1991,,"[67.5, 71.9]",3890460,49,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukas Rupp,11395.0,Right Midfield,106,VfB Stuttgart,174,,2,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:02.275,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,17754132-0393-49f1-85c8-301ae0b20b8b,2372,,"[95.6, 46.1]",3890460,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroshi Kiyotake,38524.0,Right Center Forward,120,Hannover 96,178,,6,,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:06.478,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f0ab3741-d86e-44bc-96a4-0d5670adb467,2809,,"[99.0, 60.8]",3890460,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marius Wolf,9410.0,Left Midfield,149,Hannover 96,178,['26653f40-ee8e-49a6-ae88-2926dfa99fe7'],4,,,,,,,,,,,,,,,,,,Hannover 96,178,00:25:04.767,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,254ecd38-8edc-4cdc-932d-9a96dc00439e,2930,,"[45.2, 3.5]",3890460,73,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hiroshi Kiyotake,38524.0,Right Center Forward,152,Hannover 96,178,['58ece35a-633b-438e-802a-7e505845f04b'],3,,,,,,,,,,,,,,,,,,Hannover 96,178,00:28:03.230,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fc5e04cd-f928-4ea6-9d4f-6509ffb26792,3035,,"[45.6, 75.6]",3890460,76,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kenan Karaman,8541.0,Right Midfield,158,Hannover 96,178,,26,,,,,,,,,,,,,,,,,,Hannover 96,178,00:31:26.236,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3741c6cd-0f4c-43bd-8679-04c61d82f879,3044,,"[90.0, 5.1]",3890460,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,159,VfB Stuttgart,174,['a195ad8d-7972-4b1e-8891-59153fe64c25'],33,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:33.069,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,be5c2e4e-5f59-42ca-8861-e3973ea43738,3143,,"[46.6, 5.3]",3890460,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felix Klaus,8551.0,Left Midfield,164,Hannover 96,178,['d62052ef-d0e6-455f-b88e-2235ec336fc8'],24,,,,,,,,,,,,,,,,,,Hannover 96,178,00:33:24.500,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,24ec2d8d-8e15-4d59-ad28-5b70febdad7f,3155,,"[95.4, 10.7]",3890460,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandru Iulian Maxim,8550.0,Center Attacking Midfield,165,VfB Stuttgart,174,,39,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:33:39.639,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,925674e7-c57f-4b0b-8254-f050845f1b54,3261,,"[65.1, 13.9]",3890460,83,True,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Christian Gentner,8959.0,Center Defensive Midfield,175,VfB Stuttgart,174,,42,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:38:42.902,Miscontrol,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6365e189-77e7-48ef-92b4-d958dec43bd5,64,,"[63.7, 37.9]",3890460,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Filip Kostić,5591.0,Left Midfield,6,Hannover 96,178,,30,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:30.509,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,16e58536-52a7-4069-b410-40831b5c1e2e,81,,"[18.5, 25.4]",3890460,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,6,Hannover 96,178,,43,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:43.241,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fbf27a11-d020-415c-a1c0-1967664dcdf9,87,,"[78.5, 66.1]",3890460,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hotaru Yamaguchi,5694.0,Right Defensive Midfield,6,Hannover 96,178,['1c1f1c2e-80cc-4b8f-b305-1789ef60b9db'],46,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:46.877,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,803ca6bb-7ee9-4a33-a102-2c730a565809,142,,"[87.4, 19.3]",3890460,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hotaru Yamaguchi,5694.0,Right Defensive Midfield,9,Hannover 96,178,['feb415c6-7fa8-4d5e-ad84-6627b9d4e25c'],38,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:38.063,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c1668c33-845e-4623-9fec-8fda13232d3a,166,,"[27.3, 36.9]",3890460,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,10,VfB Stuttgart,174,['f7e634e0-83ec-4098-a164-62c5baa73e16'],59,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:59.397,Ball Recovery,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a87452f6-4f3f-42a9-a2b2-bedfc982a309,178,,"[76.7, 21.3]",3890460,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hotaru Yamaguchi,5694.0,Right Defensive Midfield,11,Hannover 96,178,,5,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:05.110,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7c06e6a6-818f-4b74-bede-bd84ed943b6f,214,,"[10.8, 71.0]",3890460,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Großkreutz,20665.0,Right Back,11,Hannover 96,178,,26,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:26.265,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,08adb42a-13f9-421d-a38a-683a4bdea0d7,251,,"[81.1, 35.8]",3890460,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andre Hoffmann,12294.0,Left Defensive Midfield,12,Hannover 96,178,,29,,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:29.347,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,09101d75-3a16-4b0e-90e2-9ece6f3f1b8c,285,,"[64.3, 46.2]",3890460,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hotaru Yamaguchi,5694.0,Right Defensive Midfield,14,Hannover 96,178,['e414f8ca-0180-4fea-809c-dde34918c629'],27,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:27.557,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ce753b38-c691-4571-a6d8-acd44ea85474,377,,"[80.7, 5.1]",3890460,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Filip Kostić,5591.0,Left Midfield,21,VfB Stuttgart,174,,21,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:08:21.464,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8ba72d98-d8c3-493a-9660-2bd0dab42073,380,,"[43.0, 74.2]",3890460,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iver Tobias Rørvik Fossum,13125.0,Left Center Forward,22,Hannover 96,178,['c395238b-70ee-46be-83d8-10e8cb4cd5ea'],22,,,,,,,,,,,,,,,,,,Hannover 96,178,00:08:22.870,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8693c8a1-4bde-493f-9c1f-45ae9848060f,475,,"[10.8, 46.2]",3890460,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kenan Karaman,8541.0,Right Midfield,26,Hannover 96,178,,27,,,,,,,,,,,,,,,,,,Hannover 96,178,00:10:27.926,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9c4605f8-53c2-4c7e-b677-63203e3d51bd,487,,"[40.2, 10.3]",3890460,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Hiroshi Kiyotake,38524.0,Right Center Forward,27,VfB Stuttgart,174,,7,,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:07.532,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b667f07d-e130-4dfc-90ed-d300f7368a29,498,,"[64.1, 44.5]",3890460,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Schwaab,8270.0,Right Center Back,28,VfB Stuttgart,174,,20,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:11:20.128,Ball Recovery,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,41c4e818-1df7-4525-a0f2-0ef5264651db,506,,"[95.6, 39.5]",3890460,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Gentner,8959.0,Left Center Midfield,28,VfB Stuttgart,174,,28,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:11:28.222,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3ab77b30-9b07-47b6-96b6-f2f97493c966,508,,"[20.1, 40.6]",3890460,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Schulz,400614.0,Left Center Back,29,Hannover 96,178,['fb121e62-8e46-4182-82ab-ff5bacfc8324'],29,,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:29.457,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6e7d8bca-ffef-4fa1-9410-d5e715a00748,583,,"[21.1, 8.7]",3890460,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marius Wolf,9410.0,Left Midfield,32,VfB Stuttgart,174,,52,,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:52.253,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,81314e31-2ceb-43a6-9609-f93c0eb9b785,634,,"[6.4, 7.8]",3890460,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,35,VfB Stuttgart,174,,48,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:48.622,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,69e08faf-8d0f-4c5c-a7c4-2f3d01a8c289,682,,"[50.4, 25.6]",3890460,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Gentner,8959.0,Left Center Midfield,35,VfB Stuttgart,174,['7babae6f-1801-4f50-85b6-d1c467db7dc6'],38,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:14:38.493,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,77f47480-672e-46a0-b3b7-c61e81b8ffc6,704,,"[81.3, 13.0]",3890460,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,35,VfB Stuttgart,174,,4,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:15:04.295,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2ef0f619-af93-4d86-91c0-b500f065312c,830,,"[39.2, 50.7]",3890460,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Salif Sané,5664.0,Right Center Back,41,Hannover 96,178,['66625b36-fc40-474c-b96d-025d42997128'],40,,,,,,,,,,,,,,,,,,Hannover 96,178,00:18:40.261,Ball Recovery,
