50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,85a8026e-4993-447a-81b1-94615c8a4b52,1229,,"[79.3, 78.8]",3890336,33,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Leroy Sané,3053.0,Right Midfield,69,Schalke 04,181,['dd375473-e3e3-4e51-bcdd-4a3d52fe214c'],56,,,,,,,,,,,,,,,,,,Schalke 04,181,00:33:56.707,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,267eb2d4-1fb6-41fe-8cee-e1c7546142a5,1431,,"[40.5, 78.0]",3890336,39,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Midfield,79,Schalke 04,181,['616af1a5-0114-4d74-b433-6b7c1b60eb08'],49,,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:49.344,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,73b4b6f1-f433-49ab-8f41-5f3e0fe70e81,1478,,"[64.3, 24.4]",3890336,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Franco Matías Di Santo,8512.0,Left Center Forward,82,Hertha Berlin,173,['520405db-d0f9-4033-8f01-189e6b006240'],5,,,,,,,,,,,,,,,,,,Schalke 04,181,00:41:05.075,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,52da32ac-4fb2-4bc1-9581-55115596f575,1752,,"[77.6, 74.1]",3890336,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Salomon Armand Magloire Kalou,8575.0,Right Midfield,100,Hertha Berlin,173,['92fc3c0a-44cd-4ae6-bb0e-c4b078f45bc8'],30,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:30.357,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8ca1fac8-8409-4429-a737-84243d579acb,1986,,"[90.4, 11.9]",3890336,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexander Baumjohann,33459.0,Center Forward,111,Hertha Berlin,173,['837430bc-95d1-4e34-a683-41efbfd48431'],40,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:09:40.458,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4f5499ff-d114-42bc-80ba-152e9e1a1c66,2054,,"[63.0, 53.8]",3890336,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Matías Di Santo,8512.0,Left Center Forward,116,Schalke 04,181,,6,,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:06.819,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1cf46d0e-f192-409e-b7e6-249f4bd8db4d,2120,,"[63.2, 75.8]",3890336,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mitchell Weiser,8576.0,Right Back,117,Hertha Berlin,173,,55,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:12:55.592,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7cef0133-9517-4ef6-86b6-a139ed711d0b,2428,,"[102.2, 53.3]",3890336,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salomon Armand Magloire Kalou,8575.0,Right Midfield,136,Hertha Berlin,173,,51,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:21:51.466,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fa109318-b6c3-4092-9e92-a243cecd5b1b,2523,,"[84.7, 6.4]",3890336,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexander Baumjohann,33459.0,Center Forward,141,Hertha Berlin,173,,33,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:24:33.413,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,845964e6-010e-4de4-9f6d-f785096be3f7,2913,,"[67.6, 24.1]",3890336,84,True,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jens Hegeler,40474.0,Left Midfield,172,Schalke 04,181,,16,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:39:16.762,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e69a3e37-bc53-4a13-bcd4-e573a2cdd795,3003,,"[67.0, 4.9]",3890336,86,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Baumjohann,33459.0,Center Forward,175,Schalke 04,181,['33ab6bb7-ad99-4be3-b0bf-0ee4d2824f38'],18,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:41:18.415,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d790e7e8-4e15-4f9e-90f6-f3705e003eb1,3079,,"[90.9, 32.3]",3890336,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexander Baumjohann,33459.0,Center Forward,179,Hertha Berlin,173,,47,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:44:47.895,Miscontrol,
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,c094e199-6d07-4f05-9c4f-16963594a0f8,81,,"[60.4, 69.7]",3890336,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sascha Riether,25003.0,Right Back,8,Hertha Berlin,173,['23e26ab6-6159-46be-b90a-3b0eacc49149'],45,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:45.605,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,561832a0-40ca-4eed-9953-1ddb6e9c34c2,362,,"[48.2, 69.2]",3890336,8,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,24,Schalke 04,181,['6ae0489c-2e5d-4a2c-b559-72a4224c92de'],7,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:08:07.283,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,788611b5-8096-4401-a07f-47d00d145259,379,,"[9.3, 31.4]",3890336,8,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabian Lustenberger,8965.0,Left Center Back,25,Schalke 04,181,['4aaa4405-8a11-45fa-97d7-c6cc9567c720'],28,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:08:28.321,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,4f690ec6-805c-447c-a4c6-39de0d656e99,646,,"[10.0, 44.3]",3890336,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mitchell Weiser,8576.0,Right Back,40,Schalke 04,181,"['2923b897-79f3-413e-8e3a-8260db4e2aa8', '62f62337-56fa-4d20-bf3f-7b72df98a70a']",11,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:11.444,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,47f9dbce-6c5e-4571-b246-aedde3f03d94,662,,"[4.3, 41.6]",3890336,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vedad Ibišević,8571.0,Right Center Forward,41,Schalke 04,181,"['e25d9081-edad-4568-8d15-f57e75211604', 'f3b1db95-4147-498c-b793-d1fb15878faa']",18,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:18.940,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,bc7d3827-bb1d-4795-be0f-941665124844,671,,"[16.0, 43.5]",3890336,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joël Andre Job Matip,3502.0,Left Center Back,42,Hertha Berlin,173,"['26b2fee5-cac9-4952-9128-55e5e1f0a12c', '34a161fe-7033-4157-808f-dc6f6e89967d']",0,,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:00.883,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,c5bb701a-5b30-4cb9-bbd1-bdf3baee3ffc,737,,"[10.0, 40.8]",3890336,19,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lustenberger,8965.0,Left Center Back,49,Schalke 04,181,['a7d52696-64a4-4ccc-9b65-395e4fa1faa4'],49,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:19:49.551,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,949989e1-864c-4200-9dbd-108551873236,757,,"[29.2, 24.8]",3890336,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joël Andre Job Matip,3502.0,Left Center Back,52,Hertha Berlin,173,"['710385ce-8851-4b50-ae60-b612bad6b58d', 'bd61edca-14c1-41b6-adfe-68bd0146354f']",52,,,,,,,,,,,,,,,,,,Schalke 04,181,00:20:52.263,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,265a1ba4-5f9d-4ccc-aee7-f0240cca5f14,785,,"[3.8, 33.0]",3890336,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dennis Aogo,8958.0,Left Back,53,Hertha Berlin,173,['c6ccacaf-4ec6-4fb3-a5aa-8be4950edd55'],53,,,,,,,,,,,,,,,,,,Schalke 04,181,00:21:53.835,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,08c92c12-663b-4389-ab35-3220bd794109,787,,"[16.0, 43.2]",3890336,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Leroy Sané,3053.0,Right Midfield,53,Hertha Berlin,173,['6691303b-1e36-4d8c-bbae-08b775775126'],55,,,,,,,,,,,,,,,,,,Schalke 04,181,00:21:55.975,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,04713391-5ecc-423f-922b-65df00ed3f43,799,,"[4.9, 47.9]",3890336,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dennis Aogo,8958.0,Left Back,54,Hertha Berlin,173,"['0a54d33f-f1ac-4c72-89e3-649f9a1c7ad5', 'bec2da1d-33e4-4951-a22d-83b5d64f7c9a']",27,,,,,,,,,,,,,,,,,,Schalke 04,181,00:22:27.133,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,cbe8890f-fad1-434a-bae3-68052372c6a9,802,,"[3.8, 47.9]",3890336,23,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dennis Aogo,8958.0,Left Back,55,Hertha Berlin,173,['6b49724b-5a83-4421-8fa2-f4d29774888c'],5,,,,,,,,,,,,,,,,,,Schalke 04,181,00:23:05.120,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,b3898e72-f43f-493b-a1da-26758f5051bc,843,,"[12.1, 47.0]",3890336,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joël Andre Job Matip,3502.0,Left Center Back,56,Hertha Berlin,173,['25650ef2-579b-4770-bd08-1c743a511ebb'],39,,,,,,,,,,,,,,,,,,Schalke 04,181,00:23:39.053,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,f09dec50-61da-4f94-a9c8-86a97e7c2afc,914,,"[10.1, 38.8]",3890336,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benedikt Höwedes,7016.0,Right Center Back,57,Schalke 04,181,['ff2511a6-2d07-477c-b336-36957a2d5587'],55,,,,,,,,,,,,,,,,,,Schalke 04,181,00:24:55.882,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,3a2f9bba-4a2e-4ecb-aa2d-f36a3472c684,1041,,"[15.1, 37.9]",3890336,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benedikt Höwedes,7016.0,Right Center Back,61,Hertha Berlin,173,,23,,,,,,,,,,,,,,,,,,Schalke 04,181,00:28:23.522,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,aca2e23e-639b-40b0-a89e-ec60b9645389,1115,,"[12.3, 41.6]",3890336,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joël Andre Job Matip,3502.0,Left Center Back,63,Hertha Berlin,173,['1a5023fb-317e-40b2-9cea-c2208426da21'],29,,,,,,,,,,,,,,,,,,Schalke 04,181,00:30:29.492,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,9f76f277-1502-46cd-a1eb-905fead2a1c5,1200,,"[15.9, 50.3]",3890336,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Franco Matías Di Santo,8512.0,Left Center Forward,66,Hertha Berlin,173,['14fea7e7-3bc0-45d2-9854-2f159f3ee6ad'],33,,,,,,,,,,,,,,,,,,Schalke 04,181,00:32:33.001,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,4089b006-2cc0-42e2-b4f5-24826d2405ef,1218,,"[7.7, 46.2]",3890336,33,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dennis Aogo,8958.0,Left Back,67,Hertha Berlin,173,"['8b1e4552-6c4c-417f-8f92-ae337bcfa16a', 'db238497-af29-40e8-84f4-0e24db26f34e']",20,,,,,,,,,,,,,,,,,,Schalke 04,181,00:33:20.237,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,a920f5b7-81c7-4345-9238-7da31dd84dae,1248,,"[9.6, 44.0]",3890336,34,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastian Langkamp,8580.0,Right Center Back,71,Schalke 04,181,['6c772eef-8521-4c0f-891e-78c715573a97'],47,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:34:47.291,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,1f5ccc6e-c26b-446d-bd20-59fdd7efdb90,1498,,"[14.1, 37.1]",3890336,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Franco Matías Di Santo,8512.0,Left Center Forward,83,Hertha Berlin,173,['d7bb2918-3458-4adf-bd94-8c54bc140c95'],44,,,,,,,,,,,,,,,,,,Schalke 04,181,00:41:44.602,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,1bcaf730-207f-494d-b039-d4c4346a3358,1569,,"[7.1, 37.1]",3890336,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Salomon Armand Magloire Kalou,8575.0,Right Midfield,90,Schalke 04,181,['47a02a17-8fea-4c33-8666-bc42a86ab0eb'],22,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:44:22.832,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,5a822e5a-ccb7-46ba-a3c9-f2ff0059a347,1719,,"[7.9, 35.2]",3890336,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastian Langkamp,8580.0,Right Center Back,97,Schalke 04,181,['9dad01e7-112a-4552-8cfa-d1e82a8db261'],45,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:45.306,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,b0bfe070-861a-44cd-bec0-f8148856634c,1731,,"[3.5, 34.3]",3890336,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Salomon Armand Magloire Kalou,8575.0,Right Midfield,98,Schalke 04,181,['6b5038b1-b31a-4adf-9fbd-787fd0fbfcaa'],16,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:16.940,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,a113e0f8-361e-4951-960f-9489f870f25e,1829,,"[5.6, 43.3]",3890336,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benedikt Höwedes,7016.0,Right Center Back,104,Hertha Berlin,173,['e657a0fb-4bcd-4fb9-89fb-d06d59fb4625'],27,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:27.902,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,a07aa150-9685-4499-8d5b-60e336704b4f,2479,,"[42.4, 38.2]",3890336,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fabian Lustenberger,8965.0,Left Center Back,138,Schalke 04,181,"['b0b5ce2b-f1ea-4c16-a3d4-568bad8eb1c9', 'c83695e4-456c-4610-99d3-b30ffcba842f']",10,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:23:10.289,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,d3c6f39a-b0db-43f0-8cf0-418c6da3e037,2488,,"[9.7, 37.0]",3890336,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Lustenberger,8965.0,Left Center Back,139,Schalke 04,181,"['4ea94992-6e29-4a27-9958-deefbcc90e0f', '62870ae8-2bcc-488f-b72f-ca595f5b7561']",1,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:24:01.031,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,a26753a2-a135-42c2-aa5e-6ac07a9eaefa,2494,,"[11.8, 36.7]",3890336,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Lustenberger,8965.0,Left Center Back,139,Schalke 04,181,"['356b592a-1b79-4480-88ab-7ebe92a07985', 'b5b61b5c-c3c1-4f60-a393-e60e15d9684c']",8,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:24:08.009,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,8957b0e6-cc78-4c75-bcdf-835abe290bae,2495,,"[12.0, 38.5]",3890336,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Lustenberger,8965.0,Left Center Back,139,Schalke 04,181,,9,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:24:09.907,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,957b97a8-3003-4599-9886-824e98c9b502,2683,,"[14.6, 25.4]",3890336,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastian Langkamp,8580.0,Right Center Back,152,Schalke 04,181,['98e7ed41-af7d-4f48-a44e-fcb19bbeaaca'],18,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:29:18.095,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,29a20900-4f7c-4a37-aa92-a19afb1a1f40,2888,,"[10.8, 45.5]",3890336,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pierre-Emile Højbjerg,3570.0,Left Center Midfield,170,Hertha Berlin,173,,38,,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:38.123,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,3b9b2769-2095-4036-821c-a6e2ca92855e,2961,,"[4.1, 35.9]",3890336,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastian Langkamp,8580.0,Right Center Back,175,Schalke 04,181,['be6b3ef8-8af8-4aa1-aaa2-c58a4d8c1493'],28,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:40:28.980,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,eeac764b-e276-4e83-959f-b4cffedf0821,2977,,"[5.4, 47.9]",3890336,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastian Langkamp,8580.0,Right Center Back,175,Schalke 04,181,['5a5c81ff-39fb-4047-9351-fd55d017fb22'],42,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:40:42.216,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,866d42a4-d8b9-43c2-8a95-48a6543dc4a3,2998,,"[15.7, 47.9]",3890336,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mitchell Weiser,8576.0,Right Back,175,Schalke 04,181,['982959dd-e80f-45a1-90d6-3134be5a54c3'],4,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:41:04.739,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,812daa27-06f4-4576-94bd-19562d5f4848,3029,,"[11.6, 42.1]",3890336,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastian Langkamp,8580.0,Right Center Back,176,Schalke 04,181,['2007f55c-c048-40a2-abf2-10625c1ab07d'],57,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:41:57.785,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,babd8573-1754-43fd-9f2b-a6d204ea6490,3103,,"[33.4, 55.4]",3890336,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastian Langkamp,8580.0,Right Center Back,180,Schalke 04,181,['f9a0c2e3-e6e6-457f-b0b4-1e8cdf789635'],7,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:45:07.506,Clearance,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ee0d6bdb-7f44-4dae-901e-2d58cfbcecd9,100,,"[5.2, 39.1]",3890336,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,11,Hertha Berlin,173,,31,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:31.303,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,23c09698-0f6c-4497-ae98-f375ee0dd697,114,,"[42.1, 63.0]",3890336,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,12,Schalke 04,181,"['55004581-c1d7-418e-82f8-b8521cd5c16f', '9db7c555-f5e7-4e33-814a-e65a1beed28f']",55,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:55.853,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9b4c6723-afc7-4f1b-b186-7a6850a08386,129,,"[33.0, 24.2]",3890336,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lustenberger,8965.0,Left Center Back,12,Schalke 04,181,['4041a277-c461-401e-b948-fad166f3b586'],4,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:04.809,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c2f8fce8-2dad-4c3a-91ce-1e4c1963ae73,150,,"[50.1, 20.9]",3890336,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Meyer,8508.0,Left Midfield,14,Schalke 04,181,['ed806412-2f1d-4079-9201-fd41c682faa8'],26,,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:26.987,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1815f290-176d-4c55-bb4c-5095e6995f83,187,,"[64.2, 77.2]",3890336,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sascha Riether,25003.0,Right Back,16,Schalke 04,181,['eef79e01-3b08-492b-9efa-4c09e1de9eb8'],0,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:00.784,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6b3a6b1c-fd32-4fe8-bb08-02c83793bebc,236,,"[19.5, 7.9]",3890336,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Max Meyer,8508.0,Left Midfield,19,Hertha Berlin,173,,5,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:05.086,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ef860ca8-0720-4c03-b23f-70623046fe28,241,,"[92.3, 75.8]",3890336,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Genki Haraguchi,5697.0,Right Midfield,19,Hertha Berlin,173,['e8e49dcf-a429-4fc9-b266-89a197db78a2'],8,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:05:08.241,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,321ab6dc-5d4a-4cb1-bc63-39c26eb00333,253,,"[33.1, 50.3]",3890336,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Midfield,20,Schalke 04,181,['2c10ef80-c31e-44a6-9959-86c3b41fed01'],19,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:19.680,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fcd73070-0a53-4e43-bc0c-d03b8242b678,267,,"[21.2, 69.2]",3890336,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastian Langkamp,8580.0,Right Center Back,20,Schalke 04,181,,30,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:05:30.317,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e4af1b07-87f8-474e-99df-f6421414ba88,272,,"[70.2, 18.9]",3890336,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,20,Schalke 04,181,['43698038-1d4d-4281-a6d2-84e4c4e65038'],33,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:33.988,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c6d6ec21-4324-4f83-ab77-6c518707e7f3,309,,"[84.4, 16.5]",3890336,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dennis Aogo,8958.0,Left Back,21,Schalke 04,181,['8769e1c4-ed0e-489c-b9f4-aba4c577603a'],17,,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:17.060,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a8cceb11-e672-486d-8310-041abcd6e045,384,,"[103.3, 76.6]",3890336,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sascha Riether,25003.0,Right Back,26,Schalke 04,181,['ec838ddb-01f7-408a-98b9-426a6bb3abc0'],51,,,,,,,,,,,,,,,,,,Schalke 04,181,00:08:51.478,Ball Recovery,
