50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e0245ce-306c-4383-92bb-b0e5dc42c785,1256,,"[100.7, 72.2]",3890292,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Back,66,Borussia Dortmund,180,['d62eb73c-94e9-4158-b396-215b2c9dc7c3'],35,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:31:35.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b26460d-241d-43ba-a3f3-652d22d30218,1259,,"[84.7, 66.3]",3890292,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Right Defensive Midfield,66,Borussia Dortmund,180,['f853b484-1e4e-42f5-8ef5-0ea197910d7d'],37,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:31:37.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d15a6a75-e474-49d1-9760-11a1340f5dc7,1262,,"[78.7, 55.3]",3890292,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Weigl,8816.0,Left Defensive Midfield,66,Borussia Dortmund,180,['b56b69af-3eef-4065-982e-02ae5807a570'],39,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:31:39.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313c1c76-73db-4685-85c1-b3949fbe6689,1265,,"[81.1, 70.5]",3890292,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Right Defensive Midfield,66,Borussia Dortmund,180,['9a11b8ff-0078-4684-984d-16d725ca801b'],41,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:31:41.329,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2ede6db-e665-4c4b-9f8b-cbb5b85f477a,1268,,"[70.3, 53.9]",3890292,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,66,Borussia Dortmund,180,['4c8faf97-5f75-4c3e-b7a7-f004ceab9803'],44,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:31:44.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47687bad-1ac9-4204-ae37-8f8001dd5a6f,1271,,"[77.8, 29.4]",3890292,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,66,Borussia Dortmund,180,['e2df4e67-1ebf-435c-a2b4-4f8f0a38c84a'],46,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:31:46.838,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449047e2-4d84-419b-8b9c-427ba2aeb8e7,1274,,"[100.6, 28.5]",3890292,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Henrikh Mkhitaryan,3275.0,Left Wing,66,Borussia Dortmund,180,['c219be4b-523f-4a5a-bc23-32e91e388243'],50,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:31:50.815,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec4ddafd-5ad2-48e6-8d7c-636375fea841,1278,,"[28.4, 70.6]",3890292,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leon Andreasen,400613.0,Right Attacking Midfield,66,Borussia Dortmund,180,['fe80bfd5-76bd-4ac3-ad5e-12160aa303d2'],54,,,,,,,,,,,,,,,,,Hannover 96,178,00:31:54.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a57f96bd-85ba-44f2-9d7e-0ea96073eb0f,1280,,"[86.8, 5.8]",3890292,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Schmelzer,11458.0,Left Back,67,Borussia Dortmund,180,['eef53939-1161-489f-9331-62c02ebe53de'],9,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:09.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ca5fc8d-a262-4ee8-8b46-197a7d5112e7,1283,,"[99.3, 13.6]",3890292,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Henrikh Mkhitaryan,3275.0,Left Wing,67,Borussia Dortmund,180,['6af0b1e0-9069-45c4-bcc8-0192e52855ce'],11,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:11.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac1212ed-bed0-4935-906f-cbf9bcf01a7f,1286,,"[105.7, 24.1]",3890292,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shinji Kagawa,5684.0,Center Attacking Midfield,67,Borussia Dortmund,180,['08861afb-54aa-4ecd-8723-9c61239ba479'],13,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:13.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa437a55-4658-4734-a469-19b3202252ac,1289,,"[115.6, 22.2]",3890292,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Henrikh Mkhitaryan,3275.0,Left Wing,67,Borussia Dortmund,180,"['c6e7c1d4-eb96-4b8f-aefe-974478afc543', 'da2100d9-f42f-4e86-9cd0-4e3664b4f4c4']",14,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:14.364,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e985a4d-f7eb-4477-8893-a22ebaf3192a,1291,,"[106.5, 38.9]",3890292,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonas Hofmann,8804.0,Right Wing,67,Borussia Dortmund,180,['5553024f-9052-4f36-8c71-b124ef69ec21'],15,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:15.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c75d62f-e179-4f7a-8f33-17e7a4778c66,1294,,"[67.3, 5.2]",3890292,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,68,Borussia Dortmund,180,['9904442d-cc40-43e9-a53e-3a797ffaa8fe'],29,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:29.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990f8d0b-0e42-4f31-a41c-7864a12ba1d2,1297,,"[57.0, 33.9]",3890292,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,68,Borussia Dortmund,180,['9d0d6c34-1e30-4ebf-b4d9-1f2f036f0de6'],32,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:32.172,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7ec480f-59a6-4f77-99f5-f1f921d3a348,1300,,"[75.1, 57.2]",3890292,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Right Defensive Midfield,68,Borussia Dortmund,180,['a92bac11-7228-4440-8377-80c9d3ec880f'],34,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:34.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609f27ff-41b5-4100-bcdd-26bf511852a3,1303,,"[91.7, 74.2]",3890292,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Back,68,Borussia Dortmund,180,['b92b8d3a-9214-410d-b3c7-75ac7efa4ac7'],37,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:37.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ab6b7e7-d33e-4376-b959-d3b83023e316,1306,,"[94.8, 60.6]",3890292,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonas Hofmann,8804.0,Right Wing,68,Borussia Dortmund,180,['d3f9ddaa-c0b7-4e54-a25b-bb45ec89b1c0'],40,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:40.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a315d6ac-4d7f-4d48-8a5e-32fe61f962a1,1309,,"[81.2, 51.0]",3890292,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Weigl,8816.0,Left Defensive Midfield,68,Borussia Dortmund,180,['1f57bf1e-6ed9-437e-9f53-c99d16720364'],42,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:42.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c49f2da8-831b-40d0-afd6-325f8c4a03e6,1312,,"[76.7, 18.0]",3890292,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,68,Borussia Dortmund,180,['e7392239-47cf-41fd-a49b-97819ff69bfc'],45,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:45.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8c2fda5-1a1e-4451-b1eb-f84ae008cfaa,1315,,"[98.2, 5.2]",3890292,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Schmelzer,11458.0,Left Back,68,Borussia Dortmund,180,['47cbe461-f6d7-4295-ba00-2150c431b231'],47,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:47.386,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9577968-860c-4d25-91b8-c0869a1dd40e,1318,,"[108.4, 31.7]",3890292,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierre-Emerick Aubameyang,3712.0,Center Forward,68,Borussia Dortmund,180,['057a047f-a294-415b-b9b8-fbbe8c7c4424'],49,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:49.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458537c4-1f6e-41a9-ba89-78ce7f806a53,1321,,"[21.4, 67.1]",3890292,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Leon Andreasen,400613.0,Right Attacking Midfield,69,Hannover 96,178,['ed6f4813-5a81-4743-9d21-5547caf54025'],51,,,,,,,,,,,,,,,,,Hannover 96,178,00:32:51.046,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbd73311-1797-410d-a3aa-d74abda2e6c4,1324,,"[25.1, 75.2]",3890292,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Hiroki Sakai,3530.0,Right Back,69,Hannover 96,178,['2a6eaa77-2208-4c65-9019-e9ea1730a0db'],52,,,,,,,,,,,,,,,,,Hannover 96,178,00:32:52.504,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57704422-5233-4440-b7cd-29b1c237f9da,1328,,"[57.3, 65.9]",3890292,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Artur Sobiech,11845.0,Center Forward,69,Hannover 96,178,['f8c2875c-d7c8-499d-83b5-2f99a084f2d9'],57,,,,,,,,,,,,,,,,,Hannover 96,178,00:32:57.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14058d76-467a-433e-93dc-c9ba8ad5c219,1332,,"[60.1, 47.7]",3890292,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Right Defensive Midfield,70,Borussia Dortmund,180,['37707d4e-1993-44b1-896b-085d8ee3a081'],3,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:03.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c4b21b8-a296-4bd3-8a8e-5124e7304766,1334,,"[92.2, 6.3]",3890292,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcel Schmelzer,11458.0,Left Back,70,Borussia Dortmund,180,['81236054-2f46-4782-83c7-c34b8e8ed10b'],7,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:07.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6597f414-6002-4005-934b-56e61e1078d3,1337,,"[85.7, 13.5]",3890292,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Weigl,8816.0,Left Defensive Midfield,70,Borussia Dortmund,180,['98fd836f-0538-47d0-ac54-603790441132'],12,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:12.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c295910e-4c66-4cec-95cc-37c2d935fd2b,1340,,"[109.7, 59.2]",3890292,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matthias Ginter,8808.0,Right Back,70,Borussia Dortmund,180,['ee7534e0-3cef-4999-8d60-da268072e66b'],15,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:15.289,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25e5ad5c-19b5-4239-a307-4818eab011b7,1344,,"[106.8, 48.3]",3890292,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonas Hofmann,8804.0,Right Wing,70,Borussia Dortmund,180,"['5904ea47-bb5a-4c4d-b628-71b5c51a6512', 'ffda742b-0e4e-4b2f-a162-23c324dd3390']",17,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:17.211,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a713de5e-af61-4c60-ac9b-54b81d07319f,1350,,"[32.6, 42.4]",3890292,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Oliver Sorg,12316.0,Right Center Midfield,72,Hannover 96,178,['20b33978-1bc8-47f0-874f-53fa87f81f1d'],17,,,,,,,,,,,,,,,,,Hannover 96,178,00:35:17.933,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fcfbb39-84a8-4a9d-9d21-ec4d2e12d92f,1352,,"[85.3, 54.8]",3890292,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Artur Sobiech,11845.0,Center Forward,72,Hannover 96,178,['892e5e5d-cb94-4be4-adc5-b8f83f51039f'],21,,,,,,,,,,,,,,,,,Hannover 96,178,00:35:21.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dab7e777-4151-40dd-a16f-393fe34d0760,1355,,"[75.6, 14.8]",3890292,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hiroshi Kiyotake,38524.0,Left Attacking Midfield,73,Hannover 96,178,['79343c48-9cd4-482d-b323-f555f3ba8d3c'],28,,,,,,,,,,,,,,,,,Hannover 96,178,00:35:28.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735645d6-8d39-4ae0-a8f1-dc032b9f8acc,1366,,"[82.0, 6.5]",3890292,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miiko Martín Albornoz Inola,13126.0,Left Back,73,Hannover 96,178,['1db35e81-f0aa-4c47-b72b-929bc294a2b2'],31,,,,,,,,,,,,,,,,,Hannover 96,178,00:35:31.310,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a1055e6-d27b-46c9-86cd-0fb976f6999d,1369,,"[80.6, 21.6]",3890292,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hiroshi Kiyotake,38524.0,Left Attacking Midfield,73,Hannover 96,178,['df39eb95-00bd-4bc1-ae57-31fb3ecb35bf'],31,,,,,,,,,,,,,,,,,Hannover 96,178,00:35:31.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d73c45a6-d238-4107-a8b0-ccdaaaac29e2,1373,,"[35.0, 53.8]",3890292,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Weigl,8816.0,Left Defensive Midfield,74,Borussia Dortmund,180,['be919c2d-c576-4c8d-9963-2bbb6415e9d2'],33,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:33.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8a9ee23-424c-4402-997e-56e07bcac49a,1376,,"[32.3, 23.3]",3890292,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,74,Borussia Dortmund,180,['87d428c9-e2fe-43f3-81f0-2874f01c4114'],37,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:37.215,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9855aab-b55d-4711-b0b3-2b6996bf8b1a,1379,,"[62.3, 9.7]",3890292,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,74,Borussia Dortmund,180,['6c7de82e-4e81-4dbd-a34f-21f060a0af03'],39,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:39.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740b98cb-296f-4f22-8613-d72cf70b1bd1,1383,,"[53.7, 18.0]",3890292,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Weigl,8816.0,Left Defensive Midfield,74,Borussia Dortmund,180,['738c7161-b4c8-496a-8943-c00fb8c53660'],43,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:43.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e19e07a-6ab0-4701-98bc-5008d8d6a24d,1386,,"[50.6, 50.2]",3890292,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,74,Borussia Dortmund,180,['802607d7-420f-4c44-a2be-37a76d0ad45c'],46,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:46.563,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3001c7a8-ba96-4ef2-a669-befa7dca5f1e,1389,,"[65.3, 62.4]",3890292,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Defensive Midfield,74,Borussia Dortmund,180,['dfe536e7-ea35-4db7-a5a0-b3e06930a72f'],48,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:48.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30e392c6-d61a-4183-b386-92fb0cc7585f,1392,,"[85.1, 71.6]",3890292,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthias Ginter,8808.0,Right Back,74,Borussia Dortmund,180,['e2d18865-3e2b-481a-b5f8-c836a54cc3e6'],51,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:51.008,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46d5bde5-99d6-4fca-a510-163e7db229a4,1395,,"[79.2, 52.0]",3890292,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Weigl,8816.0,Left Defensive Midfield,74,Borussia Dortmund,180,['3f1fcb56-115d-4caf-9dfc-6113b54ea478'],54,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:54.017,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec8b360b-6229-463d-8877-bfe9256eacbd,1401,,"[107.5, 34.5]",3890292,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pierre-Emerick Aubameyang,3712.0,Center Forward,75,Borussia Dortmund,180,['e81259af-8ff8-4a81-b961-fa575ecc3ad2'],49,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:49.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31b87c9b-4791-4fcf-a8ce-b7d4447d8931,1407,,"[28.3, 26.3]",3890292,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felipe Trevizan Martins,8542.0,Left Center Back,76,Hannover 96,178,['655f42c6-3e45-494b-989d-d5ca39af3c7c'],5,,,,,,,,,,,,,,,,,Hannover 96,178,00:38:05.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94964d74-2134-4036-a559-5ac9a0e1ccbd,1410,,"[36.2, 58.8]",3890292,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,76,Hannover 96,178,['24a28c37-0f23-4386-8b81-25f3f66716b0'],8,,,,,,,,,,,,,,,,,Hannover 96,178,00:38:08.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a89e4fd3-e639-4335-afda-18e4096750c6,1414,,"[89.8, 8.1]",3890292,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miiko Martín Albornoz Inola,13126.0,Left Back,76,Hannover 96,178,['fec8e58c-55ab-4864-850d-bb449eaf558d'],15,,,,,,,,,,,,,,,,,Hannover 96,178,00:38:15.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9efc6bcf-c347-4e60-a615-83b05cd11400,1419,,"[108.1, 9.1]",3890292,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edgar Prib,24914.0,Left Center Midfield,76,Hannover 96,178,"['7fd6427c-ca47-4150-be7d-138112a2f45e', 'f94bb0b7-ee5c-43af-83ba-61960f8e70c1']",21,,,,,,,,,,,,,,,,,Hannover 96,178,00:38:21.846,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a665ceb0-907d-4365-b0db-9578a6cf602d,1439,,"[7.9, 12.8]",3890292,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,79,Borussia Dortmund,180,['fdb41af5-8bd5-4e48-a9a1-de6ae74def43'],3,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:03.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beb76b58-a6da-43e5-b0e4-a7f2c277091f,1442,,"[22.3, 42.7]",3890292,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,79,Borussia Dortmund,180,['16855955-2ab4-4bc8-b835-aeb0de057142'],7,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:07.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65fa7f11-26ed-46df-bddb-a2c7457a35e6,1445,,"[47.0, 73.5]",3890292,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Back,79,Borussia Dortmund,180,['e7a953bc-a188-499a-9496-9b7b76e05556'],11,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:11.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51c64f05-b124-4535-b98a-2ca89afb6b64,1448,,"[46.7, 63.1]",3890292,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Right Defensive Midfield,79,Borussia Dortmund,180,['6a59cf6e-a6a2-4cab-ad0a-acea4b8e1fbf'],14,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:14.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf7c7ea6-243f-46b6-8808-761a0a0aa201,1451,,"[46.7, 47.4]",3890292,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Weigl,8816.0,Left Defensive Midfield,79,Borussia Dortmund,180,['3f35dc70-a4d4-4659-bca8-6c60535f2901'],17,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:17.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e11456f-2951-4557-85cd-c55ad9c448f9,1454,,"[47.8, 23.5]",3890292,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,79,Borussia Dortmund,180,['e546fe34-5392-4086-a750-af4afd312a6a'],20,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:20.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c572aee4-03ca-4e83-9eba-b61b7a4dacce,1457,,"[74.0, 6.4]",3890292,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Schmelzer,11458.0,Left Back,79,Borussia Dortmund,180,['1cd5f06f-7995-44bb-9d93-222ccf08b6d9'],23,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:23.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bfe376c-efc0-48b1-8f03-f3b9690ae530,1460,,"[76.7, 12.0]",3890292,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierre-Emerick Aubameyang,3712.0,Center Forward,79,Borussia Dortmund,180,['aac04e43-7b93-40e4-9bd3-64e7013ae19b'],26,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:26.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5338662-3fbd-4964-b962-8c9ef5407d86,1462,,"[73.1, 5.5]",3890292,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Schmelzer,11458.0,Left Back,79,Borussia Dortmund,180,['f8fe4a12-1f1d-4349-a085-127ad2934af9'],27,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:27.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412a5ff5-5a21-4f4c-a995-52f1f29521a5,1465,,"[59.0, 10.5]",3890292,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,79,Borussia Dortmund,180,['35275929-c171-48eb-ad6a-c7de2008b543'],29,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:29.729,Ball Receipt*,
