50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.227033,,,,,,,,,,,,,,3e6715b2-c767-4c3f-83ce-0730e58e7aac,1084,,,"[37.3, 25.0]",3890391,29,,,,,1.8984466,,Left Foot,,,,"[30.4, 45.3]",Ground Pass,,21.440617,,,Jan-Ingwer Callsen-Bracker,22826.0,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,54,Augsburg,172,['fd7693e2-f47f-47f7-a2d5-9329ab7a4c4b'],54,,,,,,,,,,,,,,,,,Augsburg,172,00:29:54.710,Pass,
,,,,,,,,,,,,,,,,,,1.191451,,,,,,,,,,,,,,c8d021b5-e4f9-46db-9e52-ebfa807595a7,1087,,,"[31.9, 45.9]",3890391,29,,,,,1.2968403,,Right Foot,,,,"[39.6, 73.3]",Ground Pass,,28.461378,,,Paul Verhaegh,8237.0,,,,,,1,Regular Play,Jan-Ingwer Callsen-Bracker,22826.0,Right Center Back,54,Augsburg,172,['ba1900a2-0eca-4007-ba46-fe14f7fc2b09'],57,,,,,,,,,,,,,,,,,Augsburg,172,00:29:57.056,Pass,
,,,,,,,,,,,,,,,,,,1.083463,,,,,,,,,,,,,,9a3a41d6-9d77-4016-9f06-c61103c005ab,1090,,,"[39.6, 73.1]",3890391,29,,,,,0.3085063,,Right Foot,,,,"[57.8, 78.9]",Ground Pass,,19.101831,,,Alexander Esswein,8574.0,,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,54,Augsburg,172,['3fa6dd70-04c7-45c9-b3b0-e759a9e77c4e'],59,,,,,,,,,,,,,,,,,Augsburg,172,00:29:59.425,Pass,
,,,,,,,,,,,,,,,,,,2.868293,,,,,,,,,,,,,,0e9ca65e-425e-4506-8ebe-f3396c062333,1097,,,"[51.8, 72.7]",3890391,30,,,,,-0.50536406,,Right Foot,,,,"[95.9, 48.3]",High Pass,,50.4001,,,Raúl Marcelo Bobadilla,8807.0,,,,,Free Kick,1,From Free Kick,Paul Verhaegh,8237.0,Right Back,55,Augsburg,172,['250b37f0-ec80-45bc-a075-921be0b7da44'],26,,,,,,,,,,,,,,,,,Augsburg,172,00:30:26.346,Pass,
,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,3386dc22-b90c-4cea-a631-7f2c0d9632ec,1102,,,"[15.9, 25.2]",3890391,30,,,,,-1.6951513,,Right Foot,,,,"[15.5, 22.0]",High Pass,,3.224903,,,Jonas Hector,6040.0,,,,,Recovery,1,From Counter,Dominik Maroh,11286.0,Right Center Back,56,FC Köln,186,['425b3bc4-baa6-4aa5-9c4a-cebb1a442a2d'],30,,,,,,,,,,,,,,,,,FC Köln,186,00:30:30.379,Pass,
,,,,,,,,,,,,,,,,,,1.719591,,,,,,,,,,,,,,ad241c47-84a3-4014-9706-0119dcfb77d7,1105,,,"[15.7, 20.9]",3890391,30,,,,,0.38607562,,Left Foot,,,,"[43.5, 32.2]",High Pass,,30.008833,,,Anthony Modeste,23486.0,,,,,,1,From Counter,Jonas Hector,6040.0,Left Back,56,FC Köln,186,['0f888576-7b78-4c2f-8545-dbedd5a12a55'],32,,,,,,,,,,,,,,,,,FC Köln,186,00:30:32.052,Pass,
,,,,,,,,,,,,,,,,,,1.664803,,,,,,,,,,,,,,ba57441f-4266-4e73-8e16-cc0008192201,1108,,,"[43.5, 32.2]",3890391,30,,,,,0.14962704,,Right Foot,,,,"[63.4, 35.2]",High Pass,,20.12486,,,Philipp Hosiner,10902.0,,,,,,1,From Counter,Anthony Modeste,23486.0,Left Center Forward,56,FC Köln,186,['f407fa6f-089a-4f07-9b5f-e9b48542f4e0'],33,,,,,,,,,,,,,,,,,FC Köln,186,00:30:33.812,Pass,
,,,,,,,,,,,,,,,,,,2.980325,,,,,,,,,,,,,,a932fd83-0fec-43ea-90b3-eafb783d2d97,1111,,,"[63.8, 36.7]",3890391,30,,,,,-0.060900208,,Right Foot,,,,"[88.4, 35.2]",High Pass,,24.645689,Incomplete,,Anthony Modeste,23486.0,,,,,,1,From Counter,Philipp Hosiner,10902.0,Right Center Forward,56,FC Köln,186,"['b6bf0273-a880-414f-a434-83d8598950c1', 'e9bdb129-664b-4cea-b313-8e3d1b9c971f']",36,,,,,,,,,,,,,,,,,FC Köln,186,00:30:36.376,Pass,
,,,,,,,,,,,,,,,,,,1.596506,,,,,,,,,,,,,,e9bdb129-664b-4cea-b313-8e3d1b9c971f,1114,,,"[31.7, 44.9]",3890391,30,,,,,-2.8672519,,Head,,,,"[15.0, 40.2]",High Pass,,17.348776,,,Marwin Hitz,8314.0,,,,,Recovery,1,Regular Play,Jan-Ingwer Callsen-Bracker,22826.0,Right Center Back,57,Augsburg,172,"['124659f9-1e42-4e44-9ce4-30cd19e69f24', 'a932fd83-0fec-43ea-90b3-eafb783d2d97', 'c0b5c03a-c37b-480b-a957-dccd901fa57d']",39,,,,,,,,,,,,,,,,,Augsburg,172,00:30:39.357,Pass,True
,,,,,,,,,,,,,,,,,,1.606213,,,,,,,,,,,,,,c10dce91-6ac0-4bec-b586-dd2825d98ddb,1116,,,"[15.0, 40.2]",3890391,30,,True,,,-0.86286837,,Keeper Arm,,,,"[25.1, 28.4]",Ground Pass,,15.532225,,,Ragnar Klavan,4174.0,,,,,,1,Regular Play,Marwin Hitz,8314.0,Goalkeeper,57,Augsburg,172,['4fcafd30-aff2-479e-b489-d640c3684587'],43,,,,,,,,,,,,,,,,,Augsburg,172,00:30:43.693,Pass,
,,,,,,,,,,,,,,,,,,0.46011,,,,,,,,,,,,,,2b81ec52-96a5-4098-aed6-5cb81fb9f4e3,1119,,,"[67.6, 21.1]",3890391,30,,,,,1.5707964,,Left Foot,,,,"[67.6, 28.8]",Ground Pass,,7.7,,,Ja-Cheol Koo,5627.0,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,57,Augsburg,172,['37df8100-6ff6-4365-a52b-1ad767e5c62b'],54,,,,,,,,,,,,,,,,,Augsburg,172,00:30:54.536,Pass,
,,,,,,,,,,,,,,,,,,1.514235,,,,,,,,,,,,,,4e4e2820-4969-4f0f-877d-a1ed0e5ff6c7,1122,,,"[66.8, 36.1]",3890391,30,,,,,1.7065417,,Right Foot,,,,"[64.0, 56.6]",Ground Pass,,20.690336,,,Dominik Kohr,8207.0,,,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Center Attacking Midfield,57,Augsburg,172,['bfa54d6e-ffce-41f8-8518-0c9c937c1f91'],56,,,,,,,,,,,,,,,,,Augsburg,172,00:30:56.635,Pass,
,,,,,,,,,,,,,,,,,,0.874785,,,,,,,,,,,,,,dded7b1d-0100-47d3-a77b-1be1b2302cca,1126,,,"[67.0, 59.2]",3890391,30,,,,,-0.0112989545,,Right Foot,,,,"[84.7, 59.0]",Ground Pass,,17.70113,,,Alexander Esswein,8574.0,,,,,,1,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,57,Augsburg,172,"['0a29baab-7ed8-4393-b603-106f159ca5b3', 'b181298f-9c7f-46ce-af90-87ceeaebe284']",58,,,,,,,,,,,,,,,,,Augsburg,172,00:30:58.872,Pass,True
,,,,,,,,,,,,,,,,,,0.215835,,,,,,,,,,,,,,bdd13b8d-af69-4959-9030-f547d6ff6bfa,1130,,,"[81.3, 61.3]",3890391,31,,,,,-2.2455373,,Right Foot,,,,"[78.1, 57.3]",Ground Pass,,5.1224995,Incomplete,,,,,,,,,1,Regular Play,Alexander Esswein,8574.0,Right Wing,57,Augsburg,172,"['c99d5330-7df7-43e1-84c9-1d6a43584649', 'fa2688d6-9d8e-425c-9d06-a65cb58cf3a2']",1,,,,,,,,,,,,,,,,,Augsburg,172,00:31:01.383,Pass,True
,,,,,,,,,,,,,,,,,,0.696604,,,,,,,,,,,,,,acef22c1-941f-4c61-9342-eecd1b8da577,1134,,,"[75.5, 59.0]",3890391,31,,,,,-1.7748142,,Right Foot,,,,"[74.3, 53.2]",Ground Pass,,5.9228373,,,Dominik Kohr,8207.0,,,,,,1,Regular Play,Alexander Esswein,8574.0,Right Wing,57,Augsburg,172,"['7b677cc1-bbfd-40a0-acc1-81e61ef26f77', 'fa2688d6-9d8e-425c-9d06-a65cb58cf3a2']",2,,,,,,,,,,,,,,,,,Augsburg,172,00:31:02.592,Pass,True
,,,,,,,,,,,,,,,,,,0.752313,,,,,,,,,,,,,,954b4b5e-dfb7-44b6-85fd-b1ad955d85db,1137,,,"[74.3, 53.2]",3890391,31,,,,,0.6781193,,Right Foot,,,,"[81.5, 59.0]",Ground Pass,,9.24554,,,Alexander Esswein,8574.0,,,,,,1,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,57,Augsburg,172,['87f0f0e6-514a-428c-b97b-c5936985fbb6'],3,,,,,,,,,,,,,,,,,Augsburg,172,00:31:03.527,Pass,
,,,,,,,,,,,,,,,,,,2.334728,,,,,,,,,,,,,,dd4812e8-801f-46d1-a917-80002c978d5b,1140,,,"[91.2, 61.3]",3890391,31,,,,,0.9145455,,Right Foot,,,,"[104.6, 78.7]",Ground Pass,,21.961784,,,Paul Verhaegh,8237.0,,,,,,1,Regular Play,Alexander Esswein,8574.0,Right Wing,57,Augsburg,172,['234091f4-3432-49fd-8132-eb6e2accb68d'],6,,,,,,,,,,,,,,,,,Augsburg,172,00:31:06.016,Pass,
,,,,,,,,,,,,,,,,,,1.780776,,,,,,,,,,,,,,da888de8-ef6b-4421-baaa-0d31974f2654,1142,,,"[102.5, 77.6]",3890391,31,,,,,-1.4310105,f1185cfd-20a4-46c9-81ea-01a017a1aaab,Right Foot,True,,,"[108.1, 37.8]",High Pass,,40.19204,,,Caiuby Francisco da Silva,8303.0,True,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,57,Augsburg,172,['23748dda-571e-4c21-a648-f7643db28fa0'],8,,,,,,,,,,,,,,,,,Augsburg,172,00:31:08.351,Pass,
,,,,,,,,,,,,,,,,,,4.708124,,,,,,,,,,,,,,ad6ec923-4554-4234-ad02-a5c01b868974,1149,,,"[9.0, 19.6]",3890391,31,,,,,0.36344573,,Left Foot,,,,"[79.2, 46.3]",High Pass,,75.106125,Incomplete,,Anthony Modeste,23486.0,,,,,,1,Regular Play,Jonas Hector,6040.0,Left Back,57,Augsburg,172,"['06749e83-4776-45a4-abdf-d6ddd60c47c1', '419ccba6-306d-45f3-9219-7e7e549a82d4']",14,,,,,,,,,,,,,,,,,FC Köln,186,00:31:14.688,Pass,
,,,,,,,,,,,,,,,,,,1.484285,,,,,,,,,,,,,,c8563ebd-5939-4a56-bf06-e9f051282cf5,1153,,,"[44.5, 37.8]",3890391,31,,,,,1.6364912,,Left Foot,,,,"[43.5, 53.0]",Ground Pass,,15.23286,,,Jan-Ingwer Callsen-Bracker,22826.0,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,57,Augsburg,172,['c85ca10c-6554-49aa-8365-800709c970df'],21,,,,,,,,,,,,,,,,,Augsburg,172,00:31:21.054,Pass,
,,,,,,,,,,,,,,,,,,3.498106,,,,,,,,,,,,,,64f658b0-6823-4469-b38b-e0ebb238e5ac,1156,,,"[50.3, 58.8]",3890391,31,,,,,-0.6286828,,Right Foot,,,,"[102.7, 20.7]",High Pass,,64.78711,Incomplete,,Caiuby Francisco da Silva,8303.0,,,,,,1,Regular Play,Jan-Ingwer Callsen-Bracker,22826.0,Right Center Back,57,Augsburg,172,"['a0dafd10-c541-4bcb-9584-43c7b7dc9d41', 'aa4164f4-803c-411d-a770-92f54871a3f2']",25,,,,,,,,,,,,,,,,,Augsburg,172,00:31:25.142,Pass,
,,,,,,,,,,,,,,,,,,0.880008,,,,,,,,,,,,,,308a1091-9f27-4de7-b115-94a6e9a4d84c,1166,,,"[109.3, 25.2]",3890391,31,,,,,1.7659547,,Left Foot,,,,"[107.6, 33.8]",Ground Pass,,8.766413,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,,1,Regular Play,Caiuby Francisco da Silva,8303.0,Left Wing,57,Augsburg,172,"['302fc739-7e96-4425-8229-3d20eabaf82b', 'b79f30bb-232f-4af1-a991-670d9c99410e', 'd0d1fbcb-1889-4a80-b651-38dab09c6f70']",31,,,,,,,,,,,,,,,,,Augsburg,172,00:31:31.213,Pass,True
,,,,,,,,,,,,,,,,,,0.267304,,,,,,,,,,,,,,466d43e3-62ce-41a7-a39a-d0fefe035699,1179,,,"[14.8, 76.7]",3890391,31,,,,,-1.6421038,,Left Foot,,,,"[14.6, 73.9]",Ground Pass,,2.8071337,Incomplete,,Marcel Risse,8823.0,,,,,,1,Regular Play,Dominique Heintz,8828.0,Left Center Back,58,FC Köln,186,"['1f465d0f-74df-46c2-811c-6359ba2c7723', '8a6624ec-5674-4e28-a83e-3e81f2d412fe', 'cd5bc948-76e3-4150-86d8-1bf1fc47c2ab']",36,,,,,,,,,,,,,,,,,FC Köln,186,00:31:36.684,Pass,True
,,,,,,,,,,,,,,,,,,1.305996,,,,,,,,,,,,,,6f4224e2-e360-4bc8-87f4-2a3f3d5a9333,1182,,,"[13.1, 80.0]",3890391,31,,True,,,-0.18720916,,,,,,"[35.8, 75.7]",Low Pass,,23.10368,Incomplete,,,,,,,,Throw-in,1,From Throw In,Marcel Risse,8823.0,Right Back,59,FC Köln,186,['d84b2576-6c9a-4d1d-8307-9c7ae69e5b64'],56,,,,,,,,,,,,,,,,,FC Köln,186,00:31:56.033,Pass,
,,,,,,,,,,,,,,,,,,1.182126,,,,,,,,,,,,,,bb8c34da-6aad-479a-8b6d-15205b3dd703,1185,,,"[120.0, 0.1]",3890391,32,,,,,1.6541938,,Right Foot,,,,"[117.3, 32.4]",High Pass,True,32.41265,Incomplete,,Ja-Cheol Koo,5627.0,,,Inswinging,,Corner,1,From Corner,Daniel Baier,8317.0,Left Defensive Midfield,60,Augsburg,172,"['0a0dd29f-fc2b-48b6-a0c8-7b160aa0148e', '74116d5b-199b-48c1-9849-22b1187055b9']",32,,,,,,,,,,,,,,,,,Augsburg,172,00:32:32.954,Pass,
,,,,,,,,,,,,,,,,,,1.606295,,,,,,,,,,,,,,121e4e74-42f2-4b01-8bbf-bf4f8d85163b,1189,,,"[87.3, 0.1]",3890391,32,,,,,0.37363026,,,,,,"[104.9, 7.0]",High Pass,,18.904232,Unknown,,Caiuby Francisco da Silva,8303.0,,,,,Throw-in,1,From Throw In,Philipp Max,8319.0,Left Back,61,Augsburg,172,['7eff862c-4286-44d5-a059-5efc53265a5a'],45,,,,,,,,,,,,,,,,,Augsburg,172,00:32:45.608,Pass,
,,,,,,,,,,,,,,,,,,3.592627,,,,,,,,,,,,,,375efa4a-18ad-483a-aa82-9b0e1e920f0d,1193,,,"[14.8, 69.0]",3890391,33,,,,,-0.4771603,,Left Foot,,,,"[73.6, 38.6]",High Pass,,66.19366,,,Anthony Modeste,23486.0,,,,,Free Kick,1,From Free Kick,Timo Horn,8821.0,Goalkeeper,62,FC Köln,186,['55f9c7aa-48d7-4400-8a3a-6ad9cf59de3a'],19,,,,,,,,,,,,,,,,,FC Köln,186,00:33:19.047,Pass,
,,,,,,,,,,,,,,,,,,1.33022,,,,,,,,,,,,,,a9e97eb2-d432-4afa-9932-202722a08505,1195,,,"[73.6, 38.6]",3890391,33,,,,True,0.4636476,,,,,,"[88.6, 46.1]",High Pass,,16.77051,Incomplete,,Philipp Hosiner,10902.0,,,,,,1,From Free Kick,Anthony Modeste,23486.0,Left Center Forward,62,FC Köln,186,"['ab55855e-bf65-4e75-8ced-99ce75c471da', 'b13b877a-a22f-4013-a6c1-4eda1da31b7e', 'd613c61b-c863-4ff9-be48-cfe2f6fc286d']",22,,,,,,,,,,,,,,,,,FC Köln,186,00:33:22.680,Pass,True
,,,,,,,,,,,,,,,,,,0.218193,,,,,,,,,,,,,,9e38369f-ff13-4b93-bdb2-ac66abef7ec5,1201,,,"[37.0, 33.8]",3890391,33,,,,,0.4266275,,Right Foot,,,,"[39.2, 34.8]",Ground Pass,,2.4166093,Incomplete,,Dominik Kohr,8207.0,,,,,Recovery,1,From Free Kick,Daniel Baier,8317.0,Left Defensive Midfield,62,FC Köln,186,"['d48a627b-2bee-486e-9d47-f466c296769d', 'd4ff7df8-43fa-4e45-836f-0847d69789c1', 'dffa4b93-2705-4950-afd4-17505c88beed']",25,,,,,,,,,,,,,,,,,Augsburg,172,00:33:25.274,Pass,True
,,,,,,,,,,,,,,,,,,1.366138,,,,,,,,,,,,,,a1583c5f-b381-493e-a6cc-6612fa515c53,1204,,,"[40.9, 42.9]",3890391,33,,,,,1.745173,,Right Foot,,,,"[37.5, 62.2]",Ground Pass,,19.597193,,,Paul Verhaegh,8237.0,,,,,Recovery,1,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,63,Augsburg,172,['fc2c70d6-603b-44ae-80be-a6d491961d76'],27,,,,,,,,,,,,,,,,,Augsburg,172,00:33:27.013,Pass,
,,,,,,,,,,,,,,,,,,1.770137,,,,,,,,,,,,,,fbfb3127-e221-4d7a-9524-dfff665ef5df,1208,,,"[43.0, 65.0]",3890391,33,,,,,-0.36985147,,Right Foot,,,,"[75.5, 52.4]",High Pass,,34.856995,,,Ja-Cheol Koo,5627.0,,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,63,Augsburg,172,"['73f719fd-2612-4edd-a871-d8cde5f3523f', 'bf6d66d8-a921-4da6-870b-68bc069649bd']",29,,,,,,,,,,,,,,,,,Augsburg,172,00:33:29.619,Pass,True
,,,,,,,,,,,,,,,,,,1.531507,,,,,,,,,,,,,,39b44655-63cc-4d86-bdc7-36f3f350d011,1212,,,"[85.0, 55.6]",3890391,33,,,,,1.2237347,,Right Foot,,,,"[93.5, 79.1]",Ground Pass,,24.989998,,,Alexander Esswein,8574.0,,,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Center Attacking Midfield,63,Augsburg,172,['9f9cc848-196d-4a14-a978-6e4399e1b5ad'],33,,,,,,,,,,,,,,,,,Augsburg,172,00:33:33.940,Pass,
,,,,,,,,,,,,,,,,,,1.428375,,,,,,,,,,,,,,5b5d9a71-c5d2-4bc1-925e-ae84f15f0db1,1216,,,"[95.0, 74.8]",3890391,33,,,,,3.115283,,Right Foot,,,,"[79.8, 75.2]",Ground Pass,,15.205262,,,Paul Verhaegh,8237.0,,,,,,1,Regular Play,Alexander Esswein,8574.0,Right Wing,63,Augsburg,172,['f9ec7c09-494e-4f50-821f-460b63d46ae9'],40,,,,,,,,,,,,,,,,,Augsburg,172,00:33:40.060,Pass,
,,,,,,,,,,,,,,,,,,1.633563,,,,,,,,,,,,,,69de4c9b-3985-4a6a-9cca-5dd1bb914d6d,1219,,,"[80.0, 75.0]",3890391,33,,,,,-0.071307465,,Right Foot,,,,"[103.8, 73.3]",High Pass,,23.860638,,,Ja-Cheol Koo,5627.0,,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,63,Augsburg,172,['57e8369f-a617-4574-ae33-fb4d949b8290'],44,,,,,,,,,,,,,,,,,Augsburg,172,00:33:44.390,Pass,
,,,,,,,,,,,,,,,,,,0.236011,,,,,,,,,,,,,,5fed3a16-9e6f-4eb7-b2fd-68cbfa5959cb,1223,,,"[106.6, 78.2]",3890391,33,,,,,-3.009041,,Right Foot,,,,"[103.6, 77.8]",Ground Pass,,3.026549,Incomplete,,Paul Verhaegh,8237.0,,,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Center Attacking Midfield,63,Augsburg,172,"['807e138d-004a-493a-a066-e772ae98ba6c', '9b28b646-4f75-42b9-a6a7-156e2c819e7a']",48,,,,,,,,,,,,,,,,,Augsburg,172,00:33:48.166,Pass,
,,,,,,,,,,,,,,,,,,1.27345,,,,,,,,,,,,,,7f945849-e16b-474e-b19e-8e50b1d51555,1229,,,"[20.4, 1.2]",3890391,33,,,,,0.100082904,,Left Foot,,,,"[44.3, 3.6]",Ground Pass,,24.0202,,,Anthony Modeste,23486.0,,,,,,1,From Counter,Leonardo Bittencourt,8826.0,Left Midfield,64,FC Köln,186,"['2d4ed798-73d9-49bb-8ae1-8f8ce077249a', 'ab9cfb26-992c-49cc-83ef-f3c926aab6c5']",51,,,,,,,,,,,,,,,,,FC Köln,186,00:33:51.095,Pass,True
,,,,,,,,,,,,,,,,,,2.243453,,,,,,,,,,,,,,2287d19c-bef2-49e6-b9f0-a0d88a948217,1235,,,"[49.3, 2.7]",3890391,34,,,,,1.9938799,,Left Foot,,,,"[33.0, 38.9]",High Pass,,39.700504,,,Dominik Maroh,11286.0,,,,,Free Kick,1,From Free Kick,Leonardo Bittencourt,8826.0,Left Midfield,65,FC Köln,186,['9d4d61df-d7d5-445b-a468-7df58aabb0c0'],12,,,,,,,,,,,,,,,,,FC Köln,186,00:34:12.642,Pass,
,,,,,,,,,,,,,,,,,,1.601674,,,,,,,,,,,,,,700eae8e-9349-41d6-9c92-dcda3f14426f,1238,,,"[33.4, 38.9]",3890391,34,,,,,1.3495958,,Right Foot,,,,"[38.1, 59.8]",Ground Pass,,21.421951,,,Kevin Vogt,8397.0,,,,,,1,From Free Kick,Dominik Maroh,11286.0,Right Center Back,65,FC Köln,186,['8d4eb9aa-cd95-411b-ac22-edc049d5e9ea'],15,,,,,,,,,,,,,,,,,FC Köln,186,00:34:15.927,Pass,
,,,,,,,,,,,,,,,,,,1.246352,,,,,,,,,,,,,,bde7a927-37a1-4d51-933c-8c53bf6fcc19,1241,,,"[67.2, 70.7]",3890391,34,,,,,0.056707695,,Right Foot,,,,"[90.1, 72.0]",Ground Pass,,22.93687,Incomplete,,Simon Zoller,8822.0,,,,,,1,From Free Kick,Kevin Vogt,8397.0,Left Defensive Midfield,65,FC Köln,186,"['40c67c87-8bbc-48f6-970c-df52e33991c8', 'bdadd1d2-f71b-4bce-a2c4-3fb43a5780d9']",22,,,,,,,,,,,,,,,,,FC Köln,186,00:34:22.195,Pass,
,,,,,,,,,,,,,,,,,,1.071735,,,,,,,,,,,,,,40c67c87-8bbc-48f6-970c-df52e33991c8,1244,,,"[30.0, 8.1]",3890391,34,,,,,0.01041629,,Left Foot,,,,"[49.2, 8.3]",Ground Pass,,19.201042,,,Ja-Cheol Koo,5627.0,,,,,Interception,1,From Counter,Philipp Max,8319.0,Left Back,66,Augsburg,172,"['bc1f3799-b081-4a9d-8957-a0c6c099da01', 'bde7a927-37a1-4d51-933c-8c53bf6fcc19', 'e26d52bb-0265-487f-a224-aa7a4683b381']",23,,,,,,,,,,,,,,,,,Augsburg,172,00:34:23.442,Pass,True
,,,,,,,,,,,,,,,,,,2.373556,,,,,,,,,,,,,,813e4253-6ff9-423b-9bec-2ce622fbd0e2,1247,,,"[68.7, 10.9]",3890391,34,,,,,-0.16705586,,Right Foot,,,,"[94.2, 6.6]",Ground Pass,,25.860008,,,Philipp Max,8319.0,,,,,,1,From Counter,Ja-Cheol Koo,5627.0,Center Attacking Midfield,66,Augsburg,172,['28869550-50cb-4a32-b7d3-8b96a00b5060'],28,,,,,,,,,,,,,,,,,Augsburg,172,00:34:28.010,Pass,
,,,,,,,,,,,,,,,,,,1.331736,,,,,,,,,,,,,,dfac3341-ae31-4d22-b887-54ac7870e1c6,1250,,,"[94.2, 6.6]",3890391,34,,,,,1.0847121,,Left Foot,True,,,"[109.1, 34.8]",Low Pass,,31.894358,Pass Offside,,Raúl Marcelo Bobadilla,8807.0,,,,,,1,From Counter,Philipp Max,8319.0,Left Back,66,Augsburg,172,['b3c659ce-a477-4193-aaf9-9d04f147dbc7'],30,,,,,,,,,,,,,,,,,Augsburg,172,00:34:30.434,Pass,
,,,,,,,,,,,,,,,,,,1.868284,,,,,,,,,,,,,,e3555554-de00-4af3-9bcd-41d5540cd6b6,1252,,,"[11.0, 45.3]",3890391,35,,True,,,0.0,,Right Foot,,,,"[70.2, 45.3]",High Pass,,59.2,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Dominik Maroh,11286.0,Right Center Back,67,FC Köln,186,['20f7f8e4-2482-4833-bbf0-068ea51f040e'],1,,,,,,,,,,,,,,,,,FC Köln,186,00:35:01.592,Pass,
,,,,,,,,,,,,,,,,,,1.028477,,,,,,,,,,,,,,7382ef7e-2bd4-4cef-b00b-69c6e49699c8,1254,,,"[45.6, 24.7]",3890391,35,,,,,0.5984189,,Left Foot,,,,"[54.4, 30.7]",Ground Pass,,10.650822,,,Matthias Lehmann,8827.0,,,,,Recovery,1,From Free Kick,Dominique Heintz,8828.0,Left Center Back,67,FC Köln,186,['1c4f2410-9c35-4f6e-b23b-b80ea217cde1'],6,,,,,,,,,,,,,,,,,FC Köln,186,00:35:06.022,Pass,
,,,,,,,,,,,,,,,,,,0.097829,,,,,,,,,,,,,,ea92be15-1cf6-4845-a316-07fff4e8c02d,1258,,,"[52.9, 34.4]",3890391,35,,,,,0.094951704,,Right Foot,,,,"[55.0, 34.6]",Ground Pass,,2.1095023,Incomplete,,Kevin Vogt,8397.0,,,,,,1,From Free Kick,Matthias Lehmann,8827.0,Right Defensive Midfield,67,FC Köln,186,"['a82ab1e9-32f9-4ba2-bd92-07e04dfbbd04', 'be34cd59-7835-4762-b34d-3b44ebb517d8', 'e70cc18d-1767-4a62-811b-cb844c24fd39']",8,,,,,,,,,,,,,,,,,FC Köln,186,00:35:08.622,Pass,True
,,,,,,,,,,,,,,,,,,1.367903,,,,,,,,,,,,,,f67d43d7-52ac-46d9-8f79-101ddc03a7c2,1261,,,"[39.4, 73.3]",3890391,35,,,,,-0.68819976,,Left Foot,,,,"[63.6, 53.4]",High Pass,,31.331295,Incomplete,,Kevin Vogt,8397.0,,,,,Recovery,1,From Free Kick,Marcel Risse,8823.0,Right Back,67,FC Köln,186,"['9d83a70a-f243-41b7-8675-641c5653919b', 'f777e6eb-0168-468f-95ab-90ec8e7a31d9']",12,,,,,,,,,,,,,,,,,FC Köln,186,00:35:12.069,Pass,
,,,,,,,,,,,,,,,,,,1.278591,,,,,,,,,,,,,,0fe2411a-916b-41d3-b7f3-3fe3c6ad75ea,1266,,,"[55.9, 24.6]",3890391,35,,,,,0.21729343,,Right Foot,,,,"[63.6, 26.3]",Ground Pass,,7.8854294,Incomplete,,Ja-Cheol Koo,5627.0,,,,,,1,From Free Kick,Daniel Baier,8317.0,Left Defensive Midfield,67,FC Köln,186,"['08922063-74ae-4f2f-b6f3-b59a35e7f207', '45a36d3f-f819-4369-b3c4-33576576815c', '6022e194-88b3-4794-af07-b832a0e368a6']",14,,,,,,,,,,,,,,,,,Augsburg,172,00:35:14.270,Pass,True
