ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,9c8fe26d-751e-4677-8598-67bdae902334,2976,,"[87.4, 5.5]",3890284,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mitchell Weiser,8576.0,Left Midfield,148,Hertha Berlin,173,['30db4172-c731-4b86-81ba-22ffb368aee7'],33,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:32:33.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1b33d280-4a25-4631-9b5c-051d904a55b3,2979,,"[103.2, 28.8]",3890284,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexander Baumjohann,33459.0,Left Center Forward,148,Hertha Berlin,173,['720c8428-c7d0-4347-8f1f-47b52059f7bb'],35,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:32:35.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,ddcb65bb-5048-487f-bde7-f277a4a938d6,2982,,"[105.5, 22.8]",3890284,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vladimír Darida,8579.0,Left Defensive Midfield,148,Hertha Berlin,173,['61282571-2cdf-46ed-b0a6-21428756c2c3'],36,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:32:36.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,01e16f42-1cab-4c7b-8529-92797ade9579,2993,,"[50.6, 42.0]",3890284,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mats Hummels,5572.0,Left Center Back,149,Borussia Dortmund,180,['9468b7ae-d21a-4a20-80e2-2a2ca11c9aa4'],47,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:47.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,4101035b-186e-4b5b-9491-982b670b8acb,2996,,"[53.1, 56.2]",3890284,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Julian Weigl,8816.0,Center Defensive Midfield,149,Borussia Dortmund,180,['a9f7086e-4a81-40ca-b151-6c39a850a860'],49,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:49.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,122aa241-1d96-4232-b360-651d3cd31be2,2998,,"[38.5, 59.9]",3890284,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sokratis Papastathopoulos,8244.0,Right Center Back,149,Borussia Dortmund,180,['1e2bdba9-dabe-4f47-893b-c99bdc71163a'],51,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:51.072,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,aa741a11-f545-4006-a92e-adf7bd1ca33c,3001,,"[50.8, 64.8]",3890284,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Julian Weigl,8816.0,Center Defensive Midfield,149,Borussia Dortmund,180,['ff9ba6f9-bd63-47a5-8a03-fac4f222758b'],52,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:52.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,a1c77784-57c2-48ba-9512-6a1e41ab8448,3004,,"[45.6, 35.5]",3890284,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mats Hummels,5572.0,Left Center Back,149,Borussia Dortmund,180,['dd74a14e-254a-4acc-9e25-f408e11d297e'],58,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:58.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,8b3d6179-10e6-44d3-a004-c941b277d56b,3007,,"[45.1, 60.2]",3890284,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sokratis Papastathopoulos,8244.0,Right Center Back,149,Borussia Dortmund,180,['b3127e92-3413-4863-b75d-2ff842245db8'],0,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:00.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,674b2428-f176-442e-8ad1-60157e6a0f2a,3010,,"[57.5, 74.6]",3890284,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Matthias Ginter,8808.0,Right Back,149,Borussia Dortmund,180,['9657e97d-48c8-4f86-92e6-ee0bcbe860a6'],2,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:02.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0cd75fe5-71e8-447c-b5cc-ac7c7883d437,3013,,"[44.5, 67.1]",3890284,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sokratis Papastathopoulos,8244.0,Right Center Back,149,Borussia Dortmund,180,['2b608592-9dac-46a3-bb7d-facef4f59a0b'],6,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:06.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,3eb72bd2-dfcd-4c70-ba23-4a30ee61683d,3016,,"[62.1, 74.9]",3890284,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Matthias Ginter,8808.0,Right Back,149,Borussia Dortmund,180,['d6fb5ba1-d788-4c72-b154-7de0a3e73c56'],11,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:11.983,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,d9aa9cd1-18a9-4049-99de-54addf7dbc78,3020,,"[67.3, 76.0]",3890284,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Łukasz Piszczek,5658.0,Center Forward,149,Borussia Dortmund,180,['c92c3d7d-df45-4de3-84fe-16283207f4cf'],17,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:17.048,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,59c540c7-dd6a-4a14-b140-3051bd8fd326,3023,,"[75.7, 78.4]",3890284,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jonas Hofmann,8804.0,Right Wing,149,Borussia Dortmund,180,['3f703fb0-f016-4856-b9ed-7f5be899d38b'],17,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:17.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,ec4c792d-e10b-4cbf-868a-a9c5cf3f05e5,3028,,"[62.9, 5.2]",3890284,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marvin Plattenhardt,5569.0,Left Back,149,Borussia Dortmund,180,"['51c7e6e0-5fad-456f-a417-ae8c51acc4a8', 'db1d1a7c-86b5-4b3e-b7d5-8b9195bf8b75']",20,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:34:20.284,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,0c5151be-38b7-4017-a15e-06f03055eda1,3035,,"[73.3, 55.0]",3890284,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Shinji Kagawa,5684.0,Left Center Midfield,149,Borussia Dortmund,180,['ba59f5af-c7b0-489d-8cd0-9a6bc20b5139'],25,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:25.849,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0bf91082-dc36-4399-b7bf-97d0d9a18f5c,3038,,"[86.9, 74.3]",3890284,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jonas Hofmann,8804.0,Right Wing,149,Borussia Dortmund,180,['d86b793a-db89-420b-8411-93cc8e64365c'],28,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:28.657,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,e8c3bddd-edd6-459c-862f-206e376ac81a,3041,,"[106.2, 34.8]",3890284,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gustavo Adrián Ramos Vásquez,24324.0,Right Center Midfield,149,Borussia Dortmund,180,['0ff7e5f9-b11d-4e8f-8e0b-91eea815b2d8'],30,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:30.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,d244f0e0-2017-4bdb-ab5d-167a089794d0,3045,,"[108.7, 42.2]",3890284,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gustavo Adrián Ramos Vásquez,24324.0,Right Center Midfield,150,Borussia Dortmund,180,['4bf710f2-932e-4d9b-a3e6-658260e981c1'],1,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:01.168,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,fe5b30e3-b042-4cb8-89bf-8d68a65eaf45,3053,,"[96.0, 15.6]",3890284,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Salomon Armand Magloire Kalou,8575.0,Right Center Forward,150,Borussia Dortmund,180,['4a54c434-f8cb-4b3a-a7ff-56639b03bc08'],16,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:35:16.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,4432d0be-541b-4053-ab8b-c21b776f1f32,3060,,"[11.4, 47.0]",3890284,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcel Schmelzer,11458.0,Left Back,150,Borussia Dortmund,180,['370035a8-c6be-4d33-8ca2-7cd17d108b8f'],25,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:25.802,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,f5806816-3a07-400b-bf39-f37a667d4a44,3062,,"[33.8, 66.2]",3890284,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gustavo Adrián Ramos Vásquez,24324.0,Right Center Midfield,150,Borussia Dortmund,180,['00568b3e-7afa-4392-a904-1d23af20f4c7'],29,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:29.555,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,df52cd7c-3911-4f81-b46c-aecaf880de5a,3069,,"[108.2, 51.6]",3890284,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastian Langkamp,8580.0,Right Center Back,152,Hertha Berlin,173,['fca5192f-a095-4b73-8263-23d360dea031'],9,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:36:09.289,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,f88e2f02-cef0-4b9c-88b2-980c37d90cac,3071,,"[107.9, 31.1]",3890284,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Salomon Armand Magloire Kalou,8575.0,Right Center Forward,152,Hertha Berlin,173,['2f13541a-e3a1-4a15-9ca9-320d99ed1d76'],10,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:36:10.064,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,e6b70b33-e1a6-4ff6-97e0-e8b1b37888eb,3075,,"[48.6, 53.3]",3890284,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Shinji Kagawa,5684.0,Left Center Midfield,152,Hertha Berlin,173,['8204bb68-a484-4b40-83cc-01716de4c214'],15,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:15.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,131faa7b-5b08-4a2e-b3c0-6bc739d291b2,3077,,"[57.1, 14.7]",3890284,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vladimír Darida,8579.0,Left Defensive Midfield,152,Hertha Berlin,173,['bcb858ff-192f-4577-bb04-df4e095a70e3'],16,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:36:16.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,cc3e4b85-88e0-4604-be2c-2f23e55ade29,3080,,"[77.8, 9.9]",3890284,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexander Baumjohann,33459.0,Left Center Forward,152,Hertha Berlin,173,['a9d4ec79-aed8-40a1-be7f-da41f298311f'],19,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:36:19.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,3ef68c4d-23be-4ef9-948d-c02caadf8a66,3086,,"[76.2, 62.8]",3890284,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,153,Borussia Dortmund,180,['ea7a58a8-baf6-4de7-9d2b-5d374b0362fc'],56,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:56.010,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,a6543517-b9f3-47c1-820a-a30f8d6152aa,3088,,"[80.5, 72.9]",3890284,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonas Hofmann,8804.0,Right Wing,153,Borussia Dortmund,180,['2ee3b2c7-b82e-4842-b585-9ec42074e614'],59,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:59.063,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,b51e54ba-3d93-45e9-a69b-97c6c48b9901,3090,,"[50.3, 7.5]",3890284,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabian Lustenberger,8965.0,Right Defensive Midfield,154,Hertha Berlin,173,['bed23e77-8164-406b-9272-bfd5f0b4ac13'],12,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:37:12.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,3b2ff665-b621-4a8f-9ac3-db23fe9be602,3093,,"[50.3, 2.6]",3890284,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marvin Plattenhardt,5569.0,Left Back,154,Hertha Berlin,173,['54ff4a63-7ae7-41ff-b027-e7ada4cced4a'],12,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:37:12.884,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,7ee440a0-8f64-4a1e-8b82-92982e616046,3097,,"[67.5, 5.2]",3890284,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexander Baumjohann,33459.0,Left Center Forward,154,Hertha Berlin,173,['76ab77c1-de67-4576-a114-6ecdbc535998'],16,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:37:16.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,35703696-7c89-4b71-9566-c86752196717,3101,,"[54.0, 63.4]",3890284,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ginter,8808.0,Center Defensive Midfield,155,Borussia Dortmund,180,['f8f5d5b1-31f5-4921-9ee4-1a674f712a4e'],18,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:37:18.289,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,f777ade8-3588-4678-aa83-1fd842445f71,3103,,"[76.8, 70.2]",3890284,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,155,Borussia Dortmund,180,['f9a84a94-3df8-4978-bfa0-0ac62dcfb21e'],20,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:37:20.677,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,6be1522a-95df-4207-acb2-d27b70a63923,3105,,"[45.3, 3.5]",3890284,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marvin Plattenhardt,5569.0,Left Back,155,Borussia Dortmund,180,['db57c1bd-42aa-455c-bc2b-79ab95f40c5e'],22,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:37:22.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,9b2ebfd6-0415-4ebc-9b5e-82a60e3fc1a7,3107,,"[81.4, 74.3]",3890284,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,155,Borussia Dortmund,180,['e0b9dfa0-682a-498d-a7c4-74a24544d857'],23,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:37:23.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,f344ec60-f06b-4e15-8a13-1a6a7eb54810,3111,,"[68.2, 76.6]",3890284,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Łukasz Piszczek,5658.0,Right Back,155,Borussia Dortmund,180,['345b70f7-da51-497c-8879-4c96ac824da2'],25,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:37:25.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,8a5a7889-3fbd-42e4-bcc4-cd1944b51c01,3113,,"[96.7, 57.5]",3890284,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrikh Mkhitaryan,3275.0,Left Wing,155,Borussia Dortmund,180,['aade34cd-6183-44ee-950c-7beb9fdb20eb'],27,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:37:27.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,af659a59-3655-496a-a1c2-5fbd3370d6aa,3121,,"[15.9, 32.9]",3890284,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thomas Kraft,17313.0,Goalkeeper,156,Hertha Berlin,173,['9b27aeca-e400-4fc9-9f9f-aa78fcea6efc'],47,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:37:47.474,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,94c88333-b389-4792-ba5f-98533e6a0082,3123,,"[79.6, 5.2]",3890284,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexander Baumjohann,33459.0,Left Center Forward,156,Hertha Berlin,173,['37557311-595d-4f99-97e0-73b9076b9f83'],52,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:37:52.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,a6d59f0d-f490-4c1a-8f00-91c2922cc1d5,3126,,"[58.0, 74.3]",3890284,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Weigl,8816.0,Right Center Midfield,157,Borussia Dortmund,180,"['0bac20e1-670a-4af1-b0e1-8a0a55bc8f47', 'c9a76d53-1621-4954-82fb-b7bd007e33b8']",53,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:37:53.479,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,00f91239-5057-4328-a72b-431e41b9d0b5,3129,,"[62.3, 76.6]",3890284,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Wing,157,Borussia Dortmund,180,"['4ebccf80-f11c-49d4-97d5-f1d86b6542c2', 'c9a76d53-1621-4954-82fb-b7bd007e33b8']",55,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:37:55.054,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,37a8ca4b-54f7-4212-bbfa-473b0531be81,3132,,"[96.1, 71.4]",3890284,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,158,Borussia Dortmund,180,['02ddf996-171f-46a6-812a-246cefc65fdf'],1,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:38:01.649,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,91802257-69bf-4d6e-95d4-f729639e87bb,3143,,"[84.0, 41.8]",3890284,85,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Salomon Armand Magloire Kalou,8575.0,Right Center Forward,160,Borussia Dortmund,180,['eda28f38-68de-4e01-8aa9-e8167b0701c3'],7,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:40:07.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,8cf2f217-0a75-40f1-a3aa-3725bdef5518,3147,,"[82.8, 64.5]",3890284,85,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,160,Borussia Dortmund,180,['5b925baf-2d8c-446f-aa97-e16a2fdef22c'],19,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:19.323,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,a1df7027-5b28-4420-83cd-9c963f757fd0,3150,,"[88.3, 70.0]",3890284,85,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Jonas Hofmann,8804.0,Right Wing,160,Borussia Dortmund,180,['c336e88d-b905-4c84-b14c-94886bd96317'],20,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:20.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,35148ae1-3755-4efa-8f9a-c6e7f6ac6536,3153,,"[45.6, 2.4]",3890284,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mitchell Weiser,8576.0,Left Midfield,161,Hertha Berlin,173,['82bae2db-742e-4d86-8dfa-eb03985a6f86'],33,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:40:33.342,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,3fdb16d8-4137-44ef-96a8-29bb2f07665b,3156,,"[40.7, 8.1]",3890284,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabian Lustenberger,8965.0,Right Defensive Midfield,161,Hertha Berlin,173,['d8e6de04-c77e-43d1-8b1f-c2eae789cba3'],34,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:40:34.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,9090757c-1201-45f9-afb8-fc9bf4470124,3161,,"[101.9, 76.0]",3890284,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,162,Borussia Dortmund,180,['b69166e5-12c9-4ec7-83ff-0160c56a0796'],39,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:39.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,35b38f93-8c56-4907-a170-bf1327ccc020,3165,,"[86.9, 76.6]",3890284,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Łukasz Piszczek,5658.0,Right Back,162,Borussia Dortmund,180,['c1a27126-1aef-430d-85bb-65720fccc832'],45,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:45.803,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,aacdf741-bf05-4ba9-b099-c8f17e289fbf,3168,,"[110.2, 48.7]",3890284,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Wing,162,Borussia Dortmund,180,['237fc65e-c69d-4d23-a03a-5afbbf2dd924'],49,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:49.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,db2ec0f3-b98f-4fb2-87a9-33c6cc24bd08,3172,,"[32.7, 44.1]",3890284,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Genki Haraguchi,5697.0,Right Midfield,163,Hertha Berlin,173,['7da95335-43c0-4efb-bc15-7ead3c2c3d3b'],52,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:40:52.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,a77ada1e-4bdc-47fa-a08c-1455f7adf598,3178,,"[54.8, 62.0]",3890284,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexander Baumjohann,33459.0,Left Center Forward,164,Hertha Berlin,173,['6ddcec9e-31b9-4cdf-a0e7-58e8435a2bc3'],22,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:41:22.403,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,57f2f326-4c28-404e-9149-d6c9f93e86c7,3180,,"[75.6, 58.0]",3890284,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Genki Haraguchi,5697.0,Right Midfield,164,Hertha Berlin,173,['f416cbf9-e657-4136-b8ac-9d2af3fbfb6f'],25,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:41:25.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,bb56c024-d197-4f6e-a8ca-f6a99334552e,3192,,"[110.7, 2.9]",3890284,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mitchell Weiser,8576.0,Left Midfield,165,Hertha Berlin,173,['7f562eb4-f8b6-4939-887c-a7afd5c6a667'],16,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:42:16.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,fc9def5d-c733-40a1-b8e1-dbaa8c369511,3197,,"[11.7, 76.6]",3890284,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,166,Borussia Dortmund,180,['e7091dbd-42c0-407b-b24d-e0a4bc623003'],24,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:24.900,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,21a788dd-70b5-4acf-9690-e58c74fa9642,3199,,"[63.8, 72.0]",3890284,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,166,Borussia Dortmund,180,['03a91839-4c34-42e3-bed8-0a7bbe44fcdc'],32,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:32.206,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,e569cec2-3603-4281-966f-cb1d13eee1fd,3202,,"[51.6, 2.4]",3890284,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mitchell Weiser,8576.0,Left Midfield,167,Hertha Berlin,173,"['19c45b3a-a135-4e5c-996d-f8e05c9251fe', '9966c385-7f82-4963-8807-f0ee6d578289']",50,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:42:50.553,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,72c0ed2f-a487-48c4-b905-6c399840ebdd,3209,,"[80.0, 71.7]",3890284,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Weigl,8816.0,Right Center Midfield,167,Hertha Berlin,173,['3119f39b-4ee6-46a9-865a-2a126bdc746d'],54,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:54.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,daa01474-1369-4c03-8a58-a62d6069873e,3211,,"[44.2, 4.1]",3890284,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mitchell Weiser,8576.0,Left Midfield,167,Hertha Berlin,173,['e6fc6c60-1924-47ea-a170-ea8bdf2fe3ba'],55,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:42:55.379,Ball Receipt*,
