50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,Right Hand,,In Play Danger,Set,Standing,Shot Saved,ef69d4b0-7550-4b70-8f2b-d0b3f7900459,2332,,"[1.5, 38.8]",3890428,51,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Oliver Baumann,8393.0,Goalkeeper,108,Bayern Munich,169,['1daaa990-ae48-4a8a-8918-9850909a1a2e'],56,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:06:56.261,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,"[1.7, 43.4]",,Set,,Shot Faced,1b67eb30-a398-4b43-95f5-7db384bb8dec,2336,,"[1.7, 43.4]",3890428,51,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Oliver Baumann,8393.0,Goalkeeper,108,Bayern Munich,169,['9401a6d1-b861-40af-94d8-5d1dc9b71e4a'],59,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:06:59.066,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,"[1.8, 38.3]",,Set,,Shot Faced,85ee1adf-e690-46aa-847d-34408a05e579,2351,,"[1.8, 38.3]",3890428,52,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Oliver Baumann,8393.0,Goalkeeper,109,Bayern Munich,169,['3e1789e6-1284-459e-8cd6-2946ee8c5693'],39,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:07:39.426,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,"[0.7, 42.1]",,Set,,Shot Faced,583ed394-d6f0-4bf5-bbb0-98ad9ba0b14c,2353,,"[0.7, 42.1]",3890428,52,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Oliver Baumann,8393.0,Goalkeeper,109,Bayern Munich,169,['fc56d0fb-a979-4363-9d8c-8b0271c5300f'],40,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:07:40.335,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,"[1.7, 41.8]",,Set,,Shot Faced,a47951eb-a949-4e42-9e89-a8f2a0f53e33,2424,,"[1.7, 41.8]",3890428,54,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Oliver Baumann,8393.0,Goalkeeper,113,Bayern Munich,169,['29332b79-6da0-475e-9c25-2e06e5c0ae9f'],46,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:09:46.355,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,"[4.8, 36.8]",,Set,,Shot Faced,785c5f22-6913-415d-b7a7-36ac82cb2487,2447,,"[4.8, 36.8]",3890428,55,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Manuel Neuer,5570.0,Goalkeeper,114,Hoffenheim,175,['70fbb413-580d-4152-be68-520f5df92de0'],23,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:10:23.966,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,"[2.1, 39.3]",,Set,,Shot Faced,fc5acb95-4d75-4b05-87ac-2b0e4d8455f7,2457,,"[2.1, 39.3]",3890428,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oliver Baumann,8393.0,Goalkeeper,115,Bayern Munich,169,['0cf5e312-edf2-4580-9909-19b8a06b45fb'],0,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:11:00.869,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,"[2.2, 39.1]",,Set,,Shot Faced,649e8b36-195d-4414-94dc-247665ec9b3f,2562,,"[2.2, 39.1]",3890428,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oliver Baumann,8393.0,Goalkeeper,118,Bayern Munich,169,['3ea89d98-d8b7-4001-be91-3e9cd6366684'],59,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:59.794,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,"[3.3, 41.3]",,Set,,Shot Faced,11ea03e1-5bd6-404a-b903-dadf3fc23c8b,2588,,"[3.3, 41.3]",3890428,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Manuel Neuer,5570.0,Goalkeeper,122,Hoffenheim,175,['677e533e-7ba4-4926-9f0c-d0809e9f41ed'],25,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:25.866,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,Both Hands,,Success,Set,Standing,Shot Saved,44eb988d-ed01-4f39-b715-9669f51d1d46,2642,,"[2.1, 35.9]",3890428,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oliver Baumann,8393.0,Goalkeeper,124,Hoffenheim,175,['4c89b5e0-0969-4e65-b150-16d476efaa97'],26,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:15:26.321,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,"[3.0, 41.9]",,Set,,Shot Faced,fe5c03b2-cf00-48dd-b688-9ac906af82d7,2706,,"[3.0, 41.9]",3890428,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oliver Baumann,8393.0,Goalkeeper,126,Bayern Munich,169,['6d9eafe7-6ed0-41c5-b4cd-262c640b47e5'],28,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:17:28.161,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,No Touch,Set,Standing,Goal Conceded,b5aeb133-73a4-4f9d-b9b4-86cfe4215792,2789,,"[6.3, 35.0]",3890428,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oliver Baumann,8393.0,Goalkeeper,129,Bayern Munich,169,['622a3a8f-8103-498c-ba38-ad769d0dc48a'],41,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:18:41.669,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,"[3.9, 38.9]",,Set,,Shot Faced,137bad8f-5a8e-4088-b735-226b03d8c9a9,2841,,"[3.9, 38.9]",3890428,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oliver Baumann,8393.0,Goalkeeper,131,Bayern Munich,169,['91dd4b31-d127-42fc-b1a2-f024186ef447'],23,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:20:23.087,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,Claim,,,Keeper Sweeper,5df0323b-9810-4ab4-9f10-a618aa51021a,2969,,"[14.3, 25.6]",3890428,68,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Manuel Neuer,5570.0,Goalkeeper,138,Bayern Munich,169,['4a0c13e4-5254-44cd-8755-c7d20942e677'],44,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:23:44.049,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,"[5.0, 38.4]",,Set,,Shot Faced,ce8d4b57-fc5e-4a12-ba68-e19852547f63,3079,,"[5.0, 38.4]",3890428,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oliver Baumann,8393.0,Goalkeeper,140,Bayern Munich,169,['78d507b0-d127-4dcd-afa8-97d9cf7686f6'],38,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:25:38.458,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,"[2.5, 42.2]",,Set,,Shot Faced,143e511a-bf68-4178-8cb0-af3734f05d97,3173,,"[2.5, 42.2]",3890428,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oliver Baumann,8393.0,Goalkeeper,144,Bayern Munich,169,['a2aa8c22-b3dc-44f9-b30b-8745bcedf95f'],40,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:27:40.189,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,"[2.2, 40.2]",,Set,,Shot Faced,660f0072-92d2-4890-ba11-a20d88b26b7c,3383,,"[2.2, 40.2]",3890428,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Neuer,5570.0,Goalkeeper,154,Hoffenheim,175,['fd9779dd-abf8-4b64-a98d-7e25c15fa4de'],23,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:23.586,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,Both Hands,,Success,Set,Standing,Shot Saved,0ecea4bd-2e94-45b7-bd67-cc5263458203,3484,,"[1.5, 39.9]",3890428,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oliver Baumann,8393.0,Goalkeeper,159,Hoffenheim,175,['c6b317e3-015d-42cf-be31-0bc43f2e4567'],43,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:35:43.077,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,Both Hands,,Success,Set,Standing,Shot Saved,867fc3d9-f6a8-46db-bac2-2f288919f456,3638,,"[1.6, 37.6]",3890428,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,167,Bayern Munich,169,['ff20c40a-62e3-4fed-b335-756b38c89bf7'],43,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:38:43.866,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,"[2.3, 41.2]",,Set,,Shot Faced,debc985b-6221-4f27-89c9-7d36ce7a4159,3714,,"[2.3, 41.2]",3890428,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oliver Baumann,8393.0,Goalkeeper,170,Bayern Munich,169,['050bcbfe-feda-4640-80fc-61dc61d6b080'],51,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:39:51.987,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,"[2.5, 37.7]",,Set,,Shot Faced,0cc1f180-d667-4649-a8db-808280dfb0b2,3820,,"[2.5, 37.7]",3890428,87,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oliver Baumann,8393.0,Goalkeeper,173,Bayern Munich,169,['de8cbff5-884a-40d4-93f3-9c9b75c064d3'],6,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:06.060,Goal Keeper,
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,086ffe63-9058-4ef4-a4c2-4202e99219ce,138,,"[12.7, 56.9]",3890428,2,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Schmid,8311.0,Right Wing,7,Bayern Munich,169,['4a638c89-ab5e-4e84-b469-21b0deae7264'],34,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:34.092,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,a8c0bb1a-302f-4e91-936b-bcc105874088,192,,"[8.5, 33.2]",3890428,3,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jiloan Hamad,30847.0,Center Attacking Midfield,9,Bayern Munich,169,['dbb3664e-be24-458b-8d48-d94fb3a07b36'],56,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:56.104,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,ab1ab091-1878-4da0-96fb-6630988670d2,229,,"[52.0, 5.7]",3890428,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,10,Hoffenheim,175,"['0d786958-56aa-429e-b84d-18a6a15f9a60', 'df976122-5a46-4b62-ac1a-039b37b6e677']",48,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:04:48.994,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,2b4e15b0-3d73-4143-b4dd-ce6db99eb3f3,405,,"[9.7, 31.8]",3890428,8,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Niklas Süle,6322.0,Left Center Back,15,Bayern Munich,169,['acac3d67-7ff1-4994-9cb1-4fadd10eb7ac'],12,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:08:12.111,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,3f9c4226-d2b5-4055-8102-40d65ac81a9f,479,,"[5.2, 40.2]",3890428,9,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ermin Bičakčić,9396.0,Right Center Back,20,Bayern Munich,169,['4299e626-fec0-4dca-8048-26008f347d34'],51,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:09:51.626,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,d012224a-1b3a-4b5f-aefd-37e78e8f0ffb,609,,"[15.7, 11.8]",3890428,11,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niklas Süle,6322.0,Left Center Back,26,Bayern Munich,169,['5e3b18a7-812f-4561-925e-3103d17fa485'],43,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:11:43.641,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,282a567a-8a65-47f4-866d-638c3909c706,643,,"[12.7, 28.4]",3890428,12,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Niklas Süle,6322.0,Left Center Back,29,Bayern Munich,169,['dcc6cef9-118a-4828-8088-4c70477714d7'],49,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:49.422,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,cfb70b27-7711-4488-a5bc-5e6e541d6aaf,686,,"[11.8, 36.3]",3890428,13,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Schmid,8311.0,Right Wing,30,Bayern Munich,169,['cfc3f11b-58fa-4313-9731-a80984f08f7f'],41,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:13:41.726,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,d24b4ca8-0a7e-4419-b808-d3abcd45f26c,720,,"[87.9, 73.2]",3890428,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Schmid,8311.0,Right Wing,34,Bayern Munich,169,"['94fe57a8-cd23-4f49-bf48-0074c89bc923', 'f6a03930-c2d0-4778-9d01-5bd396fafb18']",5,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:15:05.776,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,9be5f346-d814-4f7d-a32a-0a5386c07ff7,762,,"[3.9, 64.4]",3890428,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Schmid,8311.0,Right Wing,36,Bayern Munich,169,,12,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:12.239,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,881fe506-b5ec-4972-9cec-57abad7c3d6f,1416,,"[12.7, 46.3]",3890428,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ermin Bičakčić,9396.0,Right Center Back,61,Bayern Munich,169,['e6d7ee69-679d-4eca-849c-d3ed904b94c2'],4,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:30:04.765,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,c91f2b83-86d2-4ee0-8226-46b7d30c4b98,1535,,"[7.8, 39.3]",3890428,31,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Pavel Kadeřábek,9397.0,Right Back,65,Bayern Munich,169,"['6c4502e8-ed5d-43c6-a8b3-5d4ee47cbe45', 'ac59f02d-649e-4693-bff1-03ebe6423c4d']",42,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:42.474,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,d6b9acee-6a08-4807-ae54-1afea1d1ff7d,1692,,"[19.7, 51.4]",3890428,36,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niklas Süle,6322.0,Left Center Back,73,Bayern Munich,169,['507442cb-e337-4908-b1d4-f53626853ed7'],34,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:36:34.771,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,36e3b23c-e0ad-4e77-bc8d-0371ae0c7865,1695,,"[7.3, 46.0]",3890428,37,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ermin Bičakčić,9396.0,Right Center Back,74,Bayern Munich,169,['944045bd-1bbf-4405-abb9-03f3fb7ab84e'],1,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:37:01.278,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,004ac4ca-5050-42a2-aa1e-ecb8960db7a5,1772,,"[57.6, 61.1]",3890428,38,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joshua Kimmich,5579.0,Right Center Back,78,Hoffenheim,175,"['3224cdb6-c0db-4b24-8378-c9f5dfdd2abc', 'b3062541-09ac-4e19-a8d0-c97465362203']",49,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:38:49.183,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,c90f5e92-6642-4518-86cf-3697c6e7c4ba,1808,,"[64.1, 39.6]",3890428,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Holger Badstuber,9406.0,Left Center Back,80,Hoffenheim,175,"['54ef73c4-4798-43f0-9766-f77a00b57205', 'a45dca53-faaf-4ab2-bbc2-ad3d94cb09e5']",22,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:39:22.973,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,7b9c3549-8fbf-4712-acc1-3d7a2ee5f117,1846,,"[8.1, 46.0]",3890428,40,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pavel Kadeřábek,9397.0,Right Back,83,Bayern Munich,169,['f9dbdcb7-89df-4114-8965-6ee29e45f5b6'],5,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:40:05.555,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,53094717-43b7-4d56-b3b7-98623b9ada61,1848,,"[4.3, 53.0]",3890428,40,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jiloan Hamad,30847.0,Center Attacking Midfield,84,Bayern Munich,169,['ff0db79f-81e1-4916-8b5a-72f329a1479e'],30,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:40:30.256,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,6abe4ae9-15e5-4f68-b159-6583d3eadeb3,2140,,"[6.2, 35.7]",3890428,47,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jin-Su Kim,40538.0,Left Back,101,Bayern Munich,169,['60095e96-da1d-4757-9a2f-2a29563a6e4c'],23,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:23.010,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,9ebf993f-8ecd-4265-9a42-96a9be5508c2,2246,,"[28.7, 5.9]",3890428,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tobias Strobl,12321.0,Left Defensive Midfield,105,Bayern Munich,169,,46,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:46.498,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,379aa7ca-8fa1-4745-aae0-937a54b85d4b,2323,,"[11.3, 46.9]",3890428,51,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ermin Bičakčić,9396.0,Right Center Back,108,Bayern Munich,169,['36d88141-8ead-4595-8288-dad2dd7e77cb'],46,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:06:46.836,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,2d4a21f2-4a28-47a1-8b58-3c4682517fac,2339,,"[6.4, 44.5]",3890428,52,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jiloan Hamad,30847.0,Center Attacking Midfield,109,Bayern Munich,169,['221cf363-9e66-4162-a767-530cd0931e77'],25,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:07:25.071,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,2b797d42-3097-4f8f-88c1-f396cffe5b39,2355,,"[69.7, 74.7]",3890428,53,True,True,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arjen Robben,8218.0,Right Midfield,110,Hoffenheim,175,['ba9b735f-875e-48c6-ba2b-667c12fce915'],4,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:08:04.658,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,dd13ff23-3cbe-45a7-a19c-f689bf2a2c6b,2419,,"[5.3, 45.9]",3890428,54,,True,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ermin Bičakčić,9396.0,Right Center Back,112,Bayern Munich,169,['94823061-509b-4688-8bc6-cb1240bfebdc'],24,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:09:24.827,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,54003cef-3918-46ee-bf9a-95d299fe1e1c,2566,,"[56.7, 69.7]",3890428,58,,True,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joshua Kimmich,5579.0,Right Center Back,119,Hoffenheim,175,"['2d304008-3a33-4fec-b37c-92e6cfa6b025', '46701e47-4e5e-4200-baa7-be60186781ce']",23,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:23.877,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,eeb659ea-f05a-4913-897e-5ecd3ac4593a,2701,,"[13.8, 50.8]",3890428,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tobias Strobl,12321.0,Left Defensive Midfield,126,Bayern Munich,169,['1ddc90dd-3328-4bcf-a6db-ecd615d99452'],25,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:17:25.956,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,b5efa05f-f4ca-46f0-bdb6-180bd5cbefb0,2878,,"[42.2, 73.2]",3890428,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philipp Lahm,19295.0,Right Back,133,Hoffenheim,175,['dc44a28b-7e10-4110-a429-875414de88f0'],21,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:21.184,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,11944947-0521-4d23-a4d3-71fd00753a1f,2996,,"[11.6, 53.8]",3890428,69,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pavel Kadeřábek,9397.0,Right Back,138,Bayern Munich,169,,16,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:24:16.185,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,f46e7d4e-f92e-4c43-aa32-69b6457ee283,3080,,"[15.0, 32.5]",3890428,70,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jin-Su Kim,40538.0,Left Back,140,Bayern Munich,169,,39,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:25:39.565,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,246d766c-9f90-403a-85e9-0ce67a4106ad,3145,,"[11.3, 54.5]",3890428,71,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ermin Bičakčić,9396.0,Right Center Back,143,Bayern Munich,169,['94bc494b-4c9f-426e-92ab-d6fc99921586'],59,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:26:59.859,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,57014b92-5be9-448d-aaa7-b68043196b5d,3254,,"[13.4, 43.0]",3890428,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Back,147,Hoffenheim,175,['ab075f81-09f1-4ed0-9232-013f15fc2c0e'],14,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:14.148,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,fd8d2452-88d7-4dd4-8fe2-151a3a39c23e,3262,,"[20.6, 9.3]",3890428,74,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,147,Hoffenheim,175,,23,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:23.010,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,765ee848-2911-475a-bd31-e67500e7ca74,3587,,"[20.6, 43.9]",3890428,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philipp Lahm,19295.0,Right Back,164,Hoffenheim,175,['881df6d5-8c9f-48f3-baf1-96153f95e4ab'],6,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:38:06.229,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,470ee29e-9111-4a22-bf9c-e6bcfe79379b,3633,,"[12.2, 30.2]",3890428,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Center Back,166,Hoffenheim,175,['1579ee4f-e701-4636-a412-06be44b50781'],40,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:38:40.605,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,93f01d46-9fd5-498e-8fb3-0ddb25368b81,3710,,"[8.8, 40.8]",3890428,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niklas Süle,6322.0,Left Center Back,170,Bayern Munich,169,['e5625b53-2193-4df4-926e-a588a8f88dfd'],49,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:39:49.651,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,4c46b525-ef0b-4f82-9906-5f90fcc180e1,3765,,"[13.0, 15.9]",3890428,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nadiem Amiri,8403.0,Left Wing,173,Bayern Munich,169,['96a21879-1169-46f9-babb-294729ff2091'],12,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:41:12.375,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,5ba3ec74-8c1d-422b-86f0-793809de9671,3927,,"[35.1, 29.0]",3890428,89,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,177,Hoffenheim,175,['66951993-7ce8-4166-bdab-dc9e2b6649a6'],29,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:44:29.101,Clearance,True
