50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[53.6, 15.1]",,,,,,,,,,0.174373,,,,,,,,,,,,18773913-7ccf-4529-81a1-7f9a48cb4abb,2857,,,"[53.6, 15.1]",3890319,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,111,Hannover 96,178,"['2f43c527-6693-407b-9735-e1993e0a3953', '5da944c6-59a8-4d09-ad42-9d24f47cce0d']",4,,,,,,,,,,,,,,,,,,Hannover 96,178,00:18:04.142,Carry,
,,,"[8.5, 43.0]",,,,,,,,,,1.806206,,,,,,,,,,,,62bb0685-3be0-4251-b628-1204d65af0c8,2866,,,"[3.7, 42.8]",3890319,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Orlando Benaglio,4600.0,Goalkeeper,112,Wolfsburg,179,"['7466f07a-94ba-4ad2-826d-e5287ef8a3fe', 'a50c2f80-1736-45b6-8178-00e3d385e723']",12,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:12.529,Carry,
,,,"[26.2, 43.6]",,,,,,,,,,1.857946,,,,,,,,,,,,9d11dd86-312f-47ee-b2b6-9213a7a9dfa7,2869,,,"[26.2, 43.6]",3890319,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josuha Guilavogui,8230.0,Center Defensive Midfield,112,Wolfsburg,179,"['0729c14f-a165-4097-9142-20a017932197', '0b79786c-8ecf-408d-90ab-1870c13708a6']",16,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:16.009,Carry,
,,,"[43.6, 53.9]",,,,,,,,,,2.385935,,,,,,,,,,,,fcfc8a03-97df-443f-a6be-b935582ce6d6,2872,,,"[43.6, 53.9]",3890319,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximilian Arnold,8235.0,Right Center Midfield,112,Wolfsburg,179,"['1085f6f1-1eb3-4ea5-8694-8cbe3ab3069b', 'fda6c90f-d9aa-42e2-b5ae-e762f6e8a636']",19,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:19.075,Carry,
,,,"[40.9, 33.8]",,,,,,,,,,1.352215,,,,,,,,,,,,bb6db86f-627a-4295-a2bd-2ff55e907edc,2875,,,"[40.6, 47.9]",3890319,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,112,Wolfsburg,179,"['32cff731-13c1-448a-bace-7ec6b24ad7d8', 'bd6f9240-ac55-4ed2-a0ee-458c7eca1780']",23,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:23.263,Carry,
,,,"[52.0, 5.7]",,,,,,,,,,1.098219,,,,,,,,,,,,18797a74-8e86-427b-9223-1e7d21ebf9a5,2878,,,"[52.0, 5.7]",3890319,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,112,Wolfsburg,179,"['9292d814-50f6-44db-b8f6-744778ab20b1', '97d847e8-10dd-4035-9f74-0bf501d388c3']",26,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:26.091,Carry,
,,,"[11.7, 57.3]",,,,,,,,,,7.396756,,,,,,,,,,,,d23cd29a-e95e-411a-b721-c1a141d131d4,2882,,,"[11.3, 57.7]",3890319,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ron-Robert Zieler,8947.0,Goalkeeper,112,Wolfsburg,179,"['407f9e98-8745-4b26-bc5d-41fe81045a68', '7d8d5cee-1c79-4c27-a3fa-d6a958ec252d']",30,,,,,,,,,,,,,,,,,,Hannover 96,178,00:18:30.933,Carry,
,,,"[32.2, 75.4]",,,,,,,,,,2.7684,,,,,,,,,,,,aa6a7f6c-4428-4e4c-9aae-18a1004d0ef1,2885,,,"[20.2, 73.3]",3890319,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,112,Wolfsburg,179,"['90a95e73-29ab-4b1b-a47b-7535b550e4a5', 'f60d98a5-04f2-477b-958b-f4dace2c8c66']",40,,,,,,,,,,,,,,,,,,Hannover 96,178,00:18:40.016,Carry,
,,,"[51.0, 22.8]",,,,,,,,,,1.080197,,,,,,,,,,,,d90403b2-0d05-4273-ab73-1b5d1493bef5,2891,,,"[57.0, 20.5]",3890319,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximilian Arnold,8235.0,Right Center Midfield,112,Wolfsburg,179,"['6a6ae29b-e78a-41d0-a117-486b62425dcf', '9e3dab8a-4712-414b-9f19-2d9a4c2b7817', 'bdf597e7-d586-4209-966a-0eacb134a9a5']",46,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:46.324,Carry,True
,,,"[39.3, 16.7]",,,,,,,,,,4.094512,,,,,,,,,,,,2e078489-1436-4b75-bdf8-34f31fa98f90,2895,,,"[33.3, 22.1]",3890319,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,112,Wolfsburg,179,"['21682f46-1225-4777-8a77-de20e7512dd2', '8f99d2bc-eb77-488c-9c62-5a4fd89b47c1']",49,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:49.074,Carry,
,,,"[50.4, 3.8]",,,,,,,,,,0.256606,,,,,,,,,,,,f7456f31-96f1-4c6e-8d44-f823dbc49dd6,2898,,,"[50.4, 3.8]",3890319,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,112,Wolfsburg,179,"['8c032ffb-86a9-4160-bcf4-cde350d553b1', 'e5d0c7f4-933f-4ba4-bc01-cd1abc98733b']",54,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:54.369,Carry,
,,,"[50.7, 9.8]",,,,,,,,,,1.200151,,,,,,,,,,,,9857bfe2-59b2-4a32-8b46-25cb55fd0035,2901,,,"[50.7, 9.8]",3890319,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximilian Arnold,8235.0,Right Center Midfield,112,Wolfsburg,179,"['39140ada-bf5b-4388-a900-4f8ab68f4e84', '6064cbc5-448d-4e3c-b13f-ffbfac723ef8', '9182361c-747d-4b41-b9a7-a1c608c0e86e']",55,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:55.185,Carry,True
,,,"[33.6, 49.6]",,,,,,,,,,2.953348,,,,,,,,,,,,28ac5569-0131-4f9f-8ac1-e6c0d29c46f6,2905,,,"[33.6, 49.6]",3890319,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,112,Wolfsburg,179,"['54d7c77f-47ca-49fc-973e-1f43e97af4cd', '5aa97b28-46cb-4b83-b310-d856ed821bd0']",58,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:58.240,Carry,
,,,"[50.4, 75.7]",,,,,,,,,,1.594962,,,,,,,,,,,,d6c73e0e-04dd-4a24-a1af-3365a74588d2,2908,,,"[45.7, 72.4]",3890319,64,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Träsch,23266.0,Right Back,112,Wolfsburg,179,"['6acba095-2594-4cff-aa3e-59f2317aa10f', 'f825f22f-da94-4c76-a037-7d66697e87a0']",2,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:02.908,Carry,
,,,"[97.4, 74.5]",,,,,,,,,,2.984482,,,,,,,,,,,,0595b18e-11fd-4fcb-a56a-624f19901b43,2912,,,"[105.7, 73.7]",3890319,64,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Caligiuri,8521.0,Right Midfield,112,Wolfsburg,179,"['15be5277-6783-462e-84af-e278ce7d8ba5', '4603561e-ba1a-415b-99bc-c1cec9bacee1', '71d947b1-51db-4f62-9ca2-f613d0b07f16', 'f2d4eace-3cd2-4659-bb27-3239cf7e6bf5']",8,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:08.711,Carry,True
,,,"[86.0, 57.4]",,,,,,,,,,1.47281,,,,,,,,,,,,3627ac8b-3519-4cbb-abf3-2daf0a302a78,2916,,,"[86.0, 57.4]",3890319,64,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximilian Arnold,8235.0,Right Center Midfield,112,Wolfsburg,179,"['c200c332-119d-4cc8-811d-c1626ce48917', 'f7956394-0a4f-424a-8fd4-5cb9922984e8']",13,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:13.281,Carry,
,,,"[85.5, 16.4]",,,,,,,,,,2.702964,,,,,,,,,,,,b84db623-32ff-4b60-a963-4757b6e0cd7a,2919,,,"[80.9, 22.1]",3890319,64,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,112,Wolfsburg,179,"['06637687-2b6b-4c8a-a0c7-8868f179fdb9', '795def13-8163-4a14-a731-bb290557a6bd']",16,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:16.474,Carry,
,,,"[105.0, 3.6]",,,,,,,,,,2.73336,,,,,,,,,,,,f90df8cc-e74f-4c44-8aba-37dc8dda9f52,2922,,,"[94.2, 3.3]",3890319,64,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Schürrle,10281.0,Left Midfield,112,Wolfsburg,179,"['9d307a58-7a4d-41d9-8ae8-eb43d7835c33', 'bbf6cc85-a993-4473-878c-5c40bf1491b4', 'c73db005-5705-4915-8f34-34edf423dad6']",20,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:20.386,Carry,True
,,,"[92.0, 59.8]",,,,,,,,,,2.825584,,,,,,,,,,,,5034b7c6-a1a6-4cf7-a29c-8a94bdce5146,2930,,,"[87.9, 50.9]",3890319,64,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Caligiuri,8521.0,Right Midfield,113,Wolfsburg,179,"['19f3b32e-ebfe-459a-a646-803d34ace3d1', '988e9a24-e0bf-40e9-af66-07848eddfcdb', 'a9e4997c-242e-442b-8b4d-71795efa2a12']",56,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:56.572,Carry,True
,,,"[21.2, 14.3]",,,,,,,,,,1.549063,,,,,,,,,,,,61105964-3cfb-4ac1-84a1-6b8cb7226e53,2934,,,"[27.2, 16.1]",3890319,65,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,113,Wolfsburg,179,"['43dbbd3e-c533-46a7-a02e-2e2bf42660bd', '68f3d4ff-e6a8-4470-a4a0-159c77d059d6']",0,,,,,,,,,,,,,,,,,,Hannover 96,178,00:20:00.117,Carry,
,,,"[51.0, 16.4]",,,,,,,,,,4.487058,,,,,,,,,,,,4695a72d-0447-4087-b49c-cdca4f72b4ee,2937,,,"[29.8, 6.3]",3890319,65,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kenan Karaman,8541.0,Left Midfield,113,Wolfsburg,179,"['14f592b5-af89-4ec7-af16-d5bfaa4613a9', 'fbbb168d-03b9-4057-a828-dd9dde258aff']",2,,,,,,,,,,,,,,,,,,Hannover 96,178,00:20:02.385,Carry,
,,,"[80.6, 65.0]",,,,,,,,,,3.230207,,,,,,,,,,,,a2592a42-ac0e-4161-a1c9-b202de963418,2940,,,"[69.1, 63.7]",3890319,65,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Christian Träsch,23266.0,Right Back,113,Wolfsburg,179,"['6f56f931-5a80-45f9-9c53-cc623a2a597a', 'f98c4b5c-191b-446b-9b90-27092d46b61a']",6,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:20:06.872,Carry,
,,,"[92.3, 75.1]",,,,,,,,,,2.100426,,,,,,,,,,,,a53069d5-e01d-4b52-a740-6b33a659652d,2943,,,"[91.5, 74.8]",3890319,65,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Caligiuri,8521.0,Right Midfield,113,Wolfsburg,179,"['9d554341-e2b1-4401-aa34-d31de4360ae6', 'c99d515b-a5e6-4663-a0be-7c57954a3703']",11,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:20:11.177,Carry,
,,,"[83.1, 46.0]",,,,,,,,,,1.174711,,,,,,,,,,,,7108a34e-f242-4406-a0d8-a733b7247744,2946,,,"[83.1, 46.0]",3890319,65,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,113,Wolfsburg,179,"['3cda8fff-93f8-4d18-93a9-8724dbe4ae77', 'a98a4dca-3ea1-4532-b27e-567b5c30d94b']",15,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:20:15.077,Carry,
,,,"[97.1, 20.5]",,,,,,,,,,2.534439,,,,,,,,,,,,71f967f1-ab8d-4f7d-9843-2cb55bd3d202,2949,,,"[83.6, 17.4]",3890319,65,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ricardo Iván Rodríguez Araya,5544.0,Left Back,113,Wolfsburg,179,"['3bed4c89-76b7-4686-8fff-5bce03dc3a01', 'b2209e1d-06d0-4bb5-aa3e-530566a6cb4c', 'fe1638a7-7355-4913-bab2-8794fc558260']",17,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:20:17.191,Carry,True
,,,"[98.4, 30.4]",,,,,,,,,,1.41593,,,,,,,,,,,,8bff98c5-daf5-4aba-8a9b-05d88adc62c7,2953,,,"[97.1, 20.5]",3890319,65,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ricardo Iván Rodríguez Araya,5544.0,Left Back,113,Wolfsburg,179,"['3bed4c89-76b7-4686-8fff-5bce03dc3a01', '6aae21c6-23b1-4d6f-bb87-c0146325d45f', '930406d1-a263-44e4-b644-83c8f6377f66']",19,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:20:19.725,Carry,True
,,,"[13.7, 23.0]",,,,,,,,,,4.456928,,,,,,,,,,,,20889e0d-5580-484c-a3ab-7da50210f7fb,2960,,,"[13.7, 23.0]",3890319,66,,,,,,,,,,,,,,,,,,,,,,2,Other,Ron-Robert Zieler,8947.0,Goalkeeper,114,Hannover 96,178,"['82001548-b1d8-4894-b8e6-5a519805f4a4', 'c4b2f463-ad79-4d39-bf27-45eaf6844cb6']",32,,,,,,,,,,,,,,,,,,Hannover 96,178,00:21:32.761,Carry,
,,,"[27.5, 7.4]",,,,,,,,,,1.471139,,,,,,,,,,,,dec895b5-7a52-4bc9-8eea-65c660f70077,2963,,,"[24.8, 12.7]",3890319,66,,,,,,,,,,,,,,,,,,,,,,2,Other,Christian Schulz,400614.0,Left Center Back,114,Hannover 96,178,"['509866ad-1624-426c-b545-c9c4ec3262f8', '6e9817ea-7e27-45cf-bb42-827353298d4d']",39,,,,,,,,,,,,,,,,,,Hannover 96,178,00:21:39.003,Carry,
,,,"[56.4, 72.1]",,,,,,,,,,0.330701,,,,,,,,,,,,24d8c69f-4802-4c47-9d62-a4f282a87de2,2970,,,"[56.4, 72.1]",3890319,66,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Caligiuri,8521.0,Right Midfield,115,Wolfsburg,179,"['064d112b-4ee1-45e7-bca1-1cd3c3a6be71', '8b83477f-51f3-4b43-b7f6-15259e2050c7', 'b1e391da-22c9-4dc1-8159-2d05cfb7520e', 'c4fa0525-d2bb-4bd9-bb81-8065bd255d9b']",44,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:21:44.216,Carry,True
,,,"[48.0, 25.1]",,,,,,,,,,0.758473,,,,,,,,,,,,25d6ebde-5e45-4cef-a4d5-c529dfec1ff2,2978,,,"[46.0, 26.9]",3890319,66,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,116,Wolfsburg,179,"['0c8d086d-9523-40c7-bcc8-df2cccaae0bd', 'd49f9c79-9c1d-4019-baca-97aa49eee04a']",57,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:21:57.852,Carry,
,,,"[56.1, 8.0]",,,,,,,,,,1.001935,,,,,,,,,,,,9d901e51-58f9-4312-9043-570a1e196081,2981,,,"[56.1, 8.0]",3890319,66,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,116,Wolfsburg,179,"['6598c8d9-0933-4596-89a6-478931509f53', '8eab155e-7134-4dc5-b6b4-0534787ac248']",59,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:21:59.547,Carry,
,,,"[68.4, 3.8]",,,,,,,,,,0.810791,,,,,,,,,,,,159ad3ba-4a4c-423e-92ff-7ed49357e65a,2984,,,"[68.4, 3.8]",3890319,67,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Schürrle,10281.0,Left Midfield,116,Wolfsburg,179,"['26febfea-ba4c-4d1d-9e25-2e3c29ce52c7', '2f8218bb-f39d-4671-aba6-feb1d54644d5']",1,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:22:01.609,Carry,
,,,"[52.3, 3.6]",,,,,,,,,,0.895948,,,,,,,,,,,,b5f8280c-cb9c-445b-9cd4-10ee699314ee,2987,,,"[55.1, 3.3]",3890319,67,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,116,Wolfsburg,179,"['415842de-2ff5-48f4-aa40-42a83af380cb', 'f713e6ce-1ec0-4fc8-acb0-a429526c7667']",3,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:22:03.352,Carry,
,,,"[37.9, 21.8]",,,,,,,,,,0.613062,,,,,,,,,,,,d54a2cd1-a81e-4361-bdf1-2f36e5775a49,2990,,,"[35.7, 18.5]",3890319,67,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,116,Wolfsburg,179,"['1d19d65d-1450-4269-b050-627e6d0b4db7', 'e06a2177-cdca-4c9c-a2c7-58d43966d808']",6,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:22:06.648,Carry,
,,,"[53.7, 66.4]",,,,,,,,,,1.199997,,,,,,,,,,,,897f40c7-2851-46af-b78f-ee58dc20538d,2993,,,"[50.4, 60.4]",3890319,67,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,116,Wolfsburg,179,"['b453d4e9-b12e-45c0-bd03-149ad81dca32', 'e0355762-b433-4481-8987-b59870cdab84']",9,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:22:09.661,Carry,
,,,"[64.2, 75.7]",,,,,,,,,,0.914226,,,,,,,,,,,,55c7a80e-692b-4eee-b322-1a6ec37f7dca,2996,,,"[64.2, 75.7]",3890319,67,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Träsch,23266.0,Right Back,116,Wolfsburg,179,"['377347d9-20fd-4c4b-bb39-546e8f594e0e', '90d71d20-080b-472c-a80f-2f72269a849c']",11,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:22:11.805,Carry,
,,,"[81.2, 61.7]",,,,,,,,,,1.945623,,,,,,,,,,,,b0253572-ace1-4494-bc67-66407d86eb28,3000,,,"[81.2, 62.4]",3890319,67,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bas Dost,10594.0,Center Forward,116,Wolfsburg,179,"['209201e7-6316-4658-aa92-48027aa712aa', 'ae579f9b-4c94-44ee-bd0d-ea0c59a79de7', 'f4dda7c6-3fb7-4608-87ed-53a9592d4ab1']",13,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:22:13.653,Carry,True
,,,"[87.9, 76.0]",,,,,,,,,,1.74608,,,,,,,,,,,,c4a08cfe-8d5d-4f7d-ba68-d69dc5285368,3005,,,"[85.5, 74.5]",3890319,67,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Caligiuri,8521.0,Right Midfield,117,Wolfsburg,179,"['5f88882d-2ab8-4414-a87f-1bef4d06ef28', '8a27f856-e4ea-40bc-93c6-b4092ca7e934', 'c6d9d2ee-e491-4694-85cd-7953066c679c']",21,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:22:21.399,Carry,True
,,,"[109.1, 76.4]",,,,,,,,,,2.956453,,,,,,,,,,,,42d22746-c89d-41cc-b159-580b39bd8025,3009,,,"[109.1, 75.7]",3890319,67,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Max Kruse,8386.0,Left Center Midfield,117,Wolfsburg,179,"['00502dfd-8951-4127-a572-cbab8f8bd985', '77ab37e9-8e3d-4939-8ba0-89ca3e67ce5d']",24,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:22:24.882,Carry,
,,,"[87.6, 71.1]",,,,,,,,,,0.830963,,,,,,,,,,,,a6f6dec5-5aa6-435b-955b-724247011f4f,3012,,,"[92.0, 75.4]",3890319,67,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Träsch,23266.0,Right Back,117,Wolfsburg,179,"['4c731e15-5095-4022-bde7-28bb5ce5845e', 'dc2fb503-809d-44d7-8217-c12d1cedc429']",29,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:22:29.438,Carry,
,,,"[87.6, 56.9]",,,,,,,,,,0.071726,,,,,,,,,,,,98932273-a19d-4889-842f-a3e8f053aa58,3015,,,"[87.6, 56.9]",3890319,67,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maximilian Arnold,8235.0,Right Center Midfield,117,Wolfsburg,179,"['c70415f1-020f-4e60-8172-8e5c29b59bc5', 'd96e325f-9a2c-4e09-a6bc-f373681c4bfa']",31,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:22:31.122,Carry,
,,,"[113.2, 51.1]",,,,,,,,,,1.142241,,,,,,,,,,,,349eb707-5113-467e-96a6-22820fa09a07,3018,,,"[108.8, 56.3]",3890319,67,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Caligiuri,8521.0,Right Midfield,117,Wolfsburg,179,"['0fe73309-33ac-4acd-94ff-c8878134a1ce', '16388798-1750-44bb-9682-6a7593948759', 'c74605a1-6e23-42cb-b74b-fef1a1fc9d2a']",32,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:22:32.441,Carry,True
,,,"[86.9, 74.2]",,,,,,,,,,2.129799,,,,,,,,,,,,a4ac232b-9ac1-4b7f-aed7-d21fa417499d,3036,,,"[69.5, 64.3]",3890319,68,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Caligiuri,8521.0,Right Midfield,119,Wolfsburg,179,"['5f032051-5c57-45b2-936c-f87980f47ca4', '880af473-4011-4cef-aaf4-a2e052e43a29', '9a11e68f-45bc-45b2-bf07-3a0eb27ca856']",43,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:23:43.043,Carry,True
,,,"[33.8, 12.1]",,,,,,,,,,0.510275,,,,,,,,,,,,2ac484a5-15b1-4220-920f-1bfda69559eb,3040,,,"[33.8, 12.1]",3890319,68,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenan Karaman,8541.0,Left Midfield,120,Hannover 96,178,"['21eb586f-1a71-4489-8bf8-261090156061', 'dc60ec59-1d40-4bbd-ba7f-8bf67d896e18']",46,,,,,,,,,,,,,,,,,,Hannover 96,178,00:23:46.427,Carry,
,,,"[62.7, 7.1]",,,,,,,,,,0.778504,,,,,,,,,,,,dd95cffa-87a6-4b6d-8dd4-4818d2655df8,3043,,,"[49.3, 8.0]",3890319,68,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felix Klaus,8551.0,Right Midfield,120,Hannover 96,178,"['1b3dcf46-8343-4d61-b183-fb0b6df9179d', '87476c43-587a-4dc6-a904-7ebc55da099d', 'ffb4dca1-8597-4e1d-aaaf-f084db5cce20']",48,,,,,,,,,,,,,,,,,,Hannover 96,178,00:23:48.887,Carry,True
,,,"[15.1, 51.2]",,,,,,,,,,3.272177,,,,,,,,,,,,71db089e-0981-4617-b539-6a44fad448e8,3053,,,"[3.1, 52.3]",3890319,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Orlando Benaglio,4600.0,Goalkeeper,122,Wolfsburg,179,"['71d6d7cc-9651-4fd9-ba9b-2fa0c837efd6', 'd107f104-7327-4ef8-a0fe-42ad055ab84a']",39,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:24:39.057,Carry,
,,,"[85.2, 74.2]",,,,,,,,,,1.756296,,,,,,,,,,,,84a31b6b-fc9f-4956-9819-a4ff9a03feff,3061,,,"[78.2, 75.1]",3890319,69,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Caligiuri,8521.0,Right Midfield,123,Wolfsburg,179,"['6fe2a081-352f-499e-abda-f91b0b69f3f0', 'eeab1e1e-63f7-4197-9762-5fb3269342fe']",56,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:24:56.188,Carry,
,,,"[117.1, 21.8]",,,,,,,,,,2.403928,,,,,,,,,,,,52ea485a-3e23-459e-9d0c-296719265f9b,3064,,,"[112.1, 20.9]",3890319,70,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Schürrle,10281.0,Left Midfield,123,Wolfsburg,179,"['3961b93b-accd-4441-9850-001aa1aa1795', '951e01b3-9026-42b2-9ae3-558a6e1bc547', 'e5e13392-5ff4-484f-8f57-236057d315ef']",1,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:25:01.046,Carry,True
,,,"[104.0, 68.5]",,,,,,,,,,1.309081,,,,,,,,,,,,aa42848f-d0e5-4bcb-a9da-ee37c725d0fb,3077,,,"[98.3, 68.0]",3890319,70,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,125,Wolfsburg,179,"['2c01159d-7431-4131-9686-43a9f7204909', 'd9f02456-82a1-4851-99b9-9c1e978fd9d7', 'fad3a476-a03a-4bee-bfac-790c0b9ed700']",58,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:25:58.429,Carry,True
,,,"[88.7, 61.0]",,,,,,,,,,0.504441,,,,,,,,,,,,ae5b0614-0674-4e67-8e9b-ee52f07e6e31,3084,,,"[89.3, 61.0]",3890319,71,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maximilian Arnold,8235.0,Right Center Midfield,125,Wolfsburg,179,"['572c76bd-8783-4c12-9e7e-da84f3e64df6', '96bc87f8-9683-46c9-9a6a-52e0a8fc7a56', 'a3a22b04-bf0a-465f-afa7-7ba503661463', 'e5e81120-1ed3-4e67-a1d6-94df869c9624']",3,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:03.826,Carry,True
