50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[49.2, 57.2]",,,,,,,,,,,,1.26505,,,,,,,,,,,,,363b0870-acde-4b68-a786-e2b8ba2e6219,3142,,,"[49.6, 53.9]",3890386,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,172,FSV Mainz 05,177,"['0dbe005d-94b3-4cb5-924b-9c0631089eef', 'c557bd16-02c6-4fd5-9063-4da55c8c244a']",28,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:29:28.751,Carry,
,,,,,"[53.6, 75.8]",,,,,,,,,,,,0.403686,,,,,,,,,,,,,00ce5256-9c4e-44be-a04e-a15c379c47f8,3145,,,"[53.6, 75.8]",3890386,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Brosinski,8548.0,Right Back,172,FSV Mainz 05,177,"['4c66d1bd-f2ba-4358-87d6-60502c08fc86', '7936a647-bfa9-4ce1-9dd6-adb0b4fdb26e']",31,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:29:31.551,Carry,
,,,,,"[69.3, 28.9]",,,,,,,,,,,,2.692378,,,,,,,,,,,,,85da439f-2410-4424-b1d8-c845999c7c5d,3149,,,"[46.1, 20.3]",3890386,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Cleber Janderson Pereira Reis,40468.0,Left Center Back,173,Hamburger SV,171,"['a6043959-b537-480f-9d48-ee8951fb8792', 'b1b5e985-b2f2-449c-a55f-9be5dddf49ab', 'fe2cbe94-8af2-4153-892e-704dcbaababc']",33,,,,,,,,,,,,,,,,,Hamburger SV,171,00:29:33.712,Carry,True
,,,,,"[86.6, 75.4]",,,,,,,,,,,,0.57743603,,,,,,,,,,,,,130baedc-67c8-447f-b655-1be4278dd26d,3160,,,"[88.2, 75.7]",3890386,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lewis Harry Holtby,8891.0,Left Defensive Midfield,174,Hamburger SV,171,"['12fa2bd6-3b7c-4c85-ab44-373174a6cfc7', '5d041330-adba-44de-b638-7151289bf230']",51,,,,,,,,,,,,,,,,,Hamburger SV,171,00:29:51.144,Carry,
,,,,,"[70.0, 72.8]",,,,,,,,,,,,0.762257,,,,,,,,,,,,,eb611bec-ac62-49cf-b552-7cb332fd790c,3165,,,"[73.5, 72.9]",3890386,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gotoku Sakai,6339.0,Right Back,174,Hamburger SV,171,"['1f31052b-361a-4cb3-82c7-14468e4e4dfb', '9c6023eb-619b-4d60-9f33-1d93cda6d7ee']",54,,,,,,,,,,,,,,,,,Hamburger SV,171,00:29:54.201,Carry,
,,,,,"[94.8, 57.5]",,,,,,,,,,,,1.337361,,,,,,,,,,,,,183ccbb4-28aa-4233-a11b-3a92f46d4cf5,3169,,,"[98.4, 57.0]",3890386,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aaron Hunt,8308.0,Center Attacking Midfield,174,Hamburger SV,171,"['00ed9332-26de-4cc4-a410-2213ada7242a', '32cdaf65-e8a8-419b-8744-cc71a560635c', '4222e06e-67b5-44eb-81a4-21955311f2c0', '7547bac1-f6cd-4924-9651-ebb3e00afa74']",57,,,,,,,,,,,,,,,,,Hamburger SV,171,00:29:57.105,Carry,True
,,,,,"[92.7, 54.6]",,,,,,,,,,,,5.837111,,,,,,,,,,,,,1f62c2b8-b807-43aa-b5a9-493315fb415f,3173,,,"[92.7, 60.5]",3890386,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lewis Harry Holtby,8891.0,Left Defensive Midfield,174,Hamburger SV,171,"['55fd63df-e3ba-4669-a27d-7d50f195c372', 'd7198179-be69-48a6-a084-e4ab14580152']",58,,,,,,,,,,,,,,,,,Hamburger SV,171,00:29:58.968,Carry,
,,,,,"[81.1, 18.7]",,,,,,,,,,,,1.745059,,,,,,,,,,,,,d74b2faf-fbce-487c-bc2e-2cb12859b4bd,3178,,,"[81.1, 18.7]",3890386,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,174,Hamburger SV,171,"['2a019eb2-c833-4f61-a5ad-859bb0344d0d', '5255136d-b5bc-4e79-b5df-04c6cf2afdc2']",10,,,,,,,,,,,,,,,,,Hamburger SV,171,00:30:10.852,Carry,
,,,,,"[32.6, 57.9]",,,,,,,,,,,,0.548715,,,,,,,,,,,,,840b2488-fa5c-4e1c-91ab-f8135142879f,3185,,,"[33.8, 57.2]",3890386,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Julian Baumgartlinger,20037.0,Right Defensive Midfield,175,FSV Mainz 05,177,"['a1f02a31-2808-4b51-a487-89b0a95eb165', 'd34b1412-de8f-4c74-97a3-b450a1ab180e']",14,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:30:14.569,Carry,
,,,,,"[81.8, 44.4]",,,,,,,,,,,,5.603945,,,,,,,,,,,,,0c0c7baa-3d9d-4f04-999c-bb7e66b045a2,3188,,,"[46.1, 57.9]",3890386,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Yunus Mallı,8679.0,Center Attacking Midfield,175,FSV Mainz 05,177,"['0e78d9f7-24f7-47cf-929b-82237a6bc1cc', '1d4cfe49-397f-4353-bb78-941c3bdf1f52', 'b1c0d3d9-89d0-4e32-a76d-7e39175d2b40']",16,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:30:16.381,Carry,True
,,,,,"[86.5, 40.4]",,,,,,,,,,,,0.119999,,,,,,,,,,,,,175466d8-2ddd-49f8-b608-01c357b6e835,3193,,,"[82.5, 41.3]",3890386,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Yoshinori Muto,6337.0,Center Forward,175,FSV Mainz 05,177,"['d6c9cd10-a9b3-4ccc-a1a2-fe4182055648', 'd7043686-8c55-4e13-b4ff-ab75ab8c060a', 'ff7b8f5e-2a8a-44b8-a0a4-25d824b6163c']",23,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:30:23.257,Carry,True
,,,,,"[105.8, 34.5]",,,,,,,,,,,,0.99535,,,,,,,,,,,,,d36b632d-a928-4e99-b185-4b91074e14bb,3198,,,"[101.2, 39.7]",3890386,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Christian Clemens,9098.0,Right Wing,175,FSV Mainz 05,177,"['a08eb6c0-f595-4b1f-b9f8-816d7ab5cd14', 'cff0cd68-8ec2-441a-a04c-194b416b81a9']",25,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:30:25.635,Carry,
,,,,,"[47.8, 38.3]",,,,,,,,,,,,1.072716,,,,,,,,,,,,,d565999f-c22d-493e-bc55-a7b29885d426,3204,,,"[47.0, 38.6]",3890386,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lewis Harry Holtby,8891.0,Left Defensive Midfield,176,Hamburger SV,171,"['ad965d87-4ce1-4365-ad31-2620446f2ec9', 'c366686a-3d9b-4bd3-8635-3af79c906b51']",30,,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:30.493,Carry,
,,,,,"[57.2, 4.0]",,,,,,,,,,,,1.912136,,,,,,,,,,,,,35a7efda-f4a0-4eec-b5d6-ab10ce57476b,3207,,,"[55.8, 5.7]",3890386,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Matthias Ostrzolek,8547.0,Left Back,176,Hamburger SV,171,"['229106bc-0be6-40eb-b1b2-3c6d62c3b716', 'd954d11c-2021-4789-87f7-3abfc94fd885']",33,,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:33.724,Carry,
,,,,,"[70.4, 19.2]",,,,,,,,,,,,1.744786,,,,,,,,,,,,,efb5d568-eaaf-4ca2-82e1-899b5a420d9e,3210,,,"[70.0, 14.9]",3890386,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,176,Hamburger SV,171,"['2e063bb0-82b8-424d-9d14-7fb356a0e726', 'cc6a10be-f6ac-40c7-bb03-d033b9335d5d', 'dc5dada0-c602-4331-b5fc-6eaf93195b50']",37,,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:37.013,Carry,True
,,,,,"[56.1, 42.6]",,,,,,,,,,,,0.607778,,,,,,,,,,,,,2b69fa81-ace6-4beb-8256-6fafb054761a,3214,,,"[56.5, 42.1]",3890386,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,176,Hamburger SV,171,"['d4c0ad4b-7a1d-4721-b25f-4363352b6748', 'd9c37ae0-43ea-4308-9a3c-6bea2c7f10fd']",40,,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:40.620,Carry,
,,,,,"[74.5, 64.8]",,,,,,,,,,,,2.038338,,,,,,,,,,,,,825b5a35-540a-44a0-bc8f-421ff119d9bd,3217,,,"[69.5, 66.7]",3890386,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gotoku Sakai,6339.0,Right Back,176,Hamburger SV,171,"['61d8a411-a603-4968-a96b-7a1e654586b8', 'f823f3e1-06e6-4f0b-ace4-5307480d68bd']",42,,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:42.688,Carry,
,,,,,"[74.9, 54.9]",,,,,,,,,,,,2.812582,,,,,,,,,,,,,686bebab-1a8f-4b73-80a2-7f8dc94320e2,3220,,,"[75.0, 47.8]",3890386,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,176,Hamburger SV,171,"['1cb8fef7-a39f-4db0-afd0-7c2b22482a5e', 'b1024c3c-a27a-4c73-ae58-2ec7662ec36f']",46,,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:46.040,Carry,
,,,,,"[89.1, 73.6]",,,,,,,,,,,,2.555763,,,,,,,,,,,,,894f87a6-a8da-4653-9652-d546a9c0ab71,3223,,,"[80.9, 67.7]",3890386,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nicolai Müller,8302.0,Right Wing,176,Hamburger SV,171,"['01596343-cfe4-476d-a251-53d619e2712c', '30c14ecf-dec4-423a-8989-5fc78d979666']",50,,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:50.304,Carry,
,,,,,"[64.6, 64.6]",,,,,,,,,,,,0.704428,,,,,,,,,,,,,4fc0abf2-57eb-41a4-a1d1-d9b4da405e05,3226,,,"[64.6, 64.8]",3890386,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,176,Hamburger SV,171,"['1061fe4a-2ccd-43c7-8f30-f389b765b724', '931b4c62-87ae-401a-a62a-66571543d35f']",54,,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:54.583,Carry,
,,,,,"[59.1, 38.5]",,,,,,,,,,,,0.729828,,,,,,,,,,,,,d5e7efe5-53fa-4ba0-82a0-7a47f0f74902,3229,,,"[56.5, 39.7]",3890386,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cleber Janderson Pereira Reis,40468.0,Left Center Back,176,Hamburger SV,171,"['4f3d587d-1912-4e0a-8d19-b15ebd34cd55', '5374b0d2-c14c-46b1-9993-b58fe9931797']",57,,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:57.231,Carry,
,,,,,"[65.7, 20.1]",,,,,,,,,,,,1.521637,,,,,,,,,,,,,e8f5970e-b57a-4461-9fa8-314468581471,3232,,,"[63.6, 19.9]",3890386,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lewis Harry Holtby,8891.0,Left Defensive Midfield,176,Hamburger SV,171,"['486e7a19-7924-4c0e-bdc8-b1c129b366c7', 'e2374078-d742-43b0-afee-2dd57b0d36d2']",59,,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:59.354,Carry,
,,,,,"[76.2, 20.8]",,,,,,,,,,,,1.100055,,,,,,,,,,,,,deef84c4-73de-49a7-9961-927f53f6fd76,3235,,,"[75.7, 18.0]",3890386,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ivica Olić,19289.0,Left Wing,176,Hamburger SV,171,"['7e0098dc-9080-47c8-9ae4-0e20e2790317', '8320e23a-d3c3-4a07-b390-4bb98d1fe2a1']",1,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:01.685,Carry,
,,,,,"[33.1, 52.5]",,,,,,,,,,,,1.13741,,,,,,,,,,,,,c2e6b020-c957-47a6-893a-3e2325a0cff6,3240,,,"[33.6, 50.5]",3890386,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Alejandro Jara Reyes,30551.0,Left Defensive Midfield,177,FSV Mainz 05,177,"['604cc47d-9e06-444c-af5d-aeb8207b4155', 'e1c9a477-db0c-49c5-a398-39d16f1448ad']",5,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:05.380,Carry,
,,,,,"[24.8, 67.1]",,,,,,,,,,,,0.97589,,,,,,,,,,,,,f510fc16-88d6-4236-af97-08aeacab6b85,3243,,,"[23.8, 63.5]",3890386,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Brosinski,8548.0,Right Back,177,FSV Mainz 05,177,"['040008f9-fa8f-4f0f-8994-adfeea84539a', '6b21049a-1667-42d9-a803-e7fc332f4812', 'e418919e-2673-447f-a5b4-6e1f658ba885']",7,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:07.924,Carry,True
,,,,,"[28.3, 16.8]",,,,,,,,,,,,1.65987,,,,,,,,,,,,,61abc0eb-8e17-4d3d-832f-ae73ca667683,3257,,,"[25.3, 19.9]",3890386,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cleber Janderson Pereira Reis,40468.0,Left Center Back,178,Hamburger SV,171,"['1a148fd1-3f27-40cf-8fa1-93c4610d625c', '591cf672-4856-46b2-ad3b-fe1d75dc004c']",21,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:21.914,Carry,
,,,,,"[52.9, 5.7]",,,,,,,,,,,,3.99432,,,,,,,,,,,,,5c21af1c-f5dc-4325-b411-1650f036ff3a,3260,,,"[44.4, 4.3]",3890386,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ostrzolek,8547.0,Left Back,178,Hamburger SV,171,"['6e4bb536-455c-4157-b989-6a5403c27548', 'f51bf5ff-7028-4249-845f-35c4f75563f5']",25,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:25.356,Carry,
,,,,,"[86.2, 32.7]",,,,,,,,,,,,1.040805,,,,,,,,,,,,,2202e43c-3610-4fdb-92fc-9b650a8f6c65,3263,,,"[79.9, 33.1]",3890386,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Hunt,8308.0,Center Attacking Midfield,178,Hamburger SV,171,"['044760ea-b4f3-4e62-a333-0f3764886067', 'f51418e5-994d-4ebe-96d4-54218223b86f', 'fc8b5c95-33c8-46e8-8969-2c97cd9eff55']",31,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:31.147,Carry,True
,,,,,"[27.9, 70.7]",,,,,,,,,,,,2.715119,,,,,,,,,,,,,349c9603-93c1-4d3f-8c34-f459d460d0fe,3269,,,"[22.2, 67.1]",3890386,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daniel Brosinski,8548.0,Right Back,180,FSV Mainz 05,177,"['02591261-738a-47d3-8bb5-1e05de1773e3', '98611eda-421e-4867-8e1a-1468f6501131', 'c14f9174-e882-48f4-83f8-825049b7c7f1']",37,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:37.361,Carry,True
,,,,,"[52.2, 77.5]",,,,,,,,,,,,0.342848,,,,,,,,,,,,,62647e6e-7046-4cb4-9ed8-eabc4429b9ba,3274,,,"[50.1, 76.8]",3890386,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Christian Clemens,9098.0,Right Wing,180,FSV Mainz 05,177,"['030fbb90-183f-4cce-ac1f-d1581b385c28', '179efaec-ceda-4e3d-a3bb-1ce6c6677771', '400a38b4-d980-47b6-90cb-22c348c61543', 'a898794a-bab4-42a5-9139-3f3e0303296a']",41,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:41.400,Carry,True
,,,,,"[7.3, 10.7]",,,,,,,,,,,,4.992259,,,,,,,,,,,,,9d1c0cab-b554-43e4-968d-2ace35dbccf7,3282,,,"[11.1, 14.4]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Cleber Janderson Pereira Reis,40468.0,Left Center Back,182,Hamburger SV,171,"['45664d20-6948-4aaf-9432-4a78d75bbfa9', '9b4888bc-8c0b-475c-8605-d263e2e3a380', 'bc47a947-2ad3-45f2-8ea1-a9e71c289a3c']",21,,,,,,,,,,,,,,,,,Hamburger SV,171,00:33:21.660,Carry,True
,,,,,"[47.8, 30.5]",,,,,,,,,,,,3.963493,,,,,,,,,,,,,4668e9fc-85e1-44d3-bb4a-610bd0881fb2,3289,,,"[44.9, 27.4]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Aaron Hunt,8308.0,Center Attacking Midfield,182,Hamburger SV,171,"['009ecd64-4be4-4368-a9fd-38fb012a8b67', '07f6c9b2-065c-44d1-b267-e6e49e5947ea', '0dcf4ce7-a4dd-4cb3-8ab7-258630a82710', '4ebd5955-9659-4a9b-86d4-b939a8dd4ec1']",31,,,,,,,,,,,,,,,,,Hamburger SV,171,00:33:31.794,Carry,True
,,,,,"[71.6, 52.2]",,,,,,,,,,,,0.620432,,,,,,,,,,,,,7a3c5895-e758-4ebb-af85-59b64ea1107a,3293,,,"[72.3, 49.6]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Julian Baumgartlinger,20037.0,Right Defensive Midfield,182,Hamburger SV,171,"['8d497050-4fcb-407d-9d35-db50ca34c185', 'acf347d1-080d-4828-baa8-48c23180b5d0', 'd816092a-6b7f-4d80-8233-9bfd344d309c']",35,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:35.757,Carry,True
,,,,,"[80.1, 24.1]",,,,,,,,,,,,5.03518,,,,,,,,,,,,,f6483431-c355-4d07-98b3-542bf4dd6f81,3297,,,"[48.5, 27.9]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lewis Harry Holtby,8891.0,Left Defensive Midfield,182,Hamburger SV,171,"['3d9fd677-a2d9-4bfc-90ed-a8ebf84cf948', '82654073-0d0b-4372-b938-35a43675c7d4', 'ca67d4f5-067c-4dbd-b021-0478251f3241']",36,,,,,,,,,,,,,,,,,Hamburger SV,171,00:33:36.377,Carry,True
,,,,,"[45.9, 57.1]",,,,,,,,,,,,1.12059,,,,,,,,,,,,,40ffa2c9-b1d1-4197-8806-3138ef8aadde,3303,,,"[47.7, 58.8]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Clemens,9098.0,Right Wing,183,FSV Mainz 05,177,"['0aca6207-1c9a-444c-8e2c-474c4e185618', '142b6fff-a633-4518-bde9-e1f6d28ee0e7']",43,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:43.065,Carry,
,,,,,"[44.6, 47.9]",,,,,,,,,,,,0.317644,,,,,,,,,,,,,171a3c85-45e8-4eec-85fa-1aab8fc55328,3306,,,"[45.2, 49.6]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,183,FSV Mainz 05,177,"['497f6169-b063-42b6-bc2d-3576a509ca1f', '57f0839d-0e72-4941-a3cf-27c714083dad']",45,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:45.437,Carry,
,,,,,"[51.3, 23.6]",,,,,,,,,,,,2.632353,,,,,,,,,,,,,70aedf76-e603-46c1-a49f-fbbeb3428a33,3309,,,"[44.4, 39.4]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Alejandro Jara Reyes,30551.0,Left Defensive Midfield,183,FSV Mainz 05,177,"['0f671129-790d-46e0-b33d-121bb0eebef2', '3a948cfa-f50e-4837-8265-56a6c2724e4e', 'b58c9fdc-66dc-42b7-82cf-3c0a6a136508']",46,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:46.879,Carry,True
,,,,,"[52.2, 6.8]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,59f70518-fa5f-4737-8f32-9303f437628c,3313,,,"[52.3, 6.1]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre Bengtsson,20871.0,Left Back,183,FSV Mainz 05,177,"['6d6d45f4-1df6-4280-b1f6-1322f781c61c', 'e6fd6f28-ba65-47d8-bac0-562a5eff6f4d']",51,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:51.709,Carry,
,,,,,"[52.9, 26.9]",,,,,,,,,,,,3.278801,,,,,,,,,,,,,b09aaeee-c1f0-47c3-be2f-69b4bf1f462e,3316,,,"[45.9, 14.8]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Alejandro Jara Reyes,30551.0,Left Defensive Midfield,183,FSV Mainz 05,177,"['3c0ec8f7-49c6-4f40-9d4e-fa1092af3043', '5fbaf8b7-b072-45f7-b58c-6bb2dcbce1a6', '7d78b900-a127-4ce0-a6fb-a69a5757459d']",53,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:53.231,Carry,True
,,,,,"[67.4, 40.2]",,,,,,,,,,,,0.04,,,,,,,,,,,,,af774682-0503-4830-8ab4-545a4d142872,3321,,,"[67.1, 40.8]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Clemens,9098.0,Right Wing,183,FSV Mainz 05,177,"['16e70858-e39f-4328-89f0-2a1e933e315f', '1ecb4a8f-eb47-429d-b391-36f5afc9486e', 'd0f18fe9-1594-4865-9cde-c6d433531550']",57,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:57.420,Carry,True
,,,,,"[92.4, 41.8]",,,,,,,,,,,,4.304559,,,,,,,,,,,,,f3afdf2b-df47-475c-a4af-24c80454dab8,3324,,,"[75.7, 32.3]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yunus Mallı,8679.0,Center Attacking Midfield,183,FSV Mainz 05,177,"['942f73a4-6c1b-4e2b-bb95-37da2c137a60', 'b4405473-e76b-4214-900b-f215f04dee45']",58,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:58.527,Carry,
,,,,,"[102.0, 51.5]",,,,,,,,,,,,1.879072,,,,,,,,,,,,,b9d4859a-e406-46c0-83a0-18d5e2c42969,3327,,,"[101.6, 55.7]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Brosinski,8548.0,Right Back,183,FSV Mainz 05,177,"['57a32d5c-7d01-48cd-b294-6c192fecde76', 'f096ca08-8df8-4c1e-96af-9adb2e2eae94']",4,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:34:04.533,Carry,
,,,,,"[52.7, 40.5]",,,,,,,,,,,,0.807049,,,,,,,,,,,,,05e4a080-f87a-4ca8-ad5e-5c66d877da15,3338,,,"[52.7, 40.5]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,184,Hamburger SV,171,"['3a006568-b716-46bd-bb37-dae5ba93d7e7', 'be4dcaf2-671e-444f-8239-0e29130584dc']",32,,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:32.875,Carry,
,,,,,"[49.0, 23.2]",,,,,,,,,,,,1.617774,,,,,,,,,,,,,8b4efc33-d508-4c4a-a8e7-67d4a5d14718,3341,,,"[48.5, 20.1]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matthias Ostrzolek,8547.0,Left Back,184,Hamburger SV,171,"['6464dd08-3913-4ce3-8def-a773002b2c67', 'd64a2b96-47d5-42eb-ad3c-a0e9a8fc6b31']",35,,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:35.545,Carry,
,,,,,"[44.5, 53.0]",,,,,,,,,,,,0.769733,,,,,,,,,,,,,14a64c79-a4d9-42c7-9753-394f4e93748d,3344,,,"[44.5, 52.5]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,184,Hamburger SV,171,"['bddf7f10-3058-447d-ad49-cb5cc142f2d9', 'db7a81d4-51ad-42ef-88a4-86d2ca797ed1']",38,,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:38.711,Carry,
,,,,,"[55.5, 69.7]",,,,,,,,,,,,1.088269,,,,,,,,,,,,,182c13f0-3cb4-4388-b555-2f3c7820230d,3347,,,"[52.7, 68.8]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gotoku Sakai,6339.0,Right Back,184,Hamburger SV,171,"['7701aaa2-9682-4b5e-8552-ef3ff9e71f54', 'ead21f78-88a0-4217-8fc9-3e8a6208c5eb']",41,,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:41.107,Carry,
,,,,,"[85.6, 66.4]",,,,,,,,,,,,4.868715,,,,,,,,,,,,,29de22d5-fa4c-4299-b201-3dfdc9801b5c,3350,,,"[68.4, 60.6]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lewis Harry Holtby,8891.0,Left Defensive Midfield,184,Hamburger SV,171,"['04f13eae-2290-4f66-bc63-e8b532f90f6e', 'dcb579b6-615f-41a9-8349-c1b522be0b66']",43,,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:43.433,Carry,
