50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,True,,,,,,1.685629,,,,,,,,,,,,,63007a64-d84f-4da0-a12b-a4387d4cf27d,3563,,"[67.2, 37.8]",3890382,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Brandt,5555.0,Left Wing,192,Schalke 04,181,"['80b49de6-e916-4c97-8a02-954a7d9741fd', 'f66ef3f0-5282-4f51-996b-184815033a07']",18,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:18.208,Pressure,
,,,,,,,,,,,,,,,,,1.737542,,,,,,,,,,,,,90f4cb44-530b-48ea-a0a1-723756147cc7,3577,,"[77.3, 27.5]",3890382,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Matías Di Santo,8512.0,Left Center Forward,193,Bayer Leverkusen,904,['ec975a69-4efa-4ef3-b5da-62ef4d577a46'],35,,,,,,,,,,,,,,,,,Schalke 04,181,00:44:35.921,Pressure,
,,,,,,,,,,,,,,,,,0.754837,,,,,,,,,,,,,7b3a8b06-98bf-428f-be54-1d15658e7925,3578,,"[58.9, 18.3]",3890382,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Matías Di Santo,8512.0,Left Center Forward,193,Bayer Leverkusen,904,['8a628db8-eabc-4253-b440-27e244145ed9'],38,,,,,,,,,,,,,,,,,Schalke 04,181,00:44:38.673,Pressure,
,,,,,,,,,,,,,,,,,0.826025,,,,,,,,,,,,,821954aa-6673-46a0-881f-58cf50848fe3,3582,,"[62.7, 15.1]",3890382,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Matías Di Santo,8512.0,Left Center Forward,193,Bayer Leverkusen,904,"['27750395-cf0c-42e7-9aca-f17cd33fb269', '604414e0-8941-4331-b257-12f681a00fb6']",41,,,,,,,,,,,,,,,,,Schalke 04,181,00:44:41.005,Pressure,
,,,,,,,,,,,,,,,,,0.724811,,,,,,,,,,,,,ef09a726-1d8c-4b38-a698-ab97a055fad8,3610,,"[36.2, 6.4]",3890382,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Klaas-Jan Huntelaar,8060.0,Right Center Forward,193,Bayer Leverkusen,904,"['6a411e74-15ad-4ce6-b11b-81919aff9c11', 'd6a80429-1355-4c77-8c46-c97902125d03']",13,,,,,,,,,,,,,,,,,Schalke 04,181,00:45:13.508,Pressure,
,,,,,,,,,,,,,,,,,0.758708,,,,,,,,,,,,,3711d974-cad7-4d61-a764-ab68a08de266,3635,,"[44.5, 20.3]",3890382,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Brandt,5555.0,Left Wing,194,Schalke 04,181,['47278798-50e9-4a04-860a-89a80c3789aa'],11,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:11.087,Pressure,
,,,,,,,,,,,True,,,,,,0.615941,,,,,,,,,,,,,bd77b068-8ca6-403e-89f8-326e467f9696,3645,,"[95.9, 54.9]",3890382,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leroy Sané,3053.0,Right Midfield,194,Schalke 04,181,['62f4dac5-4e65-4999-88c3-d96d27b6bca6'],17,,,,,,,,,,,,,,,,,Schalke 04,181,00:46:17.818,Pressure,
,,,,,,,,,,,True,,,,,,0.91382,,,,,,,,,,,,,dfd2b14f-f9af-4b1d-b714-23de261e9db1,3649,,"[64.9, 56.2]",3890382,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sead Kolašinac,3510.0,Left Defensive Midfield,194,Schalke 04,181,['e7bfaef0-b863-4744-a367-16f61a97b239'],21,,,,,,,,,,,,,,,,,Schalke 04,181,00:46:21.484,Pressure,
,,,,,,,,,,,,,,,,,0.519246,,,,,,,,,,,,,64a62d94-8846-4477-8c9c-5610e06c4fc0,3654,,"[49.5, 10.4]",3890382,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christoph Kramer,8805.0,Right Defensive Midfield,194,Schalke 04,181,"['6165658c-b0b7-4746-be5b-ec46f4b3d5cf', 'c0185cc8-2d68-40ca-bef4-3d5307b0ff87', 'eae9a5d0-4beb-44cc-b50b-6ea5a8d85f41']",25,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:25.762,Pressure,
,,,,,,,,,,,,,,,,,0.625136,,,,,,,,,,,,,a0dd8556-f8b6-40b7-945b-a09cd577afcc,3660,,"[51.2, 26.0]",3890382,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Kießling,11394.0,Center Attacking Midfield,194,Schalke 04,181,"['49186265-e6f5-4904-906e-d130c986f6a5', 'fc8d7fff-f177-487e-8f30-87871061abdb']",28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:28.286,Pressure,
,,,,,,,,,,,,,,,,,0.873436,,,,,,,,,,,,,c85e2049-285d-4658-a367-efd999661565,3664,,"[24.6, 56.9]",3890382,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Bellarabi,8213.0,Right Wing,194,Schalke 04,181,"['739af047-f74d-4c25-a896-f35c341d0b1f', 'f8740c82-f6b2-4d63-b9f5-f3a90523f4d3']",33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:33.412,Pressure,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,27e17f32-0868-4346-aa33-d7e544da92d6,34,,"[88.0, 7.4]",3890382,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,3,Schalke 04,181,['e95bdcf6-c8b1-4c26-8bc2-e30f77af7aac'],27,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:27.486,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b3cc5426-ff0b-4147-9bee-403d9eac7bd5,152,,"[98.5, 58.8]",3890382,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karim Bellarabi,8213.0,Right Wing,10,Bayer Leverkusen,904,['196eee12-5bbe-463b-908c-f8e7895f4bb9'],52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:52.436,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a533c927-fbb7-43d0-9299-20effd646d9d,352,,"[96.1, 23.0]",3890382,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Bellarabi,8213.0,Right Wing,23,Bayer Leverkusen,904,,48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:08:48.847,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3687d4c5-795b-4b18-9429-43c44f2d49f6,440,,"[90.8, 61.4]",3890382,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Klaas-Jan Huntelaar,8060.0,Center Forward,26,Schalke 04,181,,36,,,,,,,,,,,,,,,,,Schalke 04,181,00:10:36.744,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d2ba3388-17f4-4019-a362-345f9e24640f,579,,"[101.6, 64.4]",3890382,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Karim Bellarabi,8213.0,Right Wing,33,Bayer Leverkusen,904,,56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:56.490,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bd68f4c6-0f29-40ab-abab-a7bdaeaa8d40,596,,"[48.3, 18.8]",3890382,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,35,Schalke 04,181,,24,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:24.258,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e8cf0b88-0515-4347-a432-89fd5240b9fe,665,,"[100.4, 14.9]",3890382,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,38,Schalke 04,181,,41,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:41.206,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0726c3e9-8724-43fc-9ca6-8047fe390541,728,,"[84.4, 57.2]",3890382,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Admir Mehmedi,8219.0,Center Attacking Midfield,39,Bayer Leverkusen,904,['45146f73-800a-42b9-a61f-a4ac17a695fa'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:33.977,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,caa8c7eb-915d-4d63-8d91-72033d42c283,814,,"[73.7, 6.7]",3890382,18,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,42,Schalke 04,181,,33,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:33.705,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,246906bb-5f30-4098-a2fc-c36eb8665fc0,1129,,"[58.8, 77.6]",3890382,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leroy Sané,3053.0,Right Wing,62,Schalke 04,181,,59,,,,,,,,,,,,,,,,,Schalke 04,181,00:26:59.595,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9ce6b22f-acc8-4caf-b821-065ff738de3d,1141,,"[73.9, 63.0]",3890382,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leroy Sané,3053.0,Right Wing,64,Schalke 04,181,,24,,,,,,,,,,,,,,,,,Schalke 04,181,00:27:24.879,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,072fa42e-2890-4368-a458-9a4abaaa36d4,1189,,"[51.5, 63.5]",3890382,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,66,Schalke 04,181,,10,,,,,,,,,,,,,,,,,Schalke 04,181,00:28:10.456,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,99b6de46-a26a-426c-9c0b-90084facc671,1372,,"[76.5, 27.6]",3890382,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Max Meyer,8508.0,Center Attacking Midfield,74,Schalke 04,181,,49,,,,,,,,,,,,,,,,,Schalke 04,181,00:32:49.805,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a572ec65-7358-4486-b31b-bfd3015c1ca0,1394,,"[63.8, 22.9]",3890382,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leon Goretzka,6324.0,Right Defensive Midfield,76,Bayer Leverkusen,904,,8,,,,,,,,,,,,,,,,,Schalke 04,181,00:33:08.214,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,387209c3-cdb2-4130-ba88-be05ea34f422,1463,,"[27.8, 2.8]",3890382,34,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,80,Bayer Leverkusen,904,,56,,,,,,,,,,,,,,,,,Schalke 04,181,00:34:56.521,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a7dd199d-d77e-4bd4-8e6a-ca23af60651b,1485,,"[15.3, 45.2]",3890382,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Leroy Sané,3053.0,Right Wing,82,Bayer Leverkusen,904,,16,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:16.988,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a30da629-a407-49ad-b8fb-052dc8beea96,1536,,"[112.0, 77.2]",3890382,38,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Bellarabi,8213.0,Right Wing,87,Bayer Leverkusen,904,,38,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:38.857,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8bfd1028-4969-4cdc-86fb-a6781e9d51e8,1725,,"[105.9, 31.3]",3890382,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Hernández Balcázar,3058.0,Center Forward,98,Bayer Leverkusen,904,,51,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:51.198,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ec5da745-0ce6-4270-a6fb-bb1948e8cd71,1980,,"[79.6, 8.1]",3890382,48,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Admir Mehmedi,8219.0,Center Attacking Midfield,109,Bayer Leverkusen,904,,7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:07.906,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4a52ad99-6e98-4267-aa98-e50dea92aeb3,1988,,"[78.3, 10.0]",3890382,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,110,Schalke 04,181,,30,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:30.084,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a8c18623-8ab8-43cd-8601-7e4f8435c91f,2036,,"[53.5, 24.1]",3890382,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastian Boenisch,20415.0,Left Back,111,Bayer Leverkusen,904,,10,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:10.546,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,01d62944-038b-4d7d-81b1-98e7c3d38c9a,2098,,"[96.3, 34.8]",3890382,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Admir Mehmedi,8219.0,Center Attacking Midfield,114,Bayer Leverkusen,904,['79657418-d21a-4c34-9e13-4b788029222d'],3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:06:03.864,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9044c4dc-678a-4c90-9462-313c84b50081,2235,,"[111.1, 29.0]",3890382,54,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joël Andre Job Matip,3502.0,Left Center Back,121,Schalke 04,181,['80fef297-f35e-40fe-83bc-3cf07784e8ae'],23,,,,,,,,,,,,,,,,,Schalke 04,181,00:09:23.410,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b52860a5-1705-4f60-8331-ed8fdb4d551d,2332,,"[86.7, 15.4]",3890382,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Brandt,5555.0,Left Wing,128,Bayer Leverkusen,904,,28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:28.709,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8331d493-2bf3-44dd-86c9-67d8a5a437ac,2461,,"[80.1, 56.6]",3890382,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Right Wing,133,Schalke 04,181,,42,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:42.326,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a7e63031-104d-4a75-8199-09b555a6c41c,2640,,"[82.0, 42.9]",3890382,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Right Wing,139,Bayer Leverkusen,904,,1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:01.187,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,669cb247-77d8-49ca-9f53-ea2df8dddbb3,2663,,"[87.5, 71.0]",3890382,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Brandt,5555.0,Left Wing,140,Bayer Leverkusen,904,['dd5ac2d7-b8ad-46ee-bc6b-aa4f1f67ea9c'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:33.203,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fb06d447-0670-4173-88ac-b24a2e2c469d,2739,,"[41.1, 17.9]",3890382,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,144,Bayer Leverkusen,904,,56,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:56.170,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e4960b20-fcc6-4b21-b014-e01e18b3a9d9,2774,,"[61.7, 11.3]",3890382,65,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leon Goretzka,6324.0,Right Defensive Midfield,147,Schalke 04,181,,43,,,,,,,,,,,,,,,,,Schalke 04,181,00:20:43.610,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e2e4b400-6bfc-4e81-8e9c-4e1f82c1d89f,2975,,"[68.1, 20.3]",3890382,72,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leon Goretzka,6324.0,Right Defensive Midfield,158,Schalke 04,181,['72a05806-d2ad-4145-ad35-3298b9771cf7'],56,,,,,,,,,,,,,,,,,Schalke 04,181,00:27:56.846,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6dfe140a-4fd9-4e0f-965e-9e43590e441c,3006,,"[69.6, 20.0]",3890382,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Klaas-Jan Huntelaar,8060.0,Center Forward,160,Schalke 04,181,,32,,,,,,,,,,,,,,,,,Schalke 04,181,00:28:32.639,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,59e101a9-5bc2-4eb3-8650-fbb1fe8b2769,3149,,"[9.7, 70.3]",3890382,77,True,,True,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sascha Riether,25003.0,Right Back,169,Bayer Leverkusen,904,['e8a4a899-11ed-4d91-bc9c-158cabf79497'],25,,,,,,,,,,,,,,,,,Schalke 04,181,00:32:25.026,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e9cdcf1b-26e0-44be-bbac-14b440ea5bf5,3163,,"[31.9, 1.0]",3890382,78,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,170,Bayer Leverkusen,904,,19,,,,,,,,,,,,,,,,,Schalke 04,181,00:33:19.605,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ef77e398-c18c-4b66-9317-d3012dffc7a8,3192,,"[89.5, 4.0]",3890382,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,173,Schalke 04,181,,5,,,,,,,,,,,,,,,,,Schalke 04,181,00:34:05.355,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8e62206c-bffb-408b-8c1a-819136099dd3,3254,,"[116.2, 66.7]",3890382,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Kießling,11394.0,Center Attacking Midfield,177,Bayer Leverkusen,904,['fff52219-5b2f-4a2f-a349-1bfafd8bd566'],43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:43.517,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5987ef69-679c-403f-a46d-f8eb163a183d,3347,,"[108.3, 78.2]",3890382,83,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stefan Kießling,11394.0,Center Attacking Midfield,182,Schalke 04,181,"['3cfcb3f9-feed-4594-826b-37408b47f3bd', '83867745-2378-4531-b97f-746aa07e8dd6']",16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:16.786,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4a72eaf4-ebef-432f-ab89-bdee330b63a1,3361,,"[51.0, 4.2]",3890382,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Klaas-Jan Huntelaar,8060.0,Center Forward,183,Schalke 04,181,,55,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:55.330,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c8e1d5cd-dcc5-40c4-857c-5750d9d5abb4,3471,,"[76.2, 13.0]",3890382,86,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Klaas-Jan Huntelaar,8060.0,Center Forward,186,Bayer Leverkusen,904,['ee7afe07-37eb-4491-83c0-da392722b3a9'],15,,,,,,,,,,,,,,,,,Schalke 04,181,00:41:15.950,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3137ec11-0d1c-4d4a-8c47-19d8064011b0,35,,"[31.3, 69.3]",3890382,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Tah,8221.0,Right Center Back,3,Schalke 04,181,,29,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:29.045,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,59497026-c9ea-492d-8450-6dfd59c3e22a,116,,"[21.4, 7.6]",3890382,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joël Andre Job Matip,3502.0,Left Center Back,7,Bayer Leverkusen,904,['0b937d30-05a5-4c36-b384-5786e26520e1'],11,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:11.629,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d1c39e3e-747b-462c-b73a-45db15d48589,154,,"[22.3, 15.8]",3890382,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,11,Schalke 04,181,['e15bc003-b42c-4821-9ddc-ce1fa67a5a6b'],53,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:53.295,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,071bc35c-d4a8-4970-800c-35429f5127e0,214,,"[48.1, 6.4]",3890382,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Back,16,Schalke 04,181,,26,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:26.084,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3d696920-8e3a-481e-8d03-ae99ab248ed0,236,,"[12.8, 60.3]",3890382,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Left Center Back,18,Schalke 04,181,"['1fa2ee69-a023-466f-b64f-f4e1c9880f5a', 'c77af769-4e32-419f-aa4a-b877f3c145ec']",42,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:42.396,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7596075c-cc1e-4d84-aa90-48cdde05c2f6,250,,"[8.8, 14.6]",3890382,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,19,Bayer Leverkusen,904,['102ddee8-279e-4323-bca9-e49082a75737'],55,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:55.481,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,31e668f4-dee5-4501-836c-cf185ef43757,313,,"[86.3, 15.6]",3890382,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Kampl,8222.0,Left Defensive Midfield,21,Bayer Leverkusen,904,,16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:07:16.508,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5b38589f-f1de-4ce9-a7cd-7c39b3e59c54,325,,"[22.6, 53.7]",3890382,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,21,Bayer Leverkusen,904,,27,,,,,,,,,,,,,,,,,Schalke 04,181,00:07:27.637,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9f4cae63-6728-4d07-ab83-aff2c34d0f06,332,,"[3.4, 64.3]",3890382,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Admir Mehmedi,8219.0,Center Attacking Midfield,23,Bayer Leverkusen,904,,24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:08:24.767,Ball Recovery,
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fefad823-05e7-4984-9d66-6d51bbff7d25,336,,"[93.7, 10.0]",3890382,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,23,Bayer Leverkusen,904,['f367cc47-fbe3-4e03-8aad-09eb86dc7ebb'],26,,,,,,,,,,,,,,,,,Schalke 04,181,00:08:26.425,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f06050e7-4e60-49cd-aad8-1ce7c91b25e5,337,,"[24.9, 65.5]",3890382,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Bellarabi,8213.0,Right Wing,23,Bayer Leverkusen,904,,27,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:08:27.190,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0b5b4f5f-169f-475e-aaba-6f2b7ca5a029,341,,"[8.8, 48.6]",3890382,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,23,Bayer Leverkusen,904,,32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:08:32.311,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,894700d7-6d53-42b8-8b12-fcc5fe84340a,359,,"[81.2, 25.0]",3890382,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kevin Kampl,8222.0,Left Defensive Midfield,24,Bayer Leverkusen,904,,28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:09:28.160,Ball Recovery,
