50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,aac04d33-863b-40b6-b673-34089cabaefc,2851,,,"[61.7, 37.0]",3890479,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Ángel Abraham,8678.0,Left Center Back,208,Eintracht Frankfurt,184,['efeaa302-691e-4bd4-8c83-cf30fc46b8cd'],25,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:39:25.630,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ebd8efb0-3626-4dbe-8980-2a0e17eb09b5,2863,,,"[74.7, 45.6]",3890479,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,208,Eintracht Frankfurt,184,,37,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:39:37.999,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f8d38bb5-b00e-4499-9cc4-0d816b00d2b2,2875,,,"[55.1, 65.6]",3890479,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dario Lezcano,9113.0,Center Forward,208,Eintracht Frankfurt,184,,49,,,,,,,,,,,,,,,,,Ingolstadt,189,00:39:49.117,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,022f92c0-485c-4be6-8bb6-e7d966272437,2904,,,"[4.1, 9.1]",3890479,85,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markus Suttner,3221.0,Left Back,210,Ingolstadt,189,,25,,,,,,,,,,,,,,,,,Ingolstadt,189,00:40:25.347,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d93cc86c-48e7-42a3-9e1a-91ca532c83c0,2937,,,"[82.0, 6.5]",3890479,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bastian Oczipka,8504.0,Left Back,211,Eintracht Frankfurt,184,,1,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:01.114,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,61289fe3-23c6-4408-834b-29ae63909962,3028,,,"[74.2, 41.1]",3890479,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Ángel Abraham,8678.0,Left Center Back,218,Eintracht Frankfurt,184,['1de626fe-6cf8-49ab-810f-11a75e61b148'],47,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:47.951,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,24850184-0d78-4db1-a8ac-020ff4bdee5c,3096,,,"[12.5, 55.9]",3890479,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roger de Oliveira Bernardo,40459.0,Right Defensive Midfield,222,Eintracht Frankfurt,184,,32,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:32.371,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0bec6f38-e8a4-4a81-88c2-7e803526107d,3120,,,"[80.7, 6.5]",3890479,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bastian Oczipka,8504.0,Left Back,224,Eintracht Frankfurt,184,,26,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:46:26.807,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9d3f72a8-9167-4b02-a9be-c9275354070c,3146,,,"[73.2, 77.6]",3890479,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,227,Eintracht Frankfurt,184,,36,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:47:36.944,Ball Recovery,
,,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,57a416dc-83f5-4c69-9bde-d14007d047f8,66,,,"[32.8, 19.7]",3890479,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Christiansen,12551.0,Left Center Midfield,6,Eintracht Frankfurt,184,['273049d7-cdeb-4fad-a720-3a70de89f946'],6,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:06.525,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0aa61e10-2d67-4d86-a487-e0a9c59d4e37,75,,,"[70.9, 29.2]",3890479,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marco Jhonfai Fabián De La Mora,6317.0,Left Center Forward,7,Ingolstadt,189,['2a2b20af-6265-4cf5-8dd3-c33e890e7802'],36,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:36.847,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2c9ee90b-0f19-4e2b-9c39-6a285e0abbe7,127,,,"[13.6, 10.9]",3890479,3,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Markus Suttner,3221.0,Left Back,9,Eintracht Frankfurt,184,['e5291717-55cd-46fc-98a8-2c4b9fe189d8'],3,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:03.647,Block,
,,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6aee166d-2e98-4c58-9f9c-93ec61387b21,209,,,"[96.0, 39.2]",3890479,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moritz Hartmann,40464.0,Right Wing,17,Ingolstadt,189,['e5892811-8e71-49b2-a031-65f87eda813d'],18,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:18.713,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0096c93c-57b2-41e1-b57d-7800832f627b,282,,,"[56.6, 27.3]",3890479,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marco Russ,8812.0,Center Defensive Midfield,21,Eintracht Frankfurt,184,['52d32023-af33-4866-9770-beebd5c56695'],25,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:08:25.126,Block,
,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8261d723-9f84-4f30-a882-9ecf138e7c8e,407,,,"[73.1, 64.1]",3890479,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Moritz Hartmann,40464.0,Right Wing,28,Eintracht Frankfurt,184,['2800633e-19c6-4b6d-9ee2-79cebaa4a7a5'],53,,,,,,,,,,,,,,,,,Ingolstadt,189,00:10:53.750,Block,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,5c18fc8b-899a-404a-8331-66ce85fc9163,599,,,"[28.7, 29.4]",3890479,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Ángel Abraham,8678.0,Left Center Back,49,Eintracht Frankfurt,184,['3ab5aa26-83dc-4863-95c4-e162dda79e97'],46,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:17:46.997,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3a845d8b-d476-4c41-abba-255d3c2d7bf2,879,,,"[8.5, 37.9]",3890479,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Robert Bauer,8394.0,Right Back,66,Eintracht Frankfurt,184,['6de24cc4-5fde-4c91-a7bb-6e2e281171de'],36,,,,,,,,,,,,,,,,,Ingolstadt,189,00:24:36.402,Block,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,5dd505a9-0f9e-4ce2-abb9-09d203b6dc9a,1033,,,"[76.0, 3.8]",3890479,29,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Szabolcs Huszti,18888.0,Center Attacking Midfield,78,Ingolstadt,189,['8a463dd3-4b2e-41df-9ed2-e656459921ea'],0,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:29:00.739,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f7328d9f-2511-401c-b372-0c890a3fbb23,1085,,,"[19.2, 55.3]",3890479,30,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pascal Groß,3097.0,Right Center Midfield,83,Eintracht Frankfurt,184,['a25d10c0-1a8c-45f7-bfd8-bba58204b537'],44,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:44.600,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,178aa477-5b53-4749-a3f4-dd9dfa6c4d4a,1160,,,"[58.9, 70.8]",3890479,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Haris Seferović,5543.0,Right Center Forward,91,Eintracht Frankfurt,184,['f15a5e4c-b62c-4a2b-8ec8-032758101d0e'],44,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:32:44.330,Block,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,fc4754c7-3962-4fe0-9ca0-852e54772e01,1216,,,"[113.8, 13.9]",3890479,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Christiansen,12551.0,Left Center Midfield,95,Ingolstadt,189,['1b5fc9c9-2051-443d-8c13-85fc80009042'],33,,,,,,,,,,,,,,,,,Ingolstadt,189,00:34:33.525,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d65b54c4-15f3-4b3d-9994-a82f036b02cd,1227,,,"[13.6, 49.6]",3890479,34,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Stendera,10896.0,Left Center Midfield,95,Ingolstadt,189,['fcc25fb3-d349-43bc-b001-145cbf801c61'],39,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:34:39.352,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9a6498e7-095f-4df5-b93d-47d85ff309ca,1363,,,"[63.1, 8.1]",3890479,37,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Max Christiansen,12551.0,Left Center Midfield,102,Eintracht Frankfurt,184,['ee0cddf2-0c4d-42f5-a372-135af2bfa957'],8,,,,,,,,,,,,,,,,,Ingolstadt,189,00:37:08.825,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4295da1e-7056-43e0-a208-11b688dfb76e,1390,,,"[2.9, 74.5]",3890479,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Bauer,8394.0,Right Back,106,Eintracht Frankfurt,184,['8fa4ebf6-6109-4d95-b9de-100ef90d1628'],31,,,,,,,,,,,,,,,,,Ingolstadt,189,00:38:31.255,Block,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,fbbd8488-edf5-4d0d-ae28-f4dae40beac1,1423,,,"[51.2, 4.9]",3890479,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bastian Oczipka,8504.0,Left Back,111,Ingolstadt,189,['4c995682-bedb-4091-878e-b814bae14585'],10,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:40:10.644,Block,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,815a219a-c854-4741-9f92-2cbcffe86654,1497,,,"[37.0, 19.9]",3890479,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Brégerie,13332.0,Center Defensive Midfield,117,Eintracht Frankfurt,184,,58,,,,,,,,,,,,,,,,,Ingolstadt,189,00:41:58.148,Block,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,4e2bffb2-b702-4d76-8947-6729edbaba7c,1519,,,"[103.6, 75.0]",3890479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,119,Ingolstadt,189,['087af8b5-45f9-457e-b550-0b611a5d00fb'],57,,,,,,,,,,,,,,,,,Ingolstadt,189,00:42:57.468,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4c89f344-22bc-4913-b381-11b390b62195,1580,,,"[38.2, 14.7]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Stendera,10896.0,Left Center Midfield,125,Ingolstadt,189,['4c969731-9982-484b-babe-72a616af9bff'],11,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:11.426,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1642c336-e74f-4094-a63f-4d634a7a6c5f,1604,,,"[77.1, 65.0]",3890479,45,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Left Center Forward,126,Eintracht Frankfurt,184,['712411c6-0dff-404a-ba4c-b4b8af71e0a4'],24,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:24.302,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,41a3dc52-cadd-41a6-8202-3571d5aaeb58,1614,,,"[8.8, 54.6]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,127,Ingolstadt,189,['f1607dff-4991-43ed-a6f8-6e3298ca5fd6'],51,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:51.435,Block,
,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b30afc9a-377e-4ce3-b0a3-074e594f3278,1674,,,"[48.2, 35.7]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Max Christiansen,12551.0,Left Center Midfield,129,Eintracht Frankfurt,184,['9db7f7e5-6338-4efd-b41f-794bcbc61c51'],32,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:32.925,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6039d31e-3105-4e03-a800-9ee46adbf5c9,1686,,,"[21.5, 5.7]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romain Brégerie,13332.0,Center Defensive Midfield,130,Eintracht Frankfurt,184,['90696819-9258-4e13-aa29-a480a6b8f505'],50,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:50.528,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,69db79c4-a7bc-43dd-8c9a-799b77a2a65e,1870,,,"[42.4, 75.1]",3890479,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,143,Eintracht Frankfurt,184,['e9d912c2-0860-46eb-bf74-fcc16939c1c0'],13,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:13.692,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,550c27e9-1209-4060-aa5f-5814bfbea6b5,1903,,,"[18.9, 28.9]",3890479,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Hübner,8405.0,Left Center Back,143,Eintracht Frankfurt,184,['fe9dcb38-6657-4ef0-a23a-dda6746c1036'],36,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:36.587,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,31a5ff86-eaab-430a-a414-869bab43a365,1920,,,"[3.4, 50.6]",3890479,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Romain Brégerie,13332.0,Center Defensive Midfield,145,Eintracht Frankfurt,184,['15d67b5f-9f40-468a-8e2e-ff255a613499'],56,,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:56.076,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0a907c1f-7af7-4b7b-a1f4-017af3dfda18,2093,,,"[91.2, 47.7]",3890479,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Makoto Hasebe,5681.0,Right Center Midfield,159,Eintracht Frankfurt,184,,42,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:42.877,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,25590663-19c1-4134-a5d6-fb253a90cdf9,2170,,,"[21.2, 44.5]",3890479,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Szabolcs Huszti,18888.0,Left Center Midfield,162,Ingolstadt,189,['dea9745b-ce53-4d21-b235-56a29812a5e6'],9,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:09.095,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6bfc5063-faf9-4408-8db2-9d019943f38e,2172,,,"[98.2, 34.0]",3890479,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Markus Suttner,3221.0,Left Back,162,Ingolstadt,189,,9,,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:09.239,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6c9dfc9b-b731-4b52-b67e-f6fd08ee39c0,2194,,,"[70.7, 58.0]",3890479,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Haris Seferović,5543.0,Right Center Forward,163,Eintracht Frankfurt,184,['6ce7ec33-930e-4052-abaf-9f1a438d9d66'],27,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:27.388,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,026dd35f-4e63-4b6d-837e-80e0399c7d16,2411,,,"[27.5, 48.2]",3890479,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Hübner,8405.0,Left Center Back,182,Eintracht Frankfurt,184,['2482ad8f-b878-4928-a2f7-a8049a18fe87'],4,,,,,,,,,,,,,,,,,Ingolstadt,189,00:25:04.019,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,40aa1bfb-eb7c-4eee-952e-70fc99647811,2446,,,"[21.1, 23.9]",3890479,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Brégerie,13332.0,Left Center Midfield,184,Eintracht Frankfurt,184,['d3e2b266-3d46-4d80-a0c1-899887db8f63'],7,,,,,,,,,,,,,,,,,Ingolstadt,189,00:26:07.104,Block,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,802eb85d-c182-4f5c-b7de-48eead41cb03,2536,,,"[99.4, 13.1]",3890479,74,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Haris Seferović,5543.0,Right Center Forward,188,Eintracht Frankfurt,184,['74550b60-f5f2-4a90-9c95-eb79798eafd4'],15,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:29:15.267,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2f236fef-3e56-4692-b885-58d68da29021,2573,,,"[49.1, 70.0]",3890479,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yanni Regäsel,20950.0,Right Back,192,Ingolstadt,189,['bc4ac194-6bfa-4c20-b0ef-76c925414a39'],48,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:30:48.063,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9d4e618a-a54e-4c48-9d81-b24b091d452e,2608,,,"[8.2, 45.2]",3890479,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roger de Oliveira Bernardo,40459.0,Right Defensive Midfield,195,Eintracht Frankfurt,184,['9dcf8030-6888-41e0-b73a-ee8073fc2065'],22,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:22.589,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1860dc3e-6fc5-4e9d-bbe9-01f38d93e79f,2691,,,"[58.9, 63.7]",3890479,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dario Lezcano,9113.0,Center Forward,202,Eintracht Frankfurt,184,['0c73772d-2f28-4bcf-a212-27228d49f7ce'],58,,,,,,,,,,,,,,,,,Ingolstadt,189,00:34:58.952,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9ea8d7d9-26a0-4127-abb2-bc62ba2b37d5,2727,,,"[7.5, 47.2]",3890479,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robert Bauer,8394.0,Right Back,202,Eintracht Frankfurt,184,,29,,,,,,,,,,,,,,,,,Ingolstadt,189,00:35:29.605,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,44c45d4a-4e3a-484c-9bf5-3cf68f74074f,2778,,,"[35.4, 76.9]",3890479,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Robert Bauer,8394.0,Right Back,206,Eintracht Frankfurt,184,['46d7a8d3-45ba-4eb8-88b4-18e0b2bc61e2'],57,,,,,,,,,,,,,,,,,Ingolstadt,189,00:37:57.513,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d4f2f7fe-1a49-4577-91c9-c898b01bab81,2841,,,"[34.0, 19.0]",3890479,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin Hübner,8405.0,Left Center Back,208,Eintracht Frankfurt,184,['022530ca-0c1b-4a79-a8af-dc03be83c3f6'],19,,,,,,,,,,,,,,,,,Ingolstadt,189,00:39:19.438,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,023af181-e30f-4be3-924e-c0b01382220a,2871,,,"[30.9, 52.9]",3890479,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moritz Hartmann,40464.0,Right Midfield,208,Eintracht Frankfurt,184,['a1cf4e59-2dda-4fda-896e-456920d3bad1'],41,,,,,,,,,,,,,,,,,Ingolstadt,189,00:39:41.655,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,49b3af08-e3be-4400-a29e-3e4a8e6b680e,2874,,,"[63.9, 27.5]",3890479,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Ángel Abraham,8678.0,Left Center Back,208,Eintracht Frankfurt,184,['be137cac-682a-41dd-b8a8-355e33a7b32d'],46,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:39:46.644,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1e754c42-a7d6-485c-8d41-600f284ae7f0,2903,,,"[4.1, 31.1]",3890479,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Markus Suttner,3221.0,Left Back,209,Eintracht Frankfurt,184,,21,,,,,,,,,,,,,,,,,Ingolstadt,189,00:40:21.602,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cc8163dd-00bc-458b-97c9-418e58ba0b2c,2952,,,"[14.7, 10.2]",3890479,86,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Lex,40463.0,Left Midfield,211,Eintracht Frankfurt,184,['1ff093a7-4b1a-404d-a6c7-c4b1bf6a5a5c'],16,,,,,,,,,,,,,,,,,Ingolstadt,189,00:41:16.633,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,68fe5bee-48d5-455b-8670-e6d30d635acf,3095,,,"[4.8, 63.4]",3890479,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Bauer,8394.0,Right Back,222,Eintracht Frankfurt,184,['7f822fd3-c5d5-4c53-8282-91a5e545fdcb'],30,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:30.233,Block,
,,,,,,,,,,,,,,,,,,1.373587,,,,,,,,,,,,,,d016b1d7-f487-4b9d-ba2e-01d796992a84,69,,,"[100.1, 31.5]",3890479,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Jhonfai Fabián De La Mora,6317.0,Left Center Forward,6,Eintracht Frankfurt,184,['787a8d99-de17-4937-a69b-975bd0f4d3a1'],10,,Left Foot,"[120.0, 31.7, 5.1]",True,"[{'location': [117.6, 38.0], 'player': {'id': 12319, 'name': 'Ramazan Özcan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.4, 31.0], 'player': {'id': 8394, 'name': 'Robert Bauer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.1, 44.8], 'player': {'id': 12551, 'name': 'Max Christiansen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [88.0, 33.9], 'player': {'id': 40464, 'name': 'Moritz Hartmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.9, 54.3], 'player': {'id': 3221, 'name': 'Markus Suttner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.5, 38.2], 'player': {'id': 3097, 'name': 'Pascal Groß'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.1, 47.9], 'player': {'id': 8405, 'name': 'Benjamin Hübner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.6, 44.9], 'player': {'id': 13332, 'name': 'Romain Brégerie'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 32.9], 'player': {'id': 9106, 'name': 'Marvin Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 51.7], 'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.0, 47.1], 'player': {'id': 18888, 'name': 'Szabolcs Huszti'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [93.2, 54.8], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [92.4, 32.8], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",cea8cab2-a212-4ad5-8e88-b3ca0746bf6b,,Off T,0.036238603,Volley,Open Play,,,,,,Eintracht Frankfurt,184,00:01:10.297,Shot,
