50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f2612b71-c22c-405d-9b17-a5b38c9d5969,339,,Lost In Play,"[44.1, 16.5]",3890468,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,17,Borussia Dortmund,180,['32d2267e-6f63-4230-a31d-e636ce48dd55'],17,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:08:17.017,Interception,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,14ebc96b-709a-45b8-8f97-61ba38f8e4fe,506,,Won,"[21.2, 46.1]",3890468,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,25,Borussia Dortmund,180,['555487c4-249b-444e-b1e0-39624b85477d'],28,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:28.006,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d80fa311-63ad-4cf5-a8a5-9c984da35b2f,516,,Success In Play,"[66.9, 67.1]",3890468,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felix Passlack,8241.0,Right Center Midfield,25,Borussia Dortmund,180,['c20fc834-f925-4169-b8a5-d5a59e0cb0f4'],36,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:36.279,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2ef64908-983e-443c-b16c-1ded986c213a,674,,Success In Play,"[32.5, 66.6]",3890468,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Jungwirth,12383.0,Right Back,34,Borussia Dortmund,180,['e9365fd8-42e6-4bf1-9ac6-2e33288752d0'],18,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:17:18.208,Interception,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,b1c2bc54-df77-4d95-b20f-7dfaaa42ab93,999,,Lost Out,"[89.5, 76.6]",3890468,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Jungwirth,12383.0,Right Back,46,Borussia Dortmund,180,['a2f146fb-142a-46e6-9c9c-712aa692de1c'],59,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:59.603,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e36920b4-c006-4416-96bb-1a7836889a62,1289,,Lost In Play,"[74.9, 17.6]",3890468,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Peter Niemeyer,40467.0,Right Defensive Midfield,59,Darmstadt 98,872,"['835ded12-1d19-483b-a297-ffb2360c22c1', 'ba1742ab-56d6-458c-94cf-a584201d0996']",44,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:31:44.736,Interception,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9467af2c-796f-4cfa-8d4a-d165d3133ddb,1327,,Lost In Play,"[41.5, 61.5]",3890468,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Center Attacking Midfield,61,Darmstadt 98,872,['d4c9dc3d-9a58-4952-955c-a3f219b05d47'],31,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:31.769,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,89758ea0-ba02-4eab-8f63-2b7eba56fc29,1344,,Won,"[3.8, 62.2]",3890468,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Weigl,8816.0,Center Defensive Midfield,63,Darmstadt 98,872,['6c7c19ee-2679-4683-8553-8945fbb69a19'],16,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:16.218,Interception,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,21ae61fd-c898-4a4b-9b28-c385fb4df212,2002,,Success In Play,"[75.1, 54.1]",3890468,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,İlkay Gündoğan,10287.0,Center Attacking Midfield,88,Darmstadt 98,872,['a60dea60-b36c-4c19-9014-006c17e988d5'],46,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:46.092,Interception,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,d889d0dd-8a4d-454e-b15c-80028239f762,2069,,Won,"[66.5, 59.5]",3890468,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérôme Gondorf,8388.0,Left Defensive Midfield,92,Darmstadt 98,872,['63b0319c-b16f-41b1-9181-fe2bc58bb018'],42,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:42.550,Interception,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,173909f0-72e3-4b60-9503-700220227f7c,2218,,Won,"[94.2, 69.9]",3890468,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,İlkay Gündoğan,10287.0,Center Attacking Midfield,101,Borussia Dortmund,180,['9c2422be-310e-49c9-af9e-3f745b4904f0'],54,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:06:54.182,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eb5a3f12-f7a1-43bd-8f06-bf6f3f78f8cc,2279,,Success In Play,"[28.6, 48.2]",3890468,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Jungwirth,12383.0,Right Back,105,Borussia Dortmund,180,['794171cc-8fd9-4381-a9c5-05ffb816a60e'],1,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:09:01.953,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7220257c-0624-4304-9c27-0e83c0e349a2,2372,,Lost Out,"[27.0, 75.5]",3890468,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matthias Ginter,8808.0,Right Back,107,Darmstadt 98,872,['e21fe914-94a1-4eef-905d-8983dbea2e34'],53,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:53.110,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4076706e-193d-4388-825d-becc2cfb97bb,2423,,Lost In Play,"[23.4, 49.5]",3890468,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aytac Sulu,9217.0,Right Center Back,112,Borussia Dortmund,180,['b3fec59f-cfd8-476c-bc53-f3a8be9ee6f6'],7,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:07.105,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6480a103-e74d-4319-afc8-ed1b6890967f,2474,,Lost In Play,"[49.3, 24.7]",3890468,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Julian Weigl,8816.0,Center Defensive Midfield,118,Borussia Dortmund,180,['ae6e0c20-5df0-4a48-9d5b-247de8513c29'],7,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:07.271,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,00b36c16-4450-4fa4-a485-2638bdae0094,2659,,Success In Play,"[72.8, 38.4]",3890468,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tobias Kempe,9219.0,Center Attacking Midfield,129,Borussia Dortmund,180,"['1457aeca-d6c6-4bed-ab63-2018f1f3b42f', '8fbd14c0-b896-41d3-b517-31c559330454']",49,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:19:49.285,Interception,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3993cb21-477a-412c-90a0-9e0dff028c03,3026,,Lost In Play,"[16.5, 3.9]",3890468,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erik Durm,13206.0,Left Back,152,Darmstadt 98,872,['c5772dc9-2434-40bf-a079-9105306b8225'],59,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:59.624,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5e17f450-536e-4f1b-a274-2e820cf08997,3058,,Won,"[24.5, 24.3]",3890468,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Konstantin Rausch,11134.0,Left Midfield,152,Darmstadt 98,872,['0dd2dde4-7350-4dd8-b965-706c7a7311c9'],24,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:30:24.741,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,94d1b864-4dd6-46ad-b000-ad0bf623ebcf,3187,,Lost In Play,"[80.8, 61.5]",3890468,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,160,Borussia Dortmund,180,['3b0e60c3-f485-4d79-bbcc-029cbf2475ec'],51,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:33:51.875,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2aba5877-a7b2-4251-b490-eeed43c6fb1a,3301,,Won,"[50.9, 30.1]",3890468,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,162,Borussia Dortmund,180,['54ad380d-61c0-4a3f-b3b0-7fae141a20a6'],48,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:35:48.118,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,608db7c0-a40f-4a7f-9252-793e98849dd2,3418,,Lost Out,"[47.5, 10.6]",3890468,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Slobodan Rajković,35033.0,Left Center Back,172,Borussia Dortmund,180,['839243bc-6473-432c-a51e-73d342a9bf3a'],15,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:40:15.225,Interception,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,aa589335-7ef3-46a2-b545-4be9a3421a26,3600,,Won,"[17.2, 15.5]",3890468,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,189,Borussia Dortmund,180,"['0dff21c1-5567-47f9-b93b-2f17837aeac6', 'c58ba53f-6555-45ac-b1e9-ae3bff0f1d72']",0,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:46:00.892,Interception,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,3acdb61f-fce1-4724-9c87-fa542479000b,23,,,"[90.7, 16.1]",3890468,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Adrián Ramos Vásquez,24324.0,Left Center Forward,3,Borussia Dortmund,180,"['4a31f41c-05c5-473a-b608-1561602eec00', '84ea5846-f145-4b05-bef9-0d00b3177aa3']",19,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:19.467,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,7cb6f368-31b4-404f-839f-753fd1e1ca3a,492,,,"[87.8, 15.8]",3890468,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Konstantin Rausch,11134.0,Left Midfield,24,Darmstadt 98,872,['a4252b2e-1c5e-4417-9e68-3958f82bb7f9'],21,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:12:21.999,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,05846140-025e-49a6-bc23-8c2d6db0a210,527,,,"[110.9, 2.3]",3890468,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emerick Aubameyang,3712.0,Right Center Forward,25,Borussia Dortmund,180,['dd6e3ed6-6277-4608-ae8d-4bbb14d7be03'],46,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:46.744,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,1975e261-65aa-4065-9e56-a60585fd06d9,608,,,"[60.8, 2.1]",3890468,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Castro Randon,8233.0,Left Center Midfield,33,Darmstadt 98,872,['ad593ad5-21ca-40b4-9310-1a7cc50f17dc'],9,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:16:09.833,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,d3ecbac9-5ad8-4224-9253-cb3d782791c0,694,,,"[110.7, 16.5]",3890468,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Adrián Ramos Vásquez,24324.0,Left Center Forward,36,Borussia Dortmund,180,"['89408680-2dee-4ade-9e93-6c1c22d4e081', 'd094c1d1-e283-4080-a2a6-f04c7e6121a0']",31,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:17:31.296,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,fa0c2f1e-ee6f-44b5-9936-8e97a43c7740,697,,,"[117.7, 23.8]",3890468,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Adrián Ramos Vásquez,24324.0,Left Center Forward,36,Borussia Dortmund,180,['a19c4dd4-b521-46ed-b251-b8bc245b8b5c'],33,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:17:33.051,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,e4b88fa4-0d36-4f86-b06b-b214e86df25c,1046,,,"[108.4, 78.1]",3890468,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Back,47,Borussia Dortmund,180,['9f139c6e-474a-412c-bffc-8a641a8a5e47'],58,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:58.977,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.16,,,,,,,,,,,,,46a5d108-bb7f-4a3c-8170-e826f1e54e06,1170,,,"[58.8, 39.8]",3890468,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gustavo Adrián Ramos Vásquez,24324.0,Left Center Forward,54,Borussia Dortmund,180,['538b8919-7125-4ab7-9eb0-4abb51ec3d28'],39,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:39.679,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,ac62e890-5967-4c17-a57d-e69536d9a134,1457,,,"[97.2, 73.2]",3890468,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Center Attacking Midfield,70,Darmstadt 98,872,['a1c6aaa6-5879-47dc-a967-5ba9af4bb38d'],14,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:14.668,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,82274a75-f580-4e26-b61e-60a49174ad25,1539,,,"[109.3, 21.0]",3890468,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,71,Borussia Dortmund,180,['8ee7f806-9593-41d3-ad96-1318c9055ede'],28,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:37:28.099,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,f761e2a2-495f-4f3d-adef-156da389a405,1708,,,"[86.7, 12.1]",3890468,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Castro Randon,8233.0,Left Center Midfield,77,Borussia Dortmund,180,"['36263dcd-d8a7-41b5-8098-700c60db33cb', 'b0eb97d1-b269-419d-b347-477d096af688']",18,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:18.724,Dribble,True
,,,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,abb3e392-d6c2-44fc-b718-08f25bb70e2b,1712,,,"[85.3, 13.5]",3890468,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Castro Randon,8233.0,Left Center Midfield,77,Borussia Dortmund,180,"['1529ba8b-972f-48ca-b91c-2ce97121468f', '44bf52fc-ebad-49a1-a5dc-08469ca76d95']",20,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:20.058,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,f99c2e92-64be-4e88-961f-febf6acc3348,1840,,,"[108.6, 58.3]",3890468,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Back,79,Borussia Dortmund,180,['f770cf2b-4d89-40a5-a325-7ce9b37239f3'],48,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:48.342,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,92b77513-d00e-4998-a99e-f5e1d8e7a206,2102,,,"[101.9, 68.1]",3890468,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Heller,9401.0,Right Midfield,95,Darmstadt 98,872,['12c0d28e-823f-4375-831f-fb4ff6af887a'],30,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:04:30.421,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,7db84f3f-fe0b-4032-84ef-d9ca8ba3adc9,2129,,,"[11.4, 52.5]",3890468,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Neven Subotić,4430.0,Right Center Back,100,Borussia Dortmund,180,"['87cac02c-8075-498c-8c01-ccb3c62077d9', '92621fa3-6fbb-4108-a3a4-0cd219db9134']",41,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:05:41.803,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,ad3d6ebb-7d04-4eab-a0c2-23aff4081ed6,2202,,,"[93.4, 67.7]",3890468,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matthias Ginter,8808.0,Right Back,101,Borussia Dortmund,180,['c8929936-ac50-4856-99ff-4498de39a7d9'],41,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:06:41.786,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,b160ab5f-7468-4a6d-bc1f-66bfbcb0522c,2322,,,"[97.3, 25.2]",3890468,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,İlkay Gündoğan,10287.0,Center Attacking Midfield,106,Borussia Dortmund,180,"['30f554b4-0e07-4174-9262-bfca52e3d817', 'e685931f-a587-44e2-8ceb-fab719f6f00a']",50,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:09:50.765,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,edd0269a-efb6-4620-a2e0-d952a31d1583,2593,,,"[50.3, 15.5]",3890468,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,125,Borussia Dortmund,180,['c51eda18-00d8-42d6-92cf-a2c564a53e27'],27,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:18:27.340,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,460cd5a2-23cf-4dba-a902-e2e9ae3e0167,2628,,,"[85.0, 26.7]",3890468,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gustavo Adrián Ramos Vásquez,24324.0,Left Center Forward,126,Borussia Dortmund,180,"['b0b91850-b62f-437d-9aad-de089e04422f', 'b771607a-61dc-4bee-8e57-7713a3786e63']",1,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:19:01.268,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,8facf22a-79a6-457e-937d-465df158d433,2683,,,"[94.7, 15.6]",3890468,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erik Durm,13206.0,Left Back,129,Borussia Dortmund,180,['9021dd64-b13d-45c5-b92e-4b9d32a37c88'],5,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:20:05.739,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,eabef514-5546-4a56-b3cc-b7f81412b987,2796,,,"[34.7, 51.9]",3890468,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,İlkay Gündoğan,10287.0,Center Attacking Midfield,134,Borussia Dortmund,180,['13b46438-c88d-4e31-b8eb-620996cbf9ef'],5,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:05.479,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,958e555e-6768-4cbd-87a3-a882a6647fdf,2809,,,"[85.1, 33.1]",3890468,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Kempe,9219.0,Center Attacking Midfield,135,Darmstadt 98,872,"['ce75f81a-c3e8-4b8e-a4a2-7646e05f7d7f', 'd9a040fc-2740-472b-ab09-136c2d94256f']",11,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:11.165,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,273ea9fb-f46f-4ed7-99e8-c0471a5627f4,2947,,,"[47.6, 58.8]",3890468,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,İlkay Gündoğan,10287.0,Center Attacking Midfield,145,Borussia Dortmund,180,"['db48ba7b-70c6-4ee5-911a-c0ca8b46caba', 'fe5d06c6-4072-4051-b649-f1494b0d240d']",14,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:14.957,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,957eb071-524e-4cd5-87f5-647d79f8f1c9,3020,,,"[4.2, 5.8]",3890468,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erik Durm,13206.0,Left Back,151,Darmstadt 98,872,['30586fd1-e3bc-4182-ba4f-22cb2bda04a5'],45,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:45.263,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,659720e9-f252-42e2-ae19-b5a64cf4047e,3051,,,"[51.7, 30.5]",3890468,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Castro Randon,8233.0,Left Center Midfield,152,Darmstadt 98,872,['08f9c1d5-5664-4812-a776-62aefc925b09'],17,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:17.021,Dribble,True
,,,,,,,,,,,,,,Complete,True,,,0.0,,,,,,,,,,,,,debca576-912c-4b90-b030-02c4b600228b,3212,,,"[35.6, 45.6]",3890468,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,162,Borussia Dortmund,180,"['06ccfbd4-af98-483a-95eb-e71732b483d4', 'ebe278c3-8fa5-45c1-bb2b-64e8ebad883b']",28,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:28.472,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,ec50e8be-c849-4832-b820-8d0d8fde48b6,3218,,,"[40.4, 42.0]",3890468,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,İlkay Gündoğan,10287.0,Center Attacking Midfield,162,Borussia Dortmund,180,['089ade89-5694-466e-84c9-d47b6c9e1dcd'],30,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:30.534,Dribble,True
,,,,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,,,,fd6e3041-c3e3-4930-984b-f2b5accc7186,3414,,,"[43.4, 71.0]",3890468,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrikh Mkhitaryan,3275.0,Right Center Midfield,171,Borussia Dortmund,180,"['06c7e5a0-8f80-41fc-8f67-b91c6e1fa4d2', '92d7c222-3063-4c8c-bca4-7bc3091d9b0c']",57,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:57.656,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,99efc925-0679-4dbb-88b9-64adcf8f3e5f,3502,,,"[101.2, 8.8]",3890468,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Henrikh Mkhitaryan,3275.0,Right Center Midfield,181,Borussia Dortmund,180,"['91baa429-2245-4069-9e4e-96d33776b1f6', 'eca87e7b-df1c-45ad-9488-26829659a05d']",41,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:41.305,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,e0082345-4564-4602-8989-53948049e46f,3619,,,"[65.0, 71.6]",3890468,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthias Ginter,8808.0,Right Back,191,Borussia Dortmund,180,"['7ac3ad82-46f9-4d18-9281-ce13aabc706d', 'f9abfd80-df49-4379-8d73-6f1a67e2b34f']",55,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:46:55.003,Dribble,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,84ea5846-f145-4b05-bef9-0d00b3177aa3,24,,,"[29.4, 64.0]",3890468,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,3,Borussia Dortmund,180,['3acdb61f-fce1-4724-9c87-fa542479000b'],19,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:19.467,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,8251c183-af10-4831-86d2-c8a4e557d4f1,78,,,"[50.6, 38.0]",3890468,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Felix Passlack,8241.0,Right Center Midfield,4,Darmstadt 98,872,['f5959d66-fe00-4b81-97ab-51892d890355'],50,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:50.692,Duel,True
,,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,6726fb9e-5250-417d-af60-63c052f9c977,85,,,"[49.7, 41.9]",3890468,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Aytac Sulu,9217.0,Right Center Back,5,Borussia Dortmund,180,['ade72ef1-ed68-4f8d-a844-eaec38d24406'],54,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:54.790,Duel,True
