50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,917c4b04-6c27-41a8-9e89-8e75ae5f847e,663,,Won,"[73.8, 60.5]",3890389,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Volland,8215.0,Center Forward,39,Ingolstadt,189,['3a44cfbb-2839-4e87-80db-5d3bfecedc6b'],51,,,,,,,,,,,,,,,,Hoffenheim,175,00:14:51.817,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,02fbeb15-5154-4fb2-90fc-2d98b7651ae2,809,,Lost In Play,"[58.9, 8.8]",3890389,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Bauer,8394.0,Left Back,44,Hoffenheim,175,['1f635a31-f856-43c1-9f95-7190f7414a3d'],6,,,,,,,,,,,,,,,,Ingolstadt,189,00:18:06.158,Interception,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,90344982-3ab9-4405-948f-61971afa7a1b,1016,,Lost Out,"[55.4, 10.3]",3890389,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Hübner,8405.0,Left Center Back,60,Ingolstadt,189,['15db6891-c95a-4317-ab3f-51cfb6557cc6'],5,,,,,,,,,,,,,,,,Ingolstadt,189,00:23:05.472,Interception,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,b602c1cd-2b33-4755-9cb1-d3b31672abb4,1158,,Won,"[88.9, 69.6]",3890389,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,75,Ingolstadt,189,['598768e8-02dd-4141-b43d-46776023dfe1'],3,,,,,,,,,,,,,,,,Ingolstadt,189,00:27:03.119,Interception,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,be1c1e6b-97ca-4b58-8e6b-a57a38df8643,1610,,Won,"[56.7, 58.2]",3890389,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nadiem Amiri,8403.0,Center Attacking Midfield,93,Hoffenheim,175,['0b96ef1a-59fe-4f39-9e2b-a50a828650dd'],17,,,,,,,,,,,,,,,,Hoffenheim,175,00:38:17.743,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,463aeb32-8bf4-4786-ae2a-6429b1334141,1880,,Won,"[28.2, 26.3]",3890389,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nadiem Amiri,8403.0,Center Attacking Midfield,104,Ingolstadt,189,['bd04492e-84dd-4e7c-862a-496379c0b6ec'],26,,,,,,,,,,,,,,,,Hoffenheim,175,00:44:26.083,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,877893b9-d3b9-487d-b893-19267d3a1023,1921,,Lost In Play,"[54.5, 64.7]",3890389,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eugen Polanski,8404.0,Left Defensive Midfield,108,Ingolstadt,189,['9c9793ff-2b35-49fd-942e-f2b90040a3f2'],31,,,,,,,,,,,,,,,,Hoffenheim,175,00:45:31.319,Interception,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,748eca89-df59-43b8-99c0-71ab74a1af90,1965,,Lost Out,"[93.0, 5.9]",3890389,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukas Hinterseer,9103.0,Center Forward,111,Hoffenheim,175,['a84cc84d-9d5d-4495-8ff0-b61d9fd47756'],2,,,,,,,,,,,,,,,,Ingolstadt,189,00:46:02.304,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3f84ce31-bc93-4d65-98db-3fe84022a89d,2476,,Success In Play,"[56.6, 25.4]",3890389,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Bauer,8394.0,Left Back,144,Ingolstadt,189,,28,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:28.102,Interception,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,c04ef09e-a3f3-42fe-a2b0-45e720d4c9c1,2726,,Won,"[51.0, 17.3]",3890389,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Brégerie,13332.0,Center Defensive Midfield,165,Ingolstadt,189,['d1b98e2c-49ca-4995-8d16-b6df0fddbbb2'],42,,,,,,,,,,,,,,,,Ingolstadt,189,00:27:42.924,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,41790523-ec61-45f2-bf44-6847ad71452a,2773,,Won,"[43.1, 63.3]",3890389,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tobias Levels,40460.0,Right Back,166,Hoffenheim,175,['8ca428f1-4420-4495-b8be-627b5e51bea2'],50,,,,,,,,,,,,,,,,Ingolstadt,189,00:28:50.772,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,68e90666-2d91-44ca-a4f3-8cda6e069721,2890,,Won,"[56.1, 45.2]",3890389,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Brégerie,13332.0,Center Defensive Midfield,173,Ingolstadt,189,['e456f73c-99e8-4534-8d56-a6dcb4308028'],25,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:25.813,Interception,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,52ded423-841f-4d60-9e8c-9faa3e7cf73a,3217,,Success In Play,"[26.3, 58.2]",3890389,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pavel Kadeřábek,9397.0,Right Back,191,Hoffenheim,175,['f4f9fabf-2fbf-4c24-b024-fda2ece1169a'],28,,,,,,,,,,,,,,,,Hoffenheim,175,00:40:28.422,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,671b0871-b547-43c5-87e6-b8c97ba96657,3448,,Lost In Play,"[15.2, 34.0]",3890389,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romain Brégerie,13332.0,Center Defensive Midfield,202,Hoffenheim,175,['a607ec43-61e4-4b80-b5d2-17729f7bd704'],8,,,,,,,,,,,,,,,,Ingolstadt,189,00:46:08.011,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1e7a8fc8-c44e-4a8d-8a24-74c4259e6707,3477,,Lost Out,"[54.8, 12.1]",3890389,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niklas Süle,6322.0,Left Center Back,203,Ingolstadt,189,['7b9f5e90-9cb1-4d17-bc88-cdf70a19c337'],32,,,,,,,,,,,,,,,,Hoffenheim,175,00:46:32.117,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b93c3d82-3131-4f54-b69f-1c94653786ee,3529,,Lost In Play,"[50.6, 56.8]",3890389,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marvin Matip,9106.0,Right Center Back,205,Hoffenheim,175,['90153731-2bdb-4ab9-8a92-e1628a58ff69'],23,,,,,,,,,,,,,,,,Ingolstadt,189,00:47:23.676,Interception,
,,,,,,,,,,,,,,,,,,0.160495,,,,,,,,,,,,,7c35cc1a-db78-4ad5-ada6-6a6c348743f4,348,,,"[94.8, 18.9]",3890389,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alfredo Morales,12304.0,Left Center Midfield,19,Ingolstadt,189,"['7dddd034-77c4-4254-80ac-ff2b04c6105e', 'cf22396a-d789-4756-a37b-70bbf07e29a2']",41,Right Foot,"[96.4, 20.1]",True,"[{'location': [107.1, 32.7], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [85.4, 19.4], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [94.7, 36.1], 'player': {'id': 5548, 'name': 'Steven Zuber'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.4, 42.7], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.8, 25.0], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 39.1], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 26.9], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.6, 12.8], 'player': {'id': 26832, 'name': 'Tarik Elyounoussi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.3, 39.1], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.5, 20.2], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 6.5], 'player': {'id': 3097, 'name': 'Pascal Groß'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.2, 40.7], 'player': {'id': 8405, 'name': 'Benjamin Hübner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.9, 37.9], 'player': {'id': 9103, 'name': 'Lukas Hinterseer'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.3, 35.6], 'player': {'id': 40463, 'name': 'Stefan Lex'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.3, 31.9], 'player': {'id': 9106, 'name': 'Marvin Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [95.6, 30.5], 'player': {'id': 5481, 'name': 'Mathew Leckie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [83.1, 15.9], 'player': {'id': 8394, 'name': 'Robert Bauer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",7f96f2f4-fa16-4bfd-99ba-e2a0d6fdb6ec,,Blocked,0.006453735,Normal,Open Play,,,,,,Ingolstadt,189,00:07:41.611,Shot,
,,,,,,,,,,,,,,,,,,1.370047,,,,,,,,,,,,,beed7d3f-f0e3-4e0f-9973-2e41e8242ec3,764,,,"[83.8, 49.7]",3890389,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jin-Su Kim,40538.0,Left Back,42,Hoffenheim,175,"['a3ee8b90-1b1d-4357-aaf5-2eecde4a6d5e', 'e5e00954-55c7-4888-8fac-d274c2978f1f']",18,Left Foot,"[116.3, 43.3, 1.1]",,"[{'location': [93.9, 50.4], 'player': {'id': 12304, 'name': 'Alfredo Morales'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [90.4, 45.4], 'player': {'id': 3097, 'name': 'Pascal Groß'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.3, 51.7], 'player': {'id': 8394, 'name': 'Robert Bauer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.1, 44.9], 'player': {'id': 8405, 'name': 'Benjamin Hübner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 40.1], 'player': {'id': 40459, 'name': 'Roger de Oliveira Bernardo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.4, 33.0], 'player': {'id': 9106, 'name': 'Marvin Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [87.0, 49.8], 'player': {'id': 9103, 'name': 'Lukas Hinterseer'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [94.9, 27.2], 'player': {'id': 40460, 'name': 'Tobias Levels'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [74.5, 46.0], 'player': {'id': 5481, 'name': 'Mathew Leckie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [82.5, 48.3], 'player': {'id': 40463, 'name': 'Stefan Lex'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.5, 41.0], 'player': {'id': 12319, 'name': 'Ramazan Özcan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.5, 10.9], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [76.8, 35.8], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [93.8, 39.1], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [96.3, 39.4], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [75.6, 44.7], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [95.4, 48.1], 'player': {'id': 5548, 'name': 'Steven Zuber'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [93.6, 44.3], 'player': {'id': 26832, 'name': 'Tarik Elyounoussi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [91.7, 49.4], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [87.4, 57.3], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Saved,0.0060078115,Half Volley,Open Play,,,,,,Hoffenheim,175,00:17:18.652,Shot,True
,,,,,,,,,,,,,,,,,,0.305488,,,,,,,,,,,,,bedc5efa-45a1-4096-a97e-e03e555cfc6d,1202,,,"[115.7, 50.5]",3890389,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobias Levels,40460.0,Right Back,75,Ingolstadt,189,['8ac80ae9-a3fd-419f-a80d-c7e9b51a6d1d'],36,Right Foot,"[118.5, 44.6, 0.9]",,"[{'location': [105.2, 52.0], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.9, 43.8], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.8, 49.1], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.7, 51.5], 'player': {'id': 5548, 'name': 'Steven Zuber'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.0, 53.3], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 41.9], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.5, 52.5], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.1, 37.3], 'player': {'id': 26832, 'name': 'Tarik Elyounoussi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.5, 49.2], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.8, 42.6], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.9, 65.6], 'player': {'id': 3097, 'name': 'Pascal Groß'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.9, 54.3], 'player': {'id': 40463, 'name': 'Stefan Lex'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.5, 39.9], 'player': {'id': 12304, 'name': 'Alfredo Morales'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [87.0, 31.4], 'player': {'id': 8394, 'name': 'Robert Bauer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.9, 46.5], 'player': {'id': 9103, 'name': 'Lukas Hinterseer'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",1d76a76b-3f3d-444d-bc89-dcb80455035b,True,Saved,0.075784884,Normal,Open Play,,,,,,Ingolstadt,189,00:27:36.073,Shot,
,,,,,,,,,,,,,,,,,,0.727145,,,,,,,,,,,,,c899669f-f072-4f0d-854c-03e89c54f2d9,1206,,,"[112.9, 58.5]",3890389,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,75,Ingolstadt,189,"['6f3649a8-62b2-437d-b1da-dd1786fcdea3', 'fc1977c2-047d-4818-a069-65840ba357bc']",38,Right Foot,"[120.0, 45.4, 5.2]",True,"[{'location': [118.6, 44.0], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.2, 47.6], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.4, 52.5], 'player': {'id': 5548, 'name': 'Steven Zuber'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.7, 57.1], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.4, 50.2], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.9, 49.4], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.8, 40.7], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.9, 46.9], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.6, 42.3], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 36.7], 'player': {'id': 26832, 'name': 'Tarik Elyounoussi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [89.5, 31.5], 'player': {'id': 8394, 'name': 'Robert Bauer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [115.2, 52.3], 'player': {'id': 40463, 'name': 'Stefan Lex'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.4, 50.6], 'player': {'id': 40460, 'name': 'Tobias Levels'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [115.1, 42.2], 'player': {'id': 9103, 'name': 'Lukas Hinterseer'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.6, 38.3], 'player': {'id': 12304, 'name': 'Alfredo Morales'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Off T,0.008976639,Half Volley,Open Play,,,,,,Ingolstadt,189,00:27:38.268,Shot,True
,,,,,,,,,,,,,,,,,,0.564627,,,,,,,,,,,,,f53b83ef-eeaa-47b4-a271-be06854f6cd4,1526,,,"[94.8, 41.9]",3890389,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,90,Ingolstadt,189,"['40acf2cb-eb02-4740-83f2-83e0eee9abc7', '96212555-3ad4-4ef4-a729-8abbcf2224f3']",31,Right Foot,"[104.3, 42.4]",,"[{'location': [104.4, 41.5], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.4, 42.5], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 43.6], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.6, 44.7], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.4, 40.6], 'player': {'id': 5548, 'name': 'Steven Zuber'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.1, 49.0], 'player': {'id': 26832, 'name': 'Tarik Elyounoussi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.6, 37.5], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 39.1], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.9, 34.9], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 39.3], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 28.0], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.9, 38.9], 'player': {'id': 40463, 'name': 'Stefan Lex'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.1, 34.4], 'player': {'id': 12304, 'name': 'Alfredo Morales'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.0, 52.2], 'player': {'id': 9106, 'name': 'Marvin Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.3, 36.2], 'player': {'id': 8394, 'name': 'Robert Bauer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.1, 36.3], 'player': {'id': 9103, 'name': 'Lukas Hinterseer'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.8, 27.3], 'player': {'id': 5481, 'name': 'Mathew Leckie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.9, 38.7], 'player': {'id': 8405, 'name': 'Benjamin Hübner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,,Blocked,0.06522111,Normal,Free Kick,,,,,,Ingolstadt,189,00:36:31.142,Shot,
