50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[16.3, 40.4]",,,,,,,,,,,,,14.544302,,,,,,,,,,,,,68d703f4-1856-4c2f-9a08-21f3e30a2b90,3166,,"[5.3, 49.3]",3890337,88,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,René Adler,8560.0,Goalkeeper,189,Hamburger SV,171,"['e261d076-1df7-4074-99f2-058dd2dcef1b', 'f9d5baa3-8713-4b0d-9809-bc0ddb93fb9c']",5,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:05.560,Carry,
,,,,,,"[55.5, 31.7]",,,,,,,,,,,,,1.227901,,,,,,,,,,,,,55152295-35b9-4d95-bcec-f20654e9574d,3172,,"[52.0, 37.4]",3890337,88,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,189,Hamburger SV,171,"['685ac17c-22c2-4f20-bcd2-d619df55c084', 'edcb1d19-3cc4-49b0-8977-ef32a42f239f']",24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:24.762,Carry,
,,,,,,"[96.8, 14.0]",,,,,,,,,,,,,0.264277,,,,,,,,,,,,,5fde8338-a52d-4133-8e2f-c46cfe28eb1e,3175,,"[90.9, 16.3]",3890337,88,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Admir Mehmedi,8219.0,Left Midfield,189,Hamburger SV,171,"['234502fe-177c-4511-ad7a-05d28ae70cca', '8a54efb8-57d5-4835-b784-436c20e66119']",28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:28.091,Carry,
,,,,,,"[21.0, 71.2]",,,,,,,,,,,,,5.693194,,,,,,,,,,,,,13bb7963-fb1c-45ee-b5ae-1cb7cc51b451,3178,,"[23.3, 66.1]",3890337,88,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Dennis Diekmeier,8316.0,Right Back,189,Hamburger SV,171,"['1a271083-8761-4771-9560-6a02ff33209a', '56584032-9cda-408d-9c42-1ff7e32e3956', 'b6ba8356-0955-49ed-a4c9-361d913dc791']",28,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:28.854,Carry,True
,,,,,,"[20.2, 76.5]",,,,,,,,,,,,,1.09009,,,,,,,,,,,,,d72ff1e5-09a3-4bb3-9ad9-047136977f92,3183,,"[20.2, 76.5]",3890337,88,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Albin Ekdal,5624.0,Right Defensive Midfield,189,Hamburger SV,171,"['ae65a48c-982a-46e7-a0ca-6e26bfeb6116', 'd3cde71d-fade-4b2d-9a39-dc3ebfbed4ef']",36,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:36.044,Carry,
,,,,,,"[39.6, 55.6]",,,,,,,,,,,,,0.615663,,,,,,,,,,,,,428b08d9-fa99-42dd-856f-d29126178215,3189,,"[41.3, 54.0]",3890337,88,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,189,Hamburger SV,171,"['267e66df-36ec-4f8d-9b0c-21107bea500f', '2aaeba0b-3972-4b95-b76e-3e7dca0ad61b']",40,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:40.973,Carry,
,,,,,,"[32.6, 53.7]",,,,,,,,,,,,,2.058161,,,,,,,,,,,,,bf7e9078-82ea-47ea-a3a5-4595d13337ec,3192,,"[32.6, 53.7]",3890337,88,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,189,Hamburger SV,171,"['4534b08b-610c-4fdd-9218-ada69667b14b', 'dba46bfb-0704-428e-a099-b76461aef66a']",42,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:42.449,Carry,
,,,,,,"[64.6, 46.9]",,,,,,,,,,,,,2.93073,,,,,,,,,,,,,a98b9e6e-cb57-44ce-a9a3-455851c7b010,3198,,"[50.2, 59.3]",3890337,88,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jonathan Tah,8221.0,Right Center Back,189,Hamburger SV,171,"['08166750-979a-4f82-8c0d-5694b5cd8946', '1e0bf143-003e-4d68-bfea-9eb97f27588e', '359a2b83-a3a7-4909-b414-6df569c545bf']",48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:48.991,Carry,True
,,,,,,"[17.7, 37.4]",,,,,,,,,,,,,8.665781,,,,,,,,,,,,,d702abe6-ec93-4e35-8455-9be04e4b2e26,3203,,"[13.9, 29.7]",3890337,88,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,René Adler,8560.0,Goalkeeper,189,Hamburger SV,171,"['1878bb3f-b9a9-4639-8095-b4ea10d56f11', '32a22230-54d9-47bd-afa8-5e8f4a650d46']",54,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:54.890,Carry,
,,,,,,"[48.0, 48.3]",,,,,,,,,,,,,1.13484,,,,,,,,,,,,,e8b10af6-dff1-48e7-8b11-f0c63ad6d329,3218,,"[48.8, 47.6]",3890337,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,190,Bayer Leverkusen,904,"['0f501bde-f95a-43b0-80cb-cf5ccbede784', '89d6bfe2-6ef0-462a-a417-d30f06847289', 'd8ce666d-caa1-4a2d-b2a8-671e4bc2f9eb']",15,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:15.468,Carry,True
,,,,,,"[68.8, 61.6]",,,,,,,,,,,,,1.186707,,,,,,,,,,,,,9cbf09e0-b54b-4862-ae63-7b0f46ca1387,3222,,"[62.3, 58.8]",3890337,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Admir Mehmedi,8219.0,Left Midfield,190,Bayer Leverkusen,904,"['20ec8963-e5fc-45f8-8ca8-50386c7c43a0', 'af764fe7-a382-487c-a019-3d8aabeb2593']",17,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:17.958,Carry,
,,,,,,"[111.5, 62.6]",,,,,,,,,,,,,1.455744,,,,,,,,,,,,,6e8dedfa-789c-425d-9369-049a106de959,3225,,"[105.0, 63.7]",3890337,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Hernández Balcázar,3058.0,Right Center Forward,190,Bayer Leverkusen,904,"['6937cd1a-cd48-410a-bd08-bdd38d2c0807', 'c1e257b3-5544-4535-8510-c0aba9317a40']",23,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:23.091,Carry,
,,,,,,"[109.8, 78.6]",,,,,,,,,,,,,4.588357,,,,,,,,,,,,,d6d5c6e1-1aac-48ae-affe-64d301d2f0b5,3236,,"[110.1, 70.5]",3890337,89,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Admir Mehmedi,8219.0,Left Midfield,191,Bayer Leverkusen,904,"['1cafb0b7-88c3-45ae-a2ec-48251d7dedb1', '6c5506ab-736a-4d99-aecc-9d922e8cee27', '915db635-bfd6-43b8-86f4-6c9765451b07']",42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:42.289,Carry,True
,,,,,,"[111.0, 73.3]",,,,,,,,,,,,,1.643077,,,,,,,,,,,,,58721888-4a22-4077-bc86-139cdec5da35,3239,,"[109.4, 71.2]",3890337,89,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karim Bellarabi,8213.0,Right Midfield,191,Bayer Leverkusen,904,"['62c0623d-1d4a-468c-a252-0b29ab086e68', '6863bc34-3fea-4c7d-8457-880575afec35', 'b8b29382-29c2-4ce0-aaf0-d29619b11757']",47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:47.541,Carry,True
,,,,,,"[14.2, 13.4]",,,,,,,,,,,,,0.613281,,,,,,,,,,,,,c4b0081c-049c-4875-89bd-5404a2510ba3,3245,,"[14.2, 13.9]",3890337,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,192,Hamburger SV,171,"['5f65c1f0-9a5a-4873-8327-2c45ab6ec795', 'fed504be-f956-4294-bf3d-15d51788417a']",50,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:50.758,Carry,
,,,,,,"[36.3, 2.9]",,,,,,,,,,,,,1.767883,,,,,,,,,,,,,ac5b430f-c816-422c-8c16-09b52486a67a,3252,,"[29.3, 1.7]",3890337,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivo Iličević,24740.0,Left Wing,192,Hamburger SV,171,"['34b8d289-ab05-4a4a-b092-6cff59add47e', '396a0d31-15b9-4c84-bc40-319e34237f70']",54,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:54.387,Carry,
,,,,,,"[73.2, 75.3]",,,,,,,,,,,,,1.333869,,,,,,,,,,,,,c3085e18-28f2-44b0-a0d9-d715f3a2f870,3256,,"[72.8, 74.9]",3890337,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,193,Bayer Leverkusen,904,"['0650eb0d-b768-4834-9143-ac9dca0c22be', '731ba879-142c-4407-8275-08af643e3da0', 'e16c645b-f9bc-48f9-949f-b4b14be69b79']",57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:57.333,Carry,True
,,,,,,"[73.2, 70.9]",,,,,,,,,,,,,1.106467,,,,,,,,,,,,,81e8b674-558e-4759-94cc-ec82ba6dc584,3262,,"[72.5, 71.4]",3890337,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,193,Bayer Leverkusen,904,"['0ae21139-ef6e-4bb0-9879-5abdb80bd124', '569d4fda-9d29-4b19-9cb6-1d5b7106de8b', 'e9ed6ec1-298b-40e5-a25a-425a7e202a3d']",0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:00.406,Carry,True
,,,,,,"[83.8, 69.5]",,,,,,,,,,,,,1.016457,,,,,,,,,,,,,2ac4137c-ac67-44c9-a39b-efeee5950dba,3269,,"[83.8, 69.5]",3890337,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,193,Bayer Leverkusen,904,"['65ca102c-f0c2-4591-ae51-442659649017', '92fc77be-bb07-465d-8860-34eb6c7377ed', '9344cbdd-ebe1-41ac-8b87-cbee6ee7f59b']",3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:03.151,Carry,True
,,,,,,"[98.0, 79.6]",,,,,,,,,,,,,4.334822,,,,,,,,,,,,,528cd0d8-a209-4bf6-bc78-859d9c92b08f,3272,,"[93.6, 77.9]",3890337,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Admir Mehmedi,8219.0,Left Midfield,193,Bayer Leverkusen,904,"['15fc0175-0819-4822-81f5-a37c39809791', '9aef09f2-5cfd-4858-96db-7b8b0a755654', 'a84e0419-2d0a-4879-83a4-e14618c9aef3']",5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:05.230,Carry,True
,,,,,,"[14.5, 44.8]",,,,,,,,,,,,,4.486114,,,,,,,,,,,,,dc3e878b-1a8f-44b5-aa2f-110609f2647c,3300,,"[14.9, 37.8]",3890337,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernd Leno,15581.0,Goalkeeper,198,Bayer Leverkusen,904,"['2756eabf-c362-47cc-b8f2-fb2e65be5f02', '8c21e0e9-6d46-43fb-b6c9-29dc3cf3386a']",25,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:25.870,Carry,
,,,,,,"[38.5, 67.9]",,,,,,,,,,,,,1.102329,,,,,,,,,,,,,21b1b968-a49c-474e-b38f-624c63d68978,3303,,"[32.9, 64.9]",3890337,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,198,Bayer Leverkusen,904,"['04f53926-1dcd-484f-8547-02c3dfb1de8e', 'f8ea96ee-66d5-4ba0-b105-c92db591df37']",31,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:31.893,Carry,
,,,,,,"[55.5, 70.9]",,,,,,,,,,,,,1.98479,,,,,,,,,,,,,aec2c763-0e34-4e72-869e-09c0e1ab2009,3306,,"[50.2, 68.6]",3890337,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,198,Bayer Leverkusen,904,"['1a673bf1-a095-4bb2-9800-9519ee052909', '882c6e92-ddef-41f4-908d-5dc4cddda5fb', 'd9b65c19-3961-4dd0-91da-581739bfc4a4']",34,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:34.139,Carry,True
,,,,,,"[87.0, 8.2]",,,,,,,,,,,,,0.303363,,,,,,,,,,,,,0f46efa8-8fc9-4307-8911-04de0e755bac,3314,,"[92.8, 7.2]",3890337,92,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastian Boenisch,20415.0,Left Back,199,Bayer Leverkusen,904,"['1048b06f-f926-46b0-acf4-46889e9f6ae0', '33a5543d-5d4c-4fcc-8884-7e48ef73ae15', '3e498adb-5020-4973-8720-38b9ad25a1ba']",47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:47.937,Carry,True
,,,,,,"[94.0, 14.5]",,,,,,,,,,,,,1.153181,,,,,,,,,,,,,7db8125d-8cd4-4631-9605-db7287d5d92f,3319,,"[88.6, 8.4]",3890337,92,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastian Boenisch,20415.0,Left Back,199,Bayer Leverkusen,904,"['46c91102-c280-4d22-8a87-0e319426a0f6', 'b827d438-6ef8-484c-ac01-6aaa20cd3434']",50,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:50.991,Carry,
,,,,,,"[101.9, 4.4]",,,,,,,,,,,,,0.915455,,,,,,,,,,,,,ae4b9c9c-ffcd-458a-98d2-b11a28525a66,3322,,"[104.5, 4.7]",3890337,92,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Admir Mehmedi,8219.0,Left Midfield,199,Bayer Leverkusen,904,"['7d0ad19f-b0ac-457b-9bee-14026fbfbc7d', '9d0c0284-d522-4fa4-bc8c-ea010bd106b0', 'f49648a9-cba9-4963-8759-2caef308de1e']",53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:53.450,Carry,True
,,,,,,"[91.2, 17.8]",,,,,,,,,,,,,1.318238,,,,,,,,,,,,,5ba5868d-2968-4e09-bf60-60176544c51e,3327,,"[92.8, 18.5]",3890337,92,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastian Boenisch,20415.0,Left Back,199,Bayer Leverkusen,904,"['a389fbef-327b-4de2-b164-f7db42d5aac7', 'cd7c1092-9874-400b-9ea1-2582fed989a9', 'eafbf6c6-0a47-4edf-a363-84020a4ac70d']",55,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:55.174,Carry,True
,,,,,,"[83.5, 24.3]",,,,,,,,,,,,,0.540416,,,,,,,,,,,,,f5d80a8b-354e-4adc-9a3b-a5e6546dfba6,3330,,"[83.5, 24.3]",3890337,92,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,199,Bayer Leverkusen,904,"['30ba5309-c685-4ad8-aea9-e6580cce1e04', '4a8263e7-8ed1-4047-9b6e-ad251c3c478a']",57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:57.421,Carry,
,,,,,,"[78.6, 45.7]",,,,,,,,,,,,,1.455151,,,,,,,,,,,,,d99f30e6-80f0-48c4-a2e7-b186d54b2702,3333,,"[81.8, 38.7]",3890337,92,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyriakos Papadopoulos,8313.0,Left Center Back,199,Bayer Leverkusen,904,"['032ed469-c215-432a-b162-c8ee007e5695', '2ff8815f-64ef-410c-9354-dae678626475']",59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:59.205,Carry,
,,,,,,,,,,,,,,,,,,,1.329185,,,,,,,,,,,,,f597dd36-8d26-4420-af4b-d17602bc2aa0,11,,"[51.8, 6.6]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivo Iličević,24740.0,Left Wing,2,Bayer Leverkusen,904,"['7061ff33-8269-4a7c-a870-0abf87d7bebc', 'f4a3ebc5-3141-43cb-a425-fb3cd5db6d55']",5,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:05.033,Pressure,
,,,,,,,,,,,,True,,,,,,,2.717473,,,,,,,,,,,,,49dd37b1-3188-452f-a528-2ff3dfe0928d,17,,"[76.7, 62.7]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Stefan Kießling,11394.0,Left Center Forward,2,Bayer Leverkusen,904,"['6cfa09b1-7ab9-4f6d-a9b6-4ceab5141eea', '77734fa1-448a-4921-b13d-5c4fa6875847']",9,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:09.334,Pressure,
,,,,,,,,,,,,True,,,,,,,0.605297,,,,,,,,,,,,,c8d224ed-5030-4ac1-a4d5-6a82bf188755,18,,"[71.0, 63.1]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ömer Toprak,8573.0,Right Defensive Midfield,2,Bayer Leverkusen,904,,10,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:10.749,Pressure,
,,,,,,,,,,,,,,,,,,,0.883655,,,,,,,,,,,,,eda996db-5ad5-470a-89c8-1543eae6ba03,23,,"[44.6, 17.4]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aaron Hunt,8308.0,Center Attacking Midfield,2,Bayer Leverkusen,904,"['3096591d-e330-46c6-b729-3ee47c0704d7', '538c0c96-34ee-4dda-9337-cf53dc6f3cfd']",12,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:12.273,Pressure,
,,,,,,,,,,,,,,,,,,,0.427875,,,,,,,,,,,,,0329ecfe-fb86-43a3-9397-6d2fac6aca2c,27,,"[34.3, 23.2]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Albin Ekdal,5624.0,Right Defensive Midfield,2,Bayer Leverkusen,904,"['8d7be771-8ce0-410f-983c-44bb2e1c09f8', '8f349b02-ae26-4cbb-b281-c2f4cc2db9a0']",14,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:14.473,Pressure,
,,,,,,,,,,,,,,,,,,,0.335681,,,,,,,,,,,,,656e8758-06ef-4d4a-808e-e7e367865ab8,30,,"[92.2, 41.0]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ömer Toprak,8573.0,Right Defensive Midfield,2,Bayer Leverkusen,904,['4e8fe5ac-a855-40cb-8314-9954dff68844'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:16.177,Pressure,
,,,,,,,,,,,,,,,,,,,0.693855,,,,,,,,,,,,,985581fd-46a9-47ad-aad9-781d23e7b663,54,,"[44.6, 76.2]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nicolai Müller,8302.0,Right Wing,2,Bayer Leverkusen,904,"['022dcf7c-655b-4a1f-a981-fb6e9317ac1b', '47feffef-076b-4d1c-b35e-ce569627b6df', 'cb3fb6a5-a363-43d4-8152-59b333b572f0']",45,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:45.189,Pressure,
,,,,,,,,,,,,,,,,,,,0.46243,,,,,,,,,,,,,e09639ef-8c18-4ed6-914d-b77af3a73426,58,,"[15.6, 78.6]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dennis Diekmeier,8316.0,Right Back,2,Bayer Leverkusen,904,"['023d8f9d-2d2e-4960-adab-fbd19a1b89b7', '8470b198-9ad0-4f7b-b970-b7a2f5a9ed92']",48,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:48.713,Pressure,
,,,,,,,,,,,,,,,,,,,0.848732,,,,,,,,,,,,,d58ecc51-250b-49ad-a866-ff44ca6a566e,63,,"[67.6, 2.6]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastian Boenisch,20415.0,Left Back,3,Hamburger SV,171,"['7cbecbcd-474a-43bf-bebe-161d0399337f', 'eb9c80c0-f3ec-46e2-9937-416654e57e6b']",19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:19.145,Pressure,
,,,,,,,,,,,,,,,,,,,0.32697,,,,,,,,,,,,,0616b81a-f9b6-4e36-abf5-ace777732b65,79,,"[48.4, 6.1]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthias Ostrzolek,8547.0,Left Back,4,Bayer Leverkusen,904,,46,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:46.108,Pressure,
,,,,,,,,,,,,,,,,,,,0.308867,,,,,,,,,,,,,19dffa7c-1d8b-432b-a14a-52a07444f27f,85,,"[45.3, 16.5]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emir Spahić,26791.0,Left Center Back,4,Bayer Leverkusen,904,['57723640-c927-4545-aa22-0b3ac0a28aad'],47,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:47.848,Pressure,
,,,,,,,,,,,,,,,,,,,0.254533,,,,,,,,,,,,,03c4ae74-7520-4626-b4fc-7ba372175fce,87,,"[50.7, 14.7]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lewis Harry Holtby,8891.0,Left Defensive Midfield,4,Bayer Leverkusen,904,,48,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:48.292,Pressure,
,,,,,,,,,,,,,,,,,,,1.218908,,,,,,,,,,,,,87e50765-4050-43b7-8cb3-ea9600bfce94,92,,"[72.6, 56.7]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giulio Donati,8549.0,Right Back,4,Bayer Leverkusen,904,"['03190b81-4e2b-4dda-aaf0-bc4da038822c', '96b4c9fc-7c72-48c9-9285-61ede3cf3a7d', 'f9b918fd-4706-46ec-bf31-14ba820a4c6f']",49,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:49.703,Pressure,
,,,,,,,,,,,,True,,,,,,,0.471585,,,,,,,,,,,,,ce3a19cc-7004-4efc-8218-1134761277ad,99,,"[55.1, 70.3]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ömer Toprak,8573.0,Right Defensive Midfield,5,Hamburger SV,171,"['337da18d-ff88-4d9f-9dc7-e89be58eb42a', 'd9790658-3863-4ff9-b70a-a3ee2baecf35']",53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:53.216,Pressure,
,,,,,,,,,,,,True,,,,,,,0.282492,,,,,,,,,,,,,8cc372ce-d622-4a9b-82f4-02d1b3de356e,102,,"[59.9, 71.3]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Kießling,11394.0,Left Center Forward,5,Hamburger SV,171,"['11966516-4be4-4745-9f52-93d33e3cdbcb', '36f67e16-af6a-4b51-bd7b-dfebe76ed6fd', '3ee53621-5cf6-4bba-875f-6756c2e8942e']",54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:54.668,Pressure,
,,,,,,,,,,,,True,,,,,,,0.478376,,,,,,,,,,,,,eb7106d0-5509-40d9-afd0-fec395fd25f9,127,,"[56.8, 56.8]",3890337,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Hunt,8308.0,Center Attacking Midfield,8,Bayer Leverkusen,904,['36d7f72f-73e2-40b4-9fc1-6a31ca42df03'],23,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:23.381,Pressure,
,,,,,,,,,,,,,,,,,,,0.46143,,,,,,,,,,,,,0143d8e7-37fe-441d-b9f3-4d4ca6640b4b,146,,"[56.6, 15.6]",3890337,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Michel Lasogga,8895.0,Center Forward,8,Bayer Leverkusen,904,['d826ba6b-ff23-4758-8415-fd86203624bd'],47,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:47.865,Pressure,
,,,,,,,,,,,,,,,,,,,0.453186,,,,,,,,,,,,,2af8e906-55c9-4ac1-8c86-f77ee3dcf2f0,148,,"[41.3, 17.4]",3890337,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,8,Bayer Leverkusen,904,,48,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:48.967,Pressure,
,,,,,,,,,,,,,,,,,,,0.365562,,,,,,,,,,,,,e711752e-6615-413a-b8d0-14a332d3d7bd,151,,"[33.4, 22.0]",3890337,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emir Spahić,26791.0,Left Center Back,8,Bayer Leverkusen,904,"['4ca5aa7e-b22d-4208-a127-87a8063c724f', '7074c9ff-72db-40f9-ac48-403002cd09eb']",50,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:50.027,Pressure,
,,,,,,,,,,,,True,,,,,,,0.335724,,,,,,,,,,,,,e3335de6-248c-4b65-9fe5-66ef0f67ed89,156,,"[79.2, 62.6]",3890337,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Kramer,8805.0,Left Defensive Midfield,9,Hamburger SV,171,"['6f2ae4ff-ebed-41cc-a128-95cb14085506', 'c5eab6e1-6b5b-418d-b66c-9410ba8d8652']",52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:52.001,Pressure,
,,,,,,,,,,,,,,,,,,,0.335924,,,,,,,,,,,,,83a7a273-4c55-40fa-89b5-c5e098f8a6fa,163,,"[42.4, 73.7]",3890337,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ömer Toprak,8573.0,Right Defensive Midfield,9,Hamburger SV,171,['ae22ad7d-1fb8-4af1-8a50-ff4d71a6a15c'],58,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:58.214,Pressure,
