50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.6578,,,,,,,,,,,,,44141b7c-9859-4645-9595-5f1839d91e28,289,,,"[112.9, 43.8]",3890271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Peter Niemeyer,40467.0,Right Defensive Midfield,16,Darmstadt 98,872,['77dbc003-3a9c-4a4a-941e-6b888b910f0f'],37,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:37.940,Pressure,
,,,,,,,,,,,True,,,,,1.6952,,,,,,,,,,,,,84e2b79a-7ea6-4cb3-b4df-02d53c052a74,294,,,"[87.3, 70.7]",3890271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Konstantin Rausch,11134.0,Left Midfield,17,Schalke 04,181,"['2dab43d9-ec79-492c-8726-ccea3b467984', '7c8beae0-f490-4e3e-a6ec-bc38cbc952c8']",41,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:41.860,Pressure,
,,,,,,,,,,,,,,,,0.5239,,,,,,,,,,,,,f0c4f8fa-e269-4300-846d-55ccad307c03,297,,,"[86.7, 69.9]",3890271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,17,Schalke 04,181,"['6a9b0f1d-5aa8-47af-b9ae-8472c8d941fe', '7c8beae0-f490-4e3e-a6ec-bc38cbc952c8']",43,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:43.666,Pressure,
,,,,,,,,,,,,,,,,0.9243,,,,,,,,,,,,,4cb735ab-1ebf-46b5-a33c-3bb976a84a94,301,,,"[63.3, 76.5]",3890271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Heller,9401.0,Right Midfield,17,Schalke 04,181,['7f115cde-c660-4623-bd65-5301243bb4a8'],48,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:48.434,Pressure,
,,,,,,,,,,,,,,,,1.6419,,,,,,,,,,,,,66ee9474-7eca-4a63-aaaf-080205bedaab,322,,,"[27.6, 25.4]",3890271,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Holland,9222.0,Left Back,17,Schalke 04,181,['0ff039e9-f589-463c-8e02-36d38e96a15c'],11,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:08:11.883,Pressure,
,,,,,,,,,,,,,,,,0.9347,,,,,,,,,,,,,bcdef393-3fad-46dd-843f-d9ba682254e4,323,,,"[32.0, 32.6]",3890271,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Konstantin Rausch,11134.0,Left Midfield,17,Schalke 04,181,,13,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:08:13.627,Pressure,
,,,,,,,,,,,,,,,,0.261601,,,,,,,,,,,,,12c24e96-3f43-4658-b27f-9973ff49d393,327,,,"[20.4, 27.8]",3890271,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roman Neustädter,16534.0,Left Center Back,18,Darmstadt 98,872,"['07cd6536-9c82-4272-80b1-35c77431279d', 'c6d6de05-e484-4828-9fc9-2a289462baa1']",56,,,,,,,,,,,,,,,,,Schalke 04,181,00:08:56.491,Pressure,
,,,,,,,,,,,,,,,,0.261359,,,,,,,,,,,,,d8c84daa-87a8-47b1-a53b-72f1bd38e66c,330,,,"[16.4, 47.5]",3890271,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Uilson de Souza Paula Júnior,30312.0,Right Back,18,Darmstadt 98,872,"['1683e1b7-4403-4199-bc02-61706d5e4200', 'ebee3fd1-51e6-4eb4-9aa7-d33485d0e084']",59,,,,,,,,,,,,,,,,,Schalke 04,181,00:08:59.291,Pressure,
,,,,,,,,,,,,,,,,1.17,,,,,,,,,,,,,8677b4c5-1a53-40e3-83e5-86e0d7b7caa7,348,,,"[23.4, 26.0]",3890271,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luca Caldirola,9404.0,Left Center Back,19,Schalke 04,181,"['bc945733-5582-40f9-a009-433abb5b4044', 'c1769a5c-5974-48ad-a631-b0a2c48bb524']",12,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:10:12.392,Pressure,
,,,,,,,,,,,,,,,,0.5213,,,,,,,,,,,,,e2898457-cfa8-4762-ae40-94e1638defb3,355,,,"[35.6, 59.9]",3890271,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marcel Heller,9401.0,Right Midfield,19,Schalke 04,181,['d03805ac-9598-4a77-b166-8de5bbdc2716'],18,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:10:18.335,Pressure,
,,,,,,,,,,,,,,,,0.9282,,,,,,,,,,,,,98981ef9-8798-4fdd-86f3-123a962da945,381,,,"[56.1, 9.9]",3890271,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Vrančić,13675.0,Center Attacking Midfield,21,Schalke 04,181,"['049e55a6-fc03-4af1-8b8c-f59593818bb3', 'd7f1cd0c-0a19-4e4b-86d6-499aaf324b38']",23,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:23.327,Pressure,
,,,,,,,,,,,True,,,,,1.027862,,,,,,,,,,,,,fe6289cd-1e86-4e28-9b7b-03665e5fc1cb,388,,,"[91.8, 53.5]",3890271,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Matías Di Santo,8512.0,Right Center Forward,21,Schalke 04,181,['cf218ded-8923-4657-b3e3-8fa013e7234b'],27,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:27.155,Pressure,
,,,,,,,,,,,,,,,,1.0491,,,,,,,,,,,,,bb672352-2ad0-4bbd-98ec-51420d9c1839,393,,,"[32.6, 29.5]",3890271,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,21,Schalke 04,181,['46571821-8f1b-4118-a71a-ad56477efd0a'],29,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:29.169,Pressure,
,,,,,,,,,,,,,,,,0.7891,,,,,,,,,,,,,6861744d-8400-429e-8ee0-817762de742e,408,,,"[57.3, 62.9]",3890271,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Heller,9401.0,Right Midfield,21,Schalke 04,181,['ed6096d6-1fe1-4349-9855-4c5fbef84327'],41,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:41.356,Pressure,
,,,,,,,,,,,,,,,,0.271443,,,,,,,,,,,,,7cf6ddaf-cc63-4542-a76b-5a9db7d91099,417,,,"[32.8, 27.2]",3890271,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roman Neustädter,16534.0,Left Center Back,22,Darmstadt 98,872,"['09315d1e-5f04-4ae9-b76e-194011bf62ff', 'b6f81630-e66a-41af-bd89-46216c3b09d0']",26,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:26.944,Pressure,
,,,,,,,,,,,,,,,,0.9256,,,,,,,,,,,,,38f8370a-6aca-4ed2-a52d-57aa72ee9fa4,437,,,"[70.1, 56.8]",3890271,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mario Vrančić,13675.0,Center Attacking Midfield,23,Schalke 04,181,"['70ed7d48-e59b-42e0-8a6b-a50c68ea306e', '93b1591e-c1cb-454e-a9b3-c02a48a4abc4']",4,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:04.746,Pressure,
,,,,,,,,,,,,,,,,0.7878,,,,,,,,,,,,,ff9200fa-8913-4216-9be3-061c0167758d,451,,,"[59.0, 69.9]",3890271,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Peter Niemeyer,40467.0,Right Defensive Midfield,23,Schalke 04,181,"['5017c619-2060-456a-8341-4263922f1298', '6a0d0fb9-d6ce-4b49-a49d-3b12c689b7de', '99371eaa-b8c4-477c-8c0e-7183d9159967']",12,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:12.785,Pressure,
,,,,,,,,,,,,,,,,0.5343,,,,,,,,,,,,,63892320-95c1-41ee-893a-f00d3e9d0dd9,455,,,"[67.8, 76.3]",3890271,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcel Heller,9401.0,Right Midfield,23,Schalke 04,181,"['2c91c532-53a3-4bf5-ad24-fced78a17228', 'cdb0315c-51c1-4440-9904-380c95c78bd6', 'e093cbbd-54d1-4c77-ae61-6ac8a90150b4']",14,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:14.020,Pressure,
,,,,,,,,,,,,,,,,0.7904,,,,,,,,,,,,,d8651398-0e17-4836-adb6-ecbc5f01ba4a,510,,,"[63.3, 63.2]",3890271,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mario Vrančić,13675.0,Center Attacking Midfield,29,Schalke 04,181,"['64b73a24-4f1d-4921-b4b1-d01f03887c8e', '80688a78-070c-4de9-a6e9-dd4e8b3fcfa5']",16,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:16:16.132,Pressure,
,,,,,,,,,,,,,,,,0.5226,,,,,,,,,,,,,aacf6d9e-2004-4144-aab0-546c083c5ef2,520,,,"[28.3, 15.2]",3890271,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Konstantin Rausch,11134.0,Left Midfield,29,Schalke 04,181,"['87ff6324-d221-4973-82ea-6f581d7a76c0', 'dce6532d-52d6-447f-b231-5e8b27e15b58']",28,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:16:28.915,Pressure,
,,,,,,,,,,,,,,,,1.053,,,,,,,,,,,,,fdd986b6-d714-4d60-af9e-1670057e0650,541,,,"[90.4, 74.0]",3890271,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcel Heller,9401.0,Right Midfield,31,Darmstadt 98,872,['24e82ac7-c106-4651-881f-2dfc49046884'],49,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:17:49.118,Pressure,
,,,,,,,,,,,,,,,,0.391487,,,,,,,,,,,,,48ed5492-3e81-480d-930e-9c3dca81a69f,544,,,"[10.0, 20.6]",3890271,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roman Neustädter,16534.0,Left Center Back,32,Darmstadt 98,872,"['3431dc4a-f1e4-4d14-8259-cf3ca8b42ec4', '73327cd5-8304-44d9-924b-364a80f4abd4', 'cd8b3d46-37f7-414e-b51f-5e7a1bc47daf']",7,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:07.623,Pressure,
,,,,,,,,,,,True,,,,,3.016,,,,,,,,,,,,,68785b13-60c6-4abb-83e2-a003a90212f5,551,,,"[97.6, 74.9]",3890271,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,György Garics,20522.0,Right Back,33,Schalke 04,181,"['40749769-badf-4dfa-b053-eb09f14a3cda', 'be191c9f-d99d-4ca9-bd32-ceec288b42a7', 'e3462294-5938-414b-8728-e82ab22acdbf']",10,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:18:10.496,Pressure,
,,,,,,,,,,,,,,,,0.9217,,,,,,,,,,,,,2a95e6de-932a-4b28-8b06-c29c9f06a78b,565,,,"[50.6, 21.6]",3890271,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dominik Stroh-Engel,40481.0,Center Forward,34,Schalke 04,181,['2bd5a838-883f-4bc3-83fb-eef34accab55'],42,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:18:42.008,Pressure,
,,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,c1213b09-6f6c-4d6d-9871-1bd3e44c69ef,567,,,"[40.3, 23.5]",3890271,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Holland,9222.0,Left Back,34,Schalke 04,181,"['2c3244f7-394e-4aca-bf36-30711b32aafc', '396bfe08-018e-418f-9e32-867edec32b3c', '91301dad-cfca-4312-87bd-63c10510dee0']",43,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:18:43.789,Pressure,
,,,,,,,,,,,,,,,,0.7852,,,,,,,,,,,,,1e0999d8-c18d-4998-b572-1122d9a56643,582,,,"[55.3, 8.4]",3890271,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dominik Stroh-Engel,40481.0,Center Forward,34,Schalke 04,181,['ccf41a5d-7d45-46f0-be7c-8c3fc5396337'],52,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:18:52.975,Pressure,
,,,,,,,,,,,,,,,,0.3926,,,,,,,,,,,,,28efc3bf-5325-4811-b33d-9b18a6509476,598,,,"[27.6, 26.2]",3890271,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Caldirola,9404.0,Left Center Back,34,Schalke 04,181,"['66d3d4f3-018a-4fc8-8de3-4e10003973be', 'ddfd5dce-6206-4fac-bfde-5ee76c39eb84']",13,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:19:13.768,Pressure,
,,,,,,,,,,,,,,,,1.928412,,,,,,,,,,,,,eb31d131-e33f-4829-bb2f-41c68d17ea5a,613,,,"[4.0, 5.6]",3890271,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dennis Aogo,8958.0,Left Back,35,Darmstadt 98,872,['67d4a6cd-3332-4cc2-9a54-e51484aa6d9e'],55,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:55.376,Pressure,
,,,,,,,,,,,True,,,,,1.313,,,,,,,,,,,,,d8581afc-ea6f-44e0-8c29-7ff7262b5e1e,621,,,"[65.6, 73.7]",3890271,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,37,Schalke 04,181,['8fe5410f-1efc-4921-8a01-5546891a698a'],34,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:20:34.637,Pressure,
,,,,,,,,,,,,,,,,0.393676,,,,,,,,,,,,,c4305709-2075-4dd2-8b78-2149c94e93a2,634,,,"[104.8, 31.6]",3890271,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Franco Matías Di Santo,8512.0,Right Center Forward,38,Schalke 04,181,['cc5c1f98-fc4c-4de6-b42e-675097654972'],7,,,,,,,,,,,,,,,,,Schalke 04,181,00:21:07.755,Pressure,
,,,,,,,,,,,,,,,,1.3078,,,,,,,,,,,,,9963f2e1-f799-41c8-af20-032d391853e6,666,,,"[56.4, 11.8]",3890271,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dominik Stroh-Engel,40481.0,Center Forward,38,Schalke 04,181,"['04487efe-0346-4b79-8139-e634be0af6b5', 'cc755f16-2698-4cdf-b6c3-58a0fbc5dfb9']",45,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:21:45.884,Pressure,
,,,,,,,,,,,,,,,,1.573749,,,,,,,,,,,,,4de04525-fb89-4bdd-8a2c-9bcf8a1b7354,684,,,"[33.4, 73.1]",3890271,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Klaas-Jan Huntelaar,8060.0,Left Center Forward,39,Darmstadt 98,872,['cbbebf74-5725-4c8b-bdec-7ec4b4ac36aa'],7,,,,,,,,,,,,,,,,,Schalke 04,181,00:22:07.273,Pressure,
,,,,,,,,,,,True,,,,,0.132251,,,,,,,,,,,,,1ab6c522-cf07-4ca3-8b46-d560916e4329,690,,,"[51.2, 63.6]",3890271,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Marco Höger,8824.0,Right Defensive Midfield,41,Darmstadt 98,872,"['1dc68697-8b2a-49a1-a6b5-fdcefdf61178', 'fb27f577-184c-4343-86e7-8bd5f305cb7d']",30,,,,,,,,,,,,,,,,,Schalke 04,181,00:22:30.570,Pressure,
,,,,,,,,,,,True,,,,,0.131734,,,,,,,,,,,,,bd443dae-a44e-45bf-ac1f-94ff0d24e9f2,695,,,"[35.3, 51.6]",3890271,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Roman Neustädter,16534.0,Left Center Back,41,Darmstadt 98,872,"['0bb46587-5d78-465e-92a5-a6018d473189', '83c06bc6-2386-4ee9-b1ae-9ed561a78154']",32,,,,,,,,,,,,,,,,,Schalke 04,181,00:22:32.176,Pressure,
,,,,,,,,,,,,,,,,0.781319,,,,,,,,,,,,,81954f2b-1a1e-445f-8217-9389346a7ca8,701,,,"[13.9, 45.0]",3890271,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johannes Geis,6717.0,Left Defensive Midfield,42,Darmstadt 98,872,['da798620-4be1-4a85-82d5-5f2bd8f148d1'],28,,,,,,,,,,,,,,,,,Schalke 04,181,00:23:28.149,Pressure,
,,,,,,,,,,,True,,,,,0.78,,,,,,,,,,,,,87f32538-543d-4e23-90d3-025e57e078f3,705,,,"[99.0, 38.1]",3890271,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Peter Niemeyer,40467.0,Right Defensive Midfield,42,Darmstadt 98,872,"['5182738e-1b29-4663-b861-f90b3c22fc77', 'aee7e463-a266-4a5b-8774-a4d10e73228c']",29,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:29.888,Pressure,
,,,,,,,,,,,True,,,,,1.478493,,,,,,,,,,,,,2d03103a-80f2-425d-92bd-973b4673c7d0,709,,,"[68.6, 7.0]",3890271,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Konstantin Rausch,11134.0,Left Midfield,42,Darmstadt 98,872,['ec7ed1a3-ed03-41ed-a725-0f6528c11956'],35,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:35.022,Pressure,
,,,,,,,,,,,,,,,,0.26255,,,,,,,,,,,,,0b0b798b-3fbd-4823-9e7b-5aad3067aef2,717,,,"[48.7, 72.0]",3890271,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johannes Geis,6717.0,Left Defensive Midfield,42,Darmstadt 98,872,['01e26176-2654-4290-8709-cf9df69f61cd'],41,,,,,,,,,,,,,,,,,Schalke 04,181,00:23:41.243,Pressure,
,,,,,,,,,,,,,,,,0.331969,,,,,,,,,,,,,15253aea-8457-4a55-ac5d-c69be29a6b05,721,,,"[16.7, 70.3]",3890271,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,43,Darmstadt 98,872,"['79d50157-4d68-489c-8f0a-d4a1337d066b', 'fec73b72-9173-4469-bc4c-cea23fbfee21']",33,,,,,,,,,,,,,,,,,Schalke 04,181,00:24:33.131,Pressure,
,,,,,,,,,,,,,,,,0.395233,,,,,,,,,,,,,f7e15ffb-d6c5-4c91-8582-b0ea8ac5e67a,724,,,"[19.2, 70.2]",3890271,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Höger,8824.0,Right Defensive Midfield,43,Darmstadt 98,872,['79d50157-4d68-489c-8f0a-d4a1337d066b'],33,,,,,,,,,,,,,,,,,Schalke 04,181,00:24:33.303,Pressure,
,,,,,,,,,,,True,,,,,0.5369,,,,,,,,,,,,,9313d33e-da23-48aa-aa13-4409ad9f3da8,728,,,"[98.6, 6.6]",3890271,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Holland,9222.0,Left Back,44,Schalke 04,181,['d56c1211-97b1-4516-b5be-38fe598953c0'],34,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:34.440,Pressure,
,,,,,,,,,,,True,,,,,0.3913,,,,,,,,,,,,,5797c589-edd6-47fc-9144-aade5945e5a1,729,,,"[96.9, 5.9]",3890271,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Vrančić,13675.0,Center Attacking Midfield,44,Schalke 04,181,,34,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:34.560,Pressure,
,,,,,,,,,,,,,,,,0.9152,,,,,,,,,,,,,fb92c5f9-45fb-4c83-9d8a-5eb5385ed3db,743,,,"[76.2, 69.1]",3890271,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Vrančić,13675.0,Center Attacking Midfield,45,Schalke 04,181,"['42b3d2b4-de88-4488-b2fc-9e6636be701a', 'd7c7aff4-a4c6-4807-b4a3-b3dbb171c24d']",56,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:56.777,Pressure,
,,,,,,,,,,,,,,,,0.649198,,,,,,,,,,,,,1b30cd25-03c0-4e72-9699-7f41b8ccbd93,756,,,"[35.1, 71.0]",3890271,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,György Garics,20522.0,Right Back,45,Schalke 04,181,"['268f0404-c19b-4072-8fcc-b81333923108', '5cbf5cdf-ddd6-421a-8cb5-8ebed4b4167a', '8bcd4fba-9cd4-4177-a298-d59757d75e10', 'fed31fc1-f6c8-49dc-97da-f3b1cb1f9ee1']",10,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:10.819,Pressure,
,,,,,,,,,,,,,,,,0.479999,,,,,,,,,,,,,2487918e-9e13-4fc1-ae91-412a7b886f36,762,,,"[21.2, 75.2]",3890271,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcel Heller,9401.0,Right Midfield,45,Schalke 04,181,"['05352688-329f-480f-b7e1-12dd33d91840', 'fed31fc1-f6c8-49dc-97da-f3b1cb1f9ee1']",13,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:13.227,Pressure,
,,,,,,,,,,,,,,,,1.184698,,,,,,,,,,,,,6f4a0268-2ff2-4f27-b5af-a921792c9d6f,770,,,"[33.7, 77.0]",3890271,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Heller,9401.0,Right Midfield,46,Schalke 04,181,"['a17571de-4f10-42b0-b63a-657e2538ae6b', 'bc9363dc-f40f-496b-b93a-a9b45eb3183f']",20,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:20.930,Pressure,
,,,,,,,,,,,,,,,,0.5304,,,,,,,,,,,,,4e57c2e4-b15c-4a33-b93f-ffab6f413903,780,,,"[35.1, 40.9]",3890271,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Peter Niemeyer,40467.0,Right Defensive Midfield,46,Schalke 04,181,['fa59c76a-a9b4-4291-b0a3-13e1ce4e4ab1'],29,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:29.286,Pressure,
,,,,,,,,,,,,,,,,0.618699,,,,,,,,,,,,,da21f602-f838-41b1-8ac5-2b4f3638e8ff,782,,,"[28.3, 38.1]",3890271,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aytac Sulu,9217.0,Right Center Back,46,Schalke 04,181,"['21f2808f-5e57-42cc-a6e8-aaf0a7233f14', 'b8e35e02-4ea6-4a19-a958-4d855f62ce42']",30,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:30.279,Pressure,
,,,,,,,,,,,,,,,,0.5213,,,,,,,,,,,,,4f0f1f50-ca14-47fe-bef9-363d1814f254,785,,,"[33.6, 38.5]",3890271,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Peter Niemeyer,40467.0,Right Defensive Midfield,46,Schalke 04,181,"['0971a86d-9c86-467e-84fb-d4c96a4bafe1', '21f2808f-5e57-42cc-a6e8-aaf0a7233f14']",31,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:31.920,Pressure,
,,,,,,,,,,,,,,,,0.9295,,,,,,,,,,,,,7f6c1cf3-095e-4d20-8ac5-522829a31ec1,800,,,"[28.6, 20.1]",3890271,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Vrančić,13675.0,Center Attacking Midfield,47,Schalke 04,181,"['358bfdbf-bf93-4939-83b6-2a8c722d4718', '57223702-d5e4-487a-9e6c-a89b04988248']",54,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:54.455,Pressure,
,,,,,,,,,,,,,,,,0.5356,,,,,,,,,,,,,2f99c830-8d0e-4473-bdd5-fc103de9de68,804,,,"[15.4, 8.7]",3890271,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Vrančić,13675.0,Center Attacking Midfield,47,Schalke 04,181,"['ae1fe30b-61d3-46a7-824e-2ccad5549636', 'e0ddb438-4c9b-4d77-bd7d-ab5b527eb629']",58,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:58.471,Pressure,
,,,,,,,,,,,,,,,,0.3913,,,,,,,,,,,,,9b8daaf2-726e-44ed-951c-50640d836f5f,806,,,"[14.0, 14.1]",3890271,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabian Holland,9222.0,Left Back,47,Schalke 04,181,"['0585da7f-1343-461e-866a-02cf3443e9c5', '0753e9e8-88b3-4f6d-92f4-e56515bc0d13', 'f36a46df-d3e0-4faa-8531-aff446bad184']",59,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:59.011,Pressure,
,,,,,,,,,,,,,,,,1.5626,,,,,,,,,,,,,3d221c28-89eb-4bd1-b287-35877ea46d28,812,,,"[21.5, 12.9]",3890271,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Konstantin Rausch,11134.0,Left Midfield,47,Schalke 04,181,"['b94b1d54-9838-4594-9b56-98505316df98', 'e3630421-f866-4c1b-8c48-f3e4d1a008ae']",1,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:01.144,Pressure,
,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,8c087611-6f2d-484f-a5c2-74516586a4b2,831,,,"[25.3, 18.1]",3890271,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Peter Niemeyer,40467.0,Right Defensive Midfield,47,Schalke 04,181,"['9b48e42c-1751-4375-abab-1fbc11cf27f7', 'e104f6f6-0ed2-4c6c-b4ab-e97f9f7bd205']",19,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:19.809,Pressure,
