50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[34.5, 66.0]",,,,,,,,,,,1.115029,,,,,,,,,,,,,d4473dc6-7fcd-44c4-a8c1-8bb333a08eef,2506,,,"[34.5, 66.0]",3890520,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Noah-Joel Sarenren-Bazee,21311.0,Right Wing,136,Borussia Mönchengladbach,185,"['37f3da0b-b536-4c66-afa9-19376525ed2b', '8b2e57c8-8a4c-4633-9ed6-baece8bc7ff8', 'c7f40c49-c485-4ce7-b6dd-d1f265be0019']",52,,,,,,,,,,,,,,,,,Hannover 96,178,00:16:52.476,Carry,True
,,,,"[6.5, 9.8]",,,,,,,,,,,1.344004,,,,,,,,,,,,,696e56c7-3757-498f-8914-a4f0f31aa458,2513,,,"[12.4, 14.5]",3890520,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nico Elvedi,8814.0,Left Center Back,137,Hannover 96,178,"['01c164e5-cb03-4db6-89d8-a5622a434753', '3a08cb28-f435-470f-9090-86dfd66ac417']",26,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:17:26.459,Carry,
,,,,"[104.7, 70.3]",,,,,,,,,,,0.119999,,,,,,,,,,,,,53dd7288-50a3-4db7-bbb1-7f6929fa84d3,2521,,,"[104.7, 70.3]",3890520,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Artur Sobiech,11845.0,Center Forward,138,Hannover 96,178,"['d1ef1167-d9f8-46d2-9bcb-ade220bda41a', 'da576cd7-4271-4d38-94eb-d4892b6a0742', 'e586b35f-6669-4d5b-b2b1-e58981e22119']",43,,,,,,,,,,,,,,,,,Hannover 96,178,00:17:43.445,Carry,True
,,,,"[102.5, 74.4]",,,,,,,,,,,0.795409,,,,,,,,,,,,,dad8c9bf-0918-4f52-85a5-d71c0bc67b70,2524,,,"[102.5, 74.4]",3890520,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hiroki Sakai,3530.0,Right Back,138,Hannover 96,178,"['49d90f9d-26a2-49f8-a9e7-5119d8d6c796', '6e6667af-ac14-4b71-a333-fa19e0ede5ce']",44,,,,,,,,,,,,,,,,,Hannover 96,178,00:17:44.487,Carry,
,,,,"[102.3, 63.9]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,71ef33ad-7779-4b8a-aec9-f882f65f6b29,2530,,,"[102.3, 63.9]",3890520,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Schmiedebach,8543.0,Left Defensive Midfield,139,Hannover 96,178,"['7078dc04-a857-41b6-8b41-c396275d03f4', '83a4722e-bf5a-44cf-9b1d-05860d88d459']",59,,,,,,,,,,,,,,,,,Hannover 96,178,00:17:59.460,Carry,
,,,,"[57.8, 63.0]",,,,,,,,,,,1.974584,,,,,,,,,,,,,707ed402-a8bb-48ef-b611-cd0298727cfc,2538,,,"[60.2, 62.4]",3890520,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Waldemar Anton,8538.0,Right Defensive Midfield,140,Borussia Mönchengladbach,185,"['77bb2bc9-dfb6-4f0b-ba95-34a1d5516335', 'b7eda730-260b-4ae7-af64-93b52820afaa', 'c3102b0b-0a94-4dc7-87b3-57d9a0698cff']",29,,,,,,,,,,,,,,,,,Hannover 96,178,00:18:29.574,Carry,True
,,,,"[34.1, 32.9]",,,,,,,,,,,0.251794,,,,,,,,,,,,,05577e68-9ad7-4548-a652-1e28ac6bdc98,2545,,,"[36.0, 33.8]",3890520,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martin Stranzl,20499.0,Right Center Back,140,Borussia Mönchengladbach,185,"['07b1d2bc-7c1b-4bc3-8fcd-7b3270bdee63', 'd842f956-132f-4cb1-99cc-47c9dc39c481']",34,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:34.807,Carry,
,,,,"[10.7, 47.9]",,,,,,,,,,,1.411509,,,,,,,,,,,,,99f9d092-21cd-4812-9f61-64877e62a153,2548,,,"[13.5, 45.9]",3890520,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yann Sommer,5550.0,Goalkeeper,140,Borussia Mönchengladbach,185,"['75d5389e-ac09-40df-8ddc-170acd5f180a', 'd81252aa-84fa-483d-b739-b1a053345ad5']",37,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:37.509,Carry,
,,,,"[56.9, 39.1]",,,,,,,,,,,0.04,,,,,,,,,,,,,263d1848-50b3-4645-bbf4-3c5e5fb86a24,2560,,,"[56.5, 39.1]",3890520,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lars Edi Stindl,8806.0,Center Attacking Midfield,140,Borussia Mönchengladbach,185,"['9b45b355-debe-4e10-bb2f-3083d09cfee1', 'c68f8ca4-626e-4cc1-9f70-005ccc38175b']",48,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:48.472,Carry,
,,,,"[82.6, 65.2]",,,,,,,,,,,3.135707,,,,,,,,,,,,,d89b9580-4879-4384-80ab-8cf04fb68ee2,2563,,,"[62.1, 46.4]",3890520,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raffael Caetano de Araújo,8810.0,Center Forward,140,Borussia Mönchengladbach,185,"['0341ff82-6927-4bfc-927d-ee4b5cac9d8d', '5992a6e2-ceb7-47df-aa5b-f4240094ec3d']",49,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:49.271,Carry,
,,,,"[106.8, 60.7]",,,,,,,,,,,2.500722,,,,,,,,,,,,,b010019f-0ea1-4d1b-8aef-231afef45001,2566,,,"[102.1, 75.9]",3890520,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahima Traoré,11285.0,Right Wing,140,Borussia Mönchengladbach,185,"['1ed3ad91-7728-4de4-891e-7e89657bae51', '38d0315c-e723-4161-9a46-13f559202e02']",54,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:54.557,Carry,
,,,,"[104.4, 46.4]",,,,,,,,,,,1.165521,,,,,,,,,,,,,96b64185-8268-46e1-b7fd-5488cdb0710e,2571,,,"[105.5, 50.6]",3890520,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raffael Caetano de Araújo,8810.0,Center Forward,140,Borussia Mönchengladbach,185,"['1f966d2f-3823-4da4-bd45-7cc7a3cf1adb', '69f7a9eb-9b9d-4b91-bb5e-74850484ca74', 'a13fec66-415c-43db-a6de-24e411b490db']",58,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:58.516,Carry,True
,,,,"[110.5, 29.6]",,,,,,,,,,,1.080681,,,,,,,,,,,,,136545fb-1fc8-47ae-9eb4-45409e410789,2577,,,"[108.1, 30.3]",3890520,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lars Edi Stindl,8806.0,Center Attacking Midfield,140,Borussia Mönchengladbach,185,"['0a2ce08f-173e-456b-8baa-b6a20e97daf9', '6a303922-9728-4b6d-b1ba-4ddc2520a93d', 'bf34083a-ba06-4bf6-ade4-b512272766fc']",1,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:01.957,Carry,True
,,,,"[84.1, 75.5]",,,,,,,,,,,1.332683,,,,,,,,,,,,,7292c5b0-5d66-4ff7-bc64-841b7f0aa7d5,2587,,,"[78.8, 73.1]",3890520,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabian Johnson,11283.0,Right Back,141,Borussia Mönchengladbach,185,"['c48714e2-4ed4-4fc9-a414-cd8214dfcb38', 'd86a75bd-373d-4803-98ef-4cc1bd2c0785']",24,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:24.382,Carry,
,,,,"[104.4, 78.2]",,,,,,,,,,,0.750015,,,,,,,,,,,,,4a1a95b4-80d0-4733-a069-3b6878552d05,2590,,,"[104.2, 78.5]",3890520,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Martin Stranzl,20499.0,Right Center Back,141,Borussia Mönchengladbach,185,"['4ec52310-e4ff-4707-ae82-068d77e755d0', 'bdc854fc-4f23-40d8-853b-93b0517796bd']",27,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:27.165,Carry,
,,,,"[113.4, 13.2]",,,,,,,,,,,2.114877,,,,,,,,,,,,,be622fff-7bcb-41d7-b167-eba530db2c93,2595,,,"[108.7, 8.3]",3890520,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ibrahima Traoré,11285.0,Right Wing,141,Borussia Mönchengladbach,185,"['72b53433-2a4b-4dcd-91d6-76a2941e984c', '8825a083-170f-4023-82b0-afdad972ccd4']",32,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:32.412,Carry,
,,,,"[97.2, 51.5]",,,,,,,,,,,0.610119,,,,,,,,,,,,,663a5e87-63e7-4701-8d41-82919e9f748f,2606,,,"[96.9, 50.6]",3890520,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andreas Christensen,3959.0,Left Defensive Midfield,141,Borussia Mönchengladbach,185,"['5e0b2dec-7b2e-416e-b892-543132029f9b', 'a58cd294-82e1-40f5-a5d0-601d8d80ef25', 'd0e6b533-1993-4beb-87c7-5e59ae212c0e']",40,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:40.121,Carry,True
,,,,"[92.9, 47.4]",,,,,,,,,,,0.662781,,,,,,,,,,,,,02b22efb-ff25-4855-9298-cc8c2f6fecb0,2609,,,"[92.9, 47.9]",3890520,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Håvard Nordtveit,8395.0,Right Defensive Midfield,141,Borussia Mönchengladbach,185,"['057e48a5-c755-4844-94be-5fe68f4e0be0', 'ce1265d3-274b-460e-8edc-9fa3e7b2781f']",41,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:41.641,Carry,
,,,,"[92.4, 57.5]",,,,,,,,,,,0.899908,,,,,,,,,,,,,ceeb8221-dfbf-4592-ad36-30a06f8f4275,2612,,,"[95.4, 53.0]",3890520,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andreas Christensen,3959.0,Left Defensive Midfield,141,Borussia Mönchengladbach,185,"['3dd2c89a-0251-45d5-a13c-150a70123729', 'f6689f53-0bd4-49ca-a7a2-2a0cdec4d59c']",43,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:43.034,Carry,
,,,,"[117.3, 77.0]",,,,,,,,,,,2.947542,,,,,,,,,,,,,fd9fa811-b1c9-4315-95a4-cdcb2c520058,2615,,,"[104.2, 68.8]",3890520,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Patrick Herrmann,8813.0,Left Wing,141,Borussia Mönchengladbach,185,"['6fa42dd4-8d84-4ffc-a93a-8d6a17110599', 'e53c773d-1685-4222-8cc1-aa46a3161ec8']",44,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:44.843,Carry,
,,,,"[18.0, 3.4]",,,,,,,,,,,0.99516,,,,,,,,,,,,,4de8f7ad-d30b-4be6-a714-893846a56a76,2619,,,"[18.7, 3.6]",3890520,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kenan Karaman,8541.0,Left Wing,142,Hannover 96,178,"['4cc5cbd4-f5a0-4f1f-8f33-5a32bf76f7bc', '57848d7b-25d4-4d18-a950-1d45cdb8d002', 'e4f02b0a-3ddb-419e-ab8e-0cc85083574f']",4,,,,,,,,,,,,,,,,,Hannover 96,178,00:20:04.584,Carry,True
,,,,"[23.8, 5.3]",,,,,,,,,,,0.053688,,,,,,,,,,,,,4e25cedc-01ff-4848-bff9-941cb9e9e97e,2625,,,"[24.0, 7.2]",3890520,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Schmiedebach,8543.0,Left Defensive Midfield,142,Hannover 96,178,"['03d8a1e2-4759-4793-9a5d-4b59558d4803', 'fe850026-c4c9-4fa5-a63e-465a224ea1b3']",7,,,,,,,,,,,,,,,,,Hannover 96,178,00:20:07.106,Carry,
,,,,"[15.0, 45.1]",,,,,,,,,,,14.164765,,,,,,,,,,,,,59976df6-86d8-47e7-b669-0e099f88406d,2634,,,"[6.5, 38.6]",3890520,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ron-Robert Zieler,8947.0,Goalkeeper,144,Hannover 96,178,"['ba5320a4-ead5-4a1a-92e7-7dce2d036a46', 'bd38765e-4e82-495d-a932-9fe0fe4b5d21']",44,,,,,,,,,,,,,,,,,Hannover 96,178,00:20:44.598,Carry,
,,,,"[77.5, 23.7]",,,,,,,,,,,0.388104,,,,,,,,,,,,,1904a0cf-d57a-42f7-9e20-e7542c5ec28f,2645,,,"[77.5, 25.8]",3890520,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,145,Hannover 96,178,"['3f709207-c2ec-4538-8837-8f24305820ad', 'b03cddfe-d544-4cab-a6db-58a73f447093', 'c6602141-89fd-48b8-9d79-727c428afb08']",12,,,,,,,,,,,,,,,,,Hannover 96,178,00:21:12.378,Carry,True
,,,,"[85.4, 18.8]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,5e68bed7-5508-4247-8b4e-9b4171f9d9d2,2649,,,"[85.4, 18.8]",3890520,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kenan Karaman,8541.0,Left Wing,145,Hannover 96,178,"['5daa0edd-804c-4f31-bed2-988607a107b8', '83520a2b-c938-42fb-acf9-c77d09051da5']",13,,,,,,,,,,,,,,,,,Hannover 96,178,00:21:13.459,Carry,
,,,,"[83.1, 9.1]",,,,,,,,,,,0.06291,,,,,,,,,,,,,fc0ee5c0-26c8-419e-bcca-39cad8fd2dab,2652,,,"[81.6, 10.4]",3890520,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,145,Hannover 96,178,"['5b150230-b173-4dc8-84bb-0ea91d406b22', 'bc099216-398e-470f-9544-50f1d989d893']",15,,,,,,,,,,,,,,,,,Hannover 96,178,00:21:15.005,Carry,
,,,,"[75.8, 3.8]",,,,,,,,,,,2.344467,,,,,,,,,,,,,98e167bf-fdd4-41c8-ad75-41cac23502d5,2655,,,"[75.8, 3.8]",3890520,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Miiko Martín Albornoz Inola,13126.0,Left Back,145,Hannover 96,178,"['588a4aee-c5d2-4a01-a94a-ffd063512dea', '895ec31b-e79b-4976-9919-4fbe96433a10']",15,,,,,,,,,,,,,,,,,Hannover 96,178,00:21:15.834,Carry,
,,,,"[83.9, 5.7]",,,,,,,,,,,2.21368,,,,,,,,,,,,,f381c37e-c53e-495b-ad68-7a8d814123f1,2660,,,"[77.5, 5.9]",3890520,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Miiko Martín Albornoz Inola,13126.0,Left Back,145,Hannover 96,178,"['23d851c6-ab01-440b-95d1-95b8d2ce065a', 'c8f68d76-2697-47ce-a09d-4e63797fcf17']",19,,,,,,,,,,,,,,,,,Hannover 96,178,00:21:19.598,Carry,
,,,,"[4.1, 77.4]",,,,,,,,,,,0.770001,,,,,,,,,,,,,45b98d95-d21a-45ee-98af-6d169fcf6639,2664,,,"[3.7, 78.5]",3890520,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Johnson,11283.0,Right Back,145,Hannover 96,178,"['c8c719de-b62b-4acc-a9b7-c2b9fcebec6c', 'e1c3f108-526e-419c-855c-eb9848b4890f']",25,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:25.682,Carry,
,,,,"[58.2, 66.3]",,,,,,,,,,,0.934534,,,,,,,,,,,,,697883a4-3bc9-4c3d-aa70-df7b8791a275,2667,,,"[53.1, 73.7]",3890520,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lars Edi Stindl,8806.0,Center Attacking Midfield,145,Hannover 96,178,"['73a4b4c9-9abc-4e69-bf88-1dfcf7172b9d', '8beb4642-9df9-4a2f-8031-be6eb3f99b28']",30,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:30.244,Carry,
,,,,"[79.6, 7.2]",,,,,,,,,,,0.072004,,,,,,,,,,,,,800efbb8-1ab5-4a0d-bdcf-119778f82eef,2672,,,"[79.6, 7.2]",3890520,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,145,Hannover 96,178,"['4d79eca8-9b7a-4903-b1eb-492cc6d1fddb', '5cb3f193-987d-4359-9562-654dec22e8aa']",35,,,,,,,,,,,,,,,,,Hannover 96,178,00:21:35.175,Carry,
,,,,"[39.0, 75.7]",,,,,,,,,,,1.645321,,,,,,,,,,,,,add5d932-ce42-4eee-8a89-453ee0f96117,2676,,,"[38.3, 75.0]",3890520,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Left Defensive Midfield,146,Borussia Mönchengladbach,185,"['43e0d4f6-23d3-41cd-9a7a-29c89d3db288', 'd60f339a-c9fb-47a5-9c7d-28695270b3a7', 'fa5aa612-da62-4026-bb8f-79e99247b1b8']",35,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:35.908,Carry,True
,,,,"[61.2, 72.5]",,,,,,,,,,,0.027235,,,,,,,,,,,,,0c83982b-08b3-4a39-bf5c-0a1e39dbd89e,2683,,,"[61.2, 72.5]",3890520,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Center Attacking Midfield,146,Borussia Mönchengladbach,185,"['e6f8bb2d-beea-4a2e-a611-dfd25d8e73b2', 'f978e162-7aff-4259-9741-0a8aa506c05f']",40,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:40.154,Carry,
,,,,"[92.3, 1.4]",,,,,,,,,,,0.464475,,,,,,,,,,,,,cbf8c6cf-8066-446b-ac2b-15c2b181007c,2693,,,"[92.3, 1.4]",3890520,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miiko Martín Albornoz Inola,13126.0,Left Back,147,Hannover 96,178,"['742a0784-5f32-416c-9513-c6f7ce5b6f2c', 'a4ae5c9c-2758-44dd-aa5c-9a0b929b00a0']",10,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:10.784,Carry,
,,,,"[89.5, 7.4]",,,,,,,,,,,0.633643,,,,,,,,,,,,,28d82901-c3fc-431c-aac2-37fae428bc6f,2696,,,"[89.5, 7.4]",3890520,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,147,Hannover 96,178,"['30d707f8-8f81-4459-9536-a960078fd8c9', 'a8c3982d-d56c-41a6-8c69-86502fbadb49']",11,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:11.819,Carry,
,,,,"[95.5, 12.8]",,,,,,,,,,,0.405373,,,,,,,,,,,,,8835d47a-ad2f-4947-bf98-d6aa347394d5,2700,,,"[95.5, 12.8]",3890520,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kenan Karaman,8541.0,Left Wing,147,Hannover 96,178,"['80d84292-9385-4a6d-b41f-f77c5fb169b2', 'ee118b22-dbc1-4adf-9558-e30cdbb7b0c7', 'f00ab78e-72d6-49ad-a6ef-eeada3317ebe']",12,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:12.914,Carry,True
,,,,"[32.8, 65.6]",,,,,,,,,,,0.520328,,,,,,,,,,,,,66395ad9-9465-4d25-bc39-0f66f2d6daa0,2704,,,"[31.7, 65.4]",3890520,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Håvard Nordtveit,8395.0,Right Defensive Midfield,148,Borussia Mönchengladbach,185,"['6e15aab9-ce4f-40c5-bd83-399d2d5258c4', 'f3f574a9-48d7-4c2e-b966-ea904abb6870']",13,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:13.874,Carry,
,,,,"[30.6, 60.1]",,,,,,,,,,,0.327888,,,,,,,,,,,,,686634f7-0347-4541-84fb-7abb4f49676e,2707,,,"[30.6, 60.1]",3890520,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Left Defensive Midfield,148,Borussia Mönchengladbach,185,"['98ef1b58-80f4-4844-90ba-b2ee8a4b8983', 'd5aa5ea6-d034-4935-872b-c1d235947702', 'ee6c7df0-0343-4ef7-a82a-0ec6b9c48d6b']",15,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:15.288,Carry,True
,,,,"[46.9, 53.2]",,,,,,,,,,,2.847435,,,,,,,,,,,,,d2baaf27-dfed-4ccf-bc01-f82b0330dbec,2711,,,"[42.8, 62.4]",3890520,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Center Attacking Midfield,148,Borussia Mönchengladbach,185,"['348c4cf2-7b63-4cdb-b51c-c87bc0856fd6', '3cf7a8bd-4f51-4da7-a97f-78f2de5d2a47', 'caf5006c-65ca-4f62-bb20-f27791466bed']",16,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:16.243,Carry,True
,,,,"[48.4, 13.0]",,,,,,,,,,,0.667762,,,,,,,,,,,,,876c613d-741e-4995-ab86-7cf562966ea1,2715,,,"[48.2, 21.6]",3890520,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oscar Wendt,8809.0,Left Back,148,Borussia Mönchengladbach,185,"['10958672-1754-4a23-abcb-4c39065c9170', 'd4053e6d-50fa-4760-87a6-7f0e16800a08']",21,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:21.527,Carry,
,,,,"[48.4, 19.6]",,,,,,,,,,,2.11964,,,,,,,,,,,,,15de314e-2884-4260-a9db-73b3be69bf51,2720,,,"[48.4, 15.4]",3890520,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oscar Wendt,8809.0,Left Back,148,Borussia Mönchengladbach,185,"['239a1b34-ed41-49fb-b5e5-d419aea74086', '5e21bfaa-9a29-48a4-a924-bde3834583cc', 'bd854e73-b281-458c-b483-280c263661d8']",25,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:25.767,Carry,True
,,,,"[40.5, 31.2]",,,,,,,,,,,0.97137,,,,,,,,,,,,,3a30d527-bec7-4fb2-83c2-55aae916d658,2724,,,"[43.0, 28.8]",3890520,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nico Elvedi,8814.0,Left Center Back,148,Borussia Mönchengladbach,185,"['b2f60aae-1f74-41ac-82b6-234d52e3d63d', 'b53542ee-9f2a-40ad-a909-b1dc6d66c82b']",29,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:29.126,Carry,
,,,,"[23.6, 51.5]",,,,,,,,,,,2.432219,,,,,,,,,,,,,38f0e2ab-d0bd-46ed-a9db-d9d07c215cfd,2727,,,"[17.6, 45.9]",3890520,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Sommer,5550.0,Goalkeeper,148,Borussia Mönchengladbach,185,"['38278b86-09f0-48d6-9bb6-9a51c94dc454', '4e9f7da8-0f5d-4992-9e32-6fa57fa0a239', 'e33acb3a-cdd0-4cf5-949e-aa7607b68dc0']",32,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:32.139,Carry,True
,,,,"[72.8, 76.5]",,,,,,,,,,,1.243386,,,,,,,,,,,,,de1456e0-525d-40d2-b07e-96114db46bb3,2731,,,"[72.8, 76.5]",3890520,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahima Traoré,11285.0,Right Wing,148,Borussia Mönchengladbach,185,"['21c8b1a7-17d7-4942-886a-85b510977d5c', 'adad4255-b575-4378-a8a7-2abfe6447002', 'c23ca5ef-1ce1-4782-9c34-904ec4a0ac4a']",37,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:37.401,Carry,True
,,,,"[63.4, 76.7]",,,,,,,,,,,0.993012,,,,,,,,,,,,,7bf630be-2b7b-4bf2-8037-fa8023bf84ea,2735,,,"[58.2, 78.7]",3890520,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Johnson,11283.0,Right Back,148,Borussia Mönchengladbach,185,"['15cc0a4e-a9d7-41c4-aa28-56c3ff031d56', '6a065565-aa67-4694-a47d-da5193adf4f8']",40,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:40.026,Carry,
,,,,"[65.5, 47.2]",,,,,,,,,,,2.519092,,,,,,,,,,,,,1536ea95-4935-4759-b9ce-58ead6a2a144,2738,,,"[61.9, 56.0]",3890520,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Center Attacking Midfield,148,Borussia Mönchengladbach,185,"['548d5139-7190-40f7-8c15-90063ef848a1', 'b28352e4-e9ed-431f-8fd5-12976bd47af8']",42,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:42.354,Carry,
,,,,"[83.5, 10.4]",,,,,,,,,,,3.842678,,,,,,,,,,,,,ea4d164d-a296-4cc9-997e-46573ec1eafc,2741,,,"[83.5, 10.4]",3890520,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oscar Wendt,8809.0,Left Back,148,Borussia Mönchengladbach,185,"['2895a025-e0a5-433e-b9f5-81b153e3ff9a', '991b2e9b-9f5f-412b-a123-0176517aea00']",47,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:47.111,Carry,
