50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bfe934c-1ad9-4649-b6c2-d3bc4c332733,3775,,"[94.6, 31.0]",3890480,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Hosiner,10902.0,Left Center Forward,208,FC Köln,186,['1573ca66-c3d1-41c6-9115-59d8812b8e2d'],24,,,,,,,,,,,,,,,,,,FC Köln,186,00:47:24.358,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0624397b-e130-434f-81e1-1de25587eca8,3778,,"[93.7, 40.7]",3890480,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yūya Ōsako,5679.0,Left Defensive Midfield,208,FC Köln,186,['eeeda027-47f4-4ab4-9ca2-f59ae520b047'],25,,,,,,,,,,,,,,,,,,FC Köln,186,00:47:25.884,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54c304be-f0d5-41e9-9813-eed70f6f4a09,3782,,"[98.5, 50.0]",3890480,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Risse,8823.0,Right Midfield,208,FC Köln,186,['f462c8eb-cb3c-420d-9426-facbcb4fdb45'],28,,,,,,,,,,,,,,,,,,FC Köln,186,00:47:28.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72846ca9-f822-40a1-afce-9045bdb0e898,3787,,"[54.1, 39.9]",3890480,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominique Heintz,8828.0,Left Center Back,209,FC Köln,186,['47840141-2d42-4e58-be56-d0fc819c58a1'],41,,,,,,,,,,,,,,,,,,FC Köln,186,00:47:41.673,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106d016e-ce2c-4561-ab08-98e33b1412ec,3790,,"[109.1, 38.2]",3890480,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anthony Modeste,23486.0,Right Center Forward,209,FC Köln,186,['6a00c6c3-d32c-4df1-98dc-1a54262a3b98'],48,,,,,,,,,,,,,,,,,,FC Köln,186,00:47:48.677,Ball Receipt*,
,,,,,,"[59.5, 39.5]",,,,,,,,,,,,0.017527,,,,,,,,,,,,,,,e281c084-4122-4b8b-a554-ec8578709e35,7,,"[59.8, 42.5]",3890480,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Leonardo Bittencourt,8826.0,Center Attacking Midfield,2,FC Köln,186,"['0019ddfd-f635-497c-a0d7-5e51d02210a6', 'b4a76eb8-a729-460c-9d50-bcac7de27510']",1,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:01.276,Carry,
,,,,,,"[43.4, 32.2]",,,,,,,,,,,,0.093647,,,,,,,,,,,,,,,387bcdce-743c-4b19-8277-6fddec968429,10,,"[47.3, 34.1]",3890480,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Matthias Lehmann,8827.0,Left Defensive Midfield,2,FC Köln,186,"['2780a9d7-9556-4696-873c-6749b8b65ef2', '6851c4bb-30f6-453b-8e88-2a0ff74a0e8a']",2,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:02.831,Carry,
,,,,,,"[14.4, 50.3]",,,,,,,,,,,,1.8797491,,,,,,,,,,,,,,,483103fe-b9b9-42cc-93db-2a8056325da3,13,,"[27.9, 46.0]",3890480,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dominik Maroh,11286.0,Right Center Back,2,FC Köln,186,"['463126d4-6ca6-441a-95b3-1221a0acff7a', 'b2be9a85-ab54-40e0-b132-0d2aee02c0fa']",4,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:04.627,Carry,
,,,,,,"[71.4, 25.7]",,,,,,,,,,,,0.119999,,,,,,,,,,,,,,,96ef2ee9-5a2e-4d70-b77b-802db5e35806,18,,"[71.4, 25.7]",3890480,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,3,Schalke 04,181,"['00fde8e3-b020-46ab-adc0-17152feb1b9e', 'ae0001c7-b25a-4812-b777-6aa78cc51580']",10,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:10.600,Carry,
,,,,,,"[35.0, 34.1]",,,,,,,,,,,,0.306581,,,,,,,,,,,,,,,50bb88e0-d823-4fd5-9929-168b8fa14aa9,24,,"[35.0, 34.1]",3890480,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominique Heintz,8828.0,Left Center Back,4,FC Köln,186,"['0112022b-b6ba-4310-bc53-16fcc99a26c6', 'c486b1de-7975-4555-ab7b-3f45b6e04839']",15,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:15.424,Carry,
,,,,,,"[39.3, 11.4]",,,,,,,,,,,,0.700244,,,,,,,,,,,,,,,571186c2-2774-4f1d-8116-e34dbdfaa6c9,27,,"[41.9, 14.1]",3890480,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Hector,6040.0,Left Back,4,FC Köln,186,"['3a41aab9-3d0c-4a75-a8c7-b672dd73644b', '4ea98216-d6a2-440f-9003-bad554911f5d', 'fcbb428c-2101-4b8a-ab4e-3a03727058a0']",17,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:17.400,Carry,True
,,,,,,"[63.0, 65.3]",,,,,,,,,,,,2.371526,,,,,,,,,,,,,,,ed3b690d-5d1c-4d29-84c7-36ebef9e2b9d,32,,"[52.2, 64.9]",3890480,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,5,Schalke 04,181,"['54c2d0cc-d34f-4a02-965e-77840671dbe8', 'b03a44b2-fbc1-44d9-b366-78f15b6eddc4']",19,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:19.582,Carry,
,,,,,,"[63.8, 72.7]",,,,,,,,,,,,2.00433,,,,,,,,,,,,,,,fa8050cf-9a12-4664-bc3f-626c1497229d,35,,"[64.7, 75.4]",3890480,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Schöpf,11281.0,Right Wing,5,Schalke 04,181,"['5055a23b-2c45-4f51-b174-525837eaf6e1', '938dcccd-c23e-48b1-9601-f969a4e07533']",22,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:22.550,Carry,
,,,,,,"[63.3, 64.6]",,,,,,,,,,,,1.692164,,,,,,,,,,,,,,,7fb52e95-cdeb-45ed-a058-657790ce92ca,38,,"[63.3, 64.6]",3890480,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,5,Schalke 04,181,"['1e1c7cfe-c417-4ecd-8645-e13b9b3cc6ee', 'e2b146f0-3dfd-4e68-a7b7-abaee737ccb0']",25,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:25.128,Carry,
,,,,,,"[82.1, 12.4]",,,,,,,,,,,,3.258628,,,,,,,,,,,,,,,11df497b-63ff-4daa-b41e-6457a671bbed,41,,"[88.1, 8.3]",3890480,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Younès Belhanda,5242.0,Left Wing,5,Schalke 04,181,"['83252cee-0dbc-4f11-99aa-ac4cbdd84e91', 'fe158bbb-a8c1-4e2f-ae4a-d4b57a763d7a']",29,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:29.814,Carry,
,,,,,,"[95.2, 20.0]",,,,,,,,,,,,1.839228,,,,,,,,,,,,,,,6c1a13da-bfe5-44fc-a24a-f65021032bd9,44,,"[93.2, 32.8]",3890480,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,5,Schalke 04,181,"['96ce2e7e-4a0d-467e-b4ec-2ac99ef5c31f', 'b05f790d-db69-42eb-a815-441295ff5961']",34,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:34.020,Carry,
,,,,,,"[113.3, 8.3]",,,,,,,,,,,,3.108679,,,,,,,,,,,,,,,332b52e7-37cb-4b31-80d4-505ebd6d399a,47,,"[106.6, 11.6]",3890480,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Back,5,Schalke 04,181,"['1bb5e434-d76a-4582-9b23-16dcf494702a', '543833f2-9c92-458d-ae98-26c03485341a', 'be7b9914-0452-43d9-a52e-f80f7ad48bb0']",37,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:37.460,Carry,True
,,,,,,"[114.7, 25.4]",,,,,,,,,,,,1.879839,,,,,,,,,,,,,,,f375c3ce-8f9a-408c-b613-304b70d8dd9d,53,,"[108.4, 26.5]",3890480,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,6,Schalke 04,181,"['21b908b9-5ced-49a2-8f27-7ce60dac14c9', 'bf7ea8bb-ae96-4deb-bae2-15de730e5e72', 'd17a78a6-d23d-4256-b380-b1b1d6d82b7f']",47,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:47.338,Carry,True
,,,,,,"[64.9, 17.9]",,,,,,,,,,,,0.612726,,,,,,,,,,,,,,,daebd85a-9f6d-453c-b575-787bf9294b1b,65,,"[69.1, 16.7]",3890480,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Filip Mladenović,7993.0,Left Wing,8,FC Köln,186,"['576ff414-0054-4202-bad1-c303949f8bf0', '8fd627e6-28ed-4c94-b240-8a0bf9611725', 'fb1b67b1-c611-41f4-bd15-93704b19a032']",33,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:33.534,Carry,True
,,,,,,"[44.6, 60.0]",,,,,,,,,,,,1.169424,,,,,,,,,,,,,,,c34fb6d4-c7be-4d08-8d9f-b0c1c374aab3,69,,"[49.5, 62.4]",3890480,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,9,Schalke 04,181,"['07e6166d-f8b5-49e8-a682-d84362ce73d3', '1c243c79-2493-4d39-91dd-a495d00fde66', '34d2e74a-0ced-4839-9402-70e5f84febcd']",35,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:35.653,Carry,True
,,,,,,"[58.7, 74.4]",,,,,,,,,,,,1.08,,,,,,,,,,,,,,,2190700a-44cb-42af-bfce-033a2b9c326e,75,,"[59.0, 74.4]",3890480,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Uilson de Souza Paula Júnior,30312.0,Right Back,10,Schalke 04,181,"['194a4f25-3129-4262-809a-2748f11b5798', 'a7850b79-91bf-422c-83a3-a8a7da36ff1a']",10,,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:10.770,Carry,
,,,,,,"[66.5, 74.7]",,,,,,,,,,,,4.136143,,,,,,,,,,,,,,,e7f310be-8969-4c22-87c3-f125ded33937,78,,"[76.4, 77.4]",3890480,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessandro Schöpf,11281.0,Right Wing,10,Schalke 04,181,"['a59ef9ea-f159-48de-9701-e6069a60f60d', 'b3ee2f21-da74-4bb1-a1a2-6fffb38189cb', 'bca030ac-9f98-4a35-9481-20fa8a79f48c']",13,,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:13.008,Carry,True
,,,,,,"[82.4, 73.6]",,,,,,,,,,,,3.395538,,,,,,,,,,,,,,,932e9807-2b7d-44f4-96b9-e98cf318ae75,82,,"[66.5, 74.7]",3890480,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessandro Schöpf,11281.0,Right Wing,10,Schalke 04,181,"['6e89937f-d9d4-4aaa-82d6-85b957766590', 'a59ef9ea-f159-48de-9701-e6069a60f60d', 'b3ee2f21-da74-4bb1-a1a2-6fffb38189cb', 'e3716386-ca1d-4d24-a3ec-aa587c001fbb']",17,,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:17.145,Carry,True
,,,,,,"[104.9, 78.1]",,,,,,,,,,,,1.467454,,,,,,,,,,,,,,,54e3a2f0-857d-4358-80c5-0bfbbb9e8dcd,85,,"[96.5, 77.4]",3890480,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Uilson de Souza Paula Júnior,30312.0,Right Back,10,Schalke 04,181,"['66878985-44f8-4e44-944b-f1d309a7c81a', '9c11b483-8eed-4bf1-91f5-cb12c30afd6e']",21,,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:21.279,Carry,
,,,,,,"[107.6, 52.9]",,,,,,,,,,,,1.682142,,,,,,,,,,,,,,,bba83715-8a03-48a2-9646-cac8be7ac17b,88,,"[107.3, 71.1]",3890480,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Klaas-Jan Huntelaar,8060.0,Center Forward,10,Schalke 04,181,"['2353784f-6797-467e-afb0-6598ab808bac', '37944a31-d6be-4710-9c0b-597a8537752f', '49b52f71-8bb6-45e3-9aec-aec80988aa4c']",22,,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:22.934,Carry,True
,,,,,,"[62.0, 62.8]",,,,,,,,,,,,0.032651,,,,,,,,,,,,,,,fa849916-64d4-450c-b814-eca1ac3249d2,99,,"[62.0, 62.8]",3890480,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anthony Modeste,23486.0,Center Forward,11,FC Köln,186,"['8ae76356-ca3d-4f99-a2e8-77525921fe9e', 'a73cda1e-5339-4b15-91cf-e7ebea8cfd44']",51,,,,,,,,,,,,,,,,,,FC Köln,186,00:03:51.349,Carry,
,,,,,,"[70.4, 14.6]",,,,,,,,,,,,0.138258,,,,,,,,,,,,,,,6af3d498-8786-4311-8fb4-331ffe98327f,103,,"[70.4, 14.6]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Klaas-Jan Huntelaar,8060.0,Center Forward,12,Schalke 04,181,"['a271269f-d6f6-441e-a947-9ce9013809a6', 'd1952efc-7210-4257-872d-6906ec6a925f']",1,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:01.997,Carry,
,,,,,,"[66.0, 16.1]",,,,,,,,,,,,0.203183,,,,,,,,,,,,,,,bc09089a-45ff-4443-98bf-2354ec6ff761,108,,"[66.0, 16.1]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,13,Schalke 04,181,"['47932eaa-c2bf-415f-9637-ec0b7c8c42b4', 'bdc38b9f-b2ea-482b-8998-6c9109859157']",9,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:09.387,Carry,
,,,,,,"[76.1, 23.8]",,,,,,,,,,,,2.551463,,,,,,,,,,,,,,,003c217d-499a-4857-ab1a-0a5c50ed1983,112,,"[74.8, 21.8]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,13,Schalke 04,181,"['1309423b-1cfe-477e-a6e7-369ba802c433', '3c080dd3-c3e2-4337-b64d-9828004926f9', '85572e5e-d37c-4c21-a79e-bea67eecc86a', 'cf35c8b8-8ff8-42a7-bc7b-5b899d116b9c']",10,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:10.996,Carry,True
,,,,,,"[53.0, 44.2]",,,,,,,,,,,,1.199994,,,,,,,,,,,,,,,5f27c6d9-155f-4694-9f06-1220a7b864a1,118,,"[53.0, 45.5]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joël Andre Job Matip,3502.0,Right Center Back,14,Schalke 04,181,"['a69bd72a-3be5-4d45-ae4b-5b986c51b5b3', 'd7a41bc8-01f6-4f0c-af0b-b14bf25decbc']",19,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:19.122,Carry,
,,,,,,"[67.7, 70.6]",,,,,,,,,,,,3.189356,,,,,,,,,,,,,,,37d341fe-1d67-4d89-afed-8de7300a2e79,121,,"[67.7, 70.6]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Uilson de Souza Paula Júnior,30312.0,Right Back,14,Schalke 04,181,"['1da8e46d-0df4-4ace-a911-bd33b60c8773', 'fa342129-1002-401a-aa11-c2eca16713f7']",21,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:21.605,Carry,
,,,,,,"[70.4, 50.5]",,,,,,,,,,,,0.931311,,,,,,,,,,,,,,,bbcc76d4-11a1-4473-bbff-99f42ae4c181,124,,"[76.7, 51.7]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,14,Schalke 04,181,"['1969e267-3470-4263-8ec6-3e1b2e971560', '2d5f7d87-3475-4a01-8962-3e837448585c', '5bcf9af2-ea17-4a3a-893c-f12e47948837']",26,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:26.039,Carry,True
,,,,,,"[65.3, 39.5]",,,,,,,,,,,,1.039425,,,,,,,,,,,,,,,94a55d71-cf8d-4aff-80b9-f4cbaea4e905,129,,"[63.0, 41.8]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roman Neustädter,16534.0,Left Center Back,14,Schalke 04,181,"['9501f9d6-2187-4a48-977b-3510f5ea577b', 'ddc5ee8a-dbe7-400b-9f0c-78b3f03d7d2c']",28,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:28.555,Carry,
,,,,,,"[85.4, 22.1]",,,,,,,,,,,,2.60937,,,,,,,,,,,,,,,8123f8ce-bc0c-400a-9326-cbf9acf7b3ae,132,,"[84.8, 9.7]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Younès Belhanda,5242.0,Left Wing,14,Schalke 04,181,"['2f693b6f-97d9-460c-8c55-532932981459', 'bc63c6cc-524b-48b5-bde1-895d08b5dbce']",31,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:31.379,Carry,
,,,,,,"[62.8, 67.4]",,,,,,,,,,,,1.484895,,,,,,,,,,,,,,,a776a71d-810e-40e2-8ec0-dfc79d10d371,141,,"[63.8, 65.8]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anthony Modeste,23486.0,Center Forward,15,FC Köln,186,"['bd570d6a-8f70-41b4-b1e5-896915aa543a', 'd12739af-aa71-4ee2-9c07-6bdb00c5f130', 'd72c6ebe-5686-48ec-969e-959854a5127a']",52,,,,,,,,,,,,,,,,,,FC Köln,186,00:04:52.975,Carry,True
,,,,,,"[58.1, 15.8]",,,,,,,,,,,,0.930784,,,,,,,,,,,,,,,82ab50f3-5c6c-42f9-8084-cf0c4ced7902,145,,"[57.9, 13.1]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,16,Schalke 04,181,"['d1fe5dbe-9a31-4279-8067-d9b957f6376a', 'd3318f71-bbda-4b18-b2d8-3e1df56b72a3', 'e96258c3-61ef-487a-aee9-d0414609806a']",2,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:02.407,Carry,True
,,,,,,"[53.0, 11.0]",,,,,,,,,,,,1.04282,,,,,,,,,,,,,,,aadea00d-839d-4c75-9887-11f0d873ea46,149,,"[56.0, 9.0]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dennis Aogo,8958.0,Left Back,16,Schalke 04,181,"['6f99a50e-8770-4033-9d73-2f32ac434dec', 'cb3b64e2-a07b-4a45-83f5-9fb68f1ce6d1', 'efb3a514-aad7-4fe8-91f1-d02a336bf6d8']",3,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:03.842,Carry,True
,,,,,,"[32.8, 39.5]",,,,,,,,,,,,1.185537,,,,,,,,,,,,,,,7b094a45-a30b-40e4-b71a-7798e1648765,153,,"[35.8, 38.8]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joël Andre Job Matip,3502.0,Right Center Back,16,Schalke 04,181,"['84ea270e-f0a8-4556-b4ea-8cba6693d65c', 'ab26cd20-5ca9-4154-9665-aebfc8348761']",6,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:06.516,Carry,
,,,,,,"[65.7, 66.0]",,,,,,,,,,,,3.306338,,,,,,,,,,,,,,,fbd5e8b5-025d-4061-aeb4-91fdbabdaaf4,156,,"[45.6, 69.0]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,16,Schalke 04,181,"['f66b7453-7dc2-49c4-9332-2c637559cf58', 'ff3b650a-553f-4fa8-b2fc-f822569fcb3b']",10,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:10.001,Carry,
,,,,,,"[64.4, 54.7]",,,,,,,,,,,,0.592004,,,,,,,,,,,,,,,52782f41-9fe9-4a9b-bd71-915f6c144d82,159,,"[64.4, 54.7]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johannes Geis,6717.0,Right Defensive Midfield,16,Schalke 04,181,"['80598cc4-2954-4afc-bc68-bb1fd9f22140', '80cd2d2e-aff2-47a6-87a0-cb27063f6621']",14,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:14.160,Carry,
,,,,,,"[68.4, 71.1]",,,,,,,,,,,,4.321436,,,,,,,,,,,,,,,63e407ed-42ad-40d4-bff6-dd0bf5e678c2,162,,"[68.4, 70.3]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Klaas-Jan Huntelaar,8060.0,Center Forward,16,Schalke 04,181,"['4a6287bc-e757-4322-873c-2ed5b2de383c', 'cbf98d7b-224c-4a6b-995a-ff56547a375d']",15,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:15.725,Carry,
,,,,,,"[53.3, 63.0]",,,,,,,,,,,,1.130115,,,,,,,,,,,,,,,cd7a606e-a2bd-4879-af0a-832fe5720d8e,165,,"[57.9, 66.0]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johannes Geis,6717.0,Right Defensive Midfield,16,Schalke 04,181,"['0167bad4-be13-42ec-9e12-403f036a4986', '65a395b1-84c1-4013-8006-7b6a477b10d9', 'bd4597f8-f2b5-4326-8fcf-cca4a956144d']",20,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:20.847,Carry,True
,,,,,,"[27.9, 51.7]",,,,,,,,,,,,4.668368,,,,,,,,,,,,,,,534e8917-503b-44b4-9e5e-57802d4972a2,169,,"[35.1, 61.3]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joël Andre Job Matip,3502.0,Right Center Back,16,Schalke 04,181,"['68ba5db7-04b8-45da-9853-d3b796c4bc28', 'f4077dc3-c414-4c60-ba7a-e071c8916a03']",23,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:23.764,Carry,
,,,,,,"[42.3, 18.8]",,,,,,,,,,,,3.695419,,,,,,,,,,,,,,,66c802c6-e048-46cd-86a8-15e2efaf60f0,172,,"[35.5, 28.1]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roman Neustädter,16534.0,Left Center Back,16,Schalke 04,181,"['af76937e-ae4e-46e0-a6aa-ee31a3aae31c', 'bbdc5b83-cc2f-4bbe-9f18-2aefe0d16f5d', 'bbf7ce0f-a9d2-4fad-8795-02bb64e38d24']",29,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:29.633,Carry,True
,,,,,,"[76.1, 8.6]",,,,,,,,,,,,2.322251,,,,,,,,,,,,,,,e705f906-9504-4657-b84a-5b27bd88bc2d,176,,"[70.7, 9.3]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dennis Aogo,8958.0,Left Back,16,Schalke 04,181,"['0eb36da8-d063-42c8-90b0-0049d30e9f49', '4931e9bc-d204-4f5f-b383-17a9f63e4d70', 'a9ad3ea2-1afe-4bb4-8c6d-5cf2543637c8']",34,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:34.279,Carry,True
,,,,,,"[11.1, 38.8]",,,,,,,,,,,,9.19999,,,,,,,,,,,,,,,520a84c1-ba34-4cad-9b9e-257b7b910660,188,,"[13.0, 38.2]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,18,Schalke 04,181,"['7f847fde-f36d-48e5-ab4d-5f73404d61b1', 'd0774930-9ed4-4c57-902d-3c2cdd56bfef']",57,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:57.498,Carry,
,,,,,,"[43.2, 14.6]",,,,,,,,,,,,3.600212,,,,,,,,,,,,,,,57b9a179-a5e7-43b2-a8b4-f33040bba0bd,191,,"[26.1, 19.4]",3890480,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,18,Schalke 04,181,"['331c8360-b3cb-4692-9c5e-7c62f1bbcf41', 'dd4edf7c-f907-42f5-a5e5-481658c482aa']",9,,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:09.048,Carry,
,,,,,,"[51.9, 29.5]",,,,,,,,,,,,1.704464,,,,,,,,,,,,,,,c768e498-a688-4746-9915-f982c3bc9e40,194,,"[48.9, 28.4]",3890480,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,18,Schalke 04,181,"['21fdeafd-e926-4a79-98f8-36fd30da6007', 'fe6e04ed-33f3-4455-9fb4-1a61f59cb0d9']",13,,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:13.561,Carry,
,,,,,,"[93.6, 75.3]",,,,,,,,,,,,3.138163,,,,,,,,,,,,,,,93e8c0d1-7681-4ca7-ac9a-05b446dc0734,197,,"[70.1, 75.1]",3890480,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,18,Schalke 04,181,"['5ee7e942-5129-484f-b86b-956ae8dfde14', '60f50b52-3ae9-438f-bcd7-a3ce71e64c53']",17,,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:17.736,Carry,
