50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,7507e1d0-039f-4aae-9ecd-4808b0f92d6a,616,,"[13.6, 43.7]",3890538,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobias Werner,400620.0,Left Wing,24,FC Köln,186,['d08703cb-ebb9-40d8-85ee-12b61e7434d1'],30,,,,,,,,,,,,,,,,,Augsburg,172,00:15:30.937,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,8d817f9d-142f-479e-adb6-8cd5adaf1df5,682,,"[22.5, 41.2]",3890538,17,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Frederik Hillesborg Sørensen,8829.0,Right Back,29,Augsburg,172,"['1f4adc6a-fd63-478a-b798-da14436283d7', 'f37d9b2d-5094-4788-9f1f-e8d371311e99']",41,,,,,,,,,,,,,,,,,FC Köln,186,00:17:41.066,Clearance,True
,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,81924405-6bcc-4519-b05f-15ea7d25ad60,729,,"[33.1, 8.6]",3890538,18,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ragnar Klavan,4174.0,Left Center Back,30,FC Köln,186,['4945ccea-77d8-42f9-b4b1-44b48ffd9bba'],46,,,,,,,,,,,,,,,,,Augsburg,172,00:18:46.392,Clearance,True
,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,f6290d97-89b5-4bfe-a621-1b3c37d1b125,976,,"[3.6, 44.9]",3890538,23,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,40,Augsburg,172,['63b6238c-49e2-46bf-abb6-8eee5ffdef8a'],56,,,,,,,,,,,,,,,,,Augsburg,172,00:23:56.178,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,0d66c146-6e21-43f0-b945-46dd07b5d4a0,1054,,"[13.5, 48.7]",3890538,27,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik Maroh,11286.0,Right Center Back,47,Augsburg,172,['b5336270-f9c3-4794-a91a-148609a70764'],4,,,,,,,,,,,,,,,,,FC Köln,186,00:27:04.046,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,5e74d0e8-4d96-4ac4-85ff-52fc4b82680c,1085,,"[5.7, 46.3]",3890538,28,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Baier,8317.0,Left Defensive Midfield,50,FC Köln,186,['069a9785-c225-4e19-a092-92760d452d7d'],37,,,,,,,,,,,,,,,,,Augsburg,172,00:28:37.915,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,14997337-e3ff-4eca-9fa9-41d72d5b44ab,1092,,"[55.5, 5.8]",3890538,29,,True,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yannick Gerhardt,8231.0,Left Wing,51,Augsburg,172,"['262101e3-85b8-490e-b78b-00dafd790f19', '3dfe55ef-c370-4bdb-bb28-ed55800d3bb2']",10,,,,,,,,,,,,,,,,,FC Köln,186,00:29:10.707,Clearance,True
,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,46313688-6a4f-47a8-8980-2cb1732b3728,1203,,"[6.8, 39.3]",3890538,31,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,55,FC Köln,186,['1aed2507-6328-431e-af69-6cab928c52b7'],55,,,,,,,,,,,,,,,,,Augsburg,172,00:31:55.427,Clearance,True
,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,0168c0a9-29f7-4cd8-8171-7c095857f9d0,1230,,"[9.2, 46.5]",3890538,32,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeffrey Gouweleeuw,8318.0,Right Center Back,56,FC Köln,186,['744fb2cc-4b21-4fe0-8621-4524c6e82286'],29,,,,,,,,,,,,,,,,,Augsburg,172,00:32:29.911,Clearance,True
,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,3fd0d104-65f1-4316-a406-844487cf687e,1347,,"[15.4, 59.4]",3890538,35,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonas Hector,6040.0,Left Defensive Midfield,62,Augsburg,172,['7494179b-5fac-4eb2-bf3a-2793ea05ca85'],33,,,,,,,,,,,,,,,,,FC Köln,186,00:35:33.810,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,08cf1da5-7ad1-44eb-b815-7c4e0abc016b,1461,,"[16.6, 35.4]",3890538,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominique Heintz,8828.0,Left Center Back,64,Augsburg,172,['a6b10485-53f4-4e3b-b0c3-8422aaed7997'],44,,,,,,,,,,,,,,,,,FC Köln,186,00:37:44.263,Clearance,True
,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,07325e1f-9a3f-4ae4-9e25-a3746be2f98f,1515,,"[18.5, 21.4]",3890538,38,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,66,FC Köln,186,['9508a92c-2c47-41b8-a84a-e0a6167cbe66'],41,,,,,,,,,,,,,,,,,Augsburg,172,00:38:41.182,Clearance,True
,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,e262fd0a-4c1a-40d3-ae5a-c2e98a34aed6,1575,,"[48.1, 4.4]",3890538,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,69,FC Köln,186,['49593c0c-4dac-46dc-8d23-8450a5e82bf2'],41,,,,,,,,,,,,,,,,,Augsburg,172,00:40:41.348,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,56b56b79-2a57-434a-a51e-8fca9cdbf1cf,1600,,"[7.3, 23.8]",3890538,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominique Heintz,8828.0,Left Center Back,71,Augsburg,172,"['0012fec8-ea8d-490d-8255-9863de01daee', 'c9e88c78-fe13-4365-b6cd-2da91c36425a']",27,,,,,,,,,,,,,,,,,FC Köln,186,00:41:27.391,Clearance,True
,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,a9ceba78-69fb-4984-85e9-b1ba326af4df,1804,,"[12.9, 58.3]",3890538,46,,True,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Maroh,11286.0,Right Center Back,82,Augsburg,172,['3c000d18-a9ee-4fc9-8f78-8f472f5341f3'],3,,,,,,,,,,,,,,,,,FC Köln,186,00:01:03.777,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,a8c9e76b-a082-4c73-a7b9-d14fd19fe479,1856,,"[10.9, 36.8]",3890538,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominique Heintz,8828.0,Left Center Back,84,Augsburg,172,['1a9d235c-0ae6-4174-8693-e3aa89a69b9d'],56,,,,,,,,,,,,,,,,,FC Köln,186,00:01:56.214,Clearance,True
,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,e6b7ad0f-4dac-463a-9c42-9119d2b8bff6,2112,,"[19.6, 44.4]",3890538,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Baier,8317.0,Left Defensive Midfield,101,FC Köln,186,['b9a37b0d-52e2-4416-8565-148d1e5f5aca'],49,,,,,,,,,,,,,,,,,Augsburg,172,00:10:49.214,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,2382df55-4bcc-49bf-a9e8-9d06d03e7eb3,2155,,"[27.8, 13.7]",3890538,57,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filip Mladenović,7993.0,Left Back,103,Augsburg,172,"['c1032371-cf53-42ea-a35e-ef7e690dbf50', 'd2f4ac08-f046-46de-9bf0-dbe5a92988ae']",21,,,,,,,,,,,,,,,,,FC Köln,186,00:12:21.069,Clearance,True
,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,341e618a-4c3a-4b9b-8f06-1ee6e7f0c181,2200,,"[15.0, 50.4]",3890538,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Maroh,11286.0,Right Center Back,106,Augsburg,172,['efa40677-627f-4528-aac5-e47397ace97b'],47,,,,,,,,,,,,,,,,,FC Köln,186,00:13:47.846,Clearance,True
,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,0541debf-8259-401f-a02b-124711161802,2227,,"[20.9, 13.5]",3890538,59,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Mladenović,7993.0,Left Back,106,Augsburg,172,['5762b0f0-5f82-4742-9257-3037cda61d8d'],25,,,,,,,,,,,,,,,,,FC Köln,186,00:14:25.170,Clearance,True
,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,c1c4cbe5-ffe8-453d-bf80-6742e9b9ccd8,2273,,"[49.6, 11.0]",3890538,61,,True,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Baier,8317.0,Left Defensive Midfield,109,FC Köln,186,['f09f0dbd-13ff-4767-8437-912a24fc9b62'],3,,,,,,,,,,,,,,,,,Augsburg,172,00:16:03.499,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,946c2053-36ed-4853-b9a1-7de02aa620ab,2290,,"[26.4, 27.0]",3890538,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominique Heintz,8828.0,Left Center Back,110,FC Köln,186,"['9e947baf-bb8d-4025-bbaf-60c93f25c193', 'e0973a36-c832-466a-8c65-f50817e4e3cf']",34,,,,,,,,,,,,,,,,,FC Köln,186,00:16:34.078,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,597ffaab-89ef-4ab0-b48c-059f1195b719,2311,,"[10.9, 39.9]",3890538,62,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominique Heintz,8828.0,Left Center Back,112,Augsburg,172,['f501b183-603d-4ace-b5f0-f7d07f961721'],26,,,,,,,,,,,,,,,,,FC Köln,186,00:17:26.222,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,c7c098ff-3a23-4cff-a0d8-dc903dda86c2,2358,,"[10.9, 36.1]",3890538,64,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jonas Hector,6040.0,Left Defensive Midfield,118,Augsburg,172,"['b80f6e62-3a20-4a4b-9589-59beda4c5fed', 'f4027fa3-b411-4176-a9e8-680326d044f6']",37,,,,,,,,,,,,,,,,,FC Köln,186,00:19:37.832,Clearance,True
,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,4b9412e6-ad31-491b-bb84-72508427d1a6,2401,,"[5.3, 36.1]",3890538,67,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Maroh,11286.0,Right Center Back,121,Augsburg,172,['336676d9-b8e6-480d-bea2-44bc4765c1bd'],16,,,,,,,,,,,,,,,,,FC Köln,186,00:22:16.609,Clearance,True
,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,e8db48e4-a7d9-46f8-9500-fa94f6e197af,2556,,"[44.6, 57.9]",3890538,70,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frederik Hillesborg Sørensen,8829.0,Right Back,130,Augsburg,172,['0e4908d6-88a6-4ade-9123-87bcb394e5e9'],42,,,,,,,,,,,,,,,,,FC Köln,186,00:25:42.634,Clearance,True
,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,304b38eb-a44d-4c2f-b552-424a03a22a88,2592,,"[13.8, 36.3]",3890538,71,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Maroh,11286.0,Right Center Back,131,Augsburg,172,,17,,,,,,,,,,,,,,,,,FC Köln,186,00:26:17.661,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,df02d9a1-c75a-4c9f-9796-39ce8f80bc9a,2642,,"[29.2, 51.2]",3890538,72,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeffrey Gouweleeuw,8318.0,Right Center Back,133,FC Köln,186,"['1a0588f9-ae48-4d4f-a964-69bb8e465bb3', '4425a337-7aca-4e7f-9b86-78bc732a351d']",45,,,,,,,,,,,,,,,,,Augsburg,172,00:27:45.051,Clearance,True
,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,7dfe8f26-0b5e-4e7d-b237-6c239f061fe8,2888,,"[6.8, 47.6]",3890538,79,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Baier,8317.0,Left Defensive Midfield,144,FC Köln,186,['01c148ea-d4ec-41a4-ba6e-3ee5f488f9b4'],6,,,,,,,,,,,,,,,,,Augsburg,172,00:34:06.866,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,b4b66cc9-24e8-4717-9eb5-e9139eade272,2900,,"[36.7, 71.0]",3890538,79,,True,,,,,,,,,,,,,,,,,,,,,2,From Corner,Markus Feulner,40480.0,Right Back,144,FC Köln,186,"['8e7d88f4-6e4f-4174-a020-04cae5fe69b5', 'f182314a-1bb7-4a67-9cd2-099eccd9a53e']",24,,,,,,,,,,,,,,,,,Augsburg,172,00:34:24.688,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,e795e1ff-54ed-4709-b5c5-ac1f43e73f2f,2962,,"[4.0, 43.8]",3890538,81,,True,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jonas Hector,6040.0,Left Defensive Midfield,149,Augsburg,172,['7f5030c1-3256-4cf6-b0bb-480b6d60ec83'],48,,,,,,,,,,,,,,,,,FC Köln,186,00:36:48.726,Clearance,True
,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,93991703-80b2-42fd-b11b-b953ed5e1e52,2996,,"[33.8, 57.6]",3890538,83,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jeffrey Gouweleeuw,8318.0,Right Center Back,151,FC Köln,186,['46edbee3-75d5-4961-bd47-eacdab45718e'],10,,,,,,,,,,,,,,,,,Augsburg,172,00:38:10.932,Clearance,True
,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,02ddba79-372d-47a2-a337-33ad93ce5cb4,3117,,"[7.9, 33.6]",3890538,87,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominik Maroh,11286.0,Right Center Back,158,Augsburg,172,,10,,,,,,,,,,,,,,,,,FC Köln,186,00:42:10.795,Clearance,True
,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,2db2bb06-3599-47c1-85c7-49cc0d75df82,3125,,"[12.0, 35.5]",3890538,87,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Gerhardt,8231.0,Right Defensive Midfield,159,Augsburg,172,['23bca2b8-d79c-49bb-a529-1aa90c6eca05'],38,,,,,,,,,,,,,,,,,FC Köln,186,00:42:38.520,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,6270e6c3-d4f5-4a8b-bf4a-8343e203acb7,3152,,"[34.7, 60.0]",3890538,88,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jeffrey Gouweleeuw,8318.0,Right Center Back,161,FC Köln,186,"['4fdadea4-14b5-4397-9c90-3e2b33e604dd', '7d499a87-b1cd-4f91-930d-5fd8dc5e583b']",26,,,,,,,,,,,,,,,,,Augsburg,172,00:43:26.641,Clearance,True
,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,709c9376-4fd6-499a-b241-ffb3069764a5,3223,,"[9.0, 16.8]",3890538,90,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Maroh,11286.0,Right Center Back,166,Augsburg,172,['607a0416-da8a-4c22-8e7f-c1eef7186b74'],38,,,,,,,,,,,,,,,,,FC Köln,186,00:45:38.297,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,022b450e-c677-46d3-b147-52f6c1fb6cd5,3277,,"[22.8, 46.7]",3890538,92,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeffrey Gouweleeuw,8318.0,Right Center Back,171,FC Köln,186,"['34b5428d-89f5-4103-a726-5e5d7a923a6f', 'e94282d8-300c-4123-acbf-d5d21f3d86e4']",39,,,,,,,,,,,,,,,,,Augsburg,172,00:47:39.125,Clearance,True
,,,,,,,,,,,,,,,0.644185,,,,,,,,,,,,,193a0eb8-8f9d-4d13-a2c1-73f28b288400,50,,"[109.3, 38.2]",3890538,1,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dominik Maroh,11286.0,Right Center Back,4,FC Köln,186,"['242f06c0-3329-4744-8ba4-9dc018115167', 'ebe8da60-a5eb-4870-a69a-ba6f5c58f391']",34,True,Head,"[120.0, 34.8, 2.7]",,"[{'location': [102.5, 36.3], 'player': {'id': 40480, 'name': 'Markus Feulner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.2, 41.8], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.8, 45.8], 'player': {'id': 400620, 'name': 'Tobias Werner'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.3, 35.2], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.3, 34.2], 'player': {'id': 5514, 'name': 'Alfreð Finnbogason'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.6, 31.7], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.2, 37.4], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 30.2], 'player': {'id': 40462, 'name': 'Halil Altıntop'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [120.0, 43.0], 'player': {'id': 8319, 'name': 'Philipp Max'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.5, 36.2], 'player': {'id': 5679, 'name': 'Yūya Ōsako'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.7, 27.7], 'player': {'id': 8829, 'name': 'Frederik Hillesborg Sørensen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.5, 34.9], 'player': {'id': 23486, 'name': 'Anthony Modeste'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.9, 39.1], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.4, 33.2], 'player': {'id': 8231, 'name': 'Yannick Gerhardt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.9, 46.2], 'player': {'id': 8828, 'name': 'Dominique Heintz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.8, 38.7], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",2195b1e5-94e6-4370-82fd-4a92e7300b5c,,Off T,0.04299752,Normal,Open Play,,,,,,FC Köln,186,00:01:34.112,Shot,True
,,,,,,,,,,,,,,,0.990808,,,,,,,,,,,,,b4e97c14-5e96-4f5f-a1b8-2705763e0a2b,192,,"[108.9, 37.4]",3890538,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tobias Werner,400620.0,Left Wing,9,Augsburg,172,['c105c5eb-9eee-461c-9036-6f5b7d7cd044'],4,,Head,"[120.0, 38.9, 6.6]",,"[{'location': [109.7, 33.1], 'player': {'id': 8829, 'name': 'Frederik Hillesborg Sørensen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 34.2], 'player': {'id': 11286, 'name': 'Dominik Maroh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.7, 45.6], 'player': {'id': 7993, 'name': 'Filip Mladenović'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.4, 40.0], 'player': {'id': 8828, 'name': 'Dominique Heintz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 36.2], 'player': {'id': 8827, 'name': 'Matthias Lehmann'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.3, 53.7], 'player': {'id': 8231, 'name': 'Yannick Gerhardt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.4, 40.5], 'player': {'id': 6040, 'name': 'Jonas Hector'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 13.8], 'player': {'id': 8823, 'name': 'Marcel Risse'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [86.6, 39.8], 'player': {'id': 5679, 'name': 'Yūya Ōsako'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.9, 39.2], 'player': {'id': 8821, 'name': 'Timo Horn'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.6, 5.7], 'player': {'id': 8319, 'name': 'Philipp Max'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.9, 39.5], 'player': {'id': 40462, 'name': 'Halil Altıntop'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.5, 45.4], 'player': {'id': 5514, 'name': 'Alfreð Finnbogason'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.4, 49.6], 'player': {'id': 40480, 'name': 'Markus Feulner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [94.3, 40.4], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.0, 52.0], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",9be8c8a4-d166-4f70-8626-d72899c83804,,Off T,0.080318645,Normal,Open Play,,,,,,Augsburg,172,00:05:04.559,Shot,
,,,,,,,,,,,,,,,1.346103,,,,,,,,,,,,,6cc01dd6-4a87-417b-9b0c-fff67c4879c7,668,,"[84.4, 30.4]",3890538,17,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcel Risse,8823.0,Right Wing,28,FC Köln,186,['c002f483-ee68-4867-96a0-75a66b17fe9e'],5,,Right Foot,"[120.0, 48.9, 4.2]",,"[{'location': [103.3, 41.4], 'player': {'id': 11286, 'name': 'Dominik Maroh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [87.7, 40.5], 'player': {'id': 8827, 'name': 'Matthias Lehmann'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.7, 47.8], 'player': {'id': 8828, 'name': 'Dominique Heintz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.8, 37.6], 'player': {'id': 23486, 'name': 'Anthony Modeste'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.5, 39.3], 'player': {'id': 5679, 'name': 'Yūya Ōsako'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.3, 36.4], 'player': {'id': 8231, 'name': 'Yannick Gerhardt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.7, 53.8], 'player': {'id': 8829, 'name': 'Frederik Hillesborg Sørensen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [86.8, 19.2], 'player': {'id': 7993, 'name': 'Filip Mladenović'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.6, 40.9], 'player': {'id': 8319, 'name': 'Philipp Max'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.8, 46.3], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 38.9], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 40.5], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 42.3], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.5, 37.9], 'player': {'id': 5514, 'name': 'Alfreð Finnbogason'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.1, 40.0], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.5, 50.9], 'player': {'id': 40462, 'name': 'Halil Altıntop'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [93.5, 31.9], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.1, 33.6], 'player': {'id': 400620, 'name': 'Tobias Werner'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.3, 25.3], 'player': {'id': 40480, 'name': 'Markus Feulner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Off T,0.006621547,Normal,Free Kick,,,,,,FC Köln,186,00:17:05.095,Shot,
