bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.020387,,,,,,,,,,,,,,,eada6eca-aeff-485c-a288-ed3166af4ed7,125,,"[112.3, 75.5]",3890360,3,,,,,-1.6479158,,Right Foot,,,,"[110.6, 53.5]",,Ground Pass,,22.065584,,,Incomplete,,Jan Rosenthal,40477.0,,,,,1,From Free Kick,György Garics,20522.0,Right Back,9,Darmstadt 98,872,"['645bc75f-d199-489e-9cd7-f7205c4f375e', 'af2d791c-2b75-486e-bc74-fee07f5205e7']",10,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:10.652,Pass,
,,,,,,,,,,,,,,,4.897197,,,,,,,,,,,,,,,c3b5c1be-7aa1-4119-a8c5-3437520b88af,130,,"[10.0, 21.5]",3890360,3,,,,,-0.1855841,,Left Foot,,,,"[86.7, 7.1]",,High Pass,,78.040054,,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,1,From Free Kick,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,9,Darmstadt 98,872,"['1323bfcb-33ac-48a7-8d99-4e9039c17d6a', 'eab419f7-ff68-4931-932e-10647fa143c5']",13,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:13.047,Pass,
,,,,,,,,,,,,,,,3.607589,,,,,,,,,,,,,,,1323bfcb-33ac-48a7-8d99-4e9039c17d6a,132,,"[33.4, 73.0]",3890360,3,,,,,-2.2748926,,Left Foot,,,,"[8.6, 43.8]",,Low Pass,,38.31031,,,,,Christian Mathenia,8306.0,,,,Recovery,1,From Free Kick,Luca Caldirola,9404.0,Left Center Back,9,Darmstadt 98,872,"['c3b5c1be-7aa1-4119-a8c5-3437520b88af', 'd971feb7-0a54-4f97-9270-32177ce476aa']",17,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:17.944,Pass,
,,,,,,,,,,,,,,,1.66991,,,,,,,,,,,,,,,7d6a4420-677c-4230-b29b-e0a104f3c6e8,135,,"[8.7, 39.5]",3890360,3,,,,,-1.1254394,,Right Foot,,,,"[24.5, 6.4]",,Ground Pass,,36.67765,,,,,Júnior Enrique Díaz Campbell,108336.0,,,,,1,From Free Kick,Christian Mathenia,8306.0,Goalkeeper,9,Darmstadt 98,872,['c44c9f40-321b-4bfe-b77f-eb70871ff1bf'],22,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:22.968,Pass,
,,,,,,,,,,,,,,,2.137786,,,,,,,,,,,,,,,2b592874-251f-4792-b458-8a331ca38f63,138,,"[30.7, 3.1]",3890360,3,,,,,0.5400344,,Left Foot,,,,"[68.9, 26.0]",,High Pass,,44.538185,,,,,Jérôme Gondorf,8388.0,,,,,1,From Free Kick,Júnior Enrique Díaz Campbell,108336.0,Left Back,9,Darmstadt 98,872,['4be1bbc7-ccd9-4fa8-9ba7-3819c2a85537'],27,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:27.342,Pass,
,,,,,,,,,,,,,,,1.259959,,,,,,,,,,,,,,,d3807a68-df6f-470c-a3cf-1b49a788d229,141,,"[68.7, 26.0]",3890360,3,,,,,-3.051559,,Right Foot,,,,"[54.3, 24.7]",,Ground Pass,,14.458562,,,,,Peter Niemeyer,40467.0,,,,,1,From Free Kick,Jérôme Gondorf,8388.0,Left Defensive Midfield,9,Darmstadt 98,872,['a4998c28-30ec-4bc8-bade-d115dda7b47a'],29,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:29.519,Pass,
,,,,,,,,,,,,,,,3.506157,,,,,,,,,,,,,,,2b180476-2cf2-4f18-8226-345822df4017,144,,"[54.3, 24.7]",3890360,3,,,,,1.2002763,,Right Foot,,,,"[74.5, 76.7]",,High Pass,,55.78566,,,,,Marcel Heller,9401.0,,True,,,1,From Free Kick,Peter Niemeyer,40467.0,Right Defensive Midfield,9,Darmstadt 98,872,['7eb10e39-53d7-49e0-bbb8-de6822e71f19'],30,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:30.994,Pass,
,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,68f9746c-0aed-4968-81af-97218c7b363e,146,,"[75.1, 76.7]",3890360,3,,,,,-3.023178,,Other,,,,"[44.0, 73.0]",,High Pass,,31.319323,,,,,György Garics,20522.0,,,,,1,From Free Kick,Marcel Heller,9401.0,Right Midfield,9,Darmstadt 98,872,['4987e7a6-2bbf-4420-8f43-cf914398875b'],34,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:34.500,Pass,
,,,,,,,,,,,,,,,1.659443,,,,,,,,,,,,,,,2acee8f8-1933-47bb-896b-2e6ad3e4b8bd,149,,"[32.8, 70.5]",3890360,3,,,,,-1.530617,,Left Foot,,,,"[33.6, 50.6]",,Ground Pass,,19.916075,,,,,Aytac Sulu,9217.0,,,,,1,From Free Kick,György Garics,20522.0,Right Back,9,Darmstadt 98,872,['e72c4ca3-1cbe-4c06-9b6d-2e07ddd9d14a'],38,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:38.785,Pass,
,,,,,,,,,,,,,,,1.895534,,,,,,,,,,,,,,,40e45bf4-51c2-46bc-8553-1ce346909446,152,,"[33.6, 50.6]",3890360,3,,,,,-1.5979084,,Right Foot,,,,"[32.8, 21.1]",,Ground Pass,,29.510845,,,,,Luca Caldirola,9404.0,,,,,1,From Free Kick,Aytac Sulu,9217.0,Right Center Back,9,Darmstadt 98,872,['7578486d-e88f-4131-bd25-40e457c1ed5d'],42,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:42.165,Pass,
,,,,,,,,,,,,,,,1.351833,,,,,,,,,,,,,,,0177c758-d87c-4024-b2b3-01c8fd211f5e,155,,"[38.9, 18.6]",3890360,3,,,,,-1.0044667,,Right Foot,,,,"[49.2, 2.4]",,Ground Pass,,19.197136,,,,,Júnior Enrique Díaz Campbell,108336.0,,,,,1,From Free Kick,Luca Caldirola,9404.0,Left Center Back,9,Darmstadt 98,872,['c7ad13ea-b1bd-49fb-a51c-c42918d4aed3'],46,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:46.007,Pass,
,,,,,,,,,,,,,,,1.397514,,,,,,,,,,,,,,,131ee311-5af0-4c98-a711-0ac0f28fe544,158,,"[51.2, 2.5]",3890360,3,,,,,0.28338984,,Left Foot,,,,"[79.7, 10.8]",,Low Pass,,29.684002,,,,,Sandro Wagner,9723.0,,,,,1,From Free Kick,Júnior Enrique Díaz Campbell,108336.0,Left Back,9,Darmstadt 98,872,['b49cc715-8851-4341-83a5-2db0648ea06d'],48,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:48.814,Pass,
,,,,,,,,,,,,,,,0.564472,,,,,,,,,,,,,,,32fcf315-b4bd-4a74-9ab3-075f19ef48dc,165,,"[81.4, 13.0]",3890360,3,,,,,1.3796118,,Right Foot,,,,"[82.6, 19.2]",,Ground Pass,,6.3150616,,,,,Jan Rosenthal,40477.0,,,,,1,From Free Kick,Sandro Wagner,9723.0,Center Forward,9,Darmstadt 98,872,"['27de7a7e-d508-422c-8ca4-497c087968cd', 'cabc0fe3-8f2f-43d2-824d-a8b247c02ba9']",50,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:50.337,Pass,True
,,,,,,,,,,,,,,,3.310282,,,,,,,,,,,,,,,4f2acb15-0b53-41a7-a9a6-f865134d8908,178,,"[7.0, 44.1]",3890360,5,,,,,-0.32866165,,Right Foot,,,,"[63.3, 24.9]",,High Pass,,59.483864,,,Incomplete,,Michael Gregoritsch,8309.0,,,,Goal Kick,1,From Goal Kick,René Adler,8560.0,Goalkeeper,11,Hamburger SV,171,"['845d3444-8238-4a83-b5a5-b5a59afc467d', 'c90af375-e7ba-4e0e-89e4-d91cab2d0cc4']",25,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:25.246,Pass,
,,,,,,,,,,,,,,,2.494918,,,,,,,,,,,,,,,845d3444-8238-4a83-b5a5-b5a59afc467d,180,,"[56.8, 55.2]",3890360,5,,,,,1.6171765,,Head,,,,"[55.7, 78.9]",,Low Pass,,23.725513,,,Out,,György Garics,20522.0,,,,Recovery,1,From Goal Kick,Marcel Heller,9401.0,Right Midfield,11,Hamburger SV,171,"['1c2be1a5-9e73-4649-ba60-f695e3de079a', '4f2acb15-0b53-41a7-a9a6-f865134d8908']",28,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:05:28.556,Pass,
,,,,,,,,,,,,,,,1.27201,,,,,,,,,,,,,,,0a72d479-f619-43f5-acec-e2d4aa62c03e,182,,"[71.9, 0.1]",3890360,5,,,,,0.4608852,,,,,,"[86.4, 7.3]",,High Pass,,16.189194,,,,,Pierre-Michel Lasogga,8895.0,,,,Throw-in,1,From Throw In,Matthias Ostrzolek,8547.0,Left Back,12,Hamburger SV,171,['f9ac5933-07f1-4d5c-81f2-6b9fdee75c5d'],43,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:43.467,Pass,
,,,,,,,,,,,,,,,3.609155,,,,,,,,,,,,,,,c0276bc4-211b-46d9-a65f-ba2466268e1e,184,,"[86.4, 7.3]",3890360,5,,,,,1.1441689,,Head,,,,"[94.4, 24.9]",,High Pass,,19.332874,,,Incomplete,,Sven Schipplock,8321.0,,,,,1,From Throw In,Pierre-Michel Lasogga,8895.0,Right Center Forward,12,Hamburger SV,171,"['19243355-635b-4049-8815-bfdf43af6d0f', '6ef40d09-789a-4900-b83c-941de37ba07d']",44,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:44.739,Pass,
,,,,,,,,,,,,,,,1.231512,,,,,,,,,,,,,,,6ef40d09-789a-4900-b83c-941de37ba07d,186,,"[25.7, 55.2]",3890360,5,,,,,-1.3142797,,Head,,,,"[28.9, 43.0]",,Low Pass,,12.612692,,,,,Konstantin Rausch,11134.0,,,,Recovery,1,Regular Play,Aytac Sulu,9217.0,Right Center Back,13,Darmstadt 98,872,"['8e0125d2-d139-4ef3-a0e4-63512a54fbb9', 'c0276bc4-211b-46d9-a65f-ba2466268e1e']",48,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:05:48.348,Pass,
,,,,,,,,,,,,,,,2.323026,,,,,,,,,,,,,,,2ffdaed4-89bf-45e8-ae03-faf60c7f1873,190,,"[31.5, 40.5]",3890360,5,,,,,0.4328881,,Left Foot,,,,"[44.7, 46.6]",,High Pass,,14.541321,,,,,Jan Rosenthal,40477.0,,,,,1,Regular Play,Konstantin Rausch,11134.0,Left Midfield,13,Darmstadt 98,872,"['341df4a4-7df3-4dba-a6d0-037519e5f9bc', 'e2e5fc26-b4e8-44ea-b53e-ccc9945a8789']",49,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:05:49.876,Pass,True
,,,,,,,,,,,,,,,0.66962,,,,,,,,,,,,,,,6235c4a9-4cc5-4bd0-8acc-924c44f7ed7f,194,,"[49.3, 49.9]",3890360,5,,,,,1.0085115,,Left Foot,,,,"[53.9, 57.2]",,Low Pass,,8.628442,,,,,Sandro Wagner,9723.0,,,,,1,Regular Play,Jan Rosenthal,40477.0,Center Attacking Midfield,13,Darmstadt 98,872,"['a452721a-459d-46e1-a26f-5387ead8a760', 'ad20d7a7-d4ae-4251-a6c5-5b6e2b3be93e']",52,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:05:52.323,Pass,True
,,,,,,,,,,,,,,,0.974161,,,,,,,,,,,,,,,31fdbc5d-2575-45fe-948d-53bbccecdc42,198,,"[56.4, 7.3]",3890360,5,,,,,-2.6838446,,Right Foot,,,,"[42.8, 0.6]",,Low Pass,,15.160805,,,Out,,Gotoku Sakai,6339.0,,,,Recovery,1,Regular Play,Emir Spahić,26791.0,Left Center Back,13,Darmstadt 98,872,"['164e86bc-ce56-4775-bcdf-5c50e3a18457', 'd1cf042f-8eae-4459-be66-06bcf366947e']",55,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:55.248,Pass,True
,,,,,,,,,,,,,,,0.956333,,,,,,,,,,,,,,,8af993d1-b489-4754-aa04-f40b130a2554,200,,"[84.2, 80.0]",3890360,5,,,,,-1.3928059,,,,,,"[87.6, 61.1]",,Low Pass,,19.203384,,,,,Jan Rosenthal,40477.0,,,,Throw-in,1,From Throw In,Marcel Heller,9401.0,Right Midfield,14,Darmstadt 98,872,['fcb02283-d2dc-437d-bb72-955e6de1a220'],58,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:05:58.820,Pass,
,,,,,,,,,,,,,,,0.883226,,,,,,,,,,,,,,,e4f2b349-87fb-4721-a8b9-a11c98108671,203,,"[91.8, 66.3]",3890360,6,,,,,1.2551807,,Left Foot,,,,"[95.0, 76.1]",,Low Pass,,10.309219,,,,,Marcel Heller,9401.0,,,,,1,From Throw In,Jan Rosenthal,40477.0,Center Attacking Midfield,14,Darmstadt 98,872,['0377d675-667f-4c37-a924-187a1582c889'],0,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:00.697,Pass,
,,,,,,,,,,,,,,,0.128701,,,,,,,,,,,,,,,201d9f18-6742-4ee2-a2d4-49b2c5bdec1b,206,,"[117.8, 69.5]",3890360,6,,,,,-1.7415315,,Right Foot,,,,"[117.3, 66.6]",,Ground Pass,,2.942788,,,Incomplete,,Jan Rosenthal,40477.0,,,,,1,From Throw In,Marcel Heller,9401.0,Right Midfield,14,Darmstadt 98,872,"['0a4310b8-271e-4a20-8d79-a4d9602c3b49', 'e4438bb2-487a-4199-ad13-4788d18c6ee7']",6,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:06.415,Pass,
,,,,,,,,,,,,,,,1.854713,,,,,,,,,,,,,,,c88db492-5288-415f-920e-0684e09966db,209,,"[107.3, 80.0]",3890360,6,,,,,-1.3673565,,,,,,"[113.2, 51.4]",,High Pass,,29.202227,,,Incomplete,,Jan Rosenthal,40477.0,,,,Throw-in,1,From Throw In,György Garics,20522.0,Right Back,15,Darmstadt 98,872,"['6cb95500-08e7-45cf-9b23-f80811377302', 'e9a1e8fa-7b55-464c-822b-0ce823884129']",24,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:24.570,Pass,
,,,,,,,,,,,,,,,2.560482,,,,,,,,,,,,,,,f507d980-0e44-4111-b9ff-3b019f1af6aa,212,,"[85.3, 39.7]",3890360,6,,,,,0.90544075,,Left Foot,,,,"[107.9, 68.5]",,High Pass,,36.60874,,,Incomplete,,Marcel Heller,9401.0,,,,Recovery,1,From Throw In,Júnior Enrique Díaz Campbell,108336.0,Left Back,15,Darmstadt 98,872,"['2e3f651a-eac2-413a-a3de-7b0c7e3b1280', 'eebc9943-f8ba-42ca-a9c5-d5c366da7d6e']",28,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:28.298,Pass,
,,,,,,,,,,,,,,,1.456314,,,,,,,,,,,,,,,fb0d4014-da17-4aa0-afdb-da17e5b35f56,216,,"[106.8, 80.0]",3890360,6,,True,,,-1.5144298,,,,,,"[108.6, 48.1]",,High Pass,,31.950743,,,Incomplete,,Sandro Wagner,9723.0,,,,Throw-in,1,From Throw In,György Garics,20522.0,Right Back,16,Darmstadt 98,872,"['3f3a242b-8565-4285-af18-7df1c5744307', '6c77ba28-c94b-4ef9-839b-f63aa295e54a']",41,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:41.552,Pass,
,,,,,,,,,,,,,,,0.989607,,,,,,,,,,,,,,,3bd50efa-35a8-4f15-8615-84dece9e59f6,220,,"[91.7, 44.4]",3890360,6,,,,,-0.2721459,,Head,,,,"[100.3, 42.0]",,High Pass,,8.928606,,,,,Jan Rosenthal,40477.0,,,,Recovery,1,From Throw In,Peter Niemeyer,40467.0,Right Defensive Midfield,16,Darmstadt 98,872,['7fa86a81-5bff-4017-8071-9f6e24fa6e87'],45,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:45.249,Pass,
,,,,,,,,,,,,,,,2.699038,,,,,,,,,,,,,,,8ccc3257-8250-4a2e-8ff8-b5a6752ea897,223,,"[100.3, 42.0]",3890360,6,,,,True,-1.488585,,,,,,"[102.5, 15.3]",,High Pass,,26.790483,,,,,Konstantin Rausch,11134.0,,,,,1,From Throw In,Jan Rosenthal,40477.0,Center Attacking Midfield,16,Darmstadt 98,872,"['65bd060d-a160-41b4-8d5c-1ac8f6a65a54', 'a9596b71-ca10-458a-a737-5bedbb528ab4']",46,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:46.279,Pass,True
,,,,,,,,,,,,,,,1.226999,,,,,,,,,,,,,,,dfc892cb-07a9-488a-94a7-738186961a36,227,,"[110.7, 8.9]",3890360,6,,,,,1.4468921,7d5d27c9-6a15-409c-854e-e0d701d90091,Left Foot,True,,,"[114.1, 36.2]",,Ground Pass,,27.510906,,,,,Sandro Wagner,9723.0,True,,,,1,From Throw In,Konstantin Rausch,11134.0,Left Midfield,16,Darmstadt 98,872,['6245b475-210f-490b-b911-e8f8e116755c'],51,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:51.258,Pass,
,,,,,,,,,,,,,,,0.731378,,,,,,,,,,,,,,,d2534ab9-5453-455a-aabf-6839f78bbbdc,232,,"[7.0, 44.1]",3890360,7,,True,,,1.0776666,,Right Foot,,,,"[22.8, 73.5]",,Ground Pass,,33.37664,,,,,Gotoku Sakai,6339.0,,,,Goal Kick,1,From Goal Kick,René Adler,8560.0,Goalkeeper,17,Hamburger SV,171,['2eefec1e-ff55-4313-a66c-9ec41dbc2762'],9,,,,,,,,,,,,,,,,,Hamburger SV,171,00:07:09.314,Pass,
,,,,,,,,,,,,,,,2.252283,,,,,,,,,,,,,,,776d8bde-6170-4350-8f7e-e3fccd439d59,234,,"[27.0, 73.1]",3890360,7,,True,,,-0.4722127,,Right Foot,,,,"[64.2, 54.1]",,High Pass,,41.771282,,,Incomplete,,Sven Schipplock,8321.0,,,,,1,From Goal Kick,Gotoku Sakai,6339.0,Right Back,17,Hamburger SV,171,"['2c3c24ec-cfe2-41a1-a87a-8fa7a48b63b4', '55900897-45be-4e9b-8eb8-f5760e67b907']",10,,,,,,,,,,,,,,,,,Hamburger SV,171,00:07:10.045,Pass,
,,,,,,,,,,,,,,,1.563911,,,,,,,,,,,,,,,55900897-45be-4e9b-8eb8-f5760e67b907,237,,"[55.9, 26.0]",3890360,7,,,,True,0.64987046,,,,,,"[63.4, 31.7]",,High Pass,,9.420191,,,,,Jérôme Gondorf,8388.0,,,,Recovery,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,18,Darmstadt 98,872,"['0d1dfb66-babe-4475-8285-7e9ed4308d36', '776d8bde-6170-4350-8f7e-e3fccd439d59', 'd7208963-a107-402c-a2e9-01959bb8165d']",12,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:12.297,Pass,True
,,,,,,,,,,,,,,,1.61125,,,,,,,,,,,,,,,7cd969be-32e8-46de-9600-b089b6b11cf9,239,,"[63.4, 31.7]",3890360,7,,,,,-0.24689071,,Head,,,,"[75.7, 28.6]",,High Pass,,12.684636,,,,,Jan Rosenthal,40477.0,,,,,1,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,18,Darmstadt 98,872,['eb8d9761-1565-43d3-bb92-eda73598be79'],13,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:13.795,Pass,
,,,,,,,,,,,,,,,1.241601,,,,,,,,,,,,,,,f499d5bd-8249-439b-ba40-2f7265d2b30f,243,,"[80.9, 31.0]",3890360,7,,,,,1.6571198,,Right Foot,,,,"[80.0, 41.4]",,High Pass,,10.438869,,,,,Jérôme Gondorf,8388.0,,,,,1,Regular Play,Jan Rosenthal,40477.0,Center Attacking Midfield,18,Darmstadt 98,872,['c6ba2f23-10ec-4599-ba33-7e7637ba1735'],16,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:16.102,Pass,
,,,,,,,,,,,,,,,2.253637,,,,,,,,,,,,,,,08dc8ead-f10e-4d84-b43c-87b88d29e35e,245,,"[80.0, 41.4]",3890360,7,,,,,0.30612683,,Right Foot,,,,"[99.3, 47.5]",,High Pass,,20.241047,,,Incomplete,,Marcel Heller,9401.0,,,,,1,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,18,Darmstadt 98,872,"['a7745621-3620-4407-b562-385bb7b19a82', 'e339c8c0-db60-4fa7-8703-a4693df803b6']",17,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:17.344,Pass,
,,,,,,,,,,,,,,,1.243932,,,,,,,,,,,,,,,e339c8c0-db60-4fa7-8703-a4693df803b6,247,,"[20.8, 32.6]",3890360,7,,,,,0.5191461,,Head,,,,"[27.8, 36.6]",,Low Pass,,8.062258,,,,,Lewis Harry Holtby,8891.0,,,,Recovery,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,19,Hamburger SV,171,"['08dc8ead-f10e-4d84-b43c-87b88d29e35e', '9551fe91-eb8d-482d-b8b4-a263ab4cbee9']",19,,,,,,,,,,,,,,,,,Hamburger SV,171,00:07:19.597,Pass,
,,,,,,,,,,,,,,,3.174959,,,,,,,,,,,,,,,e8f154b4-00a9-4edc-9921-51cbf61f1074,250,,"[27.8, 35.7]",3890360,7,,,,,-1.5434059,,Left Foot,,,,"[28.4, 13.8]",,Low Pass,,21.908218,,,,,Michael Gregoritsch,8309.0,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,19,Hamburger SV,171,['18a45604-d99b-4b5b-8fd1-61aafed39805'],20,,,,,,,,,,,,,,,,,Hamburger SV,171,00:07:20.841,Pass,
,,,,,,,,,,,,,,,4.718118,,,,,,,,,,,,,,,57fdeeb0-d506-4348-b089-a3ce8f553ee1,253,,"[32.5, 7.0]",3890360,7,,,,,0.3102126,,Left Foot,,,,"[110.8, 32.1]",,High Pass,,82.22469,,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,1,Regular Play,Michael Gregoritsch,8309.0,Left Midfield,19,Hamburger SV,171,"['70c551d2-ce3c-4b4c-9e2f-f1f173663272', '9fde1dda-978f-42e9-a7b7-b8b7fab4e419']",24,,,,,,,,,,,,,,,,,Hamburger SV,171,00:07:24.373,Pass,
,,,,,,,,,,,,,,,1.786915,,,,,,,,,,,,,,,a4ecd127-f1fb-4416-a958-fe21ba827b22,257,,"[9.2, 46.0]",3890360,7,,,,,-0.97908086,,Keeper Arm,,,,"[21.7, 27.4]",,Ground Pass,,22.410042,,,,,Luca Caldirola,9404.0,,,,,1,From Counter,Christian Mathenia,8306.0,Goalkeeper,20,Darmstadt 98,872,['445d82f4-3e08-4f40-83a7-8d81e20af0ea'],30,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:30.076,Pass,
,,,,,,,,,,,,,,,1.916693,,,,,,,,,,,,,,,a14822b6-0a19-4970-9df9-73de5a54381b,261,,"[31.7, 18.0]",3890360,7,,,,,0.031239834,,Left Foot,,,,"[76.5, 19.4]",,High Pass,,44.82187,,,,,Sandro Wagner,9723.0,,,,,1,From Counter,Luca Caldirola,9404.0,Left Center Back,20,Darmstadt 98,872,['a543cbfe-e9d7-418b-a603-7a9c914759ef'],35,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:35.063,Pass,
,,,,,,,,,,,,,,,1.352672,,,,,,,,,,,,,,,a62ab50e-53c4-4253-a127-8d60fb311cc4,266,,"[82.3, 16.6]",3890360,8,,,,,0.6847089,720d17e0-d69f-4ff8-920f-94483498245b,Left Foot,,,,"[109.0, 38.4]",,High Pass,,34.46926,,,,,Peter Niemeyer,40467.0,True,,,Free Kick,1,From Free Kick,Konstantin Rausch,11134.0,Left Midfield,21,Darmstadt 98,872,['eb73db5b-71f9-4d60-be57-fd9643ebd1f8'],13,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:08:13.149,Pass,
,,,,,,,,,,,,,,,3.011491,,,,,,,,,,,,,,,55240b83-e577-47a0-957e-534d36a85b1b,270,,"[7.0, 44.1]",3890360,8,,True,,,1.0799445,,Right Foot,,,,"[19.4, 67.3]",,Ground Pass,,26.305893,,,,,Gotoku Sakai,6339.0,,,,Goal Kick,1,From Goal Kick,René Adler,8560.0,Goalkeeper,22,Hamburger SV,171,['e21b3f40-1152-49c3-a314-9aa0860da948'],43,,,,,,,,,,,,,,,,,Hamburger SV,171,00:08:43.161,Pass,
,,,,,,,,,,,,,,,1.532162,,,,,,,,,,,,,,,c1eb33f2-6d52-46ed-a6a6-74e5d84f2e03,272,,"[28.4, 70.4]",3890360,8,,,,,-1.6451272,,Right Foot,,,,"[27.0, 51.6]",,Ground Pass,,18.852057,,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,1,From Goal Kick,Gotoku Sakai,6339.0,Right Back,22,Hamburger SV,171,['94aced29-ea53-4df1-867e-385f75756f18'],46,,,,,,,,,,,,,,,,,Hamburger SV,171,00:08:46.306,Pass,
,,,,,,,,,,,,,,,1.525111,,,,,,,,,,,,,,,d13f076e-84b8-4c55-b060-4fac632b2fb2,275,,"[34.2, 50.1]",3890360,8,,,,,1.281194,,Right Foot,,,,"[40.1, 69.9]",,Ground Pass,,20.660349,,,,,Gotoku Sakai,6339.0,,,,,1,From Goal Kick,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,22,Hamburger SV,171,['c09a2c35-f8af-44c6-88b5-a1821c3a83d7'],51,,,,,,,,,,,,,,,,,Hamburger SV,171,00:08:51.613,Pass,
,,,,,,,,,,,,,,,1.75414,,,,,,,,,,,,,,,69f5a713-0998-4610-8785-f70741c072ae,277,,"[40.1, 69.9]",3890360,8,,,,,-2.1531494,,Right Foot,,,,"[32.0, 57.6]",,Ground Pass,,14.727526,,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,1,From Goal Kick,Gotoku Sakai,6339.0,Right Back,22,Hamburger SV,171,['ad517c0a-b526-4262-a015-00556c4f3429'],53,,,,,,,,,,,,,,,,,Hamburger SV,171,00:08:53.138,Pass,
,,,,,,,,,,,,,,,2.041104,,,,,,,,,,,,,,,d2fa4bb1-8148-4ee8-a371-798898d5798c,280,,"[35.8, 50.7]",3890360,8,,,,,-0.90602183,,Right Foot,,,,"[56.1, 24.8]",,Ground Pass,,32.907448,,,,,Pierre-Michel Lasogga,8895.0,,,,,1,From Goal Kick,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,22,Hamburger SV,171,['eea56543-828a-46ff-bf9d-4b6b54dcbe1e'],56,,,,,,,,,,,,,,,,,Hamburger SV,171,00:08:56.073,Pass,
