50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[84.7, 60.3]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,,,402030df-d887-40f5-8657-685a8d185a28,800,,,"[84.7, 60.3]",3890300,24,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anthony Ujah,12624.0,Left Center Forward,56,Werder Bremen,176,"['1e66703a-e630-4df4-90bf-e34e8537694b', '35db169c-4156-47e6-a929-634c331edf09']",8,,,,,,,,,,,,,,,,Werder Bremen,176,00:24:08.720,Carry,
,,,,,"[35.8, 19.6]",,,,,,,,,,,,0.955756,,,,,,,,,,,,,,,f4fa81a4-832f-4b3e-a813-8d8076c8e5eb,807,,,"[33.5, 21.4]",3890300,24,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,56,Werder Bremen,176,"['03fefea1-4cc1-49ef-83ff-62fc77de9896', '8f63f6ca-a40f-4897-aafc-9495fb679b2d']",13,,,,,,,,,,,,,,,,Ingolstadt,189,00:24:13.298,Carry,
,,,,,"[64.0, 53.5]",,,,,,,,,,,,0.507822,,,,,,,,,,,,,,,9e3a91b4-dfa6-4447-9d10-cb62ea33994f,816,,,"[64.0, 53.7]",3890300,24,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philipp Bargfrede,8390.0,Center Defensive Midfield,57,Werder Bremen,176,"['ac3d796d-250f-41e8-8cc6-cb4afcdb8957', 'df872476-c53a-46ce-a8db-00b9c3b9eba6']",45,,,,,,,,,,,,,,,,Werder Bremen,176,00:24:45.184,Carry,
,,,,,"[53.0, 66.3]",,,,,,,,,,,,1.164614,,,,,,,,,,,,,,,92420a6f-1736-413b-bc8c-60d80d778070,819,,,"[53.0, 65.7]",3890300,24,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Assani Lukimya-Mulongoti,51388.0,Right Center Back,57,Werder Bremen,176,"['d2ed3c33-44e2-4e93-a92d-4a05838e886d', 'eeeb94ef-2c2b-4d8d-b282-6b3176be3276']",46,,,,,,,,,,,,,,,,Werder Bremen,176,00:24:46.693,Carry,
,,,,,"[85.6, 71.6]",,,,,,,,,,,,0.066205,,,,,,,,,,,,,,,4c55a661-a4d2-4b0a-be5d-43063e8cddad,836,,,"[85.6, 71.6]",3890300,25,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lukas Hinterseer,9103.0,Center Forward,58,Ingolstadt,189,"['3693cfbf-d9af-4059-be37-ad5a76035349', '4b8fefdb-34d4-4002-9bd4-4941cf04535d']",23,,,,,,,,,,,,,,,,Ingolstadt,189,00:25:23.783,Carry,
,,,,,"[92.1, 78.3]",,,,,,,,,,,,0.189195,,,,,,,,,,,,,,,1d872ec9-c79d-4edd-9085-87b01d9d66b1,839,,,"[92.3, 78.3]",3890300,25,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,58,Ingolstadt,189,"['3653a83e-d9f7-43b0-a773-cbd5ef21bfd2', '38b186df-d110-45a0-818a-9e71af7040bb']",24,,,,,,,,,,,,,,,,Ingolstadt,189,00:25:24.618,Carry,
,,,,,"[57.4, 4.1]",,,,,,,,,,,,0.485852,,,,,,,,,,,,,,,891db9e8-3c43-43ab-a105-498b2892f9e8,847,,,"[56.5, 4.1]",3890300,25,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anthony Ujah,12624.0,Left Center Forward,59,Werder Bremen,176,"['9d3552d5-1a21-48d6-8714-b37babea78dd', 'ff8d99bb-ab3d-4f27-beb5-1a37658b2b18']",49,,,,,,,,,,,,,,,,Werder Bremen,176,00:25:49.302,Carry,
,,,,,"[101.7, 14.9]",,,,,,,,,,,,1.422938,,,,,,,,,,,,,,,9d560f98-fcbc-4158-8b04-1b6bfc86cdfa,850,,,"[80.9, 13.0]",3890300,25,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aron Jóhannsson,8402.0,Right Center Forward,59,Werder Bremen,176,"['5a3d9ef4-c544-473c-851c-97353c466612', 'c1fae6b3-9058-4faa-b45e-2b6921fedb9e', 'd69ae19a-3dbe-4dc6-93f8-ced740838b15']",52,,,,,,,,,,,,,,,,Werder Bremen,176,00:25:52.127,Carry,True
,,,,,"[8.8, 36.2]",,,,,,,,,,,,13.952577,,,,,,,,,,,,,,,016e8877-3c74-4c27-816d-5fef329980d2,860,,,"[3.1, 32.4]",3890300,26,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ramazan Özcan,12319.0,Goalkeeper,61,Ingolstadt,189,"['5fdb8c0b-eebd-41e3-a476-425332db16b6', 'e460fd29-f555-43b7-920d-79352e97f9f4']",52,,,,,,,,,,,,,,,,Ingolstadt,189,00:26:52.121,Carry,
,,,,,"[54.8, 34.4]",,,,,,,,,,,,1.333317,,,,,,,,,,,,,,,e37c1010-8273-4ec5-a5dd-44dafe2bacdf,873,,,"[56.7, 29.0]",3890300,28,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clemens Fritz,20010.0,Right Center Midfield,64,Werder Bremen,176,"['0973b079-a6d6-4df6-a343-6d4d8327491a', '11140c0a-58c2-4850-9c15-4ba858077722', 'eb9faad5-98a0-4d3e-a827-a44eb0c27a41', 'f2312141-5e61-4cae-b834-7ebd45eb31fb']",39,,,,,,,,,,,,,,,,Werder Bremen,176,00:28:39.425,Carry,True
,,,,,"[39.3, 33.5]",,,,,,,,,,,,1.587381,,,,,,,,,,,,,,,30b60677-bb89-4257-84a2-37bd9d95ca98,887,,,"[34.8, 45.5]",3890300,30,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Assani Lukimya-Mulongoti,51388.0,Right Center Back,67,Werder Bremen,176,"['04ff8cfc-f8a5-4e85-a65b-f747f2ec72b3', '1c6eb13b-a8f4-4aed-b8f9-8d5de8f33481', 'b62901af-cea4-4a7a-836d-d3214d0875e0']",5,,,,,,,,,,,,,,,,Werder Bremen,176,00:30:05.214,Carry,True
,,,,,"[39.9, 39.2]",,,,,,,,,,,,0.159999,,,,,,,,,,,,,,,72bb954f-77ea-4ada-af61-69a6830aaac6,895,,,"[39.9, 39.7]",3890300,30,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfredo Morales,12304.0,Left Center Midfield,68,Ingolstadt,189,"['2caa81ce-6611-478c-9a78-5ab5edb87fe4', '2ede5ed2-c3a1-4971-82b6-805d11bdcd50', 'e7c42ead-66f4-4aba-bf5b-2a58692283c1']",13,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:13.049,Carry,True
,,,,,"[80.3, 37.2]",,,,,,,,,,,,0.868633,,,,,,,,,,,,,,,237ab560-bf7a-47ef-9c3f-016a83ca8879,903,,,"[77.5, 39.4]",3890300,30,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathew Leckie,5481.0,Right Wing,68,Ingolstadt,189,"['6b4ce56d-1d76-44e6-9611-02ab16103b73', '6b957094-2fcf-49bb-84fb-03695d8aa262']",18,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:18.690,Carry,
,,,,,"[4.2, 74.3]",,,,,,,,,,,,1.004344,,,,,,,,,,,,,,,be54ab47-88e8-43c6-9af8-d55899138390,917,,,"[3.3, 73.9]",3890300,31,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tobias Levels,40460.0,Right Back,69,Werder Bremen,176,"['3ce3b20d-7e74-4ca1-a634-314fc3832bba', '76c819d8-2d04-47af-b85a-858ef243fd71']",1,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:01.431,Carry,
,,,,,"[108.3, 21.5]",,,,,,,,,,,,0.333097,,,,,,,,,,,,,,,1d5a6668-23fd-4462-b481-c72cfc3da59a,925,,,"[103.3, 18.7]",3890300,31,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fin Bartels,8389.0,Center Attacking Midfield,70,Werder Bremen,176,"['7e871a01-d046-48cd-b6e5-f65f1c4e0d02', '96fd3562-2444-4f4b-ba33-60fd3644c906', 'fbf54299-1452-41ff-8125-00eece004a9a']",32,,,,,,,,,,,,,,,,Werder Bremen,176,00:31:32.975,Carry,True
,,,,,"[68.4, 66.4]",,,,,,,,,,,,0.193668,,,,,,,,,,,,,,,8c81b9ad-9cd2-4e20-8795-e558997daa47,936,,,"[66.9, 66.4]",3890300,32,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pascal Groß,3097.0,Right Center Midfield,71,Ingolstadt,189,"['05724c3e-ea1f-4991-aa32-6e442fa2974f', '4798a8a6-1d27-46ac-b1f6-6fba830daae2', '6e379a58-ded1-4733-a1f6-77557d53dbe6']",21,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:21.811,Carry,True
,,,,,"[91.8, 73.5]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,a971cc75-5dd7-419f-9e35-6768490f1b2e,942,,,"[91.8, 73.5]",3890300,32,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,72,Ingolstadt,189,"['c5101e1d-2dcf-4314-a54f-74d75e9dfbb2', 'f5cfd577-45c6-422a-b32d-0243543f3438']",33,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:33.783,Carry,
,,,,,"[79.9, 6.1]",,,,,,,,,,,,2.884262,,,,,,,,,,,,,,,c3a6fc20-368f-4af4-9c54-d378e3a645e1,959,,,"[76.8, 6.1]",3890300,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Markus Suttner,3221.0,Left Back,74,Ingolstadt,189,"['76f23933-dfc8-4c12-8c58-50260c12cfa4', 'e4c63ffa-b127-4308-b5c6-a95a1ff4b9fd']",16,,,,,,,,,,,,,,,,Ingolstadt,189,00:33:16.643,Carry,
,,,,,"[93.6, 3.7]",,,,,,,,,,,,0.572873,,,,,,,,,,,,,,,6e2e5ab1-cc5a-44eb-966c-572c7ba2ca80,963,,,"[92.8, 3.3]",3890300,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alfredo Morales,12304.0,Left Center Midfield,74,Ingolstadt,189,"['4bc71153-2d82-46a4-bbe4-9c7ad729d0ff', '5819535d-4849-4c33-a04b-a3e9430fba31', 'bc4373ab-30b0-4dbd-97e6-8580955044a1']",20,,,,,,,,,,,,,,,,Ingolstadt,189,00:33:20.515,Carry,True
,,,,,"[68.8, 13.1]",,,,,,,,,,,,2.313759,,,,,,,,,,,,,,,3e53b2a6-db1e-437f-abdf-5f154c9ed6fb,966,,,"[83.8, 5.5]",3890300,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Markus Suttner,3221.0,Left Back,74,Ingolstadt,189,"['1774e05d-f196-496a-a378-b99de34a5507', 'a73a2c8a-93ba-4401-a77f-01fa86bdb286']",22,,,,,,,,,,,,,,,,Ingolstadt,189,00:33:22.251,Carry,
,,,,,"[71.7, 39.7]",,,,,,,,,,,,1.272139,,,,,,,,,,,,,,,1ad7f0b2-6a55-479e-a7e2-dac5e6971821,972,,,"[71.0, 44.4]",3890300,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tobias Levels,40460.0,Right Back,74,Ingolstadt,189,"['505c8359-c1a6-44d0-ac38-14fd11b86e3e', '78ae9e27-f911-47f9-9021-215fb2df98b1']",28,,,,,,,,,,,,,,,,Ingolstadt,189,00:33:28.998,Carry,
,,,,,"[81.6, 26.8]",,,,,,,,,,,,1.131644,,,,,,,,,,,,,,,eaf437bb-6db9-4e2d-9506-e268c2f6476e,975,,,"[79.1, 34.6]",3890300,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathew Leckie,5481.0,Right Wing,74,Ingolstadt,189,"['2e8d7add-ae22-45ac-970e-3bba0f351595', '578c1828-6483-4224-ad0b-1da70f273b28', 'd89ec013-35d4-40dd-8a2a-b3031a826cb7']",31,,,,,,,,,,,,,,,,Ingolstadt,189,00:33:31.518,Carry,True
,,,,,"[93.0, 13.5]",,,,,,,,,,,,4.27972,,,,,,,,,,,,,,,2fadad7a-2e99-4748-a7b1-5aa46f6ccbb7,979,,,"[81.6, 26.8]",3890300,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathew Leckie,5481.0,Right Wing,74,Ingolstadt,189,"['34900cb3-2b30-4e52-8a8f-dbd5e9925701', '578c1828-6483-4224-ad0b-1da70f273b28', '8b8e02cf-fb9b-40bd-b9eb-2798fcde292d', 'a5aeb49c-a9ab-4830-af3e-afab396a6962']",32,,,,,,,,,,,,,,,,Ingolstadt,189,00:33:32.649,Carry,True
,,,,,"[92.1, 4.8]",,,,,,,,,,,,0.47848,,,,,,,,,,,,,,,388df58a-ce07-4d0f-bd7d-981dfff5a50f,985,,,"[91.8, 4.8]",3890300,33,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markus Suttner,3221.0,Left Back,75,Ingolstadt,189,"['b4020657-82b9-46a9-925b-189d94ef1149', 'f03093c1-d8fc-47a8-8540-39c74bae7e7a']",42,,,,,,,,,,,,,,,,Ingolstadt,189,00:33:42.403,Carry,
,,,,,"[114.1, 3.3]",,,,,,,,,,,,0.398542,,,,,,,,,,,,,,,ec09a960-fdc1-4ebd-9da9-4847b2b7a11a,988,,,"[104.2, 1.6]",3890300,33,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathew Leckie,5481.0,Right Wing,75,Ingolstadt,189,"['4f854fd4-4ccd-46ca-94f2-4d66008eacd2', '52641fbb-f22d-4a2b-9975-38e774abc7de']",44,,,,,,,,,,,,,,,,Ingolstadt,189,00:33:44.917,Carry,
,,,,,"[112.7, 17.3]",,,,,,,,,,,,2.460466,,,,,,,,,,,,,,,aa0de8ce-a8e0-497b-b9f2-81a983901fa9,991,,,"[106.9, 16.5]",3890300,33,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Lex,40463.0,Left Wing,75,Ingolstadt,189,"['9f9f450f-effa-4c4e-bbd2-0d651896fdef', 'af709771-79ba-46b3-93f7-25417d516cc7', 'c352111a-297a-4810-a855-ef564e778ed4']",46,,,,,,,,,,,,,,,,Ingolstadt,189,00:33:46.192,Carry,True
,,,,,"[45.5, 31.6]",,,,,,,,,,,,0.990101,,,,,,,,,,,,,,,64a8ceae-2afb-4e40-b56f-a03a5dac5f38,1000,,,"[43.6, 34.4]",3890300,34,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Markus Suttner,3221.0,Left Back,76,Werder Bremen,176,"['5ab57d22-0359-4a84-9b5b-791c1a62677c', '7acb5bbd-c6a6-43c6-8af2-f0e5be649716']",32,,,,,,,,,,,,,,,,Ingolstadt,189,00:34:32.956,Carry,
,,,,,"[48.0, 13.0]",,,,,,,,,,,,1.04168,,,,,,,,,,,,,,,25a10bd1-baaf-4ad0-b058-2594c2e441cc,1005,,,"[44.7, 11.1]",3890300,34,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ulisses Alexandre Garcia Lopes,22043.0,Left Center Midfield,76,Werder Bremen,176,"['1085f8ee-1a41-4dc0-bc7a-143c0245edf2', 'cedf8450-e9b5-406d-a292-30e948353815', 'fb27107a-fb02-4196-9fef-65718233b0df']",38,,,,,,,,,,,,,,,,Werder Bremen,176,00:34:38.306,Carry,True
,,,,,"[92.2, 30.0]",,,,,,,,,,,,3.962652,,,,,,,,,,,,,,,3afcb173-4150-429c-9368-44988fafe58f,1011,,,"[68.3, 28.5]",3890300,34,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fin Bartels,8389.0,Center Attacking Midfield,76,Werder Bremen,176,"['48fe47f7-84c3-43d1-be85-e6b4050f0f98', 'ba8764a1-f90c-4399-9675-272f028c9a44']",41,,,,,,,,,,,,,,,,Werder Bremen,176,00:34:41.010,Carry,
,,,,,"[105.4, 59.6]",,,,,,,,,,,,2.205374,,,,,,,,,,,,,,,a7465cf6-cce0-4b4f-b9f4-478ad07bc354,1014,,,"[101.9, 54.7]",3890300,34,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Clemens Fritz,20010.0,Right Center Midfield,76,Werder Bremen,176,"['c67bd75c-6f93-4f30-8da8-eb2da6f24fc4', 'e0b39043-bf3d-4c10-b1b4-42c756fddec8', 'f94afd54-56b8-4660-85b4-973435eae8c2']",46,,,,,,,,,,,,,,,,Werder Bremen,176,00:34:46.221,Carry,True
,,,,,"[99.2, 53.3]",,,,,,,,,,,,1.139258,,,,,,,,,,,,,,,0821f039-eaf2-4a95-8f29-0e7d1a5aa36d,1019,,,"[97.4, 51.8]",3890300,34,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anthony Ujah,12624.0,Left Center Forward,76,Werder Bremen,176,"['439fcd8d-9615-4803-b74a-3064bb1ab08e', '91a99e02-a9cf-43fa-913a-075904f39138', 'd6c0b78d-afb1-4dba-ad55-4b19ab3f2ca5']",49,,,,,,,,,,,,,,,,Werder Bremen,176,00:34:49.415,Carry,True
,,,,,"[102.2, 55.7]",,,,,,,,,,,,0.378243,,,,,,,,,,,,,,,8be36d56-9244-4592-a0dc-a8f5b13e5b83,1023,,,"[99.2, 53.3]",3890300,34,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anthony Ujah,12624.0,Left Center Forward,76,Werder Bremen,176,"['213f0b1a-63e6-4a05-95ab-ef133df78290', '439fcd8d-9615-4803-b74a-3064bb1ab08e', '47b61399-1e61-4af8-a03e-95ca5552376a', 'd6c0b78d-afb1-4dba-ad55-4b19ab3f2ca5']",50,,,,,,,,,,,,,,,,Werder Bremen,176,00:34:50.555,Carry,True
,,,,,"[112.7, 65.7]",,,,,,,,,,,,0.976684,,,,,,,,,,,,,,,d42474fd-378b-4314-9655-86f2f9324862,1026,,,"[109.4, 67.7]",3890300,34,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Theodor Gebre Selassie,8396.0,Right Back,76,Werder Bremen,176,"['2383e847-e188-4c19-ab6b-5bb895968e32', '2b5264db-5be6-4734-bc5d-2f806f5fa8ee']",52,,,,,,,,,,,,,,,,Werder Bremen,176,00:34:52.365,Carry,
,,,,,"[85.0, 63.0]",,,,,,,,,,,,1.173987,,,,,,,,,,,,,,,3a04e721-051a-45a8-9c23-3af516de3e9f,1034,,,"[85.9, 58.1]",3890300,34,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Philipp Bargfrede,8390.0,Center Defensive Midfield,76,Werder Bremen,176,"['1d398dae-94dd-4cc1-a703-052adffb44fe', '51041dc7-a21f-403c-aee7-b5e93a9ab3ed', 'e180a863-8964-4fb6-afc3-4fb79c678f53']",58,,,,,,,,,,,,,,,,Werder Bremen,176,00:34:58.287,Carry,True
,,,,,"[74.8, 44.4]",,,,,,,,,,,,1.747257,,,,,,,,,,,,,,,fece5c1f-7874-477d-83e8-50f16c6edefa,1052,,,"[78.5, 42.7]",3890300,35,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,77,Werder Bremen,176,"['094d8bbb-b74a-45ac-9578-616a3f559f48', '0ed1e802-f570-471d-b914-6e602d9bff50', 'f871d53f-668d-4ae6-90f4-bb71f16f4a70']",38,,,,,,,,,,,,,,,,Werder Bremen,176,00:35:38.072,Carry,True
,,,,,"[58.6, 47.2]",,,,,,,,,,,,0.279998,,,,,,,,,,,,,,,58d25377-e0d3-4d57-bc2f-c7fc55fd402c,1056,,,"[58.4, 47.9]",3890300,35,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Assani Lukimya-Mulongoti,51388.0,Right Center Back,77,Werder Bremen,176,"['568337da-b923-4e47-bcce-5301210ae9a7', '91ebd774-ff2b-458c-973d-1c3fd2e96f07']",41,,,,,,,,,,,,,,,,Werder Bremen,176,00:35:41.567,Carry,
,,,,,"[64.0, 29.6]",,,,,,,,,,,,1.103232,,,,,,,,,,,,,,,7067469d-435e-4810-9d02-d238eab13ba6,1062,,,"[63.7, 32.2]",3890300,35,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,77,Werder Bremen,176,"['1cd8bcf3-1a0d-47de-b4a1-95321ef25310', '4a1124c0-ea0c-4757-94d9-053116630a6f', 'd6f01fea-dddd-43d7-9221-a3a68076d738']",45,,,,,,,,,,,,,,,,Werder Bremen,176,00:35:45.710,Carry,True
,,,,,"[66.1, 16.1]",,,,,,,,,,,,0.831021,,,,,,,,,,,,,,,43737661-e3c5-468f-8c01-c4379cb818bc,1066,,,"[64.4, 25.3]",3890300,35,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ulisses Alexandre Garcia Lopes,22043.0,Left Center Midfield,77,Werder Bremen,176,"['51314b09-4781-45fe-8a3d-77ead7107876', 'be221864-665c-4291-afc0-49eccc13e622', 'e126acf7-c864-4cd6-9ce0-c52f79042c2d']",47,,,,,,,,,,,,,,,,Werder Bremen,176,00:35:47.547,Carry,True
,,,,,"[49.3, 75.8]",,,,,,,,,,,,2.499843,,,,,,,,,,,,,,,58f6e274-e389-415b-9537-63366d24d79c,1076,,,"[49.3, 75.8]",3890300,37,,,,,,,,,,,,,,,,,,,,,,1,Other,Pascal Groß,3097.0,Right Center Midfield,79,Ingolstadt,189,"['11050125-7f8c-4de5-9270-9fbbd68d5958', 'b04dfe3c-e494-4af6-ab3f-616b21168773']",24,,,,,,,,,,,,,,,,Ingolstadt,189,00:37:24.105,Carry,
,,,,,"[12.8, 44.4]",,,,,,,,,,,,0.887403,,,,,,,,,,,,,,,8a04883d-5f8f-49bf-941f-9741816bfb1e,1079,,,"[10.4, 45.7]",3890300,37,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,80,Werder Bremen,176,"['c0eac471-ec56-4b50-ab5b-0c7c72f73ae4', 'f744bf52-bfea-4bca-a7d1-7578547ca1d1']",30,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:30.633,Carry,
,,,,,"[38.9, 18.5]",,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,ca858595-01a9-40ab-829a-7776fd1cae50,1082,,,"[31.9, 19.9]",3890300,37,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,80,Werder Bremen,176,"['8e5fe453-c8cd-4c8e-8d37-349abb88196a', 'ae3e5787-c3d3-43ac-b86f-460cc76ac267']",33,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:33.704,Carry,
,,,,,"[57.6, 34.2]",,,,,,,,,,,,3.111228,,,,,,,,,,,,,,,4b725668-d0d3-4384-8045-b3ce51671113,1085,,,"[51.3, 20.3]",3890300,37,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ulisses Alexandre Garcia Lopes,22043.0,Left Center Midfield,80,Werder Bremen,176,"['3f18a6d2-b4c6-4aba-b4e3-65db0c30e706', '8047ecd2-bef7-4e74-9b87-f0cf3e6af2dd']",36,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:36.824,Carry,
,,,,,"[50.1, 54.4]",,,,,,,,,,,,1.183423,,,,,,,,,,,,,,,dc796f88-a9f2-45d0-a271-447f962e2f7b,1088,,,"[50.1, 54.3]",3890300,37,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Assani Lukimya-Mulongoti,51388.0,Right Center Back,80,Werder Bremen,176,"['017a72cf-055e-40f0-bfc0-eebc12a3d03d', '9c91545f-d19f-4015-8f09-7f5520ea3230']",41,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:41.669,Carry,
,,,,,"[57.4, 36.8]",,,,,,,,,,,,3.786845,,,,,,,,,,,,,,,5bc5bf43-b370-4b06-a68c-ac2228daabb8,1092,,,"[52.2, 24.2]",3890300,37,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,80,Werder Bremen,176,"['10a16aee-d46b-4a3b-8a52-8b435f07159b', '4c5ce043-0be5-44d1-8c48-b641769d1df6', '7cec2e50-cbd0-4c00-8c0a-38d16b1f26b6']",44,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:44.004,Carry,True
,,,,,"[76.5, 45.5]",,,,,,,,,,,,1.079511,,,,,,,,,,,,,,,ab900d2e-fb41-4ea4-951e-c6b3776e265e,1097,,,"[76.3, 45.7]",3890300,37,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aron Jóhannsson,8402.0,Right Center Forward,80,Werder Bremen,176,"['9dffdc61-fbe9-4e83-b408-844446d2a35b', 'aba0eb77-87ba-4e8f-8563-565ee0928391', 'c3f7d5a3-7962-4e9f-8409-6e99428641ed']",49,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:49.111,Carry,True
,,,,,"[61.9, 12.0]",,,,,,,,,,,,1.568622,,,,,,,,,,,,,,,0655c13c-5f3e-4446-b137-6d289bcb444a,1104,,,"[59.0, 11.4]",3890300,37,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago García,26359.0,Left Back,80,Werder Bremen,176,"['0df02370-cb13-476d-aacc-3f3bb5e6df65', '3813ac1d-4f96-469b-9969-462081e1d9a0']",53,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:53.496,Carry,
,,,,,"[84.5, 3.5]",,,,,,,,,,,,1.534865,,,,,,,,,,,,,,,d5a36d66-71f1-4941-aa30-848235df082c,1108,,,"[83.1, 3.9]",3890300,37,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fin Bartels,8389.0,Center Attacking Midfield,80,Werder Bremen,176,"['00f3d23d-46ca-4ca7-ae8d-92da712a194e', '3de475e9-0bc8-46cd-9bc0-0769d3574147', '61541ac5-1f2c-4142-ba7c-2ce95e8b1726', 'a51cdc54-cfa0-4805-95c1-7faf9b8dd9a9']",56,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:56.698,Carry,True
,,,,,"[88.7, 2.5]",,,,,,,,,,,,1.286476,,,,,,,,,,,,,,,4afcb2c1-f988-485c-9546-286cd0df36a2,1111,,,"[84.5, 3.5]",3890300,37,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fin Bartels,8389.0,Center Attacking Midfield,80,Werder Bremen,176,"['3de475e9-0bc8-46cd-9bc0-0769d3574147', 'a51cdc54-cfa0-4805-95c1-7faf9b8dd9a9', 'b1f46dcc-448c-4949-9520-71f0de2d9507', 'b3de1144-1e59-40cf-8051-af745b49cc5b']",58,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:58.233,Carry,True
