50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.428487,,,,,,,,,,,,,b4736dc8-96ed-4adc-9f0f-2b10dc655058,141,,,"[69.8, 68.3]",3890432,2,,,,True,-0.66596925,,,,,,"[78.2, 61.7]",,High Pass,,10.682696,,,,Julian Draxler,3186.0,,,,,,,1,From Throw In,Nicklas Bendtner,20200.0,Center Forward,8,Wolfsburg,179,"['73703551-1b1d-4bcb-9348-50c4f8eb10cb', 'b00d116b-7928-4db6-b6c0-6d2617e001a2']",14,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:14.011,Pass,True
,,,,,,,,,,,,,,,,,2.102945,,,,,,,,,,,,,00dd08b9-5003-4878-a7eb-28011e6a5a3a,152,,,"[112.7, 59.1]",3890432,2,,,,,-1.6501746,,Right Foot,True,,,"[109.9, 23.9]",,High Pass,,35.311188,,,,Daniel Caligiuri,8521.0,,,,,,,1,From Throw In,Julian Draxler,3186.0,Left Center Midfield,8,Wolfsburg,179,"['055281d2-a338-407b-841d-4ddf247297b0', '06fd4b62-b2fa-4515-a79e-004bf32b53ea']",21,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:21.216,Pass,True
,,,,,,,,,,,,,,,,,1.051945,,,,,,,,,,,,,645cba7f-cd4d-4f06-a048-c16586f7855f,155,,,"[111.9, 17.1]",3890432,2,,,,,2.348561,,Right Foot,,,,"[98.9, 30.3]",,Ground Pass,,18.526737,,,,Max Kruse,8386.0,,,,,,,1,From Throw In,Daniel Caligiuri,8521.0,Left Midfield,8,Wolfsburg,179,['2c8ba9a7-7b56-4302-b558-88883c7e7455'],26,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:26.543,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,d8a75f6b-0abd-4cf8-b644-a47c2119a4ee,168,,,"[50.3, 0.1]",3890432,2,,True,,,2.205823,,,,,,"[41.9, 11.5]",,Low Pass,,14.160508,,,,Roman Neustädter,16534.0,,,,,,Throw-in,1,From Throw In,Sead Kolašinac,3510.0,Left Back,10,Schalke 04,181,['7133edb2-c6c7-4ee4-8dbf-d3d49775cf49'],46,,,,,,,,,,,,,,,,Schalke 04,181,00:02:46.680,Pass,
,,,,,,,,,,,,,,,,,5.585585,,,,,,,,,,,,,516429af-fc28-4c12-8e40-e783e001f48e,170,,,"[43.9, 27.1]",3890432,2,,True,,,1.4092008,,Left Foot,,,,"[50.6, 68.2]",,Ground Pass,,41.642525,,,,Joël Andre Job Matip,3502.0,,,True,,,,1,From Throw In,Roman Neustädter,16534.0,Left Center Back,10,Schalke 04,181,['9e79fea4-7aaf-4737-a404-58eb11c718e4'],48,,,,,,,,,,,,,,,,Schalke 04,181,00:02:48.386,Pass,
,,,,,,,,,,,,,,,,,1.766427,,,,,,,,,,,,,6eed4573-9803-4fec-a342-92e6a31d7cd1,172,,,"[51.5, 65.7]",3890432,2,,,,,-0.3321488,,Right Foot,,,,"[86.0, 53.8]",,High Pass,,36.494656,,,,Klaas-Jan Huntelaar,8060.0,,,,,,,1,From Throw In,Joël Andre Job Matip,3502.0,Right Center Back,10,Schalke 04,181,['4b9ebb90-92e1-40ae-8c0a-a18fd0c2e09d'],57,,,,,,,,,,,,,,,,Schalke 04,181,00:02:57.554,Pass,
,,,,,,,,,,,,,,,,,1.295938,,,,,,,,,,,,,625a7c95-6b13-440d-9720-af8ff9596dfd,175,,,"[86.3, 53.5]",3890432,2,,,,,2.7492526,,Right Foot,,,,"[83.4, 54.7]",,Low Pass,,3.138471,,,,Leroy Sané,3053.0,,,,,,,1,From Throw In,Klaas-Jan Huntelaar,8060.0,Center Forward,10,Schalke 04,181,"['7b6724f7-3288-4a54-99e2-d2e391020d28', '879f4f03-8ab1-41cb-9953-1909834eb731']",59,,,,,,,,,,,,,,,,Schalke 04,181,00:02:59.320,Pass,True
,,,,,,,,,,,,,,,,,0.082407,,,,,,,,,,,,,376f8b92-882e-40bd-b5ae-8b2b2ab0c45b,189,,,"[90.9, 57.5]",3890432,3,,,,,0.7853982,,Right Foot,,,,"[92.4, 59.0]",,Ground Pass,,2.1213202,,Incomplete,,Uilson de Souza Paula Júnior,30312.0,,,,,,,1,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,10,Schalke 04,181,"['7530c210-3f34-4300-ac2a-d6438083d069', 'cbff1fab-c83d-467c-9f1e-8483b9b699e5', 'de6534de-2dab-4e26-887b-040deeaa59bd']",5,,,,,,,,,,,,,,,,Schalke 04,181,00:03:05.958,Pass,True
,,,,,,,,,,,,,,,,,4.77717,,,,,,,,,,,,,daea3abc-49c2-40fe-b7eb-6fb2fe9449bb,196,,,"[6.0, 44.0]",3890432,3,,,,,0.32272902,,Right Foot,,,,"[67.3, 64.5]",,High Pass,,64.636986,,Incomplete,,Nicklas Bendtner,20200.0,,,,,,Goal Kick,1,From Goal Kick,Diego Orlando Benaglio,4600.0,Goalkeeper,11,Wolfsburg,179,"['3f515969-643b-479e-b9a6-ddb4df80feb4', 'e241097c-9df1-429a-a711-a0da62eacd0b']",36,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:36.886,Pass,
,,,,,,,,,,,,,,,,,1.044272,,,,,,,,,,,,,caeb6a90-e71e-474c-ba96-e50788459670,201,,,"[62.3, 25.3]",3890432,3,,,,,1.2030734,,Left Foot,,,,"[67.0, 37.5]",,Ground Pass,,13.07402,,,,Max Meyer,8508.0,,,,,,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,12,Schalke 04,181,['de0275d6-e782-42eb-9a3e-b24688fea397'],43,,,,,,,,,,,,,,,,Schalke 04,181,00:03:43.825,Pass,
,,,,,,,,,,,,,,,,,2.132792,,,,,,,,,,,,,c0c5af84-2d71-45a6-afe2-ab732a9431c3,204,,,"[81.7, 57.9]",3890432,3,,,,,0.8850668,,Right Foot,,,,"[97.9, 77.7]",,Ground Pass,,25.582808,,,,Uilson de Souza Paula Júnior,30312.0,,,,,,,1,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,12,Schalke 04,181,['6b1d530d-44f2-414b-a6a1-fb43124a9f87'],48,,,,,,,,,,,,,,,,Schalke 04,181,00:03:48.676,Pass,
,,,,,,,,,,,,,,,,,0.197553,,,,,,,,,,,,,cba3249a-f8b4-4057-86e9-7215e547031a,211,,,"[107.4, 67.1]",3890432,3,,,,,-1.2365983,,Right Foot,,,,"[109.9, 59.9]",,Low Pass,,7.62168,,Incomplete,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,12,Schalke 04,181,['34c7f3bf-53a6-48c7-8024-6830eebcb536'],53,,,,,,,,,,,,,,,,Schalke 04,181,00:03:53.245,Pass,
,,,,,,,,,,,,,,,,,1.254443,,,,,,,,,,,,,e50066ad-af24-4a90-9d2f-6b663545e70b,213,,,"[120.0, 80.0]",3890432,4,,,,,-1.7209188,,Right Foot,,,,"[114.6, 44.3]",,High Pass,,36.106094,,Incomplete,True,Klaas-Jan Huntelaar,8060.0,,,,Outswinging,,Corner,1,From Corner,Johannes Geis,6717.0,Right Defensive Midfield,13,Schalke 04,181,"['c3303e54-73ae-4a92-84ab-9717b2afc0c3', 'd450bc87-077f-4ec3-8090-d6b5474a1ced']",27,,,,,,,,,,,,,,,,Schalke 04,181,00:04:27.812,Pass,
,,,,,,,,,,,,,,,,,2.174588,,,,,,,,,,,,,0aef9ad2-cdbf-44f0-b0a0-2fabb100342d,222,,,"[90.9, 35.1]",3890432,4,,,,,1.3743821,,Right Foot,,,,"[98.7, 74.3]",,High Pass,,39.968487,,,,Johannes Geis,6717.0,,,,,,,1,From Corner,Max Meyer,8508.0,Center Attacking Midfield,13,Schalke 04,181,"['56480a98-48e1-4f8b-93c0-74a82de3a0dd', 'd9c28b72-5926-4a0f-83a8-296db8a7a9d8']",33,,,,,,,,,,,,,,,,Schalke 04,181,00:04:33.725,Pass,True
,,,,,,,,,,,,,,,,,2.551073,,,,,,,,,,,,,8f6b9ab1-f21b-45bb-a954-b16656a3e921,225,,,"[96.4, 74.0]",3890432,4,,,,,-1.4722158,d6fb8cfa-f6fd-4c9e-8479-67b9a0ee7d57,Right Foot,,,,"[100.9, 28.5]",,High Pass,,45.721985,,,,Jean-Eric Maxim Choupo-Moting,3499.0,True,,True,,,,1,From Corner,Johannes Geis,6717.0,Right Defensive Midfield,13,Schalke 04,181,['688053de-03c5-470b-846f-d9b08d10a5a4'],37,,,,,,,,,,,,,,,,Schalke 04,181,00:04:37.225,Pass,
,,,,,,,,,,,,,,,,,2.975917,,,,,,,,,,,,,f7bb065c-a202-4056-975b-ed42b22def3e,229,,,"[6.0, 44.0]",3890432,4,,True,,,-1.4761434,,Right Foot,,,,"[9.0, 12.4]",,Ground Pass,,31.742086,,,,Robin Knoche,8239.0,,,,,,Goal Kick,1,From Goal Kick,Diego Orlando Benaglio,4600.0,Goalkeeper,14,Wolfsburg,179,['d731817c-f396-40fe-8e6a-c0bb03b1fcba'],46,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:46.570,Pass,
,,,,,,,,,,,,,,,,,1.349674,,,,,,,,,,,,,30ba550a-a717-49be-bca9-9277432f3ee5,231,,,"[23.4, 16.2]",3890432,4,,,,,1.1238139,,Right Foot,,,,"[29.2, 28.3]",,Ground Pass,,13.418271,,,,Josuha Guilavogui,8230.0,,,,,,,1,From Goal Kick,Robin Knoche,8239.0,Left Center Back,14,Wolfsburg,179,['6a55aebe-6786-48c2-a420-0cae4fc5c570'],54,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:54.385,Pass,
,,,,,,,,,,,,,,,,,1.993712,,,,,,,,,,,,,53a18c61-0c9f-450f-911c-d864c1d9cad7,234,,,"[29.2, 29.7]",3890432,4,,,,,1.4096054,,Right Foot,,,,"[35.2, 66.6]",,Ground Pass,,37.38462,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Goal Kick,Josuha Guilavogui,8230.0,Center Defensive Midfield,14,Wolfsburg,179,['1f0b1240-13cb-487a-bba3-40d79774d9f0'],56,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:56.819,Pass,
,,,,,,,,,,,,,,,,,1.064979,,,,,,,,,,,,,fec55eca-ff51-4bb1-be3a-2337cd1d4f10,237,,,"[40.7, 68.3]",3890432,4,,,,,0.7853982,,Right Foot,,,,"[47.9, 75.5]",,Ground Pass,,10.182338,,,,Sebastian Jung,24919.0,,,,,,,1,From Goal Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,14,Wolfsburg,179,['9aff5eac-543b-4371-97f6-02b8698587a0'],59,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:59.899,Pass,
,,,,,,,,,,,,,,,,,1.844916,,,,,,,,,,,,,4405cb65-874f-49c4-ab13-53d164ed0135,240,,,"[43.9, 72.3]",3890432,5,,,,,-1.9032992,,Right Foot,,,,"[29.5, 30.6]",,Ground Pass,,44.116325,,,,Robin Knoche,8239.0,,,True,,,,1,From Goal Kick,Sebastian Jung,24919.0,Right Back,14,Wolfsburg,179,['98593cc3-6dd7-47ae-87fd-8e3667077506'],2,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:02.555,Pass,
,,,,,,,,,,,,,,,,,1.218064,,,,,,,,,,,,,a5a901a8-b200-4ff9-b7ac-423670115703,243,,,"[51.9, 24.6]",3890432,5,,,,,-1.1268948,,Right Foot,,,,"[62.6, 2.1]",,Ground Pass,,24.914654,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,,1,From Goal Kick,Robin Knoche,8239.0,Left Center Back,14,Wolfsburg,179,['9f98bbb4-cb6b-4c40-a712-93e4e6ab1c04'],8,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:08.559,Pass,
,,,,,,,,,,,,,,,,,1.219953,,,,,,,,,,,,,9207aaa6-d575-45b0-9abe-afd9c8abffb6,246,,,"[64.1, 0.6]",3890432,5,,,,,0.46150628,,Left Foot,,,,"[82.8, 9.9]",,Ground Pass,,20.884922,,Incomplete,,Julian Draxler,3186.0,,,,,,,1,From Goal Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,14,Wolfsburg,179,"['5310f2ae-13a3-4b56-981c-09bd6550e23d', '97936a11-6980-4e00-8792-097f8e7320da']",10,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:10.796,Pass,
,,,,,,,,,,,,,,,,,0.597454,,,,,,,,,,,,,3bf1a4c9-1623-4b32-b5c8-3afbbcbf2002,250,,,"[37.9, 70.2]",3890432,5,,,,,-0.05807416,,Right Foot,,,,"[46.5, 69.7]",,Ground Pass,,8.614523,,,,Johannes Geis,6717.0,,,,,,,1,From Goal Kick,Joël Andre Job Matip,3502.0,Right Center Back,14,Wolfsburg,179,['861aec73-d952-4f07-809e-1e6a4422716a'],12,,,,,,,,,,,,,,,,Schalke 04,181,00:05:12.629,Pass,
,,,,,,,,,,,,,,,,,4.62111,,,,,,,,,,,,,f20a2079-75df-451b-ad2a-ab4fd44297f3,254,,,"[45.6, 67.7]",3890432,5,,,,,0.27513713,,Left Foot,,,,"[87.4, 79.5]",,High Pass,,43.433628,,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,,,1,From Goal Kick,Johannes Geis,6717.0,Right Defensive Midfield,14,Wolfsburg,179,"['260e36ec-5103-423a-bb69-b9c1ec47ff45', '7cf20664-876c-4f59-ae99-97b29e2bc20e', '84e4e0d9-831e-4c3e-a48e-976fb541a5a0']",13,,,,,,,,,,,,,,,,Schalke 04,181,00:05:13.788,Pass,True
,,,,,,,,,,,,,,,,,1.508641,,,,,,,,,,,,,e280ee1f-468b-4cc1-afcc-b724393a9eaf,258,,,"[34.1, 19.9]",3890432,5,,,,,1.6461252,,Right Foot,,,,"[32.1, 46.4]",,Ground Pass,,26.575365,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Goal Kick,Robin Knoche,8239.0,Left Center Back,14,Wolfsburg,179,['0dae69a0-9a51-43e1-825e-9def54099e79'],25,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:25.800,Pass,
,,,,,,,,,,,,,,,,,1.22373,,,,,,,,,,,,,61e9ca68-3850-48d3-ba37-deefcccc8be9,261,,,"[32.1, 46.4]",3890432,5,,,,,0.46603996,,Right Foot,,,,"[48.8, 54.8]",,Ground Pass,,18.693583,,,,Max Kruse,8386.0,,,,,,,1,From Goal Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,14,Wolfsburg,179,['3ba941fd-91d7-43ed-8c6b-7457886be811'],30,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:30.611,Pass,
,,,,,,,,,,,,,,,,,1.085127,,,,,,,,,,,,,fc5cffb6-4656-4fa0-bfb7-e322d974c253,265,,,"[43.9, 69.2]",3890432,5,,,,,0.77508926,,Left Foot,,,,"[48.8, 74.0]",,Ground Pass,,6.8593,,,,Sebastian Jung,24919.0,,,,,,,1,From Goal Kick,Max Kruse,8386.0,Right Center Midfield,14,Wolfsburg,179,"['d6fe2fc9-c8d9-4498-ac4f-ac6aebcf83d2', 'fd0c87f3-4900-40b8-ab7a-6568e294bc2a']",33,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:33.495,Pass,True
,,,,,,,,,,,,,,,,,2.537223,,,,,,,,,,,,,8eedf907-07f3-476d-979d-6a0d90d10df3,268,,,"[48.2, 72.3]",3890432,5,,,,,-0.78070337,,Right Foot,,,,"[58.9, 61.7]",,Ground Pass,,15.061541,,,,Max Kruse,8386.0,,,,,,,1,From Goal Kick,Sebastian Jung,24919.0,Right Back,14,Wolfsburg,179,['d7fe3e13-a795-47e6-be9b-d83c833d9f09'],34,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:34.649,Pass,
,,,,,,,,,,,,,,,,,1.894723,,,,,,,,,,,,,7192a54b-86d9-4f01-955f-7884f4384510,271,,,"[63.5, 53.3]",3890432,5,,,,,-1.3923858,,Left Foot,,,,"[70.1, 16.7]",,Low Pass,,37.190323,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,,1,From Goal Kick,Max Kruse,8386.0,Right Center Midfield,14,Wolfsburg,179,['fd750c2c-8073-49e9-ade9-37894f2e6bd4'],38,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:38.460,Pass,
,,,,,,,,,,,,,,,,,1.662947,,,,,,,,,,,,,529baa0c-fc14-41ba-875c-bb80ec29880f,274,,,"[93.2, 18.2]",3890432,5,,,,,-0.67020786,,Left Foot,,,,"[106.7, 7.5]",,Ground Pass,,17.226143,,,,Daniel Caligiuri,8521.0,,,,,,,1,From Goal Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,14,Wolfsburg,179,['7744b717-2169-49ad-b598-0fd9173b7642'],43,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:43.595,Pass,
,,,,,,,,,,,,,,,,,1.257653,,,,,,,,,,,,,6579fb9b-993f-4966-bf3d-0cb060f427a5,277,,,"[108.2, 6.9]",3890432,5,,,,,2.281567,,Right Foot,,,,"[98.3, 18.4]",,Ground Pass,,15.17432,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,,1,From Goal Kick,Daniel Caligiuri,8521.0,Left Midfield,14,Wolfsburg,179,['51e4ffbe-5842-46a8-9d50-a7f1c24356d5'],46,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:46.360,Pass,
,,,,,,,,,,,,,,,,,1.364948,,,,,,,,,,,,,844975d9-1895-4703-b06a-0a22bc8a892b,281,,,"[72.7, 27.1]",3890432,5,,,,,1.8844169,,Left Foot,,,,"[64.3, 53.0]",,Ground Pass,,27.228111,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Goal Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,14,Wolfsburg,179,['12183a9c-972e-468c-92b7-31c8d006fced'],54,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:54.336,Pass,
,,,,,,,,,,,,,,,,,2.800855,,,,,,,,,,,,,4d228347-b06e-4038-b205-b96f8fab5f74,284,,,"[82.8, 69.5]",3890432,5,,,,,-0.25198045,,Right Foot,,,,"[119.7, 60.0]",,High Pass,,38.10328,,Out,,Sebastian Jung,24919.0,,,,,,,1,From Goal Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,14,Wolfsburg,179,['d623d1de-5e6c-4a9f-84db-24c91e844751'],59,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:59.261,Pass,
,,,,,,,,,,,,,,,,,1.681919,,,,,,,,,,,,,4aca165c-f505-44e7-9a57-6e4f162ab5d0,286,,,"[7.0, 44.1]",3890432,6,,,,,-1.5375983,,Right Foot,,,,"[7.9, 17.0]",,Ground Pass,,27.11494,,,,Roman Neustädter,16534.0,,,,,,Goal Kick,1,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,15,Schalke 04,181,['4584e4bd-15ec-4662-a2a6-85a9fd8452fc'],20,,,,,,,,,,,,,,,,Schalke 04,181,00:06:20.959,Pass,
,,,,,,,,,,,,,,,,,1.52158,,,,,,,,,,,,,e87d5238-e8fb-404f-8b5f-477bd60668de,289,,,"[7.9, 17.0]",3890432,6,,,,,2.196721,,Right Foot,,,,"[1.9, 25.3]",,Ground Pass,,10.241582,,,,Ralf Fährmann,8517.0,,,,,,,1,From Goal Kick,Roman Neustädter,16534.0,Left Center Back,15,Schalke 04,181,['029d966b-ab4b-4e81-88ee-a177a6a20d37'],26,,,,,,,,,,,,,,,,Schalke 04,181,00:06:26.047,Pass,
,,,,,,,,,,,,,,,,,3.580633,,,,,,,,,,,,,6ede779a-8ddf-4c8a-a81b-c46f33fc423f,292,,,"[2.2, 25.0]",3890432,6,,,,,-0.35924914,,Left Foot,,,,"[48.0, 7.8]",,High Pass,,48.923206,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,,1,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,15,Schalke 04,181,"['2c17c283-3323-4766-9c83-cc5e1c0f4597', '9344efe7-25a4-45b3-899f-3d0d5719709f']",27,,,,,,,,,,,,,,,,Schalke 04,181,00:06:27.569,Pass,True
,,,,,,,,,,,,,,,,,0.837584,,,,,,,,,,,,,914f6df5-aa59-4c2e-915b-065bea9affee,295,,,"[48.0, 7.8]",3890432,6,,,,True,2.2215307,,,,,,"[41.3, 16.6]",,Low Pass,,11.060289,,,,Leon Goretzka,6324.0,,,,,,,1,From Goal Kick,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,15,Schalke 04,181,"['86882388-84e7-4cb3-8440-9f8240f232b1', 'a5ae98fd-06b3-4314-ac07-b0ab62b4ea6a']",31,,,,,,,,,,,,,,,,Schalke 04,181,00:06:31.149,Pass,True
,,,,,,,,,,,,,,,,,1.506264,,,,,,,,,,,,,eb655c81-ea4d-4ff5-8bd0-8cfe225df617,313,,,"[51.4, 47.6]",3890432,6,,,,,-1.3491467,,Right Foot,,,,"[54.6, 33.4]",,Ground Pass,,14.556098,,,,Daniel Caligiuri,8521.0,,,,,,,1,Regular Play,Julian Draxler,3186.0,Left Center Midfield,16,Wolfsburg,179,"['55bafa18-4793-4d14-beea-8d96671399db', 'cc5b163f-20f2-45b6-bf76-a0f58af99046']",42,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:42.980,Pass,True
,,,,,,,,,,,,,,,,,1.668158,,,,,,,,,,,,,97df0fed-4677-4e17-ab7d-113428163566,316,,,"[77.6, 42.1]",3890432,6,,,,,0.8804545,,Right Foot,,,,"[98.0, 66.8]",,Ground Pass,,32.035137,,,,Nicklas Bendtner,20200.0,,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Left Midfield,16,Wolfsburg,179,['0a8fab2e-3da7-48e2-834d-621eefd1e485'],48,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:48.193,Pass,
,,,,,,,,,,,,,,,,,1.35976,,,,,,,,,,,,,e55ae4ff-6da4-43ee-9c2d-d9beb939b899,319,,,"[101.0, 57.1]",3890432,6,,,,,-1.1171986,,Left Foot,,,,"[112.7, 33.1]",,High Pass,,26.7,,Incomplete,,,,,,,,,,1,Regular Play,Nicklas Bendtner,20200.0,Center Forward,16,Wolfsburg,179,['013e834a-960f-4cb4-92ad-29202d78b1f3'],52,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:52.460,Pass,
,,,,,,,,,,,,,,,,,2.142319,,,,,,,,,,,,,013e834a-960f-4cb4-92ad-29202d78b1f3,320,,,"[7.4, 47.0]",3890432,6,,,,,-0.43695492,,Head,,,,"[24.1, 39.2]",,Low Pass,,18.431767,,,,Max Meyer,8508.0,,,,,,Recovery,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,17,Schalke 04,181,"['0d393d12-48c3-4aad-8cd9-82be1fcaeb9e', 'e55ae4ff-6da4-43ee-9c2d-d9beb939b899']",53,,,,,,,,,,,,,,,,Schalke 04,181,00:06:53.820,Pass,
,,,,,,,,,,,,,,,,,1.995067,,,,,,,,,,,,,2b93a09f-2ad2-4d27-994a-2401d27b817b,324,,,"[22.3, 33.7]",3890432,6,,,True,,-1.447557,,Right Foot,,,,"[26.4, 0.6]",,High Pass,,33.352962,,Injury Clearance,,,,,,,,,,1,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,17,Schalke 04,181,,57,,,,,,,,,,,,,,,,Schalke 04,181,00:06:57.083,Pass,
,,,,,,,,,,,,,,,,,2.62074,,,,,,,,,,,,,021fea2d-9fd1-41de-9558-7da6bdd719ef,327,,,"[93.7, 80.0]",3890432,7,,True,,,-0.996849,,,,,,"[108.7, 56.8]",,Low Pass,,27.626799,,Injury Clearance,,,,,,,,,Throw-in,1,From Throw In,Adelino André Vieira Freitas,10790.0,Right Midfield,18,Wolfsburg,179,,34,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:34.604,Pass,
,,,,,,,,,,,,,,,,,1.657493,,,,,,,,,,,,,20bc3975-a75f-4e07-983a-d184c921f295,329,,,"[8.5, 24.8]",3890432,7,,,,,-0.21711132,,Right Foot,,,,"[22.1, 21.8]",,Ground Pass,,13.926952,,,,Roman Neustädter,16534.0,,,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,19,Schalke 04,181,['4213e9b4-8b2d-4e39-af9e-95e4da5b2232'],39,,,,,,,,,,,,,,,,Schalke 04,181,00:07:39.297,Pass,
,,,,,,,,,,,,,,,,,1.552,,,,,,,,,,,,,fcdaeeda-c897-402f-8b58-1a43cb756148,332,,,"[23.2, 21.8]",3890432,7,,,,,1.0699166,,Right Foot,,,,"[30.7, 35.5]",,Ground Pass,,15.618579,,,,Johannes Geis,6717.0,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,19,Schalke 04,181,['749966ea-66df-43e0-bd60-1b22f1c7eda5'],42,,,,,,,,,,,,,,,,Schalke 04,181,00:07:42.178,Pass,
,,,,,,,,,,,,,,,,,1.594011,,,,,,,,,,,,,e40c1c3f-6fc7-492d-ad02-242555e754c5,335,,,"[32.7, 32.3]",3890432,7,,,,,-1.1713756,,Right Foot,,,,"[41.1, 12.4]",,Ground Pass,,21.600231,,,,Roman Neustädter,16534.0,,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,19,Schalke 04,181,['b2991e38-0ded-4f6f-a014-e52451cd52b3'],45,,,,,,,,,,,,,,,,Schalke 04,181,00:07:45.062,Pass,
,,,,,,,,,,,,,,,,,1.01621,,,,,,,,,,,,,775a072d-4d55-402a-bb89-b8960a11cf3c,338,,,"[48.0, 13.3]",3890432,7,,,,,-0.06846426,,Right Foot,,,,"[65.5, 12.1]",,Ground Pass,,17.541094,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,19,Schalke 04,181,['c6b1f219-efc6-4438-8e96-1590245650bc'],48,,,,,,,,,,,,,,,,Schalke 04,181,00:07:48.230,Pass,
,,,,,,,,,,,,,,,,,1.968531,,,,,,,,,,,,,8afc74ae-9fc9-4d94-8b99-94443a98f7f8,342,,,"[62.3, 14.6]",3890432,7,,,,,-2.5515325,,Right Foot,,,,"[51.1, 7.1]",,Ground Pass,,13.479243,,,,Roman Neustädter,16534.0,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,19,Schalke 04,181,['f732e6b2-6467-4d70-9b8a-76cac0bf1e49'],50,,,,,,,,,,,,,,,,Schalke 04,181,00:07:50.913,Pass,
