50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.238109,,,,,,,,,,,,,,f6993fcd-aad6-4abe-8527-ba9f03768678,2796,,"[41.8, 30.3]",3890449,90,,,,,0.48603192,,Right Foot,,,"[47.1, 33.1]",High Pass,,5.994164,Incomplete,,Anthony Ujah,12624.0,,,,,,2,From Kick Off,Lukas Fröde,9257.0,Center Defensive Midfield,208,Werder Bremen,176,"['27f84c34-3c26-4728-9a3c-de24378cd356', '5fa43699-ff2d-4286-af64-845d1de16d67']",13,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:13.621,Pass,
,,,,,,,,,,,,,,,,1.560285,,,,,,,,,,,,,,9fce3a6b-a9f5-496a-aad5-46f53c9cb4aa,2800,,"[64.4, 23.5]",3890449,90,,,,,-1.7142485,,Head,,,"[63.1, 14.5]",Low Pass,,9.093404,,,Santiago García,26359.0,,,,,Recovery,2,From Kick Off,Fin Bartels,8389.0,Left Center Midfield,208,Werder Bremen,176,"['368d7358-6c13-4638-8367-34078dd41ce6', '79d4c75a-9322-4181-8bde-b9efe8e836c2']",16,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:16.049,Pass,True
,,,,,,,,,,,,,,,,1.250882,,,,,,,,,,,,,,49adb844-44d0-4d82-bc59-52341f20e2a5,2802,,"[62.9, 11.7]",3890449,90,,,,,0.048420273,,Left Foot,,,"[85.6, 12.8]",Ground Pass,,22.726637,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,2,From Kick Off,Santiago García,26359.0,Left Back,208,Werder Bremen,176,['731db87e-c7a5-4917-93bc-8862826996ce'],17,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:17.610,Pass,
,,,,,,,,,,,,,,,,1.889601,,,,,,,,,,,,,,35312f13-85e6-4add-b701-1ded72bd7bbe,2806,,"[96.5, 8.3]",3890449,90,,,,,0.16633211,,Right Foot,,,"[110.2, 10.6]",Low Pass,,13.891725,,,Santiago García,26359.0,,,,,,2,From Kick Off,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,208,Werder Bremen,176,"['59725b84-a6c9-44d9-a8ce-ffc67d0e3c30', 'aaee97e5-e002-453b-9fe2-43cebd0828a5']",22,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:22.233,Pass,True
,,,,,,,,,,,,,,,,2.126457,,,,,,,,,,,,,,65fdc379-0960-4b88-a2e5-2352be29b2bd,2809,,"[109.3, 10.0]",3890449,90,,,,,1.247166,,Left Foot,True,,"[120.0, 41.9]",High Pass,,33.646694,Out,,Anthony Ujah,12624.0,,,,,,2,From Kick Off,Santiago García,26359.0,Left Back,208,Werder Bremen,176,['1078cb6b-7309-4eb8-9dfc-698b84ae950f'],24,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:24.667,Pass,
,,,,,,,,,,,,,,,,4.43503,,,,,,,,,,,,,,f8f4f7cb-1588-4c9a-9a26-248cc65b84d3,2812,,"[6.0, 44.0]",3890449,91,,True,,,0.31305513,,Left Foot,,,"[92.5, 72.0]",High Pass,,90.91892,Unknown,,Lukas Hinterseer,9103.0,,,,,Goal Kick,2,From Goal Kick,Ramazan Özcan,12319.0,Goalkeeper,209,Ingolstadt,189,['448e4cdc-e32b-4489-bf35-5408e23bd487'],21,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:46:21.281,Pass,
,,,,,,,,,,,,,,,,1.636628,,,,,,,,,,,,,,c460453f-20fd-44e9-9d9d-b1d22dea836a,2816,,"[91.6, 72.9]",3890449,91,,,,,-1.1132898,,Right Foot,True,,"[110.9, 33.7]",High Pass,,43.693592,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,210,Ingolstadt,189,['99e99114-81bb-4959-8e97-8195503fed77'],55,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:46:55.129,Pass,
,,,,,,,,,,,,,,,,2.333082,,,,,,,,,,,,,,62dfdcd4-c109-49ac-b1bf-0a624d7cd148,2820,,"[27.6, 40.6]",3890449,91,,,,,-0.41388032,,Left Foot,,,"[59.7, 26.5]",High Pass,,35.060234,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,2,From Free Kick,Anthony Ujah,12624.0,Right Center Forward,210,Ingolstadt,189,['87118dae-a76e-4069-97ca-e97a8e88e137'],59,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:59.804,Pass,
,,,,,,,,,,,,,,,,1.826839,,,,,,,,,,,,,,ac3cb516-9390-421a-a174-134bdc4d2564,2823,,"[56.3, 38.7]",3890449,92,,,,,0.730178,,Right Foot,,,"[77.3, 57.5]",Ground Pass,,28.185812,Incomplete,,Fin Bartels,8389.0,,,,,,2,From Free Kick,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,210,Ingolstadt,189,"['38c3e2fa-2c11-4f3b-a396-eee142a1502a', 'ee8f3e1d-5629-4da1-8b94-97de63ce63f7']",3,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:03.571,Pass,
,,,,,,,,,,True,,,,,,1.505623,,,,,,,,,,,,,,ee8f3e1d-5629-4da1-8b94-97de63ce63f7,2825,,"[42.8, 22.6]",3890449,92,,,,,-0.66717803,,Right Foot,,,"[57.4, 11.1]",High Pass,,18.585209,,,Marvin Matip,9106.0,,,,,Interception,2,From Free Kick,Robert Bauer,8394.0,Left Back,210,Ingolstadt,189,"['7ab61ed1-cf58-41df-b7c6-e2036b6a323f', 'ac3cb516-9390-421a-a174-134bdc4d2564']",5,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:47:05.398,Pass,
,,,,,,,,,,,,,,,,1.730268,,,,,,,,,,,,,,70478a50-c2a5-49c8-a007-1732e141af1b,2828,,"[82.8, 9.8]",3890449,92,,,,,-0.20749623,,Right Foot,,,"[96.1, 7.0]",Ground Pass,,13.591541,,,Elias Kachunga,2968.0,,,,,,2,From Free Kick,Marvin Matip,9106.0,Right Center Back,210,Ingolstadt,189,['db72505a-2d1e-40bc-afe8-f95ad62bca73'],10,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:47:10.681,Pass,
,,,,,,,,,,,,,,,,1.486216,,,,,,,,,,,,,,fc5723c8-aa2e-4eae-98af-1f8bb1b17074,2833,,"[27.0, 80.0]",3890449,92,,,,,-0.2829769,,,,,"[41.1, 75.9]",Low Pass,,14.684005,,,Sambou Yatabaré,23660.0,,,,,Throw-in,2,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,211,Werder Bremen,176,['4ff70917-d442-44f8-a9ae-69086066af7e'],26,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:26.441,Pass,
,,,,,,,,,,,,,,,,1.147049,,,,,,,,,,,,,,77162c2c-9efc-42b7-8ec2-e612c1509b8d,2837,,"[40.5, 76.3]",3890449,92,,,,,-2.094976,,Left Foot,,,"[36.8, 69.9]",Ground Pass,,7.392564,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,2,From Throw In,Sambou Yatabaré,23660.0,Right Center Midfield,211,Werder Bremen,176,"['2864088f-4034-4c84-884b-7fb709a949b4', 'c28c0c9e-ab22-487f-880a-a5df314701fd']",28,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:28.231,Pass,True
,,,,,,,,,,,,,,,,0.691898,,,,,,,,,,,,,,e80de767-859c-4046-8b84-5556e6fab3c9,2841,,"[40.7, 68.0]",3890449,92,,,,,-0.8406184,,Right Foot,,,"[50.1, 57.5]",Ground Pass,,14.092906,,,Jannik Vestergaard,8815.0,,,,,,2,From Throw In,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,211,Werder Bremen,176,['9152e73d-13fc-4cc0-a673-2859e9366290'],32,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:32.002,Pass,
,,,,,,,,,,,,,,,,1.702542,,,,,,,,,,,,,,9eb41bf7-7972-45d9-90f7-ef21984dae9c,2844,,"[51.2, 57.1]",3890449,92,,,,,-1.6408569,,Right Foot,,,"[49.2, 28.6]",Ground Pass,,28.57009,,,Papiss Mison Djilobodji,3774.0,,,,,,2,From Throw In,Jannik Vestergaard,8815.0,Right Center Back,211,Werder Bremen,176,['4cddb883-d370-43c7-bd8a-b0be74971361'],33,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:33.750,Pass,
,,,,,,,,,,,,,,,,3.610473,,,,,,,,,,,,,,8537994a-afc4-4cdb-8db7-c8899b894e60,2847,,"[65.7, 23.9]",3890449,92,,,,,1.0496053,,Left Foot,,,"[95.9, 76.5]",High Pass,,60.65311,,,Fin Bartels,8389.0,,True,,,,2,From Throw In,Papiss Mison Djilobodji,3774.0,Left Center Back,211,Werder Bremen,176,['78049562-32a4-471e-b2e9-963d20538289'],38,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:38.241,Pass,
,,,,,,,,,,,,,,,,1.17316,,,,,,,,,,,,,,0770c713-f23e-4457-8a90-bc723c29e8b8,2850,,"[26.2, 0.1]",3890449,93,,,,,0.24497867,,,,,"[47.8, 5.5]",High Pass,,22.26477,Unknown,,Elias Kachunga,2968.0,,,,,Throw-in,2,From Throw In,Robert Bauer,8394.0,Left Back,212,Ingolstadt,189,,1,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:48:01.475,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7b661b6-5b69-4c7b-aa49-795811d8bc1f,6,,"[58.0, 37.4]",3890449,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Claudio Miguel Pizarro Bossio,11132.0,Center Attacking Midfield,2,Werder Bremen,176,['493118a3-aa50-4e73-9d04-80d15312b18d'],1,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:01.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee6a91d7-2b0f-478f-93ee-e567c364cdd6,8,,"[48.6, 31.2]",3890449,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jannik Vestergaard,8815.0,Left Defensive Midfield,2,Werder Bremen,176,['9067cb34-2a12-467e-b18a-5ec901e4b3d3'],2,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:02.738,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e37a1a01-85dd-4372-be97-897d46e1e532,11,,"[85.8, 64.5]",3890449,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Levin Mete Öztunali,8554.0,Right Wing,2,Werder Bremen,176,['44512457-ac55-46a2-bf8c-dfe91528450b'],5,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:05.761,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f107df9-f1cc-4ad9-bb2c-05eee06ae85d,13,,"[46.7, 7.7]",3890449,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mathew Leckie,5481.0,Left Wing,2,Werder Bremen,176,['de47967d-8bd5-4756-aa3d-9eeed0f3ab5a'],8,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:08.634,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4441ed1a-6e50-4cae-be27-303d9a344a34,15,,"[89.9, 74.8]",3890449,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anthony Ujah,12624.0,Center Forward,3,Werder Bremen,176,['07270aff-ca12-4080-8981-d02f6b14269f'],17,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:17.642,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68650473-538a-42bc-a545-3436b3cb7b61,20,,"[86.0, 33.5]",3890449,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Left Wing,3,Werder Bremen,176,['9c21a8d8-2be9-4868-b772-0c731dd31b2a'],21,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:21.754,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92b64f57-6efa-43b2-a2db-2e83a1571d73,22,,"[61.9, 26.5]",3890449,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moritz Hartmann,40464.0,Right Wing,3,Werder Bremen,176,['21cd2d74-bac7-4e3f-8e1e-387d7857c72c'],23,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:23.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e5e2cf4-97ac-4381-8923-690767a97c7a,24,,"[64.0, 74.4]",3890449,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Levin Mete Öztunali,8554.0,Right Wing,3,Werder Bremen,176,['16fb5c93-bbd5-42cc-9527-9bcc2a4a504d'],25,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:25.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2aa8475-63e6-40b4-a983-62be50f5c776,29,,"[74.1, 60.5]",3890449,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anthony Ujah,12624.0,Center Forward,3,Werder Bremen,176,['cb2b4422-4d3b-40f5-81db-9ad1cc425a0b'],27,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:27.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad1956de-6cd5-4aea-8a91-de3a204a5ce6,34,,"[117.3, 25.0]",3890449,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Papiss Mison Djilobodji,3774.0,Left Center Back,4,Werder Bremen,176,['010eea23-877e-4372-937c-5710071b09cb'],2,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:02.414,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8f14298-a56a-4a96-ba61-eed002577f17,36,,"[114.3, 36.7]",3890449,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anthony Ujah,12624.0,Center Forward,4,Werder Bremen,176,['063bd35a-f9b7-4645-affb-b07daae5582d'],3,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:03.474,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcab1910-050e-493e-847e-f9b7f8556c3f,40,,"[68.1, 57.5]",3890449,1,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Dario Lezcano,9113.0,Center Forward,5,Ingolstadt,189,['2affe68e-aad6-49dc-8c1d-b565aa4103fd'],9,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:09.791,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d9fc832-a59c-417a-8133-80e1e5b6e029,43,,"[63.4, 28.6]",3890449,1,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Levin Mete Öztunali,8554.0,Right Wing,5,Ingolstadt,189,['b0452c08-fa3e-48e2-a6d2-3ba799761f4c'],11,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:11.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0950e986-9dc0-4a1c-84e1-75bee4735507,45,,"[70.4, 61.3]",3890449,1,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Dario Lezcano,9113.0,Center Forward,5,Ingolstadt,189,['2d5f5051-f48a-4c8c-9020-0adc8970f43b'],12,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:12.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3961a82-c940-46c8-afd3-0187dd8e403b,48,,"[67.6, 56.6]",3890449,1,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pascal Groß,3097.0,Right Center Midfield,5,Ingolstadt,189,['ca641e1a-c148-423e-8532-386468a0ce6c'],13,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:13.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b44d1564-59b3-437b-a37f-6d3427b546bc,50,,"[70.8, 75.9]",3890449,1,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mathew Leckie,5481.0,Left Wing,5,Ingolstadt,189,['32c6cfef-13f7-4f96-a863-0c9cee3fd345'],15,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:15.012,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e8beebe-0c19-42a4-8c40-63defbac1da7,57,,"[116.2, 33.3]",3890449,1,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Dario Lezcano,9113.0,Center Forward,5,Ingolstadt,189,['817f7152-b50d-4d62-8a9a-2edd5d5054da'],23,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:23.384,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2f7b289-aa19-4a76-a238-12f1d61ee82e,59,,"[28.1, 73.9]",3890449,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukas Fröde,9257.0,Right Defensive Midfield,6,Werder Bremen,176,['e624c121-a3bf-4506-a30f-91eda51797e6'],41,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:41.159,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5036231-62e0-42df-851b-d8579d183e0b,62,,"[37.5, 73.3]",3890449,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anthony Ujah,12624.0,Center Forward,6,Werder Bremen,176,['3fa33f63-7aa8-4123-a0bc-c6328083fbf0'],41,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:41.682,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ee80520-531d-4738-9f2d-27f403a98cd9,66,,"[96.3, 13.2]",3890449,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moritz Hartmann,40464.0,Right Wing,7,Ingolstadt,189,['48233f38-096b-4c11-8b6f-dddb50d8e461'],43,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:43.375,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13b9facc-9eaa-41e1-b67e-3e73f286b5e2,70,,"[100.1, 27.1]",3890449,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathew Leckie,5481.0,Left Wing,7,Ingolstadt,189,['06ffd916-4286-4994-b7a6-ad9800709b07'],44,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:44.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8673684-1fb0-45a2-8402-217c03f7dc8f,74,,"[20.8, 32.5]",3890449,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramazan Özcan,12319.0,Goalkeeper,7,Ingolstadt,189,['5ede51ba-96a1-41cd-bddf-6a264aa4db5d'],52,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:52.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36f26665-eac2-45fa-94cb-a94685555d1f,77,,"[35.3, 49.4]",3890449,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marvin Matip,9106.0,Right Center Back,7,Ingolstadt,189,['1622eea0-b574-4dfb-bfbf-6aa3584e7d24'],57,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:57.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ac5c54c-b446-41e7-8d5f-ba0c4f258c31,80,,"[59.3, 61.6]",3890449,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,7,Ingolstadt,189,['69ab3463-cf8d-4ddd-99b9-11f446737a6e'],2,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:02.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf21a9ff-f9fd-4ea2-8c1b-06e09c221be5,82,,"[46.0, 58.8]",3890449,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marvin Matip,9106.0,Right Center Back,7,Ingolstadt,189,['a0085152-6f30-413e-9477-298ebabe9216'],3,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:03.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2667e44f-4ee4-4e28-8200-84b1152b8e2f,85,,"[52.7, 68.2]",3890449,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,7,Ingolstadt,189,['b8acbe07-cf47-450d-81e9-0ce0e3e3a368'],5,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:05.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed503bc7-0ff4-49cf-bd6d-80a026a18eb6,88,,"[103.8, 74.4]",3890449,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathew Leckie,5481.0,Left Wing,7,Ingolstadt,189,['3735e0b0-80ac-42dd-ae74-755cc521e498'],10,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:10.446,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42c858a9-5d99-4855-96ab-497bd431b487,94,,"[98.4, 73.1]",3890449,2,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,8,Ingolstadt,189,['362eea0e-3ec9-46d1-a4f2-f4f640f5509f'],25,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:25.061,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae427047-0bb0-461c-94f2-ee76685bdc20,99,,"[55.7, 4.4]",3890449,2,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Left Wing,8,Ingolstadt,189,['2a0e140e-3e70-45b6-96d7-64ac435bc213'],31,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:31.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91c23d61-2f4b-4b16-8d4c-33cbe0195319,101,,"[66.6, 70.8]",3890449,2,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,9,Ingolstadt,189,['50271765-715c-463e-874e-2e5ac4af73d0'],42,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:42.125,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3533cf31-7645-4b2c-b64a-420d8a88fd41,103,,"[84.3, 67.5]",3890449,2,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moritz Hartmann,40464.0,Right Wing,9,Ingolstadt,189,['37a8d5f3-aec1-4c2e-a8bb-6046d4e268c1'],43,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:43.557,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b9f6f85-f0af-4bbb-9c32-6a9fdf042d34,106,,"[55.2, 15.3]",3890449,2,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudio Miguel Pizarro Bossio,11132.0,Center Attacking Midfield,9,Ingolstadt,189,['bf373bba-7f4e-4e10-ab63-6d8336852c43'],45,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:45.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aee831b-ed9b-4eef-b319-4e5479206337,112,,"[33.4, 57.7]",3890449,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,10,Werder Bremen,176,['bee5414d-04d2-410c-8a9a-33ab17ab3e55'],50,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:50.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1e28b2e-0555-4ec9-8eee-b728c9889e8d,114,,"[66.2, 72.9]",3890449,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Levin Mete Öztunali,8554.0,Right Wing,10,Werder Bremen,176,['2389a298-3eb3-40d4-8d61-c3bf217699bc'],52,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:52.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75167e9d-64d9-4cbb-a10b-44ef5cb258d2,118,,"[81.8, 9.4]",3890449,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dario Lezcano,9113.0,Center Forward,11,Ingolstadt,189,['286b7b8e-977e-4ac2-8f5e-f763ed96708b'],19,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:19.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b86bf2c9-88c4-4451-91cb-e4d97ecd95b2,122,,"[90.5, 73.7]",3890449,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudio Miguel Pizarro Bossio,11132.0,Center Attacking Midfield,12,Werder Bremen,176,['00d95747-a63c-488c-a03d-f04bdb1f352c'],33,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:33.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65853353-9923-414f-83cd-a5cb013e5614,124,,"[84.6, 73.5]",3890449,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Levin Mete Öztunali,8554.0,Right Wing,12,Werder Bremen,176,['16f07f1b-672b-4176-b1b0-69544c2c2826'],34,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:34.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfa2f4c9-b109-4278-8d32-0435a0cddf67,127,,"[83.1, 73.9]",3890449,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudio Miguel Pizarro Bossio,11132.0,Center Attacking Midfield,12,Werder Bremen,176,['b1abf547-8fb3-43aa-92b7-b777a947682a'],35,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:35.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d895e574-2207-49c0-91eb-46e9aeea7fd5,129,,"[87.1, 47.6]",3890449,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Left Wing,12,Werder Bremen,176,['dc11f626-eb46-4fdb-be01-ad251446e8ee'],37,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:37.534,Ball Receipt*,
