50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.856244,,,,,,,,,,,,,,,5bb35b5f-b8a7-4e73-b817-9f055a702bf7,1709,,,"[17.5, 27.5]",3890493,36,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Roman Neustädter,16534.0,Left Center Back,83,Borussia Mönchengladbach,185,"['59ce5ff6-cfd5-4257-96b7-87b1ba52cb22', '72d1a9be-8931-4745-900b-53ba7d160524', 'b79096a2-4526-46b7-928e-da1fc5972528']",51,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:51.563,Pressure,
,,,,,,,,,,True,,,,,,,1.406218,,,,,,,,,,,,,,,a1b892aa-429f-4276-aa3e-616ab183b8ee,1724,,,"[78.7, 39.5]",3890493,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Right Center Forward,85,Schalke 04,181,['38d126f5-14fe-496e-b771-d5da78efe8e1'],31,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:37:31.920,Pressure,
,,,,,,,,,,True,,,,,,,0.5215,,,,,,,,,,,,,,,2784b3ff-88ff-49bb-a88e-c40d38e846f9,1725,,,"[72.6, 33.0]",3890493,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,85,Schalke 04,181,"['4adb4baa-3df9-4c16-908d-2747e481a4da', '84ddbcc9-f480-4b07-804d-7e177579a840']",33,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:37:33.755,Pressure,
,,,,,,,,,,,,,,,,,0.929034,,,,,,,,,,,,,,,52cafa62-0296-4467-8fe2-69ab9c2af2f1,1730,,,"[38.3, 14.5]",3890493,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Wing Back,85,Schalke 04,181,"['58e67a6f-b59e-42bf-ac6e-f617afb20f84', '9040e980-f9d7-44cc-8693-d274bce7ecbc', 'b41c5bfe-0bde-481c-9870-f8c71b412fa2']",37,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:37:37.924,Pressure,
,,,,,,,,,,True,,,,,,,0.583095,,,,,,,,,,,,,,,8235bb2b-0427-478a-b6d5-c8cb75f3ae9b,1753,,,"[56.0, 39.5]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Granit Xhaka,3500.0,Left Defensive Midfield,87,Schalke 04,181,['faade595-615b-4920-b028-d2c64a422dba'],18,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:18.174,Pressure,
,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,849c9375-17bd-46c0-a451-930339592658,1781,,,"[55.1, 62.0]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,88,Borussia Mönchengladbach,185,"['ddc3f660-3b44-433f-aa47-74ef5297da9d', 'f18e2a48-98d2-4792-ba14-c2ce602a3ccd']",46,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:46.448,Pressure,
,,,,,,,,,,,,,,,,,0.328567,,,,,,,,,,,,,,,60c6dab8-cf59-45b5-9f9a-b60fb43ab5bf,1820,,,"[69.4, 30.0]",3890493,39,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Franco Matías Di Santo,8512.0,Center Forward,89,Borussia Mönchengladbach,185,"['4df13d9e-5bdd-4cdd-95d8-0f6c8235d1b9', '6de4b995-d064-4eba-bd46-4c7dc40adf31']",51,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:51.727,Pressure,
,,,,,,,,,,,,,,,,,0.290885,,,,,,,,,,,,,,,69ba29e3-9574-4587-858e-6f65ee2a1175,1827,,,"[59.3, 5.6]",3890493,39,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alessandro Schöpf,11281.0,Left Attacking Midfield,89,Borussia Mönchengladbach,185,['cbbd8d03-23f5-4a80-b9ec-5c97dd3a1874'],56,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:56.732,Pressure,
,,,,,,,,,,,,,,,,,0.502315,,,,,,,,,,,,,,,3e59f380-5cf7-4406-9dcd-f22e39a3d0b8,1831,,,"[68.6, 20.2]",3890493,39,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,89,Borussia Mönchengladbach,185,['beae449d-c8c0-4345-bb3e-aa98ef1a2555'],58,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:58.433,Pressure,
,,,,,,,,,,,,,,,,,0.624769,,,,,,,,,,,,,,,700eb762-b284-48b7-b898-10870a7bab69,1838,,,"[82.0, 7.8]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Franco Matías Di Santo,8512.0,Center Forward,89,Borussia Mönchengladbach,185,"['817a4dfa-d611-4dc5-a2de-a077c0610e93', 'd44f9651-edb8-4a1e-a92f-30ebb66fe5b3']",7,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:07.354,Pressure,
,,,,,,,,,,True,,,,,,,1.2,,,,,,,,,,,,,,,ac3610b1-81e5-4c5e-a0e0-9e6b30274257,1844,,,"[114.1, 47.3]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Right Center Forward,90,Schalke 04,181,"['7b214377-3de2-4954-b275-23769aa5d083', '7fe6f204-f34a-40d4-9ff1-5c6fa94172ba']",15,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:15.079,Pressure,
,,,,,,,,,,,,,,,,,1.486168,,,,,,,,,,,,,,,0e2b3d46-8794-4895-8554-9a338b79e0e6,1847,,,"[64.7, 74.2]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Wing Back,90,Schalke 04,181,"['0cf14e73-b6ac-4527-979a-69b56d59d3d4', '6f2cc9da-1f76-4812-940c-7d0356a16b49', 'ff94f007-510d-4c02-9c7f-34c085b29138']",19,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:19.338,Pressure,
,,,,,,,,,,,,,,,,,0.999675,,,,,,,,,,,,,,,03edc17b-fec4-4b11-a11c-dcf3be5dde75,1850,,,"[64.7, 74.8]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Right Center Back,90,Schalke 04,181,['0cf14e73-b6ac-4527-979a-69b56d59d3d4'],19,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:19.728,Pressure,
,,,,,,,,,,,,,,,,,1.484349,,,,,,,,,,,,,,,1ce9ae4a-ead7-452c-8cb0-4da60b1311a8,1860,,,"[63.3, 64.4]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,91,Schalke 04,181,['d1c64c75-5f64-4bd9-be15-5c0d028aab9d'],31,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:31.865,Pressure,
,,,,,,,,,,,,,,,,,0.342226,,,,,,,,,,,,,,,d9312e42-d631-4eae-8d12-395c71791d2e,1880,,,"[61.8, 38.4]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Goretzka,6324.0,Right Wing Back,92,Borussia Mönchengladbach,185,['d6525f83-1e21-4e71-97a1-cf04de86b2b8'],51,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:51.311,Pressure,
,,,,,,,,,,,,,,,,,0.179615,,,,,,,,,,,,,,,56d181e1-e64c-428c-8073-80a35dacb781,1887,,,"[42.5, 24.7]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,92,Borussia Mönchengladbach,185,"['798b3d60-db8c-4fff-bbd7-150f2f257d58', 'e472b6d5-6706-4f55-910b-ee36951c87fe']",58,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:58.989,Pressure,
,,,,,,,,,,,,,,,,,0.578157,,,,,,,,,,,,,,,d3f65c68-6e41-41ba-9b46-f22688643abe,1929,,,"[41.6, 17.4]",3890493,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sead Kolašinac,3510.0,Left Wing Back,92,Borussia Mönchengladbach,185,"['5d6b5d08-89ea-4371-9c14-0a468862a3cd', '889ef4c1-efdd-4b02-88ed-c53e31e0a5f2']",40,,,,,,,,,,,,,,,,,Schalke 04,181,00:41:40.188,Pressure,
,,,,,,,,,,,,,,,,,0.159999,,,,,,,,,,,,,,,74dcf683-6235-484c-9448-263ad14d6702,1931,,,"[22.3, 33.4]",3890493,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Center Back,92,Borussia Mönchengladbach,185,"['36999df6-8988-4ae8-b0bd-50cb48602bba', '935a193d-a88c-4e99-86a6-4982f9f10386']",42,,,,,,,,,,,,,,,,,Schalke 04,181,00:41:42.465,Pressure,
,,,,,,,,,,,,,,,,,0.755147,,,,,,,,,,,,,,,af2c2541-1058-465f-a1e1-86233a660347,1941,,,"[20.1, 4.2]",3890493,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,93,Borussia Mönchengladbach,185,['25bc1290-3952-4de3-9656-b3b18ab34e6c'],4,,,,,,,,,,,,,,,,,Schalke 04,181,00:42:04.574,Pressure,
,,,,,,,,,,,,,,,,,0.203126,,,,,,,,,,,,,,,74833c3d-a878-4c45-878f-f25ecfd4c272,1942,,,"[19.2, 11.8]",3890493,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sead Kolašinac,3510.0,Left Wing Back,93,Borussia Mönchengladbach,185,['1efcfc43-456a-427a-8a48-6a139179f442'],5,,,,,,,,,,,,,,,,,Schalke 04,181,00:42:05.846,Pressure,
,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,459538ac-c0a8-416a-b89e-802eb629416e,1978,,,"[26.0, 44.5]",3890493,42,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Leon Goretzka,6324.0,Right Wing Back,94,Borussia Mönchengladbach,185,"['78ee138e-fd3d-47a8-af1d-0c418fdaaea1', '971bfeb0-1886-43a4-85aa-848eb909b47d']",55,,,,,,,,,,,,,,,,,Schalke 04,181,00:42:55.373,Pressure,
,,,,,,,,,,,,,,,,,0.511424,,,,,,,,,,,,,,,4e30c867-6f11-42a9-a938-68afc9f5e3ab,2023,,,"[26.8, 66.2]",3890493,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leon Goretzka,6324.0,Right Wing Back,97,Borussia Mönchengladbach,185,"['916cb726-e201-4148-9105-5b17bdcb38ce', '9257f318-018c-44b0-863e-f845793c90d2', 'c6723eb7-2ec7-4730-8278-1d2e779ee572']",47,,,,,,,,,,,,,,,,,Schalke 04,181,00:44:47.838,Pressure,
,,,,,,,,,,True,,,,,,,1.17463,,,,,,,,,,,,,,,d9939ae0-b4d0-456c-9334-f5a3e03b6f4f,2030,,,"[91.6, 7.2]",3890493,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lars Edi Stindl,8806.0,Center Attacking Midfield,97,Borussia Mönchengladbach,185,['b34e4a06-6826-4d78-94df-e0b99644342e'],49,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:49.438,Pressure,
,,,,,,,,,,True,,,,,,,0.783199,,,,,,,,,,,,,,,e334347d-b9cb-4289-a264-048fc4c7f412,2031,,,"[93.0, 8.3]",3890493,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabian Johnson,11283.0,Left Wing Back,97,Borussia Mönchengladbach,185,,49,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:49.454,Pressure,
,,,,,,,,,,,,,,,,,0.188096,,,,,,,,,,,,,,,6b96d89d-bb04-4085-8b22-237fc6d2e833,2034,,,"[24.8, 70.1]",3890493,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sascha Riether,25003.0,Right Center Back,97,Borussia Mönchengladbach,185,,51,,,,,,,,,,,,,,,,,Schalke 04,181,00:44:51.131,Pressure,
,,,,,,,,,,,,,,,,,1.532564,,,,,,,,,,,,,,,3dd3477c-37d6-415c-a36a-1d878d87338b,2070,,,"[43.8, 75.7]",3890493,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mahmoud Dahoud,8238.0,Right Defensive Midfield,99,Schalke 04,181,"['0da29d28-5fa4-40e0-92b7-a2f393303b2a', '34abf58d-0ca0-4bb8-b60c-3aa8784349a2']",16,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:16.612,Pressure,
,,,,,,,,,,True,,,,,,,1.779619,,,,,,,,,,,,,,,db208ec2-c30a-41d5-83a0-56c65b42a294,2087,,,"[78.9, 59.2]",3890493,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,101,Schalke 04,181,"['812ae228-7d6e-44b3-b370-59a74b577037', 'd09af3d2-edba-4c2b-8f81-517a80949881']",32,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:32.855,Pressure,
,,,,,,,,,,,,,,,,,1.3509,,,,,,,,,,,,,,,789ec51f-94a6-4629-835c-7754990c8c3e,2117,,,"[65.2, 64.8]",3890493,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,101,Schalke 04,181,"['06ef64f2-f179-4c94-950a-569ed3ac1339', 'a7349dce-3369-443e-ae7f-302ae3780cf0']",58,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:58.418,Pressure,
,,,,,,,,,,,,,,,,,1.070642,,,,,,,,,,,,,,,2cc2f52a-41c0-438e-bf49-151d77638f8e,2134,,,"[105.5, 40.4]",3890493,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thorgan Hazard,5632.0,Right Center Forward,102,Borussia Mönchengladbach,185,['77c9294a-4820-4f3f-9959-ee125e8ab71b'],11,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:11.303,Pressure,
,,,,,,,,,,,,,,,,,1.734559,,,,,,,,,,,,,,,a5f244e2-2b51-4c7f-971d-2a19411e8258,2156,,,"[66.9, 67.2]",3890493,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Matías Di Santo,8512.0,Center Forward,104,Borussia Mönchengladbach,185,['8471bebc-211f-4c97-b814-76d497d0bdbf'],33,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:33.552,Pressure,
,,,,,,,,,,True,,,,,,,0.707356,,,,,,,,,,,,,,,bfc32e4c-a867-45b7-bb5c-9fca57ecaad8,2160,,,"[65.0, 4.6]",3890493,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Hinteregger,8307.0,Left Center Back,105,Schalke 04,181,"['78e21ec8-6293-4f2f-a9bd-1f3311e7f257', 'fd6f0074-874b-4ebf-9b5b-40b2c3c8a36c']",35,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:35.589,Pressure,
,,,,,,,,,,,,,,,,,0.285658,,,,,,,,,,,,,,,7e2a13ad-585a-4301-aa4a-1f4f3ba1384f,2183,,,"[20.9, 16.6]",3890493,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Neustädter,16534.0,Left Center Back,106,Borussia Mönchengladbach,185,,53,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:53.912,Pressure,
,,,,,,,,,,,,,,,,,1.41358,,,,,,,,,,,,,,,5c7e2dc8-4790-4d32-9252-e347e6a633b2,2197,,,"[33.5, 69.0]",3890493,47,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Håvard Nordtveit,8395.0,Right Center Back,107,Schalke 04,181,"['168cb6f8-f6b3-4c5f-b5b8-a1583f8ea0bb', '58af051b-25c1-4d53-a724-ea8eb6c4a6eb']",7,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:07.250,Pressure,
,,,,,,,,,,,,,,,,,0.363032,,,,,,,,,,,,,,,3ce9db0d-5a74-4047-bde8-e8009919dffa,2206,,,"[72.2, 7.0]",3890493,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,108,Borussia Mönchengladbach,185,"['17a5d074-28ff-491f-987e-e7ab4bd59afd', '70bd3fa7-7c66-4630-9f4b-db7251bd765a', 'e2cd5976-a3bb-45ae-9baa-d193ae46547c']",14,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:14.901,Pressure,
,,,,,,,,,,,,,,,,,1.572681,,,,,,,,,,,,,,,f530a4c5-2c02-455e-b29f-09b10e0074cb,2213,,,"[64.5, 9.4]",3890493,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,108,Borussia Mönchengladbach,185,['e9286c3c-7874-44b2-8898-38d1723d993c'],17,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:17.023,Pressure,
,,,,,,,,,,,,,,,,,0.584094,,,,,,,,,,,,,,,2fa60a65-14e4-465f-94c2-d0fbe8ac113d,2214,,,"[54.1, 9.6]",3890493,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sead Kolašinac,3510.0,Left Back,108,Borussia Mönchengladbach,185,,19,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:19.079,Pressure,
,,,,,,,,,,,,,,,,,0.19991,,,,,,,,,,,,,,,d4e6714d-cf4e-4884-8404-ebbae0c025eb,2217,,,"[25.5, 41.4]",3890493,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,108,Borussia Mönchengladbach,185,"['156fa083-5840-4825-800f-7c631b61e288', 'd4bd5cd5-bcd3-4ef3-8332-c1563b9a0df6']",27,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:27.719,Pressure,
,,,,,,,,,,,,,,,,,0.505072,,,,,,,,,,,,,,,5e3bfcaa-06b5-4329-96b9-dfa9efbdb60f,2223,,,"[19.6, 42.8]",3890493,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Neustädter,16534.0,Left Center Back,108,Borussia Mönchengladbach,185,"['300cc4d0-5720-4c09-9db4-c8f38d95243d', '5a806915-4651-4061-b6d8-5e9bb10b4492']",29,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:29.025,Pressure,
,,,,,,,,,,,,,,,,,0.215791,,,,,,,,,,,,,,,cae74c2e-ad1f-479b-9d65-3153e09edaf0,2229,,,"[21.5, 42.3]",3890493,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Neustädter,16534.0,Left Center Back,108,Borussia Mönchengladbach,185,['e91b46d8-1f8d-4e11-a255-0619f8c139f9'],31,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:31.759,Pressure,
,,,,,,,,,,True,,,,,,,0.183153,,,,,,,,,,,,,,,45340066-b588-4400-8889-ba8078b3e138,2242,,,"[69.8, 35.6]",3890493,48,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,109,Schalke 04,181,['2040f2e5-f9d2-4847-be01-4e1a76aedb74'],18,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:18.735,Pressure,
,,,,,,,,,,True,,,,,,,0.535885,,,,,,,,,,,,,,,ff840897-2c62-401e-8a86-9f1b3d23a2e9,2256,,,"[64.3, 50.4]",3890493,48,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,109,Schalke 04,181,"['c45acafd-eccf-40a4-95e5-fd7922c26960', 'c6c2206c-67a9-4326-8769-206263a2b2c3']",29,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:29.952,Pressure,
,,,,,,,,,,,,,,,,,0.78651,,,,,,,,,,,,,,,e5032cb1-3e60-49f8-85eb-65d9b9bdad34,2268,,,"[31.8, 75.5]",3890493,48,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Håvard Nordtveit,8395.0,Right Center Back,109,Schalke 04,181,"['147a5362-97d8-47c7-a521-8d95871e442e', '1cc81ff2-c168-4037-9b94-a7a26e3dff6b', 'b6b4c0f5-9721-4444-a01d-b5e2788b70c3']",39,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:39.591,Pressure,
,,,,,,,,,,,,,,,,,0.427597,,,,,,,,,,,,,,,f18fbb0d-356b-487a-9940-f8f05b09f946,2272,,,"[87.4, 4.8]",3890493,48,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leroy Sané,3053.0,Left Wing,109,Schalke 04,181,['6e3e4dd5-fa5c-417f-878a-583b20bbeda5'],41,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:41.345,Pressure,
,,,,,,,,,,,,,,,,,0.177665,,,,,,,,,,,,,,,7a664f6e-fb90-4a12-a56b-2ae80a5998b7,2281,,,"[54.3, 62.4]",3890493,48,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sascha Riether,25003.0,Right Back,110,Borussia Mönchengladbach,185,,54,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:54.708,Pressure,
,,,,,,,,,,,,,,,,,1.071436,,,,,,,,,,,,,,,e20494df-131d-4e62-8b74-444a5583672a,2287,,,"[50.8, 19.2]",3890493,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mahmoud Dahoud,8238.0,Right Defensive Midfield,111,Schalke 04,181,"['3091b256-7f88-494f-82da-799dd669a3df', 'a861e4ae-67d3-4ef0-aca2-1d5da5a6e188']",9,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:09.060,Pressure,
,,,,,,,,,,,,,,,,,4.034832,,,,,,,,,,,,,,,90965ffd-e8c3-4078-b427-8b357f57980d,2291,,,"[47.1, 9.9]",3890493,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabian Johnson,11283.0,Left Wing Back,111,Schalke 04,181,['e0c4783f-9b99-4d1a-a4cd-4dc7ba37e02c'],11,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:11.278,Pressure,
,,,,,,,,,,,,,,,,,0.558286,,,,,,,,,,,,,,,ca3b3228-c27d-4dab-ab85-a059dd76c19b,2293,,,"[93.3, 74.8]",3890493,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Franco Matías Di Santo,8512.0,Center Forward,111,Schalke 04,181,['447b5172-7927-40e3-aa2c-e44147e71f92'],16,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:16.510,Pressure,
,,,,,,,,,,,,,,,,,1.46094,,,,,,,,,,,,,,,7b1c5002-99e2-43f1-9c83-e2bbe6f09510,2314,,,"[25.9, 11.8]",3890493,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreas Christensen,3959.0,Center Back,113,Schalke 04,181,"['bf8fda4d-228e-42ad-a746-3c327086c1c6', 'ff4a9b55-c59d-4ff4-a495-efce96947897']",4,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:04.749,Pressure,
,,,,,,,,,,,,,,,,,1.16914,,,,,,,,,,,,,,,015aeebe-1593-4a23-a5e3-ab0d8c4845d5,2317,,,"[20.5, 9.4]",3890493,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Hinteregger,8307.0,Left Center Back,113,Schalke 04,181,['bf8fda4d-228e-42ad-a746-3c327086c1c6'],5,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:05.647,Pressure,
,,,,,,,,,,True,,,,,,,0.169763,,,,,,,,,,,,,,,e59ddf27-6bdd-4998-9c0e-b4d590d67a68,2321,,,"[94.6, 73.3]",3890493,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Matías Di Santo,8512.0,Center Forward,114,Borussia Mönchengladbach,185,"['810c4831-8b77-4370-9e0d-37fdbd0bd9ae', 'dd0ea3d9-1b70-4d64-95ba-4fa508338598']",8,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:08.192,Pressure,
,,,,,,,,,,True,,,,,,,0.328863,,,,,,,,,,,,,,,e193d08b-839d-4863-a702-a7b33a31e577,2329,,,"[77.0, 69.8]",3890493,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,114,Borussia Mönchengladbach,185,,10,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:10.159,Pressure,
,,,,,,,,,,,,,,,,,0.699919,,,,,,,,,,,,,,,c4389887-d2fe-481a-b01c-8e8168a0a0e7,2332,,,"[73.7, 67.2]",3890493,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Schöpf,11281.0,Right Wing,114,Borussia Mönchengladbach,185,['7d8c4869-a809-4118-adc2-10d3d9d470af'],11,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:11.960,Pressure,
,,,,,,,,,,,,,,,,,0.268297,,,,,,,,,,,,,,,9b2e394f-a5ad-4286-ac75-ea75f2229a98,2336,,,"[53.6, 72.2]",3890493,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,114,Borussia Mönchengladbach,185,"['e4160456-0012-4d54-a272-e961581853d8', 'f9a91188-4f1b-4f5b-82b9-d19b283064dd']",14,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:14.976,Pressure,
,,,,,,,,,,,,,,,,,1.253156,,,,,,,,,,,,,,,569cb6f4-56fa-45d4-89b7-b48b4a40e224,2340,,,"[51.0, 74.2]",3890493,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Schöpf,11281.0,Right Wing,114,Borussia Mönchengladbach,185,['1bb5f569-2511-4671-922d-f2d16907d26d'],16,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:16.680,Pressure,
,,,,,,,,,,,,,,,,,2.375917,,,,,,,,,,,,,,,bc7f0392-b67f-47e1-bb2f-36144b45be01,2345,,,"[35.9, 34.0]",3890493,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,114,Borussia Mönchengladbach,185,"['ccd044c0-2c86-4df3-bb87-95c436577a54', 'e07e81d0-d681-4aff-9de4-040fd3ea9cd5']",25,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:25.293,Pressure,
