50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[74.7, 29.0]",,,,,,,,,,,,3.409718,,,,,,,,,,,,,,905264ba-fd67-4543-9499-af88cd1f4ce8,1509,,"[74.5, 25.5]",3890407,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Left Defensive Midfield,65,Bayern Munich,169,"['8f1db16c-9567-46a3-b25f-f432283e5439', 'f429b512-6715-4679-8bb1-971bc48afa59']",53,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:34:53.213,Carry,
,,,,"[96.3, 67.5]",,,,,,,,,,,,3.290301,,,,,,,,,,,,,,34596375-3f93-422d-b9e5-a0ed76a187ac,1512,,"[102.8, 68.3]",3890407,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kingsley Coman,8217.0,Right Midfield,65,Bayern Munich,169,"['30fdaefa-d183-43bb-ae8d-0dacbd5db309', '500d8609-6335-4d43-b2fd-b4395efaff8d', '538250c9-ff62-4f55-b6e9-a4519ba0e37a']",58,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:34:58.995,Carry,True
,,,,"[117.3, 60.3]",,,,,,,,,,,,1.173317,,,,,,,,,,,,,,d7bb1fc6-e450-4c60-ac6d-725338dec01f,1516,,"[110.0, 63.5]",3890407,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Müller,5562.0,Left Center Forward,65,Bayern Munich,169,"['41e50f4b-fbf7-4a62-945b-3632eb1088a4', '903f08fc-20ca-4433-8246-60e4f9322223', 'bc505cd1-bfe9-4d32-886e-8e3990d52e24']",3,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:03.314,Carry,True
,,,,"[63.2, 12.6]",,,,,,,,,,,,1.380354,,,,,,,,,,,,,,3b8a3d1a-206d-4ea3-9019-59f94e1a466a,1524,,"[73.1, 6.4]",3890407,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Boateng,5578.0,Left Center Back,66,Bayern Munich,169,"['07af6529-706f-4b9c-a9fb-5fac434a88f2', 'e125c15b-06a6-4c07-a131-a7085cc7f8d0']",26,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:26.967,Carry,
,,,,"[51.8, 28.2]",,,,,,,,,,,,1.489344,,,,,,,,,,,,,,91f9fbd7-eb80-40b0-b8d5-d11cdf297245,1527,,"[59.4, 32.5]",3890407,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Martínez Aginaga,9399.0,Right Center Back,66,Bayern Munich,169,"['25a6645a-b3c9-4abb-8514-4ac6554184fe', '909bf9ae-cde3-4691-a310-52a09089133c', '9ac337cf-dc9d-4f3c-af7e-8d44e39fb30c']",29,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:29.574,Carry,True
,,,,"[47.5, 4.5]",,,,,,,,,,,,1.592896,,,,,,,,,,,,,,a4016dd4-1b5c-4924-b8be-f6f2a0f6e2b8,1531,,"[50.5, 12.8]",3890407,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Boateng,5578.0,Left Center Back,66,Bayern Munich,169,"['22d6964a-18b2-419d-a93a-68ae2ab3b49f', '2d9ace2c-ac25-4d4b-9382-aa1f9c31395a', 'b25de537-08fb-40bd-8165-ab3b9f8e0c94']",31,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:31.978,Carry,True
,,,,"[73.4, 4.8]",,,,,,,,,,,,2.146339,,,,,,,,,,,,,,b106a599-a5ce-49a3-a08c-8938cc6f3688,1539,,"[63.7, 10.4]",3890407,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Müller,5562.0,Left Center Forward,67,Hannover 96,178,"['54b924ac-473f-4b97-b2b2-2f3b136b9629', '5797e7f8-45a4-43bb-b4e8-b11e2c80d83a', 'd6a1ec44-fc2d-4bf6-9984-16aa787308fd']",58,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:58.155,Carry,True
,,,,"[36.7, 68.6]",,,,,,,,,,,,0.012000001,,,,,,,,,,,,,,138c38c7-7100-4a5f-a84a-fa680d811b75,1546,,"[36.7, 68.6]",3890407,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,67,Hannover 96,178,"['b758808a-edde-4013-8693-7629c2a53a16', 'e10c53de-b0c1-490d-898a-4b8a89fb40d0']",2,,,,,,,,,,,,,,,,,,Hannover 96,178,00:36:02.311,Carry,
,,,,"[36.5, 51.1]",,,,,,,,,,,,1.313787,,,,,,,,,,,,,,3dafca2b-7d2b-4077-b0c4-9635726ab3a9,1549,,"[35.1, 56.7]",3890407,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Schulz,400614.0,Left Center Back,67,Hannover 96,178,"['484b60bd-0dd2-4a8d-9b62-277f6465389a', 'c58f85e8-d4d1-479a-8344-493df123ca9a']",3,,,,,,,,,,,,,,,,,,Hannover 96,178,00:36:03.666,Carry,
,,,,"[30.8, 20.4]",,,,,,,,,,,,1.024016,,,,,,,,,,,,,,b71c4253-8367-4872-b140-a21d5f581562,1552,,"[30.0, 25.0]",3890407,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miiko Martín Albornoz Inola,13126.0,Left Back,67,Hannover 96,178,"['732afb09-2fa6-4890-8a44-f50bf9754f6c', 'd64e7170-f8a0-44f5-98eb-b848df957567', 'f73207f8-3433-4ead-ac34-f422df0e0d68']",7,,,,,,,,,,,,,,,,,,Hannover 96,178,00:36:07.430,Carry,True
,,,,"[62.6, 12.6]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,22b3b806-c2a0-4dff-ad74-abb7276cb42b,1557,,"[58.6, 13.9]",3890407,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edgar Prib,24914.0,Left Wing,67,Hannover 96,178,"['34753140-baa1-4901-b1a5-5151660a0c16', 'd5af69f7-387a-4e9d-9d96-faa47fc8baad', 'd967ea50-c576-4a5d-8f04-d55a7f3e4a7b']",11,,,,,,,,,,,,,,,,,,Hannover 96,178,00:36:11.001,Carry,True
,,,,"[51.8, 68.3]",,,,,,,,,,,,0.16,,,,,,,,,,,,,,abb9ebdf-453f-4c19-8a0e-b5928e014690,1562,,"[52.7, 67.5]",3890407,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Alonso Olano,20133.0,Right Defensive Midfield,67,Hannover 96,178,"['0b965e9f-7eba-44b1-9414-f52eb6da58ca', '9813dcc3-b13d-4adf-a56e-f85ef7039587', 'e2778a1f-4555-434e-97de-164737edc8ce']",13,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:36:13.202,Carry,True
,,,,"[113.2, 6.9]",,,,,,,,,,,,0.466495,,,,,,,,,,,,,,cff1dcf5-542c-48b2-9102-a14b8ded146f,1571,,"[110.8, 7.7]",3890407,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edgar Prib,24914.0,Left Wing,68,Hannover 96,178,"['2de6bbd9-47cc-485c-a53e-bcf498cc215a', 'd06369f2-d799-4b14-9601-6bc09cc468a5', 'd7c44dcc-2a3b-4fe0-8893-70b5e3f4d673']",26,,,,,,,,,,,,,,,,,,Hannover 96,178,00:36:26.686,Carry,True
,,,,"[97.5, 58.9]",,,,,,,,,,,,1.179847,,,,,,,,,,,,,,5d78b294-c2f4-41bc-b9b1-65047a99aa63,1577,,"[94.9, 59.2]",3890407,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Miiko Martín Albornoz Inola,13126.0,Left Back,69,Hannover 96,178,"['b219a2d8-0077-4dea-be82-fbea311dd9b7', 'c9214d7b-6e31-45e8-a0ce-8d6c32be7389']",6,,,,,,,,,,,,,,,,,,Hannover 96,178,00:37:06.810,Carry,
,,,,"[65.0, 8.3]",,,,,,,,,,,,1.201855,,,,,,,,,,,,,,0b59bd9f-938d-4549-8f96-baa1852d6058,1584,,"[62.1, 5.6]",3890407,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Holger Badstuber,9406.0,Left Back,70,Bayern Munich,169,"['2ceb3f65-5d99-4573-857e-a4cab8aaeb1f', '97e8363b-fab6-47dd-b834-c08fc83bc8a8', 'c803c2ed-a7cd-4f1a-aa82-f6f8746a832b']",30,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:37:30.033,Carry,True
,,,,"[75.3, 2.3]",,,,,,,,,,,,1.262044,,,,,,,,,,,,,,8fd84b55-ed74-4c42-9db0-42ebae50b192,1588,,"[72.9, 2.3]",3890407,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thomas Müller,5562.0,Left Center Forward,70,Bayern Munich,169,"['a13b0cb4-c7e8-46c1-9d94-944e907f5b62', 'd7e49f71-03c3-4ae8-82d5-272c757bc034']",32,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:37:32.165,Carry,
,,,,"[56.7, 26.3]",,,,,,,,,,,,1.547018,,,,,,,,,,,,,,a2aa6365-59dc-47d1-afcf-73ed6168e01c,1591,,"[52.4, 24.2]",3890407,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jérôme Boateng,5578.0,Left Center Back,70,Bayern Munich,169,"['228924ea-6da2-49b7-80f6-91044f0fdc13', '69810e4b-3598-4c42-9852-0d515a3ce910']",35,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:37:35.272,Carry,
,,,,"[14.1, 31.4]",,,,,,,,,,,,0.910839,,,,,,,,,,,,,,26fabd89-00d7-47bc-b6f2-18d55aee1abf,1599,,"[14.1, 31.4]",3890407,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Neuer,5570.0,Goalkeeper,70,Bayern Munich,169,"['ae06a262-80fe-46f1-97c9-7fa5421bd4f5', 'e6ddf41f-abc2-4179-9e24-a1e141fd9267']",48,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:37:48.952,Carry,
,,,,"[42.4, 61.9]",,,,,,,,,,,,1.45326,,,,,,,,,,,,,,6793e2c1-e1c1-48d6-9fc7-41412ab57a5e,1602,,"[40.8, 55.4]",3890407,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Back,70,Bayern Munich,169,"['8d6c6f93-2034-402f-a828-3ee1fc606484', 'edb73964-498e-4873-af3b-875ad782aa54']",51,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:37:51.967,Carry,
,,,,"[57.2, 39.0]",,,,,,,,,,,,1.860283,,,,,,,,,,,,,,c140eab9-c86f-4b2a-827f-d60529efad0a,1605,,"[49.7, 42.5]",3890407,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Defensive Midfield,70,Bayern Munich,169,"['a6c35ad6-a553-4bfe-acd9-4acaadd5501d', 'a94c8ca1-2de3-45e3-83ae-da9035003383']",55,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:37:55.031,Carry,
,,,,"[61.5, 23.4]",,,,,,,,,,,,1.015757,,,,,,,,,,,,,,e84b933f-d6c2-489e-8501-25000893a83a,1608,,"[54.3, 25.0]",3890407,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xabier Alonso Olano,20133.0,Right Defensive Midfield,70,Bayern Munich,169,"['3050d49f-09b9-4442-903e-5946be4ad66a', '65160fb7-380a-4b65-88b0-12b8af3f9f6b']",57,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:37:57.896,Carry,
,,,,"[83.6, 6.7]",,,,,,,,,,,,3.035672,,,,,,,,,,,,,,8d4be8f9-05c1-437b-a60e-fb0ef5342ce5,1611,,"[80.4, 2.1]",3890407,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thiago Alcântara do Nascimento,5208.0,Left Midfield,70,Bayern Munich,169,"['0162b82f-5467-4610-86dd-3ae7fa85ba15', '6fd867a8-c262-4413-8c94-fe57f851fc6d', 'd3696029-6447-4ba4-ba37-ad0e839fd6e9']",0,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:38:00.684,Carry,True
,,,,"[76.6, 22.8]",,,,,,,,,,,,1.701798,,,,,,,,,,,,,,5dd1033a-aa70-4a32-a5a9-2d478ed703c3,1615,,"[74.5, 19.0]",3890407,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xabier Alonso Olano,20133.0,Right Defensive Midfield,70,Bayern Munich,169,"['4e40a106-3427-489c-8121-8dd72bcaed70', '67eb0a93-ae59-4e06-8bb7-8fe97af0d6dd']",4,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:38:04.624,Carry,
,,,,"[74.5, 53.0]",,,,,,,,,,,,1.530243,,,,,,,,,,,,,,0828ad63-3d0b-4d2e-8515-2d70536bada1,1618,,"[73.9, 48.9]",3890407,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Back,70,Bayern Munich,169,"['05d7d9ec-8a39-4d2b-b4a1-b8ecd767e61b', 'a9c80726-3413-4bbf-b18f-f74c1c3ffc17']",7,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:38:07.518,Carry,
,,,,"[115.1, 60.3]",,,,,,,,,,,,7.702432,,,,,,,,,,,,,,338c1120-0e80-426e-ac18-cccb03b683d6,1621,,"[82.8, 74.3]",3890407,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kingsley Coman,8217.0,Right Midfield,70,Bayern Munich,169,"['32e23c95-b1d9-4b01-abbf-ff1aa9ab2ffa', 'b59d08d6-e648-49f2-accc-c6af8cc62d58']",10,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:38:10.620,Carry,
,,,,"[106.8, 8.3]",,,,,,,,,,,,0.716807,,,,,,,,,,,,,,3fb1cd05-c47b-4f60-8977-7a86a371078c,1633,,"[109.2, 11.0]",3890407,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Leon Andreasen,400613.0,Center Attacking Midfield,72,Hannover 96,178,"['5a4a6801-2254-4bc4-9d57-965715479eaf', '84a4bdd0-f0ef-4ba4-8470-5c8845c0f7f4', '9e577f64-1ca9-4af2-855c-93c1ac7c52d3', 'c3a76658-ce26-4fa7-9d3a-746267890268']",16,,,,,,,,,,,,,,,,,,Hannover 96,178,00:40:16.052,Carry,True
,,,,"[54.0, 74.5]",,,,,,,,,,,,2.028187,,,,,,,,,,,,,,22dc6b20-14cb-4e3e-933e-b4e481b8cad5,1639,,"[47.3, 69.1]",3890407,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kingsley Coman,8217.0,Right Midfield,73,Bayern Munich,169,"['38e7be17-a1c4-4d20-ac41-2fd03d72ebf9', '99e0772e-d563-4b6b-9105-f41b74074f62', 'cdaebad4-83be-4b04-aaf2-4a0940426bed']",20,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:40:20.593,Carry,True
,,,,"[54.3, 62.7]",,,,,,,,,,,,0.359403,,,,,,,,,,,,,,f453399f-851c-43c2-b992-3fc346de8530,1647,,"[54.5, 61.1]",3890407,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Lewandowski,5668.0,Right Center Forward,74,Bayern Munich,169,"['6ca484bc-8097-46ef-bb11-7e9015b340a5', 'ec62f193-706d-4804-a365-85aa70d84852', 'f88aee9c-1840-4314-862b-0f1c8ec3efcd']",44,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:40:44.812,Carry,True
,,,,"[74.7, 24.7]",,,,,,,,,,,,0.76657,,,,,,,,,,,,,,bbec02e8-2840-4495-9df9-f8212c5c2eb5,1653,,"[73.9, 23.3]",3890407,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Schmiedebach,8543.0,Right Defensive Midfield,74,Bayern Munich,169,"['06f22141-374e-4710-b13b-a28cab32c5e1', '08946f55-f3c8-4fb8-8a64-b5bab3d9b8b5', '8e9408d0-b3c0-4203-9271-bced283b479a']",47,,,,,,,,,,,,,,,,,,Hannover 96,178,00:40:47.519,Carry,True
,,,,"[38.1, 63.5]",,,,,,,,,,,,0.687828,,,,,,,,,,,,,,a7cf8cb3-a775-4207-9921-51ff6779eaab,1662,,"[36.8, 63.2]",3890407,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Márcio Rafael Ferreira de Souza,8209.0,Right Back,74,Bayern Munich,169,"['11a7a7e7-ce89-4fb7-b0f4-252fe9628c31', '8c859e63-33c1-4309-a7b6-85421b615b14']",51,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:40:51.101,Carry,
,,,,"[111.6, 8.8]",,,,,,,,,,,,1.144286,,,,,,,,,,,,,,7e36e7e7-6c86-4de7-998a-f370c1f1f8b2,1670,,"[110.3, 8.3]",3890407,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edgar Prib,24914.0,Left Wing,75,Hannover 96,178,"['4dbb1873-7339-4a3f-ada9-57dea71a191f', '517195ee-db9d-40d7-87d8-f15a04c6dc30', 'ec752d6f-1870-4cca-88ff-e1d49aea1701']",24,,,,,,,,,,,,,,,,,,Hannover 96,178,00:41:24.472,Carry,True
,,,,"[2.3, 69.7]",,,,,,,,,,,,2.269589,,,,,,,,,,,,,,768703ef-e04c-4fb9-a414-c754055333e2,1674,,"[8.5, 71.3]",3890407,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Márcio Rafael Ferreira de Souza,8209.0,Right Back,75,Hannover 96,178,"['535ea7ff-8d90-491b-9a19-1616ddc88e7a', '79dd53c0-e207-4ce4-b6e9-b51bd8dd483b', 'c627bda0-e0be-46e7-85c1-0f854c1c8036']",25,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:25.617,Carry,True
,,,,"[80.6, 5.3]",,,,,,,,,,,,5.012757,,,,,,,,,,,,,,36c85ff3-47b5-4397-8d23-1d4046aaa924,1678,,"[95.2, 6.1]",3890407,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Salif Sané,5664.0,Left Defensive Midfield,75,Hannover 96,178,"['4a38f2f9-a67a-4ae3-aa9b-23c0026fb51d', 'c13f1db6-7d14-49bc-ad3a-55271fec4c9e', 'ded426fb-3065-46ac-b42a-1b056bb80bf0']",29,,,,,,,,,,,,,,,,,,Hannover 96,178,00:41:29.560,Carry,True
,,,,"[66.6, 10.7]",,,,,,,,,,,,0.616105,,,,,,,,,,,,,,62dbb089-1180-4a77-821e-355004901047,1682,,"[66.6, 10.7]",3890407,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Schulz,400614.0,Left Center Back,75,Hannover 96,178,"['11f9579a-3155-4261-9365-d8b3a20e8bbc', '39b2bc75-5567-4c97-925d-36b318fbe33e']",35,,,,,,,,,,,,,,,,,,Hannover 96,178,00:41:35.375,Carry,
,,,,"[56.4, 9.1]",,,,,,,,,,,,1.983871,,,,,,,,,,,,,,a498a25d-3876-48ff-a897-73474e07316a,1686,,"[69.1, 4.5]",3890407,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Salif Sané,5664.0,Left Defensive Midfield,75,Hannover 96,178,"['84171550-ee21-4f30-becc-cfb759d884d1', '84a1cb8d-85c8-42ed-85f3-6d2214f3db88', 'e26d47cc-3d62-4ade-a70a-ffb13e62bea7']",37,,,,,,,,,,,,,,,,,,Hannover 96,178,00:41:37.340,Carry,True
,,,,"[55.1, 47.6]",,,,,,,,,,,,1.988591,,,,,,,,,,,,,,cc6110aa-ff4b-44f7-9513-65440e1664bb,1690,,"[52.1, 39.0]",3890407,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,75,Hannover 96,178,"['442917bc-50c1-4a61-9e51-fe7d59ef0b17', '7cb14618-f07d-4c40-a6c7-8f705b41c0f9']",40,,,,,,,,,,,,,,,,,,Hannover 96,178,00:41:40.807,Carry,
,,,,"[73.9, 72.9]",,,,,,,,,,,,0.094005,,,,,,,,,,,,,,13ca058d-2d9a-402f-98e7-73c02cb3b9e1,1693,,"[69.3, 72.1]",3890407,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hiroki Sakai,3530.0,Right Back,75,Hannover 96,178,"['39265b36-7ece-4047-85f9-8c70ee23ab05', 'dbb242cc-d6e9-4a99-90e0-95d5912fcb21']",45,,,,,,,,,,,,,,,,,,Hannover 96,178,00:41:45.584,Carry,
,,,,"[82.3, 77.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,044c42ac-9ddd-41ee-a9e8-0c95782643d4,1697,,"[80.9, 77.0]",3890407,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kenan Karaman,8541.0,Right Wing,75,Hannover 96,178,"['72d56a44-84b3-4139-81f8-d6495a9ba5c4', '7cb0067f-46a8-4987-9a8a-5d0d1aba7240', '974861d3-fbea-4be7-8ed5-32d1b0b07ef7']",46,,,,,,,,,,,,,,,,,,Hannover 96,178,00:41:46.626,Carry,True
,,,,"[93.6, 66.7]",,,,,,,,,,,,0.628777,,,,,,,,,,,,,,a602ee23-f04a-4bf1-a1bf-19a2e1a1c7b7,1700,,"[88.2, 69.9]",3890407,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hiroki Sakai,3530.0,Right Back,75,Hannover 96,178,"['57d44a84-002c-4f41-8e11-e4f3d7ae0224', 'c7e2def7-659b-4234-aabe-ad3aa7f52677']",47,,,,,,,,,,,,,,,,,,Hannover 96,178,00:41:47.905,Carry,
,,,,"[102.2, 54.6]",,,,,,,,,,,,1.722509,,,,,,,,,,,,,,0c8e20db-a696-4826-9b57-69f399094a98,1703,,"[101.4, 57.3]",3890407,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mevlüt Erdinç,20027.0,Center Forward,75,Hannover 96,178,"['1e2af2ab-d9fe-4b86-848c-ef5e6fd48a31', '5aaccc5e-855e-4f04-9acd-60e5f574a295', '82a0fa73-dc2a-4c5d-be25-9968238f7109']",49,,,,,,,,,,,,,,,,,,Hannover 96,178,00:41:49.717,Carry,True
,,,,"[16.3, 28.2]",,,,,,,,,,,,1.167105,,,,,,,,,,,,,,d2f13854-cf5a-4715-a151-7df858204c46,1708,,"[17.9, 27.1]",3890407,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Martínez Aginaga,9399.0,Right Center Back,75,Hannover 96,178,"['65322471-a192-4573-a165-6613a6cac873', 'fc280f6c-231b-47db-958a-d17cd9720734']",51,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:51.969,Carry,
,,,,"[50.5, 59.7]",,,,,,,,,,,,1.40853,,,,,,,,,,,,,,483e9b99-a33b-4eb0-ad9d-bcf76956dbce,1728,,"[48.1, 62.7]",3890407,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Back,78,Bayern Munich,169,"['38f6658f-99a7-4cf0-a04d-b4c1e87fc075', '7ffcafc8-cc65-45bb-ad53-cca522d11592']",21,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:21.242,Carry,
,,,,"[44.6, 43.3]",,,,,,,,,,,,0.799999,,,,,,,,,,,,,,6c25034f-8b08-41b0-a68c-e2a2a4c6463e,1731,,"[44.6, 45.2]",3890407,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Defensive Midfield,78,Bayern Munich,169,"['364cc72b-60fd-43e8-bfc3-89ede623a16e', 'd2da56b0-7032-421f-95ab-18deddf3e8a6']",23,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:23.957,Carry,
,,,,"[62.4, 20.7]",,,,,,,,,,,,1.91701,,,,,,,,,,,,,,eeb8c1d3-b376-49c0-ba0d-0836d71c7566,1734,,"[52.1, 25.5]",3890407,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérôme Boateng,5578.0,Left Center Back,78,Bayern Munich,169,"['1b54988f-f9ab-42f5-8531-01e3496513e9', 'd7f3ca91-10ee-43ad-a911-b543af708601']",26,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:26.085,Carry,
,,,,"[87.9, 2.9]",,,,,,,,,,,,0.2,,,,,,,,,,,,,,b7b4801d-6137-4927-97af-e54114360ce6,1737,,"[80.4, 5.6]",3890407,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Holger Badstuber,9406.0,Left Back,78,Bayern Munich,169,"['5ee7c161-77e4-4062-b305-2acfd3b43318', '98912610-fa4d-431e-a211-7e2abe757293']",30,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:30.099,Carry,
,,,,"[72.3, 7.7]",,,,,,,,,,,,1.652883,,,,,,,,,,,,,,61ed4bd3-94c2-41f4-aa26-b4dfcb8343f1,1740,,"[75.6, 5.0]",3890407,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Midfield,78,Bayern Munich,169,"['1103a197-6726-42a8-a5d7-4e689f67a8c9', 'cad78c7e-6ce5-456f-8176-972cf0f25749']",31,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:31.386,Carry,
,,,,"[60.5, 25.0]",,,,,,,,,,,,1.707713,,,,,,,,,,,,,,ee880454-0a1d-4500-8abf-08390813e819,1743,,"[57.8, 17.4]",3890407,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Defensive Midfield,78,Bayern Munich,169,"['7f022f8d-0e36-405c-a7fa-0be53399352c', '979009c9-947a-49e5-a056-f194e35af781']",34,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:34.347,Carry,
,,,,"[73.7, 58.6]",,,,,,,,,,,,5.292947,,,,,,,,,,,,,,dcdbe96a-6266-49f1-998d-66da4a379363,1746,,"[56.7, 54.1]",3890407,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Martínez Aginaga,9399.0,Right Center Back,78,Bayern Munich,169,"['a57a0977-ff30-4cad-bf46-002268ea924a', 'eb0ee7d5-8df8-475f-9d82-f57cc9dea1af']",37,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:37.934,Carry,
