50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Touched Out,Set,Diving,Shot Saved,3fa39a91-a634-4db6-affb-5cb65c15fdca,1394,,"[2.7, 42.4]",3890435,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rune Almenning Jarstein,8577.0,Goalkeeper,72,Borussia Dortmund,180,['466565b1-a117-417a-b520-3968326f5338'],56,,,,,,,,,,,,,,,,Hertha Berlin,173,00:31:56.396,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.5, 40.6]",,Set,,Shot Faced,044a06a6-e6ec-4bfc-8ed4-8c5b56ee4fcc,1399,,"[1.5, 40.6]",3890435,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rune Almenning Jarstein,8577.0,Goalkeeper,73,Borussia Dortmund,180,['ab5c3d43-48f1-47d2-b90e-5f96b624fa97'],23,,,,,,,,,,,,,,,,Hertha Berlin,173,00:32:23.542,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,8e0284e7-1425-4ff0-963c-72d70b0892dd,1439,,"[4.2, 37.2]",3890435,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roman Bürki,8225.0,Goalkeeper,74,Hertha Berlin,173,['718ac2a7-e69b-4fb0-ac51-743a2d7e0b00'],16,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:16.851,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,Success,,,Collected,a2e6a467-2ea8-47c0-9b00-364bebb3c516,1646,,"[6.2, 47.0]",3890435,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Roman Bürki,8225.0,Goalkeeper,91,Borussia Dortmund,180,['31ac5ca5-004f-46e0-af06-b5d65c19592e'],45,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:45.824,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,In Play Safe,,,Punch,31867b3c-ab96-4c5b-9ceb-6f65d56bbba6,1712,,"[6.8, 38.4]",3890435,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roman Bürki,8225.0,Goalkeeper,94,Hertha Berlin,173,['cef1c8db-f24d-4972-aa66-a57f5b75fad5'],31,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:31.410,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.0, 41.6]",,Set,,Shot Faced,4bdf9ab0-c4a7-416f-bace-3f9e0505cee1,2034,,"[1.0, 41.6]",3890435,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,108,Borussia Dortmund,180,['f8f45c35-0860-4009-83b8-9841abe4a49d'],6,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:06.714,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.0, 40.2]",,Set,,Shot Faced,42d1d204-fca7-4dd7-92d6-87dce2706356,2058,,"[2.0, 40.2]",3890435,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,110,Borussia Dortmund,180,['d40abe06-d7d4-4faf-b9e9-1a6898e7dceb'],50,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:50.276,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,f66ba223-e07c-4fbe-8670-9b35d086768a,2533,,"[3.6, 40.5]",3890435,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Bürki,8225.0,Goalkeeper,126,Borussia Dortmund,180,['9c61d42a-ada0-4235-ab69-d1af6ae90e43'],4,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:04.521,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.7, 36.9]",,Set,,Shot Faced,4b3f53de-be81-4112-89cb-aa3174c794b7,2633,,"[1.7, 36.9]",3890435,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Bürki,8225.0,Goalkeeper,130,Borussia Dortmund,180,['81e77132-2866-4291-b806-f638c3c9d7b5'],4,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:17:04.049,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,Claim,,,Keeper Sweeper,c9e15b0d-e737-4cb4-90f3-0092aef18125,2691,,"[10.5, 41.6]",3890435,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rune Almenning Jarstein,8577.0,Goalkeeper,134,Hertha Berlin,173,['53cf445d-1278-4a8b-9f0a-fc5f983b2b00'],21,,,,,,,,,,,,,,,,Hertha Berlin,173,00:18:21.401,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,In Play Danger,,,Punch,2c415e40-b9a8-4946-9fdd-a4af0e88a10b,2756,,"[5.1, 35.9]",3890435,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roman Bürki,8225.0,Goalkeeper,139,Hertha Berlin,173,['1a242f72-4601-43f9-b0b3-27a7a3b74133'],19,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:20:19.348,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[4.2, 39.6]",,Set,,Shot Faced,3d635efd-17fe-4954-8dee-8c203a56583d,2762,,"[4.2, 39.6]",3890435,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roman Bürki,8225.0,Goalkeeper,139,Hertha Berlin,173,['d30fe455-2475-416d-a9b1-79513735cd5b'],22,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:20:22.369,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[4.2, 40.5]",,Set,,Shot Faced,c73012ad-42d0-4e6b-bd46-b72305b2e25c,2766,,"[4.2, 40.5]",3890435,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roman Bürki,8225.0,Goalkeeper,139,Hertha Berlin,173,['70fe3710-80b2-4a3f-ae45-2ae6999b0f96'],25,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:20:25.191,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[6.1, 37.4]",,Set,,Shot Faced,43303a9e-1368-4d1f-81ae-0d081f9060dc,2968,,"[6.1, 37.4]",3890435,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Bürki,8225.0,Goalkeeper,144,Hertha Berlin,173,['60984d10-bb0b-4ff1-a98d-bc227aed3037'],4,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:04.909,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.5, 38.9]",,Set,,Shot Faced,3b0a636e-8177-4bdc-ba0e-4669955dce97,3004,,"[2.5, 38.9]",3890435,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,145,Borussia Dortmund,180,['44539551-59c4-4888-849d-7ef974457927'],56,,,,,,,,,,,,,,,,Hertha Berlin,173,00:24:56.095,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.7, 39.3]",,Set,,Shot Faced,61b1571f-5558-4757-b581-2486b304cd30,3255,,"[1.7, 39.3]",3890435,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,155,Borussia Dortmund,180,['bb309e25-8b2e-430b-947a-161f8c7f52dd'],15,,,,,,,,,,,,,,,,Hertha Berlin,173,00:31:15.000,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[5.3, 37.9]",,Set,,Shot Faced,31044c7c-1772-4c06-a541-39ff05690a56,3280,,"[5.3, 37.9]",3890435,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Bürki,8225.0,Goalkeeper,157,Hertha Berlin,173,['041ff468-fb35-43f1-a5b8-7dc56d53085a'],1,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:01.936,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.1, 41.8]",,Set,,Shot Faced,de5a1f30-4045-4ad5-9c68-0d1ab8d407d8,3441,,"[2.1, 41.8]",3890435,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,160,Borussia Dortmund,180,['12d4c055-1639-49c5-a989-7abe6ce12e97'],17,,,,,,,,,,,,,,,,Hertha Berlin,173,00:35:17.801,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,72a325ae-dfaa-400d-85f3-ae5a5e99802e,121,,"[69.9, 56.2]",3890435,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Vedad Ibišević,8571.0,Center Forward,7,Hertha Berlin,173,,9,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:09.984,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,58be7083-9fa5-4560-bc19-71a6540fa560,222,,"[88.4, 76.4]",3890435,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Łukasz Piszczek,5658.0,Right Back,15,Borussia Dortmund,180,,59,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:04:59.387,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8037332b-1fc9-4572-a9f7-5bb2b84382a3,240,,"[101.6, 23.7]",3890435,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Schmelzer,11458.0,Left Back,16,Borussia Dortmund,180,,27,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:05:27.022,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a057a3c8-0875-4c0a-88b0-eda1074d2c7f,261,,"[27.1, 20.3]",3890435,5,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Castro Randon,8233.0,Left Center Midfield,19,Borussia Dortmund,180,['ed7d110a-91a8-4785-93e7-91809660cc56'],56,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:05:56.025,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,70f45f58-417c-49ee-87b4-aeed8cf400f7,351,,"[72.3, 65.5]",3890435,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabian Lustenberger,8965.0,Right Defensive Midfield,22,Hertha Berlin,173,,16,,,,,,,,,,,,,,,,Hertha Berlin,173,00:07:16.172,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,94bb0ef6-903c-4556-a742-17907b24c31d,407,,"[40.1, 12.0]",3890435,9,,,True,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Henrikh Mkhitaryan,3275.0,Left Wing,26,Hertha Berlin,173,['224bdd21-fb9a-4be9-82be-edc491dcfee5'],14,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:09:14.538,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4392098f-4778-4ab7-b6e0-e4d537de368d,1215,,"[17.2, 16.4]",3890435,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Genki Haraguchi,5697.0,Left Midfield,66,Borussia Dortmund,180,['653c95e9-b11e-4e10-afb7-a97c9cd18a3b'],26,,,,,,,,,,,,,,,,Hertha Berlin,173,00:28:26.394,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5c8b37e5-22dd-47ba-9782-cf35ef0f7905,1592,,"[84.8, 15.8]",3890435,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vladimír Darida,8579.0,Center Attacking Midfield,87,Hertha Berlin,173,,10,,,,,,,,,,,,,,,,Hertha Berlin,173,00:38:10.288,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,433c4e10-9663-4880-bd5d-d009e57bc9be,1974,,"[84.3, 8.2]",3890435,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Hegeler,40474.0,Left Defensive Midfield,104,Borussia Dortmund,180,['ffa03569-8faf-4b9c-8578-8ec4f40c55de'],36,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:36.008,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bce82e46-858f-4abc-b451-3b66eee11c4d,2132,,"[5.9, 9.2]",3890435,50,,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Genki Haraguchi,5697.0,Left Midfield,112,Borussia Dortmund,180,['f66e71b4-dcad-40d2-962e-ace1be40109a'],34,,,,,,,,,,,,,,,,Hertha Berlin,173,00:05:34.793,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,397c8ced-9f4c-4fe9-8252-0bc28ea17727,2490,,"[69.2, 30.4]",3890435,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vedad Ibišević,8571.0,Center Forward,122,Borussia Dortmund,180,['e1a9a154-acb3-4db5-9c57-79c4d2ff7a19'],10,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:10.459,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9cd2804a-a84a-41e9-843e-b3de41200b03,2517,,"[108.3, 19.7]",3890435,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Reus,5559.0,Left Wing,123,Borussia Dortmund,180,['e76e22b6-bbb1-449b-b30f-f9cdfad67f07'],34,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:13:34.685,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a8962047-b314-4f16-860d-60685fd1e620,2606,,"[55.9, 13.2]",3890435,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emerick Aubameyang,3712.0,Center Forward,130,Borussia Dortmund,180,['0e8fa1b8-d264-47c0-a68f-5db884b687c5'],37,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:16:37.836,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,184a670e-b40b-4475-bc30-961ab0c28e31,2625,,"[42.5, 17.5]",3890435,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,130,Borussia Dortmund,180,,57,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:16:57.809,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,66df822f-12e9-4b81-9c8f-743502b350df,2740,,"[94.3, 31.3]",3890435,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Henrikh Mkhitaryan,3275.0,Right Wing,136,Borussia Dortmund,180,,21,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:19:21.165,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e582e2cc-4b8b-404f-8280-ba982904d6af,3239,,"[61.4, 70.8]",3890435,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mitchell Weiser,8576.0,Right Back,154,Hertha Berlin,173,,58,,,,,,,,,,,,,,,,Hertha Berlin,173,00:30:58.870,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,11c3e25c-fc9b-4127-9988-5e5e5422349d,3305,,"[99.7, 70.1]",3890435,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Genki Haraguchi,5697.0,Right Midfield,159,Hertha Berlin,173,,55,,,,,,,,,,,,,,,,Hertha Berlin,173,00:32:55.380,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,44bd9ad8-1ee2-400a-b187-85ff88204760,3330,,"[101.6, 29.1]",3890435,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,159,Hertha Berlin,173,"['6489f827-5ff1-4174-afbb-027601eef96c', '93760361-4702-4be0-b4e5-16c3e4ebe496']",21,,,,,,,,,,,,,,,,Hertha Berlin,173,00:33:21.420,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2078aef7-a7f4-4bc4-8d44-d26196f7c500,149,,"[50.4, 28.9]",3890435,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,9,Hertha Berlin,173,"['5606918f-edf0-4ccd-8803-2cfce0259813', '721128b0-f116-4267-ae59-72d4caedaeab']",38,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:38.913,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,Yellow Card,Handball,,,,,,,,,84dfb1f0-d0a1-4a81-812f-f0f71c09000c,395,,"[46.8, 39.7]",3890435,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,25,Borussia Dortmund,180,,23,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:08:23.498,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,060a9bf7-78db-467f-aa5c-45dd01fde886,559,,"[63.0, 63.9]",3890435,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emerick Aubameyang,3712.0,Center Forward,33,Hertha Berlin,173,"['39f10139-2ebf-40eb-9f00-1b507a07a2ad', 'eb65b9f4-1ee2-4ed1-863e-ddd3994aa78d']",58,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:11:58.467,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5ebd47de-07a9-4e12-a098-818eb14defba,884,,"[56.0, 17.4]",3890435,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,46,Hertha Berlin,173,['ea3b8f4e-8c9e-475e-a5e8-c547a9db3ba3'],33,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:19:33.948,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7fe79418-5bb7-40e1-84c8-c73074151ad6,963,,"[39.6, 23.3]",3890435,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,52,Hertha Berlin,173,"['349d5ac0-5fac-45cf-a0c2-e3a23823aa1c', 'b1c530db-cfa2-4f11-a53b-3b185978294b']",16,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:16.146,Foul Committed,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,54e6ee76-451b-4d9e-ae28-104efa84c35d,1089,,"[50.0, 26.4]",3890435,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jens Hegeler,40474.0,Left Defensive Midfield,59,Borussia Dortmund,180,"['a2150097-2fd4-40f0-95e9-07dab7db42f8', 'ec94b649-dae0-47bf-970e-ec52ebe2761c']",58,,,,,,,,,,,,,,,,Hertha Berlin,173,00:24:58.278,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,091bf9f3-b731-4646-9731-4ee5f6a955e4,1145,,"[36.0, 6.7]",3890435,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vladimír Darida,8579.0,Center Attacking Midfield,63,Borussia Dortmund,180,['f4dd4c5a-5093-4dae-911a-0454d9172791'],42,,,,,,,,,,,,,,,,Hertha Berlin,173,00:26:42.924,Foul Committed,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,82497eb5-0313-48e9-af5b-e247953f136c,1581,,"[105.5, 54.4]",3890435,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Center Midfield,85,Hertha Berlin,173,['f28675c0-42d1-4f96-83f1-8e376107939d'],14,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:37:14.953,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,38d0c916-e1e7-496a-b5f3-de35e829f1a9,1642,,"[23.7, 8.6]",3890435,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Henrikh Mkhitaryan,3275.0,Right Wing,89,Hertha Berlin,173,"['631424da-a929-4d1d-bf0e-d0b83ea3755f', 'e19601b8-ab65-4956-91ab-75399a34321d']",47,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:38:47.913,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,32098d78-0748-4a4c-96ed-567832640d0b,1655,,"[82.4, 66.3]",3890435,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Vedad Ibišević,8571.0,Center Forward,91,Borussia Dortmund,180,['c833ce36-6938-4a98-a0da-923315491db3'],57,,,,,,,,,,,,,,,,Hertha Berlin,173,00:39:57.130,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,d217470c-c5b9-426e-a1f4-6ee261e3875d,1708,,"[41.1, 50.5]",3890435,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Łukasz Piszczek,5658.0,Right Back,93,Hertha Berlin,173,['133edbc3-5e71-4be9-af84-313633c1f408'],50,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:50.008,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b51520a8-cd69-4783-9f7f-051f1e74ffe0,1990,,"[58.4, 8.4]",3890435,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Genki Haraguchi,5697.0,Left Midfield,105,Borussia Dortmund,180,['b7df568c-aa39-4f94-bbb7-a0ebbabd02f3'],48,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:48.897,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1efa6f3f-3e90-4e73-b3a3-02d8ba19c45d,2173,,"[21.9, 71.6]",3890435,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mitchell Weiser,8576.0,Right Back,113,Borussia Dortmund,180,"['280fce46-a4b9-42a8-8ae6-a3fecc30e4d7', '4da160ee-3e1b-42f3-a6a2-fa03bb815d59']",25,,,,,,,,,,,,,,,,Hertha Berlin,173,00:06:25.549,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,66442222-3f76-4ed2-86af-cebb6400cad5,2192,,"[55.2, 76.0]",3890435,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Lustenberger,8965.0,Right Defensive Midfield,114,Borussia Dortmund,180,"['558c4ed7-9261-46ac-a57e-631975cfa68a', '921dd954-8596-4879-87b3-526623a78dd1']",53,,,,,,,,,,,,,,,,Hertha Berlin,173,00:06:53.397,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5d150933-1739-4a49-b32b-be1a3e7dd2f3,2328,,"[86.7, 28.5]",3890435,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Schmelzer,11458.0,Left Back,118,Hertha Berlin,173,"['7f3bcafc-5d0a-40d6-8358-fc444d6adbf6', 'eb14cbd2-dbf8-46d8-9e56-df59ffb0830a']",41,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:09:41.001,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ed26ec82-2ba8-4545-bb30-f5a9edf03262,2511,,"[48.1, 45.3]",3890435,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Hegeler,40474.0,Left Defensive Midfield,122,Borussia Dortmund,180,"['2006b326-5c31-41bb-bd77-50560b685317', 'c8d39ba8-d20e-4822-84dd-f3c0f650680b']",28,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:28.525,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d65ae4a1-b4d9-4ec7-8ae5-def264e77bce,2518,,"[107.5, 19.7]",3890435,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Reus,5559.0,Left Wing,123,Borussia Dortmund,180,['60bd7b37-36ff-4193-9c3b-8aa4d41f4e50'],36,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:13:36.019,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,89fd60a3-08e8-4727-b583-c1d12bdb131f,2527,,"[33.0, 21.6]",3890435,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcel Schmelzer,11458.0,Left Back,124,Hertha Berlin,173,"['72fca5e6-6775-4068-b00d-facd68b5480a', '7b060327-5e24-4929-9c66-d0b6ec7494fb']",16,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:16.338,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,887aa723-b091-4cef-ada4-464fb1f4af98,2540,,"[52.4, 75.5]",3890435,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jens Hegeler,40474.0,Left Defensive Midfield,127,Borussia Dortmund,180,"['1ad2043e-68e1-49df-8dc3-af98a16e6699', '7c2a4c18-20c5-4bdc-ba44-dc1dd7884c76']",13,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:13.993,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,69dd4f1c-25b4-4c60-a3bd-b82b5b81d9b3,2698,,"[89.3, 13.0]",3890435,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marco Reus,5559.0,Left Wing,134,Hertha Berlin,173,['816079ac-04ee-40f6-8382-8bc588c3d019'],35,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:18:35.579,Foul Committed,
,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,7520c658-b29e-4fec-962b-98c6eb68fe35,2722,,"[71.4, 42.7]",3890435,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Genki Haraguchi,5697.0,Right Midfield,136,Borussia Dortmund,180,"['9d0d246b-6c2d-4efe-9c79-1d8c10b8a39e', 'e05d163b-4aa0-43ed-8423-26b37f1e42a5']",6,,,,,,,,,,,,,,,,Hertha Berlin,173,00:19:06.525,Foul Committed,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,62e18548-bab8-4486-8f8b-9228888d6746,2747,,"[78.7, 23.6]",3890435,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mats Hummels,5572.0,Left Center Back,137,Hertha Berlin,173,['4b92d60e-bddc-438d-83d5-92d715433e0e'],25,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:19:25.635,Foul Committed,
