50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[54.9, 17.4]",,,,,,,,,,,,0.269313,,,,,,,,,,,,,aaf9f6fb-4dc6-4098-8cfa-7028d44e90ad,2749,,"[54.9, 17.4]",3890276,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Right Defensive Midfield,117,Borussia Mönchengladbach,185,"['62240656-1c04-4f70-8f93-7c8c3f66ee04', '8c7ecf5f-df30-4985-94b5-59b0ff888025']",50,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:12:50.169,Carry,
,,,,,"[54.7, 29.7]",,,,,,,,,,,,1.155141,,,,,,,,,,,,,456d2795-5aee-4c47-a4aa-197cfe4d6f76,2752,,"[56.0, 28.4]",3890276,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,117,Borussia Mönchengladbach,185,"['4534c014-004e-409e-ae5b-790dfca61d6f', 'f96fd586-ddb2-4e59-ba3b-a9c77e552948']",51,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:12:51.160,Carry,
,,,,,"[65.1, 58.7]",,,,,,,,,,,,3.756014,,,,,,,,,,,,,3c575fc2-b93e-4c56-95c9-aaf3dd220986,2755,,"[53.9, 74.7]",3890276,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahima Traoré,11285.0,Right Midfield,117,Borussia Mönchengladbach,185,"['539eecda-bff7-47a9-ad1c-dc03c8f1fecc', 'e3b0ccb4-26e8-419b-9d03-4f58894d44e5']",55,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:12:55.847,Carry,
,,,,,"[62.8, 48.7]",,,,,,,,,,,,0.909577,,,,,,,,,,,,,b811c671-90f6-4af2-a886-cfc249d57c63,2758,,"[59.7, 50.3]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,117,Borussia Mönchengladbach,185,"['102746a5-b588-4bdd-b34d-1495f25a94b5', 'd88236ba-7c32-4342-b16f-f4c7f84f70bb']",0,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:13:00.745,Carry,
,,,,,"[82.2, 1.4]",,,,,,,,,,,,3.011593,,,,,,,,,,,,,f8a10fe0-8a93-4a56-b642-4ae06391a713,2761,,"[82.2, 1.4]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oscar Wendt,8809.0,Left Back,117,Borussia Mönchengladbach,185,"['3df896f3-6e41-40cb-bdfc-1c4f327de1ae', 'ccbf9aa4-4eb3-4811-8e8a-31eb1d18207c']",3,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:13:03.936,Carry,
,,,,,"[85.1, 20.5]",,,,,,,,,,,,3.303458,,,,,,,,,,,,,96b36cb2-136d-498b-a380-baf7354f82da,2764,,"[91.4, 15.7]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,117,Borussia Mönchengladbach,185,"['e3b4237c-8585-42de-88a6-939087202690', 'f07eda45-72c0-495f-8da8-e29e91033edf']",7,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:13:07.828,Carry,
,,,,,"[93.5, 22.8]",,,,,,,,,,,,0.069298,,,,,,,,,,,,,aa381776-b671-491d-80e5-e68bca4eb3fe,2767,,"[93.5, 22.8]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,117,Borussia Mönchengladbach,185,"['6b7b825f-5002-4c85-8f4a-aff8aaa0915c', 'db799eab-57dc-439a-bb5c-612e671cb7fa']",11,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:13:11.589,Carry,
,,,,,"[87.0, 24.1]",,,,,,,,,,,,0.305032,,,,,,,,,,,,,edd578be-fa9c-4063-a13d-3fba01c1c7eb,2770,,"[87.2, 24.1]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,117,Borussia Mönchengladbach,185,"['3ca7842b-e773-42d9-9f78-712e7adb2bce', 'fd161f9c-3238-4910-9d44-6c2cd941464e']",12,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:13:12.000,Carry,
,,,,,"[55.3, 38.4]",,,,,,,,,,,,1.317072,,,,,,,,,,,,,d1558e8b-e7a8-4647-9c39-aa2284b5640d,2775,,"[55.3, 38.4]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marvin Schulz,29245.0,Right Center Back,117,Borussia Mönchengladbach,185,"['633b1ef0-a497-411e-b983-f67b7bb6dcc9', 'e1ff8f15-a380-49dc-8b57-3762a8b13437']",16,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:13:16.040,Carry,
,,,,,"[63.5, 59.3]",,,,,,,,,,,,1.122513,,,,,,,,,,,,,c1dd0ff8-e0a8-4b7e-a504-006c6bb73b6d,2778,,"[63.5, 59.3]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Korb,8545.0,Right Back,117,Borussia Mönchengladbach,185,"['24bba55d-6df2-4bdf-8f09-66c806614013', '3db47b41-0e13-44c9-95cb-b2294df51f59']",19,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:13:19.140,Carry,
,,,,,"[48.7, 50.5]",,,,,,,,,,,,0.671521,,,,,,,,,,,,,daa78d2e-05ca-4a5c-9550-1a48e02d5289,2781,,"[48.9, 50.9]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marvin Schulz,29245.0,Right Center Back,117,Borussia Mönchengladbach,185,"['41cf576e-f3f6-48a5-be87-4ebf1eff4aba', '634677ff-aadc-466e-bcda-cbda7dd5758a']",22,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:13:22.122,Carry,
,,,,,"[62.0, 43.4]",,,,,,,,,,,,0.505666,,,,,,,,,,,,,feeeaf4f-2de7-4ac1-a096-6d7a250d9b12,2785,,"[62.4, 41.6]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,117,Borussia Mönchengladbach,185,"['48add8dc-0481-4dec-923d-f54477837d7a', '4f2ce28e-886f-48a7-960c-d7490b3b6878', 'eeeb110e-9846-46e8-b451-ba2bf1b182f6']",24,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:13:24.123,Carry,True
,,,,,"[73.1, 54.5]",,,,,,,,,,,,2.79001,,,,,,,,,,,,,806b2d5e-e697-438e-9513-e29af38652f5,2788,,"[55.6, 55.5]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Right Defensive Midfield,117,Borussia Mönchengladbach,185,"['560369f7-0cf3-41ec-a547-9ca51b944aa4', 'c4f3bb93-b91e-4c04-b6bb-cb8dda66ab34', 'c62cd02e-3c19-4619-8d8d-b2231ff72f46']",25,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:13:25.632,Carry,True
,,,,,"[47.2, 53.9]",,,,,,,,,,,,1.651583,,,,,,,,,,,,,1611837f-6633-4f3e-86cc-38061ae68cd2,2794,,"[44.1, 52.5]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Clemens,9098.0,Right Wing,118,FSV Mainz 05,177,"['a9c76a90-bb6a-4306-bafe-1cf767b7169f', 'aabd8052-c260-49c5-93c3-78e14c6fc5e6', 'b7d29c17-e45f-494b-8404-dd1dc417f0f1']",30,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:13:30.519,Carry,True
,,,,,"[56.6, 12.1]",,,,,,,,,,,,3.11861,,,,,,,,,,,,,87fd4519-2188-4248-becc-7095da7c8f86,2802,,"[49.5, 22.5]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Bell,8559.0,Left Center Back,119,FSV Mainz 05,177,"['42cd03aa-dfe8-4ee5-82c6-cd3ad65c5231', '4d2ab1ed-78d1-473a-a7c3-9dd52f9149c1', '5b80831c-990b-48b2-9edf-c933f266b4cc']",44,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:13:44.422,Carry,True
,,,,,"[64.3, 4.2]",,,,,,,,,,,,0.936154,,,,,,,,,,,,,b56ba0bd-ad32-4f95-bc2b-9eb2adb006a1,2806,,"[64.3, 4.2]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joo-Ho Park,5609.0,Left Back,119,FSV Mainz 05,177,"['956f2d1d-d086-48bc-b88c-3195e45a8664', 'e765a466-7d33-4ca9-9d99-b4597dc8bb32']",48,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:13:48.357,Carry,
,,,,,"[56.8, 62.8]",,,,,,,,,,,,2.55061,,,,,,,,,,,,,17a09ab3-f5b9-4e7d-a2fe-c0750bafc6ca,2811,,"[54.3, 71.8]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Right Defensive Midfield,120,Borussia Mönchengladbach,185,"['3d65aa16-b024-40e6-abcc-37f6ef6239ca', '7511e670-c661-4187-8f13-7c49d681465f', '8543fb9a-ef91-424b-aa3c-86e776dce363']",50,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:13:50.647,Carry,True
,,,,,"[57.0, 62.0]",,,,,,,,,,,,0.555243,,,,,,,,,,,,,15d8a0ab-7128-458d-91a7-4d78784c79da,2815,,"[56.8, 62.8]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Right Defensive Midfield,120,Borussia Mönchengladbach,185,"['3d65aa16-b024-40e6-abcc-37f6ef6239ca', '3e874cd3-f6f1-40c9-bc33-d8f933719716', '7511e670-c661-4187-8f13-7c49d681465f', 'b4b21136-5027-40fc-a773-879492506671']",53,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:13:53.198,Carry,True
,,,,,"[62.0, 37.4]",,,,,,,,,,,,1.0478,,,,,,,,,,,,,5c5bb35d-dc1b-4473-ad31-4fb8c7042bbe,2818,,"[55.4, 41.4]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,120,Borussia Mönchengladbach,185,"['10b8f4c1-23d3-4995-a990-cf412cb0dc6c', 'a5ac7d87-5e7d-4bcc-9969-c3bb930b63fd']",54,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:13:54.737,Carry,
,,,,,"[81.6, 31.8]",,,,,,,,,,,,0.877105,,,,,,,,,,,,,7b063e39-289a-45a0-9e7d-21ae859cd7d1,2821,,"[81.4, 31.8]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Herrmann,8813.0,Left Midfield,120,Borussia Mönchengladbach,185,"['53bb819e-e5a6-4c75-948c-e612d0142cb8', '8e5b1086-5e19-46a9-ae75-dd071955f357']",56,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:13:56.848,Carry,
,,,,,"[27.3, 51.2]",,,,,,,,,,,,1.148136,,,,,,,,,,,,,8da3b39d-36eb-4125-b749-f479bdb0dfaf,2826,,"[27.5, 50.6]",3890276,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Brosinski,8548.0,Right Back,121,FSV Mainz 05,177,"['2514d6df-2905-4c5a-a264-db2a2a29ca39', '4225ad19-b587-410c-bd2f-3983543a951a', 'ea01a90f-71ca-42dc-a7b9-cddc9ef31f62']",58,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:13:58.865,Carry,True
,,,,,"[48.9, 32.9]",,,,,,,,,,,,3.090463,,,,,,,,,,,,,85fbbb94-8d2d-4022-95c7-e3b1790439ed,2830,,"[36.2, 47.1]",3890276,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,121,FSV Mainz 05,177,"['0cf2ab0f-a276-4271-872e-a7ea4492cfdf', 'abaaa7f1-2ed9-440f-8e96-bcbbdd011146']",0,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:14:00.804,Carry,
,,,,,"[57.2, 16.0]",,,,,,,,,,,,0.739026,,,,,,,,,,,,,a145dcaf-2c34-4aa9-ac53-3f48c7baae78,2833,,"[51.8, 16.0]",3890276,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joo-Ho Park,5609.0,Left Back,121,FSV Mainz 05,177,"['718ece7d-090e-42a4-90fa-fc20662fa715', '9bf0e6d6-1cd0-40a8-993c-06f2dcc485f0', 'e60710bf-cc17-49f6-86b4-a3b156250c94']",6,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:14:06.089,Carry,True
,,,,,"[56.6, 22.7]",,,,,,,,,,,,1.613622,,,,,,,,,,,,,38ae4f7c-822f-4392-8ef9-b8f13c64d9fc,2837,,"[57.2, 16.0]",3890276,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joo-Ho Park,5609.0,Left Back,121,FSV Mainz 05,177,"['85bcc567-3813-4734-9553-56ce686360b6', '9bf0e6d6-1cd0-40a8-993c-06f2dcc485f0', 'a1fad034-99eb-483d-a8a2-eea584df6f8c', 'e60710bf-cc17-49f6-86b4-a3b156250c94']",6,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:14:06.828,Carry,True
,,,,,"[60.8, 37.3]",,,,,,,,,,,,2.462547,,,,,,,,,,,,,baaaf7df-9f42-4766-ad29-01d95b07eae4,2842,,"[57.3, 27.3]",3890276,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Frei,8561.0,Left Defensive Midfield,121,FSV Mainz 05,177,"['a0ec7db2-78e8-4e76-8c8e-d282fe749aa7', 'bc0a59d7-07e6-4acd-8cfd-014acb4cb33f']",10,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:14:10.454,Carry,
,,,,,"[78.3, 51.7]",,,,,,,,,,,,0.87194103,,,,,,,,,,,,,811c1df4-0fa7-4dd6-a0ab-e5b4af549243,2845,,"[75.4, 47.7]",3890276,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,121,FSV Mainz 05,177,"['100b27ce-1c6e-4a4b-bee5-5fcbff308cb8', '81f55420-f12d-4095-8c01-e624d5d6b956']",14,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:14:14.044,Carry,
,,,,,"[95.2, 36.2]",,,,,,,,,,,,1.711072,,,,,,,,,,,,,eb199806-d6fb-41cc-b5ba-3bd5b9129d88,2848,,"[85.6, 43.5]",3890276,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yunus Mallı,8679.0,Center Attacking Midfield,121,FSV Mainz 05,177,"['131203ea-afa4-403c-8ca1-ffc8aecb115c', '627d4970-6c12-4e85-9b76-4da60a4ade0f', '8b7ad37a-4041-47a6-a856-795fdf21c204']",16,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:14:16.570,Carry,True
,,,,,"[102.9, 39.8]",,,,,,,,,,,,0.364441,,,,,,,,,,,,,0d5149e4-bd65-4223-97f7-bbf490f488f7,2853,,"[102.9, 39.8]",3890276,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoshinori Muto,6337.0,Center Forward,121,FSV Mainz 05,177,"['36800a86-5713-4357-a21a-7b0551477dd0', '540cfb97-c77e-4319-b8cd-d591036c8917', '6de88611-558f-44ee-9c94-d1dede350ee5']",18,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:14:18.723,Carry,True
,,,,,"[62.5, 31.6]",,,,,,,,,,,,4.321009,,,,,,,,,,,,,cb169fa1-9ea5-4403-b05d-8116d84636f6,2861,,"[42.7, 13.4]",3890276,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Patrick Herrmann,8813.0,Left Midfield,122,Borussia Mönchengladbach,185,"['02d22b96-0315-4deb-8b46-6336a9723bbe', '64c281ad-933c-41e4-8e50-1bc6d69251e6', 'ae0851d3-1333-4fdd-b300-0ca1557ed3ca']",25,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:14:25.988,Carry,True
,,,,,"[36.6, 49.1]",,,,,,,,,,,,1.184275,,,,,,,,,,,,,f9efde1d-2b19-4bff-8e3b-519d40f78856,2866,,"[37.7, 38.9]",3890276,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Bell,8559.0,Left Center Back,123,FSV Mainz 05,177,"['178f1dba-ac33-43a5-82da-1cb6209abba9', '9d4de863-09fa-4585-ac80-a34429963298']",32,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:14:32.536,Carry,
,,,,,"[84.1, 76.8]",,,,,,,,,,,,8.013055,,,,,,,,,,,,,135f39ab-e306-4a65-97c0-0c3eddc1d49a,2869,,"[43.3, 73.5]",3890276,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Brosinski,8548.0,Right Back,123,FSV Mainz 05,177,"['378380fc-97dc-46a9-bc42-a6c9e4a07b99', '8b344443-008f-40db-a05e-2654334bc2d7', '8bd8868a-9808-47f6-9f00-a51c5b049639']",35,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:14:35.043,Carry,True
,,,,,"[69.1, 25.8]",,,,,,,,,,,,1.251001,,,,,,,,,,,,,2b854d0c-d5e1-4aa8-a585-4a5807fe98d5,2877,,"[69.1, 25.8]",3890276,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joo-Ho Park,5609.0,Left Back,124,FSV Mainz 05,177,"['3851d7e4-d937-43da-8e01-d7712f337bc2', 'eac7523d-5f47-49c0-8881-27b847d711eb']",19,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:19.968,Carry,
,,,,,"[11.8, 38.4]",,,,,,,,,,,,1.940212,,,,,,,,,,,,,edf3dbb3-aa83-4f46-9e90-bcacaf4d389a,2884,,"[7.2, 39.5]",3890276,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Yann Sommer,5550.0,Goalkeeper,125,Borussia Mönchengladbach,185,"['3a0a9b28-bb5b-4225-b780-bfeda6622596', 'fc5af93c-3e90-472e-9d9c-cbf629c8fe94']",25,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:15:25.222,Carry,
,,,,,"[42.9, 71.4]",,,,,,,,,,,,1.528747,,,,,,,,,,,,,795c0bc9-dae9-4c3b-b7ff-ef44d34f29fd,2887,,"[27.7, 62.4]",3890276,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ibrahima Traoré,11285.0,Right Midfield,125,Borussia Mönchengladbach,185,"['74c86b64-f7c8-4836-b980-fee5d91f9d1d', 'e193b932-6067-4e9d-bf02-859ba919e609']",29,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:15:29.530,Carry,
,,,,,"[40.4, 61.1]",,,,,,,,,,,,0.702461,,,,,,,,,,,,,2779cd0d-6e99-48ba-8a1c-2c6150f5b2cd,2890,,"[40.4, 61.1]",3890276,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lars Edi Stindl,8806.0,Right Defensive Midfield,125,Borussia Mönchengladbach,185,"['07749e4c-aa79-49cf-8d12-daccc5542cfb', '672633cb-4e19-429a-9d3b-8f5f3de7a545']",32,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:15:32.596,Carry,
,,,,,"[43.7, 53.0]",,,,,,,,,,,,1.136776,,,,,,,,,,,,,f422ccee-d6f2-4b2d-94f1-7bbd87cce85d,2893,,"[41.4, 51.4]",3890276,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Granit Xhaka,3500.0,Left Defensive Midfield,125,Borussia Mönchengladbach,185,"['22dfb856-60c3-4d6d-9ad4-f1f2b5093292', '86288d65-f1dc-4cdb-bdc4-26a43367a3c2', 'd4b2216c-ce1a-4619-b708-d3216a695096']",34,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:15:34.169,Carry,True
,,,,,"[50.8, 24.9]",,,,,,,,,,,,2.86902,,,,,,,,,,,,,41b56636-c6cc-4955-b2b6-31321fd3b9be,2899,,"[41.6, 34.5]",3890276,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Granit Xhaka,3500.0,Left Defensive Midfield,125,Borussia Mönchengladbach,185,"['1ce563c3-9a63-4009-900c-685b48a2c264', 'bb4483e4-95d2-49b6-8185-c957b6cf345d']",38,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:15:38.887,Carry,
,,,,,"[32.2, 63.9]",,,,,,,,,,,,1.255543,,,,,,,,,,,,,3321d735-de06-4bcf-9b84-95adb1126f8f,2914,,"[31.6, 63.4]",3890276,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Korb,8545.0,Right Back,127,Borussia Mönchengladbach,185,"['65463675-d062-4006-a189-852743694232', 'd46afea4-8048-4dc2-86e7-5e9ad0aafec9']",23,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:23.634,Carry,
,,,,,"[28.3, 74.1]",,,,,,,,,,,,3.505223,,,,,,,,,,,,,68fa7026-47ee-4348-8d07-fdc3cf1e378f,2917,,"[40.1, 74.3]",3890276,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahima Traoré,11285.0,Right Midfield,127,Borussia Mönchengladbach,185,"['0579f47b-fe0d-49b4-855f-e071577db2fb', '175868c6-f9d7-4a22-882b-9554b41b7f56', 'f833adfe-60fe-438f-a01b-3e55688888ad']",25,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:25.911,Carry,True
,,,,,"[38.5, 70.7]",,,,,,,,,,,,1.915042,,,,,,,,,,,,,63599234-0061-4117-861c-da4a3ce9fa86,2925,,"[39.9, 66.8]",3890276,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,127,Borussia Mönchengladbach,185,"['8c084c8a-fc20-4631-8bd3-c3647438afbd', '99ebee8f-99e3-404e-9a9c-e145653a5180', 'd0a9103b-a233-444b-9fa5-18a720714c18']",31,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:31.934,Carry,True
,,,,,"[65.1, 42.0]",,,,,,,,,,,,0.652181,,,,,,,,,,,,,fb0fbf68-8702-43e1-bba8-b4ae576fc268,2935,,"[63.9, 43.7]",3890276,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raffael Caetano de Araújo,8810.0,Left Center Forward,128,Borussia Mönchengladbach,185,"['1c731da1-1c55-4b62-9191-d82fd935c0c5', '9b7bb82a-d66e-4a86-adb5-46450fad977b', 'b36829a6-dcdb-4171-94bd-1456d7dd968f']",52,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:52.421,Carry,True
,,,,,"[52.8, 29.7]",,,,,,,,,,,,3.008901,,,,,,,,,,,,,bc1744f6-7fa6-4591-ba18-0dc1cfc8d412,2938,,"[44.1, 27.6]",3890276,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tony Jantschke,12320.0,Left Center Back,128,Borussia Mönchengladbach,185,"['6e3d9298-16a0-4028-9831-d133fcb0249e', 'd0b485a0-ca8b-484b-9864-f6224cfd5d45']",54,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:54.993,Carry,
,,,,,"[57.8, 52.8]",,,,,,,,,,,,0.850609,,,,,,,,,,,,,a31f3fcc-a38f-4ede-9740-7e90e9b3cf66,2941,,"[57.9, 52.6]",3890276,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,128,Borussia Mönchengladbach,185,"['52a5e164-9ee8-4ecb-ba64-153eccf0a55e', 'd49fae1b-1fe5-4c10-98e2-be20477a5dd5']",59,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:59.697,Carry,
,,,,,"[65.3, 40.5]",,,,,,,,,,,,0.488219,,,,,,,,,,,,,0f62c8cc-ad99-4364-afe2-16e66149818b,2944,,"[64.9, 39.9]",3890276,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lars Edi Stindl,8806.0,Right Defensive Midfield,128,Borussia Mönchengladbach,185,"['a7dc7368-4c36-4d75-9d1a-521553994fee', 'd217cac2-83be-4a50-8b7f-0763a23f62b1']",1,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:17:01.781,Carry,
,,,,,"[55.1, 42.8]",,,,,,,,,,,,1.386151,,,,,,,,,,,,,cf23bbe1-4ab1-4d94-94a4-5e803069a5ac,2947,,"[57.0, 42.0]",3890276,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,128,Borussia Mönchengladbach,185,"['75126c5b-fc7f-48ad-99b6-8b536024c3aa', 'af44508b-969e-46e3-b1d9-c02015a82b91']",3,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:17:03.142,Carry,
,,,,,"[52.6, 55.9]",,,,,,,,,,,,0.330723,,,,,,,,,,,,,e75d0336-3e68-458c-b826-1cecf16e9f47,2950,,"[52.6, 55.9]",3890276,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marvin Schulz,29245.0,Right Center Back,128,Borussia Mönchengladbach,185,"['2aa50af8-ea6e-4611-8043-a42197250482', 'ffe8adc5-28f4-4159-b707-2a4b8c2514f7']",5,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:17:05.791,Carry,
,,,,,"[49.5, 48.4]",,,,,,,,,,,,0.845017,,,,,,,,,,,,,2aa5e980-eaaa-483d-9e5a-d246d03ebb77,2953,,"[49.3, 49.3]",3890276,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,128,Borussia Mönchengladbach,185,"['be568590-8858-4f64-b698-b4ee633d39fa', 'df283fdb-752d-4838-818e-297ca6ed5b00', 'e520ea28-84df-4a86-b5be-d8a2d6fe1231']",6,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:17:06.936,Carry,True
