50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f31d89b4-8be2-4c09-b0cf-f9982557b452,3195,,,"[38.1, 15.5]",3890562,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Mladenović,7993.0,Left Wing Back,110,FC Köln,186,['27bf4602-12a4-4a0c-9dd2-74dac9db37e3'],12,,,,,,,,,,,,,,,,,FC Köln,186,00:23:12.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08797dac-c651-4e25-a8ab-a49ba316de71,3198,,,"[104.9, 9.3]",3890562,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Bittencourt,8826.0,Left Wing,110,FC Köln,186,['d16b4e89-2079-425d-bcc0-dcc44b25bde7'],19,,,,,,,,,,,,,,,,,FC Köln,186,00:23:19.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc5da585-42c2-4707-ad07-d77424287ae4,3206,,,"[28.3, 27.8]",3890562,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moritz Leitner,9475.0,Center Attacking Midfield,111,Borussia Dortmund,180,['ff9c0a92-c426-49c8-acac-2cc9ac342942'],29,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:29.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6fdccc8-1eb2-4f1d-9fdd-badb2c0333c9,3210,,,"[53.1, 71.0]",3890562,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ginter,8808.0,Right Back,111,Borussia Dortmund,180,['7616a4e3-5955-4ca2-ae7a-7d2c16fdd5f5'],35,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:35.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad954e20-498a-4b1c-ad5a-8c0835b18bfa,3213,,,"[76.2, 67.8]",3890562,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,111,Borussia Dortmund,180,['03a432df-7897-4ed0-85dd-348452025ff1'],38,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:38.996,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af674b7b-f159-46a1-980a-43ac5e006577,3218,,,"[95.9, 45.1]",3890562,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,111,Borussia Dortmund,180,"['59b85fb4-304d-41d9-ba91-f31531e3c8aa', 'cf31098c-61cd-4aa3-ab78-12715fca0443']",41,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:41.500,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e5631a0-29f8-450a-8e96-899f668a936c,3221,,,"[80.9, 47.0]",3890562,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,111,Borussia Dortmund,180,['c6841b00-8c5f-4512-91d7-adc878895d09'],43,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:43.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9990c1a7-b6f8-40fc-bdb5-477a3b0afed7,3224,,,"[82.2, 71.0]",3890562,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ginter,8808.0,Right Back,111,Borussia Dortmund,180,['96417a58-e830-4744-8d67-ee8cf45ee1dd'],46,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:46.125,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df1e08c5-491f-4389-acc4-53a82e5caa6a,3227,,,"[109.8, 46.6]",3890562,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,111,Borussia Dortmund,180,['57437c25-8b4d-4756-993b-52a77695d718'],49,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:49.283,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a43c468a-8a6b-4068-8ea4-7b2250d54f44,3230,,,"[49.3, 40.8]",3890562,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Modeste,23486.0,Center Forward,111,Borussia Dortmund,180,['e1114a8c-aea9-416c-92a9-be2d3f58ec73'],55,,,,,,,,,,,,,,,,,FC Köln,186,00:23:55.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d20b159f-cfec-47b7-bbe7-52f462b5a7b2,3234,,,"[79.0, 9.4]",3890562,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Schmelzer,11458.0,Left Back,111,Borussia Dortmund,180,['61e8b3fb-b1c6-4d3f-9033-5b6fba8ebca2'],57,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:57.377,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bde9082b-73d6-454a-8331-1ada76f06a02,3237,,,"[83.5, 27.3]",3890562,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moritz Leitner,9475.0,Center Attacking Midfield,111,Borussia Dortmund,180,['a5e53d4d-fa37-4f7c-b2b7-b38e282fefda'],59,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:59.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a6240e0-d19f-4125-bfc0-e079aaf66417,3240,,,"[78.5, 10.4]",3890562,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Schmelzer,11458.0,Left Back,111,Borussia Dortmund,180,['2967beee-2b30-47d3-833d-54b05f074181'],1,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:01.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d48e17df-a875-4f1c-aa25-726507b1d203,3243,,,"[79.0, 34.6]",3890562,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,111,Borussia Dortmund,180,['80d48b9b-aafb-4d6e-9aac-4265d869dfff'],3,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:03.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdf657b0-32a8-4b6a-8168-d08816265118,3246,,,"[84.3, 33.1]",3890562,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moritz Leitner,9475.0,Center Attacking Midfield,111,Borussia Dortmund,180,['61b3d368-27f9-43fe-9c47-5ff9d64f668f'],6,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:06.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da212345-b4c3-4735-9a5d-fb2201cfe5ce,3249,,,"[95.7, 31.8]",3890562,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emerick Aubameyang,3712.0,Right Wing,111,Borussia Dortmund,180,['a5902fa3-dfd2-4a9a-8a7d-037e32163e72'],13,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:13.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fb1df45-2f9a-4c25-a4ee-25cd3e8e3bd7,3257,,,"[63.4, 55.1]",3890562,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,111,Borussia Dortmund,180,['507f7004-a203-4835-be7e-bf4921177144'],22,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:22.916,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd5687f1-1b39-4c0a-b66f-4dfccf36a707,3260,,,"[73.6, 42.1]",3890562,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moritz Leitner,9475.0,Center Attacking Midfield,111,Borussia Dortmund,180,['bc1a54c2-c258-457a-bfda-60cc8aaa5c4a'],25,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:25.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7adafc07-2b79-46ee-85c1-b1d183fa2fd5,3263,,,"[94.4, 10.0]",3890562,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Schmelzer,11458.0,Left Back,111,Borussia Dortmund,180,['5f19f1d6-95d9-4e66-8c2f-f1ec2e9747cc'],28,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:28.857,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562e775-c21f-42e4-8d38-0d43dd2eb0c2,3266,,,"[107.4, 39.5]",3890562,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emerick Aubameyang,3712.0,Right Wing,111,Borussia Dortmund,180,['f242bafb-54c5-4b0f-af73-c14e89c92a31'],36,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:36.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7735dc46-4ced-4d95-81eb-9b14cd033cdd,3269,,,"[11.6, 7.4]",3890562,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthias Lehmann,8827.0,Right Defensive Midfield,112,FC Köln,186,"['76f20f6f-8379-49f5-a6a0-93b914b316ca', 'a10d41af-35bc-4af0-8eee-d4c8be765da1']",53,,,,,,,,,,,,,,,,,FC Köln,186,00:24:53.700,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85756b54-411d-412d-b508-6173f02f16b4,3272,,,"[6.3, 4.6]",3890562,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Filip Mladenović,7993.0,Left Wing Back,112,FC Köln,186,['044f403e-8fea-468f-9c60-741557657e8a'],54,,,,,,,,,,,,,,,,,FC Köln,186,00:24:54.590,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bd8240a-0eff-44a6-ad2e-fa4a9119cec6,3275,,,"[17.0, 6.1]",3890562,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthias Lehmann,8827.0,Right Defensive Midfield,112,FC Köln,186,['c1bd14ee-0d3e-46b0-95c1-71c1abad5712'],56,,,,,,,,,,,,,,,,,FC Köln,186,00:24:56.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b15a631-8792-404e-a714-1f6de3d2ca1e,3280,,,"[42.0, 9.3]",3890562,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Gerhardt,8231.0,Left Defensive Midfield,113,FC Köln,186,['b3da302c-d707-493b-9bc9-59f50d742030'],6,,,,,,,,,,,,,,,,,FC Köln,186,00:25:06.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437f3ea4-f5df-4810-a59e-70c21521dc13,3284,,,"[70.0, 4.9]",3890562,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Bittencourt,8826.0,Left Wing,113,FC Köln,186,['89d37529-0a72-4e3b-93f2-0a8099baa2fe'],10,,,,,,,,,,,,,,,,,FC Köln,186,00:25:10.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82c2a927-4753-4a43-b2fb-43011b86e111,3287,,,"[95.5, 27.1]",3890562,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anthony Modeste,23486.0,Center Forward,113,FC Köln,186,['259b4162-7515-4fed-a39d-5772570b679d'],15,,,,,,,,,,,,,,,,,FC Köln,186,00:25:15.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b854a59-76df-4ff1-90cb-e1ade7493697,3295,,,"[95.7, 62.0]",3890562,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Bittencourt,8826.0,Left Wing,115,FC Köln,186,['c85507a9-bb50-4345-9e8d-958b7b9365b2'],14,,,,,,,,,,,,,,,,,FC Köln,186,00:26:14.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ae41b35-e9c0-4305-86a6-a4e7fc79c78c,3301,,,"[24.0, 20.3]",3890562,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mats Hummels,5572.0,Left Center Back,116,Borussia Dortmund,180,['03e28213-e09e-4e94-a2fa-5c37c97f9819'],18,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:18.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c879abfe-8031-46ea-a4ff-e689c6b831f1,3304,,,"[27.6, 37.2]",3890562,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,116,Borussia Dortmund,180,['9876d8d3-46e2-4d38-b814-552f150fb5c7'],21,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:21.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b81f783-70c0-41a7-a55f-65089a1ce73d,3307,,,"[34.5, 62.2]",3890562,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ginter,8808.0,Right Back,116,Borussia Dortmund,180,['25d1bcae-4b60-4bb8-adef-eb577b5337b4'],23,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:23.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26eb6bf6-1bb0-402c-88cd-bc4a924b3786,3310,,,"[32.6, 53.4]",3890562,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,116,Borussia Dortmund,180,['10be0d6d-1e20-4a67-a55c-359779f96c3a'],24,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:24.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e593ebca-c84d-41fe-90b3-93ea26c025f8,3314,,,"[43.7, 47.0]",3890562,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,116,Borussia Dortmund,180,"['16cdba88-4c5f-4b46-9609-7bdfdc426bc1', 'd9d73a66-5974-4279-a26e-899ea463bfe7']",27,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:27.433,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813c4a1b-d369-4539-bbb1-bdcff1e05ddb,3318,,,"[77.3, 10.0]",3890562,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Reus,5559.0,Left Wing,116,Borussia Dortmund,180,['4ba26bcf-f1be-4c16-a21e-c8e4411b36c9'],32,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:32.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ed8b331-1bf2-47a4-b4dd-2cf59c9b1d42,3324,,,"[86.9, 22.2]",3890562,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Weigl,8816.0,Right Defensive Midfield,117,Borussia Dortmund,180,['61e50972-9c57-4547-bd94-8866651a80df'],52,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:52.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a18a3c46-531c-43bc-8394-79bb3fed1514,3328,,,"[69.6, 27.8]",3890562,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,117,Borussia Dortmund,180,['ed41cb1e-6e4f-4dea-bd1d-3a37689a0d09'],55,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:55.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945b689a-451b-4b76-b526-ae73149594bc,3331,,,"[78.3, 31.2]",3890562,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Weigl,8816.0,Right Defensive Midfield,117,Borussia Dortmund,180,['a33b6fd2-2610-4986-8375-724f9b9f2859'],0,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:00.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9845b8a1-af1a-4ddb-b82e-8ef0f0cc15be,3334,,,"[77.3, 46.8]",3890562,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,117,Borussia Dortmund,180,['9cb733b6-0b80-4808-a4f0-f00c5db09363'],1,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:01.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427913e8-36a9-44e9-8e4d-8e03b7494465,3337,,,"[79.4, 37.8]",3890562,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Weigl,8816.0,Right Defensive Midfield,117,Borussia Dortmund,180,['790bda02-2805-4459-9216-b60abe6bd0e2'],4,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:04.688,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54b70a99-1a47-428b-8201-6cb41fe311f4,3340,,,"[88.0, 29.0]",3890562,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moritz Leitner,9475.0,Center Attacking Midfield,117,Borussia Dortmund,180,['862b3b03-16ac-4443-bca4-0e7ad5769c58'],5,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:05.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d57201c4-28b1-4990-aac4-8dc5cfc6d88b,3346,,,"[70.6, 13.0]",3890562,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anthony Modeste,23486.0,Center Forward,118,FC Köln,186,['74c12a4e-4551-480f-a56b-d1c505cf10f6'],44,,,,,,,,,,,,,,,,,FC Köln,186,00:27:44.153,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b144764a-301e-44d3-a584-d390e8f16ef6,3349,,,"[78.1, 40.4]",3890562,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcel Risse,8823.0,Right Wing,118,FC Köln,186,['94444ad8-83b9-4c2f-a9b7-0ae87b60ed61'],46,,,,,,,,,,,,,,,,,FC Köln,186,00:27:46.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79ca036a-2a87-43d4-9b2c-69d7799ba5c7,3351,,,"[12.4, 37.4]",3890562,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Bürki,8225.0,Goalkeeper,119,Borussia Dortmund,180,['8cfa202c-8805-46ed-adf4-d086e3d38d26'],49,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:49.351,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2194f15-3b72-4ac3-8588-dbcc1d6abd61,3354,,,"[50.9, 74.8]",3890562,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ginter,8808.0,Right Back,119,Borussia Dortmund,180,['bd322c50-0a70-4a70-a458-c0a58b0ae4fd'],53,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:53.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9eaaa80-5b1b-4a28-a7a6-bce0bdee1142,3357,,,"[45.0, 61.6]",3890562,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,119,Borussia Dortmund,180,['2843830b-b008-43a8-90a2-b2b8bb203ff5'],55,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:55.316,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9d3626b-863e-4597-b44a-f21bf411848c,3360,,,"[69.6, 57.5]",3890562,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,119,Borussia Dortmund,180,['99473a06-02f3-4dc7-baac-32ae4b85184d'],1,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:01.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebfda1d5-a8db-4fc9-9b80-cd684b8d938f,3364,,,"[63.8, 42.9]",3890562,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,119,Borussia Dortmund,180,['6fc0d701-75d4-4ada-819c-f73d8de6fcd3'],2,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:02.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c4192b5-c928-4dc6-b89d-a350d404e85e,3367,,,"[64.4, 62.4]",3890562,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,119,Borussia Dortmund,180,['be26d2e9-16bc-4337-abce-bcc1c2166ff1'],3,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:03.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c314894a-5498-4db6-8fd2-5e01c586d345,3370,,,"[67.8, 52.8]",3890562,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,119,Borussia Dortmund,180,['8d73b849-8e5d-4707-8cb1-9b40685a7c9c'],7,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:07.374,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e71bd906-5036-4c39-8050-d036d31dafaf,3373,,,"[88.8, 49.2]",3890562,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moritz Leitner,9475.0,Center Attacking Midfield,119,Borussia Dortmund,180,['18d41c94-6afd-4e34-a0e1-bc6806c6bead'],10,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:10.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c150d77d-43d3-454a-aeb4-b9bc98d15992,3379,,,"[89.0, 36.7]",3890562,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Reus,5559.0,Left Wing,119,Borussia Dortmund,180,['a8d35d4e-9be8-48bd-87c9-d33ac1a11159'],14,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:14.256,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3cdf57-f64c-441e-9e34-263525eda3db,3382,,,"[90.1, 40.6]",3890562,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moritz Leitner,9475.0,Center Attacking Midfield,119,Borussia Dortmund,180,['dc8ccff3-3d09-4aee-9434-a9d5e65db3e2'],14,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:14.924,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edeeb63e-9eb5-4e83-a638-41b7fd1e7429,3393,,,"[43.1, 38.6]",3890562,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Yannick Gerhardt,8231.0,Left Defensive Midfield,121,FC Köln,186,['bf2abf76-d7af-453e-ae8f-a7fb2ba49bb5'],51,,,,,,,,,,,,,,,,,FC Köln,186,00:29:51.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185b9b4c-0303-4a58-a6b8-ec2f5dc7953e,3396,,,"[71.5, 16.9]",3890562,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Weigl,8816.0,Right Defensive Midfield,122,Borussia Dortmund,180,['9f682094-de5e-44ca-85f8-3a340d22eba9'],58,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:58.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68ed72ee-8f6a-436b-bef2-83fa43a7b775,3398,,,"[66.1, 55.1]",3890562,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,122,Borussia Dortmund,180,['2613c5e2-cfeb-4eb4-9f31-ad7b917e4284'],7,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:07.936,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1de47435-47c0-4cc3-a841-fb0a437ea5fb,3401,,,"[85.0, 58.6]",3890562,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,122,Borussia Dortmund,180,"['443fef50-66c9-41ff-bdf0-ac0402c16801', '91af4606-68ac-4148-9823-fd6e4d98fd4f']",10,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:10.373,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bbd63c2-a3d2-40a8-85c9-feb375cc4c37,3404,,,"[72.6, 54.5]",3890562,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Weigl,8816.0,Right Defensive Midfield,122,Borussia Dortmund,180,['058d2420-3bbb-4e14-8f0e-5d2131f70415'],11,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:11.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82518a3f-f78a-4e0a-a0b1-fa5ebb194389,3407,,,"[83.5, 11.5]",3890562,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Schmelzer,11458.0,Left Back,122,Borussia Dortmund,180,['69a3c033-9bae-4414-bf0e-5be384c07a2c'],14,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:14.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa0696b8-10fb-4b89-9642-775789162261,3411,,,"[78.8, 30.1]",3890562,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moritz Leitner,9475.0,Center Attacking Midfield,122,Borussia Dortmund,180,"['920b5046-d762-4d7c-a820-6e0eb79425f5', 'd886fea2-077f-4e74-b222-871030a4d49f']",17,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:17.280,Ball Receipt*,True
