50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[64.4, 74.4]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,159d7b79-7a1d-4188-b528-dbef3a337ad9,266,,"[64.4, 74.4]",3890523,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,20,Wolfsburg,179,"['5f0f7091-5989-4b01-b60f-8597a25d17c6', 'e4470ff6-c286-4ba0-aad3-c8f6ef8ed57f']",52,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:52.666,Carry,
,,,,,"[63.4, 49.3]",,,,,,,,,,,,3.88452,,,,,,,,,,,,,,,0ea11d9f-d735-4723-9073-bc077491369b,269,,"[48.8, 49.6]",3890523,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robin Knoche,8239.0,Left Center Back,20,Wolfsburg,179,"['f3e3fb1a-17b7-45c0-b615-1861ecaec4a9', 'f941d4a9-feef-40e8-adf9-34ce81114f5f']",54,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:54.250,Carry,
,,,,,"[84.7, 50.9]",,,,,,,,,,,,3.496701,,,,,,,,,,,,,,,caefce0b-2244-4704-a240-824a5e34f713,273,,"[68.7, 41.9]",3890523,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Miguel Pizarro Bossio,11132.0,Center Forward,21,Werder Bremen,176,"['c7397b2d-601e-487c-9833-ae4906c0f6ac', 'f60dfef4-3241-47d0-b3b5-2b9cfd8faaaf']",0,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:07:00.184,Carry,
,,,,,"[100.1, 77.6]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,2b303ab0-8edb-4a61-913c-67a03566b84d,280,,"[100.1, 77.6]",3890523,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zlatko Junuzović,8762.0,Center Attacking Midfield,22,Werder Bremen,176,"['570374fe-f417-47cf-8d8d-785038490edb', 'f5633669-1aa1-4f5f-bd0f-f40b34496aac', 'facf14b1-3deb-4b35-9564-f3745eea57a1']",11,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:07:11.590,Carry,True
,,,,,"[98.4, 79.7]",,,,,,,,,,,,2.762758,,,,,,,,,,,,,,,509f7831-66d5-49a0-8ed0-4b178a62499f,283,,"[99.1, 79.7]",3890523,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sambou Yatabaré,23660.0,Right Wing,22,Werder Bremen,176,"['1896d963-ed5c-4bd9-a786-eb73faae6d42', '4e7d2634-5a7a-4a6a-9f93-c6b347e44222']",12,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:07:12.412,Carry,
,,,,,"[100.4, 67.8]",,,,,,,,,,,,0.873779,,,,,,,,,,,,,,,196f6844-1780-45bd-95ed-a8e6bc4673aa,287,,"[100.4, 65.6]",3890523,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zlatko Junuzović,8762.0,Center Attacking Midfield,22,Werder Bremen,176,"['69155b2d-f240-4821-aa00-ba80cd243d02', 'd029d3d9-71f8-4e19-bd58-391108a8e212', 'ffbdb160-6164-4ddb-88d8-cf824210b13a']",15,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:07:15.727,Carry,True
,,,,,"[6.7, 5.1]",,,,,,,,,,,,1.575267,,,,,,,,,,,,,,,659c937d-6f5a-4eae-bbe4-863128adc411,292,,"[12.7, 8.7]",3890523,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Right Defensive Midfield,23,Wolfsburg,179,"['5d4ce2ce-c640-4620-9e0b-52766f922352', 'c7e8caaf-b9a3-4c35-bf25-337aa6feb525', 'fe865394-7f66-4ab9-8612-9a793b86c03b']",17,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:17.789,Carry,True
,,,,,"[12.7, 0.1]",,,,,,,,,,,,1.73298,,,,,,,,,,,,,,,6ce9bf1d-22f6-465d-9f29-a72c97340220,295,,"[8.8, 1.4]",3890523,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,23,Wolfsburg,179,"['65eb62c3-2508-4a3a-9862-94145ae5aa6e', '8d13a2b8-73dd-495f-8f7c-c09d73d1b37d', 'a89127cc-8a2a-40c2-8139-06fef9c3c15a']",19,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:19.911,Carry,True
,,,,,"[4.6, 16.6]",,,,,,,,,,,,1.463478,,,,,,,,,,,,,,,49dc9270-cc9f-42e6-9c20-231cb8cf7b5e,303,,"[3.5, 12.1]",3890523,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Right Defensive Midfield,23,Wolfsburg,179,"['0dce5a20-1bc7-426a-a97f-7f01c08ddbc6', 'c9a80162-716d-4ce9-81ea-24dc190fdd54', 'dfbdf73b-9719-4b9f-a88b-ba10e28bb4a3']",24,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:24.568,Carry,True
,,,,,"[23.6, 43.6]",,,,,,,,,,,,0.998928,,,,,,,,,,,,,,,c6112c3f-b82c-41a2-9e5d-a37f30097afd,310,,"[21.2, 39.3]",3890523,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robin Knoche,8239.0,Left Center Back,23,Wolfsburg,179,"['37626f8c-19bd-4794-ac73-bd028c2f46ba', 'f4a82071-51cb-49c4-90b3-314e6f9c39cd']",30,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:30.966,Carry,
,,,,,"[39.4, 5.5]",,,,,,,,,,,,1.207008,,,,,,,,,,,,,,,0d02062f-8663-421a-b151-9dacd0bf5e2f,313,,"[45.6, 7.9]",3890523,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,23,Wolfsburg,179,"['a73a01af-46d3-4794-8c3d-9d9cb11c56df', 'faf4e792-ea92-40d5-9621-c885c55763bd', 'fb50d372-0b52-4824-9d73-a07f71e7cb5c']",35,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:07:35.659,Carry,True
,,,,,"[16.7, 22.4]",,,,,,,,,,,,2.119996,,,,,,,,,,,,,,,391e05e8-5659-465c-8d12-03ce041dd10d,317,,"[14.6, 25.0]",3890523,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,23,Wolfsburg,179,"['753bebe6-f6da-4fcd-9241-d14459f9318a', 'cb4e09ea-0455-4b07-9303-cd862e49a6d5']",38,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:07:38.852,Carry,
,,,,,"[63.2, 76.3]",,,,,,,,,,,,0.761997,,,,,,,,,,,,,,,a140199a-c684-4ffb-a967-a2abf57f2edd,324,,"[64.0, 74.4]",3890523,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,23,Wolfsburg,179,"['1e9548bc-84e4-4d6d-a7c0-a167332931f9', '5922dae5-e906-4ca2-bfac-e4db98abfc48']",46,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:46.370,Carry,
,,,,,"[94.0, 14.1]",,,,,,,,,,,,1.682779,,,,,,,,,,,,,,,eb24d312-312c-4faf-a822-b1691316adf9,332,,"[86.3, 13.8]",3890523,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,24,Wolfsburg,179,"['06eb41f9-528b-4408-9d8c-00d783d4b342', 'b0ebcfc1-82b3-44d7-8f85-0c173469116d']",8,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:08.777,Carry,
,,,,,"[27.8, 59.4]",,,,,,,,,,,,2.086598,,,,,,,,,,,,,,,6b2bd78b-11cb-4fb8-b8e3-f28e19672e06,336,,"[21.6, 52.4]",3890523,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sambou Yatabaré,23660.0,Right Wing,25,Werder Bremen,176,"['7acdc257-5ee5-4911-a03b-4999f973a7ea', '8bed9193-37de-4f5d-ab8b-da772442430c', 'f8f94ab5-fcc7-4bd2-a65d-b06c62e5fdc9']",12,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:08:12.293,Carry,True
,,,,,"[32.6, 78.0]",,,,,,,,,,,,0.584041,,,,,,,,,,,,,,,1e19eae8-bd3e-4207-bd6c-4d42de079815,341,,"[27.2, 78.2]",3890523,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,25,Werder Bremen,176,"['178e597b-48f4-4371-b936-5e1e6350aed4', 'a6d8417e-e050-4bda-a0fd-30c66db79b2d', 'baf8c3c2-38a7-4d17-ba47-e19bb6c67547']",15,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:08:15.952,Carry,True
,,,,,"[55.7, 4.4]",,,,,,,,,,,,0.900054,,,,,,,,,,,,,,,692e3703-27ae-4489-8429-2307ac346627,347,,"[59.7, 2.1]",3890523,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,26,Wolfsburg,179,"['04fae3cc-9839-4cda-bb73-80c2960a7389', 'e60edc3d-fcd7-49fa-b6f4-7f4a8de9110e']",20,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:20.087,Carry,
,,,,,"[38.3, 23.2]",,,,,,,,,,,,1.852993,,,,,,,,,,,,,,,5209e52c-4f05-440e-a2da-bffda31994c7,350,,"[38.8, 16.0]",3890523,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robin Knoche,8239.0,Left Center Back,26,Wolfsburg,179,"['059082e0-f871-4d08-bfff-6dc6b16ac3dc', 'b619309f-1d66-46ce-a903-f6decdb98321']",22,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:22.186,Carry,
,,,,,"[68.5, 58.3]",,,,,,,,,,,,4.930898,,,,,,,,,,,,,,,a3e53d24-72be-4618-9394-ce86ee0faa85,353,,"[45.0, 51.7]",3890523,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,26,Wolfsburg,179,"['2365bbee-f257-4cee-a3cb-3fe6a2863313', '29e069b7-99a8-46be-903b-c3469b6d689a']",25,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:25.491,Carry,
,,,,,"[45.0, 40.6]",,,,,,,,,,,,0.279107,,,,,,,,,,,,,,,ee3dc2cf-bfc2-4a00-bdf5-a340ed0cf6e7,358,,"[44.1, 41.2]",3890523,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clemens Fritz,20010.0,Right Defensive Midfield,26,Wolfsburg,179,"['3299aa60-bb93-44e6-88f1-961aee938645', 'b2e27fac-1033-4065-aaf1-ba03edac156e']",34,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:08:34.979,Carry,
,,,,,"[53.5, 42.5]",,,,,,,,,,,,1.181252,,,,,,,,,,,,,,,7d849f5d-c55e-4b0c-8563-c7f059b38874,364,,"[52.5, 43.4]",3890523,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robin Knoche,8239.0,Left Center Back,26,Wolfsburg,179,"['2909ad79-258d-4a40-8d7c-b272feb60e3d', '907a6b79-723d-4e00-8e0d-fd9fc8b5ca62']",37,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:37.627,Carry,
,,,,,"[60.2, 45.9]",,,,,,,,,,,,0.64892,,,,,,,,,,,,,,,ac099ff8-a055-40c2-b2f8-88094969deb1,367,,"[61.9, 43.6]",3890523,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Right Defensive Midfield,26,Wolfsburg,179,"['2ed3f926-5e43-4d48-96da-5f53cdd2c26b', 'a604246b-1904-46e9-8843-7e6a4ba4ea83', 'f7b2067f-3c44-4e73-9f6b-ff52dd7e7298']",39,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:39.504,Carry,True
,,,,,"[96.7, 69.7]",,,,,,,,,,,,5.389339,,,,,,,,,,,,,,,f256b518-44b0-4c35-a805-565e3a4822bc,374,,"[88.6, 67.5]",3890523,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Henrique Pinto,25152.0,Right Wing,26,Wolfsburg,179,"['267d500f-3f29-4206-9dcd-8a985955ae7b', 'd8fde7b6-df81-491c-b667-470a1e2b7bfb', 'ee61ae33-e752-41d3-a968-7204b587a7c6']",45,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:45.785,Carry,True
,,,,,"[30.6, 7.4]",,,,,,,,,,,,1.583022,,,,,,,,,,,,,,,7700d6cf-9030-4c3a-b053-1d9c7363aaaa,380,,"[32.8, 7.2]",3890523,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fin Bartels,8389.0,Left Wing,27,Werder Bremen,176,"['337f15c4-8ae7-44c8-8a54-cee61c216a75', '9e413860-6f3f-4c9f-a024-d676d3f25bc0', 'aa0cbc02-8552-46a7-9d9d-042083735458']",52,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:08:52.403,Carry,True
,,,,,"[33.6, 27.3]",,,,,,,,,,,,3.302207,,,,,,,,,,,,,,,62cba3b2-345b-4553-bebf-a4f40209bf9b,383,,"[37.5, 18.8]",3890523,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Left Defensive Midfield,27,Werder Bremen,176,"['32f74f4b-87a2-40dd-8a20-05c76688ef06', 'a0276494-3e65-4737-875c-de3b2ac6903c', 'bcc1683b-a903-4bfb-b4ee-4d80fec9297e']",54,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:08:54.582,Carry,True
,,,,,"[92.9, 41.5]",,,,,,,,,,,,1.960848,,,,,,,,,,,,,,,ab771569-0be0-4479-9370-264a7eea3009,393,,"[82.0, 53.0]",3890523,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Theodor Gebre Selassie,8396.0,Right Back,28,Werder Bremen,176,"['6d22c608-e3e6-4838-a4c9-5365c73017b4', '7202b18a-f3a0-4532-b201-00387b1598d3']",32,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:09:32.710,Carry,
,,,,,"[114.7, 77.8]",,,,,,,,,,,,2.323486,,,,,,,,,,,,,,,41f115f6-93d5-4dad-9d0c-1f4184bbe360,396,,"[109.1, 76.5]",3890523,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Zlatko Junuzović,8762.0,Center Attacking Midfield,28,Werder Bremen,176,"['235603ca-5652-4485-8e62-7739ce3f1e24', 'ddb89220-f3a6-44f7-8ee4-f204f3fec106']",36,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:09:36.477,Carry,
,,,,,"[21.2, 25.8]",,,,,,,,,,,,0.484545,,,,,,,,,,,,,,,2e56faae-7fb2-4dbf-a7bd-3dc377206869,405,,"[21.2, 25.6]",3890523,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robin Knoche,8239.0,Left Center Back,29,Wolfsburg,179,"['208f255c-098c-4faf-ad2b-83d07891831c', 'a602eeef-87cb-4e26-b760-5a1a83e32751', 'cb63f528-c650-41f6-b409-a55ca6d9b3c0']",44,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:09:44.479,Carry,True
,,,,,"[56.7, 3.8]",,,,,,,,,,,,2.089234,,,,,,,,,,,,,,,5980ffd1-b5d4-471a-923d-5635b0b0a7ac,409,,"[56.7, 3.8]",3890523,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Schürrle,10281.0,Left Wing,29,Wolfsburg,179,"['0fd725b3-4bb5-4020-b4a5-a3e75198e84c', '5098826e-bcac-44a7-8fb7-8dd46e34f60e', '997708fe-b567-438c-829c-52f7fa6e0570']",48,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:09:48.235,Carry,True
,,,,,"[63.8, 37.4]",,,,,,,,,,,,3.584324,,,,,,,,,,,,,,,0bd8ab86-2c1b-4fc0-b823-1d4f971b4824,413,,"[56.7, 3.8]",3890523,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Schürrle,10281.0,Left Wing,29,Wolfsburg,179,"['32a1be4b-b5dd-4133-84f1-67c39367876a', '5098826e-bcac-44a7-8fb7-8dd46e34f60e', '997708fe-b567-438c-829c-52f7fa6e0570', 'eef57d54-41aa-487d-a5c8-481191a1c2c6']",50,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:09:50.324,Carry,True
,,,,,"[63.2, 62.0]",,,,,,,,,,,,0.119999,,,,,,,,,,,,,,,78ad37d7-661d-4259-a9f9-9925c582b1ce,416,,"[63.2, 63.0]",3890523,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,29,Wolfsburg,179,"['7f21c91d-b11a-42f7-868b-c63dff3ee2c6', 'c8d5cdb8-1970-4efc-a15b-0b108cc6f542']",55,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:09:55.266,Carry,
,,,,,"[67.9, 59.4]",,,,,,,,,,,,1.549877,,,,,,,,,,,,,,,aa006dfc-7287-40ab-9500-325d264f0141,419,,"[63.8, 53.4]",3890523,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,29,Wolfsburg,179,"['9aa62a7d-a366-4dae-bc12-6ab2542a6feb', 'f4d2b0a8-f65c-4a19-9e43-19d1b0d8f4bc']",56,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:09:56.244,Carry,
,,,,,"[67.0, 75.0]",,,,,,,,,,,,1.158709,,,,,,,,,,,,,,,6b8eac6e-1cb0-4f4e-b7b2-c00ad43ddd5b,422,,"[67.4, 71.4]",3890523,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,29,Wolfsburg,179,"['4777a504-d385-451b-aac9-5905f4ef50d6', '559cdf72-ec74-474b-8bd1-3d993386c4d7']",58,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:09:58.871,Carry,
,,,,,"[74.5, 68.4]",,,,,,,,,,,,0.916748,,,,,,,,,,,,,,,3e951a3d-61cc-44d1-839d-d8311daaf361,429,,"[80.1, 67.1]",3890523,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximilian Arnold,8235.0,Center Attacking Midfield,30,Wolfsburg,179,"['3694699f-f630-403a-b991-5f98bafb1d6d', 'a9337f58-e36e-4e58-94fa-35debe85d7b3', 'eee42a26-fd56-46cf-9917-49b12d5bf173']",9,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:09.170,Carry,True
,,,,,"[62.3, 62.0]",,,,,,,,,,,,3.79924,,,,,,,,,,,,,,,6723b0ea-1a0e-48e6-97f2-46046578c403,432,,"[57.0, 65.6]",3890523,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,30,Wolfsburg,179,"['17ba5c82-dce6-4a7e-ac93-b7df4f730497', 'c0c2d662-92be-43b2-8e92-d1cfd028f3b6']",11,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:11.235,Carry,
,,,,,"[63.6, 70.3]",,,,,,,,,,,,0.52057,,,,,,,,,,,,,,,c5ec85b5-033a-4572-b82a-217f53e3c311,435,,"[63.6, 70.3]",3890523,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximilian Arnold,8235.0,Center Attacking Midfield,30,Wolfsburg,179,"['2194807c-accf-47a3-81d8-873922b28689', 'e5f8135f-f5be-4ceb-bf00-0cfb8b9395b2', 'f763a59e-af0d-4164-a187-ece42e17e4a9']",15,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:15.656,Carry,True
,,,,,"[56.7, 60.9]",,,,,,,,,,,,0.431284,,,,,,,,,,,,,,,5a830eca-9fa7-4b84-b365-17f215eacae2,439,,"[56.7, 61.1]",3890523,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,30,Wolfsburg,179,"['3ad805ec-13f0-4844-b21e-b05e5dbf06cb', '42ae1055-f64e-49cc-8da9-8529cecfe334', 'ad4cbabf-2cdd-45d8-80fe-38ba9e695667']",17,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:17.024,Carry,True
,,,,,"[42.0, 73.3]",,,,,,,,,,,,0.60862,,,,,,,,,,,,,,,8d96edbf-ddc2-41d2-a210-4c38adba9751,443,,"[48.4, 75.0]",3890523,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximilian Arnold,8235.0,Center Attacking Midfield,30,Wolfsburg,179,"['9e0b3b86-e00a-4622-b479-163060fb9120', 'f621d312-2855-40a1-b4c0-74e48b2ede0c']",19,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:19.153,Carry,
,,,,,"[18.0, 47.4]",,,,,,,,,,,,5.808385,,,,,,,,,,,,,,,cce71f5f-1046-4c90-8c81-5fa152a1ba12,446,,"[11.0, 47.0]",3890523,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Orlando Benaglio,4600.0,Goalkeeper,30,Wolfsburg,179,"['03e3cc40-ed26-48cf-ac41-0cc227d2a0d4', '2d14256f-6d3a-4596-9190-69d52f5f3a50', 'a34e4a18-6110-44fd-93f2-82ed46f7c150']",22,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:22.527,Carry,True
,,,,,"[8.4, 30.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,8a412064-5c96-430c-88d8-4e8d49c0d912,453,,"[8.2, 30.8]",3890523,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felix Wiedwald,23269.0,Goalkeeper,30,Wolfsburg,179,"['3aa6515b-cc2a-4ed2-a0eb-77c4610f8e5b', 'c85bc584-7d20-4761-81ff-2492bf0d21d3']",37,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:37.073,Carry,
,,,,,"[75.8, 74.8]",,,,,,,,,,,,1.586817,,,,,,,,,,,,,,,92c996c1-3903-4c5e-b2d8-33dccefed296,458,,"[76.2, 69.0]",3890523,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bas Dost,10594.0,Center Forward,31,Wolfsburg,179,"['0d2bad6e-4bc8-43ab-a2e0-783fa4b0cd2a', '13a65ab9-8489-40ba-a30e-80b4e40c2747', 'a5a1cad0-adc8-4847-a155-f8ff29118ab3']",56,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:56.127,Carry,True
,,,,,"[41.8, 10.2]",,,,,,,,,,,,1.625217,,,,,,,,,,,,,,,1bbcbe43-7d36-4909-ad63-3f235817e37d,461,,"[44.3, 5.3]",3890523,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Left Defensive Midfield,32,Werder Bremen,176,"['2eb8140a-0f7a-408c-8c18-04e3b614c5b1', '826043ce-f335-466e-858f-a1825e3cff44', 'd9c7991a-8367-4dcf-980e-463daab1ab13']",57,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:57.713,Carry,True
,,,,,"[29.1, 21.6]",,,,,,,,,,,,1.173912,,,,,,,,,,,,,,,2580b314-3acf-4e5b-a45a-43f3e3b13a85,465,,"[33.0, 15.8]",3890523,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,32,Werder Bremen,176,"['30791271-5ade-400e-a5a8-ef8d4aa1bff9', '6e84a66e-734d-498b-887d-5db2091bff97']",0,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:11:00.654,Carry,
,,,,,"[31.3, 54.7]",,,,,,,,,,,,5.2565312,,,,,,,,,,,,,,,2b5874fc-9f0d-4ba8-ab4e-d005e2454914,468,,"[22.5, 48.5]",3890523,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Gálvez Jimena,6924.0,Right Center Back,32,Werder Bremen,176,"['4c4c5cbc-913f-46b7-aa1f-c606c2a34d0a', '628de2c5-688b-4ebe-a93f-5cb0105ee04d']",3,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:11:03.868,Carry,
,,,,,"[52.4, 55.1]",,,,,,,,,,,,3.100142,,,,,,,,,,,,,,,c475a3a4-99e3-4e33-b236-c046611b0201,471,,"[40.5, 34.6]",3890523,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Left Defensive Midfield,32,Werder Bremen,176,"['5190bddf-49f3-4d65-9eef-b3eb83e06ae6', 'ac665d4a-aa9c-42b1-8148-036df55abb3a', 'f7633745-6638-401a-9ecb-39fb10e8182a']",10,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:11:10.163,Carry,True
,,,,,"[68.7, 77.8]",,,,,,,,,,,,0.256533,,,,,,,,,,,,,,,d4b250ad-c9fe-4e12-9d7a-fd7fb2c52d55,475,,"[68.9, 78.0]",3890523,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sambou Yatabaré,23660.0,Right Wing,32,Werder Bremen,176,"['32b5379a-08c2-495e-aa04-85828cae56b7', '58c47f1c-bd66-4866-b57f-ce63c2f22038']",14,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:11:14.310,Carry,
,,,,,"[31.5, 3.1]",,,,,,,,,,,,0.699627,,,,,,,,,,,,,,,79239a3a-35ff-4194-8dd7-9aa2920c6adf,478,,"[33.2, 3.4]",3890523,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,33,Wolfsburg,179,"['1e21143d-c08b-4770-8061-1901116f4bc7', 'd3967002-9b06-4636-b05c-cf4602376f27']",15,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:15.989,Carry,
