50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.602914,,,,,,,,,,,,,319c757d-63ff-4d15-b824-c6201c8277f9,1161,,,"[30.9, 75.9]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Gondorf,8388.0,Left Defensive Midfield,82,Ingolstadt,189,"['730c77c9-b37e-48d1-a906-6021d4fdc6db', 'bad81dc2-f312-4e46-b568-d08837418425']",27,,,,,,,,,,,,,,,,Darmstadt 98,872,00:43:27.081,Pressure,
,,,,,,,,,,,,True,,,,,,,0.362264,,,,,,,,,,,,,d9c8ad3c-9085-4896-9fa9-e1e44b4361e0,1176,,,"[92.4, 21.8]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Christiansen,12551.0,Left Center Midfield,82,Ingolstadt,189,"['10256c2b-60bb-4977-bc8d-04823f76c248', '5b34937c-31e7-4895-822b-96c977998568', '8e21b12a-fa02-4d08-ab77-6ce8c155b5f3']",44,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:44.728,Pressure,
,,,,,,,,,,,,,,,,,,,0.099013,,,,,,,,,,,,,d780d0fa-a9f6-4fc9-8992-a43bbe15250e,1185,,,"[15.5, 67.1]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florian Jungwirth,12383.0,Right Back,82,Ingolstadt,189,"['3e695a52-f116-41ed-8628-2abdbde2d3f6', 'f508f9ce-e4b5-492d-8481-f29c239b71ce']",49,,,,,,,,,,,,,,,,Darmstadt 98,872,00:43:49.656,Pressure,
,,,,,,,,,,,,,,,,,,,0.536869,,,,,,,,,,,,,7ebf34de-74e3-4a2d-8805-83e7d9e2b079,1190,,,"[105.1, 21.6]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moritz Hartmann,40464.0,Left Wing,82,Ingolstadt,189,['c5a3ee2a-73e9-4ae4-8ba6-f3f61a61dfd1'],52,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:52.181,Pressure,
,,,,,,,,,,,,,,,,,,,1.343863,,,,,,,,,,,,,ab515a09-6e3b-4afa-ac98-0b4a7438ee03,1193,,,"[45.0, 70.7]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Heller,9401.0,Right Wing,82,Ingolstadt,189,"['5169718c-514d-4be9-a0de-70f5609e6b63', '99224bf0-fc57-47ba-a76f-839fda1788c7']",54,,,,,,,,,,,,,,,,Darmstadt 98,872,00:43:54.327,Pressure,
,,,,,,,,,,,,,,,,,,,0.411479,,,,,,,,,,,,,249229dd-32f2-4e31-99d1-94a9b4ec6867,1197,,,"[88.2, 8.9]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Bauer,8394.0,Left Back,82,Ingolstadt,189,['68ba410c-eb41-4530-a3d3-d9bf2a5399f8'],57,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:57.173,Pressure,
,,,,,,,,,,,,True,,,,,,,1.012891,,,,,,,,,,,,,1dd39fb8-2c98-4b16-917f-7e718417c96a,1202,,,"[84.5, 10.9]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Christiansen,12551.0,Left Center Midfield,83,Darmstadt 98,872,,58,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:58.187,Pressure,
,,,,,,,,,,,,True,,,,,,,0.70641,,,,,,,,,,,,,0ae34276-39ea-4f89-a044-af5a153e3c5d,1206,,,"[84.3, 15.1]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Bauer,8394.0,Left Back,83,Darmstadt 98,872,"['3363708a-c4ff-495a-b3da-e989e3fdf661', '4650453f-a29c-4349-b429-52d97f99670e']",59,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:59.570,Pressure,
,,,,,,,,,,,,True,,,,,,,0.280748,,,,,,,,,,,,,e44244c7-ba1a-4f7a-be6d-6ae06c370e6d,1210,,,"[77.7, 52.6]",3890525,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Heller,9401.0,Right Wing,84,Ingolstadt,189,"['16d0135b-b785-4baf-9486-2c65309927a4', '355c2e96-a222-429b-83ac-93fa6be91ee9']",3,,,,,,,,,,,,,,,,Darmstadt 98,872,00:44:03.860,Pressure,
,,,,,,,,,,,,,,,,,,,0.367254,,,,,,,,,,,,,72b0eb56-90b9-4057-8ef3-99f51dadead4,1214,,,"[110.4, 40.6]",3890525,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Heller,9401.0,Right Wing,84,Ingolstadt,189,['8c323f2a-b680-4e82-831a-beb8845101de'],7,,,,,,,,,,,,,,,,Darmstadt 98,872,00:44:07.953,Pressure,
,,,,,,,,,,,,,,,,,,,0.210223,,,,,,,,,,,,,7bc34c8b-5bdb-4ab2-9eca-c6a988fb411e,1218,,,"[100.4, 43.1]",3890525,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sandro Wagner,9723.0,Center Forward,84,Ingolstadt,189,['4ecab188-28f1-42c9-b142-50828c7110a0'],12,,,,,,,,,,,,,,,,Darmstadt 98,872,00:44:12.481,Pressure,
,,,,,,,,,,,,,,,,,,,0.296559,,,,,,,,,,,,,157bea30-ed0b-4395-9581-de9aa2bbd143,1235,,,"[20.8, 52.3]",3890525,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Gondorf,8388.0,Left Defensive Midfield,85,Ingolstadt,189,"['09746993-5e13-439a-b46f-272209aae3e2', '3742f999-dfa1-41e2-b690-5e0e87d15a57']",56,,,,,,,,,,,,,,,,Darmstadt 98,872,00:44:56.869,Pressure,
,,,,,,,,,,,,,,,,,,,0.846267,,,,,,,,,,,,,7ecb8628-fecd-4c99-99e8-0412fde18604,1261,,,"[35.8, 73.5]",3890525,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pascal Groß,3097.0,Right Center Midfield,87,Darmstadt 98,872,['df1bca91-6d27-47f3-bab6-5dbf06f4fbe1'],10,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:10.497,Pressure,
,,,,,,,,,,,,True,,,,,,,0.543661,,,,,,,,,,,,,51db16d0-3bf2-40e0-ac3a-1bf0a6e94b4a,1264,,,"[83.3, 8.6]",3890525,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konstantin Rausch,11134.0,Left Wing,88,Ingolstadt,189,,12,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:12.435,Pressure,
,,,,,,,,,,,,,,,,,,,0.701996,,,,,,,,,,,,,5ae904db-7c19-4948-bc9c-b6fe8637bbfc,1273,,,"[36.6, 11.0]",3890525,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Konstantin Rausch,11134.0,Left Wing,89,Ingolstadt,189,"['28baf7e3-eeed-41fa-93bc-a2c078940474', '922a271c-b7fe-4900-8415-40b0f2ad189d']",49,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:49.796,Pressure,
,,,,,,,,,,,,,,,,,,,0.908095,,,,,,,,,,,,,5172ae83-54db-4f64-a9e6-c295abc586a1,1279,,,"[33.2, 6.9]",3890525,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Holland,9222.0,Left Back,89,Ingolstadt,189,"['1108d791-0d10-4807-88fa-08ebfdef2077', '6594fc9a-8b10-4e29-a6fb-275fd0e49e20']",52,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:52.081,Pressure,
,,,,,,,,,,,,,,,,,,,0.650708,,,,,,,,,,,,,4dd17d6e-cc25-4dab-8639-87c1b159e1bd,1289,,,"[101.3, 68.2]",3890525,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dario Lezcano,9113.0,Center Forward,89,Ingolstadt,189,['672dacbf-557a-4198-9e7d-1c3255a59e49'],56,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:56.306,Pressure,
,,,,,,,,,,,,,,,,,,,0.602883,,,,,,,,,,,,,c117928a-9839-4722-bcaf-ef58d2bd2ced,1292,,,"[14.0, 8.5]",3890525,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabian Holland,9222.0,Left Back,90,Ingolstadt,189,"['bbc4391f-021d-4172-accb-4c82e32dccca', 'd0ee1b2d-a804-4919-8c2b-59813194afb6', 'd1ce8ed0-f584-4950-bd32-c131a23759ed']",7,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:07.889,Pressure,
,,,,,,,,,,,,,,,,,,,0.893171,,,,,,,,,,,,,11e82386-b700-4f6f-b4cf-ce3e8868cb32,1300,,,"[31.2, 5.7]",3890525,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Konstantin Rausch,11134.0,Left Wing,90,Ingolstadt,189,['76ccd124-d573-4b5b-a0ab-2d4caa7d5374'],11,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:11.775,Pressure,
,,,,,,,,,,,,,,,,,,,0.571742,,,,,,,,,,,,,2283f7b8-5cbe-449d-ae74-18fe8f8b79c2,1302,,,"[57.7, 42.9]",3890525,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tobias Kempe,9219.0,Center Attacking Midfield,90,Ingolstadt,189,"['8e0cae66-eb3b-4ba5-b621-b454072c1831', 'e930d8e0-3465-47ae-8170-1257a07a2c18']",16,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:16.219,Pressure,
,,,,,,,,,,,,True,,,,,,,0.957151,,,,,,,,,,,,,d729198d-3593-408a-8a1c-f5e34f4a7ae2,1308,,,"[90.2, 42.7]",3890525,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukas Hinterseer,9103.0,Right Wing,91,Darmstadt 98,872,"['72d185be-6ebb-4331-aa7e-2171f70c4705', 'd4538a94-a445-4f40-98e8-383e15973315']",19,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:19.150,Pressure,
,,,,,,,,,,,,,,,,,,,0.814236,,,,,,,,,,,,,eadae00a-df96-4deb-9c88-b7d1ce9b120f,1321,,,"[82.5, 13.2]",3890525,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sandro Wagner,9723.0,Center Forward,92,Ingolstadt,189,['36cdb691-4d0e-49fe-81b0-2b2b18f6a762'],8,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:08.838,Pressure,
,,,,,,,,,,,,,,,,,,,0.547146,,,,,,,,,,,,,20212ec9-ef6a-4151-9b02-40f161860e52,1332,,,"[31.2, 11.5]",3890525,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fabian Holland,9222.0,Left Back,92,Ingolstadt,189,"['102626f2-6b65-481e-800c-446f0fc792c9', '74cf361d-565a-43af-8110-74962303d420']",15,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:15.940,Pressure,
,,,,,,,,,,,,,,,,,,,0.55888,,,,,,,,,,,,,a5a03983-3eff-483d-ae1e-d9696355c084,1336,,,"[89.4, 71.6]",3890525,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lukas Hinterseer,9103.0,Right Wing,92,Ingolstadt,189,"['5633d13c-5b5d-4376-9a0c-ca51861c4b2b', '63453be2-a22d-46c4-8fa6-2a66337019b3']",17,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:17.140,Pressure,
,,,,,,,,,,,,True,,,,,,,0.382325,,,,,,,,,,,,,0a865cfb-4d0b-4059-bc3f-102bcd8a3ba0,1342,,,"[94.1, 65.0]",3890525,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moritz Hartmann,40464.0,Left Wing,92,Ingolstadt,189,['ee0c2fdd-3475-4292-a217-1dd495a028c2'],18,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:18.721,Pressure,
,,,,,,,,,,,,,,,,,,,0.913332,,,,,,,,,,,,,3b80a720-e54c-46bd-9577-d5c977b7e266,1348,,,"[89.0, 38.3]",3890525,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sandro Wagner,9723.0,Center Forward,92,Ingolstadt,189,['84641f89-a92d-4ed6-a637-f0f41df147d9'],26,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:26.814,Pressure,
,,,,,,,,,,,,,,,,,,,1.552837,,,,,,,,,,,,,a6839cf3-d724-41b1-9567-c214eb660a7c,1350,,,"[47.7, 74.6]",3890525,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Florian Jungwirth,12383.0,Right Back,92,Ingolstadt,189,"['d29bde27-ffc1-4e4e-ad56-425c2b91df5f', 'e2f1ced1-be0e-44d6-9974-bc1e2d198786']",32,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:32.674,Pressure,
,,,,,,,,,,,,,,,,,,,0.412829,,,,,,,,,,,,,de361b7f-72d1-4869-be77-a3c41fc57055,1353,,,"[55.8, 72.2]",3890525,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mario Vrančić,13675.0,Right Defensive Midfield,92,Ingolstadt,189,"['d29bde27-ffc1-4e4e-ad56-425c2b91df5f', 'f8139de0-e938-498f-bf37-057af0d65c6b']",34,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:34.196,Pressure,
,,,,,,,,,,,,,,,,,,,0.348084,,,,,,,,,,,,,45cb3825-7d06-419c-807c-8909d3036d01,1376,,,"[20.8, 77.7]",3890525,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Vieira da Costa,8676.0,Right Back,95,Darmstadt 98,872,"['4b1c36a8-e8bd-4aed-a183-ffeba2623b64', 'b18539a0-9ebc-41c6-9021-7ff2da1ad559']",54,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:54.507,Pressure,
,,,,,,,,,,,,,,,,,,,0.634053,,,,,,,,,,,,,ec791921-760a-4554-9298-13d2bbc10309,1384,,,"[14.7, 44.9]",3890525,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin Hübner,8405.0,Left Center Back,95,Darmstadt 98,872,"['2b6a2833-ca34-440e-9c09-3de570e66a44', '6086dadd-db50-4528-b5b7-4a64c2d183f5', '8900d88d-1426-41f8-82bb-c87bd9418417']",59,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:59.756,Pressure,
,,,,,,,,,,,,,,,,,,,0.89105,,,,,,,,,,,,,9e7c9b93-315d-4da4-996c-834b621da595,1396,,,"[80.3, 49.6]",3890525,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lukas Hinterseer,9103.0,Right Wing,96,Ingolstadt,189,"['15bbdb16-9e3a-4b75-b8f1-b92868b72f72', '30236149-9fa9-4f16-99f3-78f19bc31e08']",9,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:09.235,Pressure,
,,,,,,,,,,,,True,,,,,,,0.142115,,,,,,,,,,,,,0fe22d8c-92e4-458c-9c96-f07cbbf602fe,1400,,,"[54.2, 25.1]",3890525,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Benjamin Hübner,8405.0,Left Center Back,96,Ingolstadt,189,,13,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:13.849,Pressure,
,,,,,,,,,,,,,,,,,,,0.543682,,,,,,,,,,,,,980bf2fa-eed1-4961-86ce-5fa53d4fac19,1408,,,"[43.4, 10.7]",3890525,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jérôme Gondorf,8388.0,Left Defensive Midfield,96,Ingolstadt,189,"['5ef6e645-57a6-4451-9a91-de32c9ddb8cf', '6ed7e232-b18d-40cc-81e5-a2ad55de4752']",25,,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:25.424,Pressure,
,,,,,,,,,,,,,,,,,,,1.020876,,,,,,,,,,,,,7357a6e7-61f0-4533-824a-244a56bc0d14,1411,,,"[47.9, 6.1]",3890525,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Konstantin Rausch,11134.0,Left Wing,96,Ingolstadt,189,['5ef6e645-57a6-4451-9a91-de32c9ddb8cf'],26,,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:26.140,Pressure,
,,,,,,,,,,,,,,,,,,,0.948268,,,,,,,,,,,,,d9fa0350-cf55-4dc2-848b-edb4f198dead,1415,,,"[49.7, 7.4]",3890525,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Konstantin Rausch,11134.0,Left Wing,96,Ingolstadt,189,"['631afd18-6a5d-4179-92ca-ee2f918e289e', 'ad445923-6599-449e-9e79-089c39dd1b9a']",29,,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:29.360,Pressure,
,,,,,,,,,,,,,,,,,,,0.855503,,,,,,,,,,,,,cd6d762d-b006-402a-82df-2524b967db2d,1423,,,"[13.7, 61.7]",3890525,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Florian Jungwirth,12383.0,Right Back,96,Ingolstadt,189,['1e714886-732f-43a4-856d-e537618b48fa'],38,,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:38.921,Pressure,
,,,,,,,,,,,,,,,,,,,2.973308,,,,,,,,,,,,,768f6a8c-fdc7-4293-8827-fe3faa3c48e1,1428,,,"[89.4, 19.4]",3890525,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,97,Ingolstadt,189,"['57e93452-cbb4-4afd-9c65-ceb2444415b3', 'ac45a3f5-6b16-47f8-8bda-de2b4b1727f3']",4,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:04.846,Pressure,
,,,,,,,,,,,,,,,,,,,1.61083,,,,,,,,,,,,,eca9a577-2f7c-42b2-9e6a-48515c0a2dce,1434,,,"[56.6, 75.9]",3890525,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Heller,9401.0,Right Wing,97,Ingolstadt,189,['9fdae698-80f4-4bdb-b6b3-28e5aafdb2fe'],10,,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:10.464,Pressure,
,,,,,,,,,,,,,,,,,,,0.878884,,,,,,,,,,,,,fe83bd01-5b75-405b-9776-b5abc34f9db8,1446,,,"[47.2, 5.4]",3890525,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Konstantin Rausch,11134.0,Left Wing,97,Ingolstadt,189,"['3c3c3fb0-26f2-4072-ad95-2f0c43af158a', 'f2111064-0687-4894-944f-35708fb7d1c8']",23,,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:23.395,Pressure,
,,,,,,,,,,,,,,,,,,,0.370213,,,,,,,,,,,,,6792b525-cb15-41e9-b095-32f5019e3de8,1454,,,"[100.7, 40.8]",3890525,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dario Lezcano,9113.0,Center Forward,97,Ingolstadt,189,['8fa0f8aa-bd1b-4a53-8f52-92c4b69f406f'],34,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:34.127,Pressure,
,,,,,,,,,,,,True,,,,,,,1.219686,,,,,,,,,,,,,c4e49786-93fd-45e8-b8a7-c34f65691dce,1465,,,"[103.9, 52.4]",3890525,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Vieira da Costa,8676.0,Right Back,99,Darmstadt 98,872,"['a5a21ee9-e271-4c8c-9e41-b61deaec3fce', 'e342b0dd-1260-45e5-9063-cabc6b17d481']",55,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:55.684,Pressure,
,,,,,,,,,,,,,,,,,,,0.361093,,,,,,,,,,,,,7677d45c-b3a8-434f-8234-f65066079548,1471,,,"[70.4, 71.1]",3890525,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,99,Darmstadt 98,872,"['009f2bb5-8c9c-4ddd-a856-aab95351f33e', 'dfcfa094-a2e4-4b65-97e5-4976a08c1b20']",2,,,,,,,,,,,,,,,,Ingolstadt,189,00:08:02.342,Pressure,
,,,,,,,,,,,,,,,,,,,5.548889,,,,,,,,,,,,,8581dd43-6fc9-4cfb-a9ce-b9d2b332a4f1,1475,,,"[30.7, 62.2]",3890525,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Hübner,8405.0,Left Center Back,99,Darmstadt 98,872,"['0ce4d9f6-aa70-4c54-b5e0-0ece906e8a1d', '2abb0d9b-a0f6-44c5-ba2e-108dd7529c18', '4e961499-779a-4e7e-8188-431903c83310', 'a50da8cf-9af5-4f24-a974-0758a4cc3af1', 'dc0f7330-48fc-4940-ae71-94a5c29089ee']",5,,,,,,,,,,,,,,,,Ingolstadt,189,00:08:05.182,Pressure,
,,,,,,,,,,,,,,,,,,,0.199998,,,,,,,,,,,,,499bcc00-d42d-45b2-a4d3-397890292ea6,1484,,,"[4.8, 40.5]",3890525,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin Hübner,8405.0,Left Center Back,100,Darmstadt 98,872,"['10271c22-7798-472a-b98c-5cfc9edd7026', 'fdf6b623-6223-4a94-a881-30d6623ee415']",6,,,,,,,,,,,,,,,,Ingolstadt,189,00:09:06.571,Pressure,
,,,,,,,,,,,,True,,,,,,,0.515027,,,,,,,,,,,,,bf30298c-41db-4394-b015-9b1a6ce73f78,1491,,,"[88.5, 74.0]",3890525,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Florian Jungwirth,12383.0,Right Back,100,Darmstadt 98,872,"['197e98d2-085e-4681-a18c-2d63d40befe4', '8527d008-66e6-447e-bb45-60188301365d']",16,,,,,,,,,,,,,,,,Darmstadt 98,872,00:09:16.474,Pressure,
,,,,,,,,,,,,,,,,,,,0.650373,,,,,,,,,,,,,38f20126-e571-4c16-83c5-c6f80c54fa7b,1496,,,"[41.5, 1.7]",3890525,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Max Christiansen,12551.0,Left Center Midfield,100,Darmstadt 98,872,['5547b675-9448-461a-bdd9-2bb33d04e31c'],18,,,,,,,,,,,,,,,,Ingolstadt,189,00:09:18.434,Pressure,
,,,,,,,,,,,,,,,,,,,0.25397,,,,,,,,,,,,,49bc0462-312c-41f9-a071-61c315482df8,1501,,,"[60.2, 32.2]",3890525,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marvin Matip,9106.0,Right Center Back,102,Darmstadt 98,872,"['3a169beb-7fe0-4707-81f6-1ca0bd932dbc', '45e65c3e-45d4-4e1e-8b45-df3ce302b869', '640c1d03-ab14-47f7-988d-0117ee4dce5c']",2,,,,,,,,,,,,,,,,Ingolstadt,189,00:10:02.277,Pressure,
,,,,,,,,,,,,,,,,,,,0.427147,,,,,,,,,,,,,55763256-a8d2-475e-a3a1-304300f82856,1505,,,"[51.4, 59.2]",3890525,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Kempe,9219.0,Center Attacking Midfield,102,Darmstadt 98,872,['58eb5cab-b665-41ba-8c7a-8cd33c3aa72c'],3,,,,,,,,,,,,,,,,Darmstadt 98,872,00:10:03.814,Pressure,
,,,,,,,,,,,,,,,,,,,1.05305,,,,,,,,,,,,,ef348fc5-2ca5-4809-84fe-a8854b091662,1521,,,"[50.8, 3.3]",3890525,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konstantin Rausch,11134.0,Left Wing,103,Ingolstadt,189,['0b77c929-423b-4d36-af93-e022e64cfce6'],20,,,,,,,,,,,,,,,,Darmstadt 98,872,00:10:20.034,Pressure,
,,,,,,,,,,,,,,,,,,,0.573223,,,,,,,,,,,,,221899f2-2b6c-4435-9aa4-8aa32e96455a,1525,,,"[54.7, 25.8]",3890525,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Kempe,9219.0,Center Attacking Midfield,103,Ingolstadt,189,"['05cebdc3-0d0e-468b-911c-bd874641b269', 'c1a0f2c3-e0d3-426c-ab1c-6713e3d4ff20']",25,,,,,,,,,,,,,,,,Darmstadt 98,872,00:10:25.505,Pressure,
,,,,,,,,,,,,True,,,,,,,2.915877,,,,,,,,,,,,,6b82d417-758e-46f7-b19c-22b9cb77ebd9,1539,,,"[19.4, 12.1]",3890525,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Robert Bauer,8394.0,Left Back,105,Ingolstadt,189,"['28dd9204-cc92-447f-bf5e-999fdcbb9b06', '38b3fab6-9377-46c2-aba5-f60d29fe5b89', '612563e7-7dd6-4272-9160-61cc4ce00ca7']",26,,,,,,,,,,,,,,,,Ingolstadt,189,00:11:26.737,Pressure,
,,,,,,,,,,,,,,,,,,,0.563966,,,,,,,,,,,,,af578daf-f592-4a74-8c3b-b94a6065e15f,1547,,,"[89.4, 10.2]",3890525,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mario Vrančić,13675.0,Right Defensive Midfield,107,Ingolstadt,189,,33,,,,,,,,,,,,,,,,Darmstadt 98,872,00:12:33.375,Pressure,
,,,,,,,,,,,,,,,,,,,0.615061,,,,,,,,,,,,,e7a5e8b6-bb53-413f-b309-f5c6dbabc6b0,1556,,,"[37.3, 41.3]",3890525,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jérôme Gondorf,8388.0,Left Defensive Midfield,107,Ingolstadt,189,"['be36df2d-d294-4486-b28a-c39e8830c945', 'c2ab20c0-7185-4b78-9df2-f7f036b71544']",41,,,,,,,,,,,,,,,,Darmstadt 98,872,00:12:41.958,Pressure,
,,,,,,,,,,,,,,,,,,,1.185528,,,,,,,,,,,,,6fd9466d-ffce-49bd-aba3-6b9c1035ec97,1560,,,"[24.6, 52.8]",3890525,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Florian Jungwirth,12383.0,Right Back,107,Ingolstadt,189,"['8a52d46e-09c5-4ad1-a850-2fc3d5afd1b2', '9b8d6720-59a1-4814-b84e-9c889f43e1cc']",46,,,,,,,,,,,,,,,,Darmstadt 98,872,00:12:46.538,Pressure,
