50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88325fe4-6e20-4d5d-a82b-3fc7209c47cc,3109,,"[89.9, 34.6]",3890287,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philipp Lahm,19295.0,Right Center Midfield,116,Bayern Munich,169,['79dd8fa3-b13d-4fd9-8855-e69fffecbc9c'],12,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:12.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34d6609f-4a7a-4ac0-9c46-0a7f12422133,3111,,"[70.5, 26.9]",3890287,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,116,Bayern Munich,169,['104cadc9-0522-459f-85f3-88c135afd505'],14,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:14.106,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f611c818-79c3-45b3-a8ac-fc2a05c192d0,3114,,"[79.2, 18.5]",3890287,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérôme Boateng,5578.0,Center Back,116,Bayern Munich,169,['6e03ba51-27ab-4f45-9023-247189e1ade2'],15,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:15.253,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,78cf7e53-90ba-4c9b-be82-b9f38182c344,3117,,"[110.7, 44.9]",3890287,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Lewandowski,5668.0,Center Forward,116,Bayern Munich,169,['3dc379fd-b47f-44e2-8909-9afb5851e7a6'],18,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:18.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38ed5924-c198-4053-b37a-33443a787972,3126,,"[85.2, 23.8]",3890287,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dong-Won Ji,12302.0,Left Center Forward,118,Augsburg,172,['fe7a50a0-02cc-42bc-aed2-372fef5e674b'],7,,,,,,,,,,,,,,,,,,Augsburg,172,00:31:07.731,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dddf1e6-394c-42c6-abdb-98f6de1f9e12,3128,,"[77.1, 21.4]",3890287,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tobias Werner,400620.0,Left Midfield,118,Augsburg,172,['d25da1c4-7f19-48f3-8cd9-3f5270ac7852'],8,,,,,,,,,,,,,,,,,,Augsburg,172,00:31:08.855,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,218db428-2512-4e72-9245-a498a80a3ad2,3133,,"[108.0, 5.9]",3890287,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dong-Won Ji,12302.0,Left Center Forward,118,Augsburg,172,['718db1fe-9d67-47f7-9015-1b565a8e5e9b'],14,,,,,,,,,,,,,,,,,,Augsburg,172,00:31:14.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28da5ab8-f1a3-4def-9bb7-00bc44bea4a3,3135,,"[3.1, 55.0]",3890287,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,119,Bayern Munich,169,['f23b47c3-0971-485a-b445-853760cb9a5e'],16,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:16.386,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,92ed17b6-9569-460d-8ce5-26d051363df8,3138,,"[56.4, 53.6]",3890287,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Center Forward,119,Bayern Munich,169,['85b36bd3-9f98-4eec-a1f4-eb10a5d01fc8'],19,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:19.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dbc33a7-bed9-4fba-bbc0-bb042692e383,3144,,"[70.2, 50.9]",3890287,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Center Forward,119,Bayern Munich,169,['c95ae14d-54e7-431b-aa22-897a3297619d'],24,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:24.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c037bfb3-d5f6-44a8-8eda-b4a4a30911de,3151,,"[108.3, 21.5]",3890287,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Müller,5562.0,Center Attacking Midfield,119,Bayern Munich,169,['1d84560a-3bd7-427c-b63b-ffa9babd1c36'],30,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:30.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e2b530e-d04f-4da9-a11f-43d4b4c9179d,3161,,"[47.1, 36.6]",3890287,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Dominik Kohr,8207.0,Right Defensive Midfield,120,Augsburg,172,['a3e07514-4590-45f8-add9-f911118e2b9a'],22,,,,,,,,,,,,,,,,,,Augsburg,172,00:32:22.928,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2d5153c2-ddb7-4b0a-8036-80ef2fd046ac,3163,,"[84.9, 40.5]",3890287,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Dong-Won Ji,12302.0,Left Center Forward,120,Augsburg,172,['26dba674-4eee-48b1-bad9-8b9dc467b109'],29,,,,,,,,,,,,,,,,,,Augsburg,172,00:32:29.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5914007d-f986-44d5-a7de-1316c881ba81,3166,,"[49.0, 18.6]",3890287,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,121,Bayern Munich,169,['9db996c0-9446-43b9-a202-e53ac3e62813'],34,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:34.903,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96e9d219-c9ec-4430-a89d-ee14a9c5def0,3169,,"[48.7, 28.1]",3890287,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Boateng,5578.0,Center Back,121,Bayern Munich,169,['8d0bca55-c6cc-42ad-ab5b-e0e934227b12'],36,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:36.719,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d7cbe31-49a7-4c7a-b28e-85d894c56b90,3172,,"[64.4, 51.8]",3890287,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,121,Bayern Munich,169,['9f578979-6eeb-416e-abea-b14601546d69'],39,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:39.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db8af07e-e824-4b37-ae13-d95a0e42bb19,3175,,"[77.2, 76.9]",3890287,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Center Forward,121,Bayern Munich,169,['8fa35a8b-3e93-48ba-a5eb-787852b279d4'],41,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:41.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449fb605-c97c-46b2-a1db-f986470eeb2f,3178,,"[67.4, 68.6]",3890287,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,121,Bayern Munich,169,['d100cf2d-044b-4d18-8158-9f49f2076973'],45,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:45.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6a34a73-c882-46c4-a596-a63c328edd1e,3182,,"[56.5, 54.5]",3890287,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,121,Bayern Munich,169,['b41672e3-7388-4d15-8b77-0fe81a30ddcd'],47,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:47.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13206239-5163-4e14-b962-f35aa17ef553,3185,,"[54.7, 41.6]",3890287,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Boateng,5578.0,Center Back,121,Bayern Munich,169,['ea031e94-43c4-43dc-88ca-23730c25d90c'],49,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:49.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34364c35-8cc1-4ee9-bbe9-ceb9e4b48672,3188,,"[77.2, 19.5]",3890287,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,121,Bayern Munich,169,['1828683d-4009-4e43-9b98-6fe5d982d1a6'],54,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:54.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93e946f0-dcd1-48b4-b1c8-5c9bed4a25a8,3193,,"[72.2, 57.9]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,121,Bayern Munich,169,['b9650325-ce0c-40df-81c8-7f5cab7bd1d1'],0,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:00.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95ee69d7-117a-4990-ac4f-acb55f3d98ed,3196,,"[97.9, 44.1]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Müller,5562.0,Center Attacking Midfield,121,Bayern Munich,169,['501793ff-3768-45c8-b378-cf0fe6580b13'],3,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:03.997,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,74cbc577-0489-413a-9a6b-9cdc30afdd12,3198,,"[107.1, 39.3]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kingsley Coman,8217.0,Left Wing Back,121,Bayern Munich,169,['c8b49617-fe81-47eb-838f-ef8352010e03'],5,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:05.870,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7b7248ee-6c03-4ad5-ba76-58c090fbda5e,3202,,"[49.4, 53.2]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dong-Won Ji,12302.0,Left Center Forward,121,Bayern Munich,169,['7c124350-06d4-49db-994a-0339cb77271a'],9,,,,,,,,,,,,,,,,,,Augsburg,172,00:33:09.183,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe815516-9036-4d01-af6c-f2b2e0678e42,3204,,"[61.4, 53.8]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,121,Bayern Munich,169,['205d3618-24c4-4851-859c-bb169422784a'],11,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:11.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bba7db9-0b0d-4b66-a5f1-71f8035f6c4e,3207,,"[63.0, 32.2]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,121,Bayern Munich,169,['265659dd-35c3-45c2-bedf-abd31de6b671'],13,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:13.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0fa53a1-48f0-423f-b15d-c1af35fb5d47,3210,,"[67.2, 20.4]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,121,Bayern Munich,169,['a10937fd-2c01-4e39-a3c8-d091b22299d3'],15,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:15.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1edb41d4-45da-460a-932a-f18f3f84b3c3,3213,,"[65.0, 24.8]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,121,Bayern Munich,169,['25f60eb8-386b-4c86-8ff6-cfbaf659d8e8'],16,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:16.863,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feca2038-5234-40ba-a66f-461e6df48fcb,3216,,"[62.7, 52.1]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,121,Bayern Munich,169,['0e0f3bc0-43e3-43f9-980f-f6f9eb3b03ee'],20,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:20.419,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd0f345d-64b6-4a45-b8c3-75d4d8baa8a6,3219,,"[77.4, 75.5]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Douglas Costa de Souza,5837.0,Right Wing Back,121,Bayern Munich,169,['f809bcb0-1464-4008-b4b4-75deed2c18b1'],22,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:22.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2825622-96cb-4cb9-b61f-c2525e7806eb,3222,,"[97.0, 50.9]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Center Forward,121,Bayern Munich,169,['4e8144f3-a3af-4370-b060-cf8582a8f055'],26,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:26.288,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd80b707-fb6c-4a72-aa6f-9e3d95a161dc,3226,,"[81.6, 9.9]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,121,Bayern Munich,169,['1f3707d7-e02d-467c-ac94-2f9361695dff'],31,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:31.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f4d9137-b811-48c2-8bf2-d4bda1808ce3,3229,,"[78.0, 19.8]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,121,Bayern Munich,169,['56fe5ae1-dfc0-48db-869d-ef751c2cdd83'],34,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:34.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d36618e-b5bd-413e-b7ca-3451a2f4fefe,3232,,"[85.7, 13.2]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,121,Bayern Munich,169,['c554371a-74ff-4d8d-bbcd-f88eed39b43a'],36,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:36.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f53da7e-dba6-447d-9fbe-2d573b91f105,3235,,"[96.4, 4.1]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kingsley Coman,8217.0,Left Wing Back,121,Bayern Munich,169,['ccadcdc5-545b-42a7-9f10-16de8379df44'],39,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:39.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca253575-3c3b-4701-8ab8-556fd81e5548,3242,,"[34.4, 54.2]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,122,Augsburg,172,['64d96cc3-c930-4791-8743-5bd062d02677'],42,,,,,,,,,,,,,,,,,,Augsburg,172,00:33:42.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0df9a0b-8adc-469d-a38f-3c732b066342,3248,,"[51.2, 28.3]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Werner,400620.0,Left Midfield,122,Augsburg,172,['6d66ce1d-a8f3-4ca2-9e2e-5f31c2f8f443'],46,,,,,,,,,,,,,,,,,,Augsburg,172,00:33:46.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7092f9ee-3e20-4741-84d1-a9950984b94a,3252,,"[83.5, 15.1]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dong-Won Ji,12302.0,Left Center Forward,122,Augsburg,172,['054cd9db-2612-4dbd-af08-87b712b47260'],50,,,,,,,,,,,,,,,,,,Augsburg,172,00:33:50.501,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ea60bae-5b71-4abe-8b63-6ff5adc03cea,3255,,"[72.5, 33.3]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,122,Augsburg,172,['5e3f2ced-9dce-4b2c-a727-bedc98c40ae0'],54,,,,,,,,,,,,,,,,,,Augsburg,172,00:33:54.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c1dbd96-95f1-4d56-ab6b-41171f522dd6,3258,,"[84.1, 74.9]",3890287,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Verhaegh,8237.0,Right Back,122,Augsburg,172,['5140b9fc-7fcf-4c54-b153-025e14cbb366'],59,,,,,,,,,,,,,,,,,,Augsburg,172,00:33:59.318,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7010de91-0d0b-45b6-be84-af5849b010bf,3261,,"[106.3, 34.3]",3890287,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dong-Won Ji,12302.0,Left Center Forward,122,Augsburg,172,['27e8bf93-8135-43fc-9520-2bda3f007a55'],3,,,,,,,,,,,,,,,,,,Augsburg,172,00:34:03.006,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6724cd56-2fd7-4031-8148-2f30952208f7,3264,,"[20.9, 26.6]",3890287,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,123,Bayern Munich,169,['b4b92318-1241-45a0-91f2-43d7e4f9286a'],4,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:34:04.459,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d56504e-b83d-4ced-9e4e-76348e03f964,3268,,"[51.7, 10.9]",3890287,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Center Forward,123,Bayern Munich,169,['4860351a-4adf-4f71-987e-6104f6c75a38'],7,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:34:07.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b60c1f4-ae6e-4774-a4b3-c9dbb628f424,3273,,"[65.6, 68.6]",3890287,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dong-Won Ji,12302.0,Left Center Forward,124,Augsburg,172,"['aba7e9e8-649c-4016-bb57-80eb05a369d3', 'd5bbd343-c793-4d9a-bf26-a1c8e83b78e6']",27,,,,,,,,,,,,,,,,,,Augsburg,172,00:34:27.526,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf1a4865-c5f1-461e-a11b-b91e9678bfa5,3278,,"[50.4, 59.5]",3890287,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jan-Ingwer Callsen-Bracker,22826.0,Right Center Back,125,Augsburg,172,['8f99a482-e4c8-494c-b00b-f9008f70b1f4'],40,,,,,,,,,,,,,,,,,,Augsburg,172,00:34:40.274,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9473efaf-c22c-4429-8391-bbf8ca654970,3281,,"[42.9, 28.0]",3890287,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ragnar Klavan,4174.0,Left Center Back,125,Augsburg,172,['d509d779-9fce-496e-8c10-2943a2c13252'],42,,,,,,,,,,,,,,,,,,Augsburg,172,00:34:42.398,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54ac60e6-9d9e-4a6b-b171-550adc61e8e5,3284,,"[99.5, 55.3]",3890287,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Halil Altıntop,40462.0,Right Center Forward,125,Augsburg,172,['41d6cac3-830d-4b97-b11c-edd62ef9a8a4'],49,,,,,,,,,,,,,,,,,,Augsburg,172,00:34:49.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62595ac8-61b8-4bd8-8c87-34bac21d308b,3287,,"[99.8, 51.2]",3890287,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominik Kohr,8207.0,Right Defensive Midfield,125,Augsburg,172,['5999a122-7884-413a-a0f8-7425edb121a6'],51,,,,,,,,,,,,,,,,,,Augsburg,172,00:34:51.361,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f854ee7c-344c-4837-a1b8-748fadbfca40,3289,,"[105.6, 53.7]",3890287,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Halil Altıntop,40462.0,Right Center Forward,125,Augsburg,172,['50c67733-b5e6-441c-a7f9-312164e15fb3'],52,,,,,,,,,,,,,,,,,,Augsburg,172,00:34:52.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68de7028-aff6-4747-a31f-a79eb3db581e,3291,,"[20.0, 54.1]",3890287,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,126,Bayern Munich,169,['e3de6590-e624-4607-a8b0-294818445d71'],0,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:00.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9984b1db-3a22-4753-9e39-3751c18f3cb2,3294,,"[48.2, 61.5]",3890287,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Douglas Costa de Souza,5837.0,Right Wing Back,126,Bayern Munich,169,['c1cf0e2a-0ffa-4912-a744-516e60fd5b59'],4,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:04.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42f379dc-979b-43a4-b8e2-b3141e6bba3a,3297,,"[63.0, 45.5]",3890287,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,126,Bayern Munich,169,['ac65f41e-be2c-428a-a386-73e3dd1a5e2f'],12,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:12.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170fe68a-464c-4a5c-bddc-a52e00b6923b,3300,,"[55.6, 53.2]",3890287,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,126,Bayern Munich,169,['3c5ac0ab-0d64-4222-9b5b-7f0c91aa526a'],13,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:13.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9626dfb-417f-4ea0-984e-4d7ec6e37733,3302,,"[61.4, 27.5]",3890287,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Olatukunbo Alaba,8220.0,Left Center Back,126,Bayern Munich,169,['d5a78ee8-99cf-4747-b4af-3ff1ee5409ee'],15,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:15.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b348d8e-9193-4a70-954b-e16ff27eb27f,3305,,"[87.6, 7.4]",3890287,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,126,Bayern Munich,169,['1566eb30-b35d-40a0-89ba-6407f2784ea8'],20,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:20.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e910c2d7-cd12-4b28-a04b-01452430cf29,3309,,"[79.6, 20.1]",3890287,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,126,Bayern Munich,169,['97d621e4-9bef-416b-8aa7-a1bcfa33698a'],25,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:25.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d381fb6-292e-4411-9fd9-320fc970d7c1,3312,,"[73.6, 35.5]",3890287,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,126,Bayern Munich,169,['bfc04e47-a31a-43a6-8a38-7f133960669c'],27,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:27.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347fc9f8-e536-4905-9097-622b9ce692c5,3315,,"[76.0, 73.0]",3890287,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philipp Lahm,19295.0,Right Center Midfield,126,Bayern Munich,169,['fb513834-b893-4b61-bb01-01e58e7659af'],29,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:29.350,Ball Receipt*,
