50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2bf90a1a-9eb5-4eb6-b1a5-637da6f73114,2579,,"[90.6, 10.1]",3890556,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Harnik,8557.0,Right Wing,127,Wolfsburg,179,"['73bc577d-008b-4fe5-bab8-3aab9f690baa', 'ab23670d-f3d0-4f14-a593-2e661c711eb2']",36,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:36.196,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,709e3114-9286-478e-b003-611a2b4d1634,3228,,"[34.7, 19.7]",3890556,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,173,VfB Stuttgart,174,['75018bb4-4554-410d-8076-a8010ea96b00'],53,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:32:53.744,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,53399e75-1f32-493e-b363-74c2622befe0,3309,,"[41.7, 24.3]",3890556,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Gentner,8959.0,Left Defensive Midfield,181,Wolfsburg,179,"['08c2d98d-065d-4efe-ad17-7a2cd56fafad', 'fcf56553-e026-4d28-b962-0040e527264f']",34,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:34.674,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3f594222-a6e5-4625-91b1-147eade2fed5,3397,,"[37.6, 48.3]",3890556,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximilian Arnold,8235.0,Left Defensive Midfield,186,VfB Stuttgart,174,"['3ed7a99f-7c8b-40c0-a980-e782223d9a08', '5bfba2a6-44ee-46b1-bd74-2da40087e33e', 'a16c59a8-0bbf-4384-b9db-2a292209bb4e']",19,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:19.094,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cb46676c-5400-4dd2-a7aa-10412b147957,3483,,"[57.2, 4.1]",3890556,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Didavi,8243.0,Center Attacking Midfield,195,Wolfsburg,179,"['9268cc8c-1fca-4ce5-a629-c5f42d910cc6', 'd257c9bc-ce67-4d5e-bf6d-e3f4455a3406', 'e3c7def6-9981-49d7-9d37-5567c9102c69']",34,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:41:34.815,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fe0ea36d-ff73-4309-9e4a-b045b72fef73,3562,,"[35.9, 72.7]",3890556,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lukas Rupp,11395.0,Right Back,199,Wolfsburg,179,"['19047fe9-ae70-47aa-a848-7f8b9ef5bef7', '3e86b577-153d-443a-867a-4cde4fc85ffb']",25,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:25.392,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d60fd5f4-9b15-424b-bc76-456055a5283f,3574,,"[42.7, 47.7]",3890556,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Borys Tashchy,9266.0,Center Forward,199,Wolfsburg,179,"['61fe1ff3-d414-433f-8008-e82eef73efbb', '6790042c-eb91-4dbb-9b67-9110ad6c68fa', '9a6bd3d8-e018-4a76-8d84-7e40ed19fa1a']",31,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:31.902,Dribbled Past,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,102d3720-f4f1-4d47-8f14-78dbe40ac7c8,3743,,"[77.2, 63.3]",3890556,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Martin Harnik,8557.0,Right Wing,207,VfB Stuttgart,174,"['3f565faa-348c-449c-bd6a-85d05b431e42', '516ad194-92ea-4e52-a1d9-87db87b685ed', '8cb5811c-983b-492e-a924-7a69c062427c']",10,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:48:10.168,Dribbled Past,
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,043a056a-0cfe-46a4-a9e8-a01bbc6d30f1,213,,"[61.7, 33.0]",3890556,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filip Kostić,5591.0,Left Wing,11,VfB Stuttgart,174,['dc5f2d5a-48c0-470f-af99-667dd704a3a1'],38,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:38.601,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,d4e0cf37-200a-4067-befe-1d0e7af06337,263,,"[71.7, 72.4]",3890556,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Caligiuri,8521.0,Right Midfield,13,Wolfsburg,179,['0cd10ac9-9f8b-4051-b184-b975b4a0a613'],56,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:56.642,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,8b302f58-14e6-4bd9-b24e-354b9d21de40,296,,"[107.2, 59.6]",3890556,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Caligiuri,8521.0,Right Midfield,14,VfB Stuttgart,174,['650a1eb2-138c-4909-a5a5-16d19f2a1ce3'],38,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:38.218,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,ade8c18b-f7d3-46e1-8fcc-ab48582bc9d7,304,,"[40.2, 17.8]",3890556,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,14,VfB Stuttgart,174,"['05d52840-a2a5-4a7a-91d2-6a18328e68f5', 'e5f4593b-f98d-4bab-8ff7-e2b2c91cdfd0']",46,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:05:46.337,Dribble,True
,,,,,,,,,,,,,Complete,True,,,0.0,,,,,,,,,,,,ac657983-c145-4a7c-a191-95288056df25,307,,"[39.9, 15.1]",3890556,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,14,VfB Stuttgart,174,['2ff1b64d-ec6d-49c3-8dc3-077b4e1d98bc'],47,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:05:47.203,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,02608cda-51e8-4b93-a50f-6bb156b8e19c,508,,"[71.5, 68.1]",3890556,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Paul Seguin,23267.0,Right Center Midfield,17,Wolfsburg,179,['54a0ce0b-c6f0-4536-b630-b3653caafc96'],58,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:09:58.938,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,a61cac8b-143f-48b1-a216-349898071b26,1144,,"[58.7, 26.1]",3890556,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Caligiuri,8521.0,Right Midfield,40,Wolfsburg,179,"['0bcb64b7-32df-4eb2-a42f-a36028e7dd40', '4f409cbe-f787-4f64-a58a-dfd781173511']",1,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:24:01.617,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,5ae6d9f5-0279-4731-8bda-8d63eaba6448,1203,,"[69.6, 75.0]",3890556,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Schwaab,8270.0,Right Center Back,43,Wolfsburg,179,['326a7a2c-f4d3-4cb1-8687-c1a4b656f874'],58,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:24:58.766,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,37477100-5c78-4d90-ac6c-6b1abd16d4a5,1313,,"[62.1, 71.1]",3890556,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthias Zimmermann,11370.0,Right Back,48,Wolfsburg,179,"['c3dfbdd2-353f-42ee-b43e-9b70db1ba7ba', 'd82aa4b1-2ce7-4148-81ea-d16359fceeb2']",23,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:27:23.162,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,15c42b89-8b1a-4833-868b-fa66d9098f25,1331,,"[73.2, 75.5]",3890556,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timo Werner,5557.0,Right Wing,50,VfB Stuttgart,174,['ad864388-e1df-41e2-ad88-aa450c45d6b7'],2,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:28:02.050,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,bdffba23-d0d8-4795-80b1-15a138f52acd,1349,,"[105.1, 52.1]",3890556,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Artem Kravets,27639.0,Center Forward,51,VfB Stuttgart,174,['60f289ae-f78e-421e-800c-d3731f8d9dbb'],22,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:28:22.154,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,5e05bf0f-f726-42da-b6cc-33fb21903cde,1357,,"[32.6, 45.9]",3890556,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Daniel Caligiuri,8521.0,Right Midfield,52,Wolfsburg,179,"['534c7848-84c7-4091-899a-b8ef2c7838e2', 'fdf8ba0e-6ffb-4e5b-8c52-04daf8b2191e']",25,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:28:25.682,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,b2d055c6-1c61-47e8-a88d-4e60ebb8faa4,1496,,"[45.4, 60.4]",3890556,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Schürrle,10281.0,Left Midfield,60,VfB Stuttgart,174,['3d0cb497-8263-4af3-a88e-e16b23256555'],10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:32:10.668,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,c1b0c1ec-8682-407c-bb09-bcb6de2836bc,1596,,"[81.7, 19.7]",3890556,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filip Kostić,5591.0,Left Wing,65,VfB Stuttgart,174,['72686e47-4125-45a3-80bc-d8e1134728c2'],50,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:33:50.947,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.217998,,,,,,,,,,,,0fb482c4-587e-4cc7-95bf-80e96d0b40a4,1671,,"[55.8, 11.1]",3890556,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Schürrle,10281.0,Left Midfield,70,VfB Stuttgart,174,['a0970ce9-3aaf-4690-b109-cca6ef5d79f0'],15,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:15.062,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,8d8dbc5f-b33e-414d-b9d9-6bc60c3f930e,1940,,"[105.6, 53.0]",3890556,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artem Kravets,27639.0,Center Forward,88,VfB Stuttgart,174,"['175f7556-3898-4e45-ab51-27c9325bab71', '34733356-7896-48ea-b6af-e97090e35eaa']",58,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:58.448,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,e4d368ac-d6c0-421b-9c1b-76378806e930,2145,,"[40.8, 69.0]",3890556,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,100,VfB Stuttgart,174,['22639f65-c619-4733-b907-5f9fc8c7dedd'],56,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:56.512,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,81290c67-1075-41ac-b80e-c00ac9654a4e,2561,,"[109.8, 45.6]",3890556,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Kruse,8386.0,Center Forward,127,Wolfsburg,179,"['0896cb26-45b3-4296-bf8d-dc99a95fe296', '2185700d-28b0-403c-895c-1e0cf7f37211']",16,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:16.373,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,73bc577d-008b-4fe5-bab8-3aab9f690baa,2580,,"[29.5, 70.0]",3890556,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,127,Wolfsburg,179,"['2bf90a1a-9eb5-4eb6-b1a5-637da6f73114', '50237d49-76ac-46cc-a9fc-2e2b61b35aee']",36,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:36.196,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,d7b2735a-8217-43d4-8551-cb2b5ffd5ab2,3176,,"[110.0, 75.5]",3890556,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Träsch,23266.0,Right Back,168,Wolfsburg,179,['636ee5a4-9a69-465f-9acb-848bf1382e9f'],11,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:30:11.757,Dribble,True
,,,,,,,,,,,,True,Incomplete,True,,,0.0,,,,,,,,,,,,75018bb4-4554-410d-8076-a8010ea96b00,3229,,"[85.4, 60.4]",3890556,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Harnik,8557.0,Right Wing,173,VfB Stuttgart,174,['709e3114-9286-478e-b003-611a2b4d1634'],53,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:32:53.744,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,fcf56553-e026-4d28-b962-0040e527264f,3310,,"[78.4, 55.8]",3890556,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adelino André Vieira Freitas,10790.0,Right Wing,181,Wolfsburg,179,['53399e75-1f32-493e-b363-74c2622befe0'],34,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:34.674,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,a16c59a8-0bbf-4384-b9db-2a292209bb4e,3398,,"[82.5, 31.8]",3890556,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Wing,186,VfB Stuttgart,174,['3f594222-a6e5-4625-91b1-147eade2fed5'],19,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:37:19.094,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,df5dda37-4146-4d18-a2d2-3ae4c708e473,3475,,"[68.6, 75.6]",3890556,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,André Schürrle,10281.0,Left Wing,194,Wolfsburg,179,['6db61109-6f0b-4e28-b9ac-bb1e0a24e228'],18,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:41:18.521,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,e3c7def6-9981-49d7-9d37-5567c9102c69,3484,,"[62.9, 76.0]",3890556,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Träsch,23266.0,Right Back,195,Wolfsburg,179,"['c32aad97-0ce3-46db-81c0-9a5d24e27a27', 'cb46676c-5400-4dd2-a7aa-10412b147957']",34,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:41:34.815,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,3e86b577-153d-443a-867a-4cde4fc85ffb,3563,,"[84.2, 7.4]",3890556,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Draxler,3186.0,Center Attacking Midfield,199,Wolfsburg,179,['fe0ea36d-ff73-4309-9e4a-b045b72fef73'],25,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:43:25.392,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,6790042c-eb91-4dbb-9b67-9110ad6c68fa,3575,,"[77.4, 32.4]",3890556,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maximilian Arnold,8235.0,Left Defensive Midfield,199,Wolfsburg,179,['d60fd5f4-9b15-424b-bc76-456055a5283f'],31,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:43:31.902,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,3f565faa-348c-449c-bd6a-85d05b431e42,3744,,"[42.9, 16.8]",3890556,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marcel Schäfer,40469.0,Left Back,207,VfB Stuttgart,174,['102d3720-f4f1-4d47-8f14-78dbe40ac7c8'],10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:48:10.168,Dribble,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1d4fcc5d-ecb3-428e-89f4-23e5f8c76013,312,,"[84.5, 67.6]",3890556,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Caligiuri,8521.0,Right Midfield,14,VfB Stuttgart,174,['3f4f1e59-563d-4021-a69e-c92b9613d62f'],49,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:49.818,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,54dcf4a2-5c49-4269-a66b-75798b93bad1,659,,"[89.1, 54.3]",3890556,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Center Defensive Midfield,23,VfB Stuttgart,174,"['3bbf9277-63f9-4bd7-996b-13bf36568a5a', 'eb4d21ae-c0cb-4c86-bea2-ecb5dd6012ea']",8,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:08.126,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,f4904e58-2625-4342-b238-d131d5ee4031,1210,,"[70.3, 47.0]",3890556,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Schwaab,8270.0,Right Center Back,43,Wolfsburg,179,"['a7671490-4aa4-4a56-9b64-8ca0a2f883b9', 'b76b6ce3-5ef3-430d-84d1-73ee78ed8f99']",3,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:25:03.889,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,af60e018-1f07-4c49-9e63-6dcf54f5ff47,1245,,"[65.8, 72.6]",3890556,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Gentner,8959.0,Left Defensive Midfield,44,VfB Stuttgart,174,['54324caf-c5f2-4302-a95c-197f72906ba0'],57,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:25:57.711,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,,,a58e8db5-ceab-46b2-abe0-3b23b5beeed3,1359,,"[84.8, 34.0]",3890556,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Emiliano Adrián Insúa Zapata,12626.0,Left Back,52,Wolfsburg,179,"['0d767e08-f8d7-41d0-9f0b-cacf7c9f29e4', 'bedbdeeb-9516-4223-96d4-963114b96c78', 'dc429d9a-ad79-4019-8b89-26ee4a87ea90']",26,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:28:26.189,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,37af43e1-d3bc-4a7b-a6a7-a5a5f8d46808,1607,,"[79.5, 2.8]",3890556,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Gentner,8959.0,Left Defensive Midfield,65,VfB Stuttgart,174,['46d3a627-fcd2-4f9e-abbb-e4f19119c841'],2,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:34:02.171,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,Yellow Card,,,,,,,,,,d67cbfe4-fc2c-433d-8256-f8faea15d55a,1652,,"[72.9, 12.8]",3890556,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Kruse,8386.0,Center Forward,69,VfB Stuttgart,174,"['12e2e197-a1b9-4f80-aa15-fa0f4443b9fc', '2864243c-1b08-4299-9ffc-9b4a65e3e52f']",38,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:38.084,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bb36c978-7314-442c-be18-7afc8032d851,1859,,"[31.0, 6.7]",3890556,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,81,Wolfsburg,179,['5853a0d1-7d8f-493c-b05a-e1fe53b9e570'],52,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:52.078,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,Dangerous Play,,,,,,,,,8c5fd064-9809-43cd-ad42-64cb17de6fcb,2200,,"[99.4, 59.4]",3890556,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Harnik,8557.0,Right Wing,102,VfB Stuttgart,174,['8c593116-b335-4851-8056-64bfce2e1149'],53,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:53.345,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,43a4db3c-4bcb-44b4-b9a2-c91904ee0fba,2435,,"[14.7, 7.3]",3890556,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Wing,120,Wolfsburg,179,['947c9704-abda-4286-b4e9-9027fafbd087'],19,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:09:19.185,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b435cca9-7100-4b01-97cb-11c520fe950a,2461,,"[46.6, 36.1]",3890556,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Gentner,8959.0,Left Defensive Midfield,123,VfB Stuttgart,174,['1664e7b9-3e23-4f4b-8fe1-719d5cf2e16c'],37,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:10:37.706,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,02db66bf-abda-4b9f-b412-2c311307cd9e,2747,,"[106.9, 76.1]",3890556,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukas Rupp,11395.0,Right Defensive Midfield,139,Wolfsburg,179,['8f2d0632-9834-442a-9eb4-957f4697c1ec'],29,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:16:29.685,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b2b483f5-45e2-4e3d-8511-334aa8821f8c,2872,,"[85.2, 57.0]",3890556,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Gentner,8959.0,Left Defensive Midfield,148,Wolfsburg,179,"['aad1324f-36a9-4912-a10f-e03ecfbb030f', 'fb8e7b4f-9638-4ab9-8bec-ee338e79f4f9']",34,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:20:34.368,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fd24b643-5ba1-4e48-8c57-aa158eecde7b,2986,,"[63.6, 6.1]",3890556,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Borys Tashchy,9266.0,Center Forward,154,Wolfsburg,179,"['1923dc3f-c58f-46c6-ac8b-07b6078d16d0', 'c256d9da-5c74-46c4-9eea-efab298f0139']",25,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:23:25.494,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,Handball,,,,,,,,,8ee6a9ca-d1d7-4449-ada5-84d7e6d8209c,2994,,"[53.9, 5.4]",3890556,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filip Kostić,5591.0,Left Wing,155,Wolfsburg,179,['d6dcaaaf-0d6a-4d14-a463-5c9003d81493'],22,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:24:22.457,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,6ca854cc-0574-4138-9545-57a9d941abd3,3057,,"[43.8, 31.6]",3890556,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Dante Bonfim da Costa Santos,3197.0,Left Center Back,160,VfB Stuttgart,174,['cbfb6ed8-f134-4baf-a5fd-9c26bbec1ff4'],7,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:07.702,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,3568dd57-5f96-430b-b3ca-7180148a338a,3202,,"[34.0, 6.5]",3890556,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maximilian Arnold,8235.0,Left Defensive Midfield,170,VfB Stuttgart,174,"['7f7aab22-6483-49d9-9680-637d35ec393b', 'ae270a95-a89b-431f-98ae-1296820208ce']",10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:31:10.567,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,70638a85-f168-4b3d-90db-6385ffa9ef0d,3214,,"[21.1, 36.1]",3890556,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,170,VfB Stuttgart,174,['d1d29825-d69a-42bc-a543-cece67dc31d6'],16,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:31:16.830,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,7efdbce2-28f8-4365-a934-4af55db03360,3263,,"[83.5, 40.1]",3890556,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Träsch,23266.0,Right Back,176,VfB Stuttgart,174,['1ea6ff78-dfe1-4a32-a3ea-15c9072dfa47'],52,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:52.233,Foul Committed,
