50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.637881,,,,,,,,,,,,,c0a8613e-6465-4b97-af45-8c8df15a7e0c,471,,,"[48.5, 26.7]",3890514,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caiuby Francisco da Silva,8303.0,Left Midfield,29,Werder Bremen,176,['d0e9cb2a-a1c3-4825-8c6b-2bb0498c615d'],55,,,,,,,,,,,,,,,,,Augsburg,172,00:13:55.116,Pressure,
,,,,,,,,,,,,,,True,,,,,,0.544415,,,,,,,,,,,,,15b6955b-afd6-4441-a34d-242fcb765a0f,487,,,"[98.5, 20.4]",3890514,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago García,26359.0,Left Back,30,Augsburg,172,"['79f4cc5b-6bcc-473e-a45c-74416957e2cc', 'c9bdffab-d98f-4034-9313-94d40bb9e74d']",7,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:07.392,Pressure,
,,,,,,,,,,,,,,,,,,,,0.063735,,,,,,,,,,,,,bae07cbc-fc5e-4c65-a6f9-1fdf584abebd,490,,,"[12.6, 49.5]",3890514,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeffrey Gouweleeuw,8318.0,Right Center Back,30,Augsburg,172,,11,,,,,,,,,,,,,,,,,Augsburg,172,00:14:11.670,Pressure,
,,,,,,,,,,,,,,True,,,,,,0.338201,,,,,,,,,,,,,4af7a824-8917-4c4c-b89a-6ae3477c930c,502,,,"[78.0, 5.6]",3890514,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Halil Altıntop,40462.0,Center Attacking Midfield,31,Augsburg,172,"['10b4cfc0-ff83-4465-a6f7-d3dbbb444f5b', '4cbb98a8-88cd-480e-a510-dd693c240ced']",58,,,,,,,,,,,,,,,,,Augsburg,172,00:14:58.031,Pressure,
,,,,,,,,,,,,,,,,,,,,0.137954,,,,,,,,,,,,,117564d0-3cb1-4a73-8023-cb7753e60fc1,521,,,"[53.6, 46.2]",3890514,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Esswein,8574.0,Right Midfield,32,Werder Bremen,176,['52d8ea16-22c2-4f7a-922c-5d6304d2ef13'],24,,,,,,,,,,,,,,,,,Augsburg,172,00:15:24.898,Pressure,
,,,,,,,,,,,,,,,,,,,,0.439876,,,,,,,,,,,,,83097eac-1f9f-49bb-9aed-df0e63cf0832,525,,,"[51.9, 75.6]",3890514,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Esswein,8574.0,Right Midfield,32,Werder Bremen,176,"['14ba59f9-80a0-40fd-9586-253a5210e669', '82798990-6ec9-4c32-acb7-8167f2452c26']",28,,,,,,,,,,,,,,,,,Augsburg,172,00:15:28.840,Pressure,
,,,,,,,,,,,,,,,,,,,,0.785355,,,,,,,,,,,,,840bb200-e3a7-4e08-9ee3-e08c9a137472,532,,,"[29.5, 34.0]",3890514,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ragnar Klavan,4174.0,Left Center Back,32,Werder Bremen,176,"['fdf1b4fe-7ccb-40c1-822b-6688af124e3e', 'ffe740ce-4f55-47c3-b7f8-81ccdb2f2ed0']",37,,,,,,,,,,,,,,,,,Augsburg,172,00:15:37.566,Pressure,
,,,,,,,,,,,,,,,,,,,,0.391139,,,,,,,,,,,,,a387fe20-b331-4de1-9c08-bcfcea67cc78,539,,,"[11.4, 23.4]",3890514,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caiuby Francisco da Silva,8303.0,Left Midfield,32,Werder Bremen,176,"['3f9ef3eb-688a-4d47-803a-e6520fc4f32c', '9c88b8b0-5c6f-4149-9dcd-e67991c57fa6']",42,,,,,,,,,,,,,,,,,Augsburg,172,00:15:42.613,Pressure,
,,,,,,,,,,,,,,,,,,,,0.282492,,,,,,,,,,,,,171951d4-ea87-4719-a0e5-db3ca028a5bc,540,,,"[9.7, 22.3]",3890514,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Max,8319.0,Left Back,32,Werder Bremen,176,['3f9ef3eb-688a-4d47-803a-e6520fc4f32c'],42,,,,,,,,,,,,,,,,,Augsburg,172,00:15:42.748,Pressure,
,,,,,,,,,,,,,,,,,,,,0.801387,,,,,,,,,,,,,3d2ba3cf-f644-4ff2-bda1-3746298fa8b5,547,,,"[21.3, 51.1]",3890514,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Esswein,8574.0,Right Midfield,32,Werder Bremen,176,"['417b8e8e-1bd8-48d6-aeb0-b8b48330b7bc', 'f41a043d-6214-4fcc-b9de-2deae12c859c']",47,,,,,,,,,,,,,,,,,Augsburg,172,00:15:47.336,Pressure,
,,,,,,,,,,,,,,,,,,,,0.35617,,,,,,,,,,,,,c3dd5053-7a1b-46c5-8278-9773c353b0ad,553,,,"[10.7, 74.1]",3890514,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Tawiah Opare,9400.0,Right Back,32,Werder Bremen,176,"['ea0f6670-f90a-478b-8e03-40c5c9ead6a7', 'fc8e071e-e1c2-4979-8e1a-5c4d9431d0a9']",51,,,,,,,,,,,,,,,,,Augsburg,172,00:15:51.948,Pressure,
,,,,,,,,,,,,,,,,,,,,0.186454,,,,,,,,,,,,,573ee305-e985-40ef-b36f-984362810ca8,562,,,"[5.3, 26.5]",3890514,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexander Esswein,8574.0,Right Midfield,33,Werder Bremen,176,['ef6a3c79-6de2-4108-b9d0-147e48437a31'],40,,,,,,,,,,,,,,,,,Augsburg,172,00:16:40.480,Pressure,
,,,,,,,,,,,,,,,,,,,,0.467747,,,,,,,,,,,,,87c1dbfd-9f17-40f0-a02e-8e239ac16727,566,,,"[116.5, 55.9]",3890514,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Levin Mete Öztunali,8554.0,Right Midfield,33,Werder Bremen,176,,42,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:42.066,Pressure,
,,,,,,,,,,,,,,,,,,,,0.301904,,,,,,,,,,,,,608145cd-e0c1-4642-8560-e0ee9eb06828,570,,,"[87.8, 78.9]",3890514,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexander Esswein,8574.0,Right Midfield,34,Augsburg,172,,8,,,,,,,,,,,,,,,,,Augsburg,172,00:17:08.937,Pressure,
,,,,,,,,,,,,,,,,,,,,1.079384,,,,,,,,,,,,,2d725e69-30a9-420f-a2f3-2413a3d33a82,611,,,"[64.9, 22.7]",3890514,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,39,Augsburg,172,"['017dc71e-7292-4118-937a-8463b561eae7', '68981feb-fdb3-4247-9299-fbe15385247e']",33,,,,,,,,,,,,,,,,,Werder Bremen,176,00:18:33.896,Pressure,
,,,,,,,,,,,,,,,,,,,,0.847702,,,,,,,,,,,,,49cd431c-ae7f-46a9-a463-8a68a3ce3fd7,636,,,"[63.2, 24.4]",3890514,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Halil Altıntop,40462.0,Center Attacking Midfield,40,Werder Bremen,176,['6d9f5998-b0e4-402b-9a2f-db454e8e3cf0'],30,,,,,,,,,,,,,,,,,Augsburg,172,00:19:30.244,Pressure,
,,,,,,,,,,,,,,,,,,,,1.021832,,,,,,,,,,,,,684f0cf5-d754-4253-8e70-d06781e24453,646,,,"[81.5, 37.1]",3890514,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alfreð Finnbogason,5514.0,Center Forward,40,Werder Bremen,176,['a94a7c1d-bb96-4c46-90d6-d9f67db7023c'],39,,,,,,,,,,,,,,,,,Augsburg,172,00:19:39.494,Pressure,
,,,,,,,,,,,,,,,,,,,,0.287563,,,,,,,,,,,,,91bc6b92-35a8-4ccb-b364-f4f570c9621d,650,,,"[66.3, 71.0]",3890514,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexander Esswein,8574.0,Right Midfield,40,Werder Bremen,176,"['48d77154-fb1b-40d4-b784-a7c8246229aa', '5aeea5d1-6328-4703-9c2c-a9016da0a9a3']",47,,,,,,,,,,,,,,,,,Augsburg,172,00:19:47.652,Pressure,
,,,,,,,,,,,,,,,,,,,,0.892445,,,,,,,,,,,,,2fa6a13c-f722-48b6-acfb-f85478e8b364,654,,,"[50.0, 70.2]",3890514,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Christoph Janker,24117.0,Right Defensive Midfield,40,Werder Bremen,176,"['1968d469-8bee-4f2c-b5af-d1fa2d1cc9a6', 'fcdb51c2-e018-47e1-a1b7-0d3c95733ec1']",49,,,,,,,,,,,,,,,,,Augsburg,172,00:19:49.061,Pressure,
,,,,,,,,,,,,,,True,,,,,,0.177645,,,,,,,,,,,,,63013a93-6a5f-4ae1-b0b7-08f6f8d22312,676,,,"[40.4, 27.0]",3890514,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Janker,24117.0,Right Defensive Midfield,43,Werder Bremen,176,,27,,,,,,,,,,,,,,,,,Augsburg,172,00:20:27.920,Pressure,
,,,,,,,,,,,,,,True,,,,,,0.311848,,,,,,,,,,,,,3b36ff89-0793-4bb5-b03e-7ef63e9eae67,679,,,"[45.4, 24.6]",3890514,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,43,Werder Bremen,176,"['4293a9bd-fc87-40f7-9df1-a4a298f083f4', '7fd19f7f-5bd7-4f24-8b75-134655a67ff5']",28,,,,,,,,,,,,,,,,,Augsburg,172,00:20:28.720,Pressure,
,,,,,,,,,,,,,,True,,,,,,0.944861,,,,,,,,,,,,,bffe4c13-2cbc-44eb-bd3e-66f8c6851314,687,,,"[92.5, 37.9]",3890514,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Ujah,12624.0,Center Forward,44,Augsburg,172,"['136ff38d-63b7-4b6f-8b2b-4ce48c2001ea', 'f0889c88-0a4f-452f-a797-82757bc0a8ff']",35,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:35.161,Pressure,
,,,,,,,,,,,,,,True,,,,,,0.557971,,,,,,,,,,,,,18356f1d-4f77-47ec-8023-02d18c385d01,690,,,"[77.0, 33.7]",3890514,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Center Defensive Midfield,44,Augsburg,172,"['37682dc6-4512-49e5-8e13-9cb0df645aea', '922a3c89-e4eb-402e-8a1d-d879ea3bfe31', 'c90ab349-1b90-47c4-9d8b-97e6861d2085']",37,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:37.148,Pressure,
,,,,,,,,,,,,,,,,,,,,0.971188,,,,,,,,,,,,,8fc0f4f8-d76b-45cb-a63c-17c04c71a844,696,,,"[65.9, 29.4]",3890514,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Center Defensive Midfield,44,Augsburg,172,"['1ddfa839-566a-4f23-9678-0fb90ec3d692', '3260e089-ecba-4ec8-b035-492e650acf06']",39,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:39.826,Pressure,
,,,,,,,,,,,,,,,,,,,,0.704352,,,,,,,,,,,,,60b1d775-482b-40a0-9781-6bb52d7ed574,697,,,"[64.3, 29.4]",3890514,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fin Bartels,8389.0,Left Midfield,44,Augsburg,172,,39,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:39.869,Pressure,
,,,,,,,,,,,,,,,,,,,,0.340342,,,,,,,,,,,,,dccae4d3-2bec-482b-911b-968a73d8442e,699,,,"[54.2, 29.2]",3890514,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Janker,24117.0,Right Defensive Midfield,44,Augsburg,172,"['1023d86d-1f34-4f3c-bcce-dc5cad488c47', 'b972c9f6-d960-4e06-88ef-db675c96cc52', 'f6d6c39d-e8d7-4452-93a4-825e2f1a76b4']",42,,,,,,,,,,,,,,,,,Augsburg,172,00:20:42.693,Pressure,
,,,,,,,,,,,,,,,,,,,,1.294733,,,,,,,,,,,,,6ff6dc2a-bce9-4081-89a3-551aba3ca924,707,,,"[46.8, 36.7]",3890514,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Halil Altıntop,40462.0,Center Attacking Midfield,46,Werder Bremen,176,,5,,,,,,,,,,,,,,,,,Augsburg,172,00:21:05.148,Pressure,
,,,,,,,,,,,,,,,,,,,,0.5708,,,,,,,,,,,,,eafcc67e-835b-4088-a650-006cea84ee2d,711,,,"[40.2, 8.3]",3890514,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Caiuby Francisco da Silva,8303.0,Left Midfield,46,Werder Bremen,176,"['1051c082-2cfe-4d2a-809c-935ac8ac7766', '17767c52-1d2a-4077-9af7-d669d4d72335']",9,,,,,,,,,,,,,,,,,Augsburg,172,00:21:09.646,Pressure,
,,,,,,,,,,,,,,,,,,,,0.466815,,,,,,,,,,,,,2030252c-71e2-4851-865e-3345e4bc4ca6,715,,,"[54.0, 18.8]",3890514,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Halil Altıntop,40462.0,Center Attacking Midfield,46,Werder Bremen,176,"['bcdbef77-5f7c-4dfd-81bc-6f4a557823db', 'd5a29025-4047-4571-9c77-cb2d409bc5e1']",12,,,,,,,,,,,,,,,,,Augsburg,172,00:21:12.511,Pressure,
,,,,,,,,,,,,,,,,,,,,0.70982,,,,,,,,,,,,,ba8f16e6-538d-4ab9-9d57-b1fdcd83d12f,719,,,"[64.2, 23.1]",3890514,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Halil Altıntop,40462.0,Center Attacking Midfield,46,Werder Bremen,176,"['d16eaebd-2d9a-4285-a8e8-2f825c178e5f', 'e4adc651-01fd-464a-a092-1e373dd9239c']",14,,,,,,,,,,,,,,,,,Augsburg,172,00:21:14.283,Pressure,
,,,,,,,,,,,,,,,,,,,,0.75651,,,,,,,,,,,,,adbe8469-949a-4983-bd47-263ca87ac2ae,721,,,"[50.4, 47.6]",3890514,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christoph Janker,24117.0,Right Defensive Midfield,46,Werder Bremen,176,"['1d4dfa06-34e7-4f8f-a1ed-f5c0af9996fd', '2adb58d7-c78c-4b8d-a6db-2d836eca709a']",16,,,,,,,,,,,,,,,,,Augsburg,172,00:21:16.109,Pressure,
,,,,,,,,,,,,,,,,,,,,0.77723,,,,,,,,,,,,,b27034e0-1466-4801-ae9d-4b8e16b1b24c,736,,,"[43.7, 60.6]",3890514,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christoph Janker,24117.0,Right Defensive Midfield,46,Werder Bremen,176,['3b6a8dca-96bf-4a8f-b293-340deee51b81'],25,,,,,,,,,,,,,,,,,Augsburg,172,00:21:25.650,Pressure,
,,,,,,,,,,,,,,,,,,,,0.356461,,,,,,,,,,,,,09c1cc0c-0e91-43fc-b065-11f4221dd4ae,737,,,"[42.9, 59.3]",3890514,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexander Esswein,8574.0,Right Midfield,46,Werder Bremen,176,,25,,,,,,,,,,,,,,,,,Augsburg,172,00:21:25.931,Pressure,
,,,,,,,,,,,,,,,,,,,,2.259741,,,,,,,,,,,,,cc539b3d-2e7b-4329-b7c1-5d1e661874d4,753,,,"[63.8, 43.6]",3890514,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Zlatko Junuzović,8762.0,Left Center Midfield,47,Augsburg,172,"['4cbb981a-2c28-4530-85e5-6d20f98a2d0e', 'cfba9a3d-f63e-4bb5-9ee7-3d70308d9c3a']",4,,,,,,,,,,,,,,,,,Werder Bremen,176,00:22:04.473,Pressure,
,,,,,,,,,,,,,,True,,,,,,0.541155,,,,,,,,,,,,,81363171-e3eb-4e92-8230-9cd6501afdc7,773,,,"[86.5, 57.2]",3890514,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Esswein,8574.0,Right Midfield,49,Werder Bremen,176,['16ea2f46-5271-48a1-b74b-2dbb26a11c5e'],39,,,,,,,,,,,,,,,,,Augsburg,172,00:22:39.857,Pressure,
,,,,,,,,,,,,,,True,,,,,,0.345895,,,,,,,,,,,,,b6272889-0940-42e8-b190-6315533b9b2f,775,,,"[82.2, 58.1]",3890514,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,49,Werder Bremen,176,,42,,,,,,,,,,,,,,,,,Augsburg,172,00:22:42.112,Pressure,
,,,,,,,,,,,,,,,,,,,,0.673268,,,,,,,,,,,,,d8497270-d0f1-4197-8235-3ea2e6b8b822,784,,,"[33.7, 70.6]",3890514,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Janker,24117.0,Right Defensive Midfield,49,Werder Bremen,176,"['1e709fca-6f7c-451f-8dea-e54db7c4711e', 'd0b6a550-cc5c-4d5f-9224-a26db71be272']",49,,,,,,,,,,,,,,,,,Augsburg,172,00:22:49.678,Pressure,
,,,,,,,,,,,,,,True,,,,,,1.367775,,,,,,,,,,,,,4b21561b-881e-4605-a71c-427e388a13ad,795,,,"[92.7, 3.9]",3890514,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Levin Mete Öztunali,8554.0,Right Midfield,50,Augsburg,172,"['741cd36e-07f2-45eb-adc6-2254c49e7e65', 'cfba46e4-6664-46a4-b54c-3fe42894e7e1']",55,,,,,,,,,,,,,,,,,Werder Bremen,176,00:22:55.606,Pressure,
,,,,,,,,,,,,,,,,,,,,0.732255,,,,,,,,,,,,,13b1dfb0-9a51-440c-b21a-884b343b9660,799,,,"[77.2, 14.6]",3890514,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clemens Fritz,20010.0,Right Center Midfield,50,Augsburg,172,"['b623a489-3d8e-4e7a-9225-ced239cf7b93', 'c88cc49e-3f28-4d83-8db4-cd527f92e47d']",58,,,,,,,,,,,,,,,,,Werder Bremen,176,00:22:58.107,Pressure,
,,,,,,,,,,,,,,,,,,,,0.629309,,,,,,,,,,,,,03843979-7475-4e73-9381-8fcfa68ae419,803,,,"[88.1, 21.8]",3890514,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clemens Fritz,20010.0,Right Center Midfield,50,Augsburg,172,"['27dd63d2-a3e5-4bf3-8d24-64ebef581c20', '7fd5938a-bc81-4f1a-9e74-a30becaff6bb']",0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:23:00.169,Pressure,
,,,,,,,,,,,,,,True,,,,,,0.477284,,,,,,,,,,,,,2390491e-2f8c-4884-967b-112a3dee5db5,807,,,"[53.8, 41.2]",3890514,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,50,Augsburg,172,,4,,,,,,,,,,,,,,,,,Augsburg,172,00:23:04.490,Pressure,
,,,,,,,,,,,,,,,,,,,,0.560218,,,,,,,,,,,,,129e95e5-15eb-4c0d-a6a4-36f8f289f706,811,,,"[76.4, 45.4]",3890514,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatko Junuzović,8762.0,Left Center Midfield,50,Augsburg,172,['d42c83b8-60b3-4a0b-91d5-957a96e76a4b'],6,,,,,,,,,,,,,,,,,Werder Bremen,176,00:23:06.141,Pressure,
,,,,,,,,,,,,,,,,,,,,1.029215,,,,,,,,,,,,,fc4d3ce2-a8f4-41f2-975c-05ff01117656,821,,,"[7.0, 18.5]",3890514,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago García,26359.0,Left Back,50,Augsburg,172,['0329b342-6aee-495c-82f3-02bfb07cf29c'],18,,,,,,,,,,,,,,,,,Werder Bremen,176,00:23:18.996,Pressure,
,,,,,,,,,,,,,,,,,,,,1.517323,,,,,,,,,,,,,1564d3a9-08df-4e04-bb63-dde911f43664,832,,,"[62.4, 8.9]",3890514,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Center Defensive Midfield,52,Augsburg,172,"['3cb7e5c3-c07e-4f83-a008-d52a332e50c2', '7227a05d-6b23-46ea-b46a-d926ae6385b6']",10,,,,,,,,,,,,,,,,,Werder Bremen,176,00:24:10.364,Pressure,
,,,,,,,,,,,,,,,,,,,,0.185023,,,,,,,,,,,,,04cc9c48-7b92-4139-b1eb-85e7ca249c94,834,,,"[55.4, 72.7]",3890514,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Esswein,8574.0,Right Midfield,52,Augsburg,172,['d175ac58-2556-4bc3-b052-94416fe761c2'],12,,,,,,,,,,,,,,,,,Augsburg,172,00:24:12.164,Pressure,
,,,,,,,,,,,,,,True,,,,,,0.507351,,,,,,,,,,,,,65672cb0-8a73-46ae-85ad-e56fa69727d0,839,,,"[53.1, 38.2]",3890514,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Max,8319.0,Left Back,53,Werder Bremen,176,"['64113e91-2719-4e54-8a67-739499bf0742', '665ca3d4-3c70-4a04-8fe5-f36f8572b9e0']",15,,,,,,,,,,,,,,,,,Augsburg,172,00:24:15.426,Pressure,
,,,,,,,,,,,,,,True,,,,,,0.696109,,,,,,,,,,,,,3abb2ae3-a429-48df-9bc3-200a1469af67,847,,,"[65.3, 72.4]",3890514,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clemens Fritz,20010.0,Right Center Midfield,54,Augsburg,172,"['ba4d963b-0e8b-4b9f-8842-f0b58379b896', 'c848d239-2468-47f7-afb8-934fe90320ec']",21,,,,,,,,,,,,,,,,,Werder Bremen,176,00:24:21.153,Pressure,
,,,,,,,,,,,,,,True,,,,,,0.616609,,,,,,,,,,,,,2b7496a0-5339-4553-a206-4f99ced7e6fc,856,,,"[107.7, 26.3]",3890514,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfreð Finnbogason,5514.0,Center Forward,55,Werder Bremen,176,"['0499a737-c4d9-4559-b14d-b96235af9e23', '2d4c11dd-d34b-44c2-97ad-8282124bef41', '5067c029-9bca-41e4-a7b5-5fe4788f410c']",28,,,,,,,,,,,,,,,,,Augsburg,172,00:24:28.191,Pressure,
,,,,,,,,,,,,,,,,,,,,1.28539,,,,,,,,,,,,,8d1d1b8e-a490-45e2-8222-fad4ad8c3b43,863,,,"[80.7, 7.1]",3890514,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caiuby Francisco da Silva,8303.0,Left Midfield,55,Werder Bremen,176,"['c36030b2-8e00-4775-997a-b4f7849e9129', 'effac6ba-4ee4-40e4-ac3c-5af325ebe20d']",32,,,,,,,,,,,,,,,,,Augsburg,172,00:24:32.879,Pressure,
,,,,,,,,,,,,,,,,,,,,1.2749,,,,,,,,,,,,,68c23140-4f24-468f-ab78-640b138148b4,872,,,"[69.8, 6.7]",3890514,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,56,Werder Bremen,176,['19efcaa5-1db1-4e9f-9077-23a99c6c8c3b'],52,,,,,,,,,,,,,,,,,Augsburg,172,00:24:52.714,Pressure,
,,,,,,,,,,,,,,,,,,,,0.975467,,,,,,,,,,,,,87bc27a2-c32c-4a58-8172-78b1ce43cb16,886,,,"[39.4, 74.9]",3890514,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anthony Ujah,12624.0,Center Forward,58,Augsburg,172,"['6d60d376-4600-4ab9-8a34-5bd8adb0f41b', 'c06946d6-1801-4e6c-b6a8-fdc912a65064']",48,,,,,,,,,,,,,,,,,Werder Bremen,176,00:25:48.926,Pressure,
,,,,,,,,,,,,,,True,,,,,,2.112679,,,,,,,,,,,,,da742fad-8b9c-49f9-a24a-26611cf1b61f,896,,,"[72.3, 6.2]",3890514,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Max,8319.0,Left Back,58,Augsburg,172,['11c737a8-21ed-49ae-8cce-ff4f801a315e'],52,,,,,,,,,,,,,,,,,Augsburg,172,00:25:52.946,Pressure,
,,,,,,,,,,,,,,,,,,,,0.956836,,,,,,,,,,,,,8f759922-d3c1-4a88-915d-133fab8f9f49,898,,,"[99.0, 74.7]",3890514,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Levin Mete Öztunali,8554.0,Right Midfield,58,Augsburg,172,"['20864376-ee21-44bc-b54f-68ff073174f8', '64575bbb-6779-4196-a923-651c3289109d', '9569ccf2-5894-4c2c-a7d6-aa8e04c2f4df']",58,,,,,,,,,,,,,,,,,Werder Bremen,176,00:25:58.708,Pressure,
,,,,,,,,,,,,,,,,,,,,0.584945,,,,,,,,,,,,,33923828-5912-4629-b5a3-20b99d094265,903,,,"[102.3, 73.4]",3890514,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Levin Mete Öztunali,8554.0,Right Midfield,58,Augsburg,172,['191df4eb-8d98-44c2-9264-a7d3321f73bc'],0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:26:00.892,Pressure,
,,,,,,,,,,,,,,,,,,,,1.584277,,,,,,,,,,,,,1da66ac4-640f-4f4f-89a2-900758e0b715,915,,,"[43.1, 68.7]",3890514,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Gálvez Jimena,6924.0,Right Center Back,59,Augsburg,172,"['13eb5d8f-1e27-4604-8918-783264f1b8cf', '6fca2693-890e-4df3-aa8c-ac84c83def37']",25,,,,,,,,,,,,,,,,,Werder Bremen,176,00:26:25.400,Pressure,
,,,,,,,,,,,,,,,,,,,,1.542266,,,,,,,,,,,,,f1186e90-8cfa-4876-90c6-db91454a03f3,927,,,"[41.0, 2.4]",3890514,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fin Bartels,8389.0,Left Midfield,59,Augsburg,172,"['66f9e3e9-9370-438b-ae7f-7af5dd7d8c46', '83062c41-52ba-4f46-8267-2577dc444002']",36,,,,,,,,,,,,,,,,,Werder Bremen,176,00:26:36.361,Pressure,
