50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.903315,,,,,,,,,,,,,1b6add1f-3109-4d31-b98a-e32cfe3e8b57,132,,,"[91.4, 14.9]",3890283,2,,,,0.64675844,,Head,,,"[101.2, 22.3]",Low Pass,,12.280066,,,Incomplete,,Marco Sailer,400612.0,,,,,,,1,From Free Kick,Dominik Stroh-Engel,40481.0,Center Forward,8,Darmstadt 98,872,"['6761f1e7-60f2-49cd-bde1-071e895d12e0', '78b55375-cd9a-4fa1-ba4c-5eb7765ba0f9']",57,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:57.011,Pass,
,,,,,,,,,,,,,,,,,,,0.752893,,,,,,,,,,,,,6761f1e7-60f2-49cd-bde1-071e895d12e0,135,,,"[18.9, 57.8]",3890283,2,,,,0.6099169,,Right Foot,,,"[27.2, 63.6]",Low Pass,,10.12571,,,,,Pirmin Schwegler,8556.0,,,,,,Recovery,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,8,Darmstadt 98,872,"['1b6add1f-3109-4d31-b98a-e32cfe3e8b57', '45a24bf1-9b26-4595-82e8-56b9ae2900fc', 'e7544abf-326a-4329-b523-f7f5a8754f7e']",57,,,,,,,,,,,,,,,Hoffenheim,175,00:02:57.914,Pass,True
,,,,,,,,,,,,,,,,,,,1.723559,,,,,,,,,,,,,dbf8b6a7-a163-4352-bd4e-5d4a839cf25d,139,,,"[26.0, 64.0]",3890283,2,,,,-0.11900029,,Right Foot,,,"[44.4, 61.8]",High Pass,,18.531055,,,Incomplete,,Kevin Volland,8215.0,,,,,,,1,From Free Kick,Pirmin Schwegler,8556.0,Left Defensive Midfield,8,Darmstadt 98,872,"['56bedaf8-8f94-427e-b8d4-7ceb4b1da320', 'a7412ce5-4e13-43e7-88b2-046e3d491437', 'b95048c2-e946-4c20-9331-52644feaf24c']",59,,,,,,,,,,,,,,,Hoffenheim,175,00:02:59.067,Pass,True
,,,,,,,,,,,,,,,,,,,1.019552,,,,,,,,,,,,,a7412ce5-4e13-43e7-88b2-046e3d491437,141,,,"[75.7, 18.3]",3890283,3,,,,-1.1126431,,Head,,,"[79.3, 11.0]",Low Pass,,8.13941,,,Incomplete,,Jérôme Gondorf,8388.0,,,,,,Recovery,1,From Free Kick,Peter Niemeyer,40467.0,Right Defensive Midfield,8,Darmstadt 98,872,"['2b3e8ae2-7e4e-4395-bc38-f8cb2df160e8', '8b52167a-0043-4975-b1aa-90675f2b15f2', 'dbf8b6a7-a163-4352-bd4e-5d4a839cf25d']",0,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:00.790,Pass,
,,,,,,,,,,,,,,,,,,,0.200041,,,,,,,,,,,,,7e5851a3-7f8f-4c58-95d4-167f2eb5ce36,145,,,"[74.0, 13.8]",3890283,3,,,,-0.61466295,,Right Foot,,,"[75.7, 12.6]",Low Pass,,2.0808651,,,,,Jérôme Gondorf,8388.0,,,,,,Recovery,1,From Free Kick,Peter Niemeyer,40467.0,Right Defensive Midfield,8,Darmstadt 98,872,"['08db3d7a-64b7-4575-aa32-b5d006a672d3', 'e6af09a3-0797-480a-9dff-0a71c177c9fe']",2,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:02.921,Pass,True
,,,,,,,,,,,,,,,,,,,0.850073,,,,,,,,,,,,,471b2d1a-dfc7-4fb1-848e-c013e2cdf15f,148,,,"[76.3, 3.8]",3890283,3,,,,0.4789136,,Left Foot,,,"[86.7, 9.2]",Ground Pass,,11.718362,,,,,Marco Sailer,400612.0,,,,,,,1,From Free Kick,Jérôme Gondorf,8388.0,Left Defensive Midfield,8,Darmstadt 98,872,['4f3a3cf0-774d-4c60-a83d-a61281ed681c'],6,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:06.547,Pass,
,,,,,,,,,,,,,,,,,,,1.679503,,,,,,,,,,,,,42a51705-e231-482a-92f5-a8fcd5bfae21,151,,,"[87.7, 9.6]",3890283,3,,,,-0.6819947,,Left Foot,,,"[99.4, 0.1]",Ground Pass,,15.071164,,,Out,,Konstantin Rausch,11134.0,,,,,,,1,From Free Kick,Marco Sailer,400612.0,Center Attacking Midfield,8,Darmstadt 98,872,['b5f25a0c-8337-4600-abb7-39b2862f8f92'],7,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:07.438,Pass,
,,,,,,,,,,,,,,,,,,,1.804663,,,,,,,,,,,,,306fbf2e-4b9c-4f44-bc49-9504bbeff57c,153,,,"[19.5, 80.0]",3890283,3,,,,-2.1854594,,,,,"[8.7, 64.7]",Low Pass,,18.727787,,,,,Fabian Lukas Schär,5537.0,,,,,,Throw-in,1,From Throw In,Pavel Kadeřábek,9397.0,Right Back,9,Hoffenheim,175,['f8ac28ab-5c87-40e0-8d14-f3c401427366'],13,,,,,,,,,,,,,,,Hoffenheim,175,00:03:13.939,Pass,
,,,,,,,,,,,,,,,,,,,1.996638,,,,,,,,,,,,,19097949-8fcb-4fb7-9f36-2fa2e645af69,156,,,"[12.2, 55.5]",3890283,3,,,,-1.5057325,,Right Foot,,,"[14.5, 20.2]",Ground Pass,,35.37485,,,,,Niklas Süle,6322.0,,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,9,Hoffenheim,175,['1dc99637-9797-4871-8f78-464ec23559c1'],18,,,,,,,,,,,,,,,Hoffenheim,175,00:03:18.886,Pass,
,,,,,,,,,,,,,,,,,,,1.983685,,,,,,,,,,,,,b4fca2aa-3907-43d7-93fd-3f3c1eed5990,159,,,"[18.2, 21.2]",3890283,3,,,,2.05152,,Left Foot,,,"[7.3, 42.1]",Ground Pass,,23.571592,,,,,Oliver Baumann,8393.0,,,,,,,1,From Throw In,Niklas Süle,6322.0,Left Center Back,9,Hoffenheim,175,['da1ee0d9-6bf3-4ce5-a61a-669196008f13'],23,,,,,,,,,,,,,,,Hoffenheim,175,00:03:23.767,Pass,
,,,,,,,,,,,,,,,,,,,2.612826,,,,,,,,,,,,,fafbed04-1cb4-42c2-aeb8-6b55854e7d1c,162,,,"[9.2, 43.3]",3890283,3,,,,0.9499484,,Right Foot,,,"[31.8, 74.9]",Ground Pass,,38.849968,,,,,Eugen Polanski,8404.0,,,,,,,1,From Throw In,Oliver Baumann,8393.0,Goalkeeper,9,Hoffenheim,175,['0d67cc3b-1e42-451f-89e7-a5d3f9156d28'],29,,,,,,,,,,,,,,,Hoffenheim,175,00:03:29.064,Pass,
,,,,,,,,,,,,,,,,,,,1.006717,,,,,,,,,,,,,8d15f660-a977-4c57-8649-3574c321d11e,165,,,"[32.9, 74.6]",3890283,3,,,,-0.008264274,,Right Foot,,,"[57.1, 74.4]",Ground Pass,,24.200827,,,Incomplete,,Pavel Kadeřábek,9397.0,,,,,,,1,From Throw In,Eugen Polanski,8404.0,Right Defensive Midfield,9,Hoffenheim,175,"['65e55c93-9b64-4d20-a4e2-4ae1b7476c45', 'beef5bda-671e-44d2-8d0e-97ab763eb4a1']",32,,,,,,,,,,,,,,,Hoffenheim,175,00:03:32.771,Pass,
,,,,,,,,,,,,,,,,,,,3.215113,,,,,,,,,,,,,a097c3c6-7218-4738-a556-43f1ed46183e,168,,,"[57.3, 80.0]",3890283,3,True,,,-2.6801574,,,,,"[39.2, 71.0]",Low Pass,,20.214104,,,,,Fabian Lukas Schär,5537.0,,,,,,Throw-in,1,From Throw In,Eugen Polanski,8404.0,Right Defensive Midfield,10,Hoffenheim,175,['972bb071-2985-4cee-969a-f78d52f838a1'],37,,,,,,,,,,,,,,,Hoffenheim,175,00:03:37.294,Pass,
,,,,,,,,,,,,,,,,,,,1.877427,,,,,,,,,,,,,c5c79c8f-973a-4ac0-8edc-f101940de9e5,170,,,"[38.5, 67.3]",3890283,3,,,,-1.1996741,,Right Foot,,,"[62.9, 4.6]",High Pass,,67.28038,,,,,Jin-Su Kim,40538.0,,,True,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,10,Hoffenheim,175,['9d655334-2112-4a7c-8d88-a82710fa21bb'],44,,,,,,,,,,,,,,,Hoffenheim,175,00:03:44.414,Pass,
,,,,,,,,,,,,,,,,,,,1.241322,,,,,,,,,,,,,7de2fd16-00c8-441f-9ae4-f9b927024aa1,174,,,"[50.2, 5.0]",3890283,3,,,,3.0872982,,Left Foot,,,"[31.8, 6.0]",Ground Pass,,18.427155,,,,,Niklas Süle,6322.0,,,,,,,1,From Throw In,Jin-Su Kim,40538.0,Left Back,10,Hoffenheim,175,"['0c7171a6-9dac-4c23-8097-e68493d64e34', '19983fd3-194e-4622-afce-a4ef51d7b541']",48,,,,,,,,,,,,,,,Hoffenheim,175,00:03:48.955,Pass,True
,,,,,,,,,,,,,,,,,,,2.785843,,,,,,,,,,,,,0e9c9403-b3d2-47b5-8fd5-ed698cbd8b09,177,,,"[23.5, 9.2]",3890283,3,,,,1.8117373,,Right Foot,,,"[14.9, 44.2]",Ground Pass,,36.04109,,,,,Oliver Baumann,8393.0,,,,,,,1,From Throw In,Niklas Süle,6322.0,Left Center Back,10,Hoffenheim,175,['699b2b57-d849-4267-a59b-1d42c53c7c7e'],53,,,,,,,,,,,,,,,Hoffenheim,175,00:03:53.139,Pass,
,,,,,,,,,,,,,,,,,,,2.12123,,,,,,,,,,,,,f4d69cec-39c8-4370-b009-b18a1877c852,179,,,"[14.3, 43.3]",3890283,3,,,,0.91256213,,Right Foot,,,"[33.4, 68.0]",Ground Pass,,31.223389,,,,,Eugen Polanski,8404.0,,,,,,,1,From Throw In,Oliver Baumann,8393.0,Goalkeeper,10,Hoffenheim,175,['9efd714e-66bc-44d2-bb12-640e5fc72765'],55,,,,,,,,,,,,,,,Hoffenheim,175,00:03:55.925,Pass,
,,,,,,,,,,,,,,,,,,,1.084698,,,,,,,,,,,,,3556d22c-ea6e-483a-824c-e64f7b3027f7,183,,,"[39.8, 67.3]",3890283,4,,,,-2.4775465,,Right Foot,,,"[30.6, 60.1]",Ground Pass,,11.682466,,,,,Fabian Lukas Schär,5537.0,,,,,,,1,From Throw In,Eugen Polanski,8404.0,Right Defensive Midfield,10,Hoffenheim,175,['d0ff8bfb-e39f-4bba-bd4f-d026f760e5bc'],2,,,,,,,,,,,,,,,Hoffenheim,175,00:04:02.918,Pass,
,,,,,,,,,,,,,,,,,,,1.826961,,,,,,,,,,,,,17009a55-d399-446e-93fc-d0c89cf1c3b5,187,,,"[40.8, 49.5]",3890283,4,,,,0.02746562,,Left Foot,,,"[77.2, 50.5]",Low Pass,,36.413734,,,,,Kevin Kuranyi,19836.0,,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,10,Hoffenheim,175,['e055ccda-c20e-4cc6-92cd-a3654b9320cd'],8,,,,,,,,,,,,,,,Hoffenheim,175,00:04:08.477,Pass,
,,,,,,,,,,,,,,,,,,,0.453751,,,,,,,,,,,,,34411659-9961-476f-9e92-7e63057dada5,190,,,"[79.5, 52.3]",3890283,4,,,,3.105245,,Right Foot,,,"[74.0, 52.5]",Ground Pass,,5.503635,,,,,Mark Uth,8387.0,,,,,,,1,From Throw In,Kevin Kuranyi,19836.0,Center Forward,10,Hoffenheim,175,"['08fa6269-38cd-432e-930e-07bff58017da', 'f344b538-8901-4fd0-b2a6-f4b6e8e0abec']",10,,,,,,,,,,,,,,,Hoffenheim,175,00:04:10.304,Pass,True
,,,,,,,,,,,,,,,,,,,1.622712,,,,,,,,,,,,,001b2793-7084-4f5b-96a9-dfd320d46e77,192,,,"[75.6, 52.7]",3890283,4,,,,0.66161036,,Left Foot,,,"[87.8, 62.2]",Ground Pass,,15.462535,,,,,Pavel Kadeřábek,9397.0,,,,,,,1,From Throw In,Mark Uth,8387.0,Right Midfield,10,Hoffenheim,175,['9b9937e1-3905-4ff1-886a-f65383c29bdc'],10,,,,,,,,,,,,,,,Hoffenheim,175,00:04:10.758,Pass,
,,,,,,,,,,,,,,,,,,,1.005466,,,,,,,,,,,,,545d5cb0-5cbd-4727-8620-19cbef569c3c,198,,,"[18.9, 4.1]",3890283,4,,,,0.028161567,,Left Foot,,,"[40.2, 4.7]",Low Pass,,21.308449,,,Incomplete,,Marco Sailer,400612.0,,,,,,,1,From Throw In,Konstantin Rausch,11134.0,Left Midfield,10,Hoffenheim,175,"['4aa76ecb-e0b6-4aaa-bcab-c48aa97f0c28', 'dfc0d4d2-0a2a-46b0-9f4c-bb21c7eaabb5']",16,,,,,,,,,,,,,,,Darmstadt 98,872,00:04:16.313,Pass,
,,,,,,,,,,,,,,,,,,,0.569766,,,,,,,,,,,,,a4111b7b-510c-49aa-a897-7473ac5f209c,203,,,"[74.6, 71.4]",3890283,4,,,,-1.932374,,Left Foot,,,"[68.7, 55.8]",Low Pass,,16.678429,,,,,Fabian Lukas Schär,5537.0,,,,,,,1,From Throw In,Eugen Polanski,8404.0,Right Defensive Midfield,10,Hoffenheim,175,"['77649b39-6992-4f28-8199-21b74332bd4c', '91a7ec94-3a03-42ff-b84a-0f31c75631ec']",19,,,,,,,,,,,,,,,Hoffenheim,175,00:04:19.382,Pass,True
,,,,,,,,,,,,,,,,,,,3.276435,,,,,,,,,,,,,76153b84-b59c-47f5-a647-54584f058624,207,,,"[42.4, 36.3]",3890283,4,,,,-0.18136598,,Right Foot,,,"[77.3, 29.9]",High Pass,,35.481968,,,Incomplete,,Dominik Stroh-Engel,40481.0,,,,,,Recovery,1,From Throw In,Peter Niemeyer,40467.0,Right Defensive Midfield,10,Hoffenheim,175,"['0322a2fe-cb70-43e4-9c8b-af501941f673', '21f8a806-a7c0-4e2d-a1e2-9a7e28f4171d', '806250a4-d07e-4754-889e-c8040b4bc85f']",21,,,,,,,,,,,,,,,Darmstadt 98,872,00:04:21.307,Pass,True
,,,,,,,,,,,,,,,,,,,1.899129,,,,,,,,,,,,,0322a2fe-cb70-43e4-9c8b-af501941f673,209,,,"[42.8, 50.2]",3890283,4,,,,0.4386528,,Head,,,"[59.0, 57.8]",High Pass,,17.894133,,,,,Pirmin Schwegler,8556.0,,,,,,Recovery,1,From Throw In,Niklas Süle,6322.0,Left Center Back,10,Hoffenheim,175,"['76153b84-b59c-47f5-a647-54584f058624', '7d9f3422-e672-4dcd-b987-97cc2e35b41b']",24,,,,,,,,,,,,,,,Hoffenheim,175,00:04:24.583,Pass,
,,,,,,,,,,,,,,,,,,,1.687601,,,,,,,,,,,,,8edd8707-22c7-4d19-a4ed-c2c5c4682a4f,212,,,"[59.0, 57.8]",3890283,4,,,True,0.9048271,,,,,"[63.4, 63.4]",High Pass,,7.1217976,,,Incomplete,,Pavel Kadeřábek,9397.0,,,,,,,1,From Throw In,Pirmin Schwegler,8556.0,Left Defensive Midfield,10,Hoffenheim,175,"['2cb0605c-32d0-4b86-86e2-dae884cbfa3b', 'c13309a0-7370-495b-97df-946e358c00a9', 'fc8077ed-41fd-4839-9c15-59f485f97f5b']",26,,,,,,,,,,,,,,,Hoffenheim,175,00:04:26.513,Pass,True
,,,,,,,,,,,,,,,,,,,0.435143,,,,,,,,,,,,,fc8077ed-41fd-4839-9c15-59f485f97f5b,214,,,"[56.7, 16.7]",3890283,4,,,,-0.72486615,,Head,,,"[63.7, 10.5]",Low Pass,,9.350936,,,,,Konstantin Rausch,11134.0,,,,,,Recovery,1,From Throw In,Jérôme Gondorf,8388.0,Left Defensive Midfield,10,Hoffenheim,175,"['89a4f7b1-a586-4f6c-8d35-92e9536a510a', '8edd8707-22c7-4d19-a4ed-c2c5c4682a4f']",28,,,,,,,,,,,,,,,Darmstadt 98,872,00:04:28.200,Pass,
,,,,,,,,,,,,,,,,,,,0.828357,,,,,,,,,,,,,a94f86f5-cebb-419c-8748-218476ec7413,221,,,"[51.3, 66.4]",3890283,4,,,,-2.9078496,,Right Foot,,,"[38.7, 63.4]",Ground Pass,,12.95222,,,,,Fabian Lukas Schär,5537.0,,,,,,,1,From Throw In,Pirmin Schwegler,8556.0,Left Defensive Midfield,10,Hoffenheim,175,['fa4dd3e2-edbf-4439-ab10-3d79e6a68f71'],31,,,,,,,,,,,,,,,Hoffenheim,175,00:04:31.865,Pass,
,,,,,,,,,,,,,,,,,,,1.262712,,,,,,,,,,,,,a727234e-6f11-41da-8136-58d037b03c8e,224,,,"[42.1, 63.4]",3890283,4,,,,-0.94649005,,Right Foot,,,"[62.2, 35.5]",Ground Pass,,34.386333,,,,,Kevin Volland,8215.0,,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,10,Hoffenheim,175,['635df8e7-4b3f-475d-9e6b-cebd43973c1c'],33,,,,,,,,,,,,,,,Hoffenheim,175,00:04:33.762,Pass,
,,,,,,,,,,,,,,,,,,,1.614941,,,,,,,,,,,,,9a33843e-1aa6-467d-b52f-60d4e5abbef5,228,,,"[67.0, 32.4]",3890283,4,,,,-0.7655988,eba2a4c8-dd80-4401-8d33-fd84bf1bcf0c,Left Foot,,,"[87.6, 12.6]",Ground Pass,,28.572714,,,,,Steven Zuber,5548.0,True,,,,,,1,From Throw In,Kevin Volland,8215.0,Center Attacking Midfield,10,Hoffenheim,175,"['cc3f6c3a-cda2-4573-b464-772afc12406e', 'e58d4fc0-7487-4a40-96c4-9ba366b06234']",36,,,,,,,,,,,,,,,Hoffenheim,175,00:04:36.510,Pass,True
,,,,,,,,,,,,,,,,,,,1.486443,,,,,,,,,,,,,a4c917f4-6f7e-4f69-a056-23be0d5e76fd,234,,,"[120.0, 80.0]",3890283,5,,,,-1.7411975,,Right Foot,,,"[113.1, 39.9]",High Pass,,40.689312,,,Incomplete,True,Kevin Kuranyi,19836.0,,,True,Outswinging,,Corner,1,From Corner,Pirmin Schwegler,8556.0,Left Defensive Midfield,11,Hoffenheim,175,"['6eef5ea2-15d1-43b5-a14a-0e49fd268da7', '91810ef9-2f68-4f8f-9380-be3b169c5def']",44,,,,,,,,,,,,,,,Hoffenheim,175,00:05:44.556,Pass,
,,,,,,,,,,,,,,,,,,,1.370613,,,,,,,,,,,,,47e597a5-0e3f-4255-9dce-a2e83f03c5dd,237,,,"[21.2, 74.1]",3890283,5,,,,-0.07947824,,Right Foot,,,"[43.8, 72.3]",Ground Pass,,22.671568,,,Incomplete,,Konstantin Rausch,11134.0,,,,,,Recovery,1,From Corner,Jérôme Gondorf,8388.0,Left Defensive Midfield,11,Hoffenheim,175,"['a2426204-89b0-4c23-9b95-96f17c3185f1', 'd55e2b4c-f4e8-40ef-aa72-ceb77684dacc']",51,,,,,,,,,,,,,,,Darmstadt 98,872,00:05:51.213,Pass,
,,,,,,,,,,,,,,,,,,,1.270657,,,,,,,,,,,,,f2efcb95-eaf5-49e9-ac52-eb77d0d8ceee,246,,,"[94.7, 11.5]",3890283,5,,,,0.0,,Right Foot,,,"[112.5, 11.5]",Ground Pass,,17.8,,,Pass Offside,,Mark Uth,8387.0,,,,,,,1,From Corner,Eugen Polanski,8404.0,Right Defensive Midfield,11,Hoffenheim,175,['7dfa89ae-8479-4fc2-a54f-84ed101b135a'],57,,,,,,,,,,,,,,,Hoffenheim,175,00:05:57.397,Pass,
,,,,,,,,,,,,,,,,,,,2.524488,,,,,,,,,,,,,a2931ecf-99e6-4f4c-adb7-7d9f8056628d,248,,,"[12.5, 60.5]",3890283,6,,,,-0.22259434,,Right Foot,,,"[66.4, 48.3]",High Pass,,55.26346,,,Incomplete,,Marco Sailer,400612.0,,,,,,Free Kick,1,From Free Kick,Christian Mathenia,8306.0,Goalkeeper,12,Darmstadt 98,872,"['1b8b4cce-9e99-4427-b648-80fdbb390989', '42079305-4895-42ed-a17c-91b14a5724dc']",32,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:32.501,Pass,
,,,,,,,,,,,,,,,,,,,4.330843,,,,,,,,,,,,,42079305-4895-42ed-a17c-91b14a5724dc,250,,,"[53.7, 31.8]",3890283,6,,,,0.16546725,,Head,,,"[104.6, 40.3]",High Pass,,51.604843,,,Incomplete,,Kevin Kuranyi,19836.0,,,,,,Recovery,1,From Free Kick,Steven Zuber,5548.0,Left Midfield,12,Darmstadt 98,872,"['7df312ca-9434-485f-9e70-7c32d123e1e4', 'a2931ecf-99e6-4f4c-adb7-7d9f8056628d', 'fb8c063f-33c9-49da-96ac-08b667521ba6']",35,,,,,,,,,,,,,,,Hoffenheim,175,00:06:35.025,Pass,
,,,,,,,,,,,,,,,,,,,1.158025,,,,,,,,,,,,,e6b4ccaa-6cc6-41d8-b925-5b797a207c17,254,,,"[16.7, 40.9]",3890283,6,,,,0.7904233,,Right Foot,,,"[26.6, 50.9]",Ground Pass,,14.071603,,,,,Aytac Sulu,9217.0,,,,,,,1,From Free Kick,Christian Mathenia,8306.0,Goalkeeper,12,Darmstadt 98,872,['01eb0751-c8a5-4ae1-bd25-2d2731461250'],41,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:41.555,Pass,
,,,,,,,,,,,,,,,,,,,1.25266,,,,,,,,,,,,,01ae83ab-3f25-405a-a824-5cb90d7cc42f,257,,,"[26.6, 56.6]",3890283,6,,,,1.5054134,,Left Foot,,,"[27.7, 73.4]",Ground Pass,,16.835974,,,,,György Garics,20522.0,,,,,,,1,From Free Kick,Aytac Sulu,9217.0,Right Center Back,12,Darmstadt 98,872,['f4ee5898-d995-4292-ae43-205b411cebaa'],44,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:44.913,Pass,
,,,,,,,,,,,,,,,,,,,0.135076,,,,,,,,,,,,,05526bc5-6c0b-49d3-90d0-5a378e5101cf,261,,,"[27.7, 76.7]",3890283,6,,,,-0.09966865,,Right Foot,,,"[30.7, 76.4]",Low Pass,,3.0149627,,,Incomplete,,Konstantin Rausch,11134.0,,,,,,,1,From Free Kick,György Garics,20522.0,Right Back,12,Darmstadt 98,872,"['14848274-771d-4b8b-bdb3-0beaed31a6dc', '469fb8b7-3b3a-419a-bc03-cc85304e516a', 'e9cf1f13-e56e-4423-97bb-99403a8adb72']",47,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:47.679,Pass,True
,,,,,,,,,,,,,,,,,,,1.709607,,,,,,,,,,,,,fc117d94-afb0-467e-a2ff-d9b839ae9dee,264,,,"[44.3, 80.0]",3890283,7,,,,-0.07035349,,,,,"[74.1, 77.9]",High Pass,,29.873901,,,,,Dominik Stroh-Engel,40481.0,,,,,,Throw-in,1,From Throw In,György Garics,20522.0,Right Back,13,Darmstadt 98,872,['68a6dedc-6723-4d6a-b67c-a0c6a5031105'],4,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:04.125,Pass,
,,,,,,,,,,,,,,,,,,,1.23116,,,,,,,,,,,,,74a68bb0-160f-4abe-b74d-4571b6313027,266,,,"[74.7, 77.9]",3890283,7,,,,-0.6839512,,Head,,,"[83.9, 70.4]",Low Pass,,11.869709,,,,,Marco Sailer,400612.0,,,,,,,1,From Throw In,Dominik Stroh-Engel,40481.0,Center Forward,13,Darmstadt 98,872,['de6e8a9c-7715-4692-93bd-362487ff28b2'],5,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:05.874,Pass,
,,,,,,,,,,,,,,,,,,,1.656129,,,,,,,,,,,,,e2d78cb4-e086-4e3f-a6ae-46cf095600be,273,,,"[90.2, 74.4]",3890283,7,,,,-0.986454,,Left Foot,True,,"[111.1, 42.8]",High Pass,,37.886276,,,Incomplete,,Dominik Stroh-Engel,40481.0,,,,,,Free Kick,1,From Free Kick,Konstantin Rausch,11134.0,Left Midfield,14,Darmstadt 98,872,"['91568da4-097d-4e89-a092-43cea5025bdb', 'c1151e2b-6ca9-4ff1-88a8-c17e759f2808']",45,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:45.910,Pass,
,,,,,,,,,,,,,,,,,,,2.702075,,,,,,,,,,,,,f50967fa-0017-4f25-bfcc-3202c16b23bd,281,,,"[86.0, 31.0]",3890283,7,,,,0.65839064,,Right Foot,,,"[120.0, 57.3]",High Pass,,42.984764,,,Out,,Konstantin Rausch,11134.0,,,,,,,1,From Free Kick,Marcel Heller,9401.0,Right Midfield,14,Darmstadt 98,872,['a4a2451c-a448-45e9-a7b7-52c54d9cdb8f'],52,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:52.809,Pass,
,,,,,,,,,,,,,,,,,,,3.905234,,,,,,,,,,,,,b1a0ac90-04f6-40ce-9352-61939a591437,283,,,"[6.0, 36.0]",3890283,8,True,,,-1.1659045,,Right Foot,,,"[12.9, 19.9]",Ground Pass,,17.516277,,,,,Niklas Süle,6322.0,,,,,,Goal Kick,1,From Goal Kick,Oliver Baumann,8393.0,Goalkeeper,15,Hoffenheim,175,['45b87ed5-3935-4951-9a8f-cdc029456442'],5,,,,,,,,,,,,,,,Hoffenheim,175,00:08:05.722,Pass,
,,,,,,,,,,,,,,,,,,,3.613865,,,,,,,,,,,,,67ef4010-2cee-4e9f-b1a0-2f034d2d988e,285,,,"[13.1, 19.9]",3890283,8,True,,,2.0807683,,Left Foot,,,"[6.5, 31.7]",Ground Pass,,13.520355,,,,,Oliver Baumann,8393.0,,,,,,,1,From Goal Kick,Niklas Süle,6322.0,Left Center Back,15,Hoffenheim,175,['dfa321ec-3c1f-4e84-85ed-254f46b3a37f'],14,,,,,,,,,,,,,,,Hoffenheim,175,00:08:14.182,Pass,
,,,,,,,,,,,,,,,,,,,2.252985,,,,,,,,,,,,,97a8808a-9ef3-4ebf-91ff-1a7ed419b023,288,,,"[5.7, 32.1]",3890283,8,True,,,-0.006992893,,Left Foot,,,"[62.9, 31.7]",High Pass,,57.201397,,,Unknown,,Kevin Kuranyi,19836.0,,,,,,,1,From Goal Kick,Oliver Baumann,8393.0,Goalkeeper,15,Hoffenheim,175,"['3971b182-4383-444e-859c-aed72fa5921a', 'a463c12d-88a7-4610-8a5e-c624b4b73208']",20,,,,,,,,,,,,,,,Hoffenheim,175,00:08:20.446,Pass,True
,,,,,,,,,,,,,,,,,,,0.993081,,,,,,,,,,,,,9ac6274d-6d27-41be-8462-087d33ef3c68,292,,,"[54.7, 33.7]",3890283,8,True,,,0.44610554,,Right Foot,,,"[61.6, 37.0]",Ground Pass,,7.648529,,,,,Pirmin Schwegler,8556.0,,,,,,Free Kick,1,From Free Kick,Niklas Süle,6322.0,Left Center Back,16,Hoffenheim,175,['cd8650b9-9be6-4994-b822-88d8e3a8d87e'],42,,,,,,,,,,,,,,,Hoffenheim,175,00:08:42.049,Pass,
