50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[41.6, 74.3]",,,,,,,,,,,,,,1.148898,,,,,,,,,,,,,fe386422-2c78-485e-ae6f-b2d537995212,249,,,"[44.1, 72.4]",3890456,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tin Jedvaj,6309.0,Right Back,18,Bayer Leverkusen,904,"['65752a8b-1219-458a-a3c9-ac5ede8b96b6', '699baaa5-3a5a-4de7-b8b5-fbdf1fc0321e', '874cc4c5-60e2-40cd-a6bf-5bad02131521', '88e7c5f7-dea5-4c73-bd08-5701434a9603']",9,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:08:09.305,Carry,True
,,,,,"[48.9, 74.5]",,,,,,,,,,,,,,0.382799,,,,,,,,,,,,,6fa6b9bb-8fcc-4442-9e37-d8b3f36138cb,254,,,"[49.3, 75.3]",3890456,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Admir Mehmedi,8219.0,Right Midfield,18,Bayer Leverkusen,904,"['657775c3-ecde-478e-a160-b2c31dc0d6a0', '8ad6e563-5994-4ec3-a8b5-2b74f3499a10', 'f58cb0b6-63c1-4b5c-bcd4-241eb84a2c41']",10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:08:10.925,Carry,True
,,,,,"[34.1, 76.1]",,,,,,,,,,,,,,2.539548,,,,,,,,,,,,,ecf0b9bf-d6c3-477a-ae9a-ce29a94e7e21,259,,,"[35.8, 72.4]",3890456,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,18,Bayer Leverkusen,904,"['6f52dfa3-8f7d-45f1-9ba8-dcabfa4ae913', '7a9abb16-3f01-430f-9037-c3f700a798d7', 'd8c4f4b6-eaf2-46fe-b7f3-a71262f2020c']",13,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:08:13.942,Carry,True
,,,,,"[12.2, 46.4]",,,,,,,,,,,,,,1.495108,,,,,,,,,,,,,6b3d316d-dbf0-4322-9cb1-80449269c092,270,,,"[13.5, 51.8]",3890456,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,18,Bayer Leverkusen,904,"['302e5c81-cf92-4f84-967b-2f0d8cbf61ae', '9231e26f-ee4c-4c56-86d1-a81b73facbea']",25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:08:25.591,Carry,
,,,,,"[37.4, 53.0]",,,,,,,,,,,,,,6.274136,,,,,,,,,,,,,2b7850e3-9dff-427e-9c15-79a013930205,273,,,"[29.7, 47.6]",3890456,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,18,Bayer Leverkusen,904,"['9fd994dc-4b8f-458e-aded-09f2ad149c8b', 'adcea6df-5728-44de-aef6-2581c6be6036']",28,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:08:28.245,Carry,
,,,,,"[83.7, 35.9]",,,,,,,,,,,,,,0.591137,,,,,,,,,,,,,212cdd9c-c110-4c4c-a2fa-43580cf24aef,280,,,"[83.7, 35.9]",3890456,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin Kampl,8222.0,Left Defensive Midfield,19,Bayer Leverkusen,904,"['45cee818-232f-413c-8ff8-a6416cd6b3e2', '6e0f984b-be09-4560-a1fe-ef72a267a47e']",11,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:09:11.314,Carry,
,,,,,"[46.6, 30.3]",,,,,,,,,,,,,,0.983417,,,,,,,,,,,,,2c7d6ad6-f2a4-4b72-848b-819932ee4263,287,,,"[48.7, 30.3]",3890456,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ömer Toprak,8573.0,Left Center Back,19,Bayer Leverkusen,904,"['7506c3c3-0a9d-4377-a220-95c9f63ffbd7', '8674cba7-38cb-4235-991c-be59d7bc4726']",18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:09:18.089,Carry,
,,,,,"[19.3, 42.6]",,,,,,,,,,,,,,5.821996,,,,,,,,,,,,,05bcb496-0dbd-4756-8e4c-39c6f86307dd,290,,,"[14.1, 42.6]",3890456,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bernd Leno,15581.0,Goalkeeper,19,Bayer Leverkusen,904,"['0fdbd893-0ff3-478e-8fdf-106e9c719512', '65e2fdc3-c074-4b20-bf68-1292381b9b5f']",21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:09:21.634,Carry,
,,,,,"[31.8, 37.4]",,,,,,,,,,,,,,1.781708,,,,,,,,,,,,,e7d5f61e-77bb-442d-8706-12eb49e368fc,293,,,"[28.1, 37.2]",3890456,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ömer Toprak,8573.0,Left Center Back,19,Bayer Leverkusen,904,"['6af920e1-8662-4bca-89b3-ad15d1e776cf', '8ef620fe-fc9a-4e48-aaca-2af5d18199ec']",29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:09:29.146,Carry,
,,,,,"[26.8, 46.9]",,,,,,,,,,,,,,3.227691,,,,,,,,,,,,,20090266-cd2f-484a-ba70-7dee5012911c,303,,,"[28.5, 57.9]",3890456,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,20,Borussia Dortmund,180,"['27b38bd9-8a6e-41b4-8d3b-e1bc30c65475', 'd29ca7e7-a7ec-45fe-9da0-566411a8bd9b']",40,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:09:40.398,Carry,
,,,,,"[34.8, 8.1]",,,,,,,,,,,,,,1.428625,,,,,,,,,,,,,f11e12f4-1638-4beb-96c7-9168414cceab,306,,,"[34.1, 9.8]",3890456,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Durm,13206.0,Left Back,20,Borussia Dortmund,180,"['5dded1aa-4b96-4abc-bc4f-55e0592835eb', '63b8a8e9-6dda-4fb4-b6f8-9149fdaa6dbc', 'dcfe9d2c-5e4d-4e96-ba79-3030db7ee4a6']",46,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:09:46.163,Carry,True
,,,,,"[79.3, 43.4]",,,,,,,,,,,,,,3.968233,,,,,,,,,,,,,3566f4d7-fd0e-4ab7-82f5-74b919586f38,312,,,"[70.4, 49.1]",3890456,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Bellarabi,8213.0,Left Midfield,21,Bayer Leverkusen,904,"['0ef2b3ce-78ac-46b6-815c-aadff66504b5', '20a738af-3a79-433d-a87a-2b3deea889a0', 'd5cc775b-43e2-460d-9b90-c889ca49d060']",6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:06.104,Carry,True
,,,,,"[43.1, 40.8]",,,,,,,,,,,,,,1.599363,,,,,,,,,,,,,60b5046b-00ea-4258-9ea8-917a128d22c9,317,,,"[39.6, 38.5]",3890456,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moritz Leitner,9475.0,Left Center Midfield,22,Borussia Dortmund,180,"['1817d95f-39dc-4867-9ff4-22cac31ca96e', '2e23d307-7f20-46eb-9193-d30ea2f41e72', '35a3bfe3-a1da-4962-a97d-988f5d3f609e']",10,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:10.944,Carry,True
,,,,,"[42.0, 43.7]",,,,,,,,,,,,,,0.073237,,,,,,,,,,,,,a17eb307-1fa7-4497-a71d-43bf043da8ed,325,,,"[40.2, 43.7]",3890456,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sven Bender,8216.0,Center Defensive Midfield,23,Borussia Dortmund,180,"['cf3c4be9-762b-4c24-adb2-cc576dc4ff97', 'f0b2a6c3-5f55-48e9-b83c-39ea4e257194']",27,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:27.040,Carry,
,,,,,"[25.4, 59.2]",,,,,,,,,,,,,,1.332072,,,,,,,,,,,,,3d216b48-ed93-4471-90d3-4eee2ebec50c,328,,,"[29.5, 60.0]",3890456,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,23,Borussia Dortmund,180,"['8eded804-66cd-40f5-a925-beec6b9a50df', 'be963ea3-1a72-4229-8f4c-2bac9df32915']",28,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:28.625,Carry,
,,,,,"[12.3, 44.2]",,,,,,,,,,,,,,2.557833,,,,,,,,,,,,,907378de-cb9f-4868-a95d-6dfb67fc9828,331,,,"[8.9, 45.4]",3890456,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roman Bürki,8225.0,Goalkeeper,23,Borussia Dortmund,180,"['02f8ca3c-c99d-4ab6-89fc-89e7594600c2', '9d5c3724-0021-45c0-8db9-e5bc435fb9a1']",31,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:31.637,Carry,
,,,,,"[42.5, 38.7]",,,,,,,,,,,,,,3.68641,,,,,,,,,,,,,0577c447-c0ad-4824-80cc-ad158ae2d471,334,,,"[20.8, 36.2]",3890456,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sven Bender,8216.0,Center Defensive Midfield,23,Borussia Dortmund,180,"['04ad915a-b96b-407d-bd95-fc2a44355d19', 'fbb2042d-d3cc-4d9c-a540-a62cef8a3247']",35,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:35.511,Carry,
,,,,,"[57.7, 46.9]",,,,,,,,,,,,,,1.289029,,,,,,,,,,,,,1b9bc183-02d0-4973-9a17-2669804bd6f7,339,,,"[58.7, 46.2]",3890456,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matthias Ginter,8808.0,Right Center Midfield,23,Borussia Dortmund,180,"['6e489978-d9cf-45e3-aeed-df2061c3fd05', '8b85d197-0310-4103-84b0-4aa2d14ea59c']",40,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:40.559,Carry,
,,,,,"[81.4, 77.7]",,,,,,,,,,,,,,1.192362,,,,,,,,,,,,,e7a95a9f-7bd1-4c35-801b-6b247c5db0a2,342,,,"[75.8, 77.7]",3890456,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Łukasz Piszczek,5658.0,Right Back,23,Borussia Dortmund,180,"['a35b0212-4efc-4950-a1b4-65b19bdce38b', 'e75b705d-5d62-4441-8b91-e96cb000bd22']",43,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:43.385,Carry,
,,,,,"[105.8, 69.4]",,,,,,,,,,,,,,0.359124,,,,,,,,,,,,,316f26a7-6d73-49ca-8af5-b40f278a8199,345,,,"[105.6, 70.0]",3890456,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Henrikh Mkhitaryan,3275.0,Right Wing,23,Borussia Dortmund,180,"['2648b69c-034d-44f6-8191-d2dab0412144', '313fffd5-a4ff-4157-aa2a-15e412118dd7']",46,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:46.128,Carry,
,,,,,"[15.0, 10.1]",,,,,,,,,,,,,,1.421044,,,,,,,,,,,,,b8171f7a-0ab9-4d59-ac74-33452fbabc2b,350,,,"[14.1, 11.8]",3890456,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karim Bellarabi,8213.0,Left Midfield,23,Borussia Dortmund,180,"['1b54a4a9-8996-41a8-a3b1-cf8947de2a30', '4f0f8e02-87c0-4ef3-908f-94ae46255810']",49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:49.542,Carry,
,,,,,"[35.8, 8.3]",,,,,,,,,,,,,,1.500311,,,,,,,,,,,,,9a986e99-4a86-49eb-8419-2f5ef142950a,353,,,"[39.7, 13.2]",3890456,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan Kießling,11394.0,Right Center Forward,23,Borussia Dortmund,180,"['1613ae6f-727c-494b-9dfc-dadbba83edd1', 'c7df9f83-e293-4ce1-bba3-c2c81c44c204', 'e4b7f243-7286-41bb-a73a-9e18a4dda3c2']",51,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:51.873,Carry,True
,,,,,"[91.4, 75.4]",,,,,,,,,,,,,,1.534745,,,,,,,,,,,,,f617b5e8-ddd2-4557-a26d-c9a0452b5154,360,,,"[90.8, 76.2]",3890456,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Henrikh Mkhitaryan,3275.0,Right Wing,23,Borussia Dortmund,180,"['0611509b-f761-48df-b78d-95402172e9f7', '5f8a7288-c844-4a2f-9b7c-6deeff094698', 'c0e00bb8-4120-4e79-bdb5-b35a3daf250c']",56,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:56.013,Carry,True
,,,,,"[7.0, 4.5]",,,,,,,,,,,,,,1.763244,,,,,,,,,,,,,3fe48809-e1c9-4568-a3c3-d728887d91fe,369,,,"[12.4, 13.4]",3890456,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ömer Toprak,8573.0,Left Center Back,23,Borussia Dortmund,180,"['0930847b-91fb-49d2-97ff-44217dcd62e1', 'd40ca9d5-f234-49ee-9594-87165558af9b', 'd790aa4d-98d2-41f2-925f-f762215ec3e2']",0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:00.851,Carry,True
,,,,,"[116.0, 3.7]",,,,,,,,,,,,,,1.852137,,,,,,,,,,,,,d369451f-9c12-4fb1-a480-ab19e0970695,382,,,"[112.6, 4.0]",3890456,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Pulisic,8246.0,Left Wing,24,Borussia Dortmund,180,"['3d6af6c7-67f7-4141-b84c-0cfcaa40ae92', '8d6195ec-2c1d-47a0-b9c9-e01e825a4e82', 'e274a4cf-c324-4659-b6aa-536b7b806194']",36,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:11:36.954,Carry,True
,,,,,"[3.3, 76.4]",,,,,,,,,,,,,,3.286083,,,,,,,,,,,,,52548bda-f6f8-4362-af62-9f67b5a6268e,386,,,"[4.1, 76.4]",3890456,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,25,Bayer Leverkusen,904,"['27b7a938-fbff-4099-9d12-d88a61095127', '89504252-e1d1-430c-a0eb-2bf70a4354ec', 'ae86d906-fe89-43f8-bccc-8d1b0795320c']",38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:38.806,Carry,True
,,,,,"[3.1, 68.6]",,,,,,,,,,,,,,0.471954,,,,,,,,,,,,,c3f7de5a-3eaa-4baa-b888-2bada99d0dbc,390,,,"[2.7, 69.3]",3890456,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tin Jedvaj,6309.0,Right Back,25,Bayer Leverkusen,904,"['2b317bff-19dd-4661-92a6-d25473ca5ddb', '485ec0da-2876-4ec9-a539-854e33d3a50a', 'a73a1d8f-f141-484d-a738-bde083f66614']",43,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:43.044,Carry,True
,,,,,"[23.3, 70.5]",,,,,,,,,,,,,,0.494629,,,,,,,,,,,,,302e67c3-0567-451e-ac36-5de77bf6758c,401,,,"[21.8, 69.7]",3890456,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Admir Mehmedi,8219.0,Right Midfield,25,Bayer Leverkusen,904,"['1cc07155-35eb-45a2-be1b-67d67189b4d2', '6502b754-b8d7-466c-86b8-8bde14b54499', 'bda78196-8ef1-409d-8564-563a668651ff']",47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:47.632,Carry,True
,,,,,"[22.7, 58.7]",,,,,,,,,,,,,,0.660041,,,,,,,,,,,,,996440a1-f1c2-4af9-ab27-86d9ed92a889,404,,,"[22.7, 60.9]",3890456,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Kramer,8805.0,Right Defensive Midfield,25,Bayer Leverkusen,904,"['07826f66-3ca2-4e45-bacc-89f188db61cd', '0bb9741b-f4fd-4e9d-8363-655783cf5b28']",49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:49.609,Carry,
,,,,,"[89.5, 34.0]",,,,,,,,,,,,,,0.32503,,,,,,,,,,,,,a26cd007-6da0-4f20-b3a6-cbc0aacedc92,411,,,"[88.9, 35.4]",3890456,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthias Ginter,8808.0,Right Center Midfield,25,Bayer Leverkusen,904,"['0bfbf06c-946f-423c-b8cf-3f97b28d286b', '2bb555e9-faa5-4ec2-8031-5e51345f97d8', '690ef0dc-ef86-42b1-856d-60ef93acc072', '7f739a77-50b0-4242-a065-a23f33741aa9']",53,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:11:53.754,Carry,True
,,,,,"[20.4, 71.3]",,,,,,,,,,,,,,0.901555,,,,,,,,,,,,,8406f77f-298a-4f4b-84c4-f08d8808797f,420,,,"[21.2, 70.7]",3890456,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Kießling,11394.0,Right Center Forward,27,Bayer Leverkusen,904,"['3ee0820e-29ce-4fe2-9f93-8945252e2994', 'c3b34bd5-5b59-447e-89da-2bcf5139f407']",5,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:05.355,Carry,
,,,,,"[34.9, 75.1]",,,,,,,,,,,,,,0.867032,,,,,,,,,,,,,6652a606-7e98-467a-adec-a6c89579ab47,424,,,"[37.9, 75.1]",3890456,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Admir Mehmedi,8219.0,Right Midfield,27,Bayer Leverkusen,904,"['2878fa1d-afba-442c-93f2-2cfde8b94b03', '3c8567f5-7c13-4cee-be6e-255b1be763d9', 'db0d284b-4a5e-4075-8bf0-4006877ea2ba']",7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:07.735,Carry,True
,,,,,"[40.2, 30.9]",,,,,,,,,,,,,,3.12807,,,,,,,,,,,,,1f3151cd-0b6e-46df-b6c8-bf90583fb41a,431,,,"[28.9, 38.7]",3890456,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ömer Toprak,8573.0,Left Center Back,28,Bayer Leverkusen,904,"['459e7171-fc9a-4df5-b06f-6864feec5eca', 'b309a1aa-c503-4cd6-8a1c-8ff38b9c6285', 'db182fc9-72e3-45e7-b5c2-dca707ec7686']",20,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:20.263,Carry,True
,,,,,"[78.0, 72.8]",,,,,,,,,,,,,,2.495468,,,,,,,,,,,,,273c65ef-4213-4f88-8df5-42647474be4a,435,,,"[71.0, 73.4]",3890456,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Admir Mehmedi,8219.0,Right Midfield,28,Bayer Leverkusen,904,"['1f9d1d31-3198-4eab-a13a-e97a7b2f54ed', 'a061d418-0e14-4060-b02b-1bf603380830']",25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:25.932,Carry,
,,,,,"[64.5, 69.7]",,,,,,,,,,,,,,1.981524,,,,,,,,,,,,,2823e434-f2d3-40cf-8162-1c6fcb13fc66,438,,,"[70.3, 73.6]",3890456,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tin Jedvaj,6309.0,Right Back,28,Bayer Leverkusen,904,"['35624ca9-fe66-4e7a-b5b7-39e1b0da8cb3', '818f46ca-adf7-4eeb-8a2a-cfa4eaaa7a4c', 'dd3a77b2-ef17-4857-a878-f0ca33f065d4']",29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:29.421,Carry,True
,,,,,"[50.3, 58.7]",,,,,,,,,,,,,,3.909293,,,,,,,,,,,,,dcbf383f-5f03-4886-93cf-4ac1af3c617f,442,,,"[56.2, 58.6]",3890456,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Tah,8221.0,Right Center Back,28,Bayer Leverkusen,904,"['162a8e24-520a-4e78-9722-0ef2d6cdcbdb', 'fdfe8abf-7b7a-4e11-a81d-f7e85f9432a8']",32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:32.352,Carry,
,,,,,"[19.7, 44.3]",,,,,,,,,,,,,,5.406808,,,,,,,,,,,,,1d06d1b7-7339-4321-83e4-26f6ac67ec6f,445,,,"[18.3, 41.6]",3890456,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernd Leno,15581.0,Goalkeeper,28,Bayer Leverkusen,904,"['51a2f200-6512-43f9-bb97-a1c5a7aff9ae', '62df3c4e-6f2d-4632-84b4-58620e396d84']",39,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:39.038,Carry,
,,,,,"[38.1, 3.3]",,,,,,,,,,,,,,1.721839,,,,,,,,,,,,,442cd72d-5765-4af7-8792-067e70ad9069,448,,,"[33.3, 18.9]",3890456,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ömer Toprak,8573.0,Left Center Back,28,Bayer Leverkusen,904,"['3a4edfc1-d9bf-414f-85a7-9da5225a4cf7', '7f6a6bd5-fa94-452c-b0c7-fa7b1d5b409f', '839d774d-a6ba-4aa7-87d7-360b9a1fb608']",46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:46.403,Carry,True
,,,,,"[83.5, 8.5]",,,,,,,,,,,,,,3.485638,,,,,,,,,,,,,9d227bf1-0b71-450b-8e83-7f7c91d8d07d,452,,,"[62.6, 3.0]",3890456,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Bellarabi,8213.0,Left Midfield,28,Bayer Leverkusen,904,"['412336da-e8e2-46d9-9a47-e699632a4e5a', 'a3530b1a-0827-4b17-b2c5-7267cdfba099', 'fabef589-6bf3-41fe-abe4-0003bff563f1']",49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:49.275,Carry,True
,,,,,"[116.6, 5.3]",,,,,,,,,,,,,,4.422706,,,,,,,,,,,,,044c5f27-c247-4ce1-bf69-ae3e83c92925,456,,,"[108.2, 3.0]",3890456,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,28,Bayer Leverkusen,904,"['46536c5d-6dd3-4ebc-af22-ea82d8c488b3', '71d270a3-1e29-49d7-9946-f2bb241150f8']",54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:54.710,Carry,
,,,,,"[7.2, 29.3]",,,,,,,,,,,,,,0.999675,,,,,,,,,,,,,85cb678f-4123-4096-8e8a-5893488ff158,469,,,"[7.2, 29.3]",3890456,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,31,Bayer Leverkusen,904,"['47cf1d6f-55ed-4fbb-b330-54b760e4930f', '8ea3f80a-244a-4939-be5d-f9ae51a0517c']",40,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:40.661,Carry,
,,,,,"[22.2, 29.7]",,,,,,,,,,,,,,4.409826,,,,,,,,,,,,,bbf69129-51f5-4114-833c-8b722cbfc709,472,,,"[22.2, 29.7]",3890456,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ömer Toprak,8573.0,Left Center Back,31,Bayer Leverkusen,904,"['5552f498-59d7-4a0f-a8db-e25851c0a026', 'd9c1ffc6-195b-4be5-8635-6663fc1ac1ed']",43,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:43.136,Carry,
,,,,,"[35.6, 39.7]",,,,,,,,,,,,,,3.091929,,,,,,,,,,,,,4a06b585-415f-48a7-b2f8-3c13fb64e265,475,,,"[34.9, 29.9]",3890456,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,31,Bayer Leverkusen,904,"['5d05e872-1d55-4a27-b9bb-f9b17f022599', '8c95bde5-ab8a-4cf5-8c1f-3e40234a6908']",48,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:48.559,Carry,
,,,,,"[55.4, 53.2]",,,,,,,,,,,,,,1.283963,,,,,,,,,,,,,3bd16669-cfb1-4107-87d4-2bea4658c04a,478,,,"[57.0, 55.1]",3890456,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Hernández Balcázar,3058.0,Left Center Forward,31,Bayer Leverkusen,904,"['292a2839-40de-40cc-8977-67772bc01662', '96788e95-2235-4e3e-8bde-d4f1c313da08']",52,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:52.845,Carry,
,,,,,"[41.6, 59.9]",,,,,,,,,,,,,,1.997551,,,,,,,,,,,,,7ac8b467-e60a-4adc-8094-3b567cda64f0,481,,,"[40.2, 58.0]",3890456,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,31,Bayer Leverkusen,904,"['917fa7ff-74f4-4217-846d-d6f2dd2575c5', 'e6617c82-4bb7-4c64-b311-c452df2bbf0c']",55,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:55.648,Carry,
,,,,,"[63.7, 76.3]",,,,,,,,,,,,,,0.180607,,,,,,,,,,,,,bb3ac4b2-d34a-4988-a00c-8ca471f199f5,484,,,"[65.1, 76.3]",3890456,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tin Jedvaj,6309.0,Right Back,31,Bayer Leverkusen,904,"['52411155-04b5-45f6-b6f4-6f9dc604d695', '7ebc392e-f67b-4fe8-9782-e51b93522fdf']",58,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:58.875,Carry,
