50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[34.8, 6.0]",,,,,,,,,,,,4.103769,,,,,,,,,,,,,1f2e4bf6-5ab2-4c67-992e-ee65a007c3f5,1811,,,"[40.2, 9.2]",3890439,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaëtan Bussmann,18399.0,Left Back,92,FSV Mainz 05,177,"['466e6166-ce54-45b0-83db-2670a644f392', 'c1766495-3fca-4e47-a6f3-9cbe4fc3265a', 'dc6a6298-a6d0-43e4-9a1e-e28ee172a79f']",0,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:44:00.944,Carry,True
,,,,,,"[104.8, 8.6]",,,,,,,,,,,,6.6177,,,,,,,,,,,,,5b96cfb2-3c5b-4c63-822a-3adab89b5c1b,1816,,,"[63.6, 4.9]",3890439,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Andrés Córdoba Copete,8817.0,Center Forward,92,FSV Mainz 05,177,"['39e53877-4cc0-42d3-94c4-d15227a3ef59', '82f74586-9e17-4011-b294-7e28328ab7d9', 'deeeba94-46a0-473f-9662-c07ae479a340']",6,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:44:06.785,Carry,True
,,,,,,"[91.7, 5.4]",,,,,,,,,,,,2.075181,,,,,,,,,,,,,6d95f32e-828c-4041-8b0a-71a5adcd45b5,1820,,,"[93.1, 5.1]",3890439,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jairo Samperio Bustara,6925.0,Left Wing,92,FSV Mainz 05,177,"['2b9e3eed-4c40-4c1e-8fb3-c515715b2d91', '9a6fcc21-6fcb-40e9-a7e9-11b0e795857d', 'd2c8932a-9bad-4e97-b608-8a8e99ebfacc']",17,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:44:17.229,Carry,True
,,,,,,"[105.4, 14.5]",,,,,,,,,,,,0.12,,,,,,,,,,,,,0c423abd-c75c-4ab3-8964-7706c8068c78,1826,,,"[105.4, 11.5]",3890439,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danny Latza,8539.0,Left Defensive Midfield,93,FSV Mainz 05,177,"['1cd5d775-77de-436f-b777-9ffe15d41384', 'a8d877ac-3760-4b8a-a780-3695bf58538f']",48,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:44:48.186,Carry,
,,,,,,"[114.0, 4.9]",,,,,,,,,,,,1.292266,,,,,,,,,,,,,38245379-20ee-469d-8c9d-573075b8fce3,1830,,,"[107.4, 4.6]",3890439,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jairo Samperio Bustara,6925.0,Left Wing,93,FSV Mainz 05,177,"['1453b4c5-b32c-4576-9fb5-9fbba8fd52cb', '7257e67b-854a-4470-8823-6b0e1594d26e', 'ce0ff4dc-be74-48e6-b6ec-1b804e71f557', 'd2ea01ec-b55c-415d-894e-c9b4a9d5f0e9']",48,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:44:48.766,Carry,True
,,,,,,"[116.6, 3.7]",,,,,,,,,,,,1.699812,,,,,,,,,,,,,ed84feff-6d46-4d0c-8b10-807b895210ec,1833,,,"[114.0, 4.9]",3890439,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jairo Samperio Bustara,6925.0,Left Wing,93,FSV Mainz 05,177,"['1453b4c5-b32c-4576-9fb5-9fbba8fd52cb', 'ce0ff4dc-be74-48e6-b6ec-1b804e71f557', 'd2ea01ec-b55c-415d-894e-c9b4a9d5f0e9', 'e3c2dc97-d75c-4f30-a69c-b84080154856']",50,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:44:50.058,Carry,True
,,,,,,"[117.9, 6.3]",,,,,,,,,,,,0.527575,,,,,,,,,,,,,d7b3e9e5-3465-4439-99ed-494c42e3a185,1841,,,"[117.6, 6.6]",3890439,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jairo Samperio Bustara,6925.0,Left Wing,93,FSV Mainz 05,177,"['02eea943-8f27-48c0-b1f2-f3324997f4b9', '76e86b0f-667a-48f2-b247-ece0904edb11', '886e7362-00bc-4967-b4b3-7b729e9bf3cf']",56,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:44:56.196,Carry,True
,,,,,,"[55.0, 34.3]",,,,,,,,,,,,0.581207,,,,,,,,,,,,,f73b673d-e090-4cfc-a7d1-310e95713eed,1850,,,"[56.5, 34.9]",3890439,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leon Goretzka,6324.0,Left Defensive Midfield,94,Schalke 04,181,"['11b76ae6-957c-4ecd-a88a-fe013dbe3e1b', '3abde1e4-32ca-4533-9451-36e4c72b3fc3', '6fa3b001-3bf6-4f80-8c82-6488dd626449', 'c05acfa2-6171-4214-9db0-7d8e929bcc47']",17,,,,,,,,,,,,,,,,,,Schalke 04,181,00:46:17.688,Carry,True
,,,,,,"[53.6, 34.9]",,,,,,,,,,,,0.85597,,,,,,,,,,,,,0623d5ba-35b4-4ccf-b6e1-8c7e27847841,1853,,,"[55.0, 34.3]",3890439,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leon Goretzka,6324.0,Left Defensive Midfield,94,Schalke 04,181,"['11b76ae6-957c-4ecd-a88a-fe013dbe3e1b', '6800ba72-7740-4dd0-966c-75b13e994a11', '6fa3b001-3bf6-4f80-8c82-6488dd626449', 'b214c4cd-d142-422a-a063-92fedcb97c27']",18,,,,,,,,,,,,,,,,,,Schalke 04,181,00:46:18.269,Carry,True
,,,,,,"[54.2, 29.5]",,,,,,,,,,,,1.613436,,,,,,,,,,,,,ab412dd2-2ae2-4d49-9e9f-427bc52f4c88,1857,,,"[53.6, 34.9]",3890439,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leon Goretzka,6324.0,Left Defensive Midfield,94,Schalke 04,181,"['3d702742-51fc-44ff-a9fd-901d8d621960', '6800ba72-7740-4dd0-966c-75b13e994a11', 'b214c4cd-d142-422a-a063-92fedcb97c27', 'be993ad8-922b-41fa-921b-2d7a23788d35']",19,,,,,,,,,,,,,,,,,,Schalke 04,181,00:46:19.125,Carry,True
,,,,,,"[49.8, 34.1]",,,,,,,,,,,,1.253616,,,,,,,,,,,,,fb1bfb91-6aff-4be3-b164-8e2929f4f358,1871,,,"[50.2, 38.1]",3890439,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Leon Goretzka,6324.0,Left Defensive Midfield,95,Schalke 04,181,"['7ccc02c0-0fbc-4c76-8e4f-6bb8eb8e885f', '945df99f-a386-41d6-92af-acd8e840b4d5']",1,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:01.747,Carry,
,,,,,,"[51.2, 6.3]",,,,,,,,,,,,0.069372,,,,,,,,,,,,,596fe10e-19be-40c9-80a7-f4b6c025ed4a,1874,,,"[51.0, 6.2]",3890439,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sead Kolašinac,3510.0,Left Back,95,Schalke 04,181,"['7faa3a58-9f3a-4aa2-9cf9-0a09d54d7bcf', '88dc0c69-12de-4b4a-9ef0-10ecb696a36d']",4,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:04.969,Carry,
,,,,,,"[30.6, 17.9]",,,,,,,,,,,,1.276945,,,,,,,,,,,,,d320057f-7088-4d9f-9e22-28f5e4b2d259,1877,,,"[33.9, 16.2]",3890439,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Roman Neustädter,16534.0,Left Center Back,95,Schalke 04,181,"['979ab04f-665a-4433-aea6-55a09d527226', 'ad4a0782-61f2-49a5-9f1d-dcf0c5df5cb9']",6,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:06.716,Carry,
,,,,,,"[35.7, 63.6]",,,,,,,,,,,,1.852747,,,,,,,,,,,,,fb99e3f8-12e6-462a-b356-0527c0b2a045,1880,,,"[32.5, 62.7]",3890439,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Joël Andre Job Matip,3502.0,Right Center Back,95,Schalke 04,181,"['0bd18544-c590-4741-9dc0-803dfe4a65de', '8377b9a2-8de9-4e22-a569-ace5335a0975']",9,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:09.731,Carry,
,,,,,,"[42.9, 19.4]",,,,,,,,,,,,2.349157,,,,,,,,,,,,,24469115-5b2e-45bd-8279-2c3d1b20e083,1883,,,"[35.7, 25.3]",3890439,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Roman Neustädter,16534.0,Left Center Back,95,Schalke 04,181,"['276f330e-f222-40e3-b116-c5e7d81a5b80', 'efacb7bf-7430-49a9-a897-28b6227f5a14']",13,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:13.510,Carry,
,,,,,,"[64.3, 19.0]",,,,,,,,,,,,2.393028,,,,,,,,,,,,,6b97df2c-95a1-4613-b3a9-e393f5f12e72,1886,,,"[49.8, 4.9]",3890439,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Leon Goretzka,6324.0,Left Defensive Midfield,95,Schalke 04,181,"['31dc8a22-6318-4f71-9735-94c83e8c31e6', '5319fd4b-ecb3-4109-bb68-96790c7f9048']",17,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:17.651,Carry,
,,,,,,"[117.4, 23.6]",,,,,,,,,,,,2.2980871,,,,,,,,,,,,,24c5e0f3-9b12-4b26-b899-599fc5a933ff,1889,,,"[104.5, 31.4]",3890439,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Leroy Sané,3053.0,Right Wing,95,Schalke 04,181,"['490d04ae-31fa-4982-9c9c-fd7d59057ff8', 'a46ee987-2bc9-437e-881f-3b18525f6311', 'bbc99622-d2a3-413f-9943-6fd92a88ae92']",22,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:22.615,Carry,True
,,,,,,"[63.5, 58.5]",,,,,,,,,,,,2.453283,,,,,,,,,,,,,4458c75d-f97e-43a5-b4f7-96b1c96b8e50,1911,,,"[70.3, 48.3]",3890439,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jhon Andrés Córdoba Copete,8817.0,Center Forward,97,FSV Mainz 05,177,"['16ad1c1f-51e7-4fdb-a3b4-e0e3c8254700', '235f461c-2cf9-48e1-9953-f770e138bc2e', '992cdb06-133d-4826-9ae1-64dcc044144e', 'ebcf9aab-cf4f-4a2e-9dff-5d3c942b8c3a']",31,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:31.215,Carry,True
,,,,,,"[55.6, 12.0]",,,,,,,,,,,,0.594756,,,,,,,,,,,,,cea8249d-4eee-4656-a1dc-f5cf37cf13e8,1927,,,"[55.6, 12.0]",3890439,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,99,Schalke 04,181,"['53dfa740-18ab-4038-b134-2e8165032bb0', '98a40899-9687-4445-85e7-c7380338941e']",0,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:00.314,Carry,
,,,,,,"[75.9, 36.3]",,,,,,,,,,,,2.240267,,,,,,,,,,,,,aac94695-71e8-4e10-b42a-4dfdbc761a3a,1932,,,"[65.8, 27.1]",3890439,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Klaas-Jan Huntelaar,8060.0,Center Forward,99,Schalke 04,181,"['6fed1b46-ccf5-4e85-8f82-9566a841cc9b', '76a81c5f-67f1-4fdb-b188-aaceab9d96b2']",2,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:02.453,Carry,
,,,,,,"[14.5, 1.9]",,,,,,,,,,,,2.08937,,,,,,,,,,,,,e8001c8e-702a-4fa0-8a18-e3fafc26c1b9,1940,,,"[13.3, 12.8]",3890439,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaëtan Bussmann,18399.0,Left Back,99,Schalke 04,181,"['03dfed8b-ddde-4bf8-9eac-1e7323703d39', '3788fa1f-de07-408e-a007-4a7453a0f9a5', 'a7547107-18fc-4d4e-bc20-3a58a00dfeb9']",10,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:10.370,Carry,True
,,,,,,"[84.5, 77.0]",,,,,,,,,,,,0.848735,,,,,,,,,,,,,7ad2de56-dad5-43ac-9707-61d3de882a94,1948,,,"[88.0, 77.5]",3890439,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,100,FSV Mainz 05,177,"['20dc1439-87e7-4a37-a5da-086f709a26d5', '9b03f27e-9105-481d-8b1f-2753e5f7950f']",27,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:27.548,Carry,
,,,,,,"[31.1, 8.1]",,,,,,,,,,,,0.859607,,,,,,,,,,,,,e89e88c9-d5ea-48c7-aef0-f22067023403,1952,,,"[27.8, 6.4]",3890439,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Latza,8539.0,Left Defensive Midfield,100,FSV Mainz 05,177,"['3048525d-c970-4a1e-bd55-e2e7e5abc9b9', 'b55b3e6a-7adc-4b61-88c8-9b12dd64cd65', 'cbf0a755-d491-42f6-a2a9-7d79663d34f5']",29,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:29.305,Carry,True
,,,,,,"[49.8, 10.5]",,,,,,,,,,,,0.119811,,,,,,,,,,,,,ebd32e3b-4327-4fe9-85ba-f77eea21c012,1964,,,"[49.8, 11.4]",3890439,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yunus Mallı,8679.0,Center Attacking Midfield,101,FSV Mainz 05,177,"['374358a8-7952-4e23-813b-ddb669a52f6a', 'b9204850-985b-4513-aea0-87eba9e0a77f', 'd6a265ed-6003-41b2-afc0-8917d2dc55cd']",40,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:40.853,Carry,True
,,,,,,"[50.1, 5.9]",,,,,,,,,,,,0.070374005,,,,,,,,,,,,,a4625922-6f90-402f-9fff-84234091aec7,1974,,,"[50.1, 6.0]",3890439,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,102,FSV Mainz 05,177,"['447b776e-71b1-44ca-bc3d-12edab017835', 'bfaa1d2e-e552-4c2e-b5f2-e2c928bd1353']",7,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:07.884,Carry,
,,,,,,"[37.1, 28.6]",,,,,,,,,,,,0.058105,,,,,,,,,,,,,5387e905-7e28-4171-8de6-b10e3d71f0f0,1977,,,"[37.1, 27.3]",3890439,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Bell,8559.0,Left Center Back,102,FSV Mainz 05,177,"['029e0ccb-9ebe-4ff4-95e2-431d8e6fb748', '1b087760-41ea-48e1-bde7-f356492f9c9b']",10,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:10.140,Carry,
,,,,,,"[48.4, 30.7]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,da4d97d3-66fd-4729-b49f-f1660926b109,1981,,,"[49.0, 30.3]",3890439,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,102,FSV Mainz 05,177,"['42c43d42-470a-4e17-bafc-d854bfe9f7e4', '4da98d39-9f4b-4994-a663-884a76b28ec1', 'ebaf2ad7-e8b2-49af-a899-074ac92da747']",11,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:11.068,Carry,True
,,,,,,"[19.5, 39.6]",,,,,,,,,,,,0.19719,,,,,,,,,,,,,548fc3ac-d9c4-46a6-84ff-fac92e2b7903,1984,,,"[19.5, 39.6]",3890439,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Loris Karius,3630.0,Goalkeeper,102,FSV Mainz 05,177,"['59ddae87-a5a7-4d24-b697-3ea228909047', '6e343728-027f-4245-bdca-a30ae7793e94']",13,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:13.124,Carry,
,,,,,,"[41.5, 56.9]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,692476ed-fa06-494e-bfa2-653a2d64bead,1987,,,"[41.5, 57.1]",3890439,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leon Aderemi Balogun,5467.0,Right Center Back,102,FSV Mainz 05,177,"['0384af69-17a1-43aa-a712-1cbb25bc8520', '1d558f1c-f565-427d-bddd-f838dd9e52e4']",16,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:16.233,Carry,
,,,,,,"[11.4, 45.1]",,,,,,,,,,,,5.106572,,,,,,,,,,,,,49ca51c5-4658-414a-9ee5-c52f7ef11604,1991,,,"[14.2, 44.9]",3890439,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,103,Schalke 04,181,"['2f984c4e-da1c-47fe-a340-1e3f04226abb', '95497ffd-e9ed-4e68-a600-30d61a39aaac']",20,,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:20.319,Carry,
,,,,,,"[29.1, 11.2]",,,,,,,,,,,,3.097834,,,,,,,,,,,,,bca3e570-febd-49df-983c-6d1adfc82f95,1994,,,"[22.3, 17.0]",3890439,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Neustädter,16534.0,Left Center Back,103,Schalke 04,181,"['1a3e7a7c-86ad-4403-bc48-160e74a72126', '57c65663-d2b4-48ce-8147-ad680ae411e6']",27,,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:27.266,Carry,
,,,,,,"[27.9, 34.9]",,,,,,,,,,,,1.947835,,,,,,,,,,,,,02cbcd73-05d1-401f-99bc-adac4d7cb047,1997,,,"[20.5, 26.7]",3890439,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,103,Schalke 04,181,"['32aaf6a1-5e99-44cf-a3f2-bc75fc1e9a7a', '6af2acf7-10b8-49a8-af2a-317d253116b1']",31,,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:31.921,Carry,
,,,,,,"[40.6, 74.7]",,,,,,,,,,,,1.449496,,,,,,,,,,,,,f6c43424-a7ae-4885-a510-cc9c33bcd088,2000,,,"[33.4, 70.5]",3890439,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,103,Schalke 04,181,"['75be8f10-a77f-4619-b0be-672d3162b200', 'b7cdc726-6a60-4ca1-98d5-8eebad516181']",35,,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:35.826,Carry,
,,,,,,"[33.8, 44.8]",,,,,,,,,,,,0.316815,,,,,,,,,,,,,f76aeb18-76be-4fab-afa7-c13d40e9556b,2009,,,"[32.5, 44.8]",3890439,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,104,FSV Mainz 05,177,"['57214945-92dd-4585-ab5b-d475bf9f1847', 'a6031263-245b-49b4-888c-a946e64eb7b2', 'fed944d4-cee4-4609-98e1-832397f5581f']",44,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:44.557,Carry,True
,,,,,,"[29.7, 70.2]",,,,,,,,,,,,1.79182,,,,,,,,,,,,,9b478522-2bcb-488d-9531-4ab8e5dda195,2012,,,"[30.3, 69.9]",3890439,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giulio Donati,8549.0,Right Back,104,FSV Mainz 05,177,"['6e58d5a9-d4b8-49a7-9d8b-b53a607d5ce1', '92c2512d-4370-4ca2-9354-1e61aedb268f', 'f3681461-6542-4819-b49e-50cc94e37f45']",46,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:46.761,Carry,True
,,,,,,"[14.2, 46.0]",,,,,,,,,,,,0.962806,,,,,,,,,,,,,77b1821c-29bc-4665-99fa-269acca764f9,2018,,,"[14.2, 48.7]",3890439,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Loris Karius,3630.0,Goalkeeper,105,FSV Mainz 05,177,"['257ac81c-585a-40e9-ad55-b0e6b3efe4ba', '2dad39eb-3d1a-4ee3-aa2c-1ef6555b071e']",2,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:02.372,Carry,
,,,,,,"[29.3, 20.6]",,,,,,,,,,,,7.528063,,,,,,,,,,,,,758ae8cc-1c77-4720-b5ed-4574f3f711bd,2021,,,"[20.5, 19.9]",3890439,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Bell,8559.0,Left Center Back,105,FSV Mainz 05,177,"['081fbc2e-38c4-4ce7-b37a-7575e46faaa2', 'd4d9eb46-213d-4cfe-be69-15dc3b3e8c1e', 'efc1d2d8-68a1-4fc9-95a1-b5286ce58f6f']",5,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:05.011,Carry,True
,,,,,,"[9.1, 44.6]",,,,,,,,,,,,1.761451,,,,,,,,,,,,,e9da8dae-e21b-4cd4-9c75-e2406a2175bd,2025,,,"[8.2, 40.7]",3890439,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Loris Karius,3630.0,Goalkeeper,105,FSV Mainz 05,177,"['161c65cc-64b3-41e6-aa96-23e1d4d4962e', '932e1d58-1bae-4c19-abdf-540978076e8f', 'c753815e-328b-45a8-9d72-87c018f97d73']",14,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:14.152,Carry,True
,,,,,,"[72.2, 36.7]",,,,,,,,,,,,3.398585,,,,,,,,,,,,,69aa8cb1-3af8-4c76-ac74-50bc952e1cac,2038,,,"[63.9, 24.0]",3890439,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,106,Schalke 04,181,"['2dd8d9ba-bc52-43d2-b37b-5eb989f41724', 'a5c53d00-1f6c-4672-8ae3-ba1f995c3a09', 'b7cfbfd5-38db-4a3f-88c6-7605159d7a64']",23,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:23.185,Carry,True
,,,,,,"[76.3, 70.3]",,,,,,,,,,,,0.155137,,,,,,,,,,,,,bf9f2ace-5ce4-4d5c-8163-c3fc2db36612,2044,,,"[79.0, 70.2]",3890439,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jhon Andrés Córdoba Copete,8817.0,Center Forward,107,FSV Mainz 05,177,"['0c464e7a-772a-4970-8f98-96c829d883a8', '99b8d2f6-a507-43d6-86df-98fd535ed0e3', 'c13f5767-2b94-4475-abf2-315ac56947b7']",42,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:42.191,Carry,True
,,,,,,"[8.2, 5.6]",,,,,,,,,,,,2.65939,,,,,,,,,,,,,5680c5be-035c-46cd-b527-9fceb15f2c08,2051,,,"[20.0, 9.6]",3890439,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Neustädter,16534.0,Left Center Back,108,Schalke 04,181,"['0ab82e2d-5e2f-4294-9611-1f81378b7a9f', '1689cdac-0699-47d4-b7da-3a6b0c6c1538', '3cb6ad0f-0dba-410c-aacf-7c50e4e83846']",45,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:45.771,Carry,True
,,,,,,"[17.7, 36.3]",,,,,,,,,,,,0.851302,,,,,,,,,,,,,7be0bd5c-0dc2-4850-8210-caba156f06bf,2059,,,"[20.2, 36.7]",3890439,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Johannes Geis,6717.0,Right Defensive Midfield,109,Schalke 04,181,"['d621342a-f294-4d51-b045-46e981ab3c2e', 'ed583cfb-4a87-4dbf-97f5-387d5d87299c']",7,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:07.031,Carry,
,,,,,,"[47.9, 44.0]",,,,,,,,,,,,1.813124,,,,,,,,,,,,,9b6b9520-8610-4896-9ff2-3a8e67c3364e,2067,,,"[47.8, 42.3]",3890439,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leon Goretzka,6324.0,Left Defensive Midfield,109,Schalke 04,181,"['740af03b-428f-4f15-9fcd-19ae83b6c1e4', 'af4c5341-a24d-4113-8f97-d41e13637334', 'b97a7b34-31b9-411b-a9d2-d26986ec87be']",14,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:14.877,Carry,True
,,,,,,"[46.4, 59.5]",,,,,,,,,,,,2.591899,,,,,,,,,,,,,b7bf8b2d-49c8-4a40-b8fd-a1d074a8f079,2071,,,"[41.1, 58.1]",3890439,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joël Andre Job Matip,3502.0,Right Center Back,109,Schalke 04,181,"['07b3c21d-5d0c-4811-a2ad-c394aec4a39a', 'c315f38b-de5e-4a51-bd43-05937d917334']",18,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:18.097,Carry,
,,,,,,"[117.0, 59.0]",,,,,,,,,,,,1.506938,,,,,,,,,,,,,df971156-392f-4e58-bf4a-c75d88175ecf,2074,,,"[118.4, 59.2]",3890439,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leroy Sané,3053.0,Right Wing,109,Schalke 04,181,"['97bde95c-66f8-4616-b3ff-0ea2dd848485', 'b651cd74-81b6-4a8a-bd8e-b33f476da88b']",25,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:25.702,Carry,
,,,,,,"[3.8, 22.5]",,,,,,,,,,,,1.024198,,,,,,,,,,,,,83b0fc1a-0d61-4730-8853-54019a570037,2077,,,"[3.1, 21.1]",3890439,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gaëtan Bussmann,18399.0,Left Back,109,Schalke 04,181,"['54b07fa1-3d26-4819-bfdd-c3bef7c0f160', '5978be0b-26a3-43a8-9812-85cda9026296', '619f6ba9-6727-4f06-a4a5-10125dc9d739']",27,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:27.209,Carry,True
